k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      19|[0.3171391439780286, -0.6278864693989872, 1.242361309717615, 1.581316997050314, 2.432196479020471, 0.0119097547925181]|117.9876785278320312|      0.12500000|[538, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.3074280676744027, -0.541267019861506, 1.236115573533515, 1.6699720053832452, 2.4303835382682486, 0.0006955012870732]|109.4582977294921875|      0.25000000|[566, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[0.2592211112042763, -0.5607138286700046, 1.2574338240852707, 1.854572010658436, 2.34600487143353, 0.1354045277257668]| 95.9944229125976562|      0.50000000|[594, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[0.2592211112042763, -0.5607138286700046, 1.2574338240852707, 1.854572010658436, 2.34600487143353, 0.1354045277257668]| 95.9944229125976562|      0.25000000|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.2592211112042763, -0.5607138286700046, 1.2574338240852707, 1.854572010658436, 2.34600487143353, 0.1354045277257668]| 95.9944229125976562|      0.12500000|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.1764719726388395, -0.5380294539134737, 1.3262220257588855, 1.8774806147520435, 2.360709046110003, 0.1882265460955682]| 93.9411773681640625|      0.25000000|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[0.1764719726388395, -0.5380294539134737, 1.3262220257588855, 1.8774806147520435, 2.360709046110003, 0.1882265460955682]| 93.9411773681640625|      0.12500000|[707, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.2343355510482462, -0.5367605912669619, 1.358794496779828, 1.971350575030009, 2.406602769993813, 0.2054436038675088]| 85.9515914916992188|      0.25000000|[735, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[0.2343355510482462, -0.5367605912669619, 1.358794496779828, 1.971350575030009, 2.406602769993813, 0.2054436038675088]| 85.9515914916992188|      0.12500000|[764, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.2343355510482462, -0.5367605912669619, 1.358794496779828, 1.971350575030009, 2.406602769993813, 0.2054436038675088]| 85.9515914916992188|      0.06250000|[792, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.1981923397678512, -0.5484605229882523, 1.4034808144631228, 1.9828418275182462, 2.396179742481605, 0.2204594122605611]| 82.3917160034179688|      0.12500000|[820, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[0.1981923397678512, -0.5484605229882523, 1.4034808144631228, 1.9828418275182462, 2.396179742481605, 0.2204594122605611]| 82.3917160034179688|      0.06250000|[848, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
