k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[4.203292177e-07, 8.596673097e-07, 0.0099996347868199, 0.0003732447823248, 100000.00000033742, 0.0979795571497079, 0.0001653546194354, 99999.99999969322]|3354.5530365248800990|      0.00000095|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[4.203292177e-07, 8.596673097e-07, 0.0099996347868199, 0.0003732447823248, 100000.00000033742, 0.0979795571497079, 0.0001653546194354, 99999.99999969322]|3354.5530365248800990|      0.00000048|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[4.619151029e-07, 8.288924069e-07, 0.0099996625187635, 0.0003731551468994, 100000.00000035617, 0.09797958246215, 0.0001658158673788, 99999.9999997396]|3354.3410702606893210|      0.00000095|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[4.619151029e-07, 8.288924069e-07, 0.0099996625187635, 0.0003731551468994, 100000.00000035617, 0.09797958246215, 0.0001658158673788, 99999.9999997396]|3354.3410702606893210|      0.00000048|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[4.67435867e-07, 8.788937886e-07, 0.0099996991542235, 0.0003727700618366, 100000.00000031499, 0.0979795850934694, 0.0001655503038807, 99999.99999968498]|3354.2731514765150678|      0.00000095|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[4.67435867e-07, 8.788937886e-07, 0.0099996991542235, 0.0003727700618366, 100000.00000031499, 0.0979795850934694, 0.0001655503038807, 99999.99999968498]|3354.2731514765150678|      0.00000048|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[4.67435867e-07, 8.788937886e-07, 0.0099996991542235, 0.0003727700618366, 100000.00000031499, 0.0979795850934694, 0.0001655503038807, 99999.99999968498]|3354.2731514765150678|      0.00000024|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[4.977946085e-07, 8.873255982e-07, 0.0099996926169338, 0.0003727074328368, 100000.00000030539, 0.0979795722957927, 0.0001657774513663, 99999.99999969077]|3354.2355763425975965|      0.00000048|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[4.977946085e-07, 8.873255982e-07, 0.0099996926169338, 0.0003727074328368, 100000.00000030539, 0.0979795722957927, 0.0001657774513663, 99999.99999969077]|3354.2355763425975965|      0.00000024|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[4.977946085e-07, 8.873255982e-07, 0.0099996926169338, 0.0003727074328368, 100000.00000030539, 0.0979795722957927, 0.0001657774513663, 99999.99999969077]|3354.2355763425975965|      0.00000012|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[5.347085177e-07, 8.808966002e-07, 0.0099996948544021, 0.0003727079424498, 100000.0000003092, 0.097979568826738, 0.0001656644332114, 99999.99999968937]|3354.2318041881821955|      0.00000024|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[5.347085177e-07, 8.808966002e-07, 0.0099996948544021, 0.0003727079424498, 100000.0000003092, 0.097979568826738, 0.0001656644332114, 99999.99999968937]|3354.2318041881821955|      0.00000012|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[5.347085177e-07, 8.808966002e-07, 0.0099996948544021, 0.0003727079424498, 100000.0000003092, 0.097979568826738, 0.0001656644332114, 99999.99999968937]|3354.2318041881821955|      0.00000006|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[5.614634882e-07, 8.818380929e-07, 0.0099997033797349, 0.0003727093523633, 100000.00000031074, 0.0979795788632498, 0.000165715910657, 99999.99999969226]|3354.2257838537911994|      0.00000012|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[6.274431703e-07, 9.426956947e-07, 0.0099997272226769, 0.0003727420937673, 100000.00000032425, 0.0979796192349062, 0.0001657671304739, 99999.99999970106]|3354.2243296401084081|      0.00000024|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[6.274431703e-07, 9.426956947e-07, 0.0099997272226769, 0.0003727420937673, 100000.00000032425, 0.0979796192349062, 0.0001657671304739, 99999.99999970106]|3354.2243296401084081|      0.00000012|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[6.274431703e-07, 9.426956947e-07, 0.0099997272226769, 0.0003727420937673, 100000.00000032425, 0.0979796192349062, 0.0001657671304739, 99999.99999970106]|3354.2243296401084081|      0.00000006|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[6.46913717e-07, 9.37079661e-07, 0.009999724458605, 0.0003727250443773, 100000.00000032378, 0.0979796266457493, 0.000165714345383, 99999.99999970259]|3354.2189729223355243|      0.00000012|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[6.46913717e-07, 9.37079661e-07, 0.009999724458605, 0.0003727250443773, 100000.00000032378, 0.0979796266457493, 0.000165714345383, 99999.99999970259]|3354.2189729223355243|      0.00000006|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
