k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0002496324240791, -0.0020743468081617, 0.0023093945620047, 0.0066804611548096, 0.0017078858107211, -0.0008336751977005, -0.0005086750770451, -0.001008207126936, 0.0003839692240484, 0.9987063585694519]|2717.0701158910260347|      0.00097656|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[1.03419339854e-05, -0.0019449962970117, 0.0021943234795931, 0.0057883048299627, 0.0018267475508223, -0.0009158971108242, -0.0005861225304216, -0.0010986797885907, 0.0003894554652825, 0.9985182190058064]|2704.3859798612829763|      0.00195312|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[-0.0003502124508241, -0.0018548609223651, 0.0023092919900871, 0.0040957574039918, 0.002067758531675, -0.0010526303629719, -0.0002235971972986, -0.0018386995947583, 0.0004384674425453, 0.9983172202790311]|2702.5064559296870357|      0.00390625|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[-0.0003502124508241, -0.0018548609223651, 0.0023092919900871, 0.0040957574039918, 0.002067758531675, -0.0010526303629719, -0.0002235971972986, -0.0018386995947583, 0.0004384674425453, 0.9983172202790311]|2702.5064559296870357|      0.00195312|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[-0.0003502124508241, -0.0018548609223651, 0.0023092919900871, 0.0040957574039918, 0.002067758531675, -0.0010526303629719, -0.0002235971972986, -0.0018386995947583, 0.0004384674425453, 0.9983172202790311]|2702.5064559296870357|      0.00097656|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[-0.0003178559306313, -0.0016076231652389, 0.0027685035761209, 0.0047666560265072, 0.0017330802066358, -0.0012060747170708, -0.0002659473883642, -0.0019198054366532, 0.0001591724112912, 0.9984098942193057]|2699.6614829035152070|      0.00195312|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[-0.0003178559306313, -0.0016076231652389, 0.0027685035761209, 0.0047666560265072, 0.0017330802066358, -0.0012060747170708, -0.0002659473883642, -0.0019198054366532, 0.0001591724112912, 0.9984098942193057]|2699.6614829035152070|      0.00097656|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[-0.0003178559306313, -0.0016076231652389, 0.0027685035761209, 0.0047666560265072, 0.0017330802066358, -0.0012060747170708, -0.0002659473883642, -0.0019198054366532, 0.0001591724112912, 0.9984098942193057]|2699.6614829035152070|      0.00048828|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-0.0003178559306313, -0.0016076231652389, 0.0027685035761209, 0.0047666560265072, 0.0017330802066358, -0.0012060747170708, -0.0002659473883642, -0.0019198054366532, 0.0001591724112912, 0.9984098942193057]|2699.6614829035152070|      0.00024414|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[-0.0003616982490793, -0.0015641286119019, 0.0028023380809895, 0.004883350729565, 0.0018223546102567, -0.0011806434829848, -0.0001882966833379, -0.001997170148861, 8.31410123052e-05, 0.9982889978953327]|2699.6078061100292871|      0.00048828|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[-0.0003616982490793, -0.0015641286119019, 0.0028023380809895, 0.004883350729565, 0.0018223546102567, -0.0011806434829848, -0.0001882966833379, -0.001997170148861, 8.31410123052e-05, 0.9982889978953327]|2699.6078061100292871|      0.00024414|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-0.0003616982490793, -0.0015641286119019, 0.0028023380809895, 0.004883350729565, 0.0018223546102567, -0.0011806434829848, -0.0001882966833379, -0.001997170148861, 8.31410123052e-05, 0.9982889978953327]|2699.6078061100292871|      0.00012207|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[-0.0003734046636347, -0.0015772822117419, 0.002808747598622, 0.0047747900691074, 0.0018350198302054, -0.0011628720036503, -0.0001772426710117, -0.0019899990979848, 7.41528690498e-05, 0.9982438983410595]|2699.5697855028220147|      0.00024414|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[-0.0004542521905929, -0.0015701396637195, 0.0029002385121704, 0.0048295076920378, 0.0018202431294171, -0.0010601284496659, -5.08325771508e-05, -0.0019955944692832, -2.87748518157e-05, 0.998178528805779]|2699.4825048470665934|      0.00048828|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[-0.0004542521905929, -0.0015701396637195, 0.0029002385121704, 0.0048295076920378, 0.0018202431294171, -0.0010601284496659, -5.08325771508e-05, -0.0019955944692832, -2.87748518157e-05, 0.998178528805779]|2699.4825048470665934|      0.00024414|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[-0.0004473821597543, -0.0015159503706381, 0.0029675129538023, 0.004695689247346, 0.0018562080619124, -0.0009740733906692, 5.90742659174e-05, -0.0019647689275582, -4.23410845411e-05, 0.9980677361122661]|2699.4652116063821268|      0.00048828|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[-0.0004473821597543, -0.0015159503706381, 0.0029675129538023, 0.004695689247346, 0.0018562080619124, -0.0009740733906692, 5.90742659174e-05, -0.0019647689275582, -4.23410845411e-05, 0.9980677361122661]|2699.4652116063821268|      0.00024414|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[-0.0004473821597543, -0.0015159503706381, 0.0029675129538023, 0.004695689247346, 0.0018562080619124, -0.0009740733906692, 5.90742659174e-05, -0.0019647689275582, -4.23410845411e-05, 0.9980677361122661]|2699.4652116063821268|      0.00012207|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[-0.0004647170296764, -0.0015294012999311, 0.0029648297969227, 0.0048066847687067, 0.0018312237544691, -0.000982706748864, 7.36735300079e-05, -0.0019671021357669, -2.23645041086e-05, 0.9980398769260547]|2699.4035132198696374|      0.00024414|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[-0.0004647170296764, -0.0015294012999311, 0.0029648297969227, 0.0048066847687067, 0.0018312237544691, -0.000982706748864, 7.36735300079e-05, -0.0019671021357669, -2.23645041086e-05, 0.9980398769260547]|2699.4035132198696374|      0.00012207|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[-0.0005033868828884, -0.0015059376689384, 0.0029879203871678, 0.0048339597888676, 0.0018264050240068, -0.0009282630665727, 0.0001085886714031, -0.0020063031360381, -5.08924403961e-05, 0.9979690165266064]|2699.3692819136927028|      0.00024414|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[-0.0005033868828884, -0.0015059376689384, 0.0029879203871678, 0.0048339597888676, 0.0018264050240068, -0.0009282630665727, 0.0001085886714031, -0.0020063031360381, -5.08924403961e-05, 0.9979690165266064]|2699.3692819136927028|      0.00012207|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[-0.0005438593294409, -0.0014882829138168, 0.003039011783524, 0.0047900876156087, 0.0018509602209382, -0.0009047912828262, 0.0001616004584505, -0.0020288296638933, -7.01842063114e-05, 0.9979092452547985]|2699.3239251801737737|      0.00024414|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[-0.0004809022070366, -0.0015391965991311, 0.003147230150848, 0.0047890082823564, 0.0017943688803776, -0.0008011062841105, 0.0002640677872778, -0.0019976950772795, -3.18806089095e-05, 0.9977890486581101]|2699.2641405381832556|      0.00048828|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[-0.0005179109985651, -0.0014261324120397, 0.0031592465393382, 0.0046819632955614, 0.0018577779843311, -0.000813041791571, 0.0003989132293843, -0.0020448784282604, -0.0003027931369763, 0.9974503805835512]|2699.1801469014867507|      0.00097656|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[-0.0005179109985651, -0.0014261324120397, 0.0031592465393382, 0.0046819632955614, 0.0018577779843311, -0.000813041791571, 0.0003989132293843, -0.0020448784282604, -0.0003027931369763, 0.9974503805835512]|2699.1801469014867507|      0.00048828|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[-0.0005179109985651, -0.0014261324120397, 0.0031592465393382, 0.0046819632955614, 0.0018577779843311, -0.000813041791571, 0.0003989132293843, -0.0020448784282604, -0.0003027931369763, 0.9974503805835512]|2699.1801469014867507|      0.00024414|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[-0.0004942665131191, -0.0014039288423737, 0.0032101731920219, 0.0048883667081688, 0.0018482879062707, -0.000783855883639, 0.0004889308702848, -0.0020391972967112, -0.0003537381655886, 0.9974093444261379]|2699.1209050942397880|      0.00048828|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[-0.0004942665131191, -0.0014039288423737, 0.0032101731920219, 0.0048883667081688, 0.0018482879062707, -0.000783855883639, 0.0004889308702848, -0.0020391972967112, -0.0003537381655886, 0.9974093444261379]|2699.1209050942397880|      0.00024414|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[-0.0004517127011341, -0.0014054544527512, 0.0033169871469149, 0.0047108124388928, 0.0018822927475298, -0.0007003805686404, 0.0005437382386052, -0.0020379337691098, -0.0003083606977443, 0.9974501823340246]|2699.0804935097612542|      0.00048828|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[-0.0004517127011341, -0.0014054544527512, 0.0033169871469149, 0.0047108124388928, 0.0018822927475298, -0.0007003805686404, 0.0005437382386052, -0.0020379337691098, -0.0003083606977443, 0.9974501823340246]|2699.0804935097612542|      0.00024414|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[-0.0004517127011341, -0.0014054544527512, 0.0033169871469149, 0.0047108124388928, 0.0018822927475298, -0.0007003805686404, 0.0005437382386052, -0.0020379337691098, -0.0003083606977443, 0.9974501823340246]|2699.0804935097612542|      0.00012207|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[-0.0004528199827178, -0.0013836835353085, 0.0033503117269989, 0.0048179168333896, 0.0019036544144699, -0.0006830376993351, 0.0005523875513554, -0.0020462055520761, -0.0003273783071641, 0.997426055898026]|2699.0384539394808598|      0.00024414|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      45|[-0.0004528199827178, -0.0013836835353085, 0.0033503117269989, 0.0048179168333896, 0.0019036544144699, -0.0006830376993351, 0.0005523875513554, -0.0020462055520761, -0.0003273783071641, 0.997426055898026]|2699.0384539394808598|      0.00012207|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[-0.0004706983167995, -0.0013924922602519, 0.0033710957576435, 0.0047360806787666, 0.0019224204388509, -0.0006439468297067, 0.0006087559768535, -0.0020636602016325, -0.0003103000285474, 0.9973845732624816]|2699.0165975246063681|      0.00024414|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[-0.0004706983167995, -0.0013924922602519, 0.0033710957576435, 0.0047360806787666, 0.0019224204388509, -0.0006439468297067, 0.0006087559768535, -0.0020636602016325, -0.0003103000285474, 0.9973845732624816]|2699.0165975246063681|      0.00012207|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[-0.0004766921915279, -0.001382509158079, 0.0033962769713836, 0.0048351626977485, 0.0019335331216124, -0.0006221013206504, 0.0006476725378615, -0.0020655151753807, -0.0003340461499201, 0.9973441790004263]|2698.9912643489242328|      0.00024414|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      49|[-0.0005585098642489, -0.0014436050284744, 0.0034805031520817, 0.0046911355854069, 0.0019399230871731, -0.0005651599996172, 0.0006977474313024, -0.0021194118629824, -0.0003863052413769, 0.9972446127260469]|2698.9612234339174393|      0.00048828|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[-0.0005585098642489, -0.0014436050284744, 0.0034805031520817, 0.0046911355854069, 0.0019399230871731, -0.0005651599996172, 0.0006977474313024, -0.0021194118629824, -0.0003863052413769, 0.9972446127260469]|2698.9612234339174393|      0.00024414|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
