k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[0.1414102793023078, -0.1219434306058347, -0.1437135260559319, 7.15488311717e-05, 0.9023820590166716, 0.0045781695727535, 0.0033966638686111, -0.0658596610535179, 0.1027543635424345]|131.9558933861647745|      0.01562500|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[0.1414102793023078, -0.1219434306058347, -0.1437135260559319, 7.15488311717e-05, 0.9023820590166716, 0.0045781695727535, 0.0033966638686111, -0.0658596610535179, 0.1027543635424345]|131.9558933861647745|      0.00781250|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[0.1422440993172158, -0.1204506023988468, -0.1395755019642083, -0.0006405019798862, 0.9084743374000722, 0.0033938239930349, 0.003553310598306, -0.0658459615281087, 0.104146429779356]|110.8778621086570695|      0.01562500|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[0.1422440993172158, -0.1204506023988468, -0.1395755019642083, -0.0006405019798862, 0.9084743374000722, 0.0033938239930349, 0.003553310598306, -0.0658459615281087, 0.104146429779356]|110.8778621086570695|      0.00781250|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[0.1394952386417432, -0.1185379722905592, -0.1404667285293022, 0.0025953174418137, 0.912961854873311, 0.0059756986998242, 0.0035336231075562, -0.0671633535788713, 0.1009815987098287]| 94.3922200677561847|      0.01562500|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[0.1394952386417432, -0.1185379722905592, -0.1404667285293022, 0.0025953174418137, 0.912961854873311, 0.0059756986998242, 0.0035336231075562, -0.0671633535788713, 0.1009815987098287]| 94.3922200677561847|      0.00781250|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[0.1394952386417432, -0.1185379722905592, -0.1404667285293022, 0.0025953174418137, 0.912961854873311, 0.0059756986998242, 0.0035336231075562, -0.0671633535788713, 0.1009815987098287]| 94.3922200677561847|      0.00390625|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[0.1398439014330752, -0.1193368388986362, -0.1394397046581465, 0.0003783968144319, 0.9145260611023482, 0.0037595000693399, 0.0033612196527938, -0.0662433518711032, 0.1015248452217147]| 86.2898789173682275|      0.00781250|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[0.1398439014330752, -0.1193368388986362, -0.1394397046581465, 0.0003783968144319, 0.9145260611023482, 0.0037595000693399, 0.0033612196527938, -0.0662433518711032, 0.1015248452217147]| 86.2898789173682275|      0.00390625|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[0.1393765279348419, -0.1201501128410862, -0.1382324378931357, 0.0023354144194522, 0.9168989152772057, 0.0052112646760536, 0.0035954442240919, -0.0672344252837801, 0.1020873223806845]| 79.9022574611561822|      0.00781250|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[0.1393765279348419, -0.1201501128410862, -0.1382324378931357, 0.0023354144194522, 0.9168989152772057, 0.0052112646760536, 0.0035954442240919, -0.0672344252837801, 0.1020873223806845]| 79.9022574611561822|      0.00390625|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[0.1393360997239826, -0.1208705879974464, -0.1369529101156118, 0.0004974624038216, 0.9195789689878435, 0.0042249174599091, 0.0036131592893331, -0.0666505743167631, 0.100980052436996]| 70.7475437876602911|      0.00781250|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[0.1393360997239826, -0.1208705879974464, -0.1369529101156118, 0.0004974624038216, 0.9195789689878435, 0.0042249174599091, 0.0036131592893331, -0.0666505743167631, 0.100980052436996]| 70.7475437876602911|      0.00390625|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[0.1402536380928395, -0.1215624640115762, -0.1372893421590239, -6.91837197761e-05, 0.9225101341802906, 0.0064103036097297, 0.0037978225799167, -0.0666749891949878, 0.1006612938926155]| 66.4227929630717995|      0.00781250|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[0.1402536380928395, -0.1215624640115762, -0.1372893421590239, -6.91837197761e-05, 0.9225101341802906, 0.0064103036097297, 0.0037978225799167, -0.0666749891949878, 0.1006612938926155]| 66.4227929630717995|      0.00390625|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[0.1398912841879775, -0.1209880389599089, -0.1367745809210747, 0.0024946487121764, 0.9246583393260759, 0.0048526079905276, 0.0031537020378535, -0.0668059561498501, 0.1013584768617766]| 60.0884868610338643|      0.00781250|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[0.1398912841879775, -0.1209880389599089, -0.1367745809210747, 0.0024946487121764, 0.9246583393260759, 0.0048526079905276, 0.0031537020378535, -0.0668059561498501, 0.1013584768617766]| 60.0884868610338643|      0.00390625|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[0.1412743667460666, -0.1216336233674226, -0.1361809947372949, 0.0008417272500612, 0.9271405757715924, 0.0044217589668597, 0.0036045257810636, -0.0685872081347473, 0.1017068577187436]| 52.1182274595417923|      0.00781250|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[0.1412743667460666, -0.1216336233674226, -0.1361809947372949, 0.0008417272500612, 0.9271405757715924, 0.0044217589668597, 0.0036045257810636, -0.0685872081347473, 0.1017068577187436]| 52.1182274595417923|      0.00390625|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[0.1411425474983263, -0.1214225634645532, -0.1355278553666794, -0.0006893458548397, 0.9303018727566038, 0.0048719933792112, 0.0034251643661134, -0.069447558471954, 0.1004997091353397]| 47.4325450389426919|      0.00781250|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[0.1411425474983263, -0.1214225634645532, -0.1355278553666794, -0.0006893458548397, 0.9303018727566038, 0.0048719933792112, 0.0034251643661134, -0.069447558471954, 0.1004997091353397]| 47.4325450389426919|      0.00390625|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      41|[0.1403643055239724, -0.1215856163715214, -0.1357880904946006, -0.0012342890413442, 0.9335507649879687, 0.0047828912385237, 0.0035353370885194, -0.0703466195742136, 0.0988031926968091]| 42.7901801270386599|      0.00781250|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      42|[0.1403643055239724, -0.1215856163715214, -0.1357880904946006, -0.0012342890413442, 0.9335507649879687, 0.0047828912385237, 0.0035353370885194, -0.0703466195742136, 0.0988031926968091]| 42.7901801270386599|      0.00390625|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[0.1412104348790794, -0.1218456110548092, -0.1361468663179724, 0.0022150195021863, 0.9346467023995967, 0.0045474195152627, 0.0027052725987927, -0.0699295417186579, 0.0993770573884556]| 39.7836559622010881|      0.00781250|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      44|[0.1412104348790794, -0.1218456110548092, -0.1361468663179724, 0.0022150195021863, 0.9346467023995967, 0.0045474195152627, 0.0027052725987927, -0.0699295417186579, 0.0993770573884556]| 39.7836559622010881|      0.00390625|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      45|[0.1414388813347575, -0.1205068222543076, -0.135307558477854, -0.000650178195471, 0.9361834784750003, 0.0036819444661843, 0.0022323321126724, -0.0703754998088029, 0.1003605060357205]| 37.4555401982628311|      0.00781250|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
