k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
      12|[107.47001354170196, 0.0937969030664147, 0.9087316952076383, 102.400026985546, 0.181654049796304, 0.8179856024080479, 97.43998501483954, 0.2839411587048972, 0.7159387141443442, 96.30013117477786, 0.3051062218239056, 0.6950307257993644, 93.9900402138241, 0.3565894690051498, 0.6433596773543568, 89.71993870213356, 0.4680445248793814, 0.5320195852990852, 83.70999362878807, 0.6579059404293295, 0.3421028954745852, 78.30998762751504, 0.8762745595318094, 0.1237496728059704, 886.3700956288333, 910.010053417529, 922.519930642758, 926.459939293141, 935.5599910000717, 952.8300380685309, 975.7299209317139]|  0.5313044019719726|      0.00097656|[684, 96, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
      13|[107.47005127679016, 0.0937874731110609, 0.9087816633804775, 102.40009341361875, 0.1825403784840971, 0.818290125234062, 97.43993375441225, 0.2838302575177339, 0.7158285441507635, 96.30016336835857, 0.3050670773140909, 0.6950030678368602, 93.9899968980425, 0.3566864361597458, 0.6433580345741301, 89.7199227753182, 0.4679639017495697, 0.5320152788208541, 83.70994167790205, 0.6578888184511176, 0.3420688398869404, 78.30995668991733, 0.8762887879357177, 0.1237186107455611, 886.3700218945507, 910.0100441779626, 922.5199333936476, 926.4599693405836, 935.5599519980657, 952.8300451480217, 975.7298560666468]|  0.3817559301027491|      0.00195312|[741, 104, 13, 26]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      14|[107.47030428412705, 0.0947963652187615, 0.9089542621672464, 102.39993619471247, 0.1828396675684429, 0.8183690705988098, 97.43990218418728, 0.2843153699827402, 0.7159824083054607, 96.30039228499061, 0.3053161969247978, 0.6952782592430997, 93.98984786852166, 0.3563469797643294, 0.6433313018721677, 89.720270424635, 0.4682584684388914, 0.5319197939474256, 83.7093006557379, 0.6577242774465487, 0.3418345096310768, 78.31042277907537, 0.8763844216026074, 0.1238996523957823, 886.3707255048154, 910.0101576003825, 922.5195788745801, 926.459410205076, 935.5601884145074, 952.8300218900332, 975.7300066299481]|  0.3343866092033281|      0.00390625|[798, 112, 14, 28]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      15|[107.47030428412705, 0.0947963652187615, 0.9089542621672464, 102.39993619471247, 0.1828396675684429, 0.8183690705988098, 97.43990218418728, 0.2843153699827402, 0.7159824083054607, 96.30039228499061, 0.3053161969247978, 0.6952782592430997, 93.98984786852166, 0.3563469797643294, 0.6433313018721677, 89.720270424635, 0.4682584684388914, 0.5319197939474256, 83.7093006557379, 0.6577242774465487, 0.3418345096310768, 78.31042277907537, 0.8763844216026074, 0.1238996523957823, 886.3707255048154, 910.0101576003825, 922.5195788745801, 926.459410205076, 935.5601884145074, 952.8300218900332, 975.7300066299481]|  0.3343866092033281|      0.00195312|[855, 120, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      16|[107.47030428412705, 0.0947963652187615, 0.9089542621672464, 102.39993619471247, 0.1828396675684429, 0.8183690705988098, 97.43990218418728, 0.2843153699827402, 0.7159824083054607, 96.30039228499061, 0.3053161969247978, 0.6952782592430997, 93.98984786852166, 0.3563469797643294, 0.6433313018721677, 89.720270424635, 0.4682584684388914, 0.5319197939474256, 83.7093006557379, 0.6577242774465487, 0.3418345096310768, 78.31042277907537, 0.8763844216026074, 0.1238996523957823, 886.3707255048154, 910.0101576003825, 922.5195788745801, 926.459410205076, 935.5601884145074, 952.8300218900332, 975.7300066299481]|  0.3343866092033281|      0.00097656|[912, 128, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      17|[107.47027461998957, 0.0943861511480521, 0.9088002442464507, 102.39991849194004, 0.1834792195795445, 0.8186666889468572, 97.4399557887721, 0.2843697218659392, 0.7159548482954244, 96.30035651137906, 0.3051375501177721, 0.6952135954311631, 93.98987063544837, 0.356690192197559, 0.6434456701459718, 89.72027537130687, 0.4679963028636081, 0.531829887475187, 83.70927963855326, 0.6577706803745709, 0.3418620127271798, 78.31040723540085, 0.876381129669922, 0.1238903639667352, 886.3706841009208, 910.0101495088197, 922.5195227269179, 926.4593732911093, 935.5601745356756, 952.8300201825707, 975.7300291067309]|  0.2709501637261626|      0.00195312|[969, 136, 17, 34]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      18|[107.47027461998957, 0.0943861511480521, 0.9088002442464507, 102.39991849194004, 0.1834792195795445, 0.8186666889468572, 97.4399557887721, 0.2843697218659392, 0.7159548482954244, 96.30035651137906, 0.3051375501177721, 0.6952135954311631, 93.98987063544837, 0.356690192197559, 0.6434456701459718, 89.72027537130687, 0.4679963028636081, 0.531829887475187, 83.70927963855326, 0.6577706803745709, 0.3418620127271798, 78.31040723540085, 0.876381129669922, 0.1238903639667352, 886.3706841009208, 910.0101495088197, 922.5195227269179, 926.4593732911093, 935.5601745356756, 952.8300201825707, 975.7300291067309]|  0.2709501637261626|      0.00097656|[1026, 144, 18, 36]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      19|[107.47027461998957, 0.0943861511480521, 0.9088002442464507, 102.39991849194004, 0.1834792195795445, 0.8186666889468572, 97.4399557887721, 0.2843697218659392, 0.7159548482954244, 96.30035651137906, 0.3051375501177721, 0.6952135954311631, 93.98987063544837, 0.356690192197559, 0.6434456701459718, 89.72027537130687, 0.4679963028636081, 0.531829887475187, 83.70927963855326, 0.6577706803745709, 0.3418620127271798, 78.31040723540085, 0.876381129669922, 0.1238903639667352, 886.3706841009208, 910.0101495088197, 922.5195227269179, 926.4593732911093, 935.5601745356756, 952.8300201825707, 975.7300291067309]|  0.2709501637261626|      0.00048828|[1083, 152, 19, 38]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      20|[107.4702614657982, 0.0947062169383971, 0.9089687089320617, 102.3999292575374, 0.183341830190045, 0.8185819708663328, 97.4399543676555, 0.284628793895722, 0.7160539383447208, 96.3003704313024, 0.3051845808015011, 0.6952235310729357, 93.9898679575611, 0.3566826556539731, 0.6434506633261758, 89.72028771655997, 0.4680101821555849, 0.5318272139569842, 83.70928097510526, 0.6577719504663614, 0.3418612933696748, 78.3104137846568, 0.8763793357581937, 0.1238855118816199, 886.3706955244594, 910.0101564217719, 922.5194952332056, 926.4593558449908, 935.5601700785189, 952.8300263018054, 975.7300294536966]|  0.2310483658815948|      0.00097656|[1140, 160, 20, 40]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      21|[107.47025888242582, 0.0945099535526186, 0.9089207433635825, 102.40009993477855, 0.1837822132581803, 0.8187865361498883, 97.4398367680106, 0.2850517378640596, 0.7160355693935789, 96.30032472477852, 0.3054492047260962, 0.6951084538359016, 93.98991200601348, 0.3567256095876342, 0.6435631627030016, 89.72035629596593, 0.4679154607321778, 0.5319332551487334, 83.70933743016565, 0.6575797724261814, 0.3420693102485397, 78.3102235718138, 0.8764130825715621, 0.1237828571663725, 886.3706913781008, 910.0102637748606, 922.5191777528131, 926.4592647682092, 935.5602033919834, 952.8302772185299, 975.7301399837594]|  0.2172912106869097|      0.00195312|[1197, 168, 21, 42]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      22|[107.47025888242582, 0.0945099535526186, 0.9089207433635825, 102.40009993477855, 0.1837822132581803, 0.8187865361498883, 97.4398367680106, 0.2850517378640596, 0.7160355693935789, 96.30032472477852, 0.3054492047260962, 0.6951084538359016, 93.98991200601348, 0.3567256095876342, 0.6435631627030016, 89.72035629596593, 0.4679154607321778, 0.5319332551487334, 83.70933743016565, 0.6575797724261814, 0.3420693102485397, 78.3102235718138, 0.8764130825715621, 0.1237828571663725, 886.3706913781008, 910.0102637748606, 922.5191777528131, 926.4592647682092, 935.5602033919834, 952.8302772185299, 975.7301399837594]|  0.2172912106869097|      0.00097656|[1254, 176, 22, 44]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      23|[107.47025888242582, 0.0945099535526186, 0.9089207433635825, 102.40009993477855, 0.1837822132581803, 0.8187865361498883, 97.4398367680106, 0.2850517378640596, 0.7160355693935789, 96.30032472477852, 0.3054492047260962, 0.6951084538359016, 93.98991200601348, 0.3567256095876342, 0.6435631627030016, 89.72035629596593, 0.4679154607321778, 0.5319332551487334, 83.70933743016565, 0.6575797724261814, 0.3420693102485397, 78.3102235718138, 0.8764130825715621, 0.1237828571663725, 886.3706913781008, 910.0102637748606, 922.5191777528131, 926.4592647682092, 935.5602033919834, 952.8302772185299, 975.7301399837594]|  0.2172912106869097|      0.00048828|[1311, 184, 23, 46]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      24|[107.47024910282144, 0.0949237946836871, 0.9091106699148648, 102.40010690391424, 0.1837150349016181, 0.8187092926994803, 97.43986453514769, 0.2850912163105764, 0.7160487213072683, 96.3002980609943, 0.3055549215995144, 0.6951459841403066, 93.98992623803967, 0.3567247735012304, 0.6435562404556894, 89.72034908692876, 0.4678952864251297, 0.5319169747063974, 83.70935707589575, 0.6576186603991546, 0.3420671983193714, 78.31023455348254, 0.8764399882405899, 0.1237916968348572, 886.3706992943374, 910.0102524157693, 922.5191743343216, 926.4592799266768, 935.5602215154529, 952.8302849917094, 975.7301461205597]|  0.1882910309154225|      0.00097656|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      25|[107.47024910282144, 0.0949237946836871, 0.9091106699148648, 102.40010690391424, 0.1837150349016181, 0.8187092926994803, 97.43986453514769, 0.2850912163105764, 0.7160487213072683, 96.3002980609943, 0.3055549215995144, 0.6951459841403066, 93.98992623803967, 0.3567247735012304, 0.6435562404556894, 89.72034908692876, 0.4678952864251297, 0.5319169747063974, 83.70935707589575, 0.6576186603991546, 0.3420671983193714, 78.31023455348254, 0.8764399882405899, 0.1237916968348572, 886.3706992943374, 910.0102524157693, 922.5191743343216, 926.4592799266768, 935.5602215154529, 952.8302849917094, 975.7301461205597]|  0.1882910309154225|      0.00048828|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      26|[107.47025511009718, 0.0948278004166149, 0.9091381223581261, 102.40013396821782, 0.1841483276593035, 0.818821599557546, 97.43986500902476, 0.2851430039488621, 0.7160407539195959, 96.30030109717157, 0.30566025624168, 0.6951842393671641, 93.98992043298365, 0.356761874773903, 0.6435671929420156, 89.72037646249694, 0.4679369430325963, 0.531896148993489, 83.70934758657208, 0.6576290794536962, 0.3420986541931899, 78.31019632381101, 0.8764366102626859, 0.1238096140284595, 886.3707385378425, 910.0102244327995, 922.5191517647547, 926.4592521596314, 935.5602401471677, 952.8302889478421, 975.7301709284926]|  0.1818626777474518|      0.00097656|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      27|[107.47025511009718, 0.0948278004166149, 0.9091381223581261, 102.40013396821782, 0.1841483276593035, 0.818821599557546, 97.43986500902476, 0.2851430039488621, 0.7160407539195959, 96.30030109717157, 0.30566025624168, 0.6951842393671641, 93.98992043298365, 0.356761874773903, 0.6435671929420156, 89.72037646249694, 0.4679369430325963, 0.531896148993489, 83.70934758657208, 0.6576290794536962, 0.3420986541931899, 78.31019632381101, 0.8764366102626859, 0.1238096140284595, 886.3707385378425, 910.0102244327995, 922.5191517647547, 926.4592521596314, 935.5602401471677, 952.8302889478421, 975.7301709284926]|  0.1818626777474518|      0.00048828|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      28|[107.47027485450651, 0.0951581023383593, 0.9092656467019047, 102.4000891849646, 0.1839791324327613, 0.8187595722038089, 97.43986827822428, 0.2853637200041888, 0.7161334908615571, 96.30037105639181, 0.3056887914181234, 0.6951749260014805, 93.98994083884746, 0.3567955562575442, 0.6436104981880909, 89.72033278345604, 0.4679825414067444, 0.5318855473580488, 83.70933045665024, 0.6576304141780496, 0.3420959675611207, 78.31021954167167, 0.8764441021719858, 0.123797317259961, 886.3707798333555, 910.0102428158334, 922.5190999705887, 926.4592155667118, 935.5602279569936, 952.8302761649612, 975.730181598159]|  0.1723932943784291|      0.00097656|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      29|[107.47027485450651, 0.0951581023383593, 0.9092656467019047, 102.4000891849646, 0.1839791324327613, 0.8187595722038089, 97.43986827822428, 0.2853637200041888, 0.7161334908615571, 96.30037105639181, 0.3056887914181234, 0.6951749260014805, 93.98994083884746, 0.3567955562575442, 0.6436104981880909, 89.72033278345604, 0.4679825414067444, 0.5318855473580488, 83.70933045665024, 0.6576304141780496, 0.3420959675611207, 78.31021954167167, 0.8764441021719858, 0.123797317259961, 886.3707798333555, 910.0102428158334, 922.5190999705887, 926.4592155667118, 935.5602279569936, 952.8302761649612, 975.730181598159]|  0.1723932943784291|      0.00048828|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      30|[107.47027485450651, 0.0951581023383593, 0.9092656467019047, 102.4000891849646, 0.1839791324327613, 0.8187595722038089, 97.43986827822428, 0.2853637200041888, 0.7161334908615571, 96.30037105639181, 0.3056887914181234, 0.6951749260014805, 93.98994083884746, 0.3567955562575442, 0.6436104981880909, 89.72033278345604, 0.4679825414067444, 0.5318855473580488, 83.70933045665024, 0.6576304141780496, 0.3420959675611207, 78.31021954167167, 0.8764441021719858, 0.123797317259961, 886.3707798333555, 910.0102428158334, 922.5190999705887, 926.4592155667118, 935.5602279569936, 952.8302761649612, 975.730181598159]|  0.1723932943784291|      0.00024414|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      31|[107.47027452453058, 0.0950692947359443, 0.9092279415777985, 102.40011807361911, 0.1841483430175332, 0.8188198850682935, 97.43990404399791, 0.2853629410106328, 0.7161096151605167, 96.3003989272042, 0.3057549272694733, 0.6952268166965633, 93.98995640818022, 0.3568518287231171, 0.6436131719529861, 89.72033838847774, 0.4679906788844559, 0.5318977733919065, 83.70931022821934, 0.6576379355446337, 0.3421258426326634, 78.31023630773952, 0.8764107777301854, 0.1237832671278057, 886.3707667299483, 910.0102538214499, 922.5191113663922, 926.4592159277952, 935.5602260513666, 952.8302598464525, 975.7301955668605]|  0.1581017178410618|      0.00048828|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      32|[107.47025267831582, 0.0950245107711974, 0.9093677844449624, 102.40014990608745, 0.1843213552864491, 0.8188552521370106, 97.43993939991876, 0.2856566726042464, 0.7162456989892632, 96.30040831057114, 0.3059782243136255, 0.6951964932747478, 93.9900015792318, 0.3569346812964688, 0.6436606674636678, 89.72039736170233, 0.4679844406759441, 0.5319096015682206, 83.70931734474654, 0.6576433169375739, 0.34212161245887, 78.31026642236772, 0.8763597315347239, 0.123796750551196, 886.3707364750773, 910.0102645552754, 922.5191159470676, 926.459247201543, 935.5602937094433, 952.8302214693374, 975.7302195814149]|  0.1434269089475845|      0.00097656|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      33|[107.47025267831582, 0.0950245107711974, 0.9093677844449624, 102.40014990608745, 0.1843213552864491, 0.8188552521370106, 97.43993939991876, 0.2856566726042464, 0.7162456989892632, 96.30040831057114, 0.3059782243136255, 0.6951964932747478, 93.9900015792318, 0.3569346812964688, 0.6436606674636678, 89.72039736170233, 0.4679844406759441, 0.5319096015682206, 83.70931734474654, 0.6576433169375739, 0.34212161245887, 78.31026642236772, 0.8763597315347239, 0.123796750551196, 886.3707364750773, 910.0102645552754, 922.5191159470676, 926.459247201543, 935.5602937094433, 952.8302214693374, 975.7302195814149]|  0.1434269089475845|      0.00048828|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      34|[107.47027269845346, 0.0951615441113083, 0.9094829108957793, 102.40006563957934, 0.1845350691321949, 0.8188459494221704, 97.4399295046413, 0.28572762958756, 0.7162349075299698, 96.3003471509027, 0.306191878673636, 0.6952539917425028, 93.99007026622992, 0.3570838779811144, 0.6436615705502847, 89.72034775133731, 0.4681011718708242, 0.5319410441110485, 83.70935420638943, 0.6577450605675615, 0.3420997891373926, 78.31030616918207, 0.876355534741359, 0.1238734257527136, 886.370813619408, 910.0102397062308, 922.5191870072989, 926.459262713713, 935.5604131458363, 952.8302206687574, 975.730146518168]|  0.1314018808902712|      0.00097656|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      35|[107.47027269845346, 0.0951615441113083, 0.9094829108957793, 102.40006563957934, 0.1845350691321949, 0.8188459494221704, 97.4399295046413, 0.28572762958756, 0.7162349075299698, 96.3003471509027, 0.306191878673636, 0.6952539917425028, 93.99007026622992, 0.3570838779811144, 0.6436615705502847, 89.72034775133731, 0.4681011718708242, 0.5319410441110485, 83.70935420638943, 0.6577450605675615, 0.3420997891373926, 78.31030616918207, 0.876355534741359, 0.1238734257527136, 886.370813619408, 910.0102397062308, 922.5191870072989, 926.459262713713, 935.5604131458363, 952.8302206687574, 975.730146518168]|  0.1314018808902712|      0.00048828|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      36|[107.47028071092069, 0.0951466778005444, 0.9095450132897509, 102.39998749896755, 0.1846194123249763, 0.8188543564174385, 97.43995376723207, 0.2860615114392916, 0.7163242710492316, 96.30037546489861, 0.3062287579533038, 0.6952957945200657, 93.99009060839363, 0.3571981725072251, 0.6436147644359523, 89.72033187743882, 0.4682936223509807, 0.5319455761006211, 83.70938221017887, 0.6577525415163239, 0.3421681010541888, 78.31028097460212, 0.8763661931222302, 0.12397521121532, 886.3708884687684, 910.0102446728279, 922.5192514381621, 926.4593236780629, 935.5602953674892, 952.8302126727808, 975.7301451922634]|  0.1247570803329337|      0.00097656|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      37|[107.47028071092069, 0.0951466778005444, 0.9095450132897509, 102.39998749896755, 0.1846194123249763, 0.8188543564174385, 97.43995376723207, 0.2860615114392916, 0.7163242710492316, 96.30037546489861, 0.3062287579533038, 0.6952957945200657, 93.99009060839363, 0.3571981725072251, 0.6436147644359523, 89.72033187743882, 0.4682936223509807, 0.5319455761006211, 83.70938221017887, 0.6577525415163239, 0.3421681010541888, 78.31028097460212, 0.8763661931222302, 0.12397521121532, 886.3708884687684, 910.0102446728279, 922.5192514381621, 926.4593236780629, 935.5602953674892, 952.8302126727808, 975.7301451922634]|  0.1247570803329337|      0.00048828|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      38|[107.47028071092069, 0.0951466778005444, 0.9095450132897509, 102.39998749896755, 0.1846194123249763, 0.8188543564174385, 97.43995376723207, 0.2860615114392916, 0.7163242710492316, 96.30037546489861, 0.3062287579533038, 0.6952957945200657, 93.99009060839363, 0.3571981725072251, 0.6436147644359523, 89.72033187743882, 0.4682936223509807, 0.5319455761006211, 83.70938221017887, 0.6577525415163239, 0.3421681010541888, 78.31028097460212, 0.8763661931222302, 0.12397521121532, 886.3708884687684, 910.0102446728279, 922.5192514381621, 926.4593236780629, 935.5602953674892, 952.8302126727808, 975.7301451922634]|  0.1247570803329337|      0.00024414|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      39|[107.47027456647254, 0.0951872586355819, 0.9095820167683003, 102.40000762636052, 0.1847308911520593, 0.8188717437469899, 97.4399663361592, 0.2859889329639451, 0.7162749553041066, 96.30037089988811, 0.3063817269524222, 0.6953462752087994, 93.99010843513918, 0.3572594467936587, 0.6436425177076968, 89.72032478805369, 0.4682892026791979, 0.5319460133440667, 83.70938710877672, 0.6577983835780924, 0.3421865762976475, 78.3103084943374, 0.8763350830053391, 0.1239777283609531, 886.3708862328025, 910.010243040131, 922.5192431574086, 926.4593195055685, 935.5603125768874, 952.8302113557687, 975.7301545260477]|  0.1182631311165507|      0.00048828|[2223, 312, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      40|[107.47027456647254, 0.0951872586355819, 0.9095820167683003, 102.40000762636052, 0.1847308911520593, 0.8188717437469899, 97.4399663361592, 0.2859889329639451, 0.7162749553041066, 96.30037089988811, 0.3063817269524222, 0.6953462752087994, 93.99010843513918, 0.3572594467936587, 0.6436425177076968, 89.72032478805369, 0.4682892026791979, 0.5319460133440667, 83.70938710877672, 0.6577983835780924, 0.3421865762976475, 78.3103084943374, 0.8763350830053391, 0.1239777283609531, 886.3708862328025, 910.010243040131, 922.5192431574086, 926.4593195055685, 935.5603125768874, 952.8302113557687, 975.7301545260477]|  0.1182631311165507|      0.00024414|[2280, 320, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
