k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.0568606621849749, 0.3409585209620338, 0.1158210164520778, 0.2023789556178586, 0.1806770414380527, 0.0700226259455328, 0.0563572484748217, 0.0332738168755754, 0.074950562359004, 0.0802707627200429, -0.0574935165211702, -0.0302390868729428]|  8.3464017248738305|      0.25000000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.0568606621849749, 0.3409585209620338, 0.1158210164520778, 0.2023789556178586, 0.1806770414380527, 0.0700226259455328, 0.0563572484748217, 0.0332738168755754, 0.074950562359004, 0.0802707627200429, -0.0574935165211702, -0.0302390868729428]|  8.3464017248738305|      0.12500000|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0874516595105099, 0.390361423471803, 0.1227255188235941, 0.2016782967572014, 0.1714487285955754, 0.0660651649400954, 0.01470339667861, -0.0519327344734481, 0.0710401913586688, 0.0309788298513675, -0.0587686400183272, -0.055885654389787]|  4.7602097828442114|      0.25000000|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      15|[0.0874516595105099, 0.390361423471803, 0.1227255188235941, 0.2016782967572014, 0.1714487285955754, 0.0660651649400954, 0.01470339667861, -0.0519327344734481, 0.0710401913586688, 0.0309788298513675, -0.0587686400183272, -0.055885654389787]|  4.7602097828442114|      0.12500000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[0.0874516595105099, 0.390361423471803, 0.1227255188235941, 0.2016782967572014, 0.1714487285955754, 0.0660651649400954, 0.01470339667861, -0.0519327344734481, 0.0710401913586688, 0.0309788298513675, -0.0587686400183272, -0.055885654389787]|  4.7602097828442114|      0.06250000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[0.0393738834742962, 0.4097208522940645, 0.1331657168395297, 0.2037530055158867, 0.1617190112282667, 0.0838971923246806, 0.0091317702696901, -0.065426453335743, 0.0838422817041959, 0.0461772497896916, -0.0642747315040143, -0.048421525740763]|  3.8809292310827050|      0.12500000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[-0.0138677118608552, 0.4862249802214246, 0.1444612147914941, 0.198633652095433, 0.2199935255712974, 0.0778185314222766, -0.0186444669100132, -0.0425146595948918, 0.071852073791771, 0.041521063301495, -0.0713248759540385, -0.0055360223266188]|  2.9681522773405988|      0.25000000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[-0.0138677118608552, 0.4862249802214246, 0.1444612147914941, 0.198633652095433, 0.2199935255712974, 0.0778185314222766, -0.0186444669100132, -0.0425146595948918, 0.071852073791771, 0.041521063301495, -0.0713248759540385, -0.0055360223266188]|  2.9681522773405988|      0.12500000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-0.0138677118608552, 0.4862249802214246, 0.1444612147914941, 0.198633652095433, 0.2199935255712974, 0.0778185314222766, -0.0186444669100132, -0.0425146595948918, 0.071852073791771, 0.041521063301495, -0.0713248759540385, -0.0055360223266188]|  2.9681522773405988|      0.06250000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-0.007984706009507, 0.4986026142038708, 0.1630741027161534, 0.2125205374372873, 0.2122187372235057, 0.0601994537198988, -0.0383053910389614, -0.0472278835231078, 0.0565466864365981, 0.028722872900634, -0.1159626267958798, -0.0085237016219632]|  2.6599379700770287|      0.12500000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[-0.007984706009507, 0.4986026142038708, 0.1630741027161534, 0.2125205374372873, 0.2122187372235057, 0.0601994537198988, -0.0383053910389614, -0.0472278835231078, 0.0565466864365981, 0.028722872900634, -0.1159626267958798, -0.0085237016219632]|  2.6599379700770287|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-0.007984706009507, 0.4986026142038708, 0.1630741027161534, 0.2125205374372873, 0.2122187372235057, 0.0601994537198988, -0.0383053910389614, -0.0472278835231078, 0.0565466864365981, 0.028722872900634, -0.1159626267958798, -0.0085237016219632]|  2.6599379700770287|      0.03125000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-0.0117195004143645, 0.5101837307927247, 0.170233260293653, 0.2154795108553337, 0.2104600274395922, 0.0627697266013996, -0.0325075666823314, -0.0402153464365987, 0.0698582458685517, 0.0334843096365306, -0.1009398466392075, 0.0073015902873553]|  2.2143482900792693|      0.06250000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-0.0117195004143645, 0.5101837307927247, 0.170233260293653, 0.2154795108553337, 0.2104600274395922, 0.0627697266013996, -0.0325075666823314, -0.0402153464365987, 0.0698582458685517, 0.0334843096365306, -0.1009398466392075, 0.0073015902873553]|  2.2143482900792693|      0.03125000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-0.0107939994798401, 0.5382085278618016, 0.1700957425812961, 0.2071469658260935, 0.2124356927123802, 0.0628365414277165, -0.0294731254642673, -0.0455785203248081, 0.0712232608084508, 0.0283894160096316, -0.0995489699807313, 0.0002850705243321]|  1.9448298454223343|      0.06250000|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[-0.0309494754545819, 0.5821876548728936, 0.1768194115631085, 0.2024668084733031, 0.2131086788662668, 0.0593761764319608, -0.0357300146910996, -0.0235871408770639, 0.0442270723358612, 0.026981350572555, -0.0864344328909287, 0.0080804015416018]|  1.5136398335691537|      0.12500000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-0.0180125685237284, 0.6539333294637261, 0.263642237187308, 0.181732923624525, 0.2009348263645565, 0.0766462107601675, -0.0245389195512106, 0.0058647058376201, 0.0379992378417418, 0.0001097820962155, -0.0869035304445771, 0.0199926541887947]|  0.9874033516526775|      0.25000000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-0.0180125685237284, 0.6539333294637261, 0.263642237187308, 0.181732923624525, 0.2009348263645565, 0.0766462107601675, -0.0245389195512106, 0.0058647058376201, 0.0379992378417418, 0.0001097820962155, -0.0869035304445771, 0.0199926541887947]|  0.9874033516526775|      0.12500000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-0.0031973323752555, 0.7372637150484097, 0.2772782228035282, 0.1876751095512257, 0.1934162741192287, 0.0533223543985014, -0.0853208717607871, -7.67274351271e-05, 0.0517377975315466, 0.0404746227431938, -0.0704339173501843, 0.0626624579543066]|  0.4605681250116687|      0.25000000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-0.0031973323752555, 0.7372637150484097, 0.2772782228035282, 0.1876751095512257, 0.1934162741192287, 0.0533223543985014, -0.0853208717607871, -7.67274351271e-05, 0.0517377975315466, 0.0404746227431938, -0.0704339173501843, 0.0626624579543066]|  0.4605681250116687|      0.12500000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-0.0031973323752555, 0.7372637150484097, 0.2772782228035282, 0.1876751095512257, 0.1934162741192287, 0.0533223543985014, -0.0853208717607871, -7.67274351271e-05, 0.0517377975315466, 0.0404746227431938, -0.0704339173501843, 0.0626624579543066]|  0.4605681250116687|      0.06250000|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[-0.0031973323752555, 0.7372637150484097, 0.2772782228035282, 0.1876751095512257, 0.1934162741192287, 0.0533223543985014, -0.0853208717607871, -7.67274351271e-05, 0.0517377975315466, 0.0404746227431938, -0.0704339173501843, 0.0626624579543066]|  0.4605681250116687|      0.03125000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[0.0062175787998843, 0.7575986652948457, 0.278285513493112, 0.1798571974536371, 0.1865150840900833, 0.0579557106988524, -0.0857386827898849, -0.0098179297237654, 0.0447577497148341, 0.0346741111753336, -0.0824365930832025, 0.0673192951542972]|  0.3620985875285327|      0.06250000|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[0.0062175787998843, 0.7575986652948457, 0.278285513493112, 0.1798571974536371, 0.1865150840900833, 0.0579557106988524, -0.0857386827898849, -0.0098179297237654, 0.0447577497148341, 0.0346741111753336, -0.0824365930832025, 0.0673192951542972]|  0.3620985875285327|      0.03125000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[0.0062175787998843, 0.7575986652948457, 0.278285513493112, 0.1798571974536371, 0.1865150840900833, 0.0579557106988524, -0.0857386827898849, -0.0098179297237654, 0.0447577497148341, 0.0346741111753336, -0.0824365930832025, 0.0673192951542972]|  0.3620985875285327|      0.01562500|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[0.0062756420799588, 0.7604823115010336, 0.2790479880789655, 0.1866072084490578, 0.1838679809107623, 0.0597121746774944, -0.0837454042344413, -0.0059964596550556, 0.0479407460109557, 0.0395936026589633, -0.0749716100181191, 0.0757424699954237]|  0.3289260545194764|      0.03125000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[0.0062756420799588, 0.7604823115010336, 0.2790479880789655, 0.1866072084490578, 0.1838679809107623, 0.0597121746774944, -0.0837454042344413, -0.0059964596550556, 0.0479407460109557, 0.0395936026589633, -0.0749716100181191, 0.0757424699954237]|  0.3289260545194764|      0.01562500|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[0.0062756420799588, 0.7604823115010336, 0.2790479880789655, 0.1866072084490578, 0.1838679809107623, 0.0597121746774944, -0.0837454042344413, -0.0059964596550556, 0.0479407460109557, 0.0395936026589633, -0.0749716100181191, 0.0757424699954237]|  0.3289260545194764|      0.00781250|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[0.0073398174868747, 0.7635074880580132, 0.2782058004787444, 0.184884937177277, 0.1841392936250401, 0.0591227127521331, -0.0859029598096926, -0.0072653141514327, 0.0445355463306935, 0.0367226028137126, -0.0789791695652316, 0.0736233137426535]|  0.3117104227849894|      0.01562500|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      41|[0.008199021913882, 0.7744448591614246, 0.276661855491511, 0.1818331711467388, 0.1870265976718851, 0.0619611602015495, -0.0855178520715316, -0.0047516675215679, 0.0517201826244495, 0.0384489718663515, -0.0751185703812967, 0.0780635449640889]|  0.2883056137373906|      0.03125000|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      42|[0.008199021913882, 0.7744448591614246, 0.276661855491511, 0.1818331711467388, 0.1870265976718851, 0.0619611602015495, -0.0855178520715316, -0.0047516675215679, 0.0517201826244495, 0.0384489718663515, -0.0751185703812967, 0.0780635449640889]|  0.2883056137373906|      0.01562500|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[0.008199021913882, 0.7744448591614246, 0.276661855491511, 0.1818331711467388, 0.1870265976718851, 0.0619611602015495, -0.0855178520715316, -0.0047516675215679, 0.0517201826244495, 0.0384489718663515, -0.0751185703812967, 0.0780635449640889]|  0.2883056137373906|      0.00781250|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      44|[0.0080783532063847, 0.7786322819175815, 0.2766244989901332, 0.1791028029986907, 0.1864495283006883, 0.0607405385317956, -0.0878675439387848, -0.0080525997818523, 0.0500743289570785, 0.0362259852579951, -0.0777375978146353, 0.0762525121614039]|  0.2641763711331067|      0.01562500|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      45|[0.0118329637297394, 0.7870418023698904, 0.2762307207768679, 0.1782751445922241, 0.1833327179607097, 0.0628945037148377, -0.0874690461205321, -0.00648408798622, 0.0500855494112044, 0.0372929013277802, -0.0697334317799516, 0.0849877968552413]|  0.2438289698711017|      0.03125000|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      46|[0.0118329637297394, 0.7870418023698904, 0.2762307207768679, 0.1782751445922241, 0.1833327179607097, 0.0628945037148377, -0.0874690461205321, -0.00648408798622, 0.0500855494112044, 0.0372929013277802, -0.0697334317799516, 0.0849877968552413]|  0.2438289698711017|      0.01562500|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      47|[0.022709458238048, 0.7924768394991833, 0.2789582404221051, 0.1792906174779469, 0.1832173054327617, 0.0629030260357692, -0.0929218359160234, -0.0112960726012728, 0.0489555519845126, 0.0347902296989498, -0.0749055027596061, 0.0841876517673971]|  0.2344679352490048|      0.03125000|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      48|[0.022709458238048, 0.7924768394991833, 0.2789582404221051, 0.1792906174779469, 0.1832173054327617, 0.0629030260357692, -0.0929218359160234, -0.0112960726012728, 0.0489555519845126, 0.0347902296989498, -0.0749055027596061, 0.0841876517673971]|  0.2344679352490048|      0.01562500|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      49|[0.0201329297972288, 0.7965944318215641, 0.2787791980267408, 0.1819675311810766, 0.1853411552650163, 0.0590099892912004, -0.0944835560346886, -0.005924167404841, 0.0520601708496972, 0.0431146446747923, -0.0724500285770862, 0.09298668192332]|  0.2137988186935158|      0.03125000|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      50|[0.0201329297972288, 0.7965944318215641, 0.2787791980267408, 0.1819675311810766, 0.1853411552650163, 0.0590099892912004, -0.0944835560346886, -0.005924167404841, 0.0520601708496972, 0.0431146446747923, -0.0724500285770862, 0.09298668192332]|  0.2137988186935158|      0.01562500|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      51|[0.0285722199479552, 0.8055596387349058, 0.2820194423435212, 0.1799240985607429, 0.1829766879098073, 0.0609464777000332, -0.0962598535190025, -0.007378002814865, 0.0538645144197797, 0.0382783884022447, -0.0726210160717306, 0.0869380919151479]|  0.1919578878002910|      0.03125000|[867, 0, 51, 102]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      52|[0.0285722199479552, 0.8055596387349058, 0.2820194423435212, 0.1799240985607429, 0.1829766879098073, 0.0609464777000332, -0.0962598535190025, -0.007378002814865, 0.0538645144197797, 0.0382783884022447, -0.0726210160717306, 0.0869380919151479]|  0.1919578878002910|      0.01562500|[884, 0, 52, 104]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      53|[0.0285722199479552, 0.8055596387349058, 0.2820194423435212, 0.1799240985607429, 0.1829766879098073, 0.0609464777000332, -0.0962598535190025, -0.007378002814865, 0.0538645144197797, 0.0382783884022447, -0.0726210160717306, 0.0869380919151479]|  0.1919578878002910|      0.00781250|[901, 0, 53, 106]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      54|[0.0275299864609788, 0.806591297008077, 0.2819320288177577, 0.1809966600947612, 0.1844474669879033, 0.0619034368942297, -0.0940832487301877, -0.0042849769298381, 0.0589536630379546, 0.0409966074992864, -0.0708022768761894, 0.088873864871987]|  0.1823265590871886|      0.01562500|[918, 0, 54, 108]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      55|[0.0275299864609788, 0.806591297008077, 0.2819320288177577, 0.1809966600947612, 0.1844474669879033, 0.0619034368942297, -0.0940832487301877, -0.0042849769298381, 0.0589536630379546, 0.0409966074992864, -0.0708022768761894, 0.088873864871987]|  0.1823265590871886|      0.00781250|[935, 0, 55, 110]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      56|[0.0291885313732961, 0.8086386708543732, 0.2798075516740177, 0.1807066805930338, 0.1834017571078219, 0.0592550309212227, -0.0944788492654, -0.0083917741485067, 0.0548730261664461, 0.0390724386521443, -0.0723357567329246, 0.0901621676629914]|  0.1782114312395516|      0.01562500|[952, 0, 56, 112]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      57|[0.0291885313732961, 0.8086386708543732, 0.2798075516740177, 0.1807066805930338, 0.1834017571078219, 0.0592550309212227, -0.0944788492654, -0.0083917741485067, 0.0548730261664461, 0.0390724386521443, -0.0723357567329246, 0.0901621676629914]|  0.1782114312395516|      0.00781250|[969, 0, 57, 114]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      58|[0.0262971483171447, 0.8132253805475896, 0.279094861157857, 0.1807069275543197, 0.1828423037898479, 0.0587159521565254, -0.0937232269803737, -0.0067718365752741, 0.0560625635200799, 0.042307204729242, -0.0703600796752312, 0.0935604700915686]|  0.1660049792642254|      0.01562500|[986, 0, 58, 116]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      59|[0.0262971483171447, 0.8132253805475896, 0.279094861157857, 0.1807069275543197, 0.1828423037898479, 0.0587159521565254, -0.0937232269803737, -0.0067718365752741, 0.0560625635200799, 0.042307204729242, -0.0703600796752312, 0.0935604700915686]|  0.1660049792642254|      0.00781250|[1003, 0, 59, 118]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      60|[0.0262971483171447, 0.8132253805475896, 0.279094861157857, 0.1807069275543197, 0.1828423037898479, 0.0587159521565254, -0.0937232269803737, -0.0067718365752741, 0.0560625635200799, 0.042307204729242, -0.0703600796752312, 0.0935604700915686]|  0.1660049792642254|      0.00390625|[1020, 0, 60, 120]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
