k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0040484417521262, 0.0037657207369664, -0.0032224530304226, 0.0054500060590366, 0.005404171838394, 0.0089114792803787, 0.0032072370520091, 0.0064974542249059, 0.0024972934480998, 1.0024746778440934]|2701.4985841412012633|      0.00097656|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0040013210290215, 0.0036758686264529, -0.0034965374411324, 0.0045805952790776, 0.0053290265564367, 0.0091496091632181, 0.0033152185909166, 0.0063682469787517, 0.0025075271645, 1.0023278062166867]|2699.8531898117144010|      0.00195312|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.0040013210290215, 0.0036758686264529, -0.0034965374411324, 0.0045805952790776, 0.0053290265564367, 0.0091496091632181, 0.0033152185909166, 0.0063682469787517, 0.0025075271645, 1.0023278062166867]|2699.8531898117144010|      0.00097656|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0040013210290215, 0.0036758686264529, -0.0034965374411324, 0.0045805952790776, 0.0053290265564367, 0.0091496091632181, 0.0033152185909166, 0.0063682469787517, 0.0025075271645, 1.0023278062166867]|2699.8531898117144010|      0.00048828|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0039710183495526, 0.0036982004488269, -0.0033947482058219, 0.005030384868759, 0.0052860476557434, 0.0091934822466168, 0.0034451937194868, 0.0064116889903001, 0.0025356967863382, 1.0022964439837183]|2699.6230957341863359|      0.00097656|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[0.0039710183495526, 0.0036982004488269, -0.0033947482058219, 0.005030384868759, 0.0052860476557434, 0.0091934822466168, 0.0034451937194868, 0.0064116889903001, 0.0025356967863382, 1.0022964439837183]|2699.6230957341863359|      0.00048828|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.0039710183495526, 0.0036982004488269, -0.0033947482058219, 0.005030384868759, 0.0052860476557434, 0.0091934822466168, 0.0034451937194868, 0.0064116889903001, 0.0025356967863382, 1.0022964439837183]|2699.6230957341863359|      0.00024414|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.0039706344821293, 0.0036900176097341, -0.0033884341575318, 0.0047912459698393, 0.0052696437908079, 0.0091942149152483, 0.0034620718692692, 0.0064100909902327, 0.0025101791172545, 1.0022632467275765]|2699.4369736616354203|      0.00048828|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[0.0039722931124124, 0.003459286519815, -0.0032792897277849, 0.0047332330354735, 0.0053889744584771, 0.0093631293701631, 0.0036891274923616, 0.0064936646140422, 0.0023453315639743, 1.002059738591693]|2699.3196780833127377|      0.00097656|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[0.0039722931124124, 0.003459286519815, -0.0032792897277849, 0.0047332330354735, 0.0053889744584771, 0.0093631293701631, 0.0036891274923616, 0.0064936646140422, 0.0023453315639743, 1.002059738591693]|2699.3196780833127377|      0.00048828|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[0.0039722931124124, 0.003459286519815, -0.0032792897277849, 0.0047332330354735, 0.0053889744584771, 0.0093631293701631, 0.0036891274923616, 0.0064936646140422, 0.0023453315639743, 1.002059738591693]|2699.3196780833127377|      0.00024414|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.0039038194365761, 0.0034483231639607, -0.0033249298019753, 0.0048520219378448, 0.0054655479733366, 0.0094964082229571, 0.0037891195086892, 0.0064773349672408, 0.0022807841754122, 1.0020364189909579]|2699.2005950566981483|      0.00048828|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[0.0039038194365761, 0.0034483231639607, -0.0033249298019753, 0.0048520219378448, 0.0054655479733366, 0.0094964082229571, 0.0037891195086892, 0.0064773349672408, 0.0022807841754122, 1.0020364189909579]|2699.2005950566981483|      0.00024414|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.0038432399503623, 0.0034506070162406, -0.0033101922996214, 0.0047649612153533, 0.005608627119139, 0.0096054456362193, 0.0038736949093742, 0.0064448361213265, 0.0022313606615811, 1.0019648638743888]|2699.1634609241509679|      0.00048828|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[0.0038432399503623, 0.0034506070162406, -0.0033101922996214, 0.0047649612153533, 0.005608627119139, 0.0096054456362193, 0.0038736949093742, 0.0064448361213265, 0.0022313606615811, 1.0019648638743888]|2699.1634609241509679|      0.00024414|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[0.0038432399503623, 0.0034506070162406, -0.0033101922996214, 0.0047649612153533, 0.005608627119139, 0.0096054456362193, 0.0038736949093742, 0.0064448361213265, 0.0022313606615811, 1.0019648638743888]|2699.1634609241509679|      0.00012207|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[0.00381238041091, 0.0034350782257827, -0.003288900608402, 0.00486640312786, 0.0056142622327379, 0.0096363681035524, 0.0039058349085821, 0.006447728202367, 0.0022201423685767, 1.0019364251387182]|2699.1066073271431378|      0.00024414|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.0038625381110703, 0.0034610180916088, -0.0032365060937328, 0.0049151738502263, 0.0056253331530939, 0.0097348442203246, 0.0039322813221885, 0.0064900174317528, 0.0022897827873475, 1.0017516698567097]|2699.0750455560742012|      0.00048828|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[0.0038625381110703, 0.0034610180916088, -0.0032365060937328, 0.0049151738502263, 0.0056253331530939, 0.0097348442203246, 0.0039322813221885, 0.0064900174317528, 0.0022897827873475, 1.0017516698567097]|2699.0750455560742012|      0.00024414|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[0.0038625381110703, 0.0034610180916088, -0.0032365060937328, 0.0049151738502263, 0.0056253331530939, 0.0097348442203246, 0.0039322813221885, 0.0064900174317528, 0.0022897827873475, 1.0017516698567097]|2699.0750455560742012|      0.00012207|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[0.0038595423683145, 0.0034763188939501, -0.0032264710358934, 0.0048186750320337, 0.0056516399137911, 0.0097585440020594, 0.0039476809136077, 0.0064816461640634, 0.002253944003663, 1.0017026802802547]|2699.0262233642761203|      0.00024414|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[0.0038595423683145, 0.0034763188939501, -0.0032264710358934, 0.0048186750320337, 0.0056516399137911, 0.0097585440020594, 0.0039476809136077, 0.0064816461640634, 0.002253944003663, 1.0017026802802547]|2699.0262233642761203|      0.00012207|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[0.0038595423683145, 0.0034763188939501, -0.0032264710358934, 0.0048186750320337, 0.0056516399137911, 0.0097585440020594, 0.0039476809136077, 0.0064816461640634, 0.002253944003663, 1.0017026802802547]|2699.0262233642761203|      0.00006104|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[0.0038588946065933, 0.0034569203695805, -0.0032092736207852, 0.0048539254187164, 0.0056752383150142, 0.0097692253657147, 0.0039716751633648, 0.0064841413116275, 0.002240633837412, 1.0016831830822612]|2699.0064473200068278|      0.00012207|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.0038414109685164, 0.0034307755469046, -0.0031801141975299, 0.0048919052381348, 0.0057179836247548, 0.0098031344167743, 0.004006905557755, 0.0065287134518809, 0.0021694252584248, 1.0016646442083084]|2698.9834180962016035|      0.00024414|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[0.0038414109685164, 0.0034307755469046, -0.0031801141975299, 0.0048919052381348, 0.0057179836247548, 0.0098031344167743, 0.004006905557755, 0.0065287134518809, 0.0021694252584248, 1.0016646442083084]|2698.9834180962016035|      0.00012207|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[0.0038095397042983, 0.0034121663799191, -0.0031289721621854, 0.0048193353169645, 0.0057209168264121, 0.0098285375909976, 0.0040197750196965, 0.0064806934836847, 0.0021281888159505, 1.001635812422715]|2698.9435878311355737|      0.00024414|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[0.0038095397042983, 0.0034121663799191, -0.0031289721621854, 0.0048193353169645, 0.0057209168264121, 0.0098285375909976, 0.0040197750196965, 0.0064806934836847, 0.0021281888159505, 1.001635812422715]|2698.9435878311355737|      0.00012207|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[0.003805920433215, 0.0034114903325826, -0.0030767931420519, 0.0048946364645981, 0.0057205987244409, 0.0098737220362633, 0.0040631269554372, 0.0064784890030302, 0.0021001357635515, 1.0015936018440117]|2698.9192924707494967|      0.00024414|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[0.003805920433215, 0.0034114903325826, -0.0030767931420519, 0.0048946364645981, 0.0057205987244409, 0.0098737220362633, 0.0040631269554372, 0.0064784890030302, 0.0021001357635515, 1.0015936018440117]|2698.9192924707494967|      0.00012207|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      42|[0.0038021492128873, 0.003421919177845, -0.003039673053043, 0.0047973772617165, 0.0057510317159095, 0.0098918612808835, 0.004110383639336, 0.0064686145252461, 0.0021050353785439, 1.0015754078931602]|2698.8870735822461029|      0.00024414|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[0.0037848003528274, 0.0033923662868596, -0.0029301722211529, 0.0049041088996249, 0.0057465803970977, 0.0099456266289138, 0.004214305555303, 0.0063489741905154, 0.0020855508006163, 1.0014938943128717]|2698.8334699338852261|      0.00048828|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[0.0037848003528274, 0.0033923662868596, -0.0029301722211529, 0.0049041088996249, 0.0057465803970977, 0.0099456266289138, 0.004214305555303, 0.0063489741905154, 0.0020855508006163, 1.0014938943128717]|2698.8334699338852261|      0.00024414|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[0.0037614786711441, 0.0033541734184069, -0.0028798618551971, 0.0047337035014568, 0.0057218131326255, 0.0099171377703837, 0.0043351467584035, 0.0063159008480435, 0.0020871122017307, 1.00139950679612]|2698.8096952156311090|      0.00048828|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      46|[0.0037614786711441, 0.0033541734184069, -0.0028798618551971, 0.0047337035014568, 0.0057218131326255, 0.0099171377703837, 0.0043351467584035, 0.0063159008480435, 0.0020871122017307, 1.00139950679612]|2698.8096952156311090|      0.00024414|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      47|[0.0037428768127251, 0.0033525593017152, -0.0028097160422888, 0.0049266702255161, 0.0057455484937577, 0.0099299887783345, 0.0043616381235949, 0.0062955899640783, 0.00200182802118, 1.0013101581143138]|2698.7516501873342349|      0.00048828|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      48|[0.0037428768127251, 0.0033525593017152, -0.0028097160422888, 0.0049266702255161, 0.0057455484937577, 0.0099299887783345, 0.0043616381235949, 0.0062955899640783, 0.00200182802118, 1.0013101581143138]|2698.7516501873342349|      0.00024414|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[0.003686486587662, 0.0032713844296125, -0.0028743630285212, 0.0047880816976839, 0.0056458998811355, 0.0098793227448544, 0.0043486551040853, 0.006315191719686, 0.0020349430177434, 1.0011992386345359]|2698.7226511801786728|      0.00048828|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[0.003686486587662, 0.0032713844296125, -0.0028743630285212, 0.0047880816976839, 0.0056458998811355, 0.0098793227448544, 0.0043486551040853, 0.006315191719686, 0.0020349430177434, 1.0011992386345359]|2698.7226511801786728|      0.00024414|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
