k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      12|[0.4906916811455556, 0.4977658108356276, 0.4852650718948174, 0.4741910723684567, 0.4845001159129993, 0.4878315493896055, 0.4823087387544132, 0.481899770856753, 0.4856855246072446, 0.4919616308815972, 1.1060291365867871, -0.5218895071239317, 0.939480284278743, 0.9405619388806714, 0.9374467436931396, 0.9328586966202034, 0.8571892542120372, 0.8157893738360897, 0.8939005493179419, 0.966422555115507, 0.9541848262297008, 0.9611397573190326]|  0.9163923263549805|      0.25000000|[1316, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      13|[0.4309367167828094, 0.439260026660116, 0.4247810637864996, 0.4135713442119928, 0.4249101079844703, 0.4273640812288189, 0.421199136436716, 0.4224623429432303, 0.4256220983173726, 0.4317612994469476, 1.1021411253210829, -0.6785683592079255, 0.9306272790155808, 0.9306514575605971, 0.927094021101886, 0.9233425565559714, 0.8372312388418911, 0.7882866363745765, 0.8777978396893589, 0.9619454386525293, 0.9470132702615053, 0.9545083044418186]|  0.8637412786483765|      0.50000000|[1425, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[0.4309367167828094, 0.439260026660116, 0.4247810637864996, 0.4135713442119928, 0.4249101079844703, 0.4273640812288189, 0.421199136436716, 0.4224623429432303, 0.4256220983173726, 0.4317612994469476, 1.1021411253210829, -0.6785683592079255, 0.9306272790155808, 0.9306514575605971, 0.927094021101886, 0.9233425565559714, 0.8372312388418911, 0.7882866363745765, 0.8777978396893589, 0.9619454386525293, 0.9470132702615053, 0.9545083044418186]|  0.8637412786483765|      0.25000000|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[0.3708255062702425, 0.3783469805550326, 0.3649316033350535, 0.3551834713639711, 0.3646211402806109, 0.3660987558592259, 0.3617140946025137, 0.3618016956998213, 0.3643397716676134, 0.3717377751107648, 1.0986447745962278, -0.8340317685515303, 0.9199343915419145, 0.9205063135968348, 0.9176971357616927, 0.9127945406626649, 0.8159942519960213, 0.761452789285611, 0.8605898287374583, 0.9549202702223789, 0.9392678178597217, 0.9477285644902155]|  0.8141475915908813|      0.50000000|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[0.3708255062702425, 0.3783469805550326, 0.3649316033350535, 0.3551834713639711, 0.3646211402806109, 0.3660987558592259, 0.3617140946025137, 0.3618016956998213, 0.3643397716676134, 0.3717377751107648, 1.0986447745962278, -0.8340317685515303, 0.9199343915419145, 0.9205063135968348, 0.9176971357616927, 0.9127945406626649, 0.8159942519960213, 0.761452789285611, 0.8605898287374583, 0.9549202702223789, 0.9392678178597217, 0.9477285644902155]|  0.8141475915908813|      0.25000000|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[0.3105123742600114, 0.3169850547385877, 0.3047836638124772, 0.2958376455891932, 0.3042015071044814, 0.3039817748488676, 0.3025000334001514, 0.3021016174696347, 0.3026642878738166, 0.312858770213981, 1.0904878612584359, -0.9884783811854423, 0.9102734074442853, 0.9095719992227127, 0.9074320214928181, 0.9008688537268971, 0.7945286931073968, 0.7315823147013062, 0.8449929957790633, 0.9511673445715983, 0.932155118446462, 0.9396323450809742]|  0.7676316499710083|      0.50000000|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[0.3105123742600114, 0.3169850547385877, 0.3047836638124772, 0.2958376455891932, 0.3042015071044814, 0.3039817748488676, 0.3025000334001514, 0.3021016174696347, 0.3026642878738166, 0.312858770213981, 1.0904878612584359, -0.9884783811854423, 0.9102734074442853, 0.9095719992227127, 0.9074320214928181, 0.9008688537268971, 0.7945286931073968, 0.7315823147013062, 0.8449929957790633, 0.9511673445715983, 0.932155118446462, 0.9396323450809742]|  0.7676316499710083|      0.25000000|[1971, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[0.2491276886758566, 0.2587706168775042, 0.2437576426261364, 0.2353250463298128, 0.2450216950687485, 0.2437261534507362, 0.24286641371451, 0.244114480457603, 0.2435569560168129, 0.2553446030258156, 1.0801618453151718, -1.144029438074646, 0.8994362854984377, 0.8990893591177307, 0.8978658006745893, 0.8880053641347141, 0.7680169289103522, 0.6990604429164092, 0.8259561842882844, 0.9450621357770125, 0.923005660202389, 0.931098535771473]|  0.7242344617843628|      0.50000000|[2080, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[0.2491276886758566, 0.2587706168775042, 0.2437576426261364, 0.2353250463298128, 0.2450216950687485, 0.2437261534507362, 0.24286641371451, 0.244114480457603, 0.2435569560168129, 0.2553446030258156, 1.0801618453151718, -1.144029438074646, 0.8994362854984377, 0.8990893591177307, 0.8978658006745893, 0.8880053641347141, 0.7680169289103522, 0.6990604429164092, 0.8259561842882844, 0.9450621357770125, 0.923005660202389, 0.931098535771473]|  0.7242344617843628|      0.25000000|[2189, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[0.1870907465778329, 0.198063640815563, 0.1832185065221125, 0.1765923436487039, 0.1858701459990778, 0.184792559912729, 0.1819308699676914, 0.184864130602074, 0.1836145089766669, 0.1963935718521092, 1.0654307527683118, -1.2964764984851693, 0.886246104752928, 0.8859567525309631, 0.885883336060912, 0.8753589640551321, 0.740043779829588, 0.6660852213161984, 0.8061050425899241, 0.9375696409426362, 0.9132606804132378, 0.9230162624592424]|  0.6839960217475891|      0.50000000|[2299, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[0.1870907465778329, 0.198063640815563, 0.1832185065221125, 0.1765923436487039, 0.1858701459990778, 0.184792559912729, 0.1819308699676914, 0.184864130602074, 0.1836145089766669, 0.1963935718521092, 1.0654307527683118, -1.2964764984851693, 0.886246104752928, 0.8859567525309631, 0.885883336060912, 0.8753589640551321, 0.740043779829588, 0.6660852213161984, 0.8061050425899241, 0.9375696409426362, 0.9132606804132378, 0.9230162624592424]|  0.6839960217475891|      0.25000000|[2408, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[0.1315427857468948, 0.1430868326014525, 0.1231751746933448, 0.1187052245195779, 0.1263297481244156, 0.1247974613622772, 0.1216207841859439, 0.1268111442725411, 0.1230825131358861, 0.1363209178593709, 1.0461820697659152, -1.4507437153485438, 0.8738423747794134, 0.8715676607743205, 0.8699691242479717, 0.8618170360811682, 0.7114467051812007, 0.6276482365604278, 0.7825695969520841, 0.9321223358276393, 0.9053196893106232, 0.9128768839595429]|  0.6469424962997437|      0.50000000|[2519, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[0.1315427857468948, 0.1430868326014525, 0.1231751746933448, 0.1187052245195779, 0.1263297481244156, 0.1247974613622772, 0.1216207841859439, 0.1268111442725411, 0.1230825131358861, 0.1363209178593709, 1.0461820697659152, -1.4507437153485438, 0.8738423747794134, 0.8715676607743205, 0.8699691242479717, 0.8618170360811682, 0.7114467051812007, 0.6276482365604278, 0.7825695969520841, 0.9321223358276393, 0.9053196893106232, 0.9128768839595429]|  0.6469424962997437|      0.25000000|[2628, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[0.0710974743902797, 0.0839066302601032, 0.0634616278368565, 0.0631498326319402, 0.0666038410020386, 0.0639704002805232, 0.0672810954851926, 0.0674591794455119, 0.0679632700381445, 0.0772431416534263, 1.0231470256364628, -1.6046807041964386, 0.8627883748076678, 0.8579443964308955, 0.8545126754902214, 0.845494266504022, 0.6822319935793644, 0.5899903813187127, 0.7579852898348937, 0.92035077428211, 0.8894233798993524, 0.9022242439464652]|  0.6130803823471069|      0.50000000|[2738, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[0.0710974743902797, 0.0839066302601032, 0.0634616278368565, 0.0631498326319402, 0.0666038410020386, 0.0639704002805232, 0.0672810954851926, 0.0674591794455119, 0.0679632700381445, 0.0772431416534263, 1.0231470256364628, -1.6046807041964386, 0.8627883748076678, 0.8579443964308955, 0.8545126754902214, 0.845494266504022, 0.6822319935793644, 0.5899903813187127, 0.7579852898348937, 0.92035077428211, 0.8894233798993524, 0.9022242439464652]|  0.6130803823471069|      0.25000000|[2847, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[0.0152172949480769, 0.0287934102590703, 0.0016572573534092, 0.0033621788096412, 0.0112525034582548, 0.0017041119691727, 0.0068880711398562, 0.007177424848509, 0.0118797652277981, 0.020345941298913, 0.9992079862989613, -1.7567511182286868, 0.8486692596520985, 0.8435329309458134, 0.8408800252904683, 0.8268097170276617, 0.6507225236450869, 0.5505597169198333, 0.7313327626016648, 0.9123356497102009, 0.8744693765549482, 0.8897928346980302]|  0.5823526978492737|      0.50000000|[2956, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[0.0152172949480769, 0.0287934102590703, 0.0016572573534092, 0.0033621788096412, 0.0112525034582548, 0.0017041119691727, 0.0068880711398562, 0.007177424848509, 0.0118797652277981, 0.020345941298913, 0.9992079862989613, -1.7567511182286868, 0.8486692596520985, 0.8435329309458134, 0.8408800252904683, 0.8268097170276617, 0.6507225236450869, 0.5505597169198333, 0.7313327626016648, 0.9123356497102009, 0.8744693765549482, 0.8897928346980302]|  0.5823526978492737|      0.25000000|[3065, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[0.0152172949480769, 0.0287934102590703, 0.0016572573534092, 0.0033621788096412, 0.0112525034582548, 0.0017041119691727, 0.0068880711398562, 0.007177424848509, 0.0118797652277981, 0.020345941298913, 0.9992079862989613, -1.7567511182286868, 0.8486692596520985, 0.8435329309458134, 0.8408800252904683, 0.8268097170276617, 0.6507225236450869, 0.5505597169198333, 0.7313327626016648, 0.9123356497102009, 0.8744693765549482, 0.8897928346980302]|  0.5823526978492737|      0.12500000|[3176, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      30|[-0.0139586329669955, 0.002006362525028, -0.0268165928036955, -0.0236919003427471, -0.015962522048583, -0.0267924091892703, -0.0224719264705621, -0.020695080051349, -0.0159911215575128, -0.0070967529573745, 0.9836293728927522, -1.8340354904060758, 0.8404278081979575, 0.8339640621532108, 0.8311222997306763, 0.8190139577687255, 0.6321037686057281, 0.5264703850734114, 0.716613065689064, 0.9076861609467003, 0.8672048085358465, 0.8832355103138935]|  0.5681121945381165|      0.25000000|[3285, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      31|[-0.0139586329669955, 0.002006362525028, -0.0268165928036955, -0.0236919003427471, -0.015962522048583, -0.0267924091892703, -0.0224719264705621, -0.020695080051349, -0.0159911215575128, -0.0070967529573745, 0.9836293728927522, -1.8340354904060758, 0.8404278081979575, 0.8339640621532108, 0.8311222997306763, 0.8190139577687255, 0.6321037686057281, 0.5264703850734114, 0.716613065689064, 0.9076861609467003, 0.8672048085358465, 0.8832355103138935]|  0.5681121945381165|      0.12500000|[3394, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      32|[-0.0421277137461995, -0.0256110442733267, -0.0543401166020888, -0.0500784098724032, -0.0428477760914485, -0.0545334916638943, -0.0511378738772149, -0.0482608474755976, -0.0441251123279139, -0.0350819617487895, 0.9678283671399583, -1.9122500401809903, 0.8317018591327535, 0.8250225331615658, 0.8221902363572623, 0.8100451018529314, 0.6133396323779662, 0.5018408070642613, 0.7017175727760779, 0.9028897255161635, 0.8614667398180041, 0.8764322153128365]|  0.5546053647994995|      0.25000000|[3504, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      33|[-0.0421277137461995, -0.0256110442733267, -0.0543401166020888, -0.0500784098724032, -0.0428477760914485, -0.0545334916638943, -0.0511378738772149, -0.0482608474755976, -0.0441251123279139, -0.0350819617487895, 0.9678283671399583, -1.9122500401809903, 0.8317018591327535, 0.8250225331615658, 0.8221902363572623, 0.8100451018529314, 0.6133396323779662, 0.5018408070642613, 0.7017175727760779, 0.9028897255161635, 0.8614667398180041, 0.8764322153128365]|  0.5546053647994995|      0.12500000|[3614, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      34|[-0.0698516583760522, -0.051831464117378, -0.0824505590884787, -0.0783471413026013, -0.0700422695798326, -0.082294492090573, -0.0785450289112601, -0.0752179147681554, -0.0710808584426543, -0.0609293800881011, 0.951650036910165, -1.9903889882527124, 0.8217547296501105, 0.81672630983561, 0.8126267767246046, 0.7999719371480563, 0.5930257280701687, 0.4758910691788753, 0.6855806983549508, 0.898941077155086, 0.8535522197056813, 0.869799317453586]|  0.5418161749839783|      0.25000000|[3723, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[-0.0698516583760522, -0.051831464117378, -0.0824505590884787, -0.0783471413026013, -0.0700422695798326, -0.082294492090573, -0.0785450289112601, -0.0752179147681554, -0.0710808584426543, -0.0609293800881011, 0.951650036910165, -1.9903889882527124, 0.8217547296501105, 0.81672630983561, 0.8126267767246046, 0.7999719371480563, 0.5930257280701687, 0.4758910691788753, 0.6855806983549508, 0.898941077155086, 0.8535522197056813, 0.869799317453586]|  0.5418161749839783|      0.12500000|[3833, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      36|[-0.0970868402142856, -0.0785361722563181, -0.1093877746378136, -0.1031754231710755, -0.0975124858699404, -0.1085078112536277, -0.1068403583465244, -0.1010108070116802, -0.0974482871681366, -0.0875746364568587, 0.9340199388118111, -2.068981198892699, 0.8120659698446139, 0.8072432615098876, 0.8025269537375813, 0.7885175324762062, 0.5722375119974215, 0.4480705909930366, 0.6688397650980951, 0.8939434508343069, 0.8458501423660395, 0.8634800307438071]|  0.5297167897224426|      0.25000000|[3942, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      37|[-0.0970868402142856, -0.0785361722563181, -0.1093877746378136, -0.1031754231710755, -0.0975124858699404, -0.1085078112536277, -0.1068403583465244, -0.1010108070116802, -0.0974482871681366, -0.0875746364568587, 0.9340199388118111, -2.068981198892699, 0.8120659698446139, 0.8072432615098876, 0.8025269537375813, 0.7885175324762062, 0.5722375119974215, 0.4480705909930366, 0.6688397650980951, 0.8939434508343069, 0.8458501423660395, 0.8634800307438071]|  0.5297167897224426|      0.12500000|[4052, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      38|[-0.123257798354232, -0.105689781087294, -0.1362476099177995, -0.1286120183126833, -0.1234722238258011, -0.1350229922021506, -0.1349450490013112, -0.1260959866492284, -0.1234748109852189, -0.1133228000064805, 0.916139456865111, -2.1476855959423413, 0.8019810165851081, 0.796184709615621, 0.7930881122541306, 0.7764904534966838, 0.5502195855384483, 0.4201645339412448, 0.6509922912432158, 0.8882916094288625, 0.838029136221033, 0.8563507979915828]|  0.5182855129241943|      0.25000000|[4162, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      39|[-0.123257798354232, -0.105689781087294, -0.1362476099177995, -0.1286120183126833, -0.1234722238258011, -0.1350229922021506, -0.1349450490013112, -0.1260959866492284, -0.1234748109852189, -0.1133228000064805, 0.916139456865111, -2.1476855959423413, 0.8019810165851081, 0.796184709615621, 0.7930881122541306, 0.7764904534966838, 0.5502195855384483, 0.4201645339412448, 0.6509922912432158, 0.8882916094288625, 0.838029136221033, 0.8563507979915828]|  0.5182855129241943|      0.12500000|[4271, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      40|[-0.1496432668121225, -0.1309985917448117, -0.1623499765573248, -0.1529962717462233, -0.1481360321029029, -0.1610425907546509, -0.1616980423239682, -0.1512601105869922, -0.1491438332261793, -0.1394763948579251, 0.8966055139195033, -2.2266777912305917, 0.7911846399187868, 0.7855003708373299, 0.7809814502123771, 0.7640877908688071, 0.5278626185365908, 0.3898018845018167, 0.6328941948676194, 0.8823231050277115, 0.8308641376984393, 0.8495334635373879]|  0.5074960589408875|      0.25000000|[4380, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      41|[-0.1496432668121225, -0.1309985917448117, -0.1623499765573248, -0.1529962717462233, -0.1481360321029029, -0.1610425907546509, -0.1616980423239682, -0.1512601105869922, -0.1491438332261793, -0.1394763948579251, 0.8966055139195033, -2.2266777912305917, 0.7911846399187868, 0.7855003708373299, 0.7809814502123771, 0.7640877908688071, 0.5278626185365908, 0.3898018845018167, 0.6328941948676194, 0.8823231050277115, 0.8308641376984393, 0.8495334635373879]|  0.5074960589408875|      0.12500000|[4490, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      42|[-0.175619106009227, -0.156131217564426, -0.1875358837057161, -0.1778554046629055, -0.1723057942924447, -0.1866244985802323, -0.1895410369967992, -0.1754882069500338, -0.1750801675599866, -0.1640636056173365, 0.8756478772700609, -2.304260597724117, 0.7799176335190061, 0.7740202237613522, 0.7694006505028179, 0.7517028331900022, 0.5031620100340918, 0.3581339783082704, 0.6128868060572024, 0.8766956593136551, 0.8224402299864801, 0.8413009865721864]|  0.4973203539848328|      0.25000000|[4600, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      43|[-0.175619106009227, -0.156131217564426, -0.1875358837057161, -0.1778554046629055, -0.1723057942924447, -0.1866244985802323, -0.1895410369967992, -0.1754882069500338, -0.1750801675599866, -0.1640636056173365, 0.8756478772700609, -2.304260597724117, 0.7799176335190061, 0.7740202237613522, 0.7694006505028179, 0.7517028331900022, 0.5031620100340918, 0.3581339783082704, 0.6128868060572024, 0.8766956593136551, 0.8224402299864801, 0.8413009865721864]|  0.4973203539848328|      0.12500000|[4710, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      44|[-0.2017336068748319, -0.1791136372570612, -0.2118226766062422, -0.2015854987520216, -0.1962616981883319, -0.2118971053970843, -0.2147724400392645, -0.1986814623287116, -0.2002298570034404, -0.1894390767809238, 0.8547398034626956, -2.382547498382245, 0.7676684574960152, 0.7609408591839067, 0.7569136651681418, 0.7394323842028665, 0.4780520745228455, 0.325709000582756, 0.5905770978038224, 0.8700348213173297, 0.8127852664135925, 0.8319452411817274]|  0.4877323210239410|      0.25000000|[4819, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      45|[-0.2017336068748319, -0.1791136372570612, -0.2118226766062422, -0.2015854987520216, -0.1962616981883319, -0.2118971053970843, -0.2147724400392645, -0.1986814623287116, -0.2002298570034404, -0.1894390767809238, 0.8547398034626956, -2.382547498382245, 0.7676684574960152, 0.7609408591839067, 0.7569136651681418, 0.7394323842028665, 0.4780520745228455, 0.325709000582756, 0.5905770978038224, 0.8700348213173297, 0.8127852664135925, 0.8319452411817274]|  0.4877323210239410|      0.12500000|[4928, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      46|[-0.2241770364004967, -0.2041461874433472, -0.2375286587381511, -0.2256445484372403, -0.2192235831634105, -0.2364697544437737, -0.2404182108393131, -0.2233721963761215, -0.2237991016145972, -0.2135649970953543, 0.8326886565936001, -2.4600506196282446, 0.7545374116605179, 0.7494667021749478, 0.7434527059767618, 0.725681888263806, 0.4514478636383328, 0.2923001331173097, 0.5683940176410033, 0.862495803635397, 0.8032016955359973, 0.8226173352926623]|  0.4787034690380096|      0.25000000|[5037, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
