k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[7, 2, 1, 3]                                                               |  | used linear model with 9 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[84, 24, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[91, 26, 13, 39]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00006104|[98, 28, 14, 42]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      15|[-4.15963850251e-05, 4.0750357048e-06, 0.0100131838361972, 0.0003565303885574, -1.66430779278e-05, 0.0979965135486697, 0.0001481613644474, 2.67060068818e-05]|  1.1319476407631950|      0.00012207|[105, 30, 15, 45]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      16|[-4.15963850251e-05, 4.0750357048e-06, 0.0100131838361972, 0.0003565303885574, -1.66430779278e-05, 0.0979965135486697, 0.0001481613644474, 2.67060068818e-05]|  1.1319476407631950|      0.00006104|[112, 32, 16, 48]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      17|[-4.15963850251e-05, 4.0750357048e-06, 0.0100131838361972, 0.0003565303885574, -1.66430779278e-05, 0.0979965135486697, 0.0001481613644474, 2.67060068818e-05]|  1.1319476407631950|      0.00003052|[119, 34, 17, 51]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      18|[-3.68416465371e-05, -2.6356222581e-06, 0.0100087349559271, 0.0003456910753657, -3.19867880365e-05, 0.0979887358877988, 0.000164903072545, 3.89613168151e-05]|  0.7890681332466409|      0.00006104|[126, 36, 18, 54]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      19|[-3.68416465371e-05, -2.6356222581e-06, 0.0100087349559271, 0.0003456910753657, -3.19867880365e-05, 0.0979887358877988, 0.000164903072545, 3.89613168151e-05]|  0.7890681332466409|      0.00003052|[133, 38, 19, 57]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      20|[-3.68416465371e-05, -2.6356222581e-06, 0.0100087349559271, 0.0003456910753657, -3.19867880365e-05, 0.0979887358877988, 0.000164903072545, 3.89613168151e-05]|  0.7890681332466409|      0.00001526|[140, 40, 20, 60]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      21|[-3.68416465371e-05, -2.6356222581e-06, 0.0100087349559271, 0.0003456910753657, -3.19867880365e-05, 0.0979887358877988, 0.000164903072545, 3.89613168151e-05]|  0.7890681332466409|      0.00000763|[147, 42, 21, 63]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      22|[-3.68416465371e-05, -2.6356222581e-06, 0.0100087349559271, 0.0003456910753657, -3.19867880365e-05, 0.0979887358877988, 0.000164903072545, 3.89613168151e-05]|  0.7890681332466409|      0.00000381|[154, 44, 22, 66]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      23|[-3.7663907322e-05, -3.1849964319e-06, 0.0100091214143067, 0.0003440769088876, -3.15280055139e-05, 0.0979867819331828, 0.0001666442446908, 3.70225010778e-05]|  0.7847691398411061|      0.00000763|[161, 46, 23, 69]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      24|[-3.7663907322e-05, -3.1849964319e-06, 0.0100091214143067, 0.0003440769088876, -3.15280055139e-05, 0.0979867819331828, 0.0001666442446908, 3.70225010778e-05]|  0.7847691398411061|      0.00000381|[168, 48, 24, 72]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      25|[-3.79245324026e-05, -4.1979079891e-06, 0.0100103050591221, 0.0003463318645891, -3.29744875381e-05, 0.0979881572430659, 0.0001649167230436, 3.69589310709e-05]|  0.7837085262281067|      0.00000763|[175, 50, 25, 75]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      26|[-3.79245324026e-05, -4.1979079891e-06, 0.0100103050591221, 0.0003463318645891, -3.29744875381e-05, 0.0979881572430659, 0.0001649167230436, 3.69589310709e-05]|  0.7837085262281067|      0.00000381|[182, 52, 26, 78]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      27|[-3.79245324026e-05, -4.1979079891e-06, 0.0100103050591221, 0.0003463318645891, -3.29744875381e-05, 0.0979881572430659, 0.0001649167230436, 3.69589310709e-05]|  0.7837085262281067|      0.00000191|[189, 54, 27, 81]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
