k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.4449540487349, 9.536455155016577, 9.428548485587159, 9.648859359342062, 0.0141315822862965, 0.1433176688215445, 0.0782691743327929, 0.0181070804390038]|1564.6303210513310660|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
      27|[2.2856108091880474, -1.7239202175144486, 3.1309675327002013, -0.891434430830153, -0.7351652288101743, -0.0778693162273251, 0.8903236033059844, -1.997687844617847]|  3.5755898365973895|      0.50000000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[2.2856108091880474, -1.7239202175144486, 3.1309675327002013, -0.891434430830153, -0.7351652288101743, -0.0778693162273251, 0.8903236033059844, -1.997687844617847]|  3.5755898365973895|      0.25000000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[2.2020453804238755, -1.6850651521746265, 3.154227121996508, -0.920022784272345, -0.7014856122302158, -0.0066870363436252, 1.0056639472312958, -2.179743254004402]|  3.2760927210828541|      0.50000000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[2.2020453804238755, -1.6850651521746265, 3.154227121996508, -0.920022784272345, -0.7014856122302158, -0.0066870363436252, 1.0056639472312958, -2.179743254004402]|  3.2760927210828541|      0.25000000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[2.184124171266052, -1.6819163829417845, 3.279723835768111, -0.9725623813348951, -0.5461365521277184, 0.0932407946463302, 0.9854871728029194, -2.0841761206360045]|  2.8507253798688628|      0.50000000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[2.184124171266052, -1.6819163829417845, 3.279723835768111, -0.9725623813348951, -0.5461365521277184, 0.0932407946463302, 0.9854871728029194, -2.0841761206360045]|  2.8507253798688628|      0.25000000|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[2.058281124316965, -1.5574551279074114, 3.330658200529419, -0.965911870006232, -0.4867638567110066, 0.2145651829353415, 0.935799138271916, -2.1726111803406565]|  2.2126593437061435|      0.50000000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[2.058281124316965, -1.5574551279074114, 3.330658200529419, -0.965911870006232, -0.4867638567110066, 0.2145651829353415, 0.935799138271916, -2.1726111803406565]|  2.2126593437061435|      0.25000000|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[2.0292571862869795, -1.4032715162362863, 3.4380221983363795, -0.8674808233224224, -0.4557268639161056, 0.3370154154027385, 0.9130231399439357, -2.158710623373056]|  1.8526567653545529|      0.50000000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[2.0292571862869795, -1.4032715162362863, 3.4380221983363795, -0.8674808233224224, -0.4557268639161056, 0.3370154154027385, 0.9130231399439357, -2.158710623373056]|  1.8526567653545529|      0.25000000|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[1.9037190636594097, -1.3382811402125838, 3.5410466157278595, -0.9444182570228139, -0.3642890598030051, 0.3731463246915681, 0.9255352691385099, -2.0315879916187463]|  1.3166781838456929|      0.50000000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[1.9037190636594097, -1.3382811402125838, 3.5410466157278595, -0.9444182570228139, -0.3642890598030051, 0.3731463246915681, 0.9255352691385099, -2.0315879916187463]|  1.3166781838456929|      0.25000000|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[1.8043283446123906, -1.2846336664368347, 3.5253953107016476, -0.9816727055945103, -0.3474327798572797, 0.581869605966274, 0.8681121912740106, -2.00054569714377]|  0.8456201442019927|      0.50000000|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[1.8043283446123906, -1.2846336664368347, 3.5253953107016476, -0.9816727055945103, -0.3474327798572797, 0.581869605966274, 0.8681121912740106, -2.00054569714377]|  0.8456201442019927|      0.25000000|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
