k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0002162570939345, -0.0002527637191056, -0.0003325943723129, 0.0037710659913465, 0.0003196143354707, -0.0001102489421763, 0.0012689508306844, -0.0003847785554909, 0.0007763381408384, 0.9996596743096053]|2706.3983091118288939|      0.00390625|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0002162570939345, -0.0002527637191056, -0.0003325943723129, 0.0037710659913465, 0.0003196143354707, -0.0001102489421763, 0.0012689508306844, -0.0003847785554909, 0.0007763381408384, 0.9996596743096053]|2706.3983091118288939|      0.00195312|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0003279374284368, -4.04682964086e-05, -0.0003080348055565, 0.0056614743061644, 0.0003748256350322, -3.90099726189e-05, 0.0016282540458888, -0.000410315134417, 0.0005780193778645, 0.999584148648334]|2703.0314245528334141|      0.00390625|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[0.0003279374284368, -4.04682964086e-05, -0.0003080348055565, 0.0056614743061644, 0.0003748256350322, -3.90099726189e-05, 0.0016282540458888, -0.000410315134417, 0.0005780193778645, 0.999584148648334]|2703.0314245528334141|      0.00195312|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0003279374284368, -4.04682964086e-05, -0.0003080348055565, 0.0056614743061644, 0.0003748256350322, -3.90099726189e-05, 0.0016282540458888, -0.000410315134417, 0.0005780193778645, 0.999584148648334]|2703.0314245528334141|      0.00097656|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.0004867524584676, 7.13689910357e-05, -0.0002892397423888, 0.0047187985285533, 0.0003229204463066, -0.0001299332970207, 0.0017335764800912, -0.000457488451341, 0.0005307284807957, 0.9995632230126923]|2699.9992131553717627|      0.00195312|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[0.0004867524584676, 7.13689910357e-05, -0.0002892397423888, 0.0047187985285533, 0.0003229204463066, -0.0001299332970207, 0.0017335764800912, -0.000457488451341, 0.0005307284807957, 0.9995632230126923]|2699.9992131553717627|      0.00097656|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.0004867524584676, 7.13689910357e-05, -0.0002892397423888, 0.0047187985285533, 0.0003229204463066, -0.0001299332970207, 0.0017335764800912, -0.000457488451341, 0.0005307284807957, 0.9995632230126923]|2699.9992131553717627|      0.00048828|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.0004867524584676, 7.13689910357e-05, -0.0002892397423888, 0.0047187985285533, 0.0003229204463066, -0.0001299332970207, 0.0017335764800912, -0.000457488451341, 0.0005307284807957, 0.9995632230126923]|2699.9992131553717627|      0.00024414|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.0004928766212651, 6.28484015605e-05, -0.0002562310878036, 0.0049553118487652, 0.0003229474774088, -0.0001317886683693, 0.0017679425417861, -0.0004481615754581, 0.0004996370335715, 0.9995481141076675]|2699.8917852520330598|      0.00048828|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.0004928766212651, 6.28484015605e-05, -0.0002562310878036, 0.0049553118487652, 0.0003229474774088, -0.0001317886683693, 0.0017679425417861, -0.0004481615754581, 0.0004996370335715, 0.9995481141076675]|2699.8917852520330598|      0.00024414|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.0004928766212651, 6.28484015605e-05, -0.0002562310878036, 0.0049553118487652, 0.0003229474774088, -0.0001317886683693, 0.0017679425417861, -0.0004481615754581, 0.0004996370335715, 0.9995481141076675]|2699.8917852520330598|      0.00012207|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[0.0004767916325591, 6.79336752582e-05, -0.000247608337605, 0.0048451348264867, 0.0003330599768321, -0.0001096752882554, 0.0017877743800534, -0.0004372953552434, 0.0004707825194631, 0.9995264802798844]|2699.8422169891759950|      0.00024414|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[0.0004767916325591, 6.79336752582e-05, -0.000247608337605, 0.0048451348264867, 0.0003330599768321, -0.0001096752882554, 0.0017877743800534, -0.0004372953552434, 0.0004707825194631, 0.9995264802798844]|2699.8422169891759950|      0.00012207|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.0004177580409693, 0.0001171997800351, -0.0002488838478663, 0.0048824821652103, 0.0003884822638742, -7.8459824816e-05, 0.0018160335302492, -0.0004457318829857, 0.0004269470676677, 0.9994989982843444]|2699.8091104090103727|      0.00024414|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.0004177580409693, 0.0001171997800351, -0.0002488838478663, 0.0048824821652103, 0.0003884822638742, -7.8459824816e-05, 0.0018160335302492, -0.0004457318829857, 0.0004269470676677, 0.9994989982843444]|2699.8091104090103727|      0.00012207|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[0.0003990886100172, 0.0001670902045618, -0.0002351028161172, 0.0048670472967754, 0.0004146501324516, -5.01940226043e-05, 0.0019090881133677, -0.0004419375168664, 0.0004048818022223, 0.9994675139141063]|2699.7692578413461888|      0.00024414|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.0003990886100172, 0.0001670902045618, -0.0002351028161172, 0.0048670472967754, 0.0004146501324516, -5.01940226043e-05, 0.0019090881133677, -0.0004419375168664, 0.0004048818022223, 0.9994675139141063]|2699.7692578413461888|      0.00012207|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[0.0004022036733891, 0.000158397703269, -0.0001350679520224, 0.0048688293791596, 0.0004463495886506, -6.49275774511e-05, 0.0019608453273416, -0.0004571992643738, 0.0003941652896922, 0.9994911198710952]|2699.7469565467295070|      0.00024414|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[0.0004162428867467, 0.0002155179522822, -0.0001518135494123, 0.0048630138510172, 0.000456849024594, -4.02423256591e-05, 0.0019536891363569, -0.0005346470641948, 0.0003525326229402, 0.9992735691057592]|2699.6947406247477375|      0.00048828|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[0.0004162428867467, 0.0002155179522822, -0.0001518135494123, 0.0048630138510172, 0.000456849024594, -4.02423256591e-05, 0.0019536891363569, -0.0005346470641948, 0.0003525326229402, 0.9992735691057592]|2699.6947406247477375|      0.00024414|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[0.0004162428867467, 0.0002155179522822, -0.0001518135494123, 0.0048630138510172, 0.000456849024594, -4.02423256591e-05, 0.0019536891363569, -0.0005346470641948, 0.0003525326229402, 0.9992735691057592]|2699.6947406247477375|      0.00012207|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[0.0004089538145652, 0.000237307685224, -0.0001017643895741, 0.0048233806775456, 0.0004647554897795, -2.3015119772e-06, 0.0020116734909154, -0.0004784641961655, 0.0003328340053183, 0.9992301090296594]|2699.6642553242668328|      0.00024414|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[0.0004784114407996, 0.0002960241562407, -6.49634544768e-05, 0.004863256073527, 0.0004695094494267, 5.47183094152e-05, 0.0021028907312311, -0.0004927507390749, 0.0001834088870156, 0.9991106858888822]|2699.5809546734180913|      0.00048828|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.0004784114407996, 0.0002960241562407, -6.49634544768e-05, 0.004863256073527, 0.0004695094494267, 5.47183094152e-05, 0.0021028907312311, -0.0004927507390749, 0.0001834088870156, 0.9991106858888822]|2699.5809546734180913|      0.00024414|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.0004784114407996, 0.0002960241562407, -6.49634544768e-05, 0.004863256073527, 0.0004695094494267, 5.47183094152e-05, 0.0021028907312311, -0.0004927507390749, 0.0001834088870156, 0.9991106858888822]|2699.5809546734180913|      0.00012207|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[0.0004668697984811, 0.0003101680652371, 8.9415130372e-06, 0.0048487560465713, 0.0005035315999034, 0.0001148130204714, 0.0021174331755712, -0.0005114916391489, 0.0001479357421992, 0.9990626673771011]|2699.5402636452558909|      0.00024414|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[0.0004668697984811, 0.0003101680652371, 8.9415130372e-06, 0.0048487560465713, 0.0005035315999034, 0.0001148130204714, 0.0021174331755712, -0.0005114916391489, 0.0001479357421992, 0.9990626673771011]|2699.5402636452558909|      0.00012207|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[0.0004407312050159, 0.0003278747254775, 5.57653781715e-05, 0.0048683374398534, 0.0005286430368329, 0.0001730524764621, 0.0021653152404311, -0.000507480509437, 9.89044184694e-05, 0.9990117435762081]|2699.4952513379826087|      0.00024414|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[0.0003507372059322, 0.0003604532064692, 0.0001510382817716, 0.0048007221178227, 0.000621420759083, 0.0003110369604531, 0.00213502610956, -0.0005669158944483, 9.48998671794e-05, 0.9989433173158447]|2699.4511638915382719|      0.00048828|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[0.0003507372059322, 0.0003604532064692, 0.0001510382817716, 0.0048007221178227, 0.000621420759083, 0.0003110369604531, 0.00213502610956, -0.0005669158944483, 9.48998671794e-05, 0.9989433173158447]|2699.4511638915382719|      0.00024414|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[0.0003060137571733, 0.0003093192264848, 0.0003094239720555, 0.0048782834877637, 0.0006175357944188, 0.0003784246296708, 0.0021975131228416, -0.000520045757469, 5.91826979994e-05, 0.998833980051625]|2699.3710973462880247|      0.00048828|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[0.0003060137571733, 0.0003093192264848, 0.0003094239720555, 0.0048782834877637, 0.0006175357944188, 0.0003784246296708, 0.0021975131228416, -0.000520045757469, 5.91826979994e-05, 0.998833980051625]|2699.3710973462880247|      0.00024414|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[0.0003060137571733, 0.0003093192264848, 0.0003094239720555, 0.0048782834877637, 0.0006175357944188, 0.0003784246296708, 0.0021975131228416, -0.000520045757469, 5.91826979994e-05, 0.998833980051625]|2699.3710973462880247|      0.00012207|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[0.0003043106992591, 0.0003110262021238, 0.0003419642380896, 0.0048347375657016, 0.000676140561351, 0.0004324101922334, 0.002236041796347, -0.0004997274463975, 5.45353937819e-05, 0.9987733798765083]|2699.3275329239063467|      0.00024414|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[0.0002918803399037, 0.0003399529393223, 0.0004505852498473, 0.0049228246365548, 0.0007079849231715, 0.0005598885183436, 0.0023208327896632, -0.0004501041349116, 3.76968418113e-05, 0.9986644982474816]|2699.2843186333911945|      0.00048828|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      48|[0.0002918803399037, 0.0003399529393223, 0.0004505852498473, 0.0049228246365548, 0.0007079849231715, 0.0005598885183436, 0.0023208327896632, -0.0004501041349116, 3.76968418113e-05, 0.9986644982474816]|2699.2843186333911945|      0.00024414|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[0.0002918803399037, 0.0003399529393223, 0.0004505852498473, 0.0049228246365548, 0.0007079849231715, 0.0005598885183436, 0.0023208327896632, -0.0004501041349116, 3.76968418113e-05, 0.9986644982474816]|2699.2843186333911945|      0.00012207|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      50|[0.000274632788792, 0.0003482360317824, 0.0004723502079848, 0.0048129243123314, 0.0007218774055922, 0.0005779825121802, 0.0023351462578789, -0.0004361698958283, 7.8142792279e-06, 0.998651426167764]|2699.2324274406250879|      0.00024414|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
