k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=1
      12|[0.0198723930840568, 0.030211577941592, 0.0064359670716127, 0.0060283666963759, -0.0133604628541719, -0.0091698902225987, -0.0333469883761726, -0.0018018275037915, -0.0038532143916711, -0.0287126381702136, 0.0062164383163509, 0.0172150869148853, -0.0086215449258795, -0.0003344470310818, 0.0170226439789608, -0.0125799452347345, -0.0090523166570058, 0.0130832445894725, -0.023683380655981, 0.0076539949934824, -0.0057594913421163, 0.0122844290246175, -0.003055053760663, 0.0231230014687076, -0.0091050825654814, -0.0192237297876527, 0.0233354524413073, -0.0103421037467765, -0.0131647518429611, -0.0095017915732985, 0.0649180104432169, 0.0138618782979085, -0.0491511022584378, -0.0065670532271754, 0.0445896355324989, 0.0132825886584524, -0.0060091297313776, -0.0156055102902188, -0.0187322141473073, 0.0477658523388983, 0.0513437912212067, -0.0214104713892841, 0.01092496625201, 0.0520169867711597, 0.0299900066314858, 0.0125368766744941, 0.0102673014220015, 0.0149267021328983, 0.0574887870223502, 0.0138569387948237, -0.0225724459587349, 0.0184475507799459, 0.0382904657638559, 0.0008739256158469, 0.0091911993647867, -0.0003872991569514, 0.007577861124233]|42577.6127437179529807|      0.06250000|[732, 48, 12, 60]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      13|[0.0196522754753858, 0.0422941813917779, 0.0139304545160379, -0.0011712669857914, -0.0180109476479207, -0.0069645717526393, -0.0372459616181398, -0.0032629348365377, -0.0143141635013628, -0.0325989529641101, 0.0033907933874496, 0.0176082410801565, -0.0058874317959073, -0.0004098540933675, 0.0165038936632885, -0.0089954691011991, -0.0092387954425343, 0.0163098910705538, -0.025131038025308, 0.0065871253150042, -0.012683535435547, 0.0205494948336822, 0.00209466088854, 0.0089759622575992, -0.0071337510830611, -0.043686189752701, 0.019561738052121, -0.0196829015340987, -0.0034317834581115, -0.0131687003083222, 0.0783317367282709, 0.02171517289936, -0.0555639315496023, 0.0039987056553805, 0.0595663394974299, 0.0069029918746941, -0.0092464336802373, -0.0149610430942985, -0.0103246946166122, 0.0445474344017313, 0.0482460585831637, -0.018146856779635, 0.0148915545168187, 0.0635903619981253, 0.0434747156016011, 0.0195050085656457, 0.0056813946415768, 0.0128331965326701, 0.0670442982907896, 0.0187732024802683, -0.0352520252499417, 0.0122697580880344, 0.0603636096976301, -0.0072696494811572, 0.0198836233916784, -0.0116515916832209, 0.0069847667356096]|30282.3222114843229065|      0.12500000|[793, 52, 13, 65]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      14|[0.0196522754753858, 0.0422941813917779, 0.0139304545160379, -0.0011712669857914, -0.0180109476479207, -0.0069645717526393, -0.0372459616181398, -0.0032629348365377, -0.0143141635013628, -0.0325989529641101, 0.0033907933874496, 0.0176082410801565, -0.0058874317959073, -0.0004098540933675, 0.0165038936632885, -0.0089954691011991, -0.0092387954425343, 0.0163098910705538, -0.025131038025308, 0.0065871253150042, -0.012683535435547, 0.0205494948336822, 0.00209466088854, 0.0089759622575992, -0.0071337510830611, -0.043686189752701, 0.019561738052121, -0.0196829015340987, -0.0034317834581115, -0.0131687003083222, 0.0783317367282709, 0.02171517289936, -0.0555639315496023, 0.0039987056553805, 0.0595663394974299, 0.0069029918746941, -0.0092464336802373, -0.0149610430942985, -0.0103246946166122, 0.0445474344017313, 0.0482460585831637, -0.018146856779635, 0.0148915545168187, 0.0635903619981253, 0.0434747156016011, 0.0195050085656457, 0.0056813946415768, 0.0128331965326701, 0.0670442982907896, 0.0187732024802683, -0.0352520252499417, 0.0122697580880344, 0.0603636096976301, -0.0072696494811572, 0.0198836233916784, -0.0116515916832209, 0.0069847667356096]|30282.3222114843229065|      0.06250000|[854, 56, 14, 70]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      15|[0.0196522754753858, 0.0422941813917779, 0.0139304545160379, -0.0011712669857914, -0.0180109476479207, -0.0069645717526393, -0.0372459616181398, -0.0032629348365377, -0.0143141635013628, -0.0325989529641101, 0.0033907933874496, 0.0176082410801565, -0.0058874317959073, -0.0004098540933675, 0.0165038936632885, -0.0089954691011991, -0.0092387954425343, 0.0163098910705538, -0.025131038025308, 0.0065871253150042, -0.012683535435547, 0.0205494948336822, 0.00209466088854, 0.0089759622575992, -0.0071337510830611, -0.043686189752701, 0.019561738052121, -0.0196829015340987, -0.0034317834581115, -0.0131687003083222, 0.0783317367282709, 0.02171517289936, -0.0555639315496023, 0.0039987056553805, 0.0595663394974299, 0.0069029918746941, -0.0092464336802373, -0.0149610430942985, -0.0103246946166122, 0.0445474344017313, 0.0482460585831637, -0.018146856779635, 0.0148915545168187, 0.0635903619981253, 0.0434747156016011, 0.0195050085656457, 0.0056813946415768, 0.0128331965326701, 0.0670442982907896, 0.0187732024802683, -0.0352520252499417, 0.0122697580880344, 0.0603636096976301, -0.0072696494811572, 0.0198836233916784, -0.0116515916832209, 0.0069847667356096]|30282.3222114843229065|      0.03125000|[915, 60, 15, 75]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      16|[0.0196522754753858, 0.0422941813917779, 0.0139304545160379, -0.0011712669857914, -0.0180109476479207, -0.0069645717526393, -0.0372459616181398, -0.0032629348365377, -0.0143141635013628, -0.0325989529641101, 0.0033907933874496, 0.0176082410801565, -0.0058874317959073, -0.0004098540933675, 0.0165038936632885, -0.0089954691011991, -0.0092387954425343, 0.0163098910705538, -0.025131038025308, 0.0065871253150042, -0.012683535435547, 0.0205494948336822, 0.00209466088854, 0.0089759622575992, -0.0071337510830611, -0.043686189752701, 0.019561738052121, -0.0196829015340987, -0.0034317834581115, -0.0131687003083222, 0.0783317367282709, 0.02171517289936, -0.0555639315496023, 0.0039987056553805, 0.0595663394974299, 0.0069029918746941, -0.0092464336802373, -0.0149610430942985, -0.0103246946166122, 0.0445474344017313, 0.0482460585831637, -0.018146856779635, 0.0148915545168187, 0.0635903619981253, 0.0434747156016011, 0.0195050085656457, 0.0056813946415768, 0.0128331965326701, 0.0670442982907896, 0.0187732024802683, -0.0352520252499417, 0.0122697580880344, 0.0603636096976301, -0.0072696494811572, 0.0198836233916784, -0.0116515916832209, 0.0069847667356096]|30282.3222114843229065|      0.01562500|[976, 64, 16, 80]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      17|[0.0190764663027687, 0.042909458400363, 0.0116230988616984, -0.0016543950464046, -0.0148975552902469, -0.0059198246569754, -0.0374650723320554, -0.0039463835048167, -0.0137363130180484, -0.0316213284791942, 0.0054689720279576, 0.0181447049380926, -0.0067692083227222, -0.0004131785643421, 0.0162518860241013, -0.0088763049302882, -0.0083257625418189, 0.0178302300729456, -0.0283098925026575, 0.0053918980773592, -0.0123453123575912, 0.018086292145336, 0.0008497539768554, 0.0107584488867828, -0.0063439185959105, -0.0460069198617902, 0.0201875035168416, -0.0208562337143609, -0.0029562746632253, -0.0126270181860254, 0.082781966227884, 0.0223020375210886, -0.0566800712140092, 0.0060442858693337, 0.0638894466870049, 0.0076226521153475, -0.0092238349442642, -0.0149983210264045, -0.008922245461647, 0.0473485671900651, 0.0479895098282338, -0.0187701986794037, 0.0154465571446232, 0.0694038015053024, 0.0450718132313467, 0.0211349766566238, 0.0070454419554687, 0.0137078892028762, 0.07282428048824, 0.0191923029497879, -0.0382587236155136, 0.0132980294901992, 0.0647130055894527, -0.0049615241111079, 0.0238905126371416, -0.0107108823666531, 0.0090040606879676]|24781.3443946804691222|      0.03125000|[1037, 68, 17, 85]                                                         |  | used linear model with 65 points | iterate success | actual_k=1
      18|[0.0228807400998707, 0.0471091161262224, 0.0019653232017459, 0.0007364905172233, -0.0118112030977641, -0.0055004519087515, -0.0411029320413572, -0.0077602847263577, -0.0105578464157006, -0.0327512589338288, 0.0049702637366843, 0.0213708549928329, -0.0118466188987968, -0.0009197071385732, 0.0178747683917537, -0.0022391533924815, -0.0035822639250584, 0.0238864169467184, -0.0323120298385898, 0.0066182917550283, -0.0139051433863383, 0.0145620316143703, 0.0019213672811478, 0.0169051080804339, -0.0044306719733788, -0.0460766343551014, 0.017728947940466, -0.025626507205726, -0.003397642302881, -0.0178294411831264, 0.0887709391919536, 0.0218030004948371, -0.0549272471362104, 0.00605932326679, 0.0632689882757377, 0.0123382801243683, -0.0115062488994896, -0.0096449119431461, -0.0053353919781652, 0.0560002292405041, 0.0474084168542151, -0.0181890113241098, 0.0196107937142789, 0.0762177988571017, 0.0436854631807877, 0.0264905251950788, 0.0069615274925757, 0.0116039335062166, 0.0783971717058939, 0.0250043513168562, -0.0356594715634945, 0.0101632226626794, 0.0697331841237787, -0.0031790350669875, 0.0282076135093587, -0.0067690788171832, 0.018810198926199]|17732.3278437598855817|      0.06250000|[1098, 72, 18, 90]                                                         |  | used linear model with 65 points | iterate success | actual_k=1
      19|[0.0228807400998707, 0.0471091161262224, 0.0019653232017459, 0.0007364905172233, -0.0118112030977641, -0.0055004519087515, -0.0411029320413572, -0.0077602847263577, -0.0105578464157006, -0.0327512589338288, 0.0049702637366843, 0.0213708549928329, -0.0118466188987968, -0.0009197071385732, 0.0178747683917537, -0.0022391533924815, -0.0035822639250584, 0.0238864169467184, -0.0323120298385898, 0.0066182917550283, -0.0139051433863383, 0.0145620316143703, 0.0019213672811478, 0.0169051080804339, -0.0044306719733788, -0.0460766343551014, 0.017728947940466, -0.025626507205726, -0.003397642302881, -0.0178294411831264, 0.0887709391919536, 0.0218030004948371, -0.0549272471362104, 0.00605932326679, 0.0632689882757377, 0.0123382801243683, -0.0115062488994896, -0.0096449119431461, -0.0053353919781652, 0.0560002292405041, 0.0474084168542151, -0.0181890113241098, 0.0196107937142789, 0.0762177988571017, 0.0436854631807877, 0.0264905251950788, 0.0069615274925757, 0.0116039335062166, 0.0783971717058939, 0.0250043513168562, -0.0356594715634945, 0.0101632226626794, 0.0697331841237787, -0.0031790350669875, 0.0282076135093587, -0.0067690788171832, 0.018810198926199]|17732.3278437598855817|      0.03125000|[1159, 76, 19, 95]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      20|[0.0228807400998707, 0.0471091161262224, 0.0019653232017459, 0.0007364905172233, -0.0118112030977641, -0.0055004519087515, -0.0411029320413572, -0.0077602847263577, -0.0105578464157006, -0.0327512589338288, 0.0049702637366843, 0.0213708549928329, -0.0118466188987968, -0.0009197071385732, 0.0178747683917537, -0.0022391533924815, -0.0035822639250584, 0.0238864169467184, -0.0323120298385898, 0.0066182917550283, -0.0139051433863383, 0.0145620316143703, 0.0019213672811478, 0.0169051080804339, -0.0044306719733788, -0.0460766343551014, 0.017728947940466, -0.025626507205726, -0.003397642302881, -0.0178294411831264, 0.0887709391919536, 0.0218030004948371, -0.0549272471362104, 0.00605932326679, 0.0632689882757377, 0.0123382801243683, -0.0115062488994896, -0.0096449119431461, -0.0053353919781652, 0.0560002292405041, 0.0474084168542151, -0.0181890113241098, 0.0196107937142789, 0.0762177988571017, 0.0436854631807877, 0.0264905251950788, 0.0069615274925757, 0.0116039335062166, 0.0783971717058939, 0.0250043513168562, -0.0356594715634945, 0.0101632226626794, 0.0697331841237787, -0.0031790350669875, 0.0282076135093587, -0.0067690788171832, 0.018810198926199]|17732.3278437598855817|      0.01562500|[1220, 80, 20, 100]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
      21|[0.0214646058878705, 0.0483828584612671, -0.0011257513611695, -0.0001142003592558, -0.009419962657045, -0.0047517559543497, -0.0406604241471877, -0.0085524299323983, -0.0120005519004776, -0.0330081992754577, 0.0054921175542126, 0.019676869850825, -0.0125214958052382, -0.0009142613569811, 0.018356384683686, -0.0015899103889743, -0.0035066185096899, 0.0240360082662067, -0.0306806149128132, 0.0088157019714513, -0.0124434244552342, 0.0106089234295513, 0.0025505709344443, 0.0165714266651208, -0.0036727277139654, -0.0480351020810126, 0.0195589252745604, -0.0258485410980337, -0.0031692626461583, -0.0204795682558449, 0.0912310157080778, 0.0250778147907283, -0.0572067226880522, 0.0088255271589557, 0.0668680368343202, 0.0129670853931962, -0.0126106353472649, -0.0095720129386462, -0.0048508570396938, 0.0600787958018518, 0.0472331199720845, -0.0188883258323749, 0.0201659064425871, 0.0815718509879217, 0.0449763910547171, 0.0288824805217837, 0.0081926676172425, 0.0112086120069308, 0.0827259671672277, 0.0286113346282211, -0.0362937256693508, 0.0110542910593468, 0.0723829850115199, -0.0016588012776461, 0.031582267889424, -0.0038299252003425, 0.0225699776668882]|13762.9023581849651237|      0.03125000|[1281, 84, 21, 105]                                                        |  | used linear model with 65 points | iterate success | actual_k=1
