k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
      12|[119.99961621134197, -0.0145711021544633, 0.8788124707919868, 110.00006076118841, 0.1126001863129627, 0.8100898040453064, 100.00612569301278, 0.267749321656111, 0.698900280647976, 88.002060518355, 0.3609503681683332, 0.7146366791721419, 86.00406821514484, 0.3557358235651057, 0.6472283084071162, 83.98701581318338, 0.4733613062750953, 0.5148173686403127, 80.0361173804521, 0.635314601739653, 0.3571611065326388, 76.01363341936333, 0.8904256663042998, 0.1228677549177922, 886.3580658440779, 910.0112879972475, 922.5190908450152, 926.4462170301663, 935.5431425619804, 952.8227064334667, 975.7282859779642]|640.2304813525908003|      0.06250000|[684, 96, 12, 24]                                                          |  | used linear model with 65 points | iterate success | actual_k=8
      13|[120.00557079044354, -0.0287001783334448, 0.8653147944416439, 110.00323619843863, 0.0928679116174536, 0.7937775879989754, 100.00546139464842, 0.2409462838749438, 0.6938134778379539, 87.99005609649339, 0.3732872815487759, 0.7057811448073918, 86.01818948493016, 0.3622953748676575, 0.6614908049313504, 83.98878969620144, 0.4609375639844648, 0.517034498294068, 80.0353846358155, 0.6215573033032986, 0.3571636631424041, 76.0111486330259, 0.8831992854486941, 0.1156344359233966, 886.3473998881278, 910.0068743410628, 922.532121017543, 926.4541578905463, 935.5314360240238, 952.816317985003, 975.7124344964622]|313.2905135435930220|      0.12500000|[741, 104, 13, 26]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      14|[120.00557079044354, -0.0287001783334448, 0.8653147944416439, 110.00323619843863, 0.0928679116174536, 0.7937775879989754, 100.00546139464842, 0.2409462838749438, 0.6938134778379539, 87.99005609649339, 0.3732872815487759, 0.7057811448073918, 86.01818948493016, 0.3622953748676575, 0.6614908049313504, 83.98878969620144, 0.4609375639844648, 0.517034498294068, 80.0353846358155, 0.6215573033032986, 0.3571636631424041, 76.0111486330259, 0.8831992854486941, 0.1156344359233966, 886.3473998881278, 910.0068743410628, 922.532121017543, 926.4541578905463, 935.5314360240238, 952.816317985003, 975.7124344964622]|313.2905135435930220|      0.06250000|[798, 112, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      15|[120.00557079044354, -0.0287001783334448, 0.8653147944416439, 110.00323619843863, 0.0928679116174536, 0.7937775879989754, 100.00546139464842, 0.2409462838749438, 0.6938134778379539, 87.99005609649339, 0.3732872815487759, 0.7057811448073918, 86.01818948493016, 0.3622953748676575, 0.6614908049313504, 83.98878969620144, 0.4609375639844648, 0.517034498294068, 80.0353846358155, 0.6215573033032986, 0.3571636631424041, 76.0111486330259, 0.8831992854486941, 0.1156344359233966, 886.3473998881278, 910.0068743410628, 922.532121017543, 926.4541578905463, 935.5314360240238, 952.816317985003, 975.7124344964622]|313.2905135435930220|      0.03125000|[855, 120, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      16|[120.00667239695582, -0.0414149713310606, 0.8600671104006749, 109.99837892660385, 0.08458229149327, 0.7894499930675682, 100.00651760500344, 0.2317999314740177, 0.6906507420596513, 87.99138086468933, 0.3841807271323691, 0.7092903378254514, 86.01944651443652, 0.3755078016900424, 0.6610359263616191, 83.98633574062784, 0.455478436120121, 0.522389710850107, 80.03421519288511, 0.6116948676995705, 0.3565034467796974, 76.01514145826494, 0.8856627959057563, 0.1171033046444955, 886.3524982137976, 910.0060484061904, 922.5363351867531, 926.4561004821696, 935.5266869277913, 952.8155968004814, 975.7159389986306]|213.3178126713797269|      0.06250000|[912, 128, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      17|[120.00667239695582, -0.0414149713310606, 0.8600671104006749, 109.99837892660385, 0.08458229149327, 0.7894499930675682, 100.00651760500344, 0.2317999314740177, 0.6906507420596513, 87.99138086468933, 0.3841807271323691, 0.7092903378254514, 86.01944651443652, 0.3755078016900424, 0.6610359263616191, 83.98633574062784, 0.455478436120121, 0.522389710850107, 80.03421519288511, 0.6116948676995705, 0.3565034467796974, 76.01514145826494, 0.8856627959057563, 0.1171033046444955, 886.3524982137976, 910.0060484061904, 922.5363351867531, 926.4561004821696, 935.5266869277913, 952.8155968004814, 975.7159389986306]|213.3178126713797269|      0.03125000|[969, 136, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      18|[120.00667239695582, -0.0414149713310606, 0.8600671104006749, 109.99837892660385, 0.08458229149327, 0.7894499930675682, 100.00651760500344, 0.2317999314740177, 0.6906507420596513, 87.99138086468933, 0.3841807271323691, 0.7092903378254514, 86.01944651443652, 0.3755078016900424, 0.6610359263616191, 83.98633574062784, 0.455478436120121, 0.522389710850107, 80.03421519288511, 0.6116948676995705, 0.3565034467796974, 76.01514145826494, 0.8856627959057563, 0.1171033046444955, 886.3524982137976, 910.0060484061904, 922.5363351867531, 926.4561004821696, 935.5266869277913, 952.8155968004814, 975.7159389986306]|213.3178126713797269|      0.01562500|[1026, 144, 18, 36]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      19|[120.00425834507985, -0.0352210354048601, 0.8610662715397862, 109.99887105641062, 0.0750310111385058, 0.7870066919562428, 100.00724958991876, 0.2264102107452768, 0.6895350717640576, 87.99159025275411, 0.3870106976514515, 0.7096742099930162, 86.01924729026456, 0.3819682603887652, 0.6634886706652753, 83.98539420904244, 0.4568497682897363, 0.5220253915528134, 80.03607740032034, 0.6102140628231655, 0.3556665748356455, 76.0151294925592, 0.8861847100648791, 0.1176931726796032, 886.3528651031529, 910.0043419827703, 922.5365115949744, 926.4570493180632, 935.5272834026485, 952.816266095425, 975.7160983502055]|168.4023658404751131|      0.03125000|[1083, 152, 19, 38]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      20|[120.00425834507985, -0.0352210354048601, 0.8610662715397862, 109.99887105641062, 0.0750310111385058, 0.7870066919562428, 100.00724958991876, 0.2264102107452768, 0.6895350717640576, 87.99159025275411, 0.3870106976514515, 0.7096742099930162, 86.01924729026456, 0.3819682603887652, 0.6634886706652753, 83.98539420904244, 0.4568497682897363, 0.5220253915528134, 80.03607740032034, 0.6102140628231655, 0.3556665748356455, 76.0151294925592, 0.8861847100648791, 0.1176931726796032, 886.3528651031529, 910.0043419827703, 922.5365115949744, 926.4570493180632, 935.5272834026485, 952.816266095425, 975.7160983502055]|168.4023658404751131|      0.01562500|[1140, 160, 20, 40]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      21|[120.00425834507985, -0.0352210354048601, 0.8610662715397862, 109.99887105641062, 0.0750310111385058, 0.7870066919562428, 100.00724958991876, 0.2264102107452768, 0.6895350717640576, 87.99159025275411, 0.3870106976514515, 0.7096742099930162, 86.01924729026456, 0.3819682603887652, 0.6634886706652753, 83.98539420904244, 0.4568497682897363, 0.5220253915528134, 80.03607740032034, 0.6102140628231655, 0.3556665748356455, 76.0151294925592, 0.8861847100648791, 0.1176931726796032, 886.3528651031529, 910.0043419827703, 922.5365115949744, 926.4570493180632, 935.5272834026485, 952.816266095425, 975.7160983502055]|168.4023658404751131|      0.00781250|[1197, 168, 21, 42]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      22|[120.00458208344185, -0.0394862035800296, 0.8582575611032499, 109.99903314294419, 0.0750936231636999, 0.7870843858236947, 100.00741896977198, 0.2220536141832119, 0.6886695240127163, 87.99105464047395, 0.3876119840889786, 0.7102419853095886, 86.01955670644007, 0.3850487506033396, 0.6643399628009488, 83.98506768156183, 0.458157617803207, 0.5221351530173193, 80.0364631866095, 0.6096941934096661, 0.3550656156973854, 76.01545974669929, 0.8859623857457815, 0.1169266954311805, 886.3525979807531, 910.0043753246083, 922.5361012663238, 926.4572370733772, 935.5272879643165, 952.8161718352029, 975.715731202077]|147.3712017701645891|      0.01562500|[1254, 176, 22, 44]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      23|[120.00622315701382, -0.0378446736636202, 0.8579735276273323, 109.99840559661808, 0.0669210798307144, 0.7820495129689398, 100.0072364503612, 0.2191335599609413, 0.6859998005932253, 87.99326194409873, 0.3884112035041897, 0.7092163528584908, 86.0190362856409, 0.3920852690355058, 0.664074680662851, 83.98537651329012, 0.4593307908622469, 0.5221457911586815, 80.03346204203596, 0.604254657987402, 0.3553537667068929, 76.01546297806826, 0.8854116387757273, 0.1182499026250181, 886.3539348256791, 910.0039155327648, 922.5339332822803, 926.4577309370748, 935.531613232969, 952.8142353749901, 975.7141726974415]|133.4546891164648912|      0.03125000|[1311, 184, 23, 46]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      24|[120.00622315701382, -0.0378446736636202, 0.8579735276273323, 109.99840559661808, 0.0669210798307144, 0.7820495129689398, 100.0072364503612, 0.2191335599609413, 0.6859998005932253, 87.99326194409873, 0.3884112035041897, 0.7092163528584908, 86.0190362856409, 0.3920852690355058, 0.664074680662851, 83.98537651329012, 0.4593307908622469, 0.5221457911586815, 80.03346204203596, 0.604254657987402, 0.3553537667068929, 76.01546297806826, 0.8854116387757273, 0.1182499026250181, 886.3539348256791, 910.0039155327648, 922.5339332822803, 926.4577309370748, 935.531613232969, 952.8142353749901, 975.7141726974415]|133.4546891164648912|      0.01562500|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      25|[120.00622315701382, -0.0378446736636202, 0.8579735276273323, 109.99840559661808, 0.0669210798307144, 0.7820495129689398, 100.0072364503612, 0.2191335599609413, 0.6859998005932253, 87.99326194409873, 0.3884112035041897, 0.7092163528584908, 86.0190362856409, 0.3920852690355058, 0.664074680662851, 83.98537651329012, 0.4593307908622469, 0.5221457911586815, 80.03346204203596, 0.604254657987402, 0.3553537667068929, 76.01546297806826, 0.8854116387757273, 0.1182499026250181, 886.3539348256791, 910.0039155327648, 922.5339332822803, 926.4577309370748, 935.531613232969, 952.8142353749901, 975.7141726974415]|133.4546891164648912|      0.00781250|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      26|[120.00538040034088, -0.0429992054797985, 0.8552829124059568, 109.99818814273098, 0.0700186841462388, 0.7832093452973264, 100.00754645008473, 0.2164814212658129, 0.6850856335503589, 87.99344310618969, 0.3888615835236681, 0.709261824562789, 86.01956781450247, 0.3936542627055965, 0.6648717227023441, 83.9856404020641, 0.4606332273624088, 0.5223862236966432, 80.03314304292537, 0.6034203684155132, 0.3555956535301414, 76.0150197532895, 0.885405261748241, 0.1185326186536406, 886.3536488222331, 910.0034397852038, 922.5337250237884, 926.4580795639, 935.5311789151242, 952.8146926543841, 975.7145168694901]|120.4120365634939844|      0.01562500|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      27|[120.00538040034088, -0.0429992054797985, 0.8552829124059568, 109.99818814273098, 0.0700186841462388, 0.7832093452973264, 100.00754645008473, 0.2164814212658129, 0.6850856335503589, 87.99344310618969, 0.3888615835236681, 0.709261824562789, 86.01956781450247, 0.3936542627055965, 0.6648717227023441, 83.9856404020641, 0.4606332273624088, 0.5223862236966432, 80.03314304292537, 0.6034203684155132, 0.3555956535301414, 76.0150197532895, 0.885405261748241, 0.1185326186536406, 886.3536488222331, 910.0034397852038, 922.5337250237884, 926.4580795639, 935.5311789151242, 952.8146926543841, 975.7145168694901]|120.4120365634939844|      0.00781250|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      28|[120.00502065146074, -0.0403771259376108, 0.8560489715533905, 109.99746518315736, 0.0654421266271955, 0.781883764191387, 100.00569953138461, 0.2145833947928086, 0.685955002591071, 87.99307931243949, 0.3891664285773343, 0.7104860789616515, 86.02054917715235, 0.3969585837450967, 0.6649257090265334, 83.98605696199806, 0.461955852479956, 0.521360584757848, 80.03358292374003, 0.6029594739114988, 0.3554564239829071, 76.01369617420832, 0.8846606889560811, 0.1188777155969812, 886.352785323818, 910.0034248513496, 922.5338523788214, 926.4576893510092, 935.5319173946259, 952.8140361821017, 975.715577422561]|114.1008656675635393|      0.01562500|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      29|[120.00502065146074, -0.0403771259376108, 0.8560489715533905, 109.99746518315736, 0.0654421266271955, 0.781883764191387, 100.00569953138461, 0.2145833947928086, 0.685955002591071, 87.99307931243949, 0.3891664285773343, 0.7104860789616515, 86.02054917715235, 0.3969585837450967, 0.6649257090265334, 83.98605696199806, 0.461955852479956, 0.521360584757848, 80.03358292374003, 0.6029594739114988, 0.3554564239829071, 76.01369617420832, 0.8846606889560811, 0.1188777155969812, 886.352785323818, 910.0034248513496, 922.5338523788214, 926.4576893510092, 935.5319173946259, 952.8140361821017, 975.715577422561]|114.1008656675635393|      0.00781250|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      30|[120.00502065146074, -0.0403771259376108, 0.8560489715533905, 109.99746518315736, 0.0654421266271955, 0.781883764191387, 100.00569953138461, 0.2145833947928086, 0.685955002591071, 87.99307931243949, 0.3891664285773343, 0.7104860789616515, 86.02054917715235, 0.3969585837450967, 0.6649257090265334, 83.98605696199806, 0.461955852479956, 0.521360584757848, 80.03358292374003, 0.6029594739114988, 0.3554564239829071, 76.01369617420832, 0.8846606889560811, 0.1188777155969812, 886.352785323818, 910.0034248513496, 922.5338523788214, 926.4576893510092, 935.5319173946259, 952.8140361821017, 975.715577422561]|114.1008656675635393|      0.00390625|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      31|[120.00516643497943, -0.0429402364589869, 0.8546085128883714, 109.99753341978683, 0.066412186096845, 0.78285873877401, 100.00567302578482, 0.2132518585472093, 0.6855865102293535, 87.99303070329283, 0.3896027853464935, 0.7109162113547506, 86.02059817969646, 0.3981649842977762, 0.6653899789260604, 83.98615758171265, 0.4625678989407429, 0.5214796323746155, 80.03366226995391, 0.6027529101264383, 0.3553059603060885, 76.01368058310982, 0.8845839188779702, 0.11864768265489, 886.3531669503863, 910.0035232828384, 922.5338249802493, 926.4576695819351, 935.5317957368931, 952.814117790817, 975.7157469444176]|109.1393905930552108|      0.00781250|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      32|[120.00503111359409, -0.0407107999129603, 0.8538810585210562, 109.99644276273249, 0.0630251246522891, 0.7816336764054985, 100.0053793335024, 0.2106331505391223, 0.6859025876196547, 87.9939121564672, 0.3912198385030691, 0.7113793833684121, 86.02101858481598, 0.4023090641013107, 0.6663756448868445, 83.98494188130607, 0.4646310220784198, 0.522558085256609, 80.03494780096335, 0.6026569997915407, 0.3550234613942012, 76.01332277718213, 0.8856614386220142, 0.1185463428698644, 886.353570258183, 910.003876382653, 922.5336489980936, 926.4580501007695, 935.5313026161615, 952.8154195116633, 975.7159562434053]|104.4980478878459138|      0.01562500|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      33|[120.00503111359409, -0.0407107999129603, 0.8538810585210562, 109.99644276273249, 0.0630251246522891, 0.7816336764054985, 100.0053793335024, 0.2106331505391223, 0.6859025876196547, 87.9939121564672, 0.3912198385030691, 0.7113793833684121, 86.02101858481598, 0.4023090641013107, 0.6663756448868445, 83.98494188130607, 0.4646310220784198, 0.522558085256609, 80.03494780096335, 0.6026569997915407, 0.3550234613942012, 76.01332277718213, 0.8856614386220142, 0.1185463428698644, 886.353570258183, 910.003876382653, 922.5336489980936, 926.4580501007695, 935.5313026161615, 952.8154195116633, 975.7159562434053]|104.4980478878459138|      0.00781250|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      34|[120.00456006539113, -0.044339794775659, 0.8507213640196438, 109.99675394590514, 0.0645512192318754, 0.7820465551547398, 100.00644339906093, 0.2095159400547472, 0.683952301869521, 87.99457237515736, 0.3917554707748482, 0.7128260500232135, 86.02233359873948, 0.4047960450560058, 0.6678314752262046, 83.98498611341438, 0.4651296774058388, 0.5226499363468888, 80.03331294123977, 0.6012101044974331, 0.3555776651603631, 76.01222177784243, 0.8840471628610566, 0.1199511564796136, 886.3542624963844, 910.0035292971097, 922.5344672395844, 926.4573627954392, 935.5303428905833, 952.8168830981816, 975.7162748750492]|101.8685652756459916|      0.01562500|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      35|[120.00456006539113, -0.044339794775659, 0.8507213640196438, 109.99675394590514, 0.0645512192318754, 0.7820465551547398, 100.00644339906093, 0.2095159400547472, 0.683952301869521, 87.99457237515736, 0.3917554707748482, 0.7128260500232135, 86.02233359873948, 0.4047960450560058, 0.6678314752262046, 83.98498611341438, 0.4651296774058388, 0.5226499363468888, 80.03331294123977, 0.6012101044974331, 0.3555776651603631, 76.01222177784243, 0.8840471628610566, 0.1199511564796136, 886.3542624963844, 910.0035292971097, 922.5344672395844, 926.4573627954392, 935.5303428905833, 952.8168830981816, 975.7162748750492]|101.8685652756459916|      0.00781250|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      36|[120.00456006539113, -0.044339794775659, 0.8507213640196438, 109.99675394590514, 0.0645512192318754, 0.7820465551547398, 100.00644339906093, 0.2095159400547472, 0.683952301869521, 87.99457237515736, 0.3917554707748482, 0.7128260500232135, 86.02233359873948, 0.4047960450560058, 0.6678314752262046, 83.98498611341438, 0.4651296774058388, 0.5226499363468888, 80.03331294123977, 0.6012101044974331, 0.3555776651603631, 76.01222177784243, 0.8840471628610566, 0.1199511564796136, 886.3542624963844, 910.0035292971097, 922.5344672395844, 926.4573627954392, 935.5303428905833, 952.8168830981816, 975.7162748750492]|101.8685652756459916|      0.00390625|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      37|[120.00482292183587, -0.0421588319887803, 0.8513601127882037, 109.99666002737052, 0.0621969100610752, 0.781117006089209, 100.00655237940242, 0.21032402398525, 0.6844916596451426, 87.99491063711665, 0.3911228574970998, 0.7128851584352898, 86.02204103864074, 0.4055236436682563, 0.6682513879655789, 83.98518889244185, 0.4659685753082486, 0.5228856210735766, 80.033383435068, 0.6009274495909115, 0.3553256620255162, 76.01197592630218, 0.8841441459671497, 0.1197170748596273, 886.3542812093277, 910.0034626600249, 922.534560781037, 926.4576589164119, 935.530679095812, 952.8168383391869, 975.7160413500942]| 98.4523260941711698|      0.00781250|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      38|[120.00482292183587, -0.0421588319887803, 0.8513601127882037, 109.99666002737052, 0.0621969100610752, 0.781117006089209, 100.00655237940242, 0.21032402398525, 0.6844916596451426, 87.99491063711665, 0.3911228574970998, 0.7128851584352898, 86.02204103864074, 0.4055236436682563, 0.6682513879655789, 83.98518889244185, 0.4659685753082486, 0.5228856210735766, 80.033383435068, 0.6009274495909115, 0.3553256620255162, 76.01197592630218, 0.8841441459671497, 0.1197170748596273, 886.3542812093277, 910.0034626600249, 922.534560781037, 926.4576589164119, 935.530679095812, 952.8168383391869, 975.7160413500942]| 98.4523260941711698|      0.00390625|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
