k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-5.398834786e-07, 6.889184702e-07, 0.0099999726292044, 0.0003719825100173, 100000.000000697, 0.0979790553104085, 0.0001659344625835, 100000.00000102872]|3354.6099281398483072|      0.00000095|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-3.22173677e-07, 6.3679807e-07, 0.0100002279063928, 0.0003726226266145, 100000.00000052286, 0.0979790039212196, 0.0001653587596077, 100000.00000088706]|3354.4712724411806448|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-3.22173677e-07, 6.3679807e-07, 0.0100002279063928, 0.0003726226266145, 100000.00000052286, 0.0979790039212196, 0.0001653587596077, 100000.00000088706]|3354.4712724411806448|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-3.22173677e-07, 6.3679807e-07, 0.0100002279063928, 0.0003726226266145, 100000.00000052286, 0.0979790039212196, 0.0001653587596077, 100000.00000088706]|3354.4712724411806448|      0.00000048|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-2.869385577e-07, 5.643782744e-07, 0.0100001794945266, 0.0003726586122633, 100000.00000050906, 0.0979789560766965, 0.0001658213874803, 100000.00000091434]|3354.3059847969948351|      0.00000095|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[-2.869385577e-07, 5.643782744e-07, 0.0100001794945266, 0.0003726586122633, 100000.00000050906, 0.0979789560766965, 0.0001658213874803, 100000.00000091434]|3354.3059847969948351|      0.00000048|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-1.288483597e-07, 6.650173852e-07, 0.0100005140251413, 0.0003726790781802, 100000.0000005036, 0.0979791284881826, 0.0001656571570833, 100000.00000076204]|3354.2785557937104386|      0.00000095|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-1.288483597e-07, 6.650173852e-07, 0.0100005140251413, 0.0003726790781802, 100000.0000005036, 0.0979791284881826, 0.0001656571570833, 100000.00000076204]|3354.2785557937104386|      0.00000048|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[-1.288483597e-07, 6.650173852e-07, 0.0100005140251413, 0.0003726790781802, 100000.0000005036, 0.0979791284881826, 0.0001656571570833, 100000.00000076204]|3354.2785557937104386|      0.00000024|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-1.288483597e-07, 6.650173852e-07, 0.0100005140251413, 0.0003726790781802, 100000.0000005036, 0.0979791284881826, 0.0001656571570833, 100000.00000076204]|3354.2785557937104386|      0.00000012|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-8.11325471e-08, 6.744614582e-07, 0.0100005118594565, 0.0003726874086588, 100000.00000051258, 0.0979791295873872, 0.0001657652384456, 100000.00000076476]|3354.2730420676634822|      0.00000024|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[2.71412746e-08, 6.316830363e-07, 0.0100005156038669, 0.0003727203422288, 100000.00000050574, 0.0979792296951067, 0.0001656613755724, 100000.00000061869]|3354.2651748403886813|      0.00000048|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[2.71412746e-08, 6.316830363e-07, 0.0100005156038669, 0.0003727203422288, 100000.00000050574, 0.0979792296951067, 0.0001656613755724, 100000.00000061869]|3354.2651748403886813|      0.00000024|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[2.71412746e-08, 6.316830363e-07, 0.0100005156038669, 0.0003727203422288, 100000.00000050574, 0.0979792296951067, 0.0001656613755724, 100000.00000061869]|3354.2651748403886813|      0.00000012|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[7.39530708e-08, 6.416483882e-07, 0.0100005243186846, 0.0003727300057682, 100000.00000050766, 0.0979792498431955, 0.0001657635710374, 100000.00000058873]|3354.2602121694185371|      0.00000024|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[7.39530708e-08, 6.416483882e-07, 0.0100005243186846, 0.0003727300057682, 100000.00000050766, 0.0979792498431955, 0.0001657635710374, 100000.00000058873]|3354.2602121694185371|      0.00000012|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[7.39530708e-08, 6.416483882e-07, 0.0100005243186846, 0.0003727300057682, 100000.00000050766, 0.0979792498431955, 0.0001657635710374, 100000.00000058873]|3354.2602121694185371|      0.00000006|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
