k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[46, 3, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=1
      16|[107.46979303490754, 0.0942169677220131, 0.9095760265946167, 102.39970653637334, 0.1825428912113705, 0.8191870604368705, 97.44011728402806, 0.2837522807704622, 0.71606407760738, 96.29985488766434, 0.3049223349092775, 0.6938577620771559, 93.99041963238975, 0.3565001924728944, 0.6427785702207396, 89.7202715698318, 0.4675291664804132, 0.5332165439216531, 83.70990203243996, 0.6585887962790302, 0.3412013172388329, 78.31031597781232, 0.8774008157741733, 0.1236126451555699, 886.3689766005705, 910.0104856500528, 922.5200021510578, 926.4598443200991, 935.5602421237834, 952.8298194416326, 975.7295236549422]|  0.3277224116866338|      0.00097656|[736, 48, 16, 64]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      17|[107.46979303490754, 0.0942169677220131, 0.9095760265946167, 102.39970653637334, 0.1825428912113705, 0.8191870604368705, 97.44011728402806, 0.2837522807704622, 0.71606407760738, 96.29985488766434, 0.3049223349092775, 0.6938577620771559, 93.99041963238975, 0.3565001924728944, 0.6427785702207396, 89.7202715698318, 0.4675291664804132, 0.5332165439216531, 83.70990203243996, 0.6585887962790302, 0.3412013172388329, 78.31031597781232, 0.8774008157741733, 0.1236126451555699, 886.3689766005705, 910.0104856500528, 922.5200021510578, 926.4598443200991, 935.5602421237834, 952.8298194416326, 975.7295236549422]|  0.3277224116866338|      0.00048828|[782, 51, 17, 68]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      18|[107.46985828468524, 0.0942153708448629, 0.9096537460138884, 102.39972865795612, 0.1826924544397611, 0.8191122850400098, 97.44005675728936, 0.2838698739601076, 0.7160683936360063, 96.29972024826257, 0.3050234186532814, 0.6938946227136805, 93.99045140737391, 0.3565416904681753, 0.6427398928591544, 89.72021748781673, 0.467545049200648, 0.5332551663926862, 83.70986715169578, 0.6584568492798099, 0.3411445267790909, 78.31023278236239, 0.8771741680184334, 0.1235109738939017, 886.3691362925576, 910.01049571196, 922.5200648480973, 926.4597743764192, 935.5603024474952, 952.8298862624897, 975.7296263573633]|  0.3072838246861879|      0.00097656|[828, 54, 18, 72]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      19|[107.46985828468524, 0.0942153708448629, 0.9096537460138884, 102.39972865795612, 0.1826924544397611, 0.8191122850400098, 97.44005675728936, 0.2838698739601076, 0.7160683936360063, 96.29972024826257, 0.3050234186532814, 0.6938946227136805, 93.99045140737391, 0.3565416904681753, 0.6427398928591544, 89.72021748781673, 0.467545049200648, 0.5332551663926862, 83.70986715169578, 0.6584568492798099, 0.3411445267790909, 78.31023278236239, 0.8771741680184334, 0.1235109738939017, 886.3691362925576, 910.01049571196, 922.5200648480973, 926.4597743764192, 935.5603024474952, 952.8298862624897, 975.7296263573633]|  0.3072838246861879|      0.00048828|[874, 57, 19, 76]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      20|[107.46977555149964, 0.0943260921813807, 0.9097982095073652, 102.3997715705336, 0.1828671061798833, 0.8192168825359138, 97.44003356023401, 0.2841132725344121, 0.7160086212527305, 96.29973845322898, 0.3051166960887591, 0.6939794382435359, 93.99041257138376, 0.3564858228074486, 0.6427693769238036, 89.72014586478791, 0.467681416039153, 0.5332511963669169, 83.70981461548232, 0.6584164709585263, 0.3411227519499716, 78.31027361603404, 0.8771527819402759, 0.1234588149634515, 886.3690891895292, 910.0105567244373, 922.5201739721737, 926.4597320349789, 935.5603836013321, 952.8299201269662, 975.7297225604408]|  0.2822780313956529|      0.00097656|[920, 60, 20, 80]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      21|[107.46977555149964, 0.0943260921813807, 0.9097982095073652, 102.3997715705336, 0.1828671061798833, 0.8192168825359138, 97.44003356023401, 0.2841132725344121, 0.7160086212527305, 96.29973845322898, 0.3051166960887591, 0.6939794382435359, 93.99041257138376, 0.3564858228074486, 0.6427693769238036, 89.72014586478791, 0.467681416039153, 0.5332511963669169, 83.70981461548232, 0.6584164709585263, 0.3411227519499716, 78.31027361603404, 0.8771527819402759, 0.1234588149634515, 886.3690891895292, 910.0105567244373, 922.5201739721737, 926.4597320349789, 935.5603836013321, 952.8299201269662, 975.7297225604408]|  0.2822780313956529|      0.00048828|[966, 63, 21, 84]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      22|[107.46982970868086, 0.0943611526315889, 0.9097712882890414, 102.39962836668748, 0.1830246355353788, 0.8193014085721293, 97.44003109781283, 0.284224205256252, 0.7160956781884633, 96.29967564989084, 0.3051420178307657, 0.6940338291101265, 93.9903363733618, 0.3565528527885926, 0.642875772317588, 89.72007808822102, 0.4675429313707758, 0.5331656771826017, 83.70963576374847, 0.6583981315340168, 0.3411617468231877, 78.31015892124061, 0.8771792998632187, 0.1233649859622987, 886.3690781881365, 910.0107009175484, 922.5202110216109, 926.4598099574301, 935.5603576484503, 952.8298167404464, 975.7296540150073]|  0.2625289938167430|      0.00097656|[1012, 66, 22, 88]                                                         |  | used linear model with 49 points | iterate success | actual_k=1
      23|[107.46982970868086, 0.0943611526315889, 0.9097712882890414, 102.39962836668748, 0.1830246355353788, 0.8193014085721293, 97.44003109781283, 0.284224205256252, 0.7160956781884633, 96.29967564989084, 0.3051420178307657, 0.6940338291101265, 93.9903363733618, 0.3565528527885926, 0.642875772317588, 89.72007808822102, 0.4675429313707758, 0.5331656771826017, 83.70963576374847, 0.6583981315340168, 0.3411617468231877, 78.31015892124061, 0.8771792998632187, 0.1233649859622987, 886.3690781881365, 910.0107009175484, 922.5202110216109, 926.4598099574301, 935.5603576484503, 952.8298167404464, 975.7296540150073]|  0.2625289938167430|      0.00048828|[1058, 69, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=1
      24|[107.46985447548902, 0.094450182750419, 0.9098632883157656, 102.39966263082881, 0.1831265989052658, 0.8193014502967, 97.44001160575249, 0.2843855099907093, 0.7162040630409768, 96.29975713452104, 0.3054612375826062, 0.6940986747721091, 93.99037071686594, 0.3564762799793029, 0.6428323357874075, 89.72009531366709, 0.467522771601185, 0.5331866807752528, 83.70956320938032, 0.6583861871158943, 0.3411011064160711, 78.31014642925429, 0.8771466418673909, 0.1233615267740227, 886.3690354259165, 910.0105575915824, 922.5202996885766, 926.4598701529407, 935.5604178188771, 952.829849331944, 975.7296494985166]|  0.2430796924674423|      0.00097656|[1104, 72, 24, 96]                                                         |  | used linear model with 49 points | iterate success | actual_k=1
      25|[107.46985447548902, 0.094450182750419, 0.9098632883157656, 102.39966263082881, 0.1831265989052658, 0.8193014502967, 97.44001160575249, 0.2843855099907093, 0.7162040630409768, 96.29975713452104, 0.3054612375826062, 0.6940986747721091, 93.99037071686594, 0.3564762799793029, 0.6428323357874075, 89.72009531366709, 0.467522771601185, 0.5331866807752528, 83.70956320938032, 0.6583861871158943, 0.3411011064160711, 78.31014642925429, 0.8771466418673909, 0.1233615267740227, 886.3690354259165, 910.0105575915824, 922.5202996885766, 926.4598701529407, 935.5604178188771, 952.829849331944, 975.7296494985166]|  0.2430796924674423|      0.00048828|[1150, 75, 25, 100]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      26|[107.46980038877437, 0.0944077881432776, 0.9098237142138209, 102.39970040557068, 0.1833806442962023, 0.8194212534893969, 97.44007094330021, 0.2845495236099342, 0.7163266804172411, 96.29967523012898, 0.305499787234651, 0.694115166413392, 93.99029112844198, 0.3566267194302712, 0.6428375902396455, 89.72008630494253, 0.4674958000466173, 0.5331067864753913, 83.70958588008396, 0.6583480608897845, 0.3410425481225022, 78.31011445485382, 0.8771305045317911, 0.1234984854339862, 886.3690191507882, 910.0105716051545, 922.5204527477925, 926.4598031761341, 935.5603401623938, 952.8298602097761, 975.7296077578603]|  0.2225407537574185|      0.00097656|[1196, 78, 26, 104]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      27|[107.46980038877437, 0.0944077881432776, 0.9098237142138209, 102.39970040557068, 0.1833806442962023, 0.8194212534893969, 97.44007094330021, 0.2845495236099342, 0.7163266804172411, 96.29967523012898, 0.305499787234651, 0.694115166413392, 93.99029112844198, 0.3566267194302712, 0.6428375902396455, 89.72008630494253, 0.4674958000466173, 0.5331067864753913, 83.70958588008396, 0.6583480608897845, 0.3410425481225022, 78.31011445485382, 0.8771305045317911, 0.1234984854339862, 886.3690191507882, 910.0105716051545, 922.5204527477925, 926.4598031761341, 935.5603401623938, 952.8298602097761, 975.7296077578603]|  0.2225407537574185|      0.00048828|[1242, 81, 27, 108]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      28|[107.46980959114619, 0.0945577802620762, 0.9099940762293874, 102.39960514852727, 0.1834197250007693, 0.8193448831011111, 97.44002022700971, 0.2847170689383543, 0.7164830892043267, 96.29975489605707, 0.3055606979570324, 0.6941144725792551, 93.99012484150018, 0.3567267815783083, 0.6428105390729103, 89.71999050095921, 0.4675712762073299, 0.5330957259863079, 83.70956752495673, 0.658330843649123, 0.3411205595358046, 78.31017738565782, 0.8770711906933722, 0.1235884975792364, 886.3690894252098, 910.0106675326601, 922.5203860505615, 926.4598395229053, 935.5602969049635, 952.8299481901574, 975.7296082588567]|  0.2067955116010100|      0.00097656|[1288, 84, 28, 112]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      29|[107.46980959114619, 0.0945577802620762, 0.9099940762293874, 102.39960514852727, 0.1834197250007693, 0.8193448831011111, 97.44002022700971, 0.2847170689383543, 0.7164830892043267, 96.29975489605707, 0.3055606979570324, 0.6941144725792551, 93.99012484150018, 0.3567267815783083, 0.6428105390729103, 89.71999050095921, 0.4675712762073299, 0.5330957259863079, 83.70956752495673, 0.658330843649123, 0.3411205595358046, 78.31017738565782, 0.8770711906933722, 0.1235884975792364, 886.3690894252098, 910.0106675326601, 922.5203860505615, 926.4598395229053, 935.5602969049635, 952.8299481901574, 975.7296082588567]|  0.2067955116010100|      0.00048828|[1334, 87, 29, 116]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      30|[107.46977199618847, 0.0945182353364784, 0.9100918523464935, 102.39967909898587, 0.1837819273085261, 0.8193613977659422, 97.44002897077668, 0.2846617324409273, 0.7165378184693193, 96.29971509545045, 0.3056968554720772, 0.6941372533518214, 93.99008010340768, 0.3568575837177113, 0.6427989164449949, 89.72005138844433, 0.467498831744827, 0.533096799487111, 83.7096276695552, 0.6582869129362522, 0.3410909695554467, 78.31009639712869, 0.8770958401304909, 0.1236193002357942, 886.3691173661967, 910.0107408797434, 922.5203846819524, 926.4598779592129, 935.5603824370703, 952.8299958835156, 975.7295613270409]|  0.1964176094869425|      0.00097656|[1380, 90, 30, 120]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      31|[107.46977199618847, 0.0945182353364784, 0.9100918523464935, 102.39967909898587, 0.1837819273085261, 0.8193613977659422, 97.44002897077668, 0.2846617324409273, 0.7165378184693193, 96.29971509545045, 0.3056968554720772, 0.6941372533518214, 93.99008010340768, 0.3568575837177113, 0.6427989164449949, 89.72005138844433, 0.467498831744827, 0.533096799487111, 83.7096276695552, 0.6582869129362522, 0.3410909695554467, 78.31009639712869, 0.8770958401304909, 0.1236193002357942, 886.3691173661967, 910.0107408797434, 922.5203846819524, 926.4598779592129, 935.5603824370703, 952.8299958835156, 975.7295613270409]|  0.1964176094869425|      0.00048828|[1426, 93, 31, 124]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      32|[107.46980025172148, 0.0947963610586033, 0.9101112924695463, 102.39967900573083, 0.1836612520221449, 0.8193554425321451, 97.44002341585634, 0.2849134962237271, 0.7166562993437253, 96.29971114360455, 0.3058042656577845, 0.6941517984271136, 93.99002796954156, 0.3568841008088672, 0.6429120244891331, 89.72005625128632, 0.4674236143175038, 0.5330821464184917, 83.70956443757541, 0.6583019946227417, 0.3410205218286796, 78.31003949523684, 0.8771381365909996, 0.1236273298115206, 886.3691029030057, 910.0107592402729, 922.5203369614599, 926.459977335241, 935.5603101464386, 952.8300359338465, 975.7295489532206]|  0.1865215630722441|      0.00097656|[1472, 96, 32, 128]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      33|[107.46975048711546, 0.0946133665883726, 0.9106030063906128, 102.39973991791807, 0.1837421383645372, 0.819482397403591, 97.44000795291609, 0.2849909898023615, 0.7167421817583235, 96.29954391036279, 0.3060030508629937, 0.6944444091799189, 93.99005638905628, 0.3568121068394652, 0.6430373194412883, 89.71983915170864, 0.4675778201736155, 0.5331930133769532, 83.70960615877425, 0.6581144661160596, 0.3410600203101346, 78.309966712763, 0.8772088545486962, 0.1241028022976586, 886.3691829183658, 910.0106184067961, 922.5204189722903, 926.45997809599, 935.5602290879973, 952.8299168826517, 975.7297712022785]|  0.1695145068268681|      0.00195312|[1518, 99, 33, 132]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      34|[107.46975048711546, 0.0946133665883726, 0.9106030063906128, 102.39973991791807, 0.1837421383645372, 0.819482397403591, 97.44000795291609, 0.2849909898023615, 0.7167421817583235, 96.29954391036279, 0.3060030508629937, 0.6944444091799189, 93.99005638905628, 0.3568121068394652, 0.6430373194412883, 89.71983915170864, 0.4675778201736155, 0.5331930133769532, 83.70960615877425, 0.6581144661160596, 0.3410600203101346, 78.309966712763, 0.8772088545486962, 0.1241028022976586, 886.3691829183658, 910.0106184067961, 922.5204189722903, 926.45997809599, 935.5602290879973, 952.8299168826517, 975.7297712022785]|  0.1695145068268681|      0.00097656|[1564, 102, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      35|[107.46975048711546, 0.0946133665883726, 0.9106030063906128, 102.39973991791807, 0.1837421383645372, 0.819482397403591, 97.44000795291609, 0.2849909898023615, 0.7167421817583235, 96.29954391036279, 0.3060030508629937, 0.6944444091799189, 93.99005638905628, 0.3568121068394652, 0.6430373194412883, 89.71983915170864, 0.4675778201736155, 0.5331930133769532, 83.70960615877425, 0.6581144661160596, 0.3410600203101346, 78.309966712763, 0.8772088545486962, 0.1241028022976586, 886.3691829183658, 910.0106184067961, 922.5204189722903, 926.45997809599, 935.5602290879973, 952.8299168826517, 975.7297712022785]|  0.1695145068268681|      0.00048828|[1610, 105, 35, 140]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      36|[107.46975048711546, 0.0946133665883726, 0.9106030063906128, 102.39973991791807, 0.1837421383645372, 0.819482397403591, 97.44000795291609, 0.2849909898023615, 0.7167421817583235, 96.29954391036279, 0.3060030508629937, 0.6944444091799189, 93.99005638905628, 0.3568121068394652, 0.6430373194412883, 89.71983915170864, 0.4675778201736155, 0.5331930133769532, 83.70960615877425, 0.6581144661160596, 0.3410600203101346, 78.309966712763, 0.8772088545486962, 0.1241028022976586, 886.3691829183658, 910.0106184067961, 922.5204189722903, 926.45997809599, 935.5602290879973, 952.8299168826517, 975.7297712022785]|  0.1695145068268681|      0.00024414|[1656, 108, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      37|[107.46978448473419, 0.0945277017713052, 0.9105759449133345, 102.3997565373015, 0.183878145425496, 0.8194845796737665, 97.44002597426275, 0.2850729658054396, 0.7167300475134835, 96.29954258989201, 0.3059907459814851, 0.6944396033775404, 93.99005422696976, 0.3569454581187622, 0.6430574930424338, 89.7198327780817, 0.4675600682898317, 0.5332261372191038, 83.70960764131826, 0.6581087033965978, 0.3410505911303458, 78.30996117151994, 0.8772048943734456, 0.1241292158798181, 886.3692073046037, 910.0106277593669, 922.520428135914, 926.4600019908013, 935.5602181320451, 952.8298868879529, 975.7298080596805]|  0.1580749570845606|      0.00048828|[1702, 111, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      38|[107.46970576814205, 0.09453608188441, 0.9106482304359846, 102.39983426121174, 0.1840398307448839, 0.8194511383688028, 97.43997179469876, 0.2853116335361065, 0.716796324714236, 96.29958821966399, 0.3060796059916818, 0.694437155462054, 93.98997644472938, 0.3571071557949221, 0.6430539802616881, 89.71976403855851, 0.4675076827296616, 0.5333535504520442, 83.70965896618868, 0.6580152089954893, 0.3410610472537862, 78.31003222083552, 0.8772729693416649, 0.1241538487202061, 886.3691792212923, 910.0105748911515, 922.5204270378905, 926.460083929418, 935.5600655247528, 952.8299204205165, 975.729891442771]|  0.1469328855998283|      0.00097656|[1748, 114, 38, 152]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      39|[107.46970576814205, 0.09453608188441, 0.9106482304359846, 102.39983426121174, 0.1840398307448839, 0.8194511383688028, 97.43997179469876, 0.2853116335361065, 0.716796324714236, 96.29958821966399, 0.3060796059916818, 0.694437155462054, 93.98997644472938, 0.3571071557949221, 0.6430539802616881, 89.71976403855851, 0.4675076827296616, 0.5333535504520442, 83.70965896618868, 0.6580152089954893, 0.3410610472537862, 78.31003222083552, 0.8772729693416649, 0.1241538487202061, 886.3691792212923, 910.0105748911515, 922.5204270378905, 926.460083929418, 935.5600655247528, 952.8299204205165, 975.729891442771]|  0.1469328855998283|      0.00048828|[1794, 117, 39, 156]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      40|[107.46970576814205, 0.09453608188441, 0.9106482304359846, 102.39983426121174, 0.1840398307448839, 0.8194511383688028, 97.43997179469876, 0.2853116335361065, 0.716796324714236, 96.29958821966399, 0.3060796059916818, 0.694437155462054, 93.98997644472938, 0.3571071557949221, 0.6430539802616881, 89.71976403855851, 0.4675076827296616, 0.5333535504520442, 83.70965896618868, 0.6580152089954893, 0.3410610472537862, 78.31003222083552, 0.8772729693416649, 0.1241538487202061, 886.3691792212923, 910.0105748911515, 922.5204270378905, 926.460083929418, 935.5600655247528, 952.8299204205165, 975.729891442771]|  0.1469328855998283|      0.00024414|[1840, 120, 40, 160]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
