k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[99.99550543775116, 0.1775665071737236, 0.298489931644539, 0.9336933166411259, 99.99959398643472, 0.1285883169350646, 0.2169828574912648, 0.8169458787606633, 99.99903246944746, 0.0680618448974066, 0.2778986221623744, 0.749249223226617, 100.02997220866855, 0.1103463147833029, 0.2832158130206887, 0.5882582769173705, 100.01028131917964, 0.1992097158431566, 0.4568834966836588, 0.2631547308670167, 99.9686841835191, 0.6100615841999837, 0.6306589230607511, 0.0103635245772557, 299.9976089565857, 299.99949147198737, 300.00156234554595, 299.98922707016146, 299.98155579080907]|138.1179351806640625|      0.12500000|[1205, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[99.99544447644796, 0.2178688574733414, 0.3204312853720559, 0.9546245219948182, 100.00134203739168, 0.1916614358544537, 0.2451273008804976, 0.8322563402922946, 100.00542865598655, 0.0972390631033341, 0.2839060967937069, 0.7376176401193356, 100.06002410774718, 0.0984588384058444, 0.2872198783809123, 0.5911944533623706, 100.0490254240528, 0.1630262581501973, 0.4444901336381106, 0.253926287533623, 99.9628239385802, 0.6210393350542965, 0.6448431045202461, -0.023073116397759, 300.0181112930027, 300.0110788833096, 300.02830855309827, 299.98746961034317, 299.9695360619946]| 84.1641616821289062|      0.25000000|[1314, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[99.99544447644796, 0.2178688574733414, 0.3204312853720559, 0.9546245219948182, 100.00134203739168, 0.1916614358544537, 0.2451273008804976, 0.8322563402922946, 100.00542865598655, 0.0972390631033341, 0.2839060967937069, 0.7376176401193356, 100.06002410774718, 0.0984588384058444, 0.2872198783809123, 0.5911944533623706, 100.0490254240528, 0.1630262581501973, 0.4444901336381106, 0.253926287533623, 99.9628239385802, 0.6210393350542965, 0.6448431045202461, -0.023073116397759, 300.0181112930027, 300.0110788833096, 300.02830855309827, 299.98746961034317, 299.9695360619946]| 84.1641616821289062|      0.12500000|[1423, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[99.99544447644796, 0.2178688574733414, 0.3204312853720559, 0.9546245219948182, 100.00134203739168, 0.1916614358544537, 0.2451273008804976, 0.8322563402922946, 100.00542865598655, 0.0972390631033341, 0.2839060967937069, 0.7376176401193356, 100.06002410774718, 0.0984588384058444, 0.2872198783809123, 0.5911944533623706, 100.0490254240528, 0.1630262581501973, 0.4444901336381106, 0.253926287533623, 99.9628239385802, 0.6210393350542965, 0.6448431045202461, -0.023073116397759, 300.0181112930027, 300.0110788833096, 300.02830855309827, 299.98746961034317, 299.9695360619946]| 84.1641616821289062|      0.06250000|[1532, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[99.99544447644796, 0.2178688574733414, 0.3204312853720559, 0.9546245219948182, 100.00134203739168, 0.1916614358544537, 0.2451273008804976, 0.8322563402922946, 100.00542865598655, 0.0972390631033341, 0.2839060967937069, 0.7376176401193356, 100.06002410774718, 0.0984588384058444, 0.2872198783809123, 0.5911944533623706, 100.0490254240528, 0.1630262581501973, 0.4444901336381106, 0.253926287533623, 99.9628239385802, 0.6210393350542965, 0.6448431045202461, -0.023073116397759, 300.0181112930027, 300.0110788833096, 300.02830855309827, 299.98746961034317, 299.9695360619946]| 84.1641616821289062|      0.03125000|[1642, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[99.99497770493267, 0.2390607801053093, 0.3292080896282559, 0.9598129663324175, 100.00282489652665, 0.1846587011232128, 0.2413677666725763, 0.8264566925705187, 100.00500271625972, 0.1115136099994648, 0.2909039042112936, 0.7399317426815535, 100.06095431544934, 0.1016787800783701, 0.2873461762627395, 0.5911880172718094, 100.04640164865434, 0.1585826621492511, 0.442133910416131, 0.2530055279266959, 99.96534505852512, 0.6207607523936977, 0.6454935906794526, -0.0251831610262932, 300.01806829901074, 300.0109509503221, 300.0251475427236, 299.9871696579937, 299.9701115987628]| 76.4373779296875000|      0.06250000|[1751, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[99.99497770493267, 0.2390607801053093, 0.3292080896282559, 0.9598129663324175, 100.00282489652665, 0.1846587011232128, 0.2413677666725763, 0.8264566925705187, 100.00500271625972, 0.1115136099994648, 0.2909039042112936, 0.7399317426815535, 100.06095431544934, 0.1016787800783701, 0.2873461762627395, 0.5911880172718094, 100.04640164865434, 0.1585826621492511, 0.442133910416131, 0.2530055279266959, 99.96534505852512, 0.6207607523936977, 0.6454935906794526, -0.0251831610262932, 300.01806829901074, 300.0109509503221, 300.0251475427236, 299.9871696579937, 299.9701115987628]| 76.4373779296875000|      0.03125000|[1860, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[99.99358965204522, 0.2382756519799424, 0.3318364889417316, 0.9605219912966474, 100.00280959275568, 0.2099195227832387, 0.2540552756816835, 0.8326821560130703, 100.00477447513805, 0.1086483250661957, 0.2868349640865364, 0.7340136819240813, 100.05830937840783, 0.1077242497220219, 0.2883461663148828, 0.5926692108458801, 100.04712689271597, 0.161814812927417, 0.4427562574844853, 0.251402504336308, 99.96583709241322, 0.6212042256067616, 0.6457810131761449, -0.0236864420372985, 300.01720694594394, 300.01274242813605, 300.0260749851679, 299.9863586672753, 299.97028503352533]| 71.4054565429687500|      0.06250000|[1970, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      19|[99.99358965204522, 0.2382756519799424, 0.3318364889417316, 0.9605219912966474, 100.00280959275568, 0.2099195227832387, 0.2540552756816835, 0.8326821560130703, 100.00477447513805, 0.1086483250661957, 0.2868349640865364, 0.7340136819240813, 100.05830937840783, 0.1077242497220219, 0.2883461663148828, 0.5926692108458801, 100.04712689271597, 0.161814812927417, 0.4427562574844853, 0.251402504336308, 99.96583709241322, 0.6212042256067616, 0.6457810131761449, -0.0236864420372985, 300.01720694594394, 300.01274242813605, 300.0260749851679, 299.9863586672753, 299.97028503352533]| 71.4054565429687500|      0.03125000|[2081, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      20|[99.99358965204522, 0.2382756519799424, 0.3318364889417316, 0.9605219912966474, 100.00280959275568, 0.2099195227832387, 0.2540552756816835, 0.8326821560130703, 100.00477447513805, 0.1086483250661957, 0.2868349640865364, 0.7340136819240813, 100.05830937840783, 0.1077242497220219, 0.2883461663148828, 0.5926692108458801, 100.04712689271597, 0.161814812927417, 0.4427562574844853, 0.251402504336308, 99.96583709241322, 0.6212042256067616, 0.6457810131761449, -0.0236864420372985, 300.01720694594394, 300.01274242813605, 300.0260749851679, 299.9863586672753, 299.97028503352533]| 71.4054565429687500|      0.01562500|[2190, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[99.99376217109649, 0.2461468080791645, 0.3359722533451207, 0.9624613542317836, 100.00321691309657, 0.2062552184444222, 0.2511443794711511, 0.8300953155121511, 100.00519043637604, 0.118072727287872, 0.2915313432316716, 0.7366124200822937, 100.05833512898575, 0.1055911107037885, 0.2861324878502889, 0.5910843245699383, 100.04719763623453, 0.163114207548389, 0.4434325947733024, 0.2517265012499653, 99.96581738686768, 0.6207563210198656, 0.6458446508261386, -0.0239104165346742, 300.01688821275405, 300.012554349552, 300.02612871254894, 299.9861836743937, 299.96999266487177]| 65.2546844482421875|      0.03125000|[2299, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[99.99501850231161, 0.2571749265090284, 0.3466472539223412, 0.9655232668577611, 100.00140083895549, 0.2119375887938268, 0.2642772647262375, 0.8291360442554027, 100.0018186375321, 0.1294778228122853, 0.2908266085325, 0.7342243144767523, 100.0562613215791, 0.1226247084651852, 0.2883880222367579, 0.5886562350544873, 100.04873130102705, 0.1609128593065686, 0.4377051839197363, 0.2529576776125881, 99.96594317117166, 0.6216258412987147, 0.6478657146980397, -0.0236072258915641, 300.0129775057491, 300.011658254515, 300.02497474532316, 299.9844154339205, 299.9690124572675]| 60.2649230957031250|      0.06250000|[2409, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      23|[99.99501850231161, 0.2571749265090284, 0.3466472539223412, 0.9655232668577611, 100.00140083895549, 0.2119375887938268, 0.2642772647262375, 0.8291360442554027, 100.0018186375321, 0.1294778228122853, 0.2908266085325, 0.7342243144767523, 100.0562613215791, 0.1226247084651852, 0.2883880222367579, 0.5886562350544873, 100.04873130102705, 0.1609128593065686, 0.4377051839197363, 0.2529576776125881, 99.96594317117166, 0.6216258412987147, 0.6478657146980397, -0.0236072258915641, 300.0129775057491, 300.011658254515, 300.02497474532316, 299.9844154339205, 299.9690124572675]| 60.2649230957031250|      0.03125000|[2518, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[99.99602697377476, 0.2560536861430183, 0.351155683724476, 0.9682796923135274, 100.00172797488305, 0.2290909852853429, 0.272221941448795, 0.8318820864480305, 99.99807378500788, 0.1359170831563473, 0.2900342594716, 0.7347625359233939, 100.0551289613628, 0.1144280428134182, 0.2814926453067069, 0.5858983961606559, 100.04832825327792, 0.1767347320477267, 0.4453257830343925, 0.2579433627918787, 99.96453014461524, 0.6194881948059068, 0.641943917596734, -0.0263548833660867, 300.0138158902767, 300.0141679028134, 300.027366460465, 299.98196505647155, 299.969041004921]| 58.3165130615234375|      0.06250000|[2627, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[99.99602697377476, 0.2560536861430183, 0.351155683724476, 0.9682796923135274, 100.00172797488305, 0.2290909852853429, 0.272221941448795, 0.8318820864480305, 99.99807378500788, 0.1359170831563473, 0.2900342594716, 0.7347625359233939, 100.0551289613628, 0.1144280428134182, 0.2814926453067069, 0.5858983961606559, 100.04832825327792, 0.1767347320477267, 0.4453257830343925, 0.2579433627918787, 99.96453014461524, 0.6194881948059068, 0.641943917596734, -0.0263548833660867, 300.0138158902767, 300.0141679028134, 300.027366460465, 299.98196505647155, 299.969041004921]| 58.3165130615234375|      0.03125000|[2736, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      26|[99.9942872496597, 0.2681753008626803, 0.35786893886446, 0.974933301284382, 100.00051239835547, 0.2270972543079222, 0.2708138779517756, 0.8279909779288547, 99.99785090725702, 0.1449185743292456, 0.2921419130185806, 0.7346615121323766, 100.05568040282463, 0.1321699678064944, 0.2899056201275758, 0.5913992121692662, 100.04589198340653, 0.1675026653925045, 0.4402556840664853, 0.2535930938788993, 99.97017564645435, 0.6198305982230321, 0.6429308334906134, -0.021988975144851, 300.00930443742567, 300.0150163680126, 300.02915735225673, 299.9813017897425, 299.96833361616365]| 53.1922912597656250|      0.06250000|[2845, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[99.9942872496597, 0.2681753008626803, 0.35786893886446, 0.974933301284382, 100.00051239835547, 0.2270972543079222, 0.2708138779517756, 0.8279909779288547, 99.99785090725702, 0.1449185743292456, 0.2921419130185806, 0.7346615121323766, 100.05568040282463, 0.1321699678064944, 0.2899056201275758, 0.5913992121692662, 100.04589198340653, 0.1675026653925045, 0.4402556840664853, 0.2535930938788993, 99.97017564645435, 0.6198305982230321, 0.6429308334906134, -0.021988975144851, 300.00930443742567, 300.0150163680126, 300.02915735225673, 299.9813017897425, 299.96833361616365]| 53.1922912597656250|      0.03125000|[2954, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[99.9942872496597, 0.2681753008626803, 0.35786893886446, 0.974933301284382, 100.00051239835547, 0.2270972543079222, 0.2708138779517756, 0.8279909779288547, 99.99785090725702, 0.1449185743292456, 0.2921419130185806, 0.7346615121323766, 100.05568040282463, 0.1321699678064944, 0.2899056201275758, 0.5913992121692662, 100.04589198340653, 0.1675026653925045, 0.4402556840664853, 0.2535930938788993, 99.97017564645435, 0.6198305982230321, 0.6429308334906134, -0.021988975144851, 300.00930443742567, 300.0150163680126, 300.02915735225673, 299.9813017897425, 299.96833361616365]| 53.1922912597656250|      0.01562500|[3064, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      29|[99.99441141373251, 0.2650413305402498, 0.3567539155781624, 0.9751004224101052, 100.00150187164249, 0.2365104602396794, 0.2753759322209182, 0.8300826395080727, 99.99748642413051, 0.1498620555663954, 0.2929138177440554, 0.7341377059452506, 100.05556929140548, 0.1289876162076052, 0.2875009110278686, 0.5910320109834241, 100.04639477541748, 0.1740641524932366, 0.4444074137263612, 0.2546137181469398, 99.97103277219638, 0.6182649206774015, 0.6403054664411318, -0.0233272270861452, 300.0105813673327, 300.0160132854898, 300.02997033617055, 299.98143568210634, 299.968377380769]| 49.5940399169921875|      0.03125000|[3173, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[99.99441141373251, 0.2650413305402498, 0.3567539155781624, 0.9751004224101052, 100.00150187164249, 0.2365104602396794, 0.2753759322209182, 0.8300826395080727, 99.99748642413051, 0.1498620555663954, 0.2929138177440554, 0.7341377059452506, 100.05556929140548, 0.1289876162076052, 0.2875009110278686, 0.5910320109834241, 100.04639477541748, 0.1740641524932366, 0.4444074137263612, 0.2546137181469398, 99.97103277219638, 0.6182649206774015, 0.6403054664411318, -0.0233272270861452, 300.0105813673327, 300.0160132854898, 300.02997033617055, 299.98143568210634, 299.968377380769]| 49.5940399169921875|      0.01562500|[3282, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[99.99537413399666, 0.2698073602452767, 0.3601572130418494, 0.9780732414365942, 100.00139158949519, 0.2391229750793328, 0.2756037959223734, 0.8299296446718635, 99.99773038379819, 0.1599411069498382, 0.296697065960911, 0.7348368960677428, 100.05609456857415, 0.1352839830956238, 0.2893688746469288, 0.5904048729739487, 100.04729496661938, 0.1784242148516131, 0.4435903615233207, 0.2540625121049107, 99.97165819634539, 0.6168187866392489, 0.6393675531887913, -0.0217932479277365, 300.0103926944749, 300.01734284566794, 300.0302133938684, 299.98051265623815, 299.9702991170226]| 46.8363914489746094|      0.03125000|[3392, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[99.99537413399666, 0.2698073602452767, 0.3601572130418494, 0.9780732414365942, 100.00139158949519, 0.2391229750793328, 0.2756037959223734, 0.8299296446718635, 99.99773038379819, 0.1599411069498382, 0.296697065960911, 0.7348368960677428, 100.05609456857415, 0.1352839830956238, 0.2893688746469288, 0.5904048729739487, 100.04729496661938, 0.1784242148516131, 0.4435903615233207, 0.2540625121049107, 99.97165819634539, 0.6168187866392489, 0.6393675531887913, -0.0217932479277365, 300.0103926944749, 300.01734284566794, 300.0302133938684, 299.98051265623815, 299.9702991170226]| 46.8363914489746094|      0.01562500|[3501, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      33|[99.99345653908136, 0.2688949641797248, 0.3557422055808818, 0.9772260437175658, 99.99993262922607, 0.2458785270651986, 0.2806234683043435, 0.8278294110664466, 99.99687171863819, 0.1603618085507848, 0.2981757958742722, 0.7340971205272616, 100.05611715736332, 0.1410390470897971, 0.289913939189564, 0.5930871080112391, 100.04769694807216, 0.1797575056848778, 0.4444973112015832, 0.2518658295680237, 99.97366172938034, 0.6189071256232828, 0.6393090986564283, -0.0215555722575174, 300.0141815194634, 300.0103048339795, 300.0270540686428, 299.9781060473276, 299.9717487769276]| 45.6406402587890625|      0.03125000|[3610, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[99.99345653908136, 0.2688949641797248, 0.3557422055808818, 0.9772260437175658, 99.99993262922607, 0.2458785270651986, 0.2806234683043435, 0.8278294110664466, 99.99687171863819, 0.1603618085507848, 0.2981757958742722, 0.7340971205272616, 100.05611715736332, 0.1410390470897971, 0.289913939189564, 0.5930871080112391, 100.04769694807216, 0.1797575056848778, 0.4444973112015832, 0.2518658295680237, 99.97366172938034, 0.6189071256232828, 0.6393090986564283, -0.0215555722575174, 300.0141815194634, 300.0103048339795, 300.0270540686428, 299.9781060473276, 299.9717487769276]| 45.6406402587890625|      0.01562500|[3720, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      35|[99.99370256356346, 0.274690535087958, 0.3594649522124382, 0.9796875875145014, 99.99982429747222, 0.2448522475078735, 0.2794658312054413, 0.8262214287827021, 99.99786567974476, 0.1688399777069164, 0.3038522522121342, 0.7357807406290688, 100.05650116538554, 0.1422570645629141, 0.2902323843290504, 0.590694292824801, 100.04673418657153, 0.1869585269173422, 0.446342734751598, 0.2524692540601318, 99.97366570074219, 0.6172601336950234, 0.6376570988134371, -0.0232002380243804, 300.0149970159663, 300.01013472090733, 300.0267945616005, 299.9777009791427, 299.9738882403226]| 44.4464721679687500|      0.03125000|[3829, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[99.99370256356346, 0.274690535087958, 0.3594649522124382, 0.9796875875145014, 99.99982429747222, 0.2448522475078735, 0.2794658312054413, 0.8262214287827021, 99.99786567974476, 0.1688399777069164, 0.3038522522121342, 0.7357807406290688, 100.05650116538554, 0.1422570645629141, 0.2902323843290504, 0.590694292824801, 100.04673418657153, 0.1869585269173422, 0.446342734751598, 0.2524692540601318, 99.97366570074219, 0.6172601336950234, 0.6376570988134371, -0.0232002380243804, 300.0149970159663, 300.01013472090733, 300.0267945616005, 299.9777009791427, 299.9738882403226]| 44.4464721679687500|      0.01562500|[3938, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      37|[99.9934194800601, 0.2731182816945723, 0.3598878733152445, 0.9804991209832038, 100.00041345977138, 0.2544920528290556, 0.2839490806814311, 0.8288904664209996, 99.99737561157528, 0.1658531706312725, 0.3004629513075934, 0.7331011372717523, 100.05631601332925, 0.1496098525957852, 0.2955377190811798, 0.5926291308035315, 100.04720736830885, 0.1877829790051919, 0.4462225153339646, 0.2505999954646486, 99.97280967487522, 0.6163808820787178, 0.6378525431705129, -0.0233886411261049, 300.0151103947251, 300.0102020135748, 300.0264077179571, 299.9774332510972, 299.97343263457606]| 42.5957069396972656|      0.03125000|[4047, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[99.9934194800601, 0.2731182816945723, 0.3598878733152445, 0.9804991209832038, 100.00041345977138, 0.2544920528290556, 0.2839490806814311, 0.8288904664209996, 99.99737561157528, 0.1658531706312725, 0.3004629513075934, 0.7331011372717523, 100.05631601332925, 0.1496098525957852, 0.2955377190811798, 0.5926291308035315, 100.04720736830885, 0.1877829790051919, 0.4462225153339646, 0.2505999954646486, 99.97280967487522, 0.6163808820787178, 0.6378525431705129, -0.0233886411261049, 300.0151103947251, 300.0102020135748, 300.0264077179571, 299.9774332510972, 299.97343263457606]| 42.5957069396972656|      0.01562500|[4156, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
