k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[1.344392546527549, 0.5217546709077157, 1.0696692935355976, -0.0280570212339094, 1.2475069821872895, 1.6898907926354831]|201.8753509521484375|      0.50000000|[314, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[1.344392546527549, 0.5217546709077157, 1.0696692935355976, -0.0280570212339094, 1.2475069821872895, 1.6898907926354831]|201.8753509521484375|      0.25000000|[342, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.4634479924542743, 0.6886436308591836, 1.0230564049901407, -0.0593880217571204, 1.3789609577417785, 1.6961625691054392]|197.1240692138671875|      0.50000000|[370, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[1.4634479924542743, 0.6886436308591836, 1.0230564049901407, -0.0593880217571204, 1.3789609577417785, 1.6961625691054392]|197.1240692138671875|      0.25000000|[398, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.4505803454069857, 0.7955188956464274, 0.9676440028800845, 0.1551062961165956, 1.3943801894826238, 1.7361125631095404]|189.1016387939453125|      0.50000000|[426, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[1.4505803454069857, 0.7955188956464274, 0.9676440028800845, 0.1551062961165956, 1.3943801894826238, 1.7361125631095404]|189.1016387939453125|      0.25000000|[454, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.4505803454069857, 0.7955188956464274, 0.9676440028800845, 0.1551062961165956, 1.3943801894826238, 1.7361125631095404]|189.1016387939453125|      0.12500000|[482, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[1.462817579864995, 0.8579917852444742, 1.0418887182095866, 0.0922511208653197, 1.43944678498156, 1.7449635132279064]|179.7363281250000000|      0.25000000|[510, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[1.462817579864995, 0.8579917852444742, 1.0418887182095866, 0.0922511208653197, 1.43944678498156, 1.7449635132279064]|179.7363281250000000|      0.12500000|[538, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.4578599565908956, 0.8458553375943266, 1.0934534435891303, 0.1886666239448952, 1.4982873214485308, 1.7389593696061212]|171.2675170898437500|      0.25000000|[566, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[1.4578599565908956, 0.8458553375943266, 1.0934534435891303, 0.1886666239448952, 1.4982873214485308, 1.7389593696061212]|171.2675170898437500|      0.12500000|[594, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.4578599565908956, 0.8458553375943266, 1.0934534435891303, 0.1886666239448952, 1.4982873214485308, 1.7389593696061212]|171.2675170898437500|      0.06250000|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.4627639650476527, 0.8512671553604474, 1.1310449782205605, 0.1877316270260329, 1.5434977290045946, 1.758832323159951]|167.1884918212890625|      0.12500000|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[1.4631190590060188, 0.8289949143275214, 1.2164174266857437, 0.2261399614156862, 1.5909090789882352, 1.6946658991295211]|164.0206298828125000|      0.25000000|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[1.4631190590060188, 0.8289949143275214, 1.2164174266857437, 0.2261399614156862, 1.5909090789882352, 1.6946658991295211]|164.0206298828125000|      0.12500000|[707, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.4631190590060188, 0.8289949143275214, 1.2164174266857437, 0.2261399614156862, 1.5909090789882352, 1.6946658991295211]|164.0206298828125000|      0.06250000|[735, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.4532778251787155, 0.8098115124040806, 1.2298424014633451, 0.2762055321894595, 1.5824757120999566, 1.7208094299860222]|158.8903656005859375|      0.12500000|[764, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[1.4532778251787155, 0.8098115124040806, 1.2298424014633451, 0.2762055321894595, 1.5824757120999566, 1.7208094299860222]|158.8903656005859375|      0.06250000|[792, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.4573034520155395, 0.8067638948455306, 1.2541012143577137, 0.3048441955233636, 1.623488297789992, 1.7489174560677]|154.6159973144531250|      0.12500000|[820, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[1.4573034520155395, 0.8067638948455306, 1.2541012143577137, 0.3048441955233636, 1.623488297789992, 1.7489174560677]|154.6159973144531250|      0.06250000|[848, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
