k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[120.00897890280173, -0.0179597378292361, 0.8618847353215056, 110.00582084181252, 0.0743913367392134, 0.780240955336687, 99.97843230815563, 0.239048691120106, 0.7219208729361742, 88.0107943516818, 0.3755422660852945, 0.7399560181461854, 85.9795065302535, 0.3628282243833821, 0.6560051315108013, 84.02992409960244, 0.4769784976837457, 0.5164447705106878, 80.0140896654264, 0.6417321744953008, 0.33988970121961, 76.01636519048962, 0.8684151664296225, 0.1487122389225753, 886.3597295444753, 910.0156651868278, 922.5306389957475, 926.47487562985, 935.556257549549, 952.8286605655836, 975.7342283569768]|528.0187377929687500|      0.12500000|[1205, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[120.00897890280173, -0.0179597378292361, 0.8618847353215056, 110.00582084181252, 0.0743913367392134, 0.780240955336687, 99.97843230815563, 0.239048691120106, 0.7219208729361742, 88.0107943516818, 0.3755422660852945, 0.7399560181461854, 85.9795065302535, 0.3628282243833821, 0.6560051315108013, 84.02992409960244, 0.4769784976837457, 0.5164447705106878, 80.0140896654264, 0.6417321744953008, 0.33988970121961, 76.01636519048962, 0.8684151664296225, 0.1487122389225753, 886.3597295444753, 910.0156651868278, 922.5306389957475, 926.47487562985, 935.556257549549, 952.8286605655836, 975.7342283569768]|528.0187377929687500|      0.06250000|[1315, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[120.00897890280173, -0.0179597378292361, 0.8618847353215056, 110.00582084181252, 0.0743913367392134, 0.780240955336687, 99.97843230815563, 0.239048691120106, 0.7219208729361742, 88.0107943516818, 0.3755422660852945, 0.7399560181461854, 85.9795065302535, 0.3628282243833821, 0.6560051315108013, 84.02992409960244, 0.4769784976837457, 0.5164447705106878, 80.0140896654264, 0.6417321744953008, 0.33988970121961, 76.01636519048962, 0.8684151664296225, 0.1487122389225753, 886.3597295444753, 910.0156651868278, 922.5306389957475, 926.47487562985, 935.556257549549, 952.8286605655836, 975.7342283569768]|528.0187377929687500|      0.03125000|[1425, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[120.00741782886415, -0.0370122055992645, 0.8507407000987034, 110.00462477477564, 0.0874946696794976, 0.7858781404942637, 99.97859637206354, 0.2308973550482488, 0.7157715365786869, 88.01081397717367, 0.3756596251945091, 0.7414572447236787, 85.98030613187645, 0.371268817004154, 0.6603235693746197, 84.0277268578506, 0.4721512435378254, 0.51744842055521, 80.01202717235982, 0.6412620059193921, 0.3376583752663347, 76.01904732730434, 0.8666429718635914, 0.149964933968949, 886.3610642785659, 910.0156967013265, 922.532742112313, 926.4756636712241, 935.5592695208909, 952.8247318671973, 975.7324619675823]|248.5135192871093750|      0.06250000|[1535, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[120.00741782886415, -0.0370122055992645, 0.8507407000987034, 110.00462477477564, 0.0874946696794976, 0.7858781404942637, 99.97859637206354, 0.2308973550482488, 0.7157715365786869, 88.01081397717367, 0.3756596251945091, 0.7414572447236787, 85.98030613187645, 0.371268817004154, 0.6603235693746197, 84.0277268578506, 0.4721512435378254, 0.51744842055521, 80.01202717235982, 0.6412620059193921, 0.3376583752663347, 76.01904732730434, 0.8666429718635914, 0.149964933968949, 886.3610642785659, 910.0156967013265, 922.532742112313, 926.4756636712241, 935.5592695208909, 952.8247318671973, 975.7324619675823]|248.5135192871093750|      0.03125000|[1646, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[120.00606270886891, -0.0256088226742502, 0.857617910674619, 110.00496996664208, 0.0762038050068023, 0.7860549592966098, 99.97387937146765, 0.2117936700542502, 0.7148092272236949, 88.00999051909315, 0.3746553844843367, 0.742970174160151, 85.97548972915487, 0.3829483795647599, 0.6652142143892436, 84.0259936296388, 0.464579235196813, 0.5167278282564264, 80.00898141751978, 0.6394540241391132, 0.3376179130587889, 76.01671087291588, 0.865777577102289, 0.1471716487716582, 886.3595127744547, 910.0162131640153, 922.5314773962118, 926.4768527862092, 935.5593820348478, 952.8256053417508, 975.7319628992927]|209.3729400634765625|      0.06250000|[1755, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[120.00606270886891, -0.0256088226742502, 0.857617910674619, 110.00496996664208, 0.0762038050068023, 0.7860549592966098, 99.97387937146765, 0.2117936700542502, 0.7148092272236949, 88.00999051909315, 0.3746553844843367, 0.742970174160151, 85.97548972915487, 0.3829483795647599, 0.6652142143892436, 84.0259936296388, 0.464579235196813, 0.5167278282564264, 80.00898141751978, 0.6394540241391132, 0.3376179130587889, 76.01671087291588, 0.865777577102289, 0.1471716487716582, 886.3595127744547, 910.0162131640153, 922.5314773962118, 926.4768527862092, 935.5593820348478, 952.8256053417508, 975.7319628992927]|209.3729400634765625|      0.03125000|[1865, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[120.00606270886891, -0.0256088226742502, 0.857617910674619, 110.00496996664208, 0.0762038050068023, 0.7860549592966098, 99.97387937146765, 0.2117936700542502, 0.7148092272236949, 88.00999051909315, 0.3746553844843367, 0.742970174160151, 85.97548972915487, 0.3829483795647599, 0.6652142143892436, 84.0259936296388, 0.464579235196813, 0.5167278282564264, 80.00898141751978, 0.6394540241391132, 0.3376179130587889, 76.01671087291588, 0.865777577102289, 0.1471716487716582, 886.3595127744547, 910.0162131640153, 922.5314773962118, 926.4768527862092, 935.5593820348478, 952.8256053417508, 975.7319628992927]|209.3729400634765625|      0.01562500|[1974, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[120.0056076090118, -0.038511703962149, 0.8527073774051953, 110.00521129038975, 0.0807607111567618, 0.7886452527563803, 99.97367273407914, 0.2096738479508408, 0.7134671013554014, 88.00990780075958, 0.3750608599507772, 0.7435001629349738, 85.97521680851342, 0.3855277688613162, 0.665948066821983, 84.02572221523562, 0.4664730571198177, 0.5171333039152224, 80.00845838755401, 0.6373061120653465, 0.337450917713134, 76.01655497278347, 0.8659765065688707, 0.1463174107196328, 886.3589866468634, 910.0152974746053, 922.5320403474335, 926.4764214632553, 935.5592178280352, 952.8263564607173, 975.7320254071618]|169.5478363037109375|      0.03125000|[2083, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[120.0056076090118, -0.038511703962149, 0.8527073774051953, 110.00521129038975, 0.0807607111567618, 0.7886452527563803, 99.97367273407914, 0.2096738479508408, 0.7134671013554014, 88.00990780075958, 0.3750608599507772, 0.7435001629349738, 85.97521680851342, 0.3855277688613162, 0.665948066821983, 84.02572221523562, 0.4664730571198177, 0.5171333039152224, 80.00845838755401, 0.6373061120653465, 0.337450917713134, 76.01655497278347, 0.8659765065688707, 0.1463174107196328, 886.3589866468634, 910.0152974746053, 922.5320403474335, 926.4764214632553, 935.5592178280352, 952.8263564607173, 975.7320254071618]|169.5478363037109375|      0.01562500|[2193, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[120.00627750563288, -0.031823906626832, 0.8532721804136953, 110.0040174721093, 0.0695602624696974, 0.7846869736062134, 99.97469778260239, 0.2120978066364306, 0.7142181464353332, 88.01099543194324, 0.3743075816759819, 0.7437044460623669, 85.97462754733778, 0.3906488273656338, 0.667979510663301, 84.02493436151448, 0.4683554160220236, 0.516125102952038, 80.00787262142745, 0.6348482323082891, 0.3359900443548665, 76.01597615749769, 0.8659717685948107, 0.1463597211800529, 886.3583895857555, 910.0145587840697, 922.5320841171038, 926.4759241769236, 935.5590276824113, 952.8257852448451, 975.7312692613177]|156.4696044921875000|      0.03125000|[2302, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[120.00627750563288, -0.031823906626832, 0.8532721804136953, 110.0040174721093, 0.0695602624696974, 0.7846869736062134, 99.97469778260239, 0.2120978066364306, 0.7142181464353332, 88.01099543194324, 0.3743075816759819, 0.7437044460623669, 85.97462754733778, 0.3906488273656338, 0.667979510663301, 84.02493436151448, 0.4683554160220236, 0.516125102952038, 80.00787262142745, 0.6348482323082891, 0.3359900443548665, 76.01597615749769, 0.8659717685948107, 0.1463597211800529, 886.3583895857555, 910.0145587840697, 922.5320841171038, 926.4759241769236, 935.5590276824113, 952.8257852448451, 975.7312692613177]|156.4696044921875000|      0.01562500|[2411, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      23|[120.00621211521944, -0.0432976961963672, 0.8485969352397784, 110.00435530202672, 0.0749590462460778, 0.7876861756790998, 99.97463460977022, 0.2072425503074235, 0.7123222863608083, 88.0108386297113, 0.3765413322892704, 0.7436409777982637, 85.9742767224554, 0.3942621954830385, 0.6688296140406518, 84.0251288938919, 0.4696559189799855, 0.5162437419261274, 80.00785721344592, 0.6333338357325735, 0.3351834250437901, 76.01575289450143, 0.8667745069935503, 0.1457903223806541, 886.3583387287438, 910.0139912948373, 922.5324348832098, 926.4757219360208, 935.5592400027758, 952.825579166672, 975.7312601120642]|144.1853485107421875|      0.03125000|[2520, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[120.00621211521944, -0.0432976961963672, 0.8485969352397784, 110.00435530202672, 0.0749590462460778, 0.7876861756790998, 99.97463460977022, 0.2072425503074235, 0.7123222863608083, 88.0108386297113, 0.3765413322892704, 0.7436409777982637, 85.9742767224554, 0.3942621954830385, 0.6688296140406518, 84.0251288938919, 0.4696559189799855, 0.5162437419261274, 80.00785721344592, 0.6333338357325735, 0.3351834250437901, 76.01575289450143, 0.8667745069935503, 0.1457903223806541, 886.3583387287438, 910.0139912948373, 922.5324348832098, 926.4757219360208, 935.5592400027758, 952.825579166672, 975.7312601120642]|144.1853485107421875|      0.01562500|[2630, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      25|[120.00621211521944, -0.0432976961963672, 0.8485969352397784, 110.00435530202672, 0.0749590462460778, 0.7876861756790998, 99.97463460977022, 0.2072425503074235, 0.7123222863608083, 88.0108386297113, 0.3765413322892704, 0.7436409777982637, 85.9742767224554, 0.3942621954830385, 0.6688296140406518, 84.0251288938919, 0.4696559189799855, 0.5162437419261274, 80.00785721344592, 0.6333338357325735, 0.3351834250437901, 76.01575289450143, 0.8667745069935503, 0.1457903223806541, 886.3583387287438, 910.0139912948373, 922.5324348832098, 926.4757219360208, 935.5592400027758, 952.825579166672, 975.7312601120642]|144.1853485107421875|      0.00781250|[2740, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      26|[120.00618979637052, -0.0425881326496294, 0.8514984363670048, 110.00509366975359, 0.0709530074102494, 0.787657438880276, 99.97293962605887, 0.209138463151269, 0.7121313489775837, 88.0107437456498, 0.3765346215021285, 0.7420799504267943, 85.97486044840944, 0.3963943377560905, 0.6680897389162779, 84.02549724499356, 0.4718346978940408, 0.5153570425891134, 80.00663623922298, 0.6333866987444442, 0.3333329431285156, 76.01517747108898, 0.8689420986229729, 0.1452874756991486, 886.359114436236, 910.0146312989938, 922.5311563920964, 926.476273088771, 935.5581905172581, 952.8251869758932, 975.7302305400558]|123.5101699829101562|      0.01562500|[2850, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[120.00618979637052, -0.0425881326496294, 0.8514984363670048, 110.00509366975359, 0.0709530074102494, 0.787657438880276, 99.97293962605887, 0.209138463151269, 0.7121313489775837, 88.0107437456498, 0.3765346215021285, 0.7420799504267943, 85.97486044840944, 0.3963943377560905, 0.6680897389162779, 84.02549724499356, 0.4718346978940408, 0.5153570425891134, 80.00663623922298, 0.6333866987444442, 0.3333329431285156, 76.01517747108898, 0.8689420986229729, 0.1452874756991486, 886.359114436236, 910.0146312989938, 922.5311563920964, 926.476273088771, 935.5581905172581, 952.8251869758932, 975.7302305400558]|123.5101699829101562|      0.00781250|[2959, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[120.00629823021933, -0.038240172721727, 0.8525616974753484, 110.00500713462348, 0.0660724229867818, 0.7862754662701128, 99.97263065050679, 0.2081070534455918, 0.7119622974298293, 88.010950632215, 0.3776722709765662, 0.742678056109291, 85.9746348858538, 0.3990371294398046, 0.668603546228904, 84.02552669987023, 0.4732671037971498, 0.5157964456892618, 80.00673511640179, 0.6319518116364954, 0.3329310832477322, 76.01449045215617, 0.8689020538337503, 0.1455163817339327, 886.3591717454857, 910.014584381102, 922.5312764581834, 926.4764503767814, 935.5582524913233, 952.8252664884163, 975.7303042540017]|113.8515930175781250|      0.01562500|[3069, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[120.00629823021933, -0.038240172721727, 0.8525616974753484, 110.00500713462348, 0.0660724229867818, 0.7862754662701128, 99.97263065050679, 0.2081070534455918, 0.7119622974298293, 88.010950632215, 0.3776722709765662, 0.742678056109291, 85.9746348858538, 0.3990371294398046, 0.668603546228904, 84.02552669987023, 0.4732671037971498, 0.5157964456892618, 80.00673511640179, 0.6319518116364954, 0.3329310832477322, 76.01449045215617, 0.8689020538337503, 0.1455163817339327, 886.3591717454857, 910.014584381102, 922.5312764581834, 926.4764503767814, 935.5582524913233, 952.8252664884163, 975.7303042540017]|113.8515930175781250|      0.00781250|[3178, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[120.00629823021933, -0.038240172721727, 0.8525616974753484, 110.00500713462348, 0.0660724229867818, 0.7862754662701128, 99.97263065050679, 0.2081070534455918, 0.7119622974298293, 88.010950632215, 0.3776722709765662, 0.742678056109291, 85.9746348858538, 0.3990371294398046, 0.668603546228904, 84.02552669987023, 0.4732671037971498, 0.5157964456892618, 80.00673511640179, 0.6319518116364954, 0.3329310832477322, 76.01449045215617, 0.8689020538337503, 0.1455163817339327, 886.3591717454857, 910.014584381102, 922.5312764581834, 926.4764503767814, 935.5582524913233, 952.8252664884163, 975.7303042540017]|113.8515930175781250|      0.00390625|[3287, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[120.00646616798456, -0.0405324658307578, 0.8511938412460611, 110.0045226955212, 0.0661691968698774, 0.7870805695133621, 99.97256555393933, 0.2070823208996355, 0.7114268194884777, 88.01069581956169, 0.3778774181558835, 0.7429180706143499, 85.97434189945206, 0.4004026112186951, 0.6687637561276779, 84.02494561469271, 0.4741042622756126, 0.5161288441159155, 80.0065385728463, 0.6314118561011114, 0.3331742619973557, 76.01411834641742, 0.8695329576101268, 0.1456953826198432, 886.3592153586467, 910.0139898435947, 922.5315442944127, 926.4766625230853, 935.5588811125047, 952.8244061003733, 975.7301754396094]|107.1756439208984375|      0.00781250|[3397, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[120.00626037769108, -0.0403417276010909, 0.8499812235557207, 110.00427082385083, 0.0643470296808703, 0.7888596845243409, 99.9734306527466, 0.2033536166782451, 0.7098455967054297, 88.01086763957352, 0.3800425610657129, 0.7437967555231332, 85.97466412711586, 0.4044199431534762, 0.6696093404097798, 84.0247763035923, 0.4761039156458909, 0.5167167096159779, 80.00769682924917, 0.6293932495281451, 0.3325516868400985, 76.01392184163755, 0.8694332079997571, 0.1455564185529582, 886.3601211183451, 910.0135761550555, 922.5304909944783, 926.4768378110666, 935.5592354744662, 952.8234919296895, 975.7301614729282]| 98.1386947631835938|      0.01562500|[3506, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      33|[120.00626037769108, -0.0403417276010909, 0.8499812235557207, 110.00427082385083, 0.0643470296808703, 0.7888596845243409, 99.9734306527466, 0.2033536166782451, 0.7098455967054297, 88.01086763957352, 0.3800425610657129, 0.7437967555231332, 85.97466412711586, 0.4044199431534762, 0.6696093404097798, 84.0247763035923, 0.4761039156458909, 0.5167167096159779, 80.00769682924917, 0.6293932495281451, 0.3325516868400985, 76.01392184163755, 0.8694332079997571, 0.1455564185529582, 886.3601211183451, 910.0135761550555, 922.5304909944783, 926.4768378110666, 935.5592354744662, 952.8234919296895, 975.7301614729282]| 98.1386947631835938|      0.00781250|[3616, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      34|[120.00661621903683, -0.0427649195973188, 0.8504943961932692, 110.00504971636083, 0.0641147313811953, 0.7900131701578752, 99.97464169684184, 0.2038764145483813, 0.7110844864513128, 88.01335213427562, 0.380489664855036, 0.7444825279014659, 85.97458496403063, 0.4091515735331919, 0.6694705025441975, 84.02326813688691, 0.4778436506892527, 0.5181656385243325, 80.00670164354837, 0.6281901186496496, 0.3338899493603149, 76.01515378768464, 0.8704561775889291, 0.1445237866863298, 886.3610454480313, 910.0130985091877, 922.5309606414521, 926.4777968073067, 935.5588410459827, 952.8247759980567, 975.7311430182584]| 94.1852340698242188|      0.01562500|[3725, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[120.00661621903683, -0.0427649195973188, 0.8504943961932692, 110.00504971636083, 0.0641147313811953, 0.7900131701578752, 99.97464169684184, 0.2038764145483813, 0.7110844864513128, 88.01335213427562, 0.380489664855036, 0.7444825279014659, 85.97458496403063, 0.4091515735331919, 0.6694705025441975, 84.02326813688691, 0.4778436506892527, 0.5181656385243325, 80.00670164354837, 0.6281901186496496, 0.3338899493603149, 76.01515378768464, 0.8704561775889291, 0.1445237866863298, 886.3610454480313, 910.0130985091877, 922.5309606414521, 926.4777968073067, 935.5588410459827, 952.8247759980567, 975.7311430182584]| 94.1852340698242188|      0.00781250|[3834, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      36|[120.00661621903683, -0.0427649195973188, 0.8504943961932692, 110.00504971636083, 0.0641147313811953, 0.7900131701578752, 99.97464169684184, 0.2038764145483813, 0.7110844864513128, 88.01335213427562, 0.380489664855036, 0.7444825279014659, 85.97458496403063, 0.4091515735331919, 0.6694705025441975, 84.02326813688691, 0.4778436506892527, 0.5181656385243325, 80.00670164354837, 0.6281901186496496, 0.3338899493603149, 76.01515378768464, 0.8704561775889291, 0.1445237866863298, 886.3610454480313, 910.0130985091877, 922.5309606414521, 926.4777968073067, 935.5588410459827, 952.8247759980567, 975.7311430182584]| 94.1852340698242188|      0.00390625|[3943, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
