k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[1.3297673944250479, 0.2746217181005832, 0.5682872386404264, 0.7020569496102637, 0.4364000003075848, 2.86731364913391, 4.998690484043805, 7.083870565167807, 2.3901019040866225, 4.6977115834657095, 5.72138873737821]|  0.6306645316676502|      0.25000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[1.3297673944250479, 0.2746217181005832, 0.5682872386404264, 0.7020569496102637, 0.4364000003075848, 2.86731364913391, 4.998690484043805, 7.083870565167807, 2.3901019040866225, 4.6977115834657095, 5.72138873737821]|  0.6306645316676502|      0.12500000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[1.3297673944250479, 0.2746217181005832, 0.5682872386404264, 0.7020569496102637, 0.4364000003075848, 2.86731364913391, 4.998690484043805, 7.083870565167807, 2.3901019040866225, 4.6977115834657095, 5.72138873737821]|  0.6306645316676502|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1.2932333485483718, 0.2586328583735058, 0.5801951911061219, 0.7254866283242185, 0.4085523319938441, 2.8724728821716328, 5.006697826058698, 7.063249169306601, 2.401862426853204, 4.68637621272005, 5.713212531363083]|  0.5593620566113557|      0.12500000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[1.2932333485483718, 0.2586328583735058, 0.5801951911061219, 0.7254866283242185, 0.4085523319938441, 2.8724728821716328, 5.006697826058698, 7.063249169306601, 2.401862426853204, 4.68637621272005, 5.713212531363083]|  0.5593620566113557|      0.06250000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[1.2932333485483718, 0.2586328583735058, 0.5801951911061219, 0.7254866283242185, 0.4085523319938441, 2.8724728821716328, 5.006697826058698, 7.063249169306601, 2.401862426853204, 4.68637621272005, 5.713212531363083]|  0.5593620566113557|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[1.281183868502925, 0.2413331523759927, 0.5775076968158476, 0.7272006129077431, 0.4134932269972411, 2.8683873614256874, 5.0091292111169565, 7.061891679240918, 2.414623592148391, 4.691521021405453, 5.7300576375497645]|  0.5256482313229048|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[1.281183868502925, 0.2413331523759927, 0.5775076968158476, 0.7272006129077431, 0.4134932269972411, 2.8683873614256874, 5.0091292111169565, 7.061891679240918, 2.414623592148391, 4.691521021405453, 5.7300576375497645]|  0.5256482313229048|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[1.2828633919192158, 0.2371393976643572, 0.5818714608690466, 0.726622992855824, 0.387715081588249, 2.867390698249244, 5.00998665959478, 7.0599959091645195, 2.4270035159277676, 4.693223918686535, 5.740582863849193]|  0.5007568679748833|      0.06250000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[1.2828633919192158, 0.2371393976643572, 0.5818714608690466, 0.726622992855824, 0.387715081588249, 2.867390698249244, 5.00998665959478, 7.0599959091645195, 2.4270035159277676, 4.693223918686535, 5.740582863849193]|  0.5007568679748833|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[1.2676624307833628, 0.22160887470305, 0.5822068986963458, 0.7168363359543563, 0.3919158250722802, 2.8735812627327517, 5.01330769917735, 7.06267032101446, 2.429888555672818, 4.707117201712219, 5.752111397172826]|  0.4641623296110485|      0.06250000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[1.2482827785316235, 0.2285889695510626, 0.5872929716125092, 0.666840640993422, 0.3811581401402071, 2.8806182338203152, 4.990700821626296, 7.056154152772572, 2.442002191847329, 4.71178414223822, 5.760431317760641]|  0.4502986239710892|      0.12500000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[1.2482827785316235, 0.2285889695510626, 0.5872929716125092, 0.666840640993422, 0.3811581401402071, 2.8806182338203152, 4.990700821626296, 7.056154152772572, 2.442002191847329, 4.71178414223822, 5.760431317760641]|  0.4502986239710892|      0.06250000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[1.2482827785316235, 0.2285889695510626, 0.5872929716125092, 0.666840640993422, 0.3811581401402071, 2.8806182338203152, 4.990700821626296, 7.056154152772572, 2.442002191847329, 4.71178414223822, 5.760431317760641]|  0.4502986239710892|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[1.2482827785316235, 0.2285889695510626, 0.5872929716125092, 0.666840640993422, 0.3811581401402071, 2.8806182338203152, 4.990700821626296, 7.056154152772572, 2.442002191847329, 4.71178414223822, 5.760431317760641]|  0.4502986239710892|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[1.241973102034474, 0.2213072771026005, 0.5847163724917958, 0.6668305410318797, 0.3804021489477887, 2.8822902941267836, 4.987429429878213, 7.057204511226263, 2.4506306231709045, 4.719146576611928, 5.759515476434711]|  0.4363448882519790|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[1.241973102034474, 0.2213072771026005, 0.5847163724917958, 0.6668305410318797, 0.3804021489477887, 2.8822902941267836, 4.987429429878213, 7.057204511226263, 2.4506306231709045, 4.719146576611928, 5.759515476434711]|  0.4363448882519790|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[1.238954173422804, 0.214331272055924, 0.5838674938793426, 0.6676245252179215, 0.3684265761851264, 2.880735284718894, 4.983729467019864, 7.053319628281132, 2.4531172215763983, 4.720890880916747, 5.760597528096616]|  0.4254007290163620|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[1.238954173422804, 0.214331272055924, 0.5838674938793426, 0.6676245252179215, 0.3684265761851264, 2.880735284718894, 4.983729467019864, 7.053319628281132, 2.4531172215763983, 4.720890880916747, 5.760597528096616]|  0.4254007290163620|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[1.2336541286284752, 0.2100256197038894, 0.5765166339659643, 0.6743693987845575, 0.373259877767446, 2.8838592987653118, 4.981701978696774, 7.052072318220935, 2.459596544262451, 4.724694422719357, 5.76225515747525]|  0.4150145118316935|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[1.231738389600113, 0.2009768704149188, 0.5704099211701295, 0.667609942543597, 0.3561278563844615, 2.884384459252143, 4.993362304319216, 7.045514322258787, 2.477251126481922, 4.719839283715605, 5.762401059776699]|  0.4078970752002910|      0.06250000|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[1.231738389600113, 0.2009768704149188, 0.5704099211701295, 0.667609942543597, 0.3561278563844615, 2.884384459252143, 4.993362304319216, 7.045514322258787, 2.477251126481922, 4.719839283715605, 5.762401059776699]|  0.4078970752002910|      0.03125000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[1.221436280525917, 0.1980471172011754, 0.5593434923144772, 0.6594953915373252, 0.3685929887605748, 2.898828324504934, 4.991282442799127, 7.0384333980044165, 2.489810030239087, 4.728856386824718, 5.766404747599634]|  0.3973802660807402|      0.06250000|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[1.221436280525917, 0.1980471172011754, 0.5593434923144772, 0.6594953915373252, 0.3685929887605748, 2.898828324504934, 4.991282442799127, 7.0384333980044165, 2.489810030239087, 4.728856386824718, 5.766404747599634]|  0.3973802660807402|      0.03125000|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[1.221436280525917, 0.1980471172011754, 0.5593434923144772, 0.6594953915373252, 0.3685929887605748, 2.898828324504934, 4.991282442799127, 7.0384333980044165, 2.489810030239087, 4.728856386824718, 5.766404747599634]|  0.3973802660807402|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[1.2208194862100348, 0.1981255875044874, 0.5587906687212675, 0.6602285174441801, 0.3539878212038233, 2.8965608719868, 4.98999893922936, 7.034998589224314, 2.4928002500206228, 4.729113695093489, 5.767820999598243]|  0.3891261077003074|      0.03125000|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[1.2088721283498232, 0.1873519373595192, 0.571785253497107, 0.6631379472408376, 0.3558712126360379, 2.895388573885353, 4.9760554350056845, 7.047798464115677, 2.504718348070002, 4.727421082590727, 5.7621339937181]|  0.3808772405774835|      0.06250000|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[1.2088721283498232, 0.1873519373595192, 0.571785253497107, 0.6631379472408376, 0.3558712126360379, 2.895388573885353, 4.9760554350056845, 7.047798464115677, 2.504718348070002, 4.727421082590727, 5.7621339937181]|  0.3808772405774835|      0.03125000|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[1.2088721283498232, 0.1873519373595192, 0.571785253497107, 0.6631379472408376, 0.3558712126360379, 2.895388573885353, 4.9760554350056845, 7.047798464115677, 2.504718348070002, 4.727421082590727, 5.7621339937181]|  0.3808772405774835|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[1.209679474256966, 0.1860571972569351, 0.5619433768372171, 0.6635905751889001, 0.3553505624664628, 2.8993998142142448, 4.981429816692221, 7.047985183985644, 2.5001426728434963, 4.7334957211364435, 5.768585896675208]|  0.3775403484051904|      0.03125000|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      46|[1.209679474256966, 0.1860571972569351, 0.5619433768372171, 0.6635905751889001, 0.3553505624664628, 2.8993998142142448, 4.981429816692221, 7.047985183985644, 2.5001426728434963, 4.7334957211364435, 5.768585896675208]|  0.3775403484051904|      0.01562500|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      47|[1.2012244505209724, 0.1824510656677508, 0.5609410434196364, 0.6660943559964811, 0.349061955913758, 2.895729825748693, 4.976307258443881, 7.0487670292467675, 2.5040494034232594, 4.73871741116649, 5.774061255992015]|  0.3713380722749223|      0.03125000|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      48|[1.1974626043417138, 0.1687063536746682, 0.5613262690458765, 0.6652050184795223, 0.3408645448863055, 2.902885414844011, 4.9597379952743745, 7.040540782073271, 2.506830763595069, 4.751971144297768, 5.762723462916009]|  0.3662298566043941|      0.06250000|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      49|[1.1974626043417138, 0.1687063536746682, 0.5613262690458765, 0.6652050184795223, 0.3408645448863055, 2.902885414844011, 4.9597379952743745, 7.040540782073271, 2.506830763595069, 4.751971144297768, 5.762723462916009]|  0.3662298566043941|      0.03125000|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      50|[1.1974626043417138, 0.1687063536746682, 0.5613262690458765, 0.6652050184795223, 0.3408645448863055, 2.902885414844011, 4.9597379952743745, 7.040540782073271, 2.506830763595069, 4.751971144297768, 5.762723462916009]|  0.3662298566043941|      0.01562500|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      51|[1.1974626043417138, 0.1687063536746682, 0.5613262690458765, 0.6652050184795223, 0.3408645448863055, 2.902885414844011, 4.9597379952743745, 7.040540782073271, 2.506830763595069, 4.751971144297768, 5.762723462916009]|  0.3662298566043941|      0.00781250|[816, 51, 51, 102]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      52|[1.194769517285449, 0.1675956391838841, 0.5585205067869101, 0.6647675905382969, 0.346272841589446, 2.901299498678628, 4.958485390293599, 7.039352980694541, 2.508210340135271, 4.753551788436586, 5.76503403527581]|  0.3634410791123578|      0.01562500|[832, 52, 52, 104]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      53|[1.194769517285449, 0.1675956391838841, 0.5585205067869101, 0.6647675905382969, 0.346272841589446, 2.901299498678628, 4.958485390293599, 7.039352980694541, 2.508210340135271, 4.753551788436586, 5.76503403527581]|  0.3634410791123578|      0.00781250|[848, 53, 53, 106]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      54|[1.1961719272869942, 0.1666884953046799, 0.5563229416818146, 0.6638604343737388, 0.3400649126688758, 2.9021363997267158, 4.95764815027114, 7.039288187459083, 2.5099228712151698, 4.7555528470995725, 5.767424080334782]|  0.3620279429072615|      0.01562500|[864, 54, 54, 108]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      55|[1.1961719272869942, 0.1666884953046799, 0.5563229416818146, 0.6638604343737388, 0.3400649126688758, 2.9021363997267158, 4.95764815027114, 7.039288187459083, 2.5099228712151698, 4.7555528470995725, 5.767424080334782]|  0.3620279429072615|      0.00781250|[880, 55, 55, 110]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
