k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
      13|[119.98657445571898, -0.028667558906463, 0.8766352641177506, 110.04006925851118, 0.1013499058189705, 0.7954844439136582, 99.99025049453901, 0.2705616043596575, 0.6977132849589603, 88.12157128513239, 0.3909809375809392, 0.748301311079322, 85.95293438520953, 0.388373187020765, 0.660467482273338, 84.07567286874469, 0.4455021849797512, 0.5878169979910757, 79.9905450671171, 0.6461372133752825, 0.3454360418707524, 76.03829145052393, 0.9029017638202734, 0.1624545385171927, 886.3951884726014, 910.0605713503223, 922.5145313913868, 926.4812273455499, 935.6629255167204, 952.8893823104117, 975.7435492377423]|358.4011312055531562|      0.03125000|[377, 52, 13, 39]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      14|[119.98627809390422, -0.0395932818038838, 0.8726257097105502, 110.03682357998306, 0.1038771653928024, 0.7908330805398229, 99.98230593766584, 0.2595973208694862, 0.6874380174750817, 88.12710132567321, 0.3937141096301477, 0.7510154164956322, 85.95221291054244, 0.398694873325754, 0.6618764289142343, 84.07354865940938, 0.4396873666714917, 0.5932931932174277, 79.98776961927477, 0.6456487676940704, 0.3381584203849385, 76.04099383074688, 0.9037595360230053, 0.1549947873200919, 886.3962618319321, 910.0676598705895, 922.5161136963403, 926.4785891654006, 935.6622105994246, 952.8827279957904, 975.7357686430772]|285.3957104540166938|      0.06250000|[406, 56, 14, 42]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      15|[119.98627809390422, -0.0395932818038838, 0.8726257097105502, 110.03682357998306, 0.1038771653928024, 0.7908330805398229, 99.98230593766584, 0.2595973208694862, 0.6874380174750817, 88.12710132567321, 0.3937141096301477, 0.7510154164956322, 85.95221291054244, 0.398694873325754, 0.6618764289142343, 84.07354865940938, 0.4396873666714917, 0.5932931932174277, 79.98776961927477, 0.6456487676940704, 0.3381584203849385, 76.04099383074688, 0.9037595360230053, 0.1549947873200919, 886.3962618319321, 910.0676598705895, 922.5161136963403, 926.4785891654006, 935.6622105994246, 952.8827279957904, 975.7357686430772]|285.3957104540166938|      0.03125000|[435, 60, 15, 45]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      16|[119.99242427094323, -0.0322690107853245, 0.8705930089133151, 110.03215771219777, 0.0919405568000849, 0.7871784980163521, 99.9826182470118, 0.2524431724198454, 0.6897693662195181, 88.13333132686031, 0.3998316221857979, 0.7510267505892844, 85.94377246574959, 0.4124622928155895, 0.6634243423824273, 84.07209238823258, 0.4446570136828701, 0.590536481141725, 79.98632400919331, 0.6440422928407582, 0.3313722354441662, 76.05059974502386, 0.9033532798260178, 0.1575616855897193, 886.401315608121, 910.0605530303079, 922.5211284465119, 926.4757627202846, 935.661790880948, 952.8809781773847, 975.7325005684916]|190.2442300622888069|      0.06250000|[464, 64, 16, 48]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      17|[119.99242427094323, -0.0322690107853245, 0.8705930089133151, 110.03215771219777, 0.0919405568000849, 0.7871784980163521, 99.9826182470118, 0.2524431724198454, 0.6897693662195181, 88.13333132686031, 0.3998316221857979, 0.7510267505892844, 85.94377246574959, 0.4124622928155895, 0.6634243423824273, 84.07209238823258, 0.4446570136828701, 0.590536481141725, 79.98632400919331, 0.6440422928407582, 0.3313722354441662, 76.05059974502386, 0.9033532798260178, 0.1575616855897193, 886.401315608121, 910.0605530303079, 922.5211284465119, 926.4757627202846, 935.661790880948, 952.8809781773847, 975.7325005684916]|190.2442300622888069|      0.03125000|[493, 68, 17, 51]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      18|[119.99632835219043, -0.0376959990799769, 0.8621891034150377, 110.03583099375619, 0.0942627569157878, 0.7877599943381821, 99.98168078538357, 0.2395209006677758, 0.6827387158642948, 88.13449775360003, 0.4048842394372103, 0.7562577250910484, 85.93662640081895, 0.4205009219588341, 0.6560483797583807, 84.08015705940201, 0.4409839769339086, 0.5920919556183706, 79.98428698279548, 0.634389283146964, 0.3247028322894275, 76.04582184760966, 0.8998156346937706, 0.1520621932326481, 886.408601397945, 910.0579713871327, 922.5183067573938, 926.4795546027949, 935.6656720092843, 952.8809053645797, 975.736357667193]|176.9150545761235378|      0.06250000|[522, 72, 18, 54]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      19|[119.99632835219043, -0.0376959990799769, 0.8621891034150377, 110.03583099375619, 0.0942627569157878, 0.7877599943381821, 99.98168078538357, 0.2395209006677758, 0.6827387158642948, 88.13449775360003, 0.4048842394372103, 0.7562577250910484, 85.93662640081895, 0.4205009219588341, 0.6560483797583807, 84.08015705940201, 0.4409839769339086, 0.5920919556183706, 79.98428698279548, 0.634389283146964, 0.3247028322894275, 76.04582184760966, 0.8998156346937706, 0.1520621932326481, 886.408601397945, 910.0579713871327, 922.5183067573938, 926.4795546027949, 935.6656720092843, 952.8809053645797, 975.736357667193]|176.9150545761235378|      0.03125000|[551, 76, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      20|[119.99271017178367, -0.0297017122258337, 0.8562017180187674, 110.03202402557697, 0.0781802831601469, 0.7806574469905544, 99.98489590630362, 0.2414196652260839, 0.6847375308431257, 88.14056912437312, 0.398473310008751, 0.7570655936542445, 85.94678869858392, 0.4258518076408359, 0.6576155889750475, 84.07712519880636, 0.4494889966792457, 0.5867370616115265, 79.98619444837487, 0.6286782013145334, 0.3309784794547892, 76.04148807974855, 0.8944651241417272, 0.1574626547084938, 886.4060779390195, 910.0534014098045, 922.5187521257185, 926.4783552486598, 935.6641435333896, 952.8769740946569, 975.7367048065088]|138.2888487585632618|      0.06250000|[580, 80, 20, 60]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      21|[119.99271017178367, -0.0297017122258337, 0.8562017180187674, 110.03202402557697, 0.0781802831601469, 0.7806574469905544, 99.98489590630362, 0.2414196652260839, 0.6847375308431257, 88.14056912437312, 0.398473310008751, 0.7570655936542445, 85.94678869858392, 0.4258518076408359, 0.6576155889750475, 84.07712519880636, 0.4494889966792457, 0.5867370616115265, 79.98619444837487, 0.6286782013145334, 0.3309784794547892, 76.04148807974855, 0.8944651241417272, 0.1574626547084938, 886.4060779390195, 910.0534014098045, 922.5187521257185, 926.4783552486598, 935.6641435333896, 952.8769740946569, 975.7367048065088]|138.2888487585632618|      0.03125000|[609, 84, 21, 63]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      22|[119.99271017178367, -0.0297017122258337, 0.8562017180187674, 110.03202402557697, 0.0781802831601469, 0.7806574469905544, 99.98489590630362, 0.2414196652260839, 0.6847375308431257, 88.14056912437312, 0.398473310008751, 0.7570655936542445, 85.94678869858392, 0.4258518076408359, 0.6576155889750475, 84.07712519880636, 0.4494889966792457, 0.5867370616115265, 79.98619444837487, 0.6286782013145334, 0.3309784794547892, 76.04148807974855, 0.8944651241417272, 0.1574626547084938, 886.4060779390195, 910.0534014098045, 922.5187521257185, 926.4783552486598, 935.6641435333896, 952.8769740946569, 975.7367048065088]|138.2888487585632618|      0.01562500|[638, 88, 22, 66]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      23|[119.99104478231484, -0.0372008737921962, 0.8502565870456393, 110.03039252211381, 0.0835818285982698, 0.7852343636561402, 99.9821291618628, 0.2372509161916541, 0.6840881267322928, 88.1399664589032, 0.3973641665400741, 0.7581992066309607, 85.94234627511713, 0.4282003939494722, 0.656326177998605, 84.07462423933539, 0.452115801223941, 0.5860944008198885, 79.98886613314724, 0.6288435266607595, 0.3323800692034116, 76.04099382950982, 0.8956485718621833, 0.1558531359842062, 886.405179871289, 910.0555054349353, 922.5190110027557, 926.4810765831824, 935.6653218710939, 952.8764572012838, 975.7360291213096]|116.2702528441569143|      0.03125000|[667, 92, 23, 69]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      24|[119.99104478231484, -0.0372008737921962, 0.8502565870456393, 110.03039252211381, 0.0835818285982698, 0.7852343636561402, 99.9821291618628, 0.2372509161916541, 0.6840881267322928, 88.1399664589032, 0.3973641665400741, 0.7581992066309607, 85.94234627511713, 0.4282003939494722, 0.656326177998605, 84.07462423933539, 0.452115801223941, 0.5860944008198885, 79.98886613314724, 0.6288435266607595, 0.3323800692034116, 76.04099382950982, 0.8956485718621833, 0.1558531359842062, 886.405179871289, 910.0555054349353, 922.5190110027557, 926.4810765831824, 935.6653218710939, 952.8764572012838, 975.7360291213096]|116.2702528441569143|      0.01562500|[696, 96, 24, 72]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      25|[119.9959035490247, -0.0350428461935693, 0.850598647445347, 110.03336873976761, 0.0755287775120947, 0.7867560065359253, 99.98501956989861, 0.2362936955961652, 0.6867577173027798, 88.13868537577177, 0.3995621482038654, 0.754986528893872, 85.94123125832611, 0.4344130492782379, 0.6550565892438541, 84.07332802876275, 0.4523953421186897, 0.5884441696028119, 79.99015824133262, 0.6296494311176274, 0.3335633471390675, 76.0389316534912, 0.8976184758336475, 0.1579222677133819, 886.403893573697, 910.0555414485408, 922.5143290826536, 926.481884649862, 935.6632128758824, 952.8729324434152, 975.735269841709]|100.4772488358900233|      0.03125000|[725, 100, 25, 75]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      26|[119.9959035490247, -0.0350428461935693, 0.850598647445347, 110.03336873976761, 0.0755287775120947, 0.7867560065359253, 99.98501956989861, 0.2362936955961652, 0.6867577173027798, 88.13868537577177, 0.3995621482038654, 0.754986528893872, 85.94123125832611, 0.4344130492782379, 0.6550565892438541, 84.07332802876275, 0.4523953421186897, 0.5884441696028119, 79.99015824133262, 0.6296494311176274, 0.3335633471390675, 76.0389316534912, 0.8976184758336475, 0.1579222677133819, 886.403893573697, 910.0555414485408, 922.5143290826536, 926.481884649862, 935.6632128758824, 952.8729324434152, 975.735269841709]|100.4772488358900233|      0.01562500|[754, 104, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      27|[119.9959035490247, -0.0350428461935693, 0.850598647445347, 110.03336873976761, 0.0755287775120947, 0.7867560065359253, 99.98501956989861, 0.2362936955961652, 0.6867577173027798, 88.13868537577177, 0.3995621482038654, 0.754986528893872, 85.94123125832611, 0.4344130492782379, 0.6550565892438541, 84.07332802876275, 0.4523953421186897, 0.5884441696028119, 79.99015824133262, 0.6296494311176274, 0.3335633471390675, 76.0389316534912, 0.8976184758336475, 0.1579222677133819, 886.403893573697, 910.0555414485408, 922.5143290826536, 926.481884649862, 935.6632128758824, 952.8729324434152, 975.735269841709]|100.4772488358900233|      0.00781250|[783, 108, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      28|[119.99739386019827, -0.0361738497000924, 0.8491183994242189, 110.0351020287658, 0.076035491268172, 0.7881289526546889, 99.983174803833, 0.231505258973934, 0.6844724931298217, 88.13823294128247, 0.4009656319359023, 0.7547761330103215, 85.9416977615134, 0.4362241990443096, 0.6549770357143613, 84.07326101015155, 0.452549349459017, 0.5877674806920566, 79.98982893937028, 0.6290213327658964, 0.3353948628683045, 76.03988583638515, 0.8968861240748635, 0.1591471645740954, 886.4041674600841, 910.0556084581433, 922.5143478727161, 926.4812551426317, 935.6622390727981, 952.874834737651, 975.7345040300469]| 95.3329461588646438|      0.01562500|[812, 112, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      29|[119.99739386019827, -0.0361738497000924, 0.8491183994242189, 110.0351020287658, 0.076035491268172, 0.7881289526546889, 99.983174803833, 0.231505258973934, 0.6844724931298217, 88.13823294128247, 0.4009656319359023, 0.7547761330103215, 85.9416977615134, 0.4362241990443096, 0.6549770357143613, 84.07326101015155, 0.452549349459017, 0.5877674806920566, 79.98982893937028, 0.6290213327658964, 0.3353948628683045, 76.03988583638515, 0.8968861240748635, 0.1591471645740954, 886.4041674600841, 910.0556084581433, 922.5143478727161, 926.4812551426317, 935.6622390727981, 952.874834737651, 975.7345040300469]| 95.3329461588646438|      0.00781250|[841, 116, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      30|[119.99539222907443, -0.0355192328148237, 0.8474844241479904, 110.03573536350137, 0.0725275950922514, 0.786971086412156, 99.9830535427823, 0.2312118814558068, 0.6870140031694884, 88.13833246004162, 0.3993203843092606, 0.7549146988295785, 85.94096165764118, 0.4365869241997035, 0.6554937566942111, 84.07348785423832, 0.4551850712871583, 0.5879240180272529, 79.98835566949627, 0.6269317729684559, 0.337817134319546, 76.03966840912334, 0.8962876106107107, 0.1595981476239412, 886.4043774832919, 910.0546551401618, 922.5126405433386, 926.4808633318266, 935.6611222232427, 952.8763654670179, 975.7330902537022]| 89.6789257455339879|      0.01562500|[870, 120, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      31|[119.99539222907443, -0.0355192328148237, 0.8474844241479904, 110.03573536350137, 0.0725275950922514, 0.786971086412156, 99.9830535427823, 0.2312118814558068, 0.6870140031694884, 88.13833246004162, 0.3993203843092606, 0.7549146988295785, 85.94096165764118, 0.4365869241997035, 0.6554937566942111, 84.07348785423832, 0.4551850712871583, 0.5879240180272529, 79.98835566949627, 0.6269317729684559, 0.337817134319546, 76.03966840912334, 0.8962876106107107, 0.1595981476239412, 886.4043774832919, 910.0546551401618, 922.5126405433386, 926.4808633318266, 935.6611222232427, 952.8763654670179, 975.7330902537022]| 89.6789257455339879|      0.00781250|[899, 124, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      32|[119.99729606894103, -0.0367200703348895, 0.8467485382066818, 110.03666011234785, 0.0731012455682564, 0.7867455115539445, 99.98266341491133, 0.2287172554950075, 0.6852247100659662, 88.13880733202458, 0.3994979582830279, 0.7556996196033258, 85.93996714025701, 0.4384957567416989, 0.6537589962938197, 84.07352421153584, 0.4571115019636365, 0.5857906339451693, 79.98874209150888, 0.6268993199775171, 0.3392439185367355, 76.03730578699346, 0.8973211514289483, 0.1586269818176027, 886.4044591782703, 910.0529252167023, 922.5110721816495, 926.4786762194635, 935.6604339272347, 952.873882248096, 975.7341736950585]| 86.7377293188900040|      0.01562500|[928, 128, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      33|[119.99729606894103, -0.0367200703348895, 0.8467485382066818, 110.03666011234785, 0.0731012455682564, 0.7867455115539445, 99.98266341491133, 0.2287172554950075, 0.6852247100659662, 88.13880733202458, 0.3994979582830279, 0.7556996196033258, 85.93996714025701, 0.4384957567416989, 0.6537589962938197, 84.07352421153584, 0.4571115019636365, 0.5857906339451693, 79.98874209150888, 0.6268993199775171, 0.3392439185367355, 76.03730578699346, 0.8973211514289483, 0.1586269818176027, 886.4044591782703, 910.0529252167023, 922.5110721816495, 926.4786762194635, 935.6604339272347, 952.873882248096, 975.7341736950585]| 86.7377293188900040|      0.00781250|[957, 132, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      34|[119.9985653209444, -0.0370674115960182, 0.8463931907118041, 110.03625263391763, 0.0694756714104832, 0.7875293672069983, 99.98144145932353, 0.2312282040019725, 0.6836762219717294, 88.13865981430874, 0.4015023118173198, 0.7563449467403864, 85.93924958196742, 0.4368684909345765, 0.6533580699913277, 84.07255500843142, 0.4589854578824609, 0.5849833576590012, 79.98708649536039, 0.6269878926319485, 0.3392813904331593, 76.0364019855923, 0.8967620739367492, 0.159053891095009, 886.4053211045266, 910.0546128345007, 922.5116695625434, 926.4785740989599, 935.6609234181066, 952.8707913565867, 975.7362619243139]| 85.9331769775034360|      0.01562500|[986, 136, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=2
      35|[119.9985653209444, -0.0370674115960182, 0.8463931907118041, 110.03625263391763, 0.0694756714104832, 0.7875293672069983, 99.98144145932353, 0.2312282040019725, 0.6836762219717294, 88.13865981430874, 0.4015023118173198, 0.7563449467403864, 85.93924958196742, 0.4368684909345765, 0.6533580699913277, 84.07255500843142, 0.4589854578824609, 0.5849833576590012, 79.98708649536039, 0.6269878926319485, 0.3392813904331593, 76.0364019855923, 0.8967620739367492, 0.159053891095009, 886.4053211045266, 910.0546128345007, 922.5116695625434, 926.4785740989599, 935.6609234181066, 952.8707913565867, 975.7362619243139]| 85.9331769775034360|      0.00781250|[1015, 140, 35, 105]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      36|[119.99837671403367, -0.0384497627589147, 0.845226838008746, 110.03687328344375, 0.0703451588445112, 0.7896255037101398, 99.98065442910215, 0.2284135784741286, 0.685917192311887, 88.13774529470979, 0.4011626169361164, 0.75705030052608, 85.93801435437503, 0.4390911705478754, 0.652698317741484, 84.07182530514865, 0.4631747390427718, 0.5864238874687325, 79.98623637695124, 0.6271963727920052, 0.3411280523519685, 76.03553941118774, 0.8978243897729691, 0.1582489272413263, 886.4055650440698, 910.054110041084, 922.5125270924703, 926.477622221711, 935.661576724513, 952.8712922021894, 975.7353712526137]| 82.1925340189296207|      0.01562500|[1044, 144, 36, 108]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      37|[119.99837671403367, -0.0384497627589147, 0.845226838008746, 110.03687328344375, 0.0703451588445112, 0.7896255037101398, 99.98065442910215, 0.2284135784741286, 0.685917192311887, 88.13774529470979, 0.4011626169361164, 0.75705030052608, 85.93801435437503, 0.4390911705478754, 0.652698317741484, 84.07182530514865, 0.4631747390427718, 0.5864238874687325, 79.98623637695124, 0.6271963727920052, 0.3411280523519685, 76.03553941118774, 0.8978243897729691, 0.1582489272413263, 886.4055650440698, 910.054110041084, 922.5125270924703, 926.477622221711, 935.661576724513, 952.8712922021894, 975.7353712526137]| 82.1925340189296207|      0.00781250|[1073, 148, 37, 111]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      38|[119.99837671403367, -0.0384497627589147, 0.845226838008746, 110.03687328344375, 0.0703451588445112, 0.7896255037101398, 99.98065442910215, 0.2284135784741286, 0.685917192311887, 88.13774529470979, 0.4011626169361164, 0.75705030052608, 85.93801435437503, 0.4390911705478754, 0.652698317741484, 84.07182530514865, 0.4631747390427718, 0.5864238874687325, 79.98623637695124, 0.6271963727920052, 0.3411280523519685, 76.03553941118774, 0.8978243897729691, 0.1582489272413263, 886.4055650440698, 910.054110041084, 922.5125270924703, 926.477622221711, 935.661576724513, 952.8712922021894, 975.7353712526137]| 82.1925340189296207|      0.00390625|[1102, 152, 38, 114]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
