k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[46, 3, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=1
      12|[120.00415072390402, -0.0101081535748965, 0.8712486588708096, 109.97243413643406, 0.1041252747432339, 0.8416243709232933, 99.99946843657823, 0.2394564130332266, 0.7188538386400609, 87.9963140181473, 0.3586061585023951, 0.713701843578573, 86.00620287316427, 0.3608814549571428, 0.6773533787922482, 84.0296259263649, 0.453468205429408, 0.5039380664755343, 79.98936613378676, 0.6525640930956115, 0.3215057727498006, 76.00558031238351, 0.8706210638484474, 0.1094318873216104, 886.3743914583448, 910.0232130941539, 922.5264011168376, 926.4693169178742, 935.5837169122813, 952.7811483888357, 975.7100148153203]|545.5110791256329321|      0.06250000|[552, 36, 12, 48]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      13|[120.00248942741266, -0.0390286063965395, 0.8528234034178444, 109.96814640447786, 0.0670624231608422, 0.8293236668929742, 99.99511888649091, 0.2363737443031009, 0.7255921052323535, 87.98723231365643, 0.3757216400076483, 0.7201655906872169, 85.99958387584249, 0.3703205281076355, 0.6758082505497218, 84.0265088110426, 0.4611629003690751, 0.5084315663079939, 79.98314052074912, 0.6454964660626851, 0.3144957569578148, 76.00850979956316, 0.8747699331175739, 0.1108235796266903, 886.3699329352002, 910.0196887122278, 922.5164110370522, 926.4772074231236, 935.5924773660528, 952.7855191678442, 975.7064045007152]|285.6592956287000220|      0.12500000|[598, 39, 13, 52]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      14|[120.00248942741266, -0.0390286063965395, 0.8528234034178444, 109.96814640447786, 0.0670624231608422, 0.8293236668929742, 99.99511888649091, 0.2363737443031009, 0.7255921052323535, 87.98723231365643, 0.3757216400076483, 0.7201655906872169, 85.99958387584249, 0.3703205281076355, 0.6758082505497218, 84.0265088110426, 0.4611629003690751, 0.5084315663079939, 79.98314052074912, 0.6454964660626851, 0.3144957569578148, 76.00850979956316, 0.8747699331175739, 0.1108235796266903, 886.3699329352002, 910.0196887122278, 922.5164110370522, 926.4772074231236, 935.5924773660528, 952.7855191678442, 975.7064045007152]|285.6592956287000220|      0.06250000|[644, 42, 14, 56]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      15|[120.00248942741266, -0.0390286063965395, 0.8528234034178444, 109.96814640447786, 0.0670624231608422, 0.8293236668929742, 99.99511888649091, 0.2363737443031009, 0.7255921052323535, 87.98723231365643, 0.3757216400076483, 0.7201655906872169, 85.99958387584249, 0.3703205281076355, 0.6758082505497218, 84.0265088110426, 0.4611629003690751, 0.5084315663079939, 79.98314052074912, 0.6454964660626851, 0.3144957569578148, 76.00850979956316, 0.8747699331175739, 0.1108235796266903, 886.3699329352002, 910.0196887122278, 922.5164110370522, 926.4772074231236, 935.5924773660528, 952.7855191678442, 975.7064045007152]|285.6592956287000220|      0.03125000|[690, 45, 15, 60]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      16|[119.9981043672652, -0.0331692929168103, 0.8554673978985513, 109.96955076542969, 0.0664394360702295, 0.8271770967273003, 99.99862025280325, 0.2149451619816552, 0.7127062050174114, 87.98752546700038, 0.3837706701415569, 0.7250789885879739, 86.0025669257507, 0.3714874734144368, 0.6724016180456736, 84.02966950802055, 0.4622933476113788, 0.5077128776521586, 79.98282848864578, 0.6428608637968194, 0.3106078363282043, 76.00497189874083, 0.8816514734500962, 0.107085641363412, 886.3642629089015, 910.022102615795, 922.515770318031, 926.474758318755, 935.5948593328343, 952.78702986488, 975.7056668846424]|180.4587316765464777|      0.06250000|[736, 48, 16, 64]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      17|[119.9981043672652, -0.0331692929168103, 0.8554673978985513, 109.96955076542969, 0.0664394360702295, 0.8271770967273003, 99.99862025280325, 0.2149451619816552, 0.7127062050174114, 87.98752546700038, 0.3837706701415569, 0.7250789885879739, 86.0025669257507, 0.3714874734144368, 0.6724016180456736, 84.02966950802055, 0.4622933476113788, 0.5077128776521586, 79.98282848864578, 0.6428608637968194, 0.3106078363282043, 76.00497189874083, 0.8816514734500962, 0.107085641363412, 886.3642629089015, 910.022102615795, 922.515770318031, 926.474758318755, 935.5948593328343, 952.78702986488, 975.7056668846424]|180.4587316765464777|      0.03125000|[782, 51, 17, 68]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      18|[119.99878517425059, -0.0403038375534819, 0.8526116534406619, 109.96452455802051, 0.049956129969569, 0.8215703239608658, 99.99913395339695, 0.2126532041679284, 0.7174141325700512, 87.9838537721283, 0.3811278787055012, 0.7206310963070127, 86.00370862667857, 0.38579547306344, 0.6779899524259483, 84.02271531098783, 0.4692726407912608, 0.5052818395371225, 79.98140366614612, 0.6384343524549748, 0.3049812664171904, 76.01077611668241, 0.8833578793791361, 0.1016498080272312, 886.3630146780511, 910.0230613107965, 922.5192596489383, 926.475013000728, 935.5881067604364, 952.786811302481, 975.7064950713241]|140.9866822886500586|      0.06250000|[828, 54, 18, 72]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      19|[119.99878517425059, -0.0403038375534819, 0.8526116534406619, 109.96452455802051, 0.049956129969569, 0.8215703239608658, 99.99913395339695, 0.2126532041679284, 0.7174141325700512, 87.9838537721283, 0.3811278787055012, 0.7206310963070127, 86.00370862667857, 0.38579547306344, 0.6779899524259483, 84.02271531098783, 0.4692726407912608, 0.5052818395371225, 79.98140366614612, 0.6384343524549748, 0.3049812664171904, 76.01077611668241, 0.8833578793791361, 0.1016498080272312, 886.3630146780511, 910.0230613107965, 922.5192596489383, 926.475013000728, 935.5881067604364, 952.786811302481, 975.7064950713241]|140.9866822886500586|      0.03125000|[874, 57, 19, 76]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      20|[119.99878517425059, -0.0403038375534819, 0.8526116534406619, 109.96452455802051, 0.049956129969569, 0.8215703239608658, 99.99913395339695, 0.2126532041679284, 0.7174141325700512, 87.9838537721283, 0.3811278787055012, 0.7206310963070127, 86.00370862667857, 0.38579547306344, 0.6779899524259483, 84.02271531098783, 0.4692726407912608, 0.5052818395371225, 79.98140366614612, 0.6384343524549748, 0.3049812664171904, 76.01077611668241, 0.8833578793791361, 0.1016498080272312, 886.3630146780511, 910.0230613107965, 922.5192596489383, 926.475013000728, 935.5881067604364, 952.786811302481, 975.7064950713241]|140.9866822886500586|      0.01562500|[920, 60, 20, 80]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      21|[119.99623586863378, -0.042318582084626, 0.8517844353097782, 109.96486212471325, 0.0588265370051998, 0.8243459626264922, 99.99980810366323, 0.2038993516349765, 0.7134019313200642, 87.98207176543767, 0.3850119503968182, 0.7208880794852722, 86.00362248108576, 0.3888642842463733, 0.6789097666212678, 84.02158079725405, 0.4703405254576603, 0.5061846924193216, 79.98106203716172, 0.6366592754058418, 0.30346298549965, 76.01023777365633, 0.8830109639479622, 0.1028265641848447, 886.3606645021863, 910.0227072312642, 922.5198981401844, 926.4756309640838, 935.5907425599169, 952.7871369716772, 975.7057788385395]|124.8203022439745524|      0.03125000|[966, 63, 21, 84]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      22|[119.99623586863378, -0.042318582084626, 0.8517844353097782, 109.96486212471325, 0.0588265370051998, 0.8243459626264922, 99.99980810366323, 0.2038993516349765, 0.7134019313200642, 87.98207176543767, 0.3850119503968182, 0.7208880794852722, 86.00362248108576, 0.3888642842463733, 0.6789097666212678, 84.02158079725405, 0.4703405254576603, 0.5061846924193216, 79.98106203716172, 0.6366592754058418, 0.30346298549965, 76.01023777365633, 0.8830109639479622, 0.1028265641848447, 886.3606645021863, 910.0227072312642, 922.5198981401844, 926.4756309640838, 935.5907425599169, 952.7871369716772, 975.7057788385395]|124.8203022439745524|      0.01562500|[1012, 66, 22, 88]                                                         |  | used linear model with 49 points | iterate failure | actual_k=1
      23|[119.99623586863378, -0.042318582084626, 0.8517844353097782, 109.96486212471325, 0.0588265370051998, 0.8243459626264922, 99.99980810366323, 0.2038993516349765, 0.7134019313200642, 87.98207176543767, 0.3850119503968182, 0.7208880794852722, 86.00362248108576, 0.3888642842463733, 0.6789097666212678, 84.02158079725405, 0.4703405254576603, 0.5061846924193216, 79.98106203716172, 0.6366592754058418, 0.30346298549965, 76.01023777365633, 0.8830109639479622, 0.1028265641848447, 886.3606645021863, 910.0227072312642, 922.5198981401844, 926.4756309640838, 935.5907425599169, 952.7871369716772, 975.7057788385395]|124.8203022439745524|      0.00781250|[1058, 69, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=1
      24|[119.9960933534211, -0.0379165861881457, 0.8539484835525009, 109.9637123883915, 0.0541519593760756, 0.8230335371754891, 99.99948089480604, 0.2042481077415348, 0.7140557214326839, 87.98273658183227, 0.385487266554297, 0.7208216325247386, 86.00366355003685, 0.3907891293072149, 0.679016922714366, 84.02034423047034, 0.4711827186723274, 0.5065231205328427, 79.98071291068617, 0.6354815622686805, 0.3028715828080215, 76.01094117627046, 0.8829487843808296, 0.1028159895460118, 886.3611045744466, 910.0230447126925, 922.520177684653, 926.474923658221, 935.5902774276943, 952.7881571929743, 975.7053813793145]|108.0458626638140629|      0.01562500|[1104, 72, 24, 96]                                                         |  | used linear model with 49 points | iterate success | actual_k=1
      25|[119.99533967142554, -0.0436112578408184, 0.8489917126069331, 109.96453210002804, 0.0511439420001332, 0.8261153280926361, 100.00071782452179, 0.2008952370928049, 0.7126220056260735, 87.98103122915624, 0.3867224345455781, 0.7219870063991914, 86.00437601156068, 0.3994247043955148, 0.6777487102789754, 84.02137654510571, 0.473117543166499, 0.50486234689233, 79.9820684674516, 0.629505101970212, 0.3026366198667371, 76.00743980898568, 0.8816985908864091, 0.1041837159563157, 886.3621477117002, 910.0235125983029, 922.5191830635501, 926.4742530139441, 935.5893947228103, 952.7899033205491, 975.7069945049903]| 99.5043914388563877|      0.03125000|[1150, 75, 25, 100]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      26|[119.99533967142554, -0.0436112578408184, 0.8489917126069331, 109.96453210002804, 0.0511439420001332, 0.8261153280926361, 100.00071782452179, 0.2008952370928049, 0.7126220056260735, 87.98103122915624, 0.3867224345455781, 0.7219870063991914, 86.00437601156068, 0.3994247043955148, 0.6777487102789754, 84.02137654510571, 0.473117543166499, 0.50486234689233, 79.9820684674516, 0.629505101970212, 0.3026366198667371, 76.00743980898568, 0.8816985908864091, 0.1041837159563157, 886.3621477117002, 910.0235125983029, 922.5191830635501, 926.4742530139441, 935.5893947228103, 952.7899033205491, 975.7069945049903]| 99.5043914388563877|      0.01562500|[1196, 78, 26, 104]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      27|[119.99533967142554, -0.0436112578408184, 0.8489917126069331, 109.96453210002804, 0.0511439420001332, 0.8261153280926361, 100.00071782452179, 0.2008952370928049, 0.7126220056260735, 87.98103122915624, 0.3867224345455781, 0.7219870063991914, 86.00437601156068, 0.3994247043955148, 0.6777487102789754, 84.02137654510571, 0.473117543166499, 0.50486234689233, 79.9820684674516, 0.629505101970212, 0.3026366198667371, 76.00743980898568, 0.8816985908864091, 0.1041837159563157, 886.3621477117002, 910.0235125983029, 922.5191830635501, 926.4742530139441, 935.5893947228103, 952.7899033205491, 975.7069945049903]| 99.5043914388563877|      0.00781250|[1242, 81, 27, 108]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      28|[119.99538133100438, -0.038975110592644, 0.8503157647322123, 109.96505907486474, 0.0476393416717492, 0.8255174181941934, 99.99993273686704, 0.2015050861901491, 0.7131331122552631, 87.98166171308215, 0.3874368560041556, 0.7226058546672208, 86.00501673775167, 0.4021301569500879, 0.6776643899946272, 84.02205439197989, 0.4750163042717728, 0.5042194976919933, 79.98117251762767, 0.6283131986193335, 0.302128827194864, 76.00803240582293, 0.8811817106513237, 0.1042217519132747, 886.3612961378319, 910.0233374857107, 922.5185492692407, 926.4730756595513, 935.5891814802164, 952.7898324036274, 975.7048925306553]| 90.0294572852407242|      0.01562500|[1288, 84, 28, 112]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      29|[119.99538133100438, -0.038975110592644, 0.8503157647322123, 109.96505907486474, 0.0476393416717492, 0.8255174181941934, 99.99993273686704, 0.2015050861901491, 0.7131331122552631, 87.98166171308215, 0.3874368560041556, 0.7226058546672208, 86.00501673775167, 0.4021301569500879, 0.6776643899946272, 84.02205439197989, 0.4750163042717728, 0.5042194976919933, 79.98117251762767, 0.6283131986193335, 0.302128827194864, 76.00803240582293, 0.8811817106513237, 0.1042217519132747, 886.3612961378319, 910.0233374857107, 922.5185492692407, 926.4730756595513, 935.5891814802164, 952.7898324036274, 975.7048925306553]| 90.0294572852407242|      0.00781250|[1334, 87, 29, 116]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      30|[119.99538133100438, -0.038975110592644, 0.8503157647322123, 109.96505907486474, 0.0476393416717492, 0.8255174181941934, 99.99993273686704, 0.2015050861901491, 0.7131331122552631, 87.98166171308215, 0.3874368560041556, 0.7226058546672208, 86.00501673775167, 0.4021301569500879, 0.6776643899946272, 84.02205439197989, 0.4750163042717728, 0.5042194976919933, 79.98117251762767, 0.6283131986193335, 0.302128827194864, 76.00803240582293, 0.8811817106513237, 0.1042217519132747, 886.3612961378319, 910.0233374857107, 922.5185492692407, 926.4730756595513, 935.5891814802164, 952.7898324036274, 975.7048925306553]| 90.0294572852407242|      0.00390625|[1380, 90, 30, 120]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      31|[119.99539986217547, -0.0409713544427779, 0.8492685913522258, 109.96522739786644, 0.0492319397432174, 0.8263424370080045, 100.00007541444506, 0.2001305408968826, 0.7124366900658938, 87.98176295636831, 0.3881042349915764, 0.7230062185974602, 86.0050556432323, 0.4036464791662769, 0.6781900734857789, 84.02201986685003, 0.4759248009066154, 0.5044062474262742, 79.98117881266452, 0.627766186604464, 0.3018282442521841, 76.0080486160028, 0.8811391284923098, 0.1042581191213139, 886.3613434993695, 910.0235699213235, 922.5185351654512, 926.4729385010825, 935.5891244100949, 952.7899010247085, 975.7048145913554]| 87.7071430462264203|      0.00781250|[1426, 93, 31, 124]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      32|[119.99539986217547, -0.0409713544427779, 0.8492685913522258, 109.96522739786644, 0.0492319397432174, 0.8263424370080045, 100.00007541444506, 0.2001305408968826, 0.7124366900658938, 87.98176295636831, 0.3881042349915764, 0.7230062185974602, 86.0050556432323, 0.4036464791662769, 0.6781900734857789, 84.02201986685003, 0.4759248009066154, 0.5044062474262742, 79.98117881266452, 0.627766186604464, 0.3018282442521841, 76.0080486160028, 0.8811391284923098, 0.1042581191213139, 886.3613434993695, 910.0235699213235, 922.5185351654512, 926.4729385010825, 935.5891244100949, 952.7899010247085, 975.7048145913554]| 87.7071430462264203|      0.00390625|[1472, 96, 32, 128]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      33|[119.99464271269647, -0.0399128295494343, 0.8496489437769257, 109.96562620428848, 0.0477802210518648, 0.8261782133511832, 99.99985841013546, 0.1998548700531052, 0.7126734347409389, 87.98079301636173, 0.3886615209197358, 0.7231788886484025, 86.00525562273411, 0.4054138684253049, 0.6782314798426604, 84.02174642715737, 0.4769926885083535, 0.504882231860725, 79.98180094530491, 0.6265549974375099, 0.3011201845174065, 76.00831037657268, 0.8806310231794997, 0.1038416807248075, 886.3614160260596, 910.0232301458867, 922.5185502639536, 926.4733983634587, 935.5899100338598, 952.7888013199776, 975.7046023854533]| 85.0774506106083521|      0.00781250|[1518, 99, 33, 132]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      34|[119.99408804928746, -0.0423011107546278, 0.8503316972688072, 109.96438533242797, 0.0492065281395457, 0.8262163678734786, 100.00048383482434, 0.1992315743866645, 0.7130090906555564, 87.98190672664883, 0.3907691842880409, 0.7235502642495568, 86.00572984174853, 0.4088394518931769, 0.6800933272950919, 84.0222143382065, 0.4811759774757678, 0.5050874396821969, 79.98340270645436, 0.6258533909944497, 0.3025862721362439, 76.00881272038545, 0.8810019488824952, 0.1039966844857476, 886.3608245282486, 910.0230949696752, 922.5188330463277, 926.4748480355553, 935.5894205742419, 952.7871742400795, 975.7044466935973]| 83.8754329765883710|      0.01562500|[1564, 102, 34, 136]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      35|[119.99408804928746, -0.0423011107546278, 0.8503316972688072, 109.96438533242797, 0.0492065281395457, 0.8262163678734786, 100.00048383482434, 0.1992315743866645, 0.7130090906555564, 87.98190672664883, 0.3907691842880409, 0.7235502642495568, 86.00572984174853, 0.4088394518931769, 0.6800933272950919, 84.0222143382065, 0.4811759774757678, 0.5050874396821969, 79.98340270645436, 0.6258533909944497, 0.3025862721362439, 76.00881272038545, 0.8810019488824952, 0.1039966844857476, 886.3608245282486, 910.0230949696752, 922.5188330463277, 926.4748480355553, 935.5894205742419, 952.7871742400795, 975.7044466935973]| 83.8754329765883710|      0.00781250|[1610, 105, 35, 140]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      36|[119.99408804928746, -0.0423011107546278, 0.8503316972688072, 109.96438533242797, 0.0492065281395457, 0.8262163678734786, 100.00048383482434, 0.1992315743866645, 0.7130090906555564, 87.98190672664883, 0.3907691842880409, 0.7235502642495568, 86.00572984174853, 0.4088394518931769, 0.6800933272950919, 84.0222143382065, 0.4811759774757678, 0.5050874396821969, 79.98340270645436, 0.6258533909944497, 0.3025862721362439, 76.00881272038545, 0.8810019488824952, 0.1039966844857476, 886.3608245282486, 910.0230949696752, 922.5188330463277, 926.4748480355553, 935.5894205742419, 952.7871742400795, 975.7044466935973]| 83.8754329765883710|      0.00390625|[1656, 108, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      37|[119.99394937227093, -0.0396798870197557, 0.8509193142286252, 109.96471388298276, 0.0471242491987218, 0.826089243182793, 100.00045669908857, 0.200020082804429, 0.7134731763296056, 87.98157726324284, 0.3907210839441164, 0.7237411144198642, 86.0054518563985, 0.4097630874271334, 0.6802602842928333, 84.02204061052649, 0.4818409728978456, 0.5047423438998858, 79.9836283138916, 0.6261920718939643, 0.3022764293938487, 76.00890743856294, 0.8808938058042529, 0.1036288872122396, 886.3610701073466, 910.0229993373426, 922.5191402790077, 926.4746658126553, 935.5890064196177, 952.7867490471981, 975.7046950099632]| 81.7187759743766975|      0.00781250|[1702, 111, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      38|[119.99394937227093, -0.0396798870197557, 0.8509193142286252, 109.96471388298276, 0.0471242491987218, 0.826089243182793, 100.00045669908857, 0.200020082804429, 0.7134731763296056, 87.98157726324284, 0.3907210839441164, 0.7237411144198642, 86.0054518563985, 0.4097630874271334, 0.6802602842928333, 84.02204061052649, 0.4818409728978456, 0.5047423438998858, 79.9836283138916, 0.6261920718939643, 0.3022764293938487, 76.00890743856294, 0.8808938058042529, 0.1036288872122396, 886.3610701073466, 910.0229993373426, 922.5191402790077, 926.4746658126553, 935.5890064196177, 952.7867490471981, 975.7046950099632]| 81.7187759743766975|      0.00390625|[1748, 114, 38, 152]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
