k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[120.01950232142364, -0.0262632376511247, 0.8408522178901706, 109.99922480050785, 0.078369203346294, 0.784559902173388, 100.02491782043671, 0.2300535792481181, 0.7403610304867787, 88.00295949073137, 0.4328713288913025, 0.7058233495056251, 86.02884860215327, 0.4362695968233714, 0.6400609557385853, 83.98791713166297, 0.4602756049739695, 0.5765847769770743, 80.0099331720058, 0.6449591231302315, 0.3383015894198579, 76.026757397651, 0.8520845464156667, 0.156161035102466, 886.3728759001134, 909.9716765665787, 922.570684682555, 926.4713810929128, 935.5174799549386, 952.8220114362173, 975.751276351634]|160.3523149966640631|      0.12500000|[845, 0, 13, 26]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      14|[120.01950232142364, -0.0262632376511247, 0.8408522178901706, 109.99922480050785, 0.078369203346294, 0.784559902173388, 100.02491782043671, 0.2300535792481181, 0.7403610304867787, 88.00295949073137, 0.4328713288913025, 0.7058233495056251, 86.02884860215327, 0.4362695968233714, 0.6400609557385853, 83.98791713166297, 0.4602756049739695, 0.5765847769770743, 80.0099331720058, 0.6449591231302315, 0.3383015894198579, 76.026757397651, 0.8520845464156667, 0.156161035102466, 886.3728759001134, 909.9716765665787, 922.570684682555, 926.4713810929128, 935.5174799549386, 952.8220114362173, 975.751276351634]|160.3523149966640631|      0.06250000|[910, 0, 14, 28]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[120.01950232142364, -0.0262632376511247, 0.8408522178901706, 109.99922480050785, 0.078369203346294, 0.784559902173388, 100.02491782043671, 0.2300535792481181, 0.7403610304867787, 88.00295949073137, 0.4328713288913025, 0.7058233495056251, 86.02884860215327, 0.4362695968233714, 0.6400609557385853, 83.98791713166297, 0.4602756049739695, 0.5765847769770743, 80.0099331720058, 0.6449591231302315, 0.3383015894198579, 76.026757397651, 0.8520845464156667, 0.156161035102466, 886.3728759001134, 909.9716765665787, 922.570684682555, 926.4713810929128, 935.5174799549386, 952.8220114362173, 975.751276351634]|160.3523149966640631|      0.03125000|[975, 0, 15, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      16|[120.01950232142364, -0.0262632376511247, 0.8408522178901706, 109.99922480050785, 0.078369203346294, 0.784559902173388, 100.02491782043671, 0.2300535792481181, 0.7403610304867787, 88.00295949073137, 0.4328713288913025, 0.7058233495056251, 86.02884860215327, 0.4362695968233714, 0.6400609557385853, 83.98791713166297, 0.4602756049739695, 0.5765847769770743, 80.0099331720058, 0.6449591231302315, 0.3383015894198579, 76.026757397651, 0.8520845464156667, 0.156161035102466, 886.3728759001134, 909.9716765665787, 922.570684682555, 926.4713810929128, 935.5174799549386, 952.8220114362173, 975.751276351634]|160.3523149966640631|      0.01562500|[1040, 0, 16, 32]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      17|[120.01991907656388, -0.0339865177035836, 0.8363401383028538, 109.99979219774853, 0.0860258765556589, 0.7872711860843338, 100.02517535194944, 0.2226681380789964, 0.7374089177158444, 88.00372704083316, 0.4322126782661688, 0.7051866666302773, 86.03079955816088, 0.4373567211414108, 0.6411594129649808, 83.98903161730658, 0.4639645417760503, 0.5765177442339741, 80.0096887388082, 0.6442589512732937, 0.339165976137054, 76.02748899372776, 0.8541515950127045, 0.157040999926611, 886.3712625538585, 909.9712722131293, 922.5698010014859, 926.4709939980689, 935.5170246835942, 952.8230461650057, 975.7512211142828]|123.6876052735563718|      0.03125000|[1105, 0, 17, 34]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      18|[120.01991907656388, -0.0339865177035836, 0.8363401383028538, 109.99979219774853, 0.0860258765556589, 0.7872711860843338, 100.02517535194944, 0.2226681380789964, 0.7374089177158444, 88.00372704083316, 0.4322126782661688, 0.7051866666302773, 86.03079955816088, 0.4373567211414108, 0.6411594129649808, 83.98903161730658, 0.4639645417760503, 0.5765177442339741, 80.0096887388082, 0.6442589512732937, 0.339165976137054, 76.02748899372776, 0.8541515950127045, 0.157040999926611, 886.3712625538585, 909.9712722131293, 922.5698010014859, 926.4709939980689, 935.5170246835942, 952.8230461650057, 975.7512211142828]|123.6876052735563718|      0.01562500|[1170, 0, 18, 36]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      19|[120.01991907656388, -0.0339865177035836, 0.8363401383028538, 109.99979219774853, 0.0860258765556589, 0.7872711860843338, 100.02517535194944, 0.2226681380789964, 0.7374089177158444, 88.00372704083316, 0.4322126782661688, 0.7051866666302773, 86.03079955816088, 0.4373567211414108, 0.6411594129649808, 83.98903161730658, 0.4639645417760503, 0.5765177442339741, 80.0096887388082, 0.6442589512732937, 0.339165976137054, 76.02748899372776, 0.8541515950127045, 0.157040999926611, 886.3712625538585, 909.9712722131293, 922.5698010014859, 926.4709939980689, 935.5170246835942, 952.8230461650057, 975.7512211142828]|123.6876052735563718|      0.00781250|[1235, 0, 19, 38]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      20|[120.01964374766203, -0.0286548033968498, 0.8375403637853235, 109.9997329942262, 0.082341195268571, 0.7861917924231463, 100.02600467391028, 0.2219106968197484, 0.7371293231034632, 88.00408903942217, 0.4319087269775658, 0.7048199187222998, 86.03127060486054, 0.4393089572323276, 0.641942608237974, 83.98929434378941, 0.4659147841874481, 0.5775418083681337, 80.00974461638648, 0.6431045893095763, 0.3379472826510723, 76.02805727362494, 0.853985860521488, 0.156303250371077, 886.3709944060729, 909.9712419246981, 922.5699220148197, 926.4714836414594, 935.5173724063669, 952.8226778575474, 975.7521051551807]|105.7221824919158735|      0.01562500|[1300, 0, 20, 40]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      21|[120.01964374766203, -0.0286548033968498, 0.8375403637853235, 109.9997329942262, 0.082341195268571, 0.7861917924231463, 100.02600467391028, 0.2219106968197484, 0.7371293231034632, 88.00408903942217, 0.4319087269775658, 0.7048199187222998, 86.03127060486054, 0.4393089572323276, 0.641942608237974, 83.98929434378941, 0.4659147841874481, 0.5775418083681337, 80.00974461638648, 0.6431045893095763, 0.3379472826510723, 76.02805727362494, 0.853985860521488, 0.156303250371077, 886.3709944060729, 909.9712419246981, 922.5699220148197, 926.4714836414594, 935.5173724063669, 952.8226778575474, 975.7521051551807]|105.7221824919158735|      0.00781250|[1365, 0, 21, 42]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      22|[120.01915840643986, -0.0317355823735774, 0.8362618715842283, 109.99959789918171, 0.0828695906545283, 0.7877290903582359, 100.02614393438652, 0.2181839896945018, 0.7355171372916823, 88.00444821026552, 0.4308043252031835, 0.7046772954994146, 86.03173028442917, 0.4422486234182683, 0.6426932588826454, 83.98897430298238, 0.4692441229911632, 0.5791840200036407, 80.00919487497296, 0.6415716545899616, 0.33644799667896, 76.02845892281421, 0.8538752229240488, 0.1568255530918518, 886.370674827744, 909.9711713215523, 922.5700260550722, 926.4717294426812, 935.5172742773308, 952.8229511683344, 975.7516276848851]| 96.3335625115939109|      0.01562500|[1430, 0, 22, 44]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      23|[120.02147297349214, -0.0272741766403392, 0.8349191682156711, 109.99878855154358, 0.0763935772094568, 0.7850696954012706, 100.02478989189412, 0.2154759143899827, 0.7375646593491609, 88.00228703159827, 0.4260542627966931, 0.7075599724068109, 86.03085344348558, 0.4483146201231785, 0.6439912107417199, 83.99036733083354, 0.4746400067348518, 0.5799051509205283, 80.00900494407145, 0.639720880513777, 0.3334323739440364, 76.02913055624276, 0.8521203915930333, 0.1572698382244568, 886.3678101173033, 909.9725232205312, 922.5664427455574, 926.4713323316467, 935.5181947340008, 952.8247647135206, 975.7536843060788]| 86.2069891601346683|      0.03125000|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      24|[120.02147297349214, -0.0272741766403392, 0.8349191682156711, 109.99878855154358, 0.0763935772094568, 0.7850696954012706, 100.02478989189412, 0.2154759143899827, 0.7375646593491609, 88.00228703159827, 0.4260542627966931, 0.7075599724068109, 86.03085344348558, 0.4483146201231785, 0.6439912107417199, 83.99036733083354, 0.4746400067348518, 0.5799051509205283, 80.00900494407145, 0.639720880513777, 0.3334323739440364, 76.02913055624276, 0.8521203915930333, 0.1572698382244568, 886.3678101173033, 909.9725232205312, 922.5664427455574, 926.4713323316467, 935.5181947340008, 952.8247647135206, 975.7536843060788]| 86.2069891601346683|      0.01562500|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[120.02147297349214, -0.0272741766403392, 0.8349191682156711, 109.99878855154358, 0.0763935772094568, 0.7850696954012706, 100.02478989189412, 0.2154759143899827, 0.7375646593491609, 88.00228703159827, 0.4260542627966931, 0.7075599724068109, 86.03085344348558, 0.4483146201231785, 0.6439912107417199, 83.99036733083354, 0.4746400067348518, 0.5799051509205283, 80.00900494407145, 0.639720880513777, 0.3334323739440364, 76.02913055624276, 0.8521203915930333, 0.1572698382244568, 886.3678101173033, 909.9725232205312, 922.5664427455574, 926.4713323316467, 935.5181947340008, 952.8247647135206, 975.7536843060788]| 86.2069891601346683|      0.00781250|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      26|[120.02084058489552, -0.0320934620531782, 0.8322445613365501, 109.99989183530282, 0.078704226338967, 0.7876366434767531, 100.02520441248562, 0.213491245617502, 0.7367388343442539, 88.00182830822293, 0.4267980601105182, 0.7063654384562631, 86.030346116539, 0.4499390305772512, 0.6451949928757227, 83.98982218085412, 0.4754752901537311, 0.5809704882537725, 80.00965357384365, 0.6393686638393693, 0.3336860075511878, 76.02903213797269, 0.8516781521289247, 0.1569599294305809, 886.3670260857716, 909.9728741933866, 922.5670853885072, 926.4723743842073, 935.5181247582722, 952.8240817331705, 975.7535004072782]| 79.2950046871049068|      0.01562500|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      27|[120.02084058489552, -0.0320934620531782, 0.8322445613365501, 109.99989183530282, 0.078704226338967, 0.7876366434767531, 100.02520441248562, 0.213491245617502, 0.7367388343442539, 88.00182830822293, 0.4267980601105182, 0.7063654384562631, 86.030346116539, 0.4499390305772512, 0.6451949928757227, 83.98982218085412, 0.4754752901537311, 0.5809704882537725, 80.00965357384365, 0.6393686638393693, 0.3336860075511878, 76.02903213797269, 0.8516781521289247, 0.1569599294305809, 886.3670260857716, 909.9728741933866, 922.5670853885072, 926.4723743842073, 935.5181247582722, 952.8240817331705, 975.7535004072782]| 79.2950046871049068|      0.00781250|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      28|[120.02100013674273, -0.0280338210617651, 0.8329490202537561, 109.99821035214899, 0.0749307320467012, 0.7877106835293628, 100.02558066875567, 0.2126003622411921, 0.7361909857356981, 88.0016807254742, 0.4264468447558076, 0.7062441279733803, 86.03009706353215, 0.4520766073532524, 0.6431837828498458, 83.9910782739736, 0.4774032377125046, 0.5830600955792109, 80.00940578889, 0.6399762837723305, 0.3336677331455161, 76.02861014210643, 0.8522204179117501, 0.1573395079080591, 886.3673590044799, 909.9731096647636, 922.5655519352953, 926.4710003917385, 935.5168797278571, 952.8245518505986, 975.7535643246676]| 75.6473778456896895|      0.01562500|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      29|[120.02100013674273, -0.0280338210617651, 0.8329490202537561, 109.99821035214899, 0.0749307320467012, 0.7877106835293628, 100.02558066875567, 0.2126003622411921, 0.7361909857356981, 88.0016807254742, 0.4264468447558076, 0.7062441279733803, 86.03009706353215, 0.4520766073532524, 0.6431837828498458, 83.9910782739736, 0.4774032377125046, 0.5830600955792109, 80.00940578889, 0.6399762837723305, 0.3336677331455161, 76.02861014210643, 0.8522204179117501, 0.1573395079080591, 886.3673590044799, 909.9731096647636, 922.5655519352953, 926.4710003917385, 935.5168797278571, 952.8245518505986, 975.7535643246676]| 75.6473778456896895|      0.00781250|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      30|[120.02100013674273, -0.0280338210617651, 0.8329490202537561, 109.99821035214899, 0.0749307320467012, 0.7877106835293628, 100.02558066875567, 0.2126003622411921, 0.7361909857356981, 88.0016807254742, 0.4264468447558076, 0.7062441279733803, 86.03009706353215, 0.4520766073532524, 0.6431837828498458, 83.9910782739736, 0.4774032377125046, 0.5830600955792109, 80.00940578889, 0.6399762837723305, 0.3336677331455161, 76.02861014210643, 0.8522204179117501, 0.1573395079080591, 886.3673590044799, 909.9731096647636, 922.5655519352953, 926.4710003917385, 935.5168797278571, 952.8245518505986, 975.7535643246676]| 75.6473778456896895|      0.00390625|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      31|[120.02149333141882, -0.0307689302209037, 0.8316483077813108, 109.9982794858578, 0.0757614647870954, 0.7887510276296426, 100.02565226746177, 0.2117613793570277, 0.7356301916661699, 88.00167839240574, 0.4265843695280249, 0.7060673944466576, 86.03028132705403, 0.452529029223932, 0.6430414958048979, 83.99096651436784, 0.4787483220572953, 0.5832799015099959, 80.00913857999224, 0.6396132929573586, 0.3330980471457026, 76.0283332313305, 0.8520165684543861, 0.1575232744734295, 886.367523704707, 909.9730867337742, 922.5654141520704, 926.4712688138361, 935.516859882981, 952.824353386016, 975.7537220584501]| 71.8301302782513886|      0.00781250|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      32|[120.02149333141882, -0.0307689302209037, 0.8316483077813108, 109.9982794858578, 0.0757614647870954, 0.7887510276296426, 100.02565226746177, 0.2117613793570277, 0.7356301916661699, 88.00167839240574, 0.4265843695280249, 0.7060673944466576, 86.03028132705403, 0.452529029223932, 0.6430414958048979, 83.99096651436784, 0.4787483220572953, 0.5832799015099959, 80.00913857999224, 0.6396132929573586, 0.3330980471457026, 76.0283332313305, 0.8520165684543861, 0.1575232744734295, 886.367523704707, 909.9730867337742, 922.5654141520704, 926.4712688138361, 935.516859882981, 952.824353386016, 975.7537220584501]| 71.8301302782513886|      0.00390625|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      33|[120.02173704949524, -0.0298903933363543, 0.8315195774890556, 109.99812985196098, 0.074045211246999, 0.7896233946442944, 100.02565763647137, 0.2105603729867231, 0.7351416007014113, 88.00179825596628, 0.4261222855717238, 0.7065740349164165, 86.03034836856833, 0.4526055622322496, 0.6434711629581982, 83.99183740131065, 0.4809103463868799, 0.58379196624939, 80.00792557566629, 0.639846564640995, 0.3325810404274009, 76.02804543587614, 0.8522940292236115, 0.157410654683217, 886.3674279538114, 909.9724093102357, 922.5654404088672, 926.4710500009861, 935.5169695095283, 952.8240776029136, 975.7539587937669]| 69.5324906285294020|      0.00781250|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      34|[120.02173704949524, -0.0298903933363543, 0.8315195774890556, 109.99812985196098, 0.074045211246999, 0.7896233946442944, 100.02565763647137, 0.2105603729867231, 0.7351416007014113, 88.00179825596628, 0.4261222855717238, 0.7065740349164165, 86.03034836856833, 0.4526055622322496, 0.6434711629581982, 83.99183740131065, 0.4809103463868799, 0.58379196624939, 80.00792557566629, 0.639846564640995, 0.3325810404274009, 76.02804543587614, 0.8522940292236115, 0.157410654683217, 886.3674279538114, 909.9724093102357, 922.5654404088672, 926.4710500009861, 935.5169695095283, 952.8240776029136, 975.7539587937669]| 69.5324906285294020|      0.00390625|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[120.02151349665198, -0.0309314457028392, 0.8297721863297105, 109.99885070176632, 0.0734816874058946, 0.7901529451692532, 100.02570655525619, 0.2097725817383234, 0.7339902427168481, 88.00153152448982, 0.4263186184899642, 0.7071576340403868, 86.02978586295322, 0.4540252979758768, 0.6438392649235238, 83.99198684847472, 0.4827896431983696, 0.583951731629681, 80.00809321002174, 0.6399594568368625, 0.3319838186318864, 76.02829222778064, 0.8518178287866194, 0.1577867104966037, 886.3674120043105, 909.9722729664499, 922.5657246237005, 926.4713302601875, 935.5175421558222, 952.824305164042, 975.7543101671698]| 67.8645027312014548|      0.00781250|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      36|[120.02151349665198, -0.0309314457028392, 0.8297721863297105, 109.99885070176632, 0.0734816874058946, 0.7901529451692532, 100.02570655525619, 0.2097725817383234, 0.7339902427168481, 88.00153152448982, 0.4263186184899642, 0.7071576340403868, 86.02978586295322, 0.4540252979758768, 0.6438392649235238, 83.99198684847472, 0.4827896431983696, 0.583951731629681, 80.00809321002174, 0.6399594568368625, 0.3319838186318864, 76.02829222778064, 0.8518178287866194, 0.1577867104966037, 886.3674120043105, 909.9722729664499, 922.5657246237005, 926.4713302601875, 935.5175421558222, 952.824305164042, 975.7543101671698]| 67.8645027312014548|      0.00390625|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[120.02151349665198, -0.0309314457028392, 0.8297721863297105, 109.99885070176632, 0.0734816874058946, 0.7901529451692532, 100.02570655525619, 0.2097725817383234, 0.7339902427168481, 88.00153152448982, 0.4263186184899642, 0.7071576340403868, 86.02978586295322, 0.4540252979758768, 0.6438392649235238, 83.99198684847472, 0.4827896431983696, 0.583951731629681, 80.00809321002174, 0.6399594568368625, 0.3319838186318864, 76.02829222778064, 0.8518178287866194, 0.1577867104966037, 886.3674120043105, 909.9722729664499, 922.5657246237005, 926.4713302601875, 935.5175421558222, 952.824305164042, 975.7543101671698]| 67.8645027312014548|      0.00195312|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      38|[120.02128984580493, -0.0299862670427422, 0.8297115929375796, 109.9988342164083, 0.0722819836302458, 0.790065217563831, 100.02554174698312, 0.2100437315679396, 0.7341586378737638, 88.00161617308022, 0.4261643523922937, 0.7071587818705263, 86.02975978283564, 0.4547558577973879, 0.6441057279024643, 83.99181368136048, 0.4833542416466144, 0.583958357783466, 80.00828618865316, 0.6404495547033221, 0.3319048167586869, 76.02834583382624, 0.8518834364615842, 0.1577776357512143, 886.3674049105211, 909.972216646692, 922.5657435037724, 926.4713694125173, 935.5174468322392, 952.8243107050087, 975.7543419620272]| 66.7808565450678060|      0.00390625|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
