k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.05264820032724, 0.1917789984680433, 0.3645301038459403, 0.8816354906433989, 100.02443276668839, 0.1587882044243385, 0.364236561551227, 0.6942793308383302, 99.98013993334277, 0.1315892651882941, 0.2799102689255145, 0.8224928221600837, 99.98865159482351, 0.1531180472500315, 0.2569257428153263, 0.6334889905028164, 99.97244930530742, 0.1913194422743757, 0.4960441563018322, 0.3007137229021533, 100.0226309484594, 0.6205339963403081, 0.5615004844826114, 0.192238139845686, 299.9669066690554, 300.062689914852, 299.9063961071877, 299.94583806288966, 299.9438959704728]| 97.3479080200195312|      0.50000000|[367, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[100.05264820032724, 0.1917789984680433, 0.3645301038459403, 0.8816354906433989, 100.02443276668839, 0.1587882044243385, 0.364236561551227, 0.6942793308383302, 99.98013993334277, 0.1315892651882941, 0.2799102689255145, 0.8224928221600837, 99.98865159482351, 0.1531180472500315, 0.2569257428153263, 0.6334889905028164, 99.97244930530742, 0.1913194422743757, 0.4960441563018322, 0.3007137229021533, 100.0226309484594, 0.6205339963403081, 0.5615004844826114, 0.192238139845686, 299.9669066690554, 300.062689914852, 299.9063961071877, 299.94583806288966, 299.9438959704728]| 97.3479080200195312|      0.25000000|[405, 62, 0, 31]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[100.05264820032724, 0.1917789984680433, 0.3645301038459403, 0.8816354906433989, 100.02443276668839, 0.1587882044243385, 0.364236561551227, 0.6942793308383302, 99.98013993334277, 0.1315892651882941, 0.2799102689255145, 0.8224928221600837, 99.98865159482351, 0.1531180472500315, 0.2569257428153263, 0.6334889905028164, 99.97244930530742, 0.1913194422743757, 0.4960441563018322, 0.3007137229021533, 100.0226309484594, 0.6205339963403081, 0.5615004844826114, 0.192238139845686, 299.9669066690554, 300.062689914852, 299.9063961071877, 299.94583806288966, 299.9438959704728]| 97.3479080200195312|      0.12500000|[444, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[100.05264820032724, 0.1917789984680433, 0.3645301038459403, 0.8816354906433989, 100.02443276668839, 0.1587882044243385, 0.364236561551227, 0.6942793308383302, 99.98013993334277, 0.1315892651882941, 0.2799102689255145, 0.8224928221600837, 99.98865159482351, 0.1531180472500315, 0.2569257428153263, 0.6334889905028164, 99.97244930530742, 0.1913194422743757, 0.4960441563018322, 0.3007137229021533, 100.0226309484594, 0.6205339963403081, 0.5615004844826114, 0.192238139845686, 299.9669066690554, 300.062689914852, 299.9063961071877, 299.94583806288966, 299.9438959704728]| 97.3479080200195312|      0.06250000|[483, 74, 0, 37]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[100.06567825973599, 0.2001919660185571, 0.3676580155486156, 0.8881245185854622, 100.01921485402052, 0.1678999299270665, 0.3740580988565709, 0.6988337958718692, 99.97594661037522, 0.107980742255284, 0.2880918784651977, 0.8210169843222114, 100.00030624860467, 0.1714322048753786, 0.2736050821386231, 0.6397667519599818, 99.97435196918053, 0.1822930643374377, 0.4986125260998617, 0.3001683725322488, 100.03282546070609, 0.6297060547432415, 0.5560030508259198, 0.1901148097002238, 299.98000099392084, 300.0485750194157, 299.9105765054635, 299.98120028083866, 299.94386790488676]| 89.4433059692382812|      0.12500000|[509, 78, 0, 39]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[100.06567825973599, 0.2001919660185571, 0.3676580155486156, 0.8881245185854622, 100.01921485402052, 0.1678999299270665, 0.3740580988565709, 0.6988337958718692, 99.97594661037522, 0.107980742255284, 0.2880918784651977, 0.8210169843222114, 100.00030624860467, 0.1714322048753786, 0.2736050821386231, 0.6397667519599818, 99.97435196918053, 0.1822930643374377, 0.4986125260998617, 0.3001683725322488, 100.03282546070609, 0.6297060547432415, 0.5560030508259198, 0.1901148097002238, 299.98000099392084, 300.0485750194157, 299.9105765054635, 299.98120028083866, 299.94386790488676]| 89.4433059692382812|      0.06250000|[548, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[100.06567825973599, 0.2001919660185571, 0.3676580155486156, 0.8881245185854622, 100.01921485402052, 0.1678999299270665, 0.3740580988565709, 0.6988337958718692, 99.97594661037522, 0.107980742255284, 0.2880918784651977, 0.8210169843222114, 100.00030624860467, 0.1714322048753786, 0.2736050821386231, 0.6397667519599818, 99.97435196918053, 0.1822930643374377, 0.4986125260998617, 0.3001683725322488, 100.03282546070609, 0.6297060547432415, 0.5560030508259198, 0.1901148097002238, 299.98000099392084, 300.0485750194157, 299.9105765054635, 299.98120028083866, 299.94386790488676]| 89.4433059692382812|      0.03125000|[586, 90, 0, 45]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[100.06237366982715, 0.2058830340205845, 0.3673063807484936, 0.8967945122596949, 100.01388882516517, 0.183904980343934, 0.3769432940539102, 0.6955333590568512, 99.96758964851674, 0.1187381876246629, 0.2865060737179989, 0.8214899521996573, 100.00380898334707, 0.1675798349020822, 0.2697825920558006, 0.6326875037822067, 99.96715412038388, 0.1847111818383473, 0.4960401346075103, 0.30301212357986, 100.03618663149423, 0.6367437554751623, 0.5637174139825429, 0.1854640020640888, 299.9856737731908, 300.05087270942937, 299.9129777708116, 299.9830980077988, 299.9474627947007]| 77.5701065063476562|      0.06250000|[612, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[100.06166193135162, 0.2221472882338225, 0.3973133662080554, 0.9094552198040101, 99.99108747183683, 0.181901683532728, 0.3810508101165713, 0.7066269120765766, 99.97824732951246, 0.1246925283715357, 0.2974612058050524, 0.802780626178008, 99.99151093678796, 0.1664991385024521, 0.2658635251739616, 0.6430728722792431, 99.9667484057252, 0.2001304461255572, 0.501548700553399, 0.3126485168743065, 100.05091254718343, 0.6427007412809934, 0.5661952494817615, 0.1919807577854802, 299.97712562560787, 300.03841664345566, 299.9016978613496, 299.98396029739706, 299.94554987715264]| 64.9905166625976562|      0.12500000|[638, 98, 0, 49]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[100.06166193135162, 0.2221472882338225, 0.3973133662080554, 0.9094552198040101, 99.99108747183683, 0.181901683532728, 0.3810508101165713, 0.7066269120765766, 99.97824732951246, 0.1246925283715357, 0.2974612058050524, 0.802780626178008, 99.99151093678796, 0.1664991385024521, 0.2658635251739616, 0.6430728722792431, 99.9667484057252, 0.2001304461255572, 0.501548700553399, 0.3126485168743065, 100.05091254718343, 0.6427007412809934, 0.5661952494817615, 0.1919807577854802, 299.97712562560787, 300.03841664345566, 299.9016978613496, 299.98396029739706, 299.94554987715264]| 64.9905166625976562|      0.06250000|[677, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[100.06166193135162, 0.2221472882338225, 0.3973133662080554, 0.9094552198040101, 99.99108747183683, 0.181901683532728, 0.3810508101165713, 0.7066269120765766, 99.97824732951246, 0.1246925283715357, 0.2974612058050524, 0.802780626178008, 99.99151093678796, 0.1664991385024521, 0.2658635251739616, 0.6430728722792431, 99.9667484057252, 0.2001304461255572, 0.501548700553399, 0.3126485168743065, 100.05091254718343, 0.6427007412809934, 0.5661952494817615, 0.1919807577854802, 299.97712562560787, 300.03841664345566, 299.9016978613496, 299.98396029739706, 299.94554987715264]| 64.9905166625976562|      0.03125000|[716, 110, 0, 55]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[100.0593121769845, 0.2261302296409313, 0.4001305206505822, 0.9134778053523985, 99.99351923233459, 0.2027794409828474, 0.3883013187319556, 0.7028161334476867, 99.96671442707408, 0.1272422030850864, 0.2960599878442279, 0.8000961947250879, 99.997403622039, 0.1721456874974439, 0.2707658149888107, 0.642061159815766, 99.97144921380973, 0.2023472358077253, 0.4994592158399583, 0.3069487722240254, 100.05114373085257, 0.6480573567244057, 0.5733615651050731, 0.1933601929586866, 299.9787586096505, 300.04315539926455, 299.9011339982839, 299.9808092617121, 299.94478031070736]| 59.1951789855957031|      0.06250000|[743, 114, 0, 57]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[100.0593121769845, 0.2261302296409313, 0.4001305206505822, 0.9134778053523985, 99.99351923233459, 0.2027794409828474, 0.3883013187319556, 0.7028161334476867, 99.96671442707408, 0.1272422030850864, 0.2960599878442279, 0.8000961947250879, 99.997403622039, 0.1721456874974439, 0.2707658149888107, 0.642061159815766, 99.97144921380973, 0.2023472358077253, 0.4994592158399583, 0.3069487722240254, 100.05114373085257, 0.6480573567244057, 0.5733615651050731, 0.1933601929586866, 299.9787586096505, 300.04315539926455, 299.9011339982839, 299.9808092617121, 299.94478031070736]| 59.1951789855957031|      0.03125000|[781, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[100.05118801351207, 0.2344140302544292, 0.4031704287117839, 0.9139157313517454, 99.99189757282488, 0.2028223017409869, 0.3833370857469381, 0.7058740158931612, 99.97522276982227, 0.1363231485321482, 0.3032359924938882, 0.795911347159516, 99.99137978663356, 0.1717438209590769, 0.2645754477653721, 0.6389290473710395, 99.97002121512456, 0.1998541401786101, 0.4880758559030651, 0.2981641585535281, 100.05188312722602, 0.6439041370091122, 0.5768659589273599, 0.1977953481162891, 299.9792195614208, 300.053418073659, 299.90227000450227, 299.9863323983055, 299.9540191009975]| 53.8854522705078125|      0.06250000|[807, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[100.05118801351207, 0.2344140302544292, 0.4031704287117839, 0.9139157313517454, 99.99189757282488, 0.2028223017409869, 0.3833370857469381, 0.7058740158931612, 99.97522276982227, 0.1363231485321482, 0.3032359924938882, 0.795911347159516, 99.99137978663356, 0.1717438209590769, 0.2645754477653721, 0.6389290473710395, 99.97002121512456, 0.1998541401786101, 0.4880758559030651, 0.2981641585535281, 100.05188312722602, 0.6439041370091122, 0.5768659589273599, 0.1977953481162891, 299.9792195614208, 300.053418073659, 299.90227000450227, 299.9863323983055, 299.9540191009975]| 53.8854522705078125|      0.03125000|[847, 130, 0, 65]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[100.05666231952158, 0.2345086788615126, 0.4171873678918753, 0.9138007307382814, 99.99101046035703, 0.2174465875150371, 0.3946057270787282, 0.7029312675212354, 99.97766777191896, 0.1347875252842511, 0.3072923592861791, 0.7954584400448663, 99.99582385843412, 0.1615703426921921, 0.2603369192558678, 0.6313279839047758, 99.97483351058823, 0.1968411641884531, 0.4922430698823971, 0.2945194682284544, 100.05475325723894, 0.6469230181010732, 0.5810564966738266, 0.1922919287284109, 299.98039929709864, 300.05309414795687, 299.902721318325, 299.98774657854204, 299.960654412345]| 50.4376602172851562|      0.06250000|[874, 134, 0, 67]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[100.05666231952158, 0.2345086788615126, 0.4171873678918753, 0.9138007307382814, 99.99101046035703, 0.2174465875150371, 0.3946057270787282, 0.7029312675212354, 99.97766777191896, 0.1347875252842511, 0.3072923592861791, 0.7954584400448663, 99.99582385843412, 0.1615703426921921, 0.2603369192558678, 0.6313279839047758, 99.97483351058823, 0.1968411641884531, 0.4922430698823971, 0.2945194682284544, 100.05475325723894, 0.6469230181010732, 0.5810564966738266, 0.1922919287284109, 299.98039929709864, 300.05309414795687, 299.902721318325, 299.98774657854204, 299.960654412345]| 50.4376602172851562|      0.03125000|[913, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[100.05569198054008, 0.2445978829791955, 0.4202392871662428, 0.9207254728373684, 99.98621742371722, 0.229281231056039, 0.3935874873487966, 0.7017651970019778, 99.97498685816697, 0.1341669970247583, 0.3117302053460377, 0.7946995681809481, 100.00114554222452, 0.1691410847800827, 0.2722376684465044, 0.6315141376227322, 99.96962208644467, 0.2042880496083117, 0.4963209659710362, 0.2998233121275664, 100.04854193243068, 0.6536951008639824, 0.5868271177530905, 0.1939843260442815, 299.98445696054085, 300.05378662434424, 299.8981463933638, 299.99267576340696, 299.96991942854044]| 47.9758911132812500|      0.06250000|[939, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[100.05569198054008, 0.2445978829791955, 0.4202392871662428, 0.9207254728373684, 99.98621742371722, 0.229281231056039, 0.3935874873487966, 0.7017651970019778, 99.97498685816697, 0.1341669970247583, 0.3117302053460377, 0.7946995681809481, 100.00114554222452, 0.1691410847800827, 0.2722376684465044, 0.6315141376227322, 99.96962208644467, 0.2042880496083117, 0.4963209659710362, 0.2998233121275664, 100.04854193243068, 0.6536951008639824, 0.5868271177530905, 0.1939843260442815, 299.98445696054085, 300.05378662434424, 299.8981463933638, 299.99267576340696, 299.96991942854044]| 47.9758911132812500|      0.03125000|[978, 150, 0, 75]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[100.05569198054008, 0.2445978829791955, 0.4202392871662428, 0.9207254728373684, 99.98621742371722, 0.229281231056039, 0.3935874873487966, 0.7017651970019778, 99.97498685816697, 0.1341669970247583, 0.3117302053460377, 0.7946995681809481, 100.00114554222452, 0.1691410847800827, 0.2722376684465044, 0.6315141376227322, 99.96962208644467, 0.2042880496083117, 0.4963209659710362, 0.2998233121275664, 100.04854193243068, 0.6536951008639824, 0.5868271177530905, 0.1939843260442815, 299.98445696054085, 300.05378662434424, 299.8981463933638, 299.99267576340696, 299.96991942854044]| 47.9758911132812500|      0.01562500|[1016, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[100.06020720553656, 0.2435676119774241, 0.422877246970752, 0.9214358439050424, 99.98855770104254, 0.228288396620679, 0.3970201335364367, 0.7007469705845037, 99.97201072205448, 0.1398407555987724, 0.3171848322723185, 0.8005737702482093, 100.000111320542, 0.1713493842569965, 0.2678919684220397, 0.6289748143540748, 99.96587350010104, 0.1995740514346754, 0.4962685828302691, 0.3003870965156253, 100.0494108877096, 0.6556142527741579, 0.5860704098217647, 0.1929766172329855, 299.9835295133525, 300.05773478262057, 299.89835324478037, 299.9921839090427, 299.96984885007237]| 45.3738327026367188|      0.03125000|[1043, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[100.06020720553656, 0.2435676119774241, 0.422877246970752, 0.9214358439050424, 99.98855770104254, 0.228288396620679, 0.3970201335364367, 0.7007469705845037, 99.97201072205448, 0.1398407555987724, 0.3171848322723185, 0.8005737702482093, 100.000111320542, 0.1713493842569965, 0.2678919684220397, 0.6289748143540748, 99.96587350010104, 0.1995740514346754, 0.4962685828302691, 0.3003870965156253, 100.0494108877096, 0.6556142527741579, 0.5860704098217647, 0.1929766172329855, 299.9835295133525, 300.05773478262057, 299.89835324478037, 299.9921839090427, 299.96984885007237]| 45.3738327026367188|      0.01562500|[1082, 166, 0, 83]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[100.06227199178078, 0.2428312885578411, 0.4223945139680315, 0.9204090277069028, 99.98676500420287, 0.230971310123933, 0.3949418821436878, 0.7041442546426865, 99.96892027579888, 0.1449124798059752, 0.3162033109109993, 0.7984875460724357, 99.99217485422243, 0.1758733857997711, 0.2700670549618881, 0.6256204588593794, 99.96307736647448, 0.2047539671803565, 0.4964508881639485, 0.2993340331720925, 100.05128696013176, 0.653174833299241, 0.5874527583338913, 0.1969554574293322, 299.98192535893565, 300.0577160453972, 299.89766063138234, 299.99331683757526, 299.96774930708796]| 44.0451736450195312|      0.03125000|[1108, 170, 0, 85]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      34|[100.05811150144588, 0.2539692467243813, 0.4300979149713434, 0.923193425326584, 99.9809167714272, 0.2369979888447738, 0.4028270566216183, 0.7122261581631211, 99.96970652596664, 0.1579772205719681, 0.3256734918676938, 0.7976161011760605, 99.99204320817036, 0.1726941855175692, 0.2682852929531315, 0.6175013465842306, 99.96241365374934, 0.2036540138297213, 0.4904492494828088, 0.2977865024278418, 100.05210871176425, 0.6487306963226095, 0.5933489612406848, 0.19538983757656, 299.98080516883556, 300.06898454431115, 299.89810981730125, 299.9935777609952, 299.96604394458603]| 41.9345779418945312|      0.06250000|[1134, 174, 0, 87]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      35|[100.05811150144588, 0.2539692467243813, 0.4300979149713434, 0.923193425326584, 99.9809167714272, 0.2369979888447738, 0.4028270566216183, 0.7122261581631211, 99.96970652596664, 0.1579772205719681, 0.3256734918676938, 0.7976161011760605, 99.99204320817036, 0.1726941855175692, 0.2682852929531315, 0.6175013465842306, 99.96241365374934, 0.2036540138297213, 0.4904492494828088, 0.2977865024278418, 100.05210871176425, 0.6487306963226095, 0.5933489612406848, 0.19538983757656, 299.98080516883556, 300.06898454431115, 299.89810981730125, 299.9935777609952, 299.96604394458603]| 41.9345779418945312|      0.03125000|[1173, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[100.058051464836, 0.2574878212460254, 0.4259273805067957, 0.9132456660257801, 99.98254675951617, 0.2438932095662685, 0.406507562569482, 0.7203689854218067, 99.97481780049752, 0.1642760579955863, 0.3130353604391687, 0.803017593926435, 99.99134215055999, 0.1799218408107711, 0.2754208291995942, 0.6185101172506159, 99.96463677341949, 0.2100149018165655, 0.486128726287278, 0.2926812931414738, 100.04999223454277, 0.6459196206767155, 0.595383395522049, 0.2003732428097096, 299.9730534417918, 300.07545921253404, 299.9001714555133, 299.99685821829905, 299.9765273196311]| 38.9786376953125000|      0.06250000|[1199, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
