k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
      12|[-0.0020858772359603, -0.0003238479090708, -0.0011342683440274, 9.19898591647e-05, -9.44689612028e-05, 0.0007577623808039, 0.0005718702563572, -0.0008536344362086, 0.0002237969788089, 0.0002341119637385, -0.0002553786389844, 0.000541770521951, -0.0002001068674367, -0.0003501035455188, 1.0005595722725424]|2116.6156674796229709|      0.00390625|[300, 96, 12, 36]                                                          |  | used linear model with 33 points | iterate success | actual_k=4
      13|[-0.0020858772359603, -0.0003238479090708, -0.0011342683440274, 9.19898591647e-05, -9.44689612028e-05, 0.0007577623808039, 0.0005718702563572, -0.0008536344362086, 0.0002237969788089, 0.0002341119637385, -0.0002553786389844, 0.000541770521951, -0.0002001068674367, -0.0003501035455188, 1.0005595722725424]|2116.6156674796229709|      0.00195312|[325, 104, 13, 39]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      14|[-0.0020858772359603, -0.0003238479090708, -0.0011342683440274, 9.19898591647e-05, -9.44689612028e-05, 0.0007577623808039, 0.0005718702563572, -0.0008536344362086, 0.0002237969788089, 0.0002341119637385, -0.0002553786389844, 0.000541770521951, -0.0002001068674367, -0.0003501035455188, 1.0005595722725424]|2116.6156674796229709|      0.00097656|[350, 112, 14, 42]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      15|[-0.0028490738685757, -0.0002674008363421, -0.0013068546575583, 4.0902187189e-05, 0.0001899845540586, 0.0009851148380363, 0.0006601420605095, -0.0006376494111428, 0.0003633686909858, 0.0002448330429985, -0.0003523016315217, 0.0003158178357445, -0.0004445631702762, -0.0004047249843994, 1.0004834651044199]|2115.4473739932018361|      0.00195312|[375, 120, 15, 45]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      16|[-0.0028490738685757, -0.0002674008363421, -0.0013068546575583, 4.0902187189e-05, 0.0001899845540586, 0.0009851148380363, 0.0006601420605095, -0.0006376494111428, 0.0003633686909858, 0.0002448330429985, -0.0003523016315217, 0.0003158178357445, -0.0004445631702762, -0.0004047249843994, 1.0004834651044199]|2115.4473739932018361|      0.00097656|[400, 128, 16, 48]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      17|[-0.0028490738685757, -0.0002674008363421, -0.0013068546575583, 4.0902187189e-05, 0.0001899845540586, 0.0009851148380363, 0.0006601420605095, -0.0006376494111428, 0.0003633686909858, 0.0002448330429985, -0.0003523016315217, 0.0003158178357445, -0.0004445631702762, -0.0004047249843994, 1.0004834651044199]|2115.4473739932018361|      0.00048828|[425, 136, 17, 51]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      18|[-0.0024496950684927, -0.0004453260721278, -0.001266557181303, 8.76506401907e-05, 0.0002556888088195, 0.0010916590770481, 0.0007101977690099, -0.0005314590492096, 0.0003353465994388, 0.0003165558832916, -0.0003825788569846, 0.0003512132599239, -0.0004213157722929, -0.0003352428044718, 1.0005064999383695]|2114.8469610202264448|      0.00097656|[450, 144, 18, 54]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      19|[-0.0023390745455351, -0.0006654383265171, -0.0013843611433007, -8.17867052258e-05, 0.0003492746271955, 0.0015252919989247, 0.0005974589857791, -0.00094326089178, -1.7107645865e-05, 0.0006487523381594, 7.64808112762e-05, 0.0004492435079706, -0.0004651253716609, -0.0002338341920945, 1.0004417894964834]|2114.4426550413222685|      0.00195312|[475, 152, 19, 57]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      20|[-0.0023390745455351, -0.0006654383265171, -0.0013843611433007, -8.17867052258e-05, 0.0003492746271955, 0.0015252919989247, 0.0005974589857791, -0.00094326089178, -1.7107645865e-05, 0.0006487523381594, 7.64808112762e-05, 0.0004492435079706, -0.0004651253716609, -0.0002338341920945, 1.0004417894964834]|2114.4426550413222685|      0.00097656|[500, 160, 20, 60]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      21|[-0.0023390745455351, -0.0006654383265171, -0.0013843611433007, -8.17867052258e-05, 0.0003492746271955, 0.0015252919989247, 0.0005974589857791, -0.00094326089178, -1.7107645865e-05, 0.0006487523381594, 7.64808112762e-05, 0.0004492435079706, -0.0004651253716609, -0.0002338341920945, 1.0004417894964834]|2114.4426550413222685|      0.00048828|[525, 168, 21, 63]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      22|[-0.0023390745455351, -0.0006654383265171, -0.0013843611433007, -8.17867052258e-05, 0.0003492746271955, 0.0015252919989247, 0.0005974589857791, -0.00094326089178, -1.7107645865e-05, 0.0006487523381594, 7.64808112762e-05, 0.0004492435079706, -0.0004651253716609, -0.0002338341920945, 1.0004417894964834]|2114.4426550413222685|      0.00024414|[550, 176, 22, 66]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      23|[-0.0025235539341706, -0.0007602979555776, -0.001441411021364, -6.61158279231e-05, 0.0003604942481842, 0.0016002955234771, 0.0006322567538769, -0.0009288716075413, 4.10604868596e-05, 0.0006503647959612, 8.39822242282e-05, 0.0004847759816718, -0.0004556307734186, -0.0002618183762403, 1.0004237390268593]|2114.2607023326431772|      0.00048828|[575, 184, 23, 69]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      24|[-0.0023385073973063, -0.0010446552792392, -0.0015168311057606, -0.0001794402584088, 0.0004273879915774, 0.0017167190643405, 0.0006662579019036, -0.0008666317539278, 0.0001075983247917, 0.0007210094489398, 0.0002952682421259, 0.0004893375188923, -0.0004202949030001, -0.0003334360670514, 1.0002778990232386]|2114.1607353239564873|      0.00097656|[600, 192, 24, 72]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      25|[-0.0023385073973063, -0.0010446552792392, -0.0015168311057606, -0.0001794402584088, 0.0004273879915774, 0.0017167190643405, 0.0006662579019036, -0.0008666317539278, 0.0001075983247917, 0.0007210094489398, 0.0002952682421259, 0.0004893375188923, -0.0004202949030001, -0.0003334360670514, 1.0002778990232386]|2114.1607353239564873|      0.00048828|[625, 200, 25, 75]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      26|[-0.0023385073973063, -0.0010446552792392, -0.0015168311057606, -0.0001794402584088, 0.0004273879915774, 0.0017167190643405, 0.0006662579019036, -0.0008666317539278, 0.0001075983247917, 0.0007210094489398, 0.0002952682421259, 0.0004893375188923, -0.0004202949030001, -0.0003334360670514, 1.0002778990232386]|2114.1607353239564873|      0.00024414|[650, 208, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      27|[-0.0024928096333801, -0.0011638972500303, -0.0014834271364678, -0.0002129885283126, 0.0005181845756275, 0.0017211171720046, 0.0006394856585459, -0.0009094360613353, 0.0001043396286821, 0.0007302534677667, 0.0002493982062765, 0.0005441565392875, -0.0004285829540676, -0.0003837010885039, 1.0003047813673724]|2114.0321245816162445|      0.00048828|[675, 216, 27, 81]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      28|[-0.0024928096333801, -0.0011638972500303, -0.0014834271364678, -0.0002129885283126, 0.0005181845756275, 0.0017211171720046, 0.0006394856585459, -0.0009094360613353, 0.0001043396286821, 0.0007302534677667, 0.0002493982062765, 0.0005441565392875, -0.0004285829540676, -0.0003837010885039, 1.0003047813673724]|2114.0321245816162445|      0.00024414|[700, 224, 28, 84]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      29|[-0.0024412707902986, -0.0013093869883415, -0.00146000786931, -0.0002478594887278, 0.000521672847179, 0.0017842353887471, 0.0006897775697501, -0.0009747416136657, 6.98441687106e-05, 0.0006936582933359, 0.0002233736051386, 0.0004789945298226, -0.00053438241504, -0.0004466432128986, 1.0002799063630023]|2113.9463826694409363|      0.00048828|[725, 232, 29, 87]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      30|[-0.0024671641602425, -0.0014201059481939, -0.0016345475472967, -3.46217235623e-05, 0.000643502797968, 0.0017525434327861, 0.0005472255516049, -0.0009305616404934, 0.0002409358077222, 0.0006180998211598, 0.000115655260117, 0.0005362690263891, -0.0004414142638531, -0.0005889692307469, 1.0000991570839153]|2113.8486944755809418|      0.00097656|[750, 240, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      31|[-0.0024671641602425, -0.0014201059481939, -0.0016345475472967, -3.46217235623e-05, 0.000643502797968, 0.0017525434327861, 0.0005472255516049, -0.0009305616404934, 0.0002409358077222, 0.0006180998211598, 0.000115655260117, 0.0005362690263891, -0.0004414142638531, -0.0005889692307469, 1.0000991570839153]|2113.8486944755809418|      0.00048828|[775, 248, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      32|[-0.0024671641602425, -0.0014201059481939, -0.0016345475472967, -3.46217235623e-05, 0.000643502797968, 0.0017525434327861, 0.0005472255516049, -0.0009305616404934, 0.0002409358077222, 0.0006180998211598, 0.000115655260117, 0.0005362690263891, -0.0004414142638531, -0.0005889692307469, 1.0000991570839153]|2113.8486944755809418|      0.00024414|[800, 256, 32, 96]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      33|[-0.0023820340605512, -0.0015920531626013, -0.0016742971586632, -3.39704035539e-05, 0.00062725397381, 0.0017161639880486, 0.0005580497036066, -0.0008821240703868, 0.0002731521341467, 0.0006050967108392, 0.0001460935582075, 0.0004760454927845, -0.0005073030104615, -0.0006726511490655, 1.0000916714411405]|2113.7355459316477209|      0.00048828|[825, 264, 33, 99]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      34|[-0.0023820340605512, -0.0015920531626013, -0.0016742971586632, -3.39704035539e-05, 0.00062725397381, 0.0017161639880486, 0.0005580497036066, -0.0008821240703868, 0.0002731521341467, 0.0006050967108392, 0.0001460935582075, 0.0004760454927845, -0.0005073030104615, -0.0006726511490655, 1.0000916714411405]|2113.7355459316477209|      0.00024414|[850, 272, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      35|[-0.0024996525645579, -0.0017600637337991, -0.0017414615935742, 1.07564458667e-05, 0.0006280809576496, 0.0016485836755338, 0.0005607746379997, -0.0009258349530939, 0.000277444584874, 0.0005881381300849, 0.0001437173762261, 0.0004739616373876, -0.0005130009238305, -0.0007307387526825, 1.0000629845869258]|2113.6157877512505365|      0.00048828|[875, 280, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      36|[-0.0023315273144016, -0.0020560031144166, -0.0016981611737749, 0.000107430704958, 0.0007442440680189, 0.0017102742967101, 0.000740206957755, -0.0009010750144366, 0.0002304839716921, 0.0006453183791288, 0.000316201692358, 0.0003663742875948, -0.0006317185024474, -0.000727974696227, 1.0000445278794765]|2113.4777305700577017|      0.00097656|[900, 288, 36, 108]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      37|[-0.0023315273144016, -0.0020560031144166, -0.0016981611737749, 0.000107430704958, 0.0007442440680189, 0.0017102742967101, 0.000740206957755, -0.0009010750144366, 0.0002304839716921, 0.0006453183791288, 0.000316201692358, 0.0003663742875948, -0.0006317185024474, -0.000727974696227, 1.0000445278794765]|2113.4777305700577017|      0.00048828|[925, 296, 37, 111]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      38|[-0.0023315273144016, -0.0020560031144166, -0.0016981611737749, 0.000107430704958, 0.0007442440680189, 0.0017102742967101, 0.000740206957755, -0.0009010750144366, 0.0002304839716921, 0.0006453183791288, 0.000316201692358, 0.0003663742875948, -0.0006317185024474, -0.000727974696227, 1.0000445278794765]|2113.4777305700577017|      0.00024414|[950, 304, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      39|[-0.0025211612777738, -0.0021828529823912, -0.0016730129472808, 0.0001145262297071, 0.0007175809755139, 0.0016598547937806, 0.0007457239645434, -0.0008833038255611, 0.0002187187378146, 0.0006434299643566, 0.0003111452525845, 0.0003626196167623, -0.0006737109842985, -0.0007304730744027, 1.000008204687948]|2113.3998896349844472|      0.00048828|[975, 312, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      40|[-0.0022868746545069, -0.0024891985267192, -0.0017489770551462, 0.0002379378102868, 0.0007121027182534, 0.0015645183655877, 0.000604804340547, -0.0009088228529684, 0.0002194673916273, 0.0005704769232761, 0.0002373903254673, 0.0003955512710145, -0.0007023708316744, -0.0007691689055915, 0.9998504534604389]|2113.2649225948630374|      0.00097656|[1000, 320, 40, 120]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      41|[-0.0022817118827511, -0.0029560418019256, -0.0019609371380858, 0.0002663453110034, 0.0010988292623484, 0.0013645576080143, 0.0010168299464435, -0.0009888946696029, 0.0003168953545872, 0.0007917474476503, 0.0003371498141774, 0.0005081259436606, -0.0008397237115753, -0.0009628316093936, 0.9994182455086056]|2112.9503281179186160|      0.00195312|[1025, 328, 41, 123]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      42|[-0.0022817118827511, -0.0029560418019256, -0.0019609371380858, 0.0002663453110034, 0.0010988292623484, 0.0013645576080143, 0.0010168299464435, -0.0009888946696029, 0.0003168953545872, 0.0007917474476503, 0.0003371498141774, 0.0005081259436606, -0.0008397237115753, -0.0009628316093936, 0.9994182455086056]|2112.9503281179186160|      0.00097656|[1050, 336, 42, 126]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      43|[-0.0023540256207604, -0.0031288793929344, -0.0025147204846835, 0.0001159206371012, 0.0009425540777697, 0.0015706103979056, 0.0011690254268028, -0.0013886472428797, -2.44087448632e-05, 0.0006531451332033, 0.0005560403169209, 0.0002036291148582, -0.0007857426552007, -0.0010835475443193, 0.9992046884728475]|2112.6522066415686822|      0.00195312|[1075, 344, 43, 129]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      44|[-0.0023540256207604, -0.0031288793929344, -0.0025147204846835, 0.0001159206371012, 0.0009425540777697, 0.0015706103979056, 0.0011690254268028, -0.0013886472428797, -2.44087448632e-05, 0.0006531451332033, 0.0005560403169209, 0.0002036291148582, -0.0007857426552007, -0.0010835475443193, 0.9992046884728475]|2112.6522066415686822|      0.00097656|[1100, 352, 44, 132]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      45|[-0.0023540256207604, -0.0031288793929344, -0.0025147204846835, 0.0001159206371012, 0.0009425540777697, 0.0015706103979056, 0.0011690254268028, -0.0013886472428797, -2.44087448632e-05, 0.0006531451332033, 0.0005560403169209, 0.0002036291148582, -0.0007857426552007, -0.0010835475443193, 0.9992046884728475]|2112.6522066415686822|      0.00048828|[1125, 360, 45, 135]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      46|[-0.0024466284775091, -0.0033767616453338, -0.0026634934501297, -6.9442418753e-06, 0.0007620702025774, 0.0016104562417362, 0.0010358770878229, -0.0014404719408961, -0.0001091869732325, 0.0006212389997015, 0.000519214508643, -1.60586612848e-05, -0.0008055470356058, -0.0011645889847864, 0.9993133529482019]|2112.5153714611146825|      0.00097656|[1150, 368, 46, 138]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      47|[-0.0024466284775091, -0.0033767616453338, -0.0026634934501297, -6.9442418753e-06, 0.0007620702025774, 0.0016104562417362, 0.0010358770878229, -0.0014404719408961, -0.0001091869732325, 0.0006212389997015, 0.000519214508643, -1.60586612848e-05, -0.0008055470356058, -0.0011645889847864, 0.9993133529482019]|2112.5153714611146825|      0.00048828|[1175, 376, 47, 141]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      48|[-0.0024466284775091, -0.0033767616453338, -0.0026634934501297, -6.9442418753e-06, 0.0007620702025774, 0.0016104562417362, 0.0010358770878229, -0.0014404719408961, -0.0001091869732325, 0.0006212389997015, 0.000519214508643, -1.60586612848e-05, -0.0008055470356058, -0.0011645889847864, 0.9993133529482019]|2112.5153714611146825|      0.00024414|[1200, 384, 48, 144]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      49|[-0.002252480680864, -0.0034834304669219, -0.0026777463177529, 4.51662281176e-05, 0.0007189931368744, 0.0016454750731906, 0.0010502259855417, -0.0014693511946305, -0.0001048469711111, 0.0006256146392189, 0.0005021242772814, -3.4761083236e-06, -0.0008170007384705, -0.0012130250345139, 0.999336307773375]|2112.4565040691231843|      0.00048828|[1225, 392, 49, 147]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      50|[-0.0022479425630153, -0.003717837546216, -0.002737680470193, 4.28317783165e-05, 0.0007076398930341, 0.0017302498130743, 0.0012372304879541, -0.0016407258439981, 0.0001284773400585, 0.0008105633252818, 0.0004106673615189, 3.54718936151e-05, -0.0007869572424478, -0.0012622867680284, 0.9992566757983479]|2112.2964428001459964|      0.00097656|[1250, 400, 50, 150]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
