k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[11.0, 3.0, 0.5, 40.0, -0.7, -1.3, 25.0, -0.3, 1.4]                             |1153.9439484858455671|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[10.578509337592457, 3.0102135557225917, 0.4739200764271578, 40.22234183201539, -0.4529133140562565, -1.4231063814370146, 25.945577536846574, -0.7826296548516193, 1.0243957467632145]|860.0249023437500000|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.579646456328941, 3.047944735578886, 0.4857067982093605, 40.21240717122587, -0.4955605535010937, -1.4173154396238576, 26.05027965509196, -0.8034482457924282, 1.0511197322271655]|855.5076293945312500|      0.25000000|[337, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[10.579646456328941, 3.047944735578886, 0.4857067982093605, 40.21240717122587, -0.4955605535010937, -1.4173154396238576, 26.05027965509196, -0.8034482457924282, 1.0511197322271655]|855.5076293945312500|      0.12500000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[10.642809531993773, 3.050406038335327, 0.5006016520654208, 40.29299429870478, -0.4760184699045608, -1.429974901821712, 26.06945149750798, -0.7540487681795247, 1.0906570959495905]|852.5936279296875000|      0.25000000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[10.642809531993773, 3.050406038335327, 0.5006016520654208, 40.29299429870478, -0.4760184699045608, -1.429974901821712, 26.06945149750798, -0.7540487681795247, 1.0906570959495905]|852.5936279296875000|      0.12500000|[421, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[10.648296680043028, 2.9970952804860094, 0.5304579891501652, 40.31832490130362, -0.5165512011769023, -1.3794900141120454, 26.1417920505098, -0.7386470030481912, 1.1301262971380523]|850.1275634765625000|      0.25000000|[449, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[10.648296680043028, 2.9970952804860094, 0.5304579891501652, 40.31832490130362, -0.5165512011769023, -1.3794900141120454, 26.1417920505098, -0.7386470030481912, 1.1301262971380523]|850.1275634765625000|      0.12500000|[477, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[10.648296680043028, 2.9970952804860094, 0.5304579891501652, 40.31832490130362, -0.5165512011769023, -1.3794900141120454, 26.1417920505098, -0.7386470030481912, 1.1301262971380523]|850.1275634765625000|      0.06250000|[505, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[10.64383778150375, 3.017905266787226, 0.5331368618387627, 40.34596181356813, -0.5163012176601647, -1.3676861937268974, 26.187794358420387, -0.7220415717629238, 1.142414180065885]|848.7218627929687500|      0.12500000|[533, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[10.64383778150375, 3.017905266787226, 0.5331368618387627, 40.34596181356813, -0.5163012176601647, -1.3676861937268974, 26.187794358420387, -0.7220415717629238, 1.142414180065885]|848.7218627929687500|      0.06250000|[561, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[10.641442947021249, 3.0381092694675957, 0.5327257774859878, 40.38547215319198, -0.5247081513065396, -1.3557414753412529, 26.21194640709576, -0.6987136673167964, 1.166708453140922]|847.2550048828125000|      0.12500000|[589, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[10.641442947021249, 3.0381092694675957, 0.5327257774859878, 40.38547215319198, -0.5247081513065396, -1.3557414753412529, 26.21194640709576, -0.6987136673167964, 1.166708453140922]|847.2550048828125000|      0.06250000|[617, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[10.656318432213167, 3.0526014241855277, 0.5257863483458836, 40.40554367482108, -0.5374051828898825, -1.3688760302416643, 26.223796466100907, -0.6505020384970014, 1.1817220982444576]|845.8942871093750000|      0.12500000|[645, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[10.656318432213167, 3.0526014241855277, 0.5257863483458836, 40.40554367482108, -0.5374051828898825, -1.3688760302416643, 26.223796466100907, -0.6505020384970014, 1.1817220982444576]|845.8942871093750000|      0.06250000|[673, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[10.640446250157659, 3.0835764809110726, 0.534827659971257, 40.42726976125368, -0.572863996363502, -1.3678049119955136, 26.241197187939665, -0.6270557410194696, 1.1762345836072738]|844.9262695312500000|      0.12500000|[701, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[10.640446250157659, 3.0835764809110726, 0.534827659971257, 40.42726976125368, -0.572863996363502, -1.3678049119955136, 26.241197187939665, -0.6270557410194696, 1.1762345836072738]|844.9262695312500000|      0.06250000|[729, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[10.641203241751551, 3.0910094668679498, 0.5332987222413812, 40.457260436008156, -0.5829384584415055, -1.3630254931989174, 26.254777767675428, -0.5758000475109999, 1.1798029960684946]|843.9269566307500554|      0.12500000|[757, 108, 1, 55]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      28|[10.642598206154318, 3.0810581250599745, 0.5050001875799206, 40.49561610823307, -0.5463260692914023, -1.380175246460671, 26.328366872138698, -0.5373566198327822, 1.2485359991394385]|842.3247680664062500|      0.25000000|[786, 112, 1, 57]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[10.642598206154318, 3.0810581250599745, 0.5050001875799206, 40.49561610823307, -0.5463260692914023, -1.380175246460671, 26.328366872138698, -0.5373566198327822, 1.2485359991394385]|842.3247680664062500|      0.12500000|[814, 116, 2, 60]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[10.624316158639296, 3.058443783638082, 0.5344514761451862, 40.51146123807044, -0.603042923573424, -1.3458633719820523, 26.422392976702408, -0.5174293526473708, 1.2539026700074702]|841.6638183593750000|      0.25000000|[843, 120, 2, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      31|[10.624316158639296, 3.058443783638082, 0.5344514761451862, 40.51146123807044, -0.603042923573424, -1.3458633719820523, 26.422392976702408, -0.5174293526473708, 1.2539026700074702]|841.6638183593750000|      0.12500000|[871, 124, 2, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[10.642782302685012, 3.077171482268452, 0.4991021582999, 40.4838970838465, -0.6708749720908446, -1.330753043875578, 26.341860672946048, -0.5000358468968092, 1.290047146013195]|840.5545691079062181|      0.25000000|[899, 128, 3, 67]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      33|[10.642782302685012, 3.077171482268452, 0.4991021582999, 40.4838970838465, -0.6708749720908446, -1.330753043875578, 26.341860672946048, -0.5000358468968092, 1.290047146013195]|840.5545691079062181|      0.12500000|[928, 132, 3, 69]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[10.642782302685012, 3.077171482268452, 0.4991021582999, 40.4838970838465, -0.6708749720908446, -1.330753043875578, 26.341860672946048, -0.5000358468968092, 1.290047146013195]|840.5545691079062181|      0.06250000|[956, 136, 3, 71]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[10.629519283262333, 3.035297001135884, 0.5148152881177428, 40.50476185493853, -0.6509426950129462, -1.3260860237503975, 26.37098828833607, -0.4951460715694977, 1.2882514854502871]|840.0789184570312500|      0.12500000|[984, 140, 3, 73]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      36|[10.629519283262333, 3.035297001135884, 0.5148152881177428, 40.50476185493853, -0.6509426950129462, -1.3260860237503975, 26.37098828833607, -0.4951460715694977, 1.2882514854502871]|840.0789184570312500|      0.06250000|[1012, 144, 3, 75]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[10.6366226605627, 3.0374526252891476, 0.5026500647879312, 40.543661229630665, -0.6643223970189798, -1.3401583692974095, 26.375635556683832, -0.4582265139622498, 1.3089467296711033]|838.8947143554687500|      0.12500000|[1040, 148, 3, 77]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      38|[10.599802035432301, 3.0205464841219034, 0.4896896941644138, 40.59160535228921, -0.7484920854564823, -1.3436533342306507, 26.388112321758893, -0.4470439493140268, 1.3732844573372478]|838.0535888671875000|      0.25000000|[1068, 152, 3, 79]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      39|[10.599802035432301, 3.0205464841219034, 0.4896896941644138, 40.59160535228921, -0.7484920854564823, -1.3436533342306507, 26.388112321758893, -0.4470439493140268, 1.3732844573372478]|838.0535888671875000|      0.12500000|[1096, 156, 3, 81]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      40|[10.599802035432301, 3.0205464841219034, 0.4896896941644138, 40.59160535228921, -0.7484920854564823, -1.3436533342306507, 26.388112321758893, -0.4470439493140268, 1.3732844573372478]|838.0535888671875000|      0.06250000|[1124, 160, 3, 83]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[10.622869717019286, 3.0406673711856684, 0.4934147577867837, 40.631353559813455, -0.7291391857125229, -1.3422677554435023, 26.39150312655566, -0.4305883069270833, 1.346512352657644]|836.8882446289062500|      0.12500000|[1152, 164, 3, 85]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      42|[10.62611228852518, 3.0581083429407068, 0.4594530218120456, 40.67328729906306, -0.7557592756650648, -1.250890294712983, 26.425334476797776, -0.3842532115064965, 1.3395489202483961]|835.8978881835937500|      0.25000000|[1180, 168, 3, 87]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      43|[10.62611228852518, 3.0581083429407068, 0.4594530218120456, 40.67328729906306, -0.7557592756650648, -1.250890294712983, 26.425334476797776, -0.3842532115064965, 1.3395489202483961]|835.8978881835937500|      0.12500000|[1208, 172, 3, 89]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      44|[10.62611228852518, 3.0581083429407068, 0.4594530218120456, 40.67328729906306, -0.7557592756650648, -1.250890294712983, 26.425334476797776, -0.3842532115064965, 1.3395489202483961]|835.8978881835937500|      0.06250000|[1236, 176, 3, 91]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
