k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[43, 6, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=2
      16|[100.03981560429511, 0.1894321580098245, 0.3853673294442516, 0.9719100438997985, 99.97832497111851, 0.1793460243921358, 0.2721182180240549, 0.7944964874552473, 100.01573514576002, 0.071416609683415, 0.3033882350470615, 0.7530863517824513, 100.02883305677379, 0.0682864614522852, 0.3158676676746425, 0.5633014347527845, 100.03865210782483, 0.2215097847982652, 0.3567566024540396, 0.1682046836958922, 99.92821582248199, 0.6600734812550041, 0.6509560826581361, 0.06370173769463, 299.9566874580686, 300.00200214562057, 300.0844837646408, 300.07184348860767, 300.0491637677522]| 83.0813137618108186|      0.06250000|[688, 96, 16, 64]                                                          |  | used linear model with 49 points | iterate failure | actual_k=2
      17|[100.03981560429511, 0.1894321580098245, 0.3853673294442516, 0.9719100438997985, 99.97832497111851, 0.1793460243921358, 0.2721182180240549, 0.7944964874552473, 100.01573514576002, 0.071416609683415, 0.3033882350470615, 0.7530863517824513, 100.02883305677379, 0.0682864614522852, 0.3158676676746425, 0.5633014347527845, 100.03865210782483, 0.2215097847982652, 0.3567566024540396, 0.1682046836958922, 99.92821582248199, 0.6600734812550041, 0.6509560826581361, 0.06370173769463, 299.9566874580686, 300.00200214562057, 300.0844837646408, 300.07184348860767, 300.0491637677522]| 83.0813137618108186|      0.03125000|[731, 102, 17, 68]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      18|[100.0367221084066, 0.2000623545076202, 0.3978202709155994, 0.9735490452989396, 99.98578080639247, 0.1771034708811078, 0.2728016972330745, 0.7946978396275227, 100.01400397581703, 0.0901501427868247, 0.3077191067004664, 0.759461580199559, 100.02630009466654, 0.0646424490015891, 0.3107940366748169, 0.56080920857847, 100.03531817210629, 0.2256042375349383, 0.3580466535568131, 0.1712858879346572, 99.92464203420003, 0.6554058655652103, 0.6511690558825468, 0.0726314836111913, 299.95938801270967, 300.0014462685561, 300.0832688476519, 300.07298516861204, 300.0466438313797]| 79.7582436073531653|      0.06250000|[774, 108, 18, 72]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      19|[100.0367221084066, 0.2000623545076202, 0.3978202709155994, 0.9735490452989396, 99.98578080639247, 0.1771034708811078, 0.2728016972330745, 0.7946978396275227, 100.01400397581703, 0.0901501427868247, 0.3077191067004664, 0.759461580199559, 100.02630009466654, 0.0646424490015891, 0.3107940366748169, 0.56080920857847, 100.03531817210629, 0.2256042375349383, 0.3580466535568131, 0.1712858879346572, 99.92464203420003, 0.6554058655652103, 0.6511690558825468, 0.0726314836111913, 299.95938801270967, 300.0014462685561, 300.0832688476519, 300.07298516861204, 300.0466438313797]| 79.7582436073531653|      0.03125000|[817, 114, 19, 76]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      20|[100.0367221084066, 0.2000623545076202, 0.3978202709155994, 0.9735490452989396, 99.98578080639247, 0.1771034708811078, 0.2728016972330745, 0.7946978396275227, 100.01400397581703, 0.0901501427868247, 0.3077191067004664, 0.759461580199559, 100.02630009466654, 0.0646424490015891, 0.3107940366748169, 0.56080920857847, 100.03531817210629, 0.2256042375349383, 0.3580466535568131, 0.1712858879346572, 99.92464203420003, 0.6554058655652103, 0.6511690558825468, 0.0726314836111913, 299.95938801270967, 300.0014462685561, 300.0832688476519, 300.07298516861204, 300.0466438313797]| 79.7582436073531653|      0.01562500|[860, 120, 20, 80]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      21|[100.03681453462958, 0.1981255994965534, 0.3957286369043823, 0.9747391181780759, 99.9845530946901, 0.1872497499088206, 0.2794612667206769, 0.7980534807374159, 100.0150031790849, 0.0857996933653462, 0.3032740826046317, 0.7564951685242848, 100.024990379731, 0.0676271699349982, 0.3132033374177169, 0.5614527215611035, 100.03623560440334, 0.2260346609290613, 0.3592475343184399, 0.1718413397984345, 99.92481271966483, 0.6535853846618933, 0.6523994463581992, 0.0736933651009247, 299.95954835487925, 300.00088905359274, 300.0830228269439, 300.07298777026807, 300.0464414780801]| 73.3931535658828693|      0.03125000|[903, 126, 21, 84]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      22|[100.03681453462958, 0.1981255994965534, 0.3957286369043823, 0.9747391181780759, 99.9845530946901, 0.1872497499088206, 0.2794612667206769, 0.7980534807374159, 100.0150031790849, 0.0857996933653462, 0.3032740826046317, 0.7564951685242848, 100.024990379731, 0.0676271699349982, 0.3132033374177169, 0.5614527215611035, 100.03623560440334, 0.2260346609290613, 0.3592475343184399, 0.1718413397984345, 99.92481271966483, 0.6535853846618933, 0.6523994463581992, 0.0736933651009247, 299.95954835487925, 300.00088905359274, 300.0830228269439, 300.07298777026807, 300.0464414780801]| 73.3931535658828693|      0.01562500|[946, 132, 22, 88]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      23|[100.0366139744013, 0.2055443775373412, 0.3980736985624765, 0.9748703530947073, 99.98623654211383, 0.1942731849868237, 0.2786138801636415, 0.7996867291098295, 100.01236841741168, 0.0844676865592373, 0.3048742905456251, 0.7530356068671321, 100.02794365719433, 0.0684441649225012, 0.3134994788358483, 0.5582472509022524, 100.03455130720958, 0.226902195816824, 0.3644412700875881, 0.16884378839117, 99.92498104039919, 0.6520084197254606, 0.6469828484221282, 0.0736256900564898, 299.9610942923067, 300.0005537230602, 300.08069465923046, 300.07199982815877, 300.04427533497375]| 70.7950608791416869|      0.03125000|[989, 138, 23, 92]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      24|[100.0366139744013, 0.2055443775373412, 0.3980736985624765, 0.9748703530947073, 99.98623654211383, 0.1942731849868237, 0.2786138801636415, 0.7996867291098295, 100.01236841741168, 0.0844676865592373, 0.3048742905456251, 0.7530356068671321, 100.02794365719433, 0.0684441649225012, 0.3134994788358483, 0.5582472509022524, 100.03455130720958, 0.226902195816824, 0.3644412700875881, 0.16884378839117, 99.92498104039919, 0.6520084197254606, 0.6469828484221282, 0.0736256900564898, 299.9610942923067, 300.0005537230602, 300.08069465923046, 300.07199982815877, 300.04427533497375]| 70.7950608791416869|      0.01562500|[1032, 144, 24, 96]                                                        |  | used linear model with 49 points | iterate failure | actual_k=2
      25|[100.03693911833086, 0.2053014190331369, 0.4023984579439517, 0.974292363879717, 99.9882958264579, 0.201975325565458, 0.2776314174531272, 0.8007938358901712, 100.01074409459073, 0.0913892568423542, 0.306685986773571, 0.7500256103541348, 100.02613561296961, 0.0700523747412204, 0.3096601136686894, 0.5583163520723609, 100.03381004176663, 0.2281539467125037, 0.3700487511244623, 0.1732470197830789, 99.9256440211672, 0.6548460970695134, 0.6475801947686296, 0.0723179475449686, 299.96330946753477, 300.00234347429114, 300.0813787332106, 300.0711637494888, 300.0459809632807]| 68.1760397552018276|      0.03125000|[1075, 150, 25, 100]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      26|[100.04342186474109, 0.2127721608662117, 0.4167436994095852, 0.97636516717679, 99.98808092253475, 0.2095336065611928, 0.2722302493216887, 0.8088230333055033, 100.01187588183846, 0.0987958611268875, 0.3130297660247275, 0.7512312275772033, 100.02666990153774, 0.0731148454655105, 0.3083177545424031, 0.554315248626326, 100.03726645999211, 0.2189534344965366, 0.3621893368047429, 0.1701136374807833, 99.92741628817345, 0.65272651245791, 0.6438259363392895, 0.0631691830964277, 299.9583977726215, 299.99766868880073, 300.0772724763525, 300.06644904378726, 300.05179784319375]| 64.8386300208889850|      0.06250000|[1118, 156, 26, 104]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      27|[100.04342186474109, 0.2127721608662117, 0.4167436994095852, 0.97636516717679, 99.98808092253475, 0.2095336065611928, 0.2722302493216887, 0.8088230333055033, 100.01187588183846, 0.0987958611268875, 0.3130297660247275, 0.7512312275772033, 100.02666990153774, 0.0731148454655105, 0.3083177545424031, 0.554315248626326, 100.03726645999211, 0.2189534344965366, 0.3621893368047429, 0.1701136374807833, 99.92741628817345, 0.65272651245791, 0.6438259363392895, 0.0631691830964277, 299.9583977726215, 299.99766868880073, 300.0772724763525, 300.06644904378726, 300.05179784319375]| 64.8386300208889850|      0.03125000|[1161, 162, 27, 108]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      28|[100.04342186474109, 0.2127721608662117, 0.4167436994095852, 0.97636516717679, 99.98808092253475, 0.2095336065611928, 0.2722302493216887, 0.8088230333055033, 100.01187588183846, 0.0987958611268875, 0.3130297660247275, 0.7512312275772033, 100.02666990153774, 0.0731148454655105, 0.3083177545424031, 0.554315248626326, 100.03726645999211, 0.2189534344965366, 0.3621893368047429, 0.1701136374807833, 99.92741628817345, 0.65272651245791, 0.6438259363392895, 0.0631691830964277, 299.9583977726215, 299.99766868880073, 300.0772724763525, 300.06644904378726, 300.05179784319375]| 64.8386300208889850|      0.01562500|[1204, 168, 28, 112]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      29|[100.04538167499216, 0.2151691627255418, 0.4163463070988573, 0.9788125146719366, 99.98754397499712, 0.217917468943348, 0.2796712486011135, 0.8124561261093628, 100.01274575995882, 0.1009328416573232, 0.3134167063817265, 0.7482857421304954, 100.02792962047985, 0.078656902234391, 0.3105039961013526, 0.5546503693998807, 100.03853087493934, 0.222902792182896, 0.3631465649321249, 0.1703036415984374, 99.92759409816892, 0.6508819821361017, 0.643902100496765, 0.0644477506424816, 299.9594251679474, 299.995840981515, 300.0744189384722, 300.06660819859997, 300.0532580263243]| 61.6007180789610445|      0.03125000|[1247, 174, 29, 116]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      30|[100.04329132109144, 0.2215125243192475, 0.4166393833353777, 0.976810215914265, 99.99436835360191, 0.2269934296446105, 0.2869089922490378, 0.8107876664661585, 100.01089748317338, 0.1144673209637483, 0.3240586578851994, 0.7559001933647606, 100.02594919956984, 0.0874926922860158, 0.3149580523924937, 0.5557827711409656, 100.029164374862, 0.2269723498335237, 0.3646832663640068, 0.166956367740125, 99.92924247374276, 0.6512053973224606, 0.6400888961715078, 0.0644265060351833, 299.95884379298593, 299.98658989739204, 300.0783001993364, 300.06879228588195, 300.0467907068737]| 56.8317900115077705|      0.06250000|[1290, 180, 30, 120]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      31|[100.04329132109144, 0.2215125243192475, 0.4166393833353777, 0.976810215914265, 99.99436835360191, 0.2269934296446105, 0.2869089922490378, 0.8107876664661585, 100.01089748317338, 0.1144673209637483, 0.3240586578851994, 0.7559001933647606, 100.02594919956984, 0.0874926922860158, 0.3149580523924937, 0.5557827711409656, 100.029164374862, 0.2269723498335237, 0.3646832663640068, 0.166956367740125, 99.92924247374276, 0.6512053973224606, 0.6400888961715078, 0.0644265060351833, 299.95884379298593, 299.98658989739204, 300.0783001993364, 300.06879228588195, 300.0467907068737]| 56.8317900115077705|      0.03125000|[1333, 186, 31, 124]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      32|[100.03740853131697, 0.2267677071139137, 0.419047861164037, 0.9759534547573759, 100.00249406611714, 0.2393940636109746, 0.2812790126428412, 0.80282984283747, 100.01653849878774, 0.1146090195095697, 0.3246910130490389, 0.7530759879054489, 100.02309639025309, 0.090903815989948, 0.3161461283714798, 0.5556262322556547, 100.02210638898536, 0.229105726999925, 0.3700511096876914, 0.1733154149817661, 99.92617857652158, 0.641941714424483, 0.6333767434199838, 0.0635820885951329, 299.97048351553747, 299.98425765188466, 300.0734837874234, 300.07254948833736, 300.03737127981833]| 53.9145564661762720|      0.06250000|[1376, 192, 32, 128]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      33|[100.03740853131697, 0.2267677071139137, 0.419047861164037, 0.9759534547573759, 100.00249406611714, 0.2393940636109746, 0.2812790126428412, 0.80282984283747, 100.01653849878774, 0.1146090195095697, 0.3246910130490389, 0.7530759879054489, 100.02309639025309, 0.090903815989948, 0.3161461283714798, 0.5556262322556547, 100.02210638898536, 0.229105726999925, 0.3700511096876914, 0.1733154149817661, 99.92617857652158, 0.641941714424483, 0.6333767434199838, 0.0635820885951329, 299.97048351553747, 299.98425765188466, 300.0734837874234, 300.07254948833736, 300.03737127981833]| 53.9145564661762720|      0.03125000|[1419, 198, 33, 132]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      34|[100.03498443699677, 0.2280953199389227, 0.4191220070029336, 0.9746054091382846, 100.00253770892813, 0.2405088144553817, 0.2910805039963043, 0.8072359324800099, 100.01004785013863, 0.1273522788200452, 0.3296347567690863, 0.7491230821494351, 100.0195082221485, 0.0982737924242458, 0.3155109499302941, 0.555966974394158, 100.02080127175915, 0.2389602650639636, 0.37628641376495, 0.180231650746182, 99.92379270385386, 0.6338606487486348, 0.6247387485156074, 0.0547031347276085, 299.9733867087983, 299.9803419395507, 300.0747609755381, 300.08205625677317, 300.0338597721445]| 50.7896378824563755|      0.06250000|[1462, 204, 34, 136]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      35|[100.03498443699677, 0.2280953199389227, 0.4191220070029336, 0.9746054091382846, 100.00253770892813, 0.2405088144553817, 0.2910805039963043, 0.8072359324800099, 100.01004785013863, 0.1273522788200452, 0.3296347567690863, 0.7491230821494351, 100.0195082221485, 0.0982737924242458, 0.3155109499302941, 0.555966974394158, 100.02080127175915, 0.2389602650639636, 0.37628641376495, 0.180231650746182, 99.92379270385386, 0.6338606487486348, 0.6247387485156074, 0.0547031347276085, 299.9733867087983, 299.9803419395507, 300.0747609755381, 300.08205625677317, 300.0338597721445]| 50.7896378824563755|      0.03125000|[1505, 210, 35, 140]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      36|[100.03498443699677, 0.2280953199389227, 0.4191220070029336, 0.9746054091382846, 100.00253770892813, 0.2405088144553817, 0.2910805039963043, 0.8072359324800099, 100.01004785013863, 0.1273522788200452, 0.3296347567690863, 0.7491230821494351, 100.0195082221485, 0.0982737924242458, 0.3155109499302941, 0.555966974394158, 100.02080127175915, 0.2389602650639636, 0.37628641376495, 0.180231650746182, 99.92379270385386, 0.6338606487486348, 0.6247387485156074, 0.0547031347276085, 299.9733867087983, 299.9803419395507, 300.0747609755381, 300.08205625677317, 300.0338597721445]| 50.7896378824563755|      0.01562500|[1548, 216, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      37|[100.03340663244573, 0.2350404150852246, 0.4225647762001249, 0.9774595521710066, 100.00356043808999, 0.2409632341099007, 0.2911772482273419, 0.8058322468410449, 100.008870974969, 0.1260562753558909, 0.3294641765944625, 0.7470642262875855, 100.02022714104278, 0.1100040683641655, 0.3179409118579917, 0.5566316601930199, 100.01984456508042, 0.23940077670142, 0.373532540166571, 0.1794538251008007, 99.92248508956355, 0.6343940721646963, 0.6238260922466342, 0.0542836829186393, 299.97173408196596, 299.98078979482545, 300.0742037247126, 300.0831541341804, 300.03257859771924]| 47.9150628310772007|      0.03125000|[1591, 222, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      38|[100.03805844234917, 0.2425073913858329, 0.4183667587244078, 0.9792830827928042, 100.0109020999964, 0.2468453324262837, 0.2934705131083374, 0.8010598423420435, 100.00949421453105, 0.1359231280458746, 0.3321949089009719, 0.7512926090360099, 100.01116349095557, 0.1104023702352855, 0.3229135390818006, 0.5565257140033821, 100.0248098422335, 0.246764102445608, 0.3720214303663248, 0.1807052335556962, 99.92455885777191, 0.6393669726338583, 0.6195745216027997, 0.0438082230340972, 299.9840526417905, 299.98752404970685, 300.08106208362665, 300.0764550830274, 300.0308511748357]| 45.4400540814524803|      0.06250000|[1634, 228, 38, 152]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      39|[100.03805844234917, 0.2425073913858329, 0.4183667587244078, 0.9792830827928042, 100.0109020999964, 0.2468453324262837, 0.2934705131083374, 0.8010598423420435, 100.00949421453105, 0.1359231280458746, 0.3321949089009719, 0.7512926090360099, 100.01116349095557, 0.1104023702352855, 0.3229135390818006, 0.5565257140033821, 100.0248098422335, 0.246764102445608, 0.3720214303663248, 0.1807052335556962, 99.92455885777191, 0.6393669726338583, 0.6195745216027997, 0.0438082230340972, 299.9840526417905, 299.98752404970685, 300.08106208362665, 300.0764550830274, 300.0308511748357]| 45.4400540814524803|      0.03125000|[1677, 234, 39, 156]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      40|[100.03805844234917, 0.2425073913858329, 0.4183667587244078, 0.9792830827928042, 100.0109020999964, 0.2468453324262837, 0.2934705131083374, 0.8010598423420435, 100.00949421453105, 0.1359231280458746, 0.3321949089009719, 0.7512926090360099, 100.01116349095557, 0.1104023702352855, 0.3229135390818006, 0.5565257140033821, 100.0248098422335, 0.246764102445608, 0.3720214303663248, 0.1807052335556962, 99.92455885777191, 0.6393669726338583, 0.6195745216027997, 0.0438082230340972, 299.9840526417905, 299.98752404970685, 300.08106208362665, 300.0764550830274, 300.0308511748357]| 45.4400540814524803|      0.01562500|[1720, 240, 40, 160]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
