k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[0.027243382619, 0.0115513464884115, -0.0060367723062879, -0.0250769103109132, 0.0076901085296285, -0.0487636402278758, 0.0046249250936466, 0.0134111490032851, -0.0320712953409499, 0.0151207609360732, 0.0457082398409886, 0.0186567139903946, -0.0090601567171337, 0.0208169087424087, 0.0083814200488592, 0.0186895203323105, -0.047674529085081, -0.0149097814849479, -0.0350907755517419, 0.0165161552270534, 0.0151353282589322, 0.0139143023201539, -0.004968987649026, 0.0090445002650327, -0.0006684367811436, 0.0011883169092556, -0.0200590980938494, -0.0131678233585899, -0.0037600670162117, 0.0110473667343672, 0.0508088925940031, 0.0147241154443256, -0.025251062069614, 0.011611145893143, 0.074245318904199, 0.0338919091148477, 0.0187600972641964, 0.0306099675229332, -0.0262051083505961, 0.056540190460153, 0.0134460834213786, -0.0215066913762029, 0.0037770660307796, 0.0649789027122321, -0.0050766139511483, -0.005406990689305, 0.0109508309202613, -0.0366186328182596, 0.0642885567183965, 0.0380232575235321, 0.0011582160741969, 0.020208701897242, 0.0454740691130459, 0.0004492692830656, 0.0264661313444157, 7.01206895611e-05, -0.0380115206612701]|42117.9078390606591711|      0.06250000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[0.027243382619, 0.0115513464884115, -0.0060367723062879, -0.0250769103109132, 0.0076901085296285, -0.0487636402278758, 0.0046249250936466, 0.0134111490032851, -0.0320712953409499, 0.0151207609360732, 0.0457082398409886, 0.0186567139903946, -0.0090601567171337, 0.0208169087424087, 0.0083814200488592, 0.0186895203323105, -0.047674529085081, -0.0149097814849479, -0.0350907755517419, 0.0165161552270534, 0.0151353282589322, 0.0139143023201539, -0.004968987649026, 0.0090445002650327, -0.0006684367811436, 0.0011883169092556, -0.0200590980938494, -0.0131678233585899, -0.0037600670162117, 0.0110473667343672, 0.0508088925940031, 0.0147241154443256, -0.025251062069614, 0.011611145893143, 0.074245318904199, 0.0338919091148477, 0.0187600972641964, 0.0306099675229332, -0.0262051083505961, 0.056540190460153, 0.0134460834213786, -0.0215066913762029, 0.0037770660307796, 0.0649789027122321, -0.0050766139511483, -0.005406990689305, 0.0109508309202613, -0.0366186328182596, 0.0642885567183965, 0.0380232575235321, 0.0011582160741969, 0.020208701897242, 0.0454740691130459, 0.0004492692830656, 0.0264661313444157, 7.01206895611e-05, -0.0380115206612701]|42117.9078390606591711|      0.03125000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      14|[0.0301534917753679, 0.0170748943941133, -0.005635794384108, -0.0296751487585652, 0.0135243162219093, -0.0448435225842689, 0.0043331427563358, 0.0130282459078727, -0.0329183211737306, 0.0199787188450902, 0.0510060714860665, 0.0179401793662589, -0.0047938529992389, 0.0221709965607231, 0.0108445803870121, 0.0205512598586405, -0.0489215073303965, -0.0142732599875519, -0.0303920116979628, 0.0156659426966261, 0.0170957196380541, 0.0123924096395658, -0.0013390519362544, 0.0101975215317254, 0.0013475343133677, 0.0014626589689686, -0.0225904408590737, -0.0102540301715612, -0.0035122305511281, 0.0105579951195616, 0.0617467428515587, 0.0188830112654533, -0.0293486688063438, 0.0109319582845037, 0.0827692085376243, 0.0371201838315771, 0.0210110707473633, 0.0244610812914962, -0.0305089912818522, 0.0656867955732058, 0.0180358958323423, -0.0198566091489446, 0.0089163290940476, 0.069727400757343, -0.0023702698164008, -0.0066329136469926, 0.0147035316928369, -0.0343366273101926, 0.0660718464529915, 0.0388939693905789, -0.0045200179428581, 0.0179671374034371, 0.0589203495676919, -0.001227174579654, 0.0247621647957164, 0.0029837824388522, -0.0381186201445021]|31736.5541247449764342|      0.06250000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      15|[0.0301534917753679, 0.0170748943941133, -0.005635794384108, -0.0296751487585652, 0.0135243162219093, -0.0448435225842689, 0.0043331427563358, 0.0130282459078727, -0.0329183211737306, 0.0199787188450902, 0.0510060714860665, 0.0179401793662589, -0.0047938529992389, 0.0221709965607231, 0.0108445803870121, 0.0205512598586405, -0.0489215073303965, -0.0142732599875519, -0.0303920116979628, 0.0156659426966261, 0.0170957196380541, 0.0123924096395658, -0.0013390519362544, 0.0101975215317254, 0.0013475343133677, 0.0014626589689686, -0.0225904408590737, -0.0102540301715612, -0.0035122305511281, 0.0105579951195616, 0.0617467428515587, 0.0188830112654533, -0.0293486688063438, 0.0109319582845037, 0.0827692085376243, 0.0371201838315771, 0.0210110707473633, 0.0244610812914962, -0.0305089912818522, 0.0656867955732058, 0.0180358958323423, -0.0198566091489446, 0.0089163290940476, 0.069727400757343, -0.0023702698164008, -0.0066329136469926, 0.0147035316928369, -0.0343366273101926, 0.0660718464529915, 0.0388939693905789, -0.0045200179428581, 0.0179671374034371, 0.0589203495676919, -0.001227174579654, 0.0247621647957164, 0.0029837824388522, -0.0381186201445021]|31736.5541247449764342|      0.03125000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      16|[0.0308447930455139, 0.0196712127668232, -0.0059679722670918, -0.0305595435502866, 0.0113112908379912, -0.0419334550748261, 0.0053746559971075, 0.0065542228297321, -0.0352689624696823, 0.0134456371809197, 0.0464272795203631, 0.0217912329896152, 0.0055967570895855, 0.0229974895861283, 0.0064239725882781, 0.0190382814690184, -0.0477632125948762, -0.0155217402938914, -0.0336919251450012, 0.0157492101109443, 0.0156821517683042, 0.0119162441364825, 0.001867005940891, 0.0103223884336976, 0.0038724690555747, 0.0003032842483314, -0.0243763269855737, -0.0085997067450729, -0.0067773848327765, 0.0119427650020534, 0.0633023053205288, 0.0211087813884518, -0.0344369138942663, 0.0136417900143527, 0.0824005296494284, 0.0415716417733182, 0.019079041768682, 0.0272496738007212, -0.0286204510587559, 0.0706232349945806, 0.0176290424817348, -0.0192844822182704, 0.0130602428613746, 0.0739728293580729, -0.005034058475402, -0.0063263536142952, 0.0148549562181567, -0.0341676717231387, 0.0742787771227436, 0.0407094390415785, -0.0119301194252238, 0.0257543454905555, 0.0736352798213021, 0.0030617065362803, 0.0302575771273522, 0.0048386438834904, -0.0312360558989354]|23736.8748883324296912|      0.06250000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      17|[0.0308447930455139, 0.0196712127668232, -0.0059679722670918, -0.0305595435502866, 0.0113112908379912, -0.0419334550748261, 0.0053746559971075, 0.0065542228297321, -0.0352689624696823, 0.0134456371809197, 0.0464272795203631, 0.0217912329896152, 0.0055967570895855, 0.0229974895861283, 0.0064239725882781, 0.0190382814690184, -0.0477632125948762, -0.0155217402938914, -0.0336919251450012, 0.0157492101109443, 0.0156821517683042, 0.0119162441364825, 0.001867005940891, 0.0103223884336976, 0.0038724690555747, 0.0003032842483314, -0.0243763269855737, -0.0085997067450729, -0.0067773848327765, 0.0119427650020534, 0.0633023053205288, 0.0211087813884518, -0.0344369138942663, 0.0136417900143527, 0.0824005296494284, 0.0415716417733182, 0.019079041768682, 0.0272496738007212, -0.0286204510587559, 0.0706232349945806, 0.0176290424817348, -0.0192844822182704, 0.0130602428613746, 0.0739728293580729, -0.005034058475402, -0.0063263536142952, 0.0148549562181567, -0.0341676717231387, 0.0742787771227436, 0.0407094390415785, -0.0119301194252238, 0.0257543454905555, 0.0736352798213021, 0.0030617065362803, 0.0302575771273522, 0.0048386438834904, -0.0312360558989354]|23736.8748883324296912|      0.03125000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[0.0308447930455139, 0.0196712127668232, -0.0059679722670918, -0.0305595435502866, 0.0113112908379912, -0.0419334550748261, 0.0053746559971075, 0.0065542228297321, -0.0352689624696823, 0.0134456371809197, 0.0464272795203631, 0.0217912329896152, 0.0055967570895855, 0.0229974895861283, 0.0064239725882781, 0.0190382814690184, -0.0477632125948762, -0.0155217402938914, -0.0336919251450012, 0.0157492101109443, 0.0156821517683042, 0.0119162441364825, 0.001867005940891, 0.0103223884336976, 0.0038724690555747, 0.0003032842483314, -0.0243763269855737, -0.0085997067450729, -0.0067773848327765, 0.0119427650020534, 0.0633023053205288, 0.0211087813884518, -0.0344369138942663, 0.0136417900143527, 0.0824005296494284, 0.0415716417733182, 0.019079041768682, 0.0272496738007212, -0.0286204510587559, 0.0706232349945806, 0.0176290424817348, -0.0192844822182704, 0.0130602428613746, 0.0739728293580729, -0.005034058475402, -0.0063263536142952, 0.0148549562181567, -0.0341676717231387, 0.0742787771227436, 0.0407094390415785, -0.0119301194252238, 0.0257543454905555, 0.0736352798213021, 0.0030617065362803, 0.0302575771273522, 0.0048386438834904, -0.0312360558989354]|23736.8748883324296912|      0.01562500|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      19|[0.0300465696423177, 0.0230283984895631, -0.0057876722991425, -0.0334352318488199, 0.0131532371038907, -0.0425927417296804, 0.0047367402911821, 0.0041378785297895, -0.0349627256873049, 0.0131092774263579, 0.0463206774937134, 0.0220211440683368, 0.0075934790938229, 0.0239095730033497, 0.0073621705146981, 0.0192915396500809, -0.0470063246276647, -0.0161119419376774, -0.0319932056440968, 0.0140341909892007, 0.0175534076304705, 0.0123898884615464, 0.0036073619512778, 0.0132181583365688, 0.0032061385107908, 0.0024411794784017, -0.0233922541744878, -0.0104386695373668, -0.0069501978807563, 0.0114180751140023, 0.0671581965904837, 0.0240150545737464, -0.0367304776006041, 0.011462809961254, 0.0873626218834812, 0.0410432337081546, 0.0205768678260654, 0.0277609433719368, -0.0280219626282839, 0.0745149023538322, 0.0215014600810115, -0.0224536909327098, 0.014109511887814, 0.0777816432030055, -0.00398485477133, -0.0049871740476521, 0.016469644575251, -0.0333927824182679, 0.0778753903958332, 0.0409300845620361, -0.0137789634213166, 0.0256262257897442, 0.0768436958560121, 0.005647633711034, 0.0335484224249059, 0.0061365240055458, -0.0285214600866145]|18844.3113934456050629|      0.03125000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[0.030531739130452, 0.0284476844827691, -0.0067163874689808, -0.0321218630524493, 0.0168377708050773, -0.042426608195393, 0.0072955322170318, 0.0074143966601577, -0.0381808335153613, 0.0097686173097457, 0.0435836593999333, 0.0248335225249912, 0.0007360444531744, 0.0285807855384779, 0.0051879159787174, 0.0229353128769151, -0.0466984909632516, -0.0055519100271729, -0.0372042018685545, 0.0139156287996034, 0.0147273230842905, 0.01095424603261, 0.0108906912819285, 0.0198451296505194, -0.0003147529910617, -0.0016419187998874, -0.0276517624961358, -0.0094744442982669, -0.0047736372301747, 0.01162483113165, 0.0697822727138814, 0.024017648298219, -0.0324353733291594, 0.0100405398499568, 0.0975137316897698, 0.039295778366944, 0.0251889414800841, 0.0279141618441883, -0.0285937651257719, 0.0836553326311096, 0.026542456319576, -0.0265418552855573, 0.0108104375314728, 0.0831946099211889, -0.0073661599696429, -0.0065121174613199, 0.0163883407729822, -0.0318522668391189, 0.0879794038820119, 0.0367710515202952, -0.0154206620009059, 0.0221486696063321, 0.0797723221449661, 0.0074173907096467, 0.0355140265891896, 0.0042332261059597, -0.0292724467958737]|13814.2073249717377621|      0.06250000|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      21|[0.030531739130452, 0.0284476844827691, -0.0067163874689808, -0.0321218630524493, 0.0168377708050773, -0.042426608195393, 0.0072955322170318, 0.0074143966601577, -0.0381808335153613, 0.0097686173097457, 0.0435836593999333, 0.0248335225249912, 0.0007360444531744, 0.0285807855384779, 0.0051879159787174, 0.0229353128769151, -0.0466984909632516, -0.0055519100271729, -0.0372042018685545, 0.0139156287996034, 0.0147273230842905, 0.01095424603261, 0.0108906912819285, 0.0198451296505194, -0.0003147529910617, -0.0016419187998874, -0.0276517624961358, -0.0094744442982669, -0.0047736372301747, 0.01162483113165, 0.0697822727138814, 0.024017648298219, -0.0324353733291594, 0.0100405398499568, 0.0975137316897698, 0.039295778366944, 0.0251889414800841, 0.0279141618441883, -0.0285937651257719, 0.0836553326311096, 0.026542456319576, -0.0265418552855573, 0.0108104375314728, 0.0831946099211889, -0.0073661599696429, -0.0065121174613199, 0.0163883407729822, -0.0318522668391189, 0.0879794038820119, 0.0367710515202952, -0.0154206620009059, 0.0221486696063321, 0.0797723221449661, 0.0074173907096467, 0.0355140265891896, 0.0042332261059597, -0.0292724467958737]|13814.2073249717377621|      0.03125000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
