k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-3.76424652e-08, -1.852096458e-07, 0.009999430220088, 0.0003723376077588, 100000.00000075539, 0.0979800152919116, 0.000166421697601, 99999.99999955011]|3355.0086559726432824|      0.00000095|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-5.94827977e-08, -4.30915014e-08, 0.0099995057555679, 0.0003726518670603, 100000.00000069941, 0.097979938381968, 0.0001655836253692, 99999.99999982018]|3354.2952545032126181|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-5.94827977e-08, -4.30915014e-08, 0.0099995057555679, 0.0003726518670603, 100000.00000069941, 0.097979938381968, 0.0001655836253692, 99999.99999982018]|3354.2952545032126181|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-5.94827977e-08, -4.30915014e-08, 0.0099995057555679, 0.0003726518670603, 100000.00000069941, 0.097979938381968, 0.0001655836253692, 99999.99999982018]|3354.2952545032126181|      0.00000048|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-5.94827977e-08, -4.30915014e-08, 0.0099995057555679, 0.0003726518670603, 100000.00000069941, 0.097979938381968, 0.0001655836253692, 99999.99999982018]|3354.2952545032126181|      0.00000024|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[6.58248959e-08, 2.20158064e-08, 0.0099995745511982, 0.0003727102812827, 100000.00000068321, 0.0979799566350169, 0.0001657512156649, 99999.9999998115]|3354.2609941656355659|      0.00000048|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[6.58248959e-08, 2.20158064e-08, 0.0099995745511982, 0.0003727102812827, 100000.00000068321, 0.0979799566350169, 0.0001657512156649, 99999.9999998115]|3354.2609941656355659|      0.00000024|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[6.58248959e-08, 2.20158064e-08, 0.0099995745511982, 0.0003727102812827, 100000.00000068321, 0.0979799566350169, 0.0001657512156649, 99999.9999998115]|3354.2609941656355659|      0.00000012|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[6.58248959e-08, 2.20158064e-08, 0.0099995745511982, 0.0003727102812827, 100000.00000068321, 0.0979799566350169, 0.0001657512156649, 99999.9999998115]|3354.2609941656355659|      0.00000006|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[9.60277753e-08, 2.38433e-08, 0.0099995808274055, 0.0003727062648848, 100000.00000068123, 0.0979799605232906, 0.0001657006153403, 99999.99999981001]|3354.2574662838287622|      0.00000012|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[1.696796793e-07, 4.41700181e-08, 0.0099995551054101, 0.0003726827006076, 100000.00000071124, 0.0979799530348916, 0.0001657476061061, 99999.99999974683]|3354.2533905206341842|      0.00000024|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[1.696796793e-07, 4.41700181e-08, 0.0099995551054101, 0.0003726827006076, 100000.00000071124, 0.0979799530348916, 0.0001657476061061, 99999.99999974683]|3354.2533905206341842|      0.00000012|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[2.244018132e-07, 6.68081258e-08, 0.0099995797858335, 0.000372701932822, 100000.00000075405, 0.0979799428533104, 0.0001656693956266, 99999.99999970593]|3354.2509857822869890|      0.00000024|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[2.244018132e-07, 6.68081258e-08, 0.0099995797858335, 0.000372701932822, 100000.00000075405, 0.0979799428533104, 0.0001656693956266, 99999.99999970593]|3354.2509857822869890|      0.00000012|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[2.244018132e-07, 6.68081258e-08, 0.0099995797858335, 0.000372701932822, 100000.00000075405, 0.0979799428533104, 0.0001656693956266, 99999.99999970593]|3354.2509857822869890|      0.00000006|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[2.53907258e-07, 6.13862828e-08, 0.0099995830601992, 0.000372707165231, 100000.0000007579, 0.097979942498525, 0.0001657202831205, 99999.99999970914]|3354.2456337040030121|      0.00000012|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[2.53907258e-07, 6.13862828e-08, 0.0099995830601992, 0.000372707165231, 100000.0000007579, 0.097979942498525, 0.0001657202831205, 99999.99999970914]|3354.2456337040030121|      0.00000006|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
