k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      12|[99.97480773669855, 0.2287950919220311, 0.2929761643761269, 0.8894929793740844, 99.96722565354509, 0.143863633538874, 0.2256744260823332, 0.8132044728790706, 99.98275557526009, 0.0706817203649696, 0.3127805344736199, 0.689460673924817, 100.03870265225872, 0.0587199741583073, 0.2198139984972801, 0.5793656433321717, 99.98396395394167, 0.1255392872688035, 0.4144179992047684, 0.3207627327729833, 100.00081486099359, 0.6284460619683345, 0.6603681748765774, -0.0326489442185427, 299.9827200154742, 300.0045797090612, 300.07473262304455, 299.9721068679046, 300.0297680541327]|132.9750347565518496|      0.25000000|[588, 192, 12, 24]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      13|[99.97480773669855, 0.2287950919220311, 0.2929761643761269, 0.8894929793740844, 99.96722565354509, 0.143863633538874, 0.2256744260823332, 0.8132044728790706, 99.98275557526009, 0.0706817203649696, 0.3127805344736199, 0.689460673924817, 100.03870265225872, 0.0587199741583073, 0.2198139984972801, 0.5793656433321717, 99.98396395394167, 0.1255392872688035, 0.4144179992047684, 0.3207627327729833, 100.00081486099359, 0.6284460619683345, 0.6603681748765774, -0.0326489442185427, 299.9827200154742, 300.0045797090612, 300.07473262304455, 299.9721068679046, 300.0297680541327]|132.9750347565518496|      0.12500000|[637, 208, 13, 26]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      14|[99.97480773669855, 0.2287950919220311, 0.2929761643761269, 0.8894929793740844, 99.96722565354509, 0.143863633538874, 0.2256744260823332, 0.8132044728790706, 99.98275557526009, 0.0706817203649696, 0.3127805344736199, 0.689460673924817, 100.03870265225872, 0.0587199741583073, 0.2198139984972801, 0.5793656433321717, 99.98396395394167, 0.1255392872688035, 0.4144179992047684, 0.3207627327729833, 100.00081486099359, 0.6284460619683345, 0.6603681748765774, -0.0326489442185427, 299.9827200154742, 300.0045797090612, 300.07473262304455, 299.9721068679046, 300.0297680541327]|132.9750347565518496|      0.06250000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      15|[99.97595157418314, 0.2336743144862058, 0.2928536150919708, 0.891686003475691, 99.96670934384716, 0.1643221314059685, 0.2331390675671904, 0.8177185846181555, 99.98223978330108, 0.0438569143875499, 0.2972960988403063, 0.6787013340308231, 100.04179670848316, 0.0935163933695604, 0.2355970837966056, 0.5943456270337181, 99.98461174677492, 0.11005224826073, 0.4010000989136218, 0.312239618596143, 99.99626155636517, 0.6326076982928633, 0.6659010934566054, -0.0297125252113501, 299.9806822058481, 300.0036894686457, 300.07076556350256, 299.96796431019754, 300.02774915014965]|117.8058510583684182|      0.12500000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      16|[99.97595157418314, 0.2336743144862058, 0.2928536150919708, 0.891686003475691, 99.96670934384716, 0.1643221314059685, 0.2331390675671904, 0.8177185846181555, 99.98223978330108, 0.0438569143875499, 0.2972960988403063, 0.6787013340308231, 100.04179670848316, 0.0935163933695604, 0.2355970837966056, 0.5943456270337181, 99.98461174677492, 0.11005224826073, 0.4010000989136218, 0.312239618596143, 99.99626155636517, 0.6326076982928633, 0.6659010934566054, -0.0297125252113501, 299.9806822058481, 300.0036894686457, 300.07076556350256, 299.96796431019754, 300.02774915014965]|117.8058510583684182|      0.06250000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      17|[99.97595157418314, 0.2336743144862058, 0.2928536150919708, 0.891686003475691, 99.96670934384716, 0.1643221314059685, 0.2331390675671904, 0.8177185846181555, 99.98223978330108, 0.0438569143875499, 0.2972960988403063, 0.6787013340308231, 100.04179670848316, 0.0935163933695604, 0.2355970837966056, 0.5943456270337181, 99.98461174677492, 0.11005224826073, 0.4010000989136218, 0.312239618596143, 99.99626155636517, 0.6326076982928633, 0.6659010934566054, -0.0297125252113501, 299.9806822058481, 300.0036894686457, 300.07076556350256, 299.96796431019754, 300.02774915014965]|117.8058510583684182|      0.03125000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      18|[99.97715745724301, 0.2429864744826848, 0.2982039926780372, 0.8951243887894946, 99.9658462204678, 0.1596117711095145, 0.2291453681890532, 0.812404419180717, 99.98377128214683, 0.0615269173976653, 0.3080124250705871, 0.6812865049411044, 100.04205930770455, 0.0816583430113717, 0.2289787484421789, 0.5895406171492682, 99.98332579429925, 0.1189680147038626, 0.4061961137024555, 0.3152568630257607, 99.99727928147063, 0.6295799583332558, 0.665403717686099, -0.0304424491569708, 299.9783984644704, 300.00488218090123, 300.0715387899252, 299.9668135550404, 300.02714892147026]| 97.6827235782910321|      0.06250000|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      19|[99.97715745724301, 0.2429864744826848, 0.2982039926780372, 0.8951243887894946, 99.9658462204678, 0.1596117711095145, 0.2291453681890532, 0.812404419180717, 99.98377128214683, 0.0615269173976653, 0.3080124250705871, 0.6812865049411044, 100.04205930770455, 0.0816583430113717, 0.2289787484421789, 0.5895406171492682, 99.98332579429925, 0.1189680147038626, 0.4061961137024555, 0.3152568630257607, 99.99727928147063, 0.6295799583332558, 0.665403717686099, -0.0304424491569708, 299.9783984644704, 300.00488218090123, 300.0715387899252, 299.9668135550404, 300.02714892147026]| 97.6827235782910321|      0.03125000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      20|[99.97860049284684, 0.2427318869963553, 0.3034836031528545, 0.8952115039231724, 99.96699128232048, 0.1784897379746854, 0.2408847350415035, 0.8136538627950861, 99.98814248317765, 0.0715839170932052, 0.3035052396211007, 0.6752820748627437, 100.03943350059944, 0.0934093455199108, 0.2319398370495867, 0.5926921741107705, 99.98614753702944, 0.1211283695429777, 0.4060936068720217, 0.3093852916617289, 99.9974808491913, 0.6316072253829965, 0.6653950095018775, -0.0298673148811449, 299.98224512014315, 300.00104322216765, 300.07455523091454, 299.9677567323564, 300.0313976399682]| 92.3549487749636313|      0.06250000|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      21|[99.97860049284684, 0.2427318869963553, 0.3034836031528545, 0.8952115039231724, 99.96699128232048, 0.1784897379746854, 0.2408847350415035, 0.8136538627950861, 99.98814248317765, 0.0715839170932052, 0.3035052396211007, 0.6752820748627437, 100.03943350059944, 0.0934093455199108, 0.2319398370495867, 0.5926921741107705, 99.98614753702944, 0.1211283695429777, 0.4060936068720217, 0.3093852916617289, 99.9974808491913, 0.6316072253829965, 0.6653950095018775, -0.0298673148811449, 299.98224512014315, 300.00104322216765, 300.07455523091454, 299.9677567323564, 300.0313976399682]| 92.3549487749636313|      0.03125000|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      22|[99.97644066824991, 0.2598781817814736, 0.3078240789544347, 0.8972982374422579, 99.96468920105754, 0.1710248793527981, 0.2391018786315758, 0.8113020712235287, 99.98839298673664, 0.086257944525097, 0.3131076283568784, 0.683233937236442, 100.03528128443398, 0.0925249007135058, 0.2325991741072773, 0.5910153655330838, 99.98523354756523, 0.1311381213067444, 0.4085491211784713, 0.3088758880482672, 99.99656044176379, 0.6267550652467827, 0.6645009819225424, -0.030455568584377, 299.98484737748174, 300.0067578733045, 300.07494493944984, 299.9638160537885, 300.0291812928131]| 89.0873446845447177|      0.06250000|[1078, 352, 22, 44]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      23|[99.97644066824991, 0.2598781817814736, 0.3078240789544347, 0.8972982374422579, 99.96468920105754, 0.1710248793527981, 0.2391018786315758, 0.8113020712235287, 99.98839298673664, 0.086257944525097, 0.3131076283568784, 0.683233937236442, 100.03528128443398, 0.0925249007135058, 0.2325991741072773, 0.5910153655330838, 99.98523354756523, 0.1311381213067444, 0.4085491211784713, 0.3088758880482672, 99.99656044176379, 0.6267550652467827, 0.6645009819225424, -0.030455568584377, 299.98484737748174, 300.0067578733045, 300.07494493944984, 299.9638160537885, 300.0291812928131]| 89.0873446845447177|      0.03125000|[1127, 368, 23, 46]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      24|[99.97684011208915, 0.2578813625930668, 0.3060939226248529, 0.8987999560516005, 99.96291342299159, 0.1933191369840493, 0.2502600306498166, 0.8165383572537713, 99.98810128270999, 0.0825449350350709, 0.3054149324386621, 0.6765568976889514, 100.0352246595801, 0.1045459298575114, 0.2360811137095677, 0.5920478204913397, 99.9862964818476, 0.1296980681259183, 0.4077635155569982, 0.3066087663703898, 99.99948739401248, 0.6288029548428156, 0.6639939364590631, -0.0295038185525798, 299.9847723731345, 300.00725947707963, 300.0776909690688, 299.96105430339657, 300.0303716399808]| 84.6935539477540971|      0.06250000|[1176, 384, 24, 48]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      25|[99.97684011208915, 0.2578813625930668, 0.3060939226248529, 0.8987999560516005, 99.96291342299159, 0.1933191369840493, 0.2502600306498166, 0.8165383572537713, 99.98810128270999, 0.0825449350350709, 0.3054149324386621, 0.6765568976889514, 100.0352246595801, 0.1045459298575114, 0.2360811137095677, 0.5920478204913397, 99.9862964818476, 0.1296980681259183, 0.4077635155569982, 0.3066087663703898, 99.99948739401248, 0.6288029548428156, 0.6639939364590631, -0.0295038185525798, 299.9847723731345, 300.00725947707963, 300.0776909690688, 299.96105430339657, 300.0303716399808]| 84.6935539477540971|      0.03125000|[1225, 400, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      26|[99.97121866788433, 0.2692224219214531, 0.3162028669719367, 0.9012459019800165, 99.96323232549064, 0.1905107859525628, 0.2435192317565761, 0.8087605814148218, 99.99029186198538, 0.101842296135625, 0.3147944698376874, 0.6804486510599741, 100.03436127154177, 0.0993132864277602, 0.2343661318620722, 0.5933993571351921, 99.98880522563236, 0.1325202481014953, 0.4060993764974515, 0.3054506840802061, 99.99779508743319, 0.6255130831167403, 0.6604559355872905, -0.0313569291510414, 299.9825635602527, 300.0036216829785, 300.07597999456885, 299.9577138801518, 300.0294550298961]| 79.6066880884381334|      0.06250000|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      27|[99.97496277021496, 0.2922261280310284, 0.3301880855332169, 0.9048659253684536, 99.95987560182131, 0.224952942044217, 0.2623702590320181, 0.8120167635968413, 100.00051105803917, 0.1120646623208723, 0.3040013882672897, 0.6825437295884255, 100.02045258229018, 0.0940632805806854, 0.2451647759000022, 0.5918349672931837, 99.98832876535455, 0.141106902626464, 0.4079268290749375, 0.3072778001122407, 100.00918262169439, 0.6128817294681234, 0.6501713787140935, -0.0166560527084315, 299.9890864225897, 300.00000583883366, 300.0786231328996, 299.9588229894791, 300.01659397072706]| 71.3678050538248385|      0.12500000|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      28|[99.97496277021496, 0.2922261280310284, 0.3301880855332169, 0.9048659253684536, 99.95987560182131, 0.224952942044217, 0.2623702590320181, 0.8120167635968413, 100.00051105803917, 0.1120646623208723, 0.3040013882672897, 0.6825437295884255, 100.02045258229018, 0.0940632805806854, 0.2451647759000022, 0.5918349672931837, 99.98832876535455, 0.141106902626464, 0.4079268290749375, 0.3072778001122407, 100.00918262169439, 0.6128817294681234, 0.6501713787140935, -0.0166560527084315, 299.9890864225897, 300.00000583883366, 300.0786231328996, 299.9588229894791, 300.01659397072706]| 71.3678050538248385|      0.06250000|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      29|[99.97496277021496, 0.2922261280310284, 0.3301880855332169, 0.9048659253684536, 99.95987560182131, 0.224952942044217, 0.2623702590320181, 0.8120167635968413, 100.00051105803917, 0.1120646623208723, 0.3040013882672897, 0.6825437295884255, 100.02045258229018, 0.0940632805806854, 0.2451647759000022, 0.5918349672931837, 99.98832876535455, 0.141106902626464, 0.4079268290749375, 0.3072778001122407, 100.00918262169439, 0.6128817294681234, 0.6501713787140935, -0.0166560527084315, 299.9890864225897, 300.00000583883366, 300.0786231328996, 299.9588229894791, 300.01659397072706]| 71.3678050538248385|      0.03125000|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      30|[99.97496277021496, 0.2922261280310284, 0.3301880855332169, 0.9048659253684536, 99.95987560182131, 0.224952942044217, 0.2623702590320181, 0.8120167635968413, 100.00051105803917, 0.1120646623208723, 0.3040013882672897, 0.6825437295884255, 100.02045258229018, 0.0940632805806854, 0.2451647759000022, 0.5918349672931837, 99.98832876535455, 0.141106902626464, 0.4079268290749375, 0.3072778001122407, 100.00918262169439, 0.6128817294681234, 0.6501713787140935, -0.0166560527084315, 299.9890864225897, 300.00000583883366, 300.0786231328996, 299.9588229894791, 300.01659397072706]| 71.3678050538248385|      0.01562500|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      31|[99.9729155319126, 0.2888606085271376, 0.328800449847994, 0.9063292930270809, 99.96028194358142, 0.2247971571483736, 0.2645720024217549, 0.8107881473081479, 100.00033667813673, 0.1178367252744296, 0.3070251928151605, 0.683007901225994, 100.02057037522576, 0.1042234475522205, 0.2501122114500399, 0.594134278980012, 99.98867098151516, 0.1383554824973177, 0.4038602479282614, 0.3050524511132656, 100.01145588486442, 0.6122841570865252, 0.6490505957165764, -0.0169285369224807, 299.98821711873836, 300.0002764308625, 300.07724202392285, 299.9588496304859, 300.0184721110511]| 66.6945185552031461|      0.03125000|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      32|[99.9729155319126, 0.2888606085271376, 0.328800449847994, 0.9063292930270809, 99.96028194358142, 0.2247971571483736, 0.2645720024217549, 0.8107881473081479, 100.00033667813673, 0.1178367252744296, 0.3070251928151605, 0.683007901225994, 100.02057037522576, 0.1042234475522205, 0.2501122114500399, 0.594134278980012, 99.98867098151516, 0.1383554824973177, 0.4038602479282614, 0.3050524511132656, 100.01145588486442, 0.6122841570865252, 0.6490505957165764, -0.0169285369224807, 299.98821711873836, 300.0002764308625, 300.07724202392285, 299.9588496304859, 300.0184721110511]| 66.6945185552031461|      0.01562500|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      33|[99.97481464936835, 0.29208845106482, 0.3296467523156253, 0.9077115835585036, 99.95758623217368, 0.2224234226772243, 0.2692612055075513, 0.8101240799365029, 100.00015264925696, 0.1211321591367487, 0.3104430363785456, 0.6871977135050038, 100.02155436594028, 0.1060275405683652, 0.2530261577533586, 0.5923210618083603, 99.98554256167692, 0.1417987014069556, 0.4065328647202075, 0.3069594481721712, 100.01335005153334, 0.612058242817463, 0.6516858635487708, -0.0195952486005633, 299.98410264338827, 299.99802737233944, 300.080695493612, 299.9654634658215, 300.0155995533995]| 65.1008578925154353|      0.03125000|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      34|[99.97481464936835, 0.29208845106482, 0.3296467523156253, 0.9077115835585036, 99.95758623217368, 0.2224234226772243, 0.2692612055075513, 0.8101240799365029, 100.00015264925696, 0.1211321591367487, 0.3104430363785456, 0.6871977135050038, 100.02155436594028, 0.1060275405683652, 0.2530261577533586, 0.5923210618083603, 99.98554256167692, 0.1417987014069556, 0.4065328647202075, 0.3069594481721712, 100.01335005153334, 0.612058242817463, 0.6516858635487708, -0.0195952486005633, 299.98410264338827, 299.99802737233944, 300.080695493612, 299.9654634658215, 300.0155995533995]| 65.1008578925154353|      0.01562500|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      35|[99.97405491739846, 0.2883462257740056, 0.3298525622885825, 0.9076148516335243, 99.95655001634692, 0.229098599975476, 0.2724158341330131, 0.8111222916433933, 99.99795544260365, 0.1258612025111732, 0.3124879313041487, 0.6855366793782961, 100.02242863035504, 0.1154621526446967, 0.25693999423805, 0.5939619549334604, 99.9840472668795, 0.1436514481835111, 0.4064285251356318, 0.3063348387933393, 100.01436048649802, 0.6093480828337793, 0.6504854065869835, -0.0228953935790023, 299.98430685182143, 299.9996329795397, 300.0795132536566, 299.9653547594653, 300.0160597183989]| 62.1646982996675419|      0.03125000|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      36|[99.96952127427383, 0.2849974103526968, 0.3293785359430939, 0.9104374024784744, 99.95186402707165, 0.23150277822584, 0.2753516899338933, 0.8109214411424223, 100.00407778003138, 0.1408906445248508, 0.3203561760807392, 0.6940195753993256, 100.0167576117316, 0.1202182742563248, 0.25817735362052, 0.5891595975422578, 99.99091757867127, 0.1531204355015572, 0.4089920231499282, 0.3094974492033924, 100.00729379210581, 0.6053629080537971, 0.6542606134245194, -0.0296141563747383, 299.98460424256893, 299.99936504285904, 300.08659868605656, 299.9647265287962, 300.02576461623926]| 59.3694377528216393|      0.06250000|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      37|[99.96952127427383, 0.2849974103526968, 0.3293785359430939, 0.9104374024784744, 99.95186402707165, 0.23150277822584, 0.2753516899338933, 0.8109214411424223, 100.00407778003138, 0.1408906445248508, 0.3203561760807392, 0.6940195753993256, 100.0167576117316, 0.1202182742563248, 0.25817735362052, 0.5891595975422578, 99.99091757867127, 0.1531204355015572, 0.4089920231499282, 0.3094974492033924, 100.00729379210581, 0.6053629080537971, 0.6542606134245194, -0.0296141563747383, 299.98460424256893, 299.99936504285904, 300.08659868605656, 299.9647265287962, 300.02576461623926]| 59.3694377528216393|      0.03125000|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      38|[99.97084711508921, 0.2895727718107048, 0.3351490786418141, 0.9124523140016639, 99.9478651239439, 0.2317434726263558, 0.272650988442328, 0.8100113013502054, 100.00597622508238, 0.1373244231086564, 0.3131978785473268, 0.6976941241495769, 100.01408462664433, 0.141786652847343, 0.2720833157274943, 0.5919732932881694, 99.99045548283718, 0.1598991106658224, 0.411521149653886, 0.3051847841438821, 100.00378912406792, 0.6059104990237709, 0.6499662651472615, -0.0299885542840654, 299.9821895739691, 299.999257450611, 300.08931837370426, 299.961488661851, 300.0291699031739]| 56.1259919963236271|      0.06250000|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      39|[99.97084711508921, 0.2895727718107048, 0.3351490786418141, 0.9124523140016639, 99.9478651239439, 0.2317434726263558, 0.272650988442328, 0.8100113013502054, 100.00597622508238, 0.1373244231086564, 0.3131978785473268, 0.6976941241495769, 100.01408462664433, 0.141786652847343, 0.2720833157274943, 0.5919732932881694, 99.99045548283718, 0.1598991106658224, 0.411521149653886, 0.3051847841438821, 100.00378912406792, 0.6059104990237709, 0.6499662651472615, -0.0299885542840654, 299.9821895739691, 299.999257450611, 300.08931837370426, 299.961488661851, 300.0291699031739]| 56.1259919963236271|      0.03125000|[1911, 624, 39, 78]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      40|[99.97084711508921, 0.2895727718107048, 0.3351490786418141, 0.9124523140016639, 99.9478651239439, 0.2317434726263558, 0.272650988442328, 0.8100113013502054, 100.00597622508238, 0.1373244231086564, 0.3131978785473268, 0.6976941241495769, 100.01408462664433, 0.141786652847343, 0.2720833157274943, 0.5919732932881694, 99.99045548283718, 0.1598991106658224, 0.411521149653886, 0.3051847841438821, 100.00378912406792, 0.6059104990237709, 0.6499662651472615, -0.0299885542840654, 299.9821895739691, 299.999257450611, 300.08931837370426, 299.961488661851, 300.0291699031739]| 56.1259919963236271|      0.01562500|[1960, 640, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
