k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
      20|[119.99144294207971, -0.0417647722210179, 0.8486165858257227, 109.96971091694093, 0.0728033753807226, 0.8280129303599202, 99.9996590789494, 0.2205037704834669, 0.7022146343904968, 87.98879213110648, 0.3826314300163531, 0.7245581438164524, 85.99619698816427, 0.3699167873939009, 0.6804249522330015, 84.043918072556, 0.4614359643280296, 0.5032991194856522, 79.99020754047761, 0.64339161702099, 0.3068411651753006, 76.00517833617826, 0.8769999589139926, 0.1033936796376381, 886.3616987632788, 910.0221891158062, 922.5171167152681, 926.4730431460905, 935.5903788498434, 952.7837865018817, 975.7110156729741]|246.7369758596190366|      0.01562500|[980, 0, 20, 80]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      21|[119.98996668094259, -0.0345974189760138, 0.8520302876264125, 109.96916570726468, 0.0623936742294114, 0.823358159451013, 100.00005086425017, 0.2217210772292809, 0.7036893774433717, 87.98922516044934, 0.3807513528425223, 0.7234588232691707, 85.99779340197558, 0.3735363679756389, 0.6812637657022014, 84.04311566769914, 0.4637965684123745, 0.5026951805804044, 79.99031534393359, 0.6415869410829251, 0.3051419651186397, 76.00483211644168, 0.8764018467803653, 0.1038705070516301, 886.3624802632153, 910.0247136567754, 922.5168229206931, 926.4717829620001, 935.5912072524388, 952.7834211807195, 975.7102432678408]|166.4177365047504793|      0.03125000|[1029, 0, 21, 84]                                                          |  | used linear model with 49 points | iterate success | actual_k=0
      22|[119.98744464225373, -0.0406908023600648, 0.8497061443473376, 109.96907423039914, 0.0582024782971943, 0.8213681089117431, 99.99744296003603, 0.2029438363948218, 0.6999385166452252, 87.9943951149347, 0.3837443860454683, 0.7251306595529033, 85.99406719629711, 0.3875564833456429, 0.6886296081728546, 84.04271018589205, 0.4685787595824275, 0.5064423291581783, 79.99077976038406, 0.6305155673837505, 0.3019116830153482, 76.00056207970333, 0.8763878414771904, 0.1028258624738847, 886.3662917540405, 910.0272968764657, 922.5162492558302, 926.4742734339208, 935.5903557734977, 952.7867869213751, 975.7105348501844]|120.5141442934490641|      0.06250000|[1078, 0, 22, 88]                                                          |  | used linear model with 49 points | iterate success | actual_k=0
      23|[119.98744464225373, -0.0406908023600648, 0.8497061443473376, 109.96907423039914, 0.0582024782971943, 0.8213681089117431, 99.99744296003603, 0.2029438363948218, 0.6999385166452252, 87.9943951149347, 0.3837443860454683, 0.7251306595529033, 85.99406719629711, 0.3875564833456429, 0.6886296081728546, 84.04271018589205, 0.4685787595824275, 0.5064423291581783, 79.99077976038406, 0.6305155673837505, 0.3019116830153482, 76.00056207970333, 0.8763878414771904, 0.1028258624738847, 886.3662917540405, 910.0272968764657, 922.5162492558302, 926.4742734339208, 935.5903557734977, 952.7867869213751, 975.7105348501844]|120.5141442934490641|      0.03125000|[1127, 0, 23, 92]                                                          |  | used linear model with 49 points | iterate failure | actual_k=0
      24|[119.98744464225373, -0.0406908023600648, 0.8497061443473376, 109.96907423039914, 0.0582024782971943, 0.8213681089117431, 99.99744296003603, 0.2029438363948218, 0.6999385166452252, 87.9943951149347, 0.3837443860454683, 0.7251306595529033, 85.99406719629711, 0.3875564833456429, 0.6886296081728546, 84.04271018589205, 0.4685787595824275, 0.5064423291581783, 79.99077976038406, 0.6305155673837505, 0.3019116830153482, 76.00056207970333, 0.8763878414771904, 0.1028258624738847, 886.3662917540405, 910.0272968764657, 922.5162492558302, 926.4742734339208, 935.5903557734977, 952.7867869213751, 975.7105348501844]|120.5141442934490641|      0.01562500|[1176, 0, 24, 96]                                                          |  | used linear model with 49 points | iterate failure | actual_k=0
      25|[119.98744464225373, -0.0406908023600648, 0.8497061443473376, 109.96907423039914, 0.0582024782971943, 0.8213681089117431, 99.99744296003603, 0.2029438363948218, 0.6999385166452252, 87.9943951149347, 0.3837443860454683, 0.7251306595529033, 85.99406719629711, 0.3875564833456429, 0.6886296081728546, 84.04271018589205, 0.4685787595824275, 0.5064423291581783, 79.99077976038406, 0.6305155673837505, 0.3019116830153482, 76.00056207970333, 0.8763878414771904, 0.1028258624738847, 886.3662917540405, 910.0272968764657, 922.5162492558302, 926.4742734339208, 935.5903557734977, 952.7867869213751, 975.7105348501844]|120.5141442934490641|      0.00781250|[1225, 0, 25, 100]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      26|[119.98675119218547, -0.0376658962595732, 0.8506365426176176, 109.96919828733078, 0.0536366013306081, 0.8202146270292378, 99.99732692813534, 0.2054583405386166, 0.7004647406713852, 87.99513036457182, 0.3824488536196323, 0.7263422868437511, 85.99507797432794, 0.3893692396618399, 0.6900987141109872, 84.04299164410877, 0.4701551383358413, 0.5065134423470015, 79.9910357262229, 0.6300067348807207, 0.3004963119346156, 76.00139459026963, 0.8756252432001107, 0.1024117743864874, 886.3665881702278, 910.0272789917224, 922.515291430939, 926.4735764116249, 935.5916176032373, 952.7866588868229, 975.711996411679]|101.9855484214216830|      0.01562500|[1274, 0, 26, 104]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      27|[119.98575002719615, -0.0431546029585268, 0.8482100782683918, 109.96981767911097, 0.0476950081979106, 0.8202141410464577, 99.99640748363416, 0.2047306495288685, 0.7011955742021407, 87.99561793029953, 0.3838902107814472, 0.7272045218410552, 85.99452927482588, 0.4000073568735845, 0.6944358016896656, 84.0439998796893, 0.4741198196916515, 0.505565603407656, 79.99130276915747, 0.6266927974719273, 0.2999568282410238, 76.00216010347006, 0.8751693066976579, 0.1028935046495599, 886.3669924261061, 910.0263744638004, 922.5149684087314, 926.4726429893054, 935.5907119205875, 952.7856431003831, 975.711382882025]| 90.0052479532429146|      0.03125000|[1323, 0, 27, 108]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      28|[119.98575002719615, -0.0431546029585268, 0.8482100782683918, 109.96981767911097, 0.0476950081979106, 0.8202141410464577, 99.99640748363416, 0.2047306495288685, 0.7011955742021407, 87.99561793029953, 0.3838902107814472, 0.7272045218410552, 85.99452927482588, 0.4000073568735845, 0.6944358016896656, 84.0439998796893, 0.4741198196916515, 0.505565603407656, 79.99130276915747, 0.6266927974719273, 0.2999568282410238, 76.00216010347006, 0.8751693066976579, 0.1028935046495599, 886.3669924261061, 910.0263744638004, 922.5149684087314, 926.4726429893054, 935.5907119205875, 952.7856431003831, 975.711382882025]| 90.0052479532429146|      0.01562500|[1372, 0, 28, 112]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      29|[119.98575002719615, -0.0431546029585268, 0.8482100782683918, 109.96981767911097, 0.0476950081979106, 0.8202141410464577, 99.99640748363416, 0.2047306495288685, 0.7011955742021407, 87.99561793029953, 0.3838902107814472, 0.7272045218410552, 85.99452927482588, 0.4000073568735845, 0.6944358016896656, 84.0439998796893, 0.4741198196916515, 0.505565603407656, 79.99130276915747, 0.6266927974719273, 0.2999568282410238, 76.00216010347006, 0.8751693066976579, 0.1028935046495599, 886.3669924261061, 910.0263744638004, 922.5149684087314, 926.4726429893054, 935.5907119205875, 952.7856431003831, 975.711382882025]| 90.0052479532429146|      0.00781250|[1421, 0, 29, 116]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      30|[119.98544617650317, -0.0380337002569169, 0.848633206318708, 109.97057311351121, 0.0471831692853395, 0.8207541267585324, 99.9961987499264, 0.203444995958085, 0.7008002527944638, 87.99584129692738, 0.3866189463152944, 0.7292310513270407, 85.9955734474625, 0.401609500071559, 0.6952500209502191, 84.04479518581553, 0.4740081855337693, 0.5076487336530195, 79.99155974986921, 0.625382336535695, 0.3003888021456022, 76.00187701758497, 0.8768004113499919, 0.1016247170936747, 886.3668166879542, 910.0258500840998, 922.5143547332734, 926.4723204507211, 935.5899264358376, 952.7850314053345, 975.7129822151567]| 87.7330231175753141|      0.01562500|[1470, 0, 30, 120]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      31|[119.98544617650317, -0.0380337002569169, 0.848633206318708, 109.97057311351121, 0.0471831692853395, 0.8207541267585324, 99.9961987499264, 0.203444995958085, 0.7008002527944638, 87.99584129692738, 0.3866189463152944, 0.7292310513270407, 85.9955734474625, 0.401609500071559, 0.6952500209502191, 84.04479518581553, 0.4740081855337693, 0.5076487336530195, 79.99155974986921, 0.625382336535695, 0.3003888021456022, 76.00187701758497, 0.8768004113499919, 0.1016247170936747, 886.3668166879542, 910.0258500840998, 922.5143547332734, 926.4723204507211, 935.5899264358376, 952.7850314053345, 975.7129822151567]| 87.7330231175753141|      0.00781250|[1519, 0, 31, 124]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      32|[119.98544617650317, -0.0380337002569169, 0.848633206318708, 109.97057311351121, 0.0471831692853395, 0.8207541267585324, 99.9961987499264, 0.203444995958085, 0.7008002527944638, 87.99584129692738, 0.3866189463152944, 0.7292310513270407, 85.9955734474625, 0.401609500071559, 0.6952500209502191, 84.04479518581553, 0.4740081855337693, 0.5076487336530195, 79.99155974986921, 0.625382336535695, 0.3003888021456022, 76.00187701758497, 0.8768004113499919, 0.1016247170936747, 886.3668166879542, 910.0258500840998, 922.5143547332734, 926.4723204507211, 935.5899264358376, 952.7850314053345, 975.7129822151567]| 87.7330231175753141|      0.00390625|[1568, 0, 32, 128]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      33|[119.98614139092878, -0.0392808405074944, 0.8478950038288833, 109.97025634521991, 0.0484188284536042, 0.822033095362739, 99.99689745013747, 0.2039237638440031, 0.6999702818189872, 87.9964871661459, 0.3871876503265233, 0.7295618714157179, 85.99508373809637, 0.4025175793046978, 0.6964263030703122, 84.04445085643242, 0.4750157827824785, 0.5083889155630992, 79.99152260487031, 0.6260781411523713, 0.3006386114670943, 76.00138270248316, 0.8769903588850199, 0.1016557829457655, 886.3669652549871, 910.0265795797359, 922.5139142391366, 926.4716237797787, 935.5889896291277, 952.7852289400249, 975.7131981450804]| 84.4133521848522292|      0.00781250|[1617, 0, 33, 132]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      34|[119.98657659915507, -0.0421421585872864, 0.8472939199193427, 109.96977358084652, 0.048625028964675, 0.8221824364788738, 99.99737325143252, 0.2052376532007946, 0.700287306925725, 87.99724972303767, 0.3895554527991611, 0.7303124593604925, 85.99581742635462, 0.4047748118667495, 0.6977689617407762, 84.04512445386241, 0.4800111231632603, 0.5099152139281882, 79.99312658567237, 0.6249390450850077, 0.3014101335672791, 76.00140797739103, 0.8762442058982552, 0.1019054279922972, 886.3659690076748, 910.0267823321409, 922.5141152074948, 926.4716822456127, 935.588060078742, 952.7844002441286, 975.7126427019804]| 83.0161750468528084|      0.01562500|[1666, 0, 34, 136]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      35|[119.98657659915507, -0.0421421585872864, 0.8472939199193427, 109.96977358084652, 0.048625028964675, 0.8221824364788738, 99.99737325143252, 0.2052376532007946, 0.700287306925725, 87.99724972303767, 0.3895554527991611, 0.7303124593604925, 85.99581742635462, 0.4047748118667495, 0.6977689617407762, 84.04512445386241, 0.4800111231632603, 0.5099152139281882, 79.99312658567237, 0.6249390450850077, 0.3014101335672791, 76.00140797739103, 0.8762442058982552, 0.1019054279922972, 886.3659690076748, 910.0267823321409, 922.5141152074948, 926.4716822456127, 935.588060078742, 952.7844002441286, 975.7126427019804]| 83.0161750468528084|      0.00781250|[1715, 0, 35, 140]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      36|[119.98657659915507, -0.0421421585872864, 0.8472939199193427, 109.96977358084652, 0.048625028964675, 0.8221824364788738, 99.99737325143252, 0.2052376532007946, 0.700287306925725, 87.99724972303767, 0.3895554527991611, 0.7303124593604925, 85.99581742635462, 0.4047748118667495, 0.6977689617407762, 84.04512445386241, 0.4800111231632603, 0.5099152139281882, 79.99312658567237, 0.6249390450850077, 0.3014101335672791, 76.00140797739103, 0.8762442058982552, 0.1019054279922972, 886.3659690076748, 910.0267823321409, 922.5141152074948, 926.4716822456127, 935.588060078742, 952.7844002441286, 975.7126427019804]| 83.0161750468528084|      0.00390625|[1764, 0, 36, 144]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      37|[119.98635221527711, -0.0390464451182684, 0.847993664876282, 109.97001012745493, 0.0470103505289779, 0.8221192753267491, 99.99733071255909, 0.2052480442931082, 0.7004077282268129, 87.99687314812418, 0.3895475663298586, 0.7305245367624821, 85.99535967704165, 0.4057014633142881, 0.697740982844884, 84.04491358214575, 0.4806134354888968, 0.5097856446373471, 79.99327811639354, 0.6253420670581212, 0.3012419721532205, 76.00158254531657, 0.8762823144366447, 0.1013704092887279, 886.3659846021199, 910.0266442368056, 922.514357437207, 926.4716757310441, 935.5877421374346, 952.7841944240205, 975.7127791078018]| 81.4742062541039473|      0.00781250|[1813, 0, 37, 148]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      38|[119.98635221527711, -0.0390464451182684, 0.847993664876282, 109.97001012745493, 0.0470103505289779, 0.8221192753267491, 99.99733071255909, 0.2052480442931082, 0.7004077282268129, 87.99687314812418, 0.3895475663298586, 0.7305245367624821, 85.99535967704165, 0.4057014633142881, 0.697740982844884, 84.04491358214575, 0.4806134354888968, 0.5097856446373471, 79.99327811639354, 0.6253420670581212, 0.3012419721532205, 76.00158254531657, 0.8762823144366447, 0.1013704092887279, 886.3659846021199, 910.0266442368056, 922.514357437207, 926.4716757310441, 935.5877421374346, 952.7841944240205, 975.7127791078018]| 81.4742062541039473|      0.00390625|[1862, 0, 38, 152]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
