k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.04651532480229, 0.2024502256879147, 0.26897964449128, 0.9854419368421339, 100.04849487970635, 0.1504794004113287, 0.3066538701626393, 0.8061595207172231, 99.9220705325572, 0.0414836095609578, 0.3182557742207877, 0.8515742388816666, 99.82253782700052, 0.0404593250873509, 0.3993417547429519, 0.5682783160890856, 99.97194536034199, 0.2317030959574242, 0.4695574589925475, 0.2662275421526586, 100.00341393982407, 0.660803717331974, 0.6998668777517169, 0.0321310839035389, 300.02753802548546, 300.00828443192614, 300.0733583228667, 300.1248041326045, 300.0405985257605]|145.1501007080078125|      0.12500000|[401, 29, 0, 29]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[100.04651532480229, 0.2024502256879147, 0.26897964449128, 0.9854419368421339, 100.04849487970635, 0.1504794004113287, 0.3066538701626393, 0.8061595207172231, 99.9220705325572, 0.0414836095609578, 0.3182557742207877, 0.8515742388816666, 99.82253782700052, 0.0404593250873509, 0.3993417547429519, 0.5682783160890856, 99.97194536034199, 0.2317030959574242, 0.4695574589925475, 0.2662275421526586, 100.00341393982407, 0.660803717331974, 0.6998668777517169, 0.0321310839035389, 300.02753802548546, 300.00828443192614, 300.0733583228667, 300.1248041326045, 300.0405985257605]|145.1501007080078125|      0.06250000|[443, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[100.05328860373827, 0.2092103775123449, 0.2880296727268453, 0.993990088241839, 100.06679576722654, 0.156168065351569, 0.2946662365254977, 0.8013827548405023, 99.92640975191671, 0.0527501381277826, 0.3128728789022557, 0.8609475161011756, 99.80953443914537, 0.072434130631793, 0.4213734817427134, 0.5704096424640536, 99.97741495852111, 0.2317935037762939, 0.4597999540616313, 0.2510242353464233, 99.99759594512796, 0.6640664833379266, 0.7031280821261053, 0.0361290981115888, 300.0190387852622, 300.0034755361663, 300.09008530906743, 300.1177297974301, 300.0475477612259]|113.0992813110351562|      0.12500000|[471, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[100.04598231161036, 0.2662068255693059, 0.3037682074089142, 1.0098128949825587, 100.06898614658904, 0.1813974699335183, 0.2754920322976904, 0.8355465136402215, 99.93355334268897, 0.0846544603099867, 0.3121896803053753, 0.8749000612750617, 99.80766847032916, 0.1014073229861511, 0.4488886988913295, 0.5661428353065854, 99.98502066680824, 0.2340482547206818, 0.4883776604906069, 0.2686981735880757, 99.9824036658086, 0.6672743927261338, 0.7256417380009534, 0.0839475353142324, 300.05098989069865, 299.99823762894374, 300.08488703104973, 300.1535053681882, 300.06114112602575]| 98.5478744506835938|      0.25000000|[500, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[100.04598231161036, 0.2662068255693059, 0.3037682074089142, 1.0098128949825587, 100.06898614658904, 0.1813974699335183, 0.2754920322976904, 0.8355465136402215, 99.93355334268897, 0.0846544603099867, 0.3121896803053753, 0.8749000612750617, 99.80766847032916, 0.1014073229861511, 0.4488886988913295, 0.5661428353065854, 99.98502066680824, 0.2340482547206818, 0.4883776604906069, 0.2686981735880757, 99.9824036658086, 0.6672743927261338, 0.7256417380009534, 0.0839475353142324, 300.05098989069865, 299.99823762894374, 300.08488703104973, 300.1535053681882, 300.06114112602575]| 98.5478744506835938|      0.12500000|[542, 39, 0, 39]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[100.04598231161036, 0.2662068255693059, 0.3037682074089142, 1.0098128949825587, 100.06898614658904, 0.1813974699335183, 0.2754920322976904, 0.8355465136402215, 99.93355334268897, 0.0846544603099867, 0.3121896803053753, 0.8749000612750617, 99.80766847032916, 0.1014073229861511, 0.4488886988913295, 0.5661428353065854, 99.98502066680824, 0.2340482547206818, 0.4883776604906069, 0.2686981735880757, 99.9824036658086, 0.6672743927261338, 0.7256417380009534, 0.0839475353142324, 300.05098989069865, 299.99823762894374, 300.08488703104973, 300.1535053681882, 300.06114112602575]| 98.5478744506835938|      0.06250000|[584, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[100.0564892528239, 0.2569664039465289, 0.3084365095483456, 1.0011251171984266, 100.05453332790024, 0.2040044128515254, 0.2886020953754723, 0.8459556203705871, 99.94951888427276, 0.0925380526682279, 0.3108036458258507, 0.8647132430801594, 99.80611556587496, 0.0766480677049321, 0.4397868642091703, 0.5596160013646398, 99.99446047454447, 0.2448867068751139, 0.5048392234846472, 0.2740762902418099, 99.99114006131501, 0.6653721134766067, 0.745133688472709, 0.0725561576863737, 300.0491193766391, 300.00484945081655, 300.0810972833687, 300.14243587063277, 300.07414716328964]| 84.1291198730468750|      0.12500000|[612, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[100.0564892528239, 0.2569664039465289, 0.3084365095483456, 1.0011251171984266, 100.05453332790024, 0.2040044128515254, 0.2886020953754723, 0.8459556203705871, 99.94951888427276, 0.0925380526682279, 0.3108036458258507, 0.8647132430801594, 99.80611556587496, 0.0766480677049321, 0.4397868642091703, 0.5596160013646398, 99.99446047454447, 0.2448867068751139, 0.5048392234846472, 0.2740762902418099, 99.99114006131501, 0.6653721134766067, 0.745133688472709, 0.0725561576863737, 300.0491193766391, 300.00484945081655, 300.0810972833687, 300.14243587063277, 300.07414716328964]| 84.1291198730468750|      0.06250000|[653, 47, 0, 47]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[100.0564892528239, 0.2569664039465289, 0.3084365095483456, 1.0011251171984266, 100.05453332790024, 0.2040044128515254, 0.2886020953754723, 0.8459556203705871, 99.94951888427276, 0.0925380526682279, 0.3108036458258507, 0.8647132430801594, 99.80611556587496, 0.0766480677049321, 0.4397868642091703, 0.5596160013646398, 99.99446047454447, 0.2448867068751139, 0.5048392234846472, 0.2740762902418099, 99.99114006131501, 0.6653721134766067, 0.745133688472709, 0.0725561576863737, 300.0491193766391, 300.00484945081655, 300.0810972833687, 300.14243587063277, 300.07414716328964]| 84.1291198730468750|      0.03125000|[694, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[100.05116523620336, 0.2524879400463638, 0.3225728781678891, 1.0009042346103216, 100.05817029867593, 0.2102842979427739, 0.290440898969773, 0.8361776536501139, 99.95420333741527, 0.0928925112884718, 0.3083972741421028, 0.8633839458702096, 99.80896977808652, 0.0813549181537336, 0.4380741496698298, 0.5525345299533168, 99.9978081644413, 0.2317210559720725, 0.5007875815851253, 0.2683492279585068, 99.9937932520575, 0.6659861277763623, 0.7412858485922951, 0.0790501190704092, 300.04243177659026, 300.00835180943784, 300.08911249668824, 300.1462501210621, 300.0795949815183]| 73.6032943725585938|      0.06250000|[722, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[100.03981250221065, 0.2699888326387905, 0.311361856186108, 1.0145179835785825, 100.04954992409753, 0.2252619457114027, 0.2801313519605921, 0.8360833266766952, 99.95318816959825, 0.0939576879173553, 0.2999629561130661, 0.8632942660398694, 99.8087255199782, 0.0935656647076382, 0.4478662022223161, 0.5430531380164665, 99.99561709313862, 0.2010043922240776, 0.4866554661139217, 0.2817280991350143, 99.99338164782449, 0.6636802334133114, 0.7235611812761863, 0.0982899175153115, 300.03731927978464, 300.0228269341725, 300.0801513480409, 300.142540480786, 300.08013971261727]| 69.5578994750976562|      0.12500000|[750, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[100.03981250221065, 0.2699888326387905, 0.311361856186108, 1.0145179835785825, 100.04954992409753, 0.2252619457114027, 0.2801313519605921, 0.8360833266766952, 99.95318816959825, 0.0939576879173553, 0.2999629561130661, 0.8632942660398694, 99.8087255199782, 0.0935656647076382, 0.4478662022223161, 0.5430531380164665, 99.99561709313862, 0.2010043922240776, 0.4866554661139217, 0.2817280991350143, 99.99338164782449, 0.6636802334133114, 0.7235611812761863, 0.0982899175153115, 300.03731927978464, 300.0228269341725, 300.0801513480409, 300.142540480786, 300.08013971261727]| 69.5578994750976562|      0.06250000|[791, 57, 0, 57]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[100.03981250221065, 0.2699888326387905, 0.311361856186108, 1.0145179835785825, 100.04954992409753, 0.2252619457114027, 0.2801313519605921, 0.8360833266766952, 99.95318816959825, 0.0939576879173553, 0.2999629561130661, 0.8632942660398694, 99.8087255199782, 0.0935656647076382, 0.4478662022223161, 0.5430531380164665, 99.99561709313862, 0.2010043922240776, 0.4866554661139217, 0.2817280991350143, 99.99338164782449, 0.6636802334133114, 0.7235611812761863, 0.0982899175153115, 300.03731927978464, 300.0228269341725, 300.0801513480409, 300.142540480786, 300.08013971261727]| 69.5578994750976562|      0.03125000|[832, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[100.03872907622292, 0.2720816524011365, 0.3130679681629943, 1.018512875652601, 100.0512266364876, 0.223543277850666, 0.2895728831453865, 0.8410003083330329, 99.95833238215064, 0.1009179938488699, 0.3020904566241112, 0.8592924431948292, 99.81450050176164, 0.0835253049564, 0.4438025526151166, 0.5437545680850098, 99.99805841880284, 0.1984048375424118, 0.4885300207070305, 0.2716574685990378, 100.0020350726345, 0.6576128487549181, 0.7128163093467406, 0.0956846763428522, 300.03663718516316, 300.02739193844343, 300.09049225226494, 300.13245872541654, 300.0779090395414]| 62.6489372253417969|      0.06250000|[860, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[100.03872907622292, 0.2720816524011365, 0.3130679681629943, 1.018512875652601, 100.0512266364876, 0.223543277850666, 0.2895728831453865, 0.8410003083330329, 99.95833238215064, 0.1009179938488699, 0.3020904566241112, 0.8592924431948292, 99.81450050176164, 0.0835253049564, 0.4438025526151166, 0.5437545680850098, 99.99805841880284, 0.1984048375424118, 0.4885300207070305, 0.2716574685990378, 100.0020350726345, 0.6576128487549181, 0.7128163093467406, 0.0956846763428522, 300.03663718516316, 300.02739193844343, 300.09049225226494, 300.13245872541654, 300.0779090395414]| 62.6489372253417969|      0.03125000|[902, 65, 0, 65]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[100.03838989078706, 0.2676019335521498, 0.3068342060836284, 1.0179976260965444, 100.04113611872609, 0.2343799654666019, 0.28646961076987, 0.8489688289084092, 99.95937897103876, 0.1181150188131547, 0.3057395409136705, 0.8653309561880855, 99.80762205391169, 0.0792960487807031, 0.4349580899457116, 0.5487897206200519, 99.99737934645339, 0.2027860422574685, 0.4888328717253757, 0.2784289584495472, 100.00503359278044, 0.6597849019816537, 0.7101141063732317, 0.0931909240041566, 300.039878485496, 300.02682236758545, 300.0920687929174, 300.1333494640943, 300.07631371299186]| 58.9576034545898438|      0.06250000|[930, 67, 0, 67]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[100.03838989078706, 0.2676019335521498, 0.3068342060836284, 1.0179976260965444, 100.04113611872609, 0.2343799654666019, 0.28646961076987, 0.8489688289084092, 99.95937897103876, 0.1181150188131547, 0.3057395409136705, 0.8653309561880855, 99.80762205391169, 0.0792960487807031, 0.4349580899457116, 0.5487897206200519, 99.99737934645339, 0.2027860422574685, 0.4888328717253757, 0.2784289584495472, 100.00503359278044, 0.6597849019816537, 0.7101141063732317, 0.0931909240041566, 300.039878485496, 300.02682236758545, 300.0920687929174, 300.1333494640943, 300.07631371299186]| 58.9576034545898438|      0.03125000|[971, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[100.03296430950836, 0.2723386143956955, 0.3173689710219078, 1.0192681428119341, 100.04086964318618, 0.231576999133239, 0.2812109168925134, 0.8400272493042201, 99.96561953911976, 0.1206491412177172, 0.3060090882667433, 0.8606557776036258, 99.80574591092933, 0.0921354369926775, 0.4398783624442026, 0.5522309717692934, 99.99331145772953, 0.1985802746313964, 0.4802199196148405, 0.2808069243637883, 100.01481749158994, 0.6650096205946368, 0.7138106973922105, 0.0973887093725647, 300.03184099707227, 300.0235305401408, 300.087944843186, 300.13935681373056, 300.08159841904217]| 57.9385147094726562|      0.06250000|[999, 72, 0, 72]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[100.03296430950836, 0.2723386143956955, 0.3173689710219078, 1.0192681428119341, 100.04086964318618, 0.231576999133239, 0.2812109168925134, 0.8400272493042201, 99.96561953911976, 0.1206491412177172, 0.3060090882667433, 0.8606557776036258, 99.80574591092933, 0.0921354369926775, 0.4398783624442026, 0.5522309717692934, 99.99331145772953, 0.1985802746313964, 0.4802199196148405, 0.2808069243637883, 100.01481749158994, 0.6650096205946368, 0.7138106973922105, 0.0973887093725647, 300.03184099707227, 300.0235305401408, 300.087944843186, 300.13935681373056, 300.08159841904217]| 57.9385147094726562|      0.03125000|[1040, 75, 0, 75]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[100.03650737962467, 0.2780779661060772, 0.3124373404258851, 1.0198578557749949, 100.03302660294838, 0.2452901605016094, 0.2828328464099623, 0.8415648850220616, 99.96829263184657, 0.113190823523269, 0.3104077767576865, 0.8597100158985468, 99.81279217534286, 0.0825495072389787, 0.4286414419832864, 0.547361885855744, 99.98628211043406, 0.2036926341035162, 0.4889998132355038, 0.2812706092946256, 100.01717601686856, 0.672753182798323, 0.7119941437995015, 0.0980030511854505, 300.0304636852944, 300.0276435415833, 300.08774723448556, 300.1452418142803, 300.0829295348035]| 56.1162834167480469|      0.06250000|[1068, 77, 0, 77]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      31|[100.0273862235733, 0.288064452860689, 0.3268640224720957, 1.0408649499154659, 100.03098517191799, 0.2690663216773421, 0.3017870304897875, 0.8320159621041464, 99.98342146701962, 0.1268947913025494, 0.3224201577079064, 0.8679663245837584, 99.82633948677426, 0.089953305565306, 0.4433026754452505, 0.5383817272492705, 99.9943567750837, 0.1956429515852627, 0.4861986906119855, 0.2727470863095926, 100.00130955939021, 0.6698375274113754, 0.7107179673836793, 0.0861831790769449, 300.02527504678574, 300.0358155198515, 300.08729939285263, 300.14138474580074, 300.0698896983753]| 47.1595687866210938|      0.12500000|[1096, 79, 0, 79]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[100.0273862235733, 0.288064452860689, 0.3268640224720957, 1.0408649499154659, 100.03098517191799, 0.2690663216773421, 0.3017870304897875, 0.8320159621041464, 99.98342146701962, 0.1268947913025494, 0.3224201577079064, 0.8679663245837584, 99.82633948677426, 0.089953305565306, 0.4433026754452505, 0.5383817272492705, 99.9943567750837, 0.1956429515852627, 0.4861986906119855, 0.2727470863095926, 100.00130955939021, 0.6698375274113754, 0.7107179673836793, 0.0861831790769449, 300.02527504678574, 300.0358155198515, 300.08729939285263, 300.14138474580074, 300.0698896983753]| 47.1595687866210938|      0.06250000|[1138, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[100.0273862235733, 0.288064452860689, 0.3268640224720957, 1.0408649499154659, 100.03098517191799, 0.2690663216773421, 0.3017870304897875, 0.8320159621041464, 99.98342146701962, 0.1268947913025494, 0.3224201577079064, 0.8679663245837584, 99.82633948677426, 0.089953305565306, 0.4433026754452505, 0.5383817272492705, 99.9943567750837, 0.1956429515852627, 0.4861986906119855, 0.2727470863095926, 100.00130955939021, 0.6698375274113754, 0.7107179673836793, 0.0861831790769449, 300.02527504678574, 300.0358155198515, 300.08729939285263, 300.14138474580074, 300.0698896983753]| 47.1595687866210938|      0.03125000|[1179, 85, 0, 85]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[100.03155117903727, 0.2834693893060533, 0.3290847269205668, 1.0359423172904607, 100.02771083441672, 0.2628170156844031, 0.2992878984318798, 0.8358845727355805, 99.98712078906365, 0.1346482363486917, 0.3244165537666853, 0.8656500904255008, 99.83515419208825, 0.0960672723661431, 0.4388625060500101, 0.541997014345139, 99.98986441999469, 0.1960990724630707, 0.4941781957997345, 0.2747886683780865, 100.00601135332238, 0.6593529704177736, 0.7061760143465948, 0.0767691533963932, 300.0349188969897, 300.040260137838, 300.0754388344777, 300.1426748591318, 300.06516505796]| 46.1996994018554688|      0.06250000|[1207, 87, 0, 87]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      35|[100.03155117903727, 0.2834693893060533, 0.3290847269205668, 1.0359423172904607, 100.02771083441672, 0.2628170156844031, 0.2992878984318798, 0.8358845727355805, 99.98712078906365, 0.1346482363486917, 0.3244165537666853, 0.8656500904255008, 99.83515419208825, 0.0960672723661431, 0.4388625060500101, 0.541997014345139, 99.98986441999469, 0.1960990724630707, 0.4941781957997345, 0.2747886683780865, 100.00601135332238, 0.6593529704177736, 0.7061760143465948, 0.0767691533963932, 300.0349188969897, 300.040260137838, 300.0754388344777, 300.1426748591318, 300.06516505796]| 46.1996994018554688|      0.03125000|[1248, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[100.03155117903727, 0.2834693893060533, 0.3290847269205668, 1.0359423172904607, 100.02771083441672, 0.2628170156844031, 0.2992878984318798, 0.8358845727355805, 99.98712078906365, 0.1346482363486917, 0.3244165537666853, 0.8656500904255008, 99.83515419208825, 0.0960672723661431, 0.4388625060500101, 0.541997014345139, 99.98986441999469, 0.1960990724630707, 0.4941781957997345, 0.2747886683780865, 100.00601135332238, 0.6593529704177736, 0.7061760143465948, 0.0767691533963932, 300.0349188969897, 300.040260137838, 300.0754388344777, 300.1426748591318, 300.06516505796]| 46.1996994018554688|      0.01562500|[1289, 93, 0, 93]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
