k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
      29|[100.02606866918524, 0.2327297404694555, 0.3676769333051168, 0.9865996281743483, 100.05931860876642, 0.223895538315542, 0.2688458085735755, 0.7917525259668485, 100.01691955136273, 0.1649408099168071, 0.2588672029803136, 0.7102930000166032, 99.9757863085024, 0.1102153522005885, 0.3171335410950892, 0.6181222016990329, 99.97833116291942, 0.1576588419410546, 0.4582597984982196, 0.2894746414924779, 100.00101374609082, 0.6113950265709098, 0.6446741885449692, 0.0081063747171812, 300.01311801999583, 299.9830967959783, 300.02820276596486, 300.0303895407415, 299.9946767376515]| 54.4153660303519899|      0.03125000|[1421, 0, 29, 116]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      30|[100.02606866918524, 0.2327297404694555, 0.3676769333051168, 0.9865996281743483, 100.05931860876642, 0.223895538315542, 0.2688458085735755, 0.7917525259668485, 100.01691955136273, 0.1649408099168071, 0.2588672029803136, 0.7102930000166032, 99.9757863085024, 0.1102153522005885, 0.3171335410950892, 0.6181222016990329, 99.97833116291942, 0.1576588419410546, 0.4582597984982196, 0.2894746414924779, 100.00101374609082, 0.6113950265709098, 0.6446741885449692, 0.0081063747171812, 300.01311801999583, 299.9830967959783, 300.02820276596486, 300.0303895407415, 299.9946767376515]| 54.4153660303519899|      0.01562500|[1470, 0, 30, 120]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      31|[100.02641375102496, 0.239017248661251, 0.3709711106170832, 0.9891667737447302, 100.0594197356575, 0.2252777916143399, 0.2668157374715403, 0.7887533654194517, 100.01554733118824, 0.1755900943283219, 0.2635272494258589, 0.7123242186439818, 99.97425661718077, 0.1116225089449578, 0.3156998833654585, 0.6153404299758928, 99.97888933535864, 0.1608330215262004, 0.4590025985433767, 0.2888096396893106, 100.00148405222238, 0.6115211931242689, 0.6448424657235452, 0.0076093782754727, 300.0129507587158, 299.982937950727, 300.0301217226877, 300.03003385203175, 299.99367242711924]| 52.3612865017767319|      0.03125000|[1519, 0, 31, 124]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      32|[100.02641375102496, 0.239017248661251, 0.3709711106170832, 0.9891667737447302, 100.0594197356575, 0.2252777916143399, 0.2668157374715403, 0.7887533654194517, 100.01554733118824, 0.1755900943283219, 0.2635272494258589, 0.7123242186439818, 99.97425661718077, 0.1116225089449578, 0.3156998833654585, 0.6153404299758928, 99.97888933535864, 0.1608330215262004, 0.4590025985433767, 0.2888096396893106, 100.00148405222238, 0.6115211931242689, 0.6448424657235452, 0.0076093782754727, 300.0129507587158, 299.982937950727, 300.0301217226877, 300.03003385203175, 299.99367242711924]| 52.3612865017767319|      0.01562500|[1568, 0, 32, 128]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      33|[100.02700519602305, 0.2386955844786315, 0.3714669397965133, 0.9890669277774758, 100.06041981382631, 0.235403416640524, 0.2714988809228057, 0.7895328831208733, 100.01160287790076, 0.174245017076882, 0.2603509939499794, 0.7095538794003378, 99.97464518364609, 0.1179635630983695, 0.3194144175541031, 0.6183122230430936, 99.97717819379699, 0.1614349424926337, 0.4596619459924332, 0.2880552293711541, 100.00070516870059, 0.6120866875511503, 0.6434074658022654, 0.0053737675135249, 300.0122161785682, 299.9844391487216, 300.0318455512662, 300.0306962120431, 299.99454518205226]| 50.3689081823803946|      0.03125000|[1617, 0, 33, 132]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      34|[100.02700519602305, 0.2386955844786315, 0.3714669397965133, 0.9890669277774758, 100.06041981382631, 0.235403416640524, 0.2714988809228057, 0.7895328831208733, 100.01160287790076, 0.174245017076882, 0.2603509939499794, 0.7095538794003378, 99.97464518364609, 0.1179635630983695, 0.3194144175541031, 0.6183122230430936, 99.97717819379699, 0.1614349424926337, 0.4596619459924332, 0.2880552293711541, 100.00070516870059, 0.6120866875511503, 0.6434074658022654, 0.0053737675135249, 300.0122161785682, 299.9844391487216, 300.0318455512662, 300.0306962120431, 299.99454518205226]| 50.3689081823803946|      0.01562500|[1666, 0, 34, 136]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      35|[100.0279559805478, 0.2467901845830059, 0.3749852662845309, 0.9914342307022053, 100.06197879537696, 0.2340049913172284, 0.2709394403395138, 0.7881490346750526, 100.0122484999306, 0.1824846178930644, 0.2656867664768034, 0.7139949160871738, 99.97361552735723, 0.1159986489462718, 0.3190288894440299, 0.6157278415987847, 99.9770349838266, 0.165583922970784, 0.4606529526795332, 0.2873437681521632, 100.00070686568533, 0.611287813396172, 0.6436134347003172, 0.0043145655360228, 300.0113688609437, 299.9847982211826, 300.0310648132884, 300.02900514620364, 299.9947062959572]| 48.9691070823275396|      0.03125000|[1715, 0, 35, 140]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      36|[100.0279559805478, 0.2467901845830059, 0.3749852662845309, 0.9914342307022053, 100.06197879537696, 0.2340049913172284, 0.2709394403395138, 0.7881490346750526, 100.0122484999306, 0.1824846178930644, 0.2656867664768034, 0.7139949160871738, 99.97361552735723, 0.1159986489462718, 0.3190288894440299, 0.6157278415987847, 99.9770349838266, 0.165583922970784, 0.4606529526795332, 0.2873437681521632, 100.00070686568533, 0.611287813396172, 0.6436134347003172, 0.0043145655360228, 300.0113688609437, 299.9847982211826, 300.0310648132884, 300.02900514620364, 299.9947062959572]| 48.9691070823275396|      0.01562500|[1764, 0, 36, 144]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      37|[100.0276956304492, 0.2434611423399304, 0.3746085262910935, 0.9924540636461728, 100.06215303432745, 0.2442105941864102, 0.2770247947907882, 0.7901676963204062, 100.01199409216883, 0.1807927661696668, 0.2634628637994826, 0.7113309625727706, 99.97474763428943, 0.1228952580798604, 0.3223591672407264, 0.617431198337649, 99.97710555880494, 0.1661907698281982, 0.4596457832644483, 0.2860178814693083, 100.00110543298494, 0.6103973694974194, 0.6417942490699846, 0.00393283271243, 300.01086092434053, 299.9846142648468, 300.030920126953, 300.0296237301567, 299.99538647132937]| 47.2876609678747641|      0.03125000|[1813, 0, 37, 148]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      38|[100.0276956304492, 0.2434611423399304, 0.3746085262910935, 0.9924540636461728, 100.06215303432745, 0.2442105941864102, 0.2770247947907882, 0.7901676963204062, 100.01199409216883, 0.1807927661696668, 0.2634628637994826, 0.7113309625727706, 99.97474763428943, 0.1228952580798604, 0.3223591672407264, 0.617431198337649, 99.97710555880494, 0.1661907698281982, 0.4596457832644483, 0.2860178814693083, 100.00110543298494, 0.6103973694974194, 0.6417942490699846, 0.00393283271243, 300.01086092434053, 299.9846142648468, 300.030920126953, 300.0296237301567, 299.99538647132937]| 47.2876609678747641|      0.01562500|[1862, 0, 38, 152]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      39|[100.02828956932302, 0.2496540660647748, 0.3782668423263547, 0.9927847592958224, 100.06101347791426, 0.2408924351482056, 0.2756083761519812, 0.7891813250424143, 100.01293364063329, 0.1900542052796285, 0.2673749498466887, 0.7144506800830204, 99.97417384548953, 0.1220344315413948, 0.3204296100483196, 0.6143217247429635, 99.9790913103088, 0.1709198249001705, 0.4630744771314346, 0.2836499057397246, 100.00197029217361, 0.6105394950803332, 0.6416565854224537, 0.0028424211475581, 300.0104743638992, 299.9828779838157, 300.03086504220494, 300.02870453348004, 299.99630300885485]| 45.6955074825322924|      0.03125000|[1911, 0, 39, 156]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
