k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
      24|[100.00065641129754, 0.2243424419782434, 0.3834237053121971, 1.009917238939423, 99.90866980326719, 0.2187685399558037, 0.2968707796535833, 0.7784048356220212, 99.98658967490475, 0.1318123599461871, 0.2935010009904921, 0.7254270624391057, 99.97011638383594, 0.1275111730007522, 0.2738954504854718, 0.5786632345897549, 99.95783808464368, 0.168718556453516, 0.4570833671909545, 0.2497949407581934, 99.9976525743035, 0.6122213619452042, 0.6415771844674119, 0.0609195187020522, 299.9751638672691, 299.98031215739934, 299.9847110844482, 300.0136314967563, 299.9951455249964]| 55.2824581564929574|      0.01562500|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      25|[100.00025842609138, 0.2312764615396075, 0.3879380140567896, 1.0116798723168183, 99.90950301740453, 0.2223369361747295, 0.2982915554189271, 0.7763592915556803, 99.98758943224978, 0.1412433547713928, 0.2964356170594705, 0.727027890112101, 99.97006654445184, 0.1304226174168098, 0.2737223029281751, 0.5768706240812951, 99.95742741129983, 0.1732600677294686, 0.4596519745833792, 0.248659247679399, 99.99725730851355, 0.6126752390743727, 0.6401538143708643, 0.0597841768184921, 299.97372178262435, 299.98048319419223, 299.98619797990216, 300.012197232847, 299.99624524959495]| 52.8621231891170993|      0.03125000|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      26|[100.00025842609138, 0.2312764615396075, 0.3879380140567896, 1.0116798723168183, 99.90950301740453, 0.2223369361747295, 0.2982915554189271, 0.7763592915556803, 99.98758943224978, 0.1412433547713928, 0.2964356170594705, 0.727027890112101, 99.97006654445184, 0.1304226174168098, 0.2737223029281751, 0.5768706240812951, 99.95742741129983, 0.1732600677294686, 0.4596519745833792, 0.248659247679399, 99.99725730851355, 0.6126752390743727, 0.6401538143708643, 0.0597841768184921, 299.97372178262435, 299.98048319419223, 299.98619797990216, 300.012197232847, 299.99624524959495]| 52.8621231891170993|      0.01562500|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      27|[100.00133988114277, 0.2349007216023041, 0.3902396654675804, 1.0127824197577513, 99.90953750685976, 0.2321731246527194, 0.3040062905944474, 0.7781141932282724, 99.98888999323444, 0.1432078062104207, 0.2937785631831331, 0.7254913826510816, 99.96932741753405, 0.1349456731347159, 0.2778237848624337, 0.5782271283242109, 99.95683188145702, 0.1763954481049606, 0.4591266888232396, 0.2477705125657083, 99.99906773093431, 0.60953006324039, 0.638629817284127, 0.0619205799901953, 299.9741251995782, 299.97916815965027, 299.9865527987953, 300.0129330660548, 299.9947194631861]| 49.8384092806024199|      0.03125000|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      28|[100.00133988114277, 0.2349007216023041, 0.3902396654675804, 1.0127824197577513, 99.90953750685976, 0.2321731246527194, 0.3040062905944474, 0.7781141932282724, 99.98888999323444, 0.1432078062104207, 0.2937785631831331, 0.7254913826510816, 99.96932741753405, 0.1349456731347159, 0.2778237848624337, 0.5782271283242109, 99.95683188145702, 0.1763954481049606, 0.4591266888232396, 0.2477705125657083, 99.99906773093431, 0.60953006324039, 0.638629817284127, 0.0619205799901953, 299.9741251995782, 299.97916815965027, 299.9865527987953, 300.0129330660548, 299.9947194631861]| 49.8384092806024199|      0.01562500|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      29|[100.00083842516821, 0.2387159008973945, 0.3919638945923723, 1.0144070135386458, 99.90902556571069, 0.2332212529916948, 0.3057550305538784, 0.776960502088526, 99.98986387339836, 0.1535129675644618, 0.2979987141816328, 0.727474369716148, 99.9675595289934, 0.1396730875463837, 0.2775745426204133, 0.5769854865381817, 99.95823779819223, 0.1828548015169114, 0.4599177541032233, 0.2447184468819676, 99.99778436982811, 0.6088537776584105, 0.6373088129396415, 0.0620507628139782, 299.97345379671185, 299.9793984735285, 299.9885175153163, 300.01260561688804, 299.99454947086946]| 47.4063237969493301|      0.03125000|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      30|[100.00956602159314, 0.2368683171926156, 0.3882448795913016, 1.0180521085342842, 99.90898609976676, 0.243395657587993, 0.3084956339186581, 0.7823491076430049, 99.99249434363557, 0.1637164721304329, 0.3046069212577007, 0.7132359514890136, 99.96881251367823, 0.1525540646049038, 0.2894546427715524, 0.574467984833106, 99.96035482174815, 0.1814965478534637, 0.4574269646677223, 0.2434346194642298, 100.00104043122158, 0.6082293559995448, 0.6351293044109981, 0.0641019485344325, 299.97534692305095, 299.9815081819361, 299.98752697450027, 300.01626040766433, 299.99549519000846]| 44.9202120286827196|      0.06250000|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      31|[100.00956602159314, 0.2368683171926156, 0.3882448795913016, 1.0180521085342842, 99.90898609976676, 0.243395657587993, 0.3084956339186581, 0.7823491076430049, 99.99249434363557, 0.1637164721304329, 0.3046069212577007, 0.7132359514890136, 99.96881251367823, 0.1525540646049038, 0.2894546427715524, 0.574467984833106, 99.96035482174815, 0.1814965478534637, 0.4574269646677223, 0.2434346194642298, 100.00104043122158, 0.6082293559995448, 0.6351293044109981, 0.0641019485344325, 299.97534692305095, 299.9815081819361, 299.98752697450027, 300.01626040766433, 299.99549519000846]| 44.9202120286827196|      0.03125000|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      32|[100.00956602159314, 0.2368683171926156, 0.3882448795913016, 1.0180521085342842, 99.90898609976676, 0.243395657587993, 0.3084956339186581, 0.7823491076430049, 99.99249434363557, 0.1637164721304329, 0.3046069212577007, 0.7132359514890136, 99.96881251367823, 0.1525540646049038, 0.2894546427715524, 0.574467984833106, 99.96035482174815, 0.1814965478534637, 0.4574269646677223, 0.2434346194642298, 100.00104043122158, 0.6082293559995448, 0.6351293044109981, 0.0641019485344325, 299.97534692305095, 299.9815081819361, 299.98752697450027, 300.01626040766433, 299.99549519000846]| 44.9202120286827196|      0.01562500|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      33|[100.01021627750144, 0.2442538034924412, 0.3907044242600964, 1.0220919236496537, 99.90833482670973, 0.2416523433626184, 0.3075679453342735, 0.7806960226133696, 99.99154578754947, 0.1688599598692747, 0.3074603937282393, 0.7155742711211417, 99.96818957732138, 0.1518033920139589, 0.2881766881096567, 0.5729079981829595, 99.96108373692381, 0.1907780651745072, 0.4620083356564353, 0.2447685074480769, 100.00124772634877, 0.6075367685808989, 0.6344742737051197, 0.0632198906657085, 299.97528115918857, 299.98097833180435, 299.98773043414263, 300.01733146454654, 299.9944400579019]| 42.2769379187134433|      0.03125000|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      34|[100.00591419109875, 0.2417050585904815, 0.3931310640653933, 1.0250720318503703, 99.91238930017109, 0.2508752530189277, 0.3172989005098134, 0.785026070612324, 99.995980673255, 0.166907277735853, 0.3030765380331917, 0.7124188927930034, 99.96287037505567, 0.1671472696808206, 0.2964476687476621, 0.5767461203994936, 99.9546962407345, 0.2036965972480574, 0.4655570316321595, 0.245498368861574, 100.008439676524, 0.6070421388411891, 0.6362452733787292, 0.0615053695994873, 299.97665285391963, 299.98410158403607, 299.9853579418572, 300.01703481780794, 299.9893302332735]| 41.1925391058925783|      0.06250000|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      35|[100.00591419109875, 0.2417050585904815, 0.3931310640653933, 1.0250720318503703, 99.91238930017109, 0.2508752530189277, 0.3172989005098134, 0.785026070612324, 99.995980673255, 0.166907277735853, 0.3030765380331917, 0.7124188927930034, 99.96287037505567, 0.1671472696808206, 0.2964476687476621, 0.5767461203994936, 99.9546962407345, 0.2036965972480574, 0.4655570316321595, 0.245498368861574, 100.008439676524, 0.6070421388411891, 0.6362452733787292, 0.0615053695994873, 299.97665285391963, 299.98410158403607, 299.9853579418572, 300.01703481780794, 299.9893302332735]| 41.1925391058925783|      0.03125000|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      36|[100.00591419109875, 0.2417050585904815, 0.3931310640653933, 1.0250720318503703, 99.91238930017109, 0.2508752530189277, 0.3172989005098134, 0.785026070612324, 99.995980673255, 0.166907277735853, 0.3030765380331917, 0.7124188927930034, 99.96287037505567, 0.1671472696808206, 0.2964476687476621, 0.5767461203994936, 99.9546962407345, 0.2036965972480574, 0.4655570316321595, 0.245498368861574, 100.008439676524, 0.6070421388411891, 0.6362452733787292, 0.0615053695994873, 299.97665285391963, 299.98410158403607, 299.9853579418572, 300.01703481780794, 299.9893302332735]| 41.1925391058925783|      0.01562500|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      37|[100.00619943873848, 0.2465107031205901, 0.3959726494425571, 1.026811268159972, 99.91183392257021, 0.2467450207763953, 0.3149131729846445, 0.7824129081236355, 99.99579094380846, 0.176627891341067, 0.3089071014594839, 0.7158483341102204, 99.963031971473, 0.1642392573021231, 0.2940479607290599, 0.574387542935708, 99.95400996402205, 0.2072839575442948, 0.4672803863376458, 0.2460074382076539, 100.00845013026823, 0.6072959088254049, 0.6352824282169705, 0.0608136338227532, 299.9763318002161, 299.98311653800545, 299.9846402302604, 300.01655315576824, 299.989153872159]| 37.3430085343129647|      0.03125000|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      38|[100.00619943873848, 0.2465107031205901, 0.3959726494425571, 1.026811268159972, 99.91183392257021, 0.2467450207763953, 0.3149131729846445, 0.7824129081236355, 99.99579094380846, 0.176627891341067, 0.3089071014594839, 0.7158483341102204, 99.963031971473, 0.1642392573021231, 0.2940479607290599, 0.574387542935708, 99.95400996402205, 0.2072839575442948, 0.4672803863376458, 0.2460074382076539, 100.00845013026823, 0.6072959088254049, 0.6352824282169705, 0.0608136338227532, 299.9763318002161, 299.98311653800545, 299.9846402302604, 300.01655315576824, 299.989153872159]| 37.3430085343129647|      0.01562500|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      39|[100.00575169362261, 0.248385804210513, 0.3950195680618083, 1.0262158078324652, 99.91084535869041, 0.2560103869941848, 0.3211198509572841, 0.7836904830583191, 99.9962432509943, 0.1786682643048372, 0.3061758722827377, 0.7121227757780785, 99.9640290672066, 0.1710389320099743, 0.2978426451710576, 0.5768273614737581, 99.95350587100373, 0.2078268036311804, 0.4697787693957205, 0.2453493936362695, 100.00888334957145, 0.604922231356831, 0.6358428746870481, 0.0605769729254211, 299.9769762742822, 299.9836413067007, 299.9832941731207, 300.0182317772842, 299.98954938930456]| 36.1238266492290521|      0.03125000|[2223, 312, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
