k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.0004911267965745, -0.0021764249455414, 0.0045573796320001, 0.0047100063249205, 0.0004605886904646, -0.0008145037819805, -0.000404052576246, -0.0007508004243112, 0.0005457601086021, 0.9996674146037355]|2699.8548856368674933|      0.00024414|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-0.0004798408388671, -0.002057089275979, 0.0045784027601177, 0.0048082189696354, 0.0003741334540158, -0.0007454970974563, -0.0003282663469247, -0.0008099034644896, 0.0005355299386035, 0.9995509209743104]|2699.8001753969256242|      0.00048828|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.0004798408388671, -0.002057089275979, 0.0045784027601177, 0.0048082189696354, 0.0003741334540158, -0.0007454970974563, -0.0003282663469247, -0.0008099034644896, 0.0005355299386035, 0.9995509209743104]|2699.8001753969256242|      0.00024414|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-0.0004798408388671, -0.002057089275979, 0.0045784027601177, 0.0048082189696354, 0.0003741334540158, -0.0007454970974563, -0.0003282663469247, -0.0008099034644896, 0.0005355299386035, 0.9995509209743104]|2699.8001753969256242|      0.00012207|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0004838388370515, -0.0019873684133505, 0.0046230034907448, 0.0047533664416541, 0.0003991935622155, -0.0007246099185285, -0.0003280252935223, -0.0008276082048374, 0.0005117883231105, 0.9994953809886242]|2699.7578597351885037|      0.00024414|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-0.0004838388370515, -0.0019873684133505, 0.0046230034907448, 0.0047533664416541, 0.0003991935622155, -0.0007246099185285, -0.0003280252935223, -0.0008276082048374, 0.0005117883231105, 0.9994953809886242]|2699.7578597351885037|      0.00012207|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-0.0005167459036491, -0.0019875355713445, 0.0046550220453977, 0.004772934818531, 0.000393301198305, -0.000649557247294, -0.0002681903018429, -0.0008464989761429, 0.0004788780084758, 0.9994538797920957]|2699.7191867155997897|      0.00024414|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[-0.0005524990807633, -0.0018646789721994, 0.0048172067220224, 0.0047824200756472, 0.0004581928458184, -0.0006120309693023, -0.000236981490012, -0.0008279046708936, 0.000381103902324, 0.9994723218716803]|2699.6737203174329807|      0.00048828|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[-0.0005524990807633, -0.0018646789721994, 0.0048172067220224, 0.0047824200756472, 0.0004581928458184, -0.0006120309693023, -0.000236981490012, -0.0008279046708936, 0.000381103902324, 0.9994723218716803]|2699.6737203174329807|      0.00024414|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[-0.0005524990807633, -0.0018646789721994, 0.0048172067220224, 0.0047824200756472, 0.0004581928458184, -0.0006120309693023, -0.000236981490012, -0.0008279046708936, 0.000381103902324, 0.9994723218716803]|2699.6737203174329807|      0.00012207|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[-0.0005565524206934, -0.0018365831255299, 0.0048379465829848, 0.0046817428308505, 0.0004629794324339, -0.0006002729709756, -0.0001958044268645, -0.0008232787340331, 0.0003672221748092, 0.9994341316705754]|2699.6573667433208357|      0.00024414|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      41|[-0.0005565524206934, -0.0018365831255299, 0.0048379465829848, 0.0046817428308505, 0.0004629794324339, -0.0006002729709756, -0.0001958044268645, -0.0008232787340331, 0.0003672221748092, 0.9994341316705754]|2699.6573667433208357|      0.00012207|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      42|[-0.0005451565168508, -0.0018043674321324, 0.0048399479683629, 0.0047476665331159, 0.0004976151276727, -0.0006035594199886, -0.0001335711284084, -0.0008185098001527, 0.0003118487989721, 0.9993993303120657]|2699.6095926512662118|      0.00024414|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      43|[-0.0005604256722634, -0.0017472244496647, 0.0049988971234421, 0.0048137201806832, 0.0005206906528923, -0.0005508337983847, -2.07553238884e-05, -0.0008613169859852, 0.0002773737471888, 0.9993132059959628]|2699.5678122091840123|      0.00048828|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      44|[-0.0005604256722634, -0.0017472244496647, 0.0049988971234421, 0.0048137201806832, 0.0005206906528923, -0.0005508337983847, -2.07553238884e-05, -0.0008613169859852, 0.0002773737471888, 0.9993132059959628]|2699.5678122091840123|      0.00024414|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[-0.0005604256722634, -0.0017472244496647, 0.0049988971234421, 0.0048137201806832, 0.0005206906528923, -0.0005508337983847, -2.07553238884e-05, -0.0008613169859852, 0.0002773737471888, 0.9993132059959628]|2699.5678122091840123|      0.00012207|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      46|[-0.000576180539549, -0.0017637678631419, 0.0049884531882765, 0.0047338118469959, 0.0005605629214221, -0.0005360180258093, 4.54367354487e-05, -0.0008711706061523, 0.0002884484609858, 0.9992748079947562]|2699.5083212293193355|      0.00024414|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      47|[-0.000576180539549, -0.0017637678631419, 0.0049884531882765, 0.0047338118469959, 0.0005605629214221, -0.0005360180258093, 4.54367354487e-05, -0.0008711706061523, 0.0002884484609858, 0.9992748079947562]|2699.5083212293193355|      0.00012207|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[-0.0005558512094696, -0.0017717209272705, 0.0050236394403559, 0.0047626336245049, 0.0005969230046836, -0.0005464156572795, 0.000106971740979, -0.0008768882461481, 0.0002852027854295, 0.9991905707583839]|2699.4790496104478734|      0.00024414|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      49|[-0.0005650600086416, -0.0018271324921339, 0.0050519570181915, 0.0047118826173763, 0.0007083725443358, -0.0005347622159135, 0.0002129162196718, -0.0009925236256849, 0.0002052896148746, 0.9990929328540901]|2699.4124468148261258|      0.00048828|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[-0.0005650600086416, -0.0018271324921339, 0.0050519570181915, 0.0047118826173763, 0.0007083725443358, -0.0005347622159135, 0.0002129162196718, -0.0009925236256849, 0.0002052896148746, 0.9990929328540901]|2699.4124468148261258|      0.00024414|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
