k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6019465717140647, 0.0332791445893656, 0.128288133503119, 0.7867013971498309, -0.0075503838416653, -0.0004945577467037, 0.0016836815620938, 0.0057734555945306, 0.0046569996726755, -0.0136824413323179, 0.0103727393858039, -0.0005309798603131, -0.0161929501336008, 0.0003921061937808, 0.0125836092286437, 0.0153672039192614, -0.0030163217574603, 3.7923052565e-05, 0.0003085036662377, 0.0038439947339371, 0.0101645415721054, -0.0012427096181552]| 13.1523685455322266|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[1.6314810781193532, 0.0042865228134248, 0.3477300333007813, 1.8282142011827132, -0.111493221068043, -0.0136180711245934, -0.0483798087445886, 0.0675549627166744, 0.0079549428707259, 0.0198265876421164, -0.0034920636974975, -0.1010712193012044, 0.0737527291238376, 0.1863613044428374, 0.0399598183950453, -0.0063478830044232, -0.1019164176421782, 0.0985454616922486, 0.07705658759701, 0.0640572934674045, 0.0580342706396105, -0.0454307055316124]| 12.1448459625244141|      0.00781250|[1424, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.6250912097318528, 0.003323635152968, 0.3468406175932708, 1.8239876728515183, -0.111346004971162, -0.0137129602405211, -0.048680010782656, 0.0678528264827478, 0.007858668269671, 0.0200732144751724, -0.0035232275185116, -0.1010625119291051, 0.0737642511423244, 0.1861880728338941, 0.0399213157697359, -0.0066542630469529, -0.1019459222433375, 0.0982149928627882, 0.0769391292657324, 0.0638334539670046, 0.0578964960906193, -0.0452762171949324]| 12.1448297500610352|      0.01562500|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[1.6250912097318528, 0.003323635152968, 0.3468406175932708, 1.8239876728515183, -0.111346004971162, -0.0137129602405211, -0.048680010782656, 0.0678528264827478, 0.007858668269671, 0.0200732144751724, -0.0035232275185116, -0.1010625119291051, 0.0737642511423244, 0.1861880728338941, 0.0399213157697359, -0.0066542630469529, -0.1019459222433375, 0.0982149928627882, 0.0769391292657324, 0.0638334539670046, 0.0578964960906193, -0.0452762171949324]| 12.1448297500610352|      0.00781250|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.6250912097318528, 0.003323635152968, 0.3468406175932708, 1.8239876728515183, -0.111346004971162, -0.0137129602405211, -0.048680010782656, 0.0678528264827478, 0.007858668269671, 0.0200732144751724, -0.0035232275185116, -0.1010625119291051, 0.0737642511423244, 0.1861880728338941, 0.0399213157697359, -0.0066542630469529, -0.1019459222433375, 0.0982149928627882, 0.0769391292657324, 0.0638334539670046, 0.0578964960906193, -0.0452762171949324]| 12.1448297500610352|      0.00390625|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.625078923140522, 0.0026236653371675, 0.3474305477640113, 1.827696847636077, -0.1114290636127844, -0.0133582183389131, -0.048747707206602, 0.068005625995081, 0.0077862006761376, 0.0203600412879827, -0.0036179519290597, -0.1012046806196548, 0.0735858091416975, 0.1859310404975973, 0.0400558038984466, -0.0067161720232499, -0.1023772833715672, 0.0982378816485098, 0.076866659096, 0.0640395920966204, 0.0580702111477529, -0.0452451808679276]| 12.1448230743408203|      0.00781250|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.625078923140522, 0.0026236653371675, 0.3474305477640113, 1.827696847636077, -0.1114290636127844, -0.0133582183389131, -0.048747707206602, 0.068005625995081, 0.0077862006761376, 0.0203600412879827, -0.0036179519290597, -0.1012046806196548, 0.0735858091416975, 0.1859310404975973, 0.0400558038984466, -0.0067161720232499, -0.1023772833715672, 0.0982378816485098, 0.076866659096, 0.0640395920966204, 0.0580702111477529, -0.0452451808679276]| 12.1448230743408203|      0.00390625|[1972, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.6215406076387735, 0.0016396239302027, 0.3472878762484953, 1.8283065022043854, -0.1115968538528525, -0.0132878341587159, -0.0485416068401818, 0.0681833391673011, 0.0085032638449128, 0.0200098767552602, -0.0041322013627875, -0.1013239626963608, 0.0733470645905116, 0.1858391699803971, 0.0403096984034677, -0.00675055324507, -0.1025273212373009, 0.0985531522477454, 0.0766330612854235, 0.0639640446051108, 0.0579566161984711, -0.0450721806071317]| 12.1448173522949219|      0.00781250|[2082, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[1.6215406076387735, 0.0016396239302027, 0.3472878762484953, 1.8283065022043854, -0.1115968538528525, -0.0132878341587159, -0.0485416068401818, 0.0681833391673011, 0.0085032638449128, 0.0200098767552602, -0.0041322013627875, -0.1013239626963608, 0.0733470645905116, 0.1858391699803971, 0.0403096984034677, -0.00675055324507, -0.1025273212373009, 0.0985531522477454, 0.0766330612854235, 0.0639640446051108, 0.0579566161984711, -0.0450721806071317]| 12.1448173522949219|      0.00390625|[2193, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.619635939739083, 0.0006923944508219, 0.3481631605900861, 1.8313585671767376, -0.1113185294400232, -0.0131200285695885, -0.0486966975217338, 0.0680961375195637, 0.0086736867093806, 0.0199674119797636, -0.0043987366893941, -0.1013230166580734, 0.0735628387399454, 0.186119888499758, 0.0404010482268873, -0.0068340707335952, -0.1024283987531478, 0.0985217057042655, 0.0763859811617466, 0.0636622852011633, 0.0582569056292003, -0.0452123794827292]| 12.1448097229003906|      0.00781250|[2303, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.619635939739083, 0.0006923944508219, 0.3481631605900861, 1.8313585671767376, -0.1113185294400232, -0.0131200285695885, -0.0486966975217338, 0.0680961375195637, 0.0086736867093806, 0.0199674119797636, -0.0043987366893941, -0.1013230166580734, 0.0735628387399454, 0.186119888499758, 0.0404010482268873, -0.0068340707335952, -0.1024283987531478, 0.0985217057042655, 0.0763859811617466, 0.0636622852011633, 0.0582569056292003, -0.0452123794827292]| 12.1448097229003906|      0.00390625|[2413, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.6166399396591489, -0.0006779618792827, 0.3487353398422712, 1.8332446489092649, -0.1114119705138828, -0.0131331144627628, -0.0489373544582712, 0.0678525629880674, 0.008722366935504, 0.0199772765345379, -0.0044960201455953, -0.1014109312665404, 0.0732523214628256, 0.1864706033630904, 0.0404224881088481, -0.0070631455883185, -0.1024731232367427, 0.0984260203413399, 0.0762085211359956, 0.0636896572175849, 0.0584896701274391, -0.0451455784193245]| 12.1448011398315430|      0.00781250|[2523, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.6166399396591489, -0.0006779618792827, 0.3487353398422712, 1.8332446489092649, -0.1114119705138828, -0.0131331144627628, -0.0489373544582712, 0.0678525629880674, 0.008722366935504, 0.0199772765345379, -0.0044960201455953, -0.1014109312665404, 0.0732523214628256, 0.1864706033630904, 0.0404224881088481, -0.0070631455883185, -0.1024731232367427, 0.0984260203413399, 0.0762085211359956, 0.0636896572175849, 0.0584896701274391, -0.0451455784193245]| 12.1448011398315430|      0.00390625|[2633, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.6136592569060921, -0.0018736123265801, 0.349527621443024, 1.8348970599149608, -0.1115600740159103, -0.013137257316306, -0.0484795261468186, 0.0675990682791915, 0.0083421221204932, 0.0198558837073377, -0.0045456124726051, -0.1012443270620285, 0.0732331167722421, 0.1858984710327389, 0.041101297319996, -0.0071772104852366, -0.1023419624828831, 0.0981430954101832, 0.0766292152125519, 0.0637136243007066, 0.0586422715603349, -0.045105347373599]| 12.1447944641113281|      0.00781250|[2743, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.6136592569060921, -0.0018736123265801, 0.349527621443024, 1.8348970599149608, -0.1115600740159103, -0.013137257316306, -0.0484795261468186, 0.0675990682791915, 0.0083421221204932, 0.0198558837073377, -0.0045456124726051, -0.1012443270620285, 0.0732331167722421, 0.1858984710327389, 0.041101297319996, -0.0071772104852366, -0.1023419624828831, 0.0981430954101832, 0.0766292152125519, 0.0637136243007066, 0.0586422715603349, -0.045105347373599]| 12.1447944641113281|      0.00390625|[2854, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.6115238063647628, -0.0027063406819303, 0.3499225212870902, 1.837862363595562, -0.1117286217765161, -0.0132282729780179, -0.0479840101320935, 0.0677566038853077, 0.0086005095859615, 0.019558306219656, -0.0041365796141175, -0.1010577313907176, 0.0731779043851707, 0.1857044254363922, 0.0410541397192392, -0.0073394073474024, -0.1025660596814416, 0.0983650115675017, 0.0767997646469633, 0.0636499910091879, 0.0585701573857114, -0.0446755720623822]| 12.1447868347167969|      0.00781250|[2963, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.6115238063647628, -0.0027063406819303, 0.3499225212870902, 1.837862363595562, -0.1117286217765161, -0.0132282729780179, -0.0479840101320935, 0.0677566038853077, 0.0086005095859615, 0.019558306219656, -0.0041365796141175, -0.1010577313907176, 0.0731779043851707, 0.1857044254363922, 0.0410541397192392, -0.0073394073474024, -0.1025660596814416, 0.0983650115675017, 0.0767997646469633, 0.0636499910091879, 0.0585701573857114, -0.0446755720623822]| 12.1447868347167969|      0.00390625|[3072, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.6087019945285133, -0.0038032653833866, 0.3503422469251043, 1.840019495456103, -0.1118989978709811, -0.0129645695067926, -0.0475627615231313, 0.0681407899175708, 0.0086350592107997, 0.0196291048661483, -0.0048111998681553, -0.10115976831654, 0.0728874373061143, 0.1856322775189802, 0.0409556688430704, -0.0075296506816591, -0.1028878636622713, 0.098173201372874, 0.0767991664445185, 0.0634012394882971, 0.0586174609459935, -0.0445074678483224]| 12.1447792053222656|      0.00781250|[3182, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[1.6087019945285133, -0.0038032653833866, 0.3503422469251043, 1.840019495456103, -0.1118989978709811, -0.0129645695067926, -0.0475627615231313, 0.0681407899175708, 0.0086350592107997, 0.0196291048661483, -0.0048111998681553, -0.10115976831654, 0.0728874373061143, 0.1856322775189802, 0.0409556688430704, -0.0075296506816591, -0.1028878636622713, 0.098173201372874, 0.0767991664445185, 0.0634012394882971, 0.0586174609459935, -0.0445074678483224]| 12.1447792053222656|      0.00390625|[3291, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.605300686261236, -0.0048545468583582, 0.3510108102131181, 1.8411630305574558, -0.1114558398130145, -0.0126995131632978, -0.047199344219249, 0.0681725304824053, 0.0086571975312604, 0.0195350087592244, -0.004848887317154, -0.1011145058836258, 0.0731491736903997, 0.1857342590167891, 0.041311667515082, -0.0075886082862048, -0.1029904650990657, 0.0985426108755426, 0.0769805303104218, 0.0633704349861649, 0.0585945886922337, -0.0446719053521672]| 12.1447725296020508|      0.00781250|[3400, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.605300686261236, -0.0048545468583582, 0.3510108102131181, 1.8411630305574558, -0.1114558398130145, -0.0126995131632978, -0.047199344219249, 0.0681725304824053, 0.0086571975312604, 0.0195350087592244, -0.004848887317154, -0.1011145058836258, 0.0731491736903997, 0.1857342590167891, 0.041311667515082, -0.0075886082862048, -0.1029904650990657, 0.0985426108755426, 0.0769805303104218, 0.0633704349861649, 0.0585945886922337, -0.0446719053521672]| 12.1447725296020508|      0.00390625|[3510, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.6035699819205254, -0.0060356694887096, 0.3517429508750587, 1.844259703474095, -0.1118475280868106, -0.0124839214236697, -0.0472189387112602, 0.0680031624387613, 0.0086750075872737, 0.0196736731705901, -0.004970922469732, -0.1011267258910659, 0.0732434843286041, 0.1854711992883969, 0.0413642136075604, -0.0080531738205143, -0.1030464481853477, 0.0984973687259494, 0.0770873477228573, 0.0637154908950596, 0.0585818159162943, -0.0448885550399854]| 12.1447649002075195|      0.00781250|[3620, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[1.6035699819205254, -0.0060356694887096, 0.3517429508750587, 1.844259703474095, -0.1118475280868106, -0.0124839214236697, -0.0472189387112602, 0.0680031624387613, 0.0086750075872737, 0.0196736731705901, -0.004970922469732, -0.1011267258910659, 0.0732434843286041, 0.1854711992883969, 0.0413642136075604, -0.0080531738205143, -0.1030464481853477, 0.0984973687259494, 0.0770873477228573, 0.0637154908950596, 0.0585818159162943, -0.0448885550399854]| 12.1447649002075195|      0.00390625|[3731, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.600155768681959, -0.007400297425305, 0.3521684488244095, 1.8453241364354256, -0.1118751458579946, -0.0124102138126818, -0.0471563884416983, 0.0683790994063166, 0.0087673960793594, 0.0198026644778208, -0.0048538770802465, -0.1012496193038888, 0.073437764058012, 0.1856886985382853, 0.0415273740918576, -0.0080290547767403, -0.1030994289594049, 0.0986671485412172, 0.0772511156425519, 0.0635301853649811, 0.0584727189890442, -0.0448310909705943]| 12.1447572708129883|      0.00781250|[3842, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.600155768681959, -0.007400297425305, 0.3521684488244095, 1.8453241364354256, -0.1118751458579946, -0.0124102138126818, -0.0471563884416983, 0.0683790994063166, 0.0087673960793594, 0.0198026644778208, -0.0048538770802465, -0.1012496193038888, 0.073437764058012, 0.1856886985382853, 0.0415273740918576, -0.0080290547767403, -0.1030994289594049, 0.0986671485412172, 0.0772511156425519, 0.0635301853649811, 0.0584727189890442, -0.0448310909705943]| 12.1447572708129883|      0.00390625|[3953, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.598677025137251, -0.0085586748688281, 0.3530569730684381, 1.8477679692142117, -0.1115815324412094, -0.0117845816014239, -0.0463141228429598, 0.0688412244824254, 0.0088328665535917, 0.0202206931630793, -0.0042693408627189, -0.1017861164195065, 0.0735009712946708, 0.1857961237874362, 0.0416242472937214, -0.0084312053417769, -0.1035439001226618, 0.0984082460191068, 0.0766631046191088, 0.0629279242578706, 0.0593005719893502, -0.0438749075093742]| 12.1447515487670898|      0.00781250|[4062, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.598677025137251, -0.0085586748688281, 0.3530569730684381, 1.8477679692142117, -0.1115815324412094, -0.0117845816014239, -0.0463141228429598, 0.0688412244824254, 0.0088328665535917, 0.0202206931630793, -0.0042693408627189, -0.1017861164195065, 0.0735009712946708, 0.1857961237874362, 0.0416242472937214, -0.0084312053417769, -0.1035439001226618, 0.0984082460191068, 0.0766631046191088, 0.0629279242578706, 0.0593005719893502, -0.0438749075093742]| 12.1447515487670898|      0.00390625|[4171, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.5953739456359157, -0.0101228598779638, 0.3534153154952062, 1.8487831829763166, -0.1115129875064385, -0.0115300167442686, -0.0464423181276031, 0.0690752776750217, 0.009013364517866, 0.0200272440556539, -0.0044075213187495, -0.1012180460256808, 0.0733618479311236, 0.1858406318824752, 0.0417864947162938, -0.0085334820493362, -0.1035718468343396, 0.0983316449236497, 0.0764661194585887, 0.0628447162826912, 0.0590544513189803, -0.0437366198344975]| 12.1447439193725586|      0.00781250|[4280, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.5953739456359157, -0.0101228598779638, 0.3534153154952062, 1.8487831829763166, -0.1115129875064385, -0.0115300167442686, -0.0464423181276031, 0.0690752776750217, 0.009013364517866, 0.0200272440556539, -0.0044075213187495, -0.1012180460256808, 0.0733618479311236, 0.1858406318824752, 0.0417864947162938, -0.0085334820493362, -0.1035718468343396, 0.0983316449236497, 0.0764661194585887, 0.0628447162826912, 0.0590544513189803, -0.0437366198344975]| 12.1447439193725586|      0.00390625|[4389, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.5937837155970687, -0.0109838509664765, 0.3542481420753629, 1.8518925287849686, -0.1112321454493178, -0.0113964422073046, -0.0459172887890436, 0.0686286276910403, 0.0094159257728983, 0.0199202639878156, -0.0037960297814254, -0.1014671218982815, 0.0730616152770443, 0.1858746083902428, 0.0419382720044801, -0.0088596117904124, -0.1032660822148879, 0.0982901269485754, 0.0762204702535304, 0.062596456317738, 0.0589691216285462, -0.0437136308526535]| 12.1447372436523438|      0.00781250|[4499, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.5937837155970687, -0.0109838509664765, 0.3542481420753629, 1.8518925287849686, -0.1112321454493178, -0.0113964422073046, -0.0459172887890436, 0.0686286276910403, 0.0094159257728983, 0.0199202639878156, -0.0037960297814254, -0.1014671218982815, 0.0730616152770443, 0.1858746083902428, 0.0419382720044801, -0.0088596117904124, -0.1032660822148879, 0.0982901269485754, 0.0762204702535304, 0.062596456317738, 0.0589691216285462, -0.0437136308526535]| 12.1447372436523438|      0.00390625|[4609, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.5905563863220549, -0.0121128203674244, 0.3548232847887477, 1.8529440375412929, -0.1114427867400563, -0.0116192760003335, -0.0453593935866362, 0.0688698884073282, 0.0089598959813868, 0.019850651279841, -0.0035509206845238, -0.1015577979802714, 0.0729477739260485, 0.1863427310900584, 0.0419428742124556, -0.0091665585462671, -0.1040504843275613, 0.0986934418385876, 0.0764014910167449, 0.0630703965533639, 0.0589993027864323, -0.0438715244505806]| 12.1447305679321289|      0.00781250|[4718, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.5905563863220549, -0.0121128203674244, 0.3548232847887477, 1.8529440375412929, -0.1114427867400563, -0.0116192760003335, -0.0453593935866362, 0.0688698884073282, 0.0089598959813868, 0.019850651279841, -0.0035509206845238, -0.1015577979802714, 0.0729477739260485, 0.1863427310900584, 0.0419428742124556, -0.0091665585462671, -0.1040504843275613, 0.0986934418385876, 0.0764014910167449, 0.0630703965533639, 0.0589993027864323, -0.0438715244505806]| 12.1447305679321289|      0.00390625|[4827, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.5881882506176483, -0.013179172740381, 0.3556326401386981, 1.8556205387089235, -0.1111287225617308, -0.0119474286708995, -0.0455279334500057, 0.0689192530305499, 0.00862749558569, 0.019862320765319, -0.0032161646035782, -0.1012945722306858, 0.0731893194466048, 0.1865053658561925, 0.0420351875599817, -0.0091870015235042, -0.1042123027592224, 0.0986704557995961, 0.0762274644865474, 0.0631344534302904, 0.0589471286277585, -0.0439620977393208]| 12.1447229385375977|      0.00781250|[4936, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
