k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[1.1515778248693544, 0.3915931504014556, 0.5536191237686982, 0.8158027076813551, 0.3763871974922169, 2.9209697807008967, 5.053419773846013, 7.098203308228239, 2.324485575115612, 4.634358667947257, 5.78661865643328]|  0.9096948320546805|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[1.1439660556546039, 0.3505038929884166, 0.5512893963539137, 0.7841577876775194, 0.3973663392776524, 2.9117127314974915, 5.056550813053127, 7.094374615949754, 2.3264647749801965, 4.647711246998692, 5.766108486705222]|  0.7978599324477644|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[1.1439660556546039, 0.3505038929884166, 0.5512893963539137, 0.7841577876775194, 0.3973663392776524, 2.9117127314974915, 5.056550813053127, 7.094374615949754, 2.3264647749801965, 4.647711246998692, 5.766108486705222]|  0.7978599324477644|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[1.1439660556546039, 0.3505038929884166, 0.5512893963539137, 0.7841577876775194, 0.3973663392776524, 2.9117127314974915, 5.056550813053127, 7.094374615949754, 2.3264647749801965, 4.647711246998692, 5.766108486705222]|  0.7978599324477644|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[1.1544652016303087, 0.3349980568810402, 0.5611399430839765, 0.7818197236163282, 0.3773630026472061, 2.9080575713981265, 5.062355169010791, 7.091296504691689, 2.3277131126033472, 4.655676972937252, 5.764793366671244]|  0.7191447446079650|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[1.14064114542968, 0.3116027966880835, 0.5277913033309832, 0.7721303027375576, 0.3676881096961314, 2.906602812625346, 5.04800155159, 7.115177047761374, 2.3448521953583352, 4.680546244200594, 5.751469130767988]|  0.6572826460542481|      0.12500000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[1.1617333315101512, 0.2772252076918242, 0.5837540505461907, 0.7490062805653148, 0.3564987797088583, 2.940085236525525, 5.083904000204739, 7.073274528753592, 2.3577193502279954, 4.757166556088911, 5.749363190591782]|  0.5525134917767706|      0.25000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[1.1617333315101512, 0.2772252076918242, 0.5837540505461907, 0.7490062805653148, 0.3564987797088583, 2.940085236525525, 5.083904000204739, 7.073274528753592, 2.3577193502279954, 4.757166556088911, 5.749363190591782]|  0.5525134917767706|      0.12500000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[1.1617333315101512, 0.2772252076918242, 0.5837540505461907, 0.7490062805653148, 0.3564987797088583, 2.940085236525525, 5.083904000204739, 7.073274528753592, 2.3577193502279954, 4.757166556088911, 5.749363190591782]|  0.5525134917767706|      0.06250000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[1.1617333315101512, 0.2772252076918242, 0.5837540505461907, 0.7490062805653148, 0.3564987797088583, 2.940085236525525, 5.083904000204739, 7.073274528753592, 2.3577193502279954, 4.757166556088911, 5.749363190591782]|  0.5525134917767706|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[1.1582037096153337, 0.2611344518216772, 0.5761112927201169, 0.7404577762308012, 0.35848437150178, 2.9288213381921095, 5.0789733004115645, 7.081775346033401, 2.3702897804489904, 4.74789293098973, 5.759477223295503]|  0.5134311707654388|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[1.1679270267175315, 0.2154949785879024, 0.5672014744114874, 0.7429684844432201, 0.3416891194885249, 2.9105254453065315, 5.097345642800787, 7.076591398706531, 2.3636565506277214, 4.772494181104716, 5.75592766516142]|  0.4849234980488647|      0.12500000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[1.1679270267175315, 0.2154949785879024, 0.5672014744114874, 0.7429684844432201, 0.3416891194885249, 2.9105254453065315, 5.097345642800787, 7.076591398706531, 2.3636565506277214, 4.772494181104716, 5.75592766516142]|  0.4849234980488647|      0.06250000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.1496737249818525, 0.1813303486027703, 0.5439289602759989, 0.7240307832354692, 0.3285433531796322, 2.9227248652776123, 5.112182821673532, 7.087282760400695, 2.342901270085828, 4.780254523698921, 5.774862022655047]|  0.4561307512083130|      0.12500000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[1.1496737249818525, 0.1813303486027703, 0.5439289602759989, 0.7240307832354692, 0.3285433531796322, 2.9227248652776123, 5.112182821673532, 7.087282760400695, 2.342901270085828, 4.780254523698921, 5.774862022655047]|  0.4561307512083130|      0.06250000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[1.1496737249818525, 0.1813303486027703, 0.5439289602759989, 0.7240307832354692, 0.3285433531796322, 2.9227248652776123, 5.112182821673532, 7.087282760400695, 2.342901270085828, 4.780254523698921, 5.774862022655047]|  0.4561307512083130|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.1468558199503829, 0.1771033808925742, 0.5475476970961329, 0.7031751023683694, 0.3355565099609208, 2.922409784703099, 5.105304014184134, 7.084834490154507, 2.3483780749239624, 4.783619934121842, 5.793803588920149]|  0.4450481778901462|      0.06250000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[1.1468558199503829, 0.1771033808925742, 0.5475476970961329, 0.7031751023683694, 0.3355565099609208, 2.922409784703099, 5.105304014184134, 7.084834490154507, 2.3483780749239624, 4.783619934121842, 5.793803588920149]|  0.4450481778901462|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[1.1468558199503829, 0.1771033808925742, 0.5475476970961329, 0.7031751023683694, 0.3355565099609208, 2.922409784703099, 5.105304014184134, 7.084834490154507, 2.3483780749239624, 4.783619934121842, 5.793803588920149]|  0.4450481778901462|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[1.15157158499505, 0.1705841197802757, 0.5435212912042063, 0.6938185514357849, 0.3276573717530045, 2.9225488012003242, 5.1073740880644545, 7.084865716767482, 2.349189025550188, 4.786475415078626, 5.7934414750786045]|  0.4320235901788756|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[1.15157158499505, 0.1705841197802757, 0.5435212912042063, 0.6938185514357849, 0.3276573717530045, 2.9225488012003242, 5.1073740880644545, 7.084865716767482, 2.349189025550188, 4.786475415078626, 5.7934414750786045]|  0.4320235901788756|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[1.1516439685273105, 0.1612959510905501, 0.5438558485801054, 0.6829742602763202, 0.3244635115291072, 2.9220587247473264, 5.107025636869184, 7.0832357010410805, 2.3524315108527585, 4.78917172133293, 5.790416303561369]|  0.4218516922010931|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[1.1516439685273105, 0.1612959510905501, 0.5438558485801054, 0.6829742602763202, 0.3244635115291072, 2.9220587247473264, 5.107025636869184, 7.0832357010410805, 2.3524315108527585, 4.78917172133293, 5.790416303561369]|  0.4218516922010931|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[1.1516439685273105, 0.1612959510905501, 0.5438558485801054, 0.6829742602763202, 0.3244635115291072, 2.9220587247473264, 5.107025636869184, 7.0832357010410805, 2.3524315108527585, 4.78917172133293, 5.790416303561369]|  0.4218516922010931|      0.00781250|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[1.1531060842064718, 0.1565503591828116, 0.5428599478426158, 0.6792631844189091, 0.3265141298070808, 2.9211048715289114, 5.106589725321549, 7.082833502304734, 2.356063107998167, 4.787494910736804, 5.790034225623475]|  0.4164647031168566|      0.01562500|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[1.1531060842064718, 0.1565503591828116, 0.5428599478426158, 0.6792631844189091, 0.3265141298070808, 2.9211048715289114, 5.106589725321549, 7.082833502304734, 2.356063107998167, 4.787494910736804, 5.790034225623475]|  0.4164647031168566|      0.00781250|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[1.1549639942021885, 0.1538973718347588, 0.5431901247392453, 0.6737238326681507, 0.3249331253584126, 2.9220428558529665, 5.104862197036446, 7.083259829291772, 2.357673280996171, 4.784697679467021, 5.788364228008973]|  0.4115834205728107|      0.01562500|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[1.1549639942021885, 0.1538973718347588, 0.5431901247392453, 0.6737238326681507, 0.3249331253584126, 2.9220428558529665, 5.104862197036446, 7.083259829291772, 2.357673280996171, 4.784697679467021, 5.788364228008973]|  0.4115834205728107|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[1.155926429706646, 0.1507272155016159, 0.5393346108144909, 0.6693228976988546, 0.3252488924684338, 2.922725183761338, 5.1046564975205495, 7.085015561830664, 2.359460197559392, 4.783307238261431, 5.78571674242566]|  0.4071527648779461|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[1.155926429706646, 0.1507272155016159, 0.5393346108144909, 0.6693228976988546, 0.3252488924684338, 2.922725183761338, 5.1046564975205495, 7.085015561830664, 2.359460197559392, 4.783307238261431, 5.78571674242566]|  0.4071527648779461|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      42|[1.1595776315114614, 0.149682077590068, 0.5366259949760053, 0.6671760978913391, 0.321711265600896, 2.921514800729741, 5.101823298904864, 7.084934687523373, 2.3626829496877564, 4.7827411655283765, 5.784321656910101]|  0.4039148230158862|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[1.1595776315114614, 0.149682077590068, 0.5366259949760053, 0.6671760978913391, 0.321711265600896, 2.921514800729741, 5.101823298904864, 7.084934687523373, 2.3626829496877564, 4.7827411655283765, 5.784321656910101]|  0.4039148230158862|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[1.1600429183107415, 0.1457795982028326, 0.5338480100080011, 0.6639093562347348, 0.3244781270716675, 2.9218555797042893, 5.101407470711643, 7.084886066738542, 2.366770483528906, 4.781709334305774, 5.78310470202443]|  0.3994194230568350|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      45|[1.1600429183107415, 0.1457795982028326, 0.5338480100080011, 0.6639093562347348, 0.3244781270716675, 2.9218555797042893, 5.101407470711643, 7.084886066738542, 2.366770483528906, 4.781709334305774, 5.78310470202443]|  0.3994194230568350|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[1.163450740307141, 0.1441686503501294, 0.5338476904633177, 0.6599834027280057, 0.3203826293119525, 2.9214825619081832, 5.102789601170178, 7.0859472724486965, 2.369127809221525, 4.779435609423069, 5.782245547867959]|  0.3973727082944432|      0.01562500|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[1.161918426682786, 0.1421549012936454, 0.5233199165437953, 0.6552404190176365, 0.3242371917134217, 2.9236601648145455, 5.097239636718337, 7.083015257330436, 2.374539672418216, 4.7755923903596855, 5.781083430536171]|  0.3920216171149516|      0.03125000|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      48|[1.161918426682786, 0.1421549012936454, 0.5233199165437953, 0.6552404190176365, 0.3242371917134217, 2.9236601648145455, 5.097239636718337, 7.083015257330436, 2.374539672418216, 4.7755923903596855, 5.781083430536171]|  0.3920216171149516|      0.01562500|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[1.1651621196828092, 0.1387193200762186, 0.5161130928114924, 0.6494803240151455, 0.3226213454846258, 2.9272199848723197, 5.089332025876705, 7.088474733611099, 2.376727615451733, 4.772056770888554, 5.784517333789125]|  0.3886676321290312|      0.03125000|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[1.1651621196828092, 0.1387193200762186, 0.5161130928114924, 0.6494803240151455, 0.3226213454846258, 2.9272199848723197, 5.089332025876705, 7.088474733611099, 2.376727615451733, 4.772056770888554, 5.784517333789125]|  0.3886676321290312|      0.01562500|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      51|[1.1651621196828092, 0.1387193200762186, 0.5161130928114924, 0.6494803240151455, 0.3226213454846258, 2.9272199848723197, 5.089332025876705, 7.088474733611099, 2.376727615451733, 4.772056770888554, 5.784517333789125]|  0.3886676321290312|      0.00781250|[816, 51, 51, 102]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      52|[1.1682399967899448, 0.1363993644939993, 0.5169912278132034, 0.6469847074961544, 0.3215018147969258, 2.9274384471687602, 5.084743682610828, 7.08794225884379, 2.376571913397343, 4.7681117232963075, 5.7835399544896875]|  0.3871221740005252|      0.01562500|[832, 52, 52, 104]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      53|[1.1682399967899448, 0.1363993644939993, 0.5169912278132034, 0.6469847074961544, 0.3215018147969258, 2.9274384471687602, 5.084743682610828, 7.08794225884379, 2.376571913397343, 4.7681117232963075, 5.7835399544896875]|  0.3871221740005252|      0.00781250|[848, 53, 53, 106]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      54|[1.1668644608439676, 0.1343508956434311, 0.5171815290156684, 0.6448044327595337, 0.3216196817843978, 2.9295236267344213, 5.082033643006909, 7.083985485889839, 2.376948995628981, 4.768467228538148, 5.778793775847173]|  0.3854730929993200|      0.01562500|[864, 54, 54, 108]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      55|[1.1689798498015305, 0.1323330833894488, 0.5056588642794583, 0.6441240965909824, 0.3184278555759815, 2.932759083791396, 5.077026115463834, 7.080798233449978, 2.38256777186025, 4.771208040141694, 5.781511676992365]|  0.3830473251672019|      0.03125000|[880, 55, 55, 110]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
