k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[1.1092557529033462, -1.1174372460145385, -1.1787858256722676, -1.1534101879799439, -1.1243439130409838, -1.1014405672252077, -1.2012925575516185, -1.1386482021010471, -1.0620246181454527, -1.2359273086075886]|  0.0120967295302722|      0.01562500|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1.1116736983306854, -1.1206080974626476, -1.1710857928994074, -1.1483927339900666, -1.1262537085671502, -1.1030446689781896, -1.1917452798175918, -1.1389221453873162, -1.0682721183663872, -1.2332259683273241]|  0.0072280265716911|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[1.1112013309560929, -1.132991741451649, -1.1748380291244054, -1.145847249182361, -1.1446315419768678, -1.1072790364202718, -1.1845857433554163, -1.1397231026031303, -1.0859526421680128, -1.2241567943937117]|  0.0038608776450562|      0.06250000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[1.1112013309560929, -1.132991741451649, -1.1748380291244054, -1.145847249182361, -1.1446315419768678, -1.1072790364202718, -1.1845857433554163, -1.1397231026031303, -1.0859526421680128, -1.2241567943937117]|  0.0038608776450562|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[1.1112013309560929, -1.132991741451649, -1.1748380291244054, -1.145847249182361, -1.1446315419768678, -1.1072790364202718, -1.1845857433554163, -1.1397231026031303, -1.0859526421680128, -1.2241567943937117]|  0.0038608776450562|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[1.1173501654478133, -1.1248945139479414, -1.1658525392315324, -1.145757098435265, -1.1499951592792932, -1.1081904558235252, -1.183919931781168, -1.1349735697319403, -1.087891787858746, -1.2222438174147097]|  0.0029657137531329|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[1.1173501654478133, -1.1248945139479414, -1.1658525392315324, -1.145757098435265, -1.1499951592792932, -1.1081904558235252, -1.183919931781168, -1.1349735697319403, -1.087891787858746, -1.2222438174147097]|  0.0029657137531329|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.1162924572528672, -1.1289769833455379, -1.162824610782068, -1.1402007271722205, -1.1464682779120425, -1.1047841399158622, -1.1775069043746738, -1.134055221338051, -1.0851614524715796, -1.2116208793170224]|  0.0022127362006831|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[1.1162924572528672, -1.1289769833455379, -1.162824610782068, -1.1402007271722205, -1.1464682779120425, -1.1047841399158622, -1.1775069043746738, -1.134055221338051, -1.0851614524715796, -1.2116208793170224]|  0.0022127362006831|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[1.116137204318158, -1.1303609657530485, -1.164178723576902, -1.1393537344261764, -1.1478397127112936, -1.1016811589171815, -1.173037706922735, -1.1438379514394563, -1.0949681265949884, -1.2075842495224889]|  0.0013761017468919|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[1.116137204318158, -1.1303609657530485, -1.164178723576902, -1.1393537344261764, -1.1478397127112936, -1.1016811589171815, -1.173037706922735, -1.1438379514394563, -1.0949681265949884, -1.2075842495224889]|  0.0013761017468919|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[1.116137204318158, -1.1303609657530485, -1.164178723576902, -1.1393537344261764, -1.1478397127112936, -1.1016811589171815, -1.173037706922735, -1.1438379514394563, -1.0949681265949884, -1.2075842495224889]|  0.0013761017468919|      0.00781250|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[1.1202343070810508, -1.1302605384785318, -1.1624976418542536, -1.137245774317069, -1.1495682133732346, -1.1029014849306618, -1.168685661108729, -1.140715236330149, -1.0953729901319156, -1.2056772070581272]|  0.0009601763510190|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[1.1231567710184287, -1.135139005152386, -1.1597307204082519, -1.1372399665714807, -1.1542586839353843, -1.1059999735543944, -1.1592054546670698, -1.1396710889072301, -1.095745750932106, -1.1966528040334754]|  0.0005804853001824|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[1.1231567710184287, -1.135139005152386, -1.1597307204082519, -1.1372399665714807, -1.1542586839353843, -1.1059999735543944, -1.1592054546670698, -1.1396710889072301, -1.095745750932106, -1.1966528040334754]|  0.0005804853001824|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[1.1231567710184287, -1.135139005152386, -1.1597307204082519, -1.1372399665714807, -1.1542586839353843, -1.1059999735543944, -1.1592054546670698, -1.1396710889072301, -1.095745750932106, -1.1966528040334754]|  0.0005804853001824|      0.00781250|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[1.1252209191088627, -1.1349492154739913, -1.1569193724005211, -1.1341462006500984, -1.1563097375104359, -1.108700094980096, -1.1594794399668356, -1.1437025925671132, -1.0991118020910258, -1.1963249366792168]|  0.0004034837701433|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[1.1252209191088627, -1.1349492154739913, -1.1569193724005211, -1.1341462006500984, -1.1563097375104359, -1.108700094980096, -1.1594794399668356, -1.1437025925671132, -1.0991118020910258, -1.1963249366792168]|  0.0004034837701433|      0.00781250|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[1.1295801909031817, -1.134333971064791, -1.156094323364488, -1.1303315734067876, -1.1563186833739862, -1.111867972100398, -1.1561355402177023, -1.1434917500745825, -1.0974927962292622, -1.194731679786625]|  0.0003248882130492|      0.01562500|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[1.1295801909031817, -1.134333971064791, -1.156094323364488, -1.1303315734067876, -1.1563186833739862, -1.111867972100398, -1.1561355402177023, -1.1434917500745825, -1.0974927962292622, -1.194731679786625]|  0.0003248882130492|      0.00781250|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[1.1304209159444705, -1.1327178200586456, -1.151876867873274, -1.130233149328073, -1.156386884483631, -1.1109609330806829, -1.152178871084785, -1.1469036443665468, -1.1008447784724364, -1.1939831037781086]|  0.0002129167093989|      0.01562500|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[1.1304209159444705, -1.1327178200586456, -1.151876867873274, -1.130233149328073, -1.156386884483631, -1.1109609330806829, -1.152178871084785, -1.1469036443665468, -1.1008447784724364, -1.1939831037781086]|  0.0002129167093989|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[1.1325341745704136, -1.136099176322711, -1.15161562308019, -1.1271024800854978, -1.1564202821196088, -1.108685684404154, -1.1488650857317466, -1.1465092034001785, -1.1014400419511734, -1.1896706314357268]|  0.0001537700442462|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[1.1325341745704136, -1.136099176322711, -1.15161562308019, -1.1271024800854978, -1.1564202821196088, -1.108685684404154, -1.1488650857317466, -1.1465092034001785, -1.1014400419511734, -1.1896706314357268]|  0.0001537700442462|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      42|[1.1307680467153274, -1.1331726638227428, -1.1529741069378077, -1.1281573765589952, -1.1522644046399786, -1.1098613981633438, -1.1485484374736823, -1.1479110945196271, -1.1038683165613894, -1.1852234429537953]|  0.0001178276569149|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[1.1307680467153274, -1.1331726638227428, -1.1529741069378077, -1.1281573765589952, -1.1522644046399786, -1.1098613981633438, -1.1485484374736823, -1.1479110945196271, -1.1038683165613894, -1.1852234429537953]|  0.0001178276569149|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[1.1307680467153274, -1.1331726638227428, -1.1529741069378077, -1.1281573765589952, -1.1522644046399786, -1.1098613981633438, -1.1485484374736823, -1.1479110945196271, -1.1038683165613894, -1.1852234429537953]|  0.0001178276569149|      0.00390625|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[1.131584522802231, -1.133387681767706, -1.1519927365783762, -1.12874539154878, -1.1525746379757937, -1.1114093854949192, -1.146258455885596, -1.14609682243453, -1.1046849047226324, -1.1839816099796043]|  0.0000947839161731|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      46|[1.1325960965161541, -1.1366661907531856, -1.1484386084534908, -1.1291323046505874, -1.151887643419262, -1.1140245595868785, -1.1420188254641077, -1.1469395462225933, -1.1077659208826247, -1.182984956527742]|  0.0000704583291661|      0.01562500|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[1.1325960965161541, -1.1366661907531856, -1.1484386084534908, -1.1291323046505874, -1.151887643419262, -1.1140245595868785, -1.1420188254641077, -1.1469395462225933, -1.1077659208826247, -1.182984956527742]|  0.0000704583291661|      0.00781250|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[1.1325960965161541, -1.1366661907531856, -1.1484386084534908, -1.1291323046505874, -1.151887643419262, -1.1140245595868785, -1.1420188254641077, -1.1469395462225933, -1.1077659208826247, -1.182984956527742]|  0.0000704583291661|      0.00390625|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[1.1322298904360597, -1.1362777247929814, -1.1464530493122576, -1.1291843561106052, -1.1520485426527851, -1.115335869412274, -1.1429113089093301, -1.1486942805067575, -1.1086611846061705, -1.1808387776803253]|  0.0000572000701911|      0.00781250|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[1.1339622076516422, -1.138221298722313, -1.1462723948611477, -1.1293222217681236, -1.1507100400543784, -1.1178629056189393, -1.1399866769019629, -1.1468924576861763, -1.1094296862949014, -1.1750390383043718]|  0.0000355476086786|      0.01562500|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
