k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.032977074295828, -0.020349045671825, 0.1790669711803016, -0.0464465194261793, 0.212666353213197, 0.0739078454383579, 0.0059661978512555, 0.010193575461991, -0.030670315305917, -0.0628802211502816, 0.1954098872268227, 0.0540079866264564, 0.2636150948810621, 0.2114645974990281, -0.0252689843631638, -0.1990716698641417, -0.2535753403577738, -0.0692193422352085, -0.0920744440069732, 0.2059559519294998, 0.2470387428799814, 0.057240102921252, 0.0956292252027756, 0.0338253940461305, -0.0908052260948718, 0.0006886885715782, 0.0196771355742501, 0.0924057289575141, -0.0587942979306956, -0.0663808173051898, -0.0031317570553909, -0.0276632153820891, 0.2332154160020413, 0.0921184715342013, -0.2476322688374394, 0.0423058990223413, -0.0357776143935299, -0.0451417170497717, -0.0299718806860574, 0.0687387681124756, -0.020023670480627, 0.2153583454419841, 0.0246974506290711, 0.2260048880666499, -0.0046376995246547, -0.2052684945178183, -0.2521843404322049, 0.1891211939030877, -0.2524674741076258, 0.2322170639694059]|4523.1599784175614332|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
      12|[1.1121110833952081, -0.7679294959383103, 1.8912748237466797, -2.7068549374175443, 1.7743840365678274, 3.32612317976906, 0.2105492594099437, 1.0009751461485006, -0.2818223884872658, -1.0203513527074104, -0.2713716203785359, 0.1546511221291396, 2.546254756993285, 1.029066685748488, 0.0818612408463692, -0.8945774757334499, -1.4894961646648732, -0.5163870897473224, -3.10803806965507, 1.1555095651379195, 4.103260897885267, 1.3912578625311127, 2.6385385632346483, 3.256667577629284, -1.9126396249957307, 0.1435333694793989, 1.3363462830594983, 2.5987956257799407, -0.1369555308582356, -0.9738796576565438, 0.5271158997853542, -1.3309439827909781, 2.7735304714795412, 4.341303564668047, -3.078555790604432, 0.9032320649087802, -0.3163144377280351, -0.85913881041763, -2.6356447533722935, 2.256654275959098, 1.6124931579127024, 1.4387719247221495, -1.5569448767095135, 2.6208239734828744, 0.5693976418782191, 0.4820926065250816, -3.3059698573350516, 0.1601690148569096, -4.171309657098636, 2.3421422737867825]|2064.4895283816294977|      4.00000000|[1356, 192, 12, 36]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      13|[1.1121110833952081, -0.7679294959383103, 1.8912748237466797, -2.7068549374175443, 1.7743840365678274, 3.32612317976906, 0.2105492594099437, 1.0009751461485006, -0.2818223884872658, -1.0203513527074104, -0.2713716203785359, 0.1546511221291396, 2.546254756993285, 1.029066685748488, 0.0818612408463692, -0.8945774757334499, -1.4894961646648732, -0.5163870897473224, -3.10803806965507, 1.1555095651379195, 4.103260897885267, 1.3912578625311127, 2.6385385632346483, 3.256667577629284, -1.9126396249957307, 0.1435333694793989, 1.3363462830594983, 2.5987956257799407, -0.1369555308582356, -0.9738796576565438, 0.5271158997853542, -1.3309439827909781, 2.7735304714795412, 4.341303564668047, -3.078555790604432, 0.9032320649087802, -0.3163144377280351, -0.85913881041763, -2.6356447533722935, 2.256654275959098, 1.6124931579127024, 1.4387719247221495, -1.5569448767095135, 2.6208239734828744, 0.5693976418782191, 0.4820926065250816, -3.3059698573350516, 0.1601690148569096, -4.171309657098636, 2.3421422737867825]|2064.4895283816294977|      2.00000000|[1469, 208, 13, 39]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      14|[1.1553152562322366, -0.9102504486539795, 1.4753390934195183, -2.7973764954784563, 1.6758474831129893, 3.437263070319767, 0.2326176793391048, 1.141203778627522, 0.0151098794047984, -0.8583421960383042, 0.0773461430060331, 0.4367209815706652, 2.4323450909482007, 1.0249523956024509, -0.2141152052486111, -1.161196869146528, -1.6995445081590212, -0.3513438127500816, -3.269675155974495, 0.9975138689831495, 4.060562810683721, 1.4777894616680005, 2.7678542885694233, 3.50930690322879, -2.0088100383825416, 0.3323196915804498, 1.30778963407179, 2.661243441503952, -0.0203902925624023, -0.9313315034184225, 0.7856796424844783, -1.2997078174319785, 2.75468772654282, 4.632237966006369, -3.163825842106576, 0.9462150930483046, -0.3043750147253952, -1.001453455730699, -2.7808644096473296, 2.8035373096859377, 1.6271708086369474, 0.7499701888903096, -1.8360685483047, 3.00102385190958, -0.1486271028262902, 0.1788406186567436, -3.6868964888456244, -0.2728203549283529, -3.6967704645939645, 1.5515965786361248]|1905.7924083337522916|      4.00000000|[1582, 224, 14, 42]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      15|[1.1553152562322366, -0.9102504486539795, 1.4753390934195183, -2.7973764954784563, 1.6758474831129893, 3.437263070319767, 0.2326176793391048, 1.141203778627522, 0.0151098794047984, -0.8583421960383042, 0.0773461430060331, 0.4367209815706652, 2.4323450909482007, 1.0249523956024509, -0.2141152052486111, -1.161196869146528, -1.6995445081590212, -0.3513438127500816, -3.269675155974495, 0.9975138689831495, 4.060562810683721, 1.4777894616680005, 2.7678542885694233, 3.50930690322879, -2.0088100383825416, 0.3323196915804498, 1.30778963407179, 2.661243441503952, -0.0203902925624023, -0.9313315034184225, 0.7856796424844783, -1.2997078174319785, 2.75468772654282, 4.632237966006369, -3.163825842106576, 0.9462150930483046, -0.3043750147253952, -1.001453455730699, -2.7808644096473296, 2.8035373096859377, 1.6271708086369474, 0.7499701888903096, -1.8360685483047, 3.00102385190958, -0.1486271028262902, 0.1788406186567436, -3.6868964888456244, -0.2728203549283529, -3.6967704645939645, 1.5515965786361248]|1905.7924083337522916|      2.00000000|[1695, 240, 15, 45]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      16|[1.0368877668186465, -0.6894711532899913, 1.0496689197324702, -3.084646411922607, 1.7442182289991475, 3.879393408134956, 0.1211670967447208, 1.5047967295877094, 0.2014749273363051, -0.7076596824270045, 0.4258604803598667, 0.4801653855185571, 2.060606199495894, 1.0977090920178885, -0.4598585119345138, -1.6430201745002742, -1.709196329307959, 0.1064825520094745, -3.5400167591611487, 0.6243865676926906, 4.129087192005681, 1.7398000895615664, 2.5128948216719014, 3.981767988101836, -1.8920364308512636, 0.698549088606657, 1.519539426748387, 3.040587050280277, 0.1995934020561037, -0.9723646692447973, 0.8745294305600406, -1.424493622931501, 2.836571577741346, 4.697018816899035, -3.0806735717924925, 1.0592206402053888, -0.2220743847051887, -1.2064620209071437, -2.8408339567190666, 3.5167288852377907, 1.924816306561938, 0.9986952344785119, -2.173217585619018, 2.6397550125869342, 0.1483022477041697, 0.1692525086403261, -3.4586782770935853, 0.3018179996628779, -3.8203315755516454, 1.7665825180071786]|1832.4114469950711737|      4.00000000|[1808, 256, 16, 48]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      17|[0.5182455093381665, -0.8472748998403772, 1.2016684734703411, -3.0941565011307937, 1.4409475158183502, 4.130906628166568, 0.0744287584414093, 1.3993212845026757, 0.296602596261367, -0.0721027250489634, 0.4789085962631978, 0.2078235159410383, 1.06261605781445, 0.8648025713789859, 0.0516134036524773, -2.399035380859636, -1.2242767714970837, -0.0330815262349481, -4.513021736523316, 0.4392201043971877, 4.45396665550986, 1.8476340444157602, 2.15883507710812, 4.917140597680852, -2.6036340079640916, 0.8875658168802649, 1.4721250171966453, 3.7629994471401558, 0.2389633505012062, -0.3083656954598041, 1.5993761121276138, -1.4569523667653503, 3.23345715618517, 4.034845036841611, -3.798447288631298, 1.285468275514048, -0.7799152817333516, -2.0267572056548038, -2.8468344161519736, 4.836469323943619, 1.6267332684714393, 2.3149327013239964, -2.1975174503331085, 3.29933465273466, -0.0041432718806067, -0.3119176304091548, -4.272209936140273, -0.68237169270765, -3.0070998243953646, 2.0136386998357434]|1774.2462265492147253|      8.00000000|[1921, 272, 17, 51]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      18|[0.5182455093381665, -0.8472748998403772, 1.2016684734703411, -3.0941565011307937, 1.4409475158183502, 4.130906628166568, 0.0744287584414093, 1.3993212845026757, 0.296602596261367, -0.0721027250489634, 0.4789085962631978, 0.2078235159410383, 1.06261605781445, 0.8648025713789859, 0.0516134036524773, -2.399035380859636, -1.2242767714970837, -0.0330815262349481, -4.513021736523316, 0.4392201043971877, 4.45396665550986, 1.8476340444157602, 2.15883507710812, 4.917140597680852, -2.6036340079640916, 0.8875658168802649, 1.4721250171966453, 3.7629994471401558, 0.2389633505012062, -0.3083656954598041, 1.5993761121276138, -1.4569523667653503, 3.23345715618517, 4.034845036841611, -3.798447288631298, 1.285468275514048, -0.7799152817333516, -2.0267572056548038, -2.8468344161519736, 4.836469323943619, 1.6267332684714393, 2.3149327013239964, -2.1975174503331085, 3.29933465273466, -0.0041432718806067, -0.3119176304091548, -4.272209936140273, -0.68237169270765, -3.0070998243953646, 2.0136386998357434]|1774.2462265492147253|      4.00000000|[2034, 288, 18, 54]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      19|[0.5182455093381665, -0.8472748998403772, 1.2016684734703411, -3.0941565011307937, 1.4409475158183502, 4.130906628166568, 0.0744287584414093, 1.3993212845026757, 0.296602596261367, -0.0721027250489634, 0.4789085962631978, 0.2078235159410383, 1.06261605781445, 0.8648025713789859, 0.0516134036524773, -2.399035380859636, -1.2242767714970837, -0.0330815262349481, -4.513021736523316, 0.4392201043971877, 4.45396665550986, 1.8476340444157602, 2.15883507710812, 4.917140597680852, -2.6036340079640916, 0.8875658168802649, 1.4721250171966453, 3.7629994471401558, 0.2389633505012062, -0.3083656954598041, 1.5993761121276138, -1.4569523667653503, 3.23345715618517, 4.034845036841611, -3.798447288631298, 1.285468275514048, -0.7799152817333516, -2.0267572056548038, -2.8468344161519736, 4.836469323943619, 1.6267332684714393, 2.3149327013239964, -2.1975174503331085, 3.29933465273466, -0.0041432718806067, -0.3119176304091548, -4.272209936140273, -0.68237169270765, -3.0070998243953646, 2.0136386998357434]|1774.2462265492147253|      2.00000000|[2147, 304, 19, 57]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      20|[0.9819769206939717, -1.0515746627222908, 0.5655842469879174, -3.1783098920917334, 1.7162984366575331, 4.321926583909491, -0.001972556222212, 1.7207474603041877, 0.3405473076515912, -0.2854121390853378, 0.6369898791675481, 0.2797792442872769, 1.3490353213849264, 0.711186063243795, -0.313887399441161, -2.4444468079739345, -1.6530729363554952, -0.3410062269302545, -5.0262934507201535, 0.4807033076293881, 4.961170967781474, 1.8524864636949232, 2.3073506434189883, 5.195367133735012, -2.7165207967706784, 1.1041097487730762, 1.379779351683973, 3.6921419358204157, 0.1335014907658991, -0.2686672366724049, 1.4752376893458867, -1.8941514020792471, 3.167978293027724, 4.05591462050619, -3.658420426195571, 1.5275418151941906, -0.3718032968355585, -1.9112165071606126, -2.943824244808274, 5.194066810592102, 1.6412104357532467, 2.4270562628390016, -2.534673842068793, 2.8975744807276307, 0.3667165926989009, 0.1064827366581508, -3.9251291906337, -1.137314766845654, -3.107884888562937, 1.50377049722379]|1671.6326908825385544|      4.00000000|[2260, 320, 20, 60]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      21|[0.9819769206939717, -1.0515746627222908, 0.5655842469879174, -3.1783098920917334, 1.7162984366575331, 4.321926583909491, -0.001972556222212, 1.7207474603041877, 0.3405473076515912, -0.2854121390853378, 0.6369898791675481, 0.2797792442872769, 1.3490353213849264, 0.711186063243795, -0.313887399441161, -2.4444468079739345, -1.6530729363554952, -0.3410062269302545, -5.0262934507201535, 0.4807033076293881, 4.961170967781474, 1.8524864636949232, 2.3073506434189883, 5.195367133735012, -2.7165207967706784, 1.1041097487730762, 1.379779351683973, 3.6921419358204157, 0.1335014907658991, -0.2686672366724049, 1.4752376893458867, -1.8941514020792471, 3.167978293027724, 4.05591462050619, -3.658420426195571, 1.5275418151941906, -0.3718032968355585, -1.9112165071606126, -2.943824244808274, 5.194066810592102, 1.6412104357532467, 2.4270562628390016, -2.534673842068793, 2.8975744807276307, 0.3667165926989009, 0.1064827366581508, -3.9251291906337, -1.137314766845654, -3.107884888562937, 1.50377049722379]|1671.6326908825385544|      2.00000000|[2373, 336, 21, 63]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      22|[1.133122919347815, -0.8952949993286462, 0.2629101828700428, -3.15680219045301, 1.7858259997437127, 4.685943200592467, -0.0824755616490926, 2.0087573096240474, 0.4421780682142917, -0.5150551929453353, 0.7124894069787057, 0.4653850708496686, 1.502306386661946, 0.3171131447198544, -0.7789752247857442, -3.2014708964992753, -1.960236846434068, -0.2215985849403192, -5.5238246335872745, 0.2889523184059268, 5.108526134999531, 2.0568862642698984, 2.264697762359288, 5.429231034701286, -2.7053209206821567, 1.2340844461135283, 1.2661640553092948, 3.530005358280876, -0.054949830136501, -0.5245287673603407, 1.6007995877180765, -1.8397116825626496, 3.677271539521767, 4.670579072891828, -3.6463278373346357, 1.52802685908621, -0.3003137652256928, -1.762957538511803, -3.0788706128687795, 5.804763347658511, 1.6569546853305697, 2.7848827492086037, -2.7068534109312012, 2.7330255879015577, 0.4207744070450118, -0.345220881895726, -4.329787929008226, -0.6615748005416023, -3.261782323551895, 1.6146897662518975]|1634.4718042731651622|      4.00000000|[2486, 352, 22, 66]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      23|[1.133122919347815, -0.8952949993286462, 0.2629101828700428, -3.15680219045301, 1.7858259997437127, 4.685943200592467, -0.0824755616490926, 2.0087573096240474, 0.4421780682142917, -0.5150551929453353, 0.7124894069787057, 0.4653850708496686, 1.502306386661946, 0.3171131447198544, -0.7789752247857442, -3.2014708964992753, -1.960236846434068, -0.2215985849403192, -5.5238246335872745, 0.2889523184059268, 5.108526134999531, 2.0568862642698984, 2.264697762359288, 5.429231034701286, -2.7053209206821567, 1.2340844461135283, 1.2661640553092948, 3.530005358280876, -0.054949830136501, -0.5245287673603407, 1.6007995877180765, -1.8397116825626496, 3.677271539521767, 4.670579072891828, -3.6463278373346357, 1.52802685908621, -0.3003137652256928, -1.762957538511803, -3.0788706128687795, 5.804763347658511, 1.6569546853305697, 2.7848827492086037, -2.7068534109312012, 2.7330255879015577, 0.4207744070450118, -0.345220881895726, -4.329787929008226, -0.6615748005416023, -3.261782323551895, 1.6146897662518975]|1634.4718042731651622|      2.00000000|[2599, 368, 23, 69]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
