k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[0.1019162314423829, -0.0867178674884818, 0.0022448327788169, 0.0030922554912875, 0.914050244220628, -0.0046472670515995, 0.0702433816277002, -0.2636443596901284, -0.173610770242678]| 70.7526555462201685|      0.00390625|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[0.1023815542990278, -0.0875505471497155, 0.0024308825205759, 0.0052465784260508, 0.9154009843870513, -0.0070421066248523, 0.0690692351102423, -0.2641249714941937, -0.1743205752442268]| 66.9859666288558202|      0.00781250|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[0.1023815542990278, -0.0875505471497155, 0.0024308825205759, 0.0052465784260508, 0.9154009843870513, -0.0070421066248523, 0.0690692351102423, -0.2641249714941937, -0.1743205752442268]| 66.9859666288558202|      0.00390625|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[0.1025849865710362, -0.0872867250233277, 0.0016934956467521, 0.0033120512154889, 0.9176033847269376, -0.0046242121342597, 0.0691624926175737, -0.2645116907579088, -0.1742391040691381]| 62.3511959862956004|      0.00781250|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[0.1025849865710362, -0.0872867250233277, 0.0016934956467521, 0.0033120512154889, 0.9176033847269376, -0.0046242121342597, 0.0691624926175737, -0.2645116907579088, -0.1742391040691381]| 62.3511959862956004|      0.00390625|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[0.1019351619115647, -0.0884280369609611, 0.0016605750584486, 0.0051289206817288, 0.9185443068327207, -0.0075068456384002, 0.0700066227022674, -0.2641612880557811, -0.1746880780450886]| 60.1222290165468749|      0.00781250|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[0.1019351619115647, -0.0884280369609611, 0.0016605750584486, 0.0051289206817288, 0.9185443068327207, -0.0075068456384002, 0.0700066227022674, -0.2641612880557811, -0.1746880780450886]| 60.1222290165468749|      0.00390625|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[0.102062991739813, -0.0882365766937872, 0.0013731116371755, 0.0018667863605382, 0.919943010701132, -0.0059725540285896, 0.0697155382421969, -0.2643782975955442, -0.1748865458179321]| 55.5263867799025093|      0.00781250|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[0.102062991739813, -0.0882365766937872, 0.0013731116371755, 0.0018667863605382, 0.919943010701132, -0.0059725540285896, 0.0697155382421969, -0.2643782975955442, -0.1748865458179321]| 55.5263867799025093|      0.00390625|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[0.1029254456628899, -0.0876033822355411, 0.0014182604319112, 0.004594973464498, 0.921536930843703, -0.0077857485337894, 0.0690475484007865, -0.2640580885254509, -0.1754269010454072]| 53.0916818339778587|      0.00781250|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[0.1029254456628899, -0.0876033822355411, 0.0014182604319112, 0.004594973464498, 0.921536930843703, -0.0077857485337894, 0.0690475484007865, -0.2640580885254509, -0.1754269010454072]| 53.0916818339778587|      0.00390625|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[0.1029254456628899, -0.0876033822355411, 0.0014182604319112, 0.004594973464498, 0.921536930843703, -0.0077857485337894, 0.0690475484007865, -0.2640580885254509, -0.1754269010454072]| 53.0916818339778587|      0.00195312|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[0.1030232964248112, -0.0877137525546968, 0.0014978386745382, 0.0035870342090251, 0.9224790569455652, -0.0064957714026747, 0.0694699016086329, -0.2638701655121379, -0.1754998857391686]| 47.5757676349647838|      0.00390625|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      41|[0.1031815144759995, -0.0872241212168298, -0.000749494650209, 0.0046289671388276, 0.9249937427976738, -0.0056683162694337, 0.070333613822752, -0.2649095442730256, -0.1753473995715805]| 44.8757519838800860|      0.00781250|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      42|[0.1031815144759995, -0.0872241212168298, -0.000749494650209, 0.0046289671388276, 0.9249937427976738, -0.0056683162694337, 0.070333613822752, -0.2649095442730256, -0.1753473995715805]| 44.8757519838800860|      0.00390625|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[0.1031815144759995, -0.0872241212168298, -0.000749494650209, 0.0046289671388276, 0.9249937427976738, -0.0056683162694337, 0.070333613822752, -0.2649095442730256, -0.1753473995715805]| 44.8757519838800860|      0.00195312|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      44|[0.1031673572658514, -0.0869344645376726, -0.0015360180788967, 0.0034403065406898, 0.9259549452048185, -0.0064773043101411, 0.0706601917262401, -0.2649924686133412, -0.175432024833964]| 40.9385923913224730|      0.00390625|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      45|[0.1031673572658514, -0.0869344645376726, -0.0015360180788967, 0.0034403065406898, 0.9259549452048185, -0.0064773043101411, 0.0706601917262401, -0.2649924686133412, -0.175432024833964]| 40.9385923913224730|      0.00195312|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
