k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[100.00220780903723, 0.2362949700215824, 0.2820044260297526, 0.9522034391059226, 99.94510034341563, 0.2134267966402935, 0.2336223284941054, 0.8099151292697179, 99.99600437022899, 0.1091212660409206, 0.2285911333838665, 0.7757033092241674, 100.04224388477492, 0.1078403063495216, 0.2874535068907745, 0.5848929420547874, 99.93832250296454, 0.2185865756058886, 0.3226156745080195, 0.2578701725587079, 99.95882689410493, 0.5881265776376349, 0.6420927595447379, -0.0404283524199698, 300.0165263678557, 300.0132524488792, 299.95757816782543, 300.01839338413185, 300.0538288000528]| 89.5001603253085420|      0.12500000|[845, 0, 13, 26]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      14|[100.00220780903723, 0.2362949700215824, 0.2820044260297526, 0.9522034391059226, 99.94510034341563, 0.2134267966402935, 0.2336223284941054, 0.8099151292697179, 99.99600437022899, 0.1091212660409206, 0.2285911333838665, 0.7757033092241674, 100.04224388477492, 0.1078403063495216, 0.2874535068907745, 0.5848929420547874, 99.93832250296454, 0.2185865756058886, 0.3226156745080195, 0.2578701725587079, 99.95882689410493, 0.5881265776376349, 0.6420927595447379, -0.0404283524199698, 300.0165263678557, 300.0132524488792, 299.95757816782543, 300.01839338413185, 300.0538288000528]| 89.5001603253085420|      0.06250000|[910, 0, 14, 28]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[100.00220780903723, 0.2362949700215824, 0.2820044260297526, 0.9522034391059226, 99.94510034341563, 0.2134267966402935, 0.2336223284941054, 0.8099151292697179, 99.99600437022899, 0.1091212660409206, 0.2285911333838665, 0.7757033092241674, 100.04224388477492, 0.1078403063495216, 0.2874535068907745, 0.5848929420547874, 99.93832250296454, 0.2185865756058886, 0.3226156745080195, 0.2578701725587079, 99.95882689410493, 0.5881265776376349, 0.6420927595447379, -0.0404283524199698, 300.0165263678557, 300.0132524488792, 299.95757816782543, 300.01839338413185, 300.0538288000528]| 89.5001603253085420|      0.03125000|[975, 0, 15, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      16|[100.00313322977584, 0.2480050779180282, 0.2868442922064508, 0.9570125065701023, 99.9480326201211, 0.2034516832419051, 0.2261061386115071, 0.8056083295315337, 99.99548963274435, 0.1277372628812107, 0.238373818930159, 0.7820226077655339, 100.04160701930472, 0.1000311969532772, 0.2818633147127773, 0.5817364676293075, 99.93799410652225, 0.2187586802663227, 0.3224228780080678, 0.2599737348313016, 99.95795068320608, 0.5860252808631907, 0.6446633656574318, -0.0380299189132315, 300.01672972539967, 300.01402637377237, 299.9582749591923, 300.0182554306718, 300.05456430765514]| 73.3872662316598365|      0.06250000|[1040, 0, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      17|[100.00313322977584, 0.2480050779180282, 0.2868442922064508, 0.9570125065701023, 99.9480326201211, 0.2034516832419051, 0.2261061386115071, 0.8056083295315337, 99.99548963274435, 0.1277372628812107, 0.238373818930159, 0.7820226077655339, 100.04160701930472, 0.1000311969532772, 0.2818633147127773, 0.5817364676293075, 99.93799410652225, 0.2187586802663227, 0.3224228780080678, 0.2599737348313016, 99.95795068320608, 0.5860252808631907, 0.6446633656574318, -0.0380299189132315, 300.01672972539967, 300.01402637377237, 299.9582749591923, 300.0182554306718, 300.05456430765514]| 73.3872662316598365|      0.03125000|[1105, 0, 17, 34]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      18|[100.00313322977584, 0.2480050779180282, 0.2868442922064508, 0.9570125065701023, 99.9480326201211, 0.2034516832419051, 0.2261061386115071, 0.8056083295315337, 99.99548963274435, 0.1277372628812107, 0.238373818930159, 0.7820226077655339, 100.04160701930472, 0.1000311969532772, 0.2818633147127773, 0.5817364676293075, 99.93799410652225, 0.2187586802663227, 0.3224228780080678, 0.2599737348313016, 99.95795068320608, 0.5860252808631907, 0.6446633656574318, -0.0380299189132315, 300.01672972539967, 300.01402637377237, 299.9582749591923, 300.0182554306718, 300.05456430765514]| 73.3872662316598365|      0.01562500|[1170, 0, 18, 36]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      19|[100.00132147441884, 0.2540782674708286, 0.2894451337439435, 0.9592928447038949, 99.94861683801538, 0.2143502690164959, 0.2312293145993474, 0.8073490945967051, 99.99703286935927, 0.1275048455066422, 0.2357897506887321, 0.7788497193824717, 100.04230047226325, 0.1022376750968165, 0.2819606950448029, 0.5804289748421487, 99.93654309484802, 0.2194033096382812, 0.3215948949676549, 0.2587151269366845, 99.95752864355326, 0.586224953754408, 0.6429546784125868, -0.0384421157599323, 300.0193837265735, 300.012644899795, 299.958470340456, 300.01819261747795, 300.05508528904505]| 67.9672715108401775|      0.03125000|[1235, 0, 19, 38]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      20|[99.99796332791897, 0.2670938045987509, 0.2958735494955962, 0.9642066693350824, 99.95126105423587, 0.2234650600181852, 0.2346990370069928, 0.8031310907786682, 99.9903647992717, 0.136200612527635, 0.2409364621219911, 0.7755529340670705, 100.04122957325862, 0.1006646395756349, 0.2854336676669083, 0.5754093634383589, 99.93739821759374, 0.2105729969652899, 0.3284805383898558, 0.2485329320312982, 99.95762390533136, 0.5766174051172165, 0.6408410293177604, -0.0340520283671435, 300.02038254424593, 300.0087126986115, 299.95749061029574, 300.0125648595027, 300.05923886669507]| 62.6394160232911190|      0.06250000|[1300, 0, 20, 40]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      21|[99.99796332791897, 0.2670938045987509, 0.2958735494955962, 0.9642066693350824, 99.95126105423587, 0.2234650600181852, 0.2346990370069928, 0.8031310907786682, 99.9903647992717, 0.136200612527635, 0.2409364621219911, 0.7755529340670705, 100.04122957325862, 0.1006646395756349, 0.2854336676669083, 0.5754093634383589, 99.93739821759374, 0.2105729969652899, 0.3284805383898558, 0.2485329320312982, 99.95762390533136, 0.5766174051172165, 0.6408410293177604, -0.0340520283671435, 300.02038254424593, 300.0087126986115, 299.95749061029574, 300.0125648595027, 300.05923886669507]| 62.6394160232911190|      0.03125000|[1365, 0, 21, 42]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      22|[100.00441694935988, 0.2663009228453141, 0.2990247576240658, 0.9670326210678581, 99.94540513363341, 0.2453811698700259, 0.2452546586899332, 0.8021589854273662, 99.99769205038544, 0.1382426539713174, 0.2393694110612066, 0.7667998601463155, 100.04031045361438, 0.1053799963282056, 0.2836129141439572, 0.578060495450923, 99.9382025635178, 0.2124748756853494, 0.3315709852083618, 0.2505875609131946, 99.96351959208218, 0.579271457448649, 0.6414748802843476, -0.0361226882960361, 300.01792741631976, 300.0059051319753, 299.9619074114279, 300.0169766089593, 300.0579619845574]| 61.0028049963583641|      0.06250000|[1430, 0, 22, 44]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      23|[100.00441694935988, 0.2663009228453141, 0.2990247576240658, 0.9670326210678581, 99.94540513363341, 0.2453811698700259, 0.2452546586899332, 0.8021589854273662, 99.99769205038544, 0.1382426539713174, 0.2393694110612066, 0.7667998601463155, 100.04031045361438, 0.1053799963282056, 0.2836129141439572, 0.578060495450923, 99.9382025635178, 0.2124748756853494, 0.3315709852083618, 0.2505875609131946, 99.96351959208218, 0.579271457448649, 0.6414748802843476, -0.0361226882960361, 300.01792741631976, 300.0059051319753, 299.9619074114279, 300.0169766089593, 300.0579619845574]| 61.0028049963583641|      0.03125000|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      24|[100.00441694935988, 0.2663009228453141, 0.2990247576240658, 0.9670326210678581, 99.94540513363341, 0.2453811698700259, 0.2452546586899332, 0.8021589854273662, 99.99769205038544, 0.1382426539713174, 0.2393694110612066, 0.7667998601463155, 100.04031045361438, 0.1053799963282056, 0.2836129141439572, 0.578060495450923, 99.9382025635178, 0.2124748756853494, 0.3315709852083618, 0.2505875609131946, 99.96351959208218, 0.579271457448649, 0.6414748802843476, -0.0361226882960361, 300.01792741631976, 300.0059051319753, 299.9619074114279, 300.0169766089593, 300.0579619845574]| 61.0028049963583641|      0.01562500|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[100.00474659174618, 0.2726102299333959, 0.3039070324256025, 0.9682060967810908, 99.94680390477315, 0.2416550557638311, 0.2417847812932141, 0.7989738102202224, 99.99662494998246, 0.1480663754856714, 0.2443395916515735, 0.7689103936405909, 100.040469315837, 0.1061762417494112, 0.2823929136931985, 0.5763565450564354, 99.9384005246871, 0.2139957216637442, 0.3325575326771272, 0.252221227153461, 99.96386961660083, 0.5793132327358752, 0.6420159449108169, -0.0371244001750787, 300.01801425033244, 300.00538528287, 299.9608586104496, 300.0174025275141, 300.05836049813325]| 55.7536723467708839|      0.03125000|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      26|[100.00675894280204, 0.2703771956125646, 0.3107619185573955, 0.9647705967669046, 99.94799629269795, 0.2520779826277424, 0.2472325307363168, 0.7913880048291966, 100.00028591438206, 0.1536705110930303, 0.2405014901941508, 0.7695757890048506, 100.04061187748391, 0.1175226217675321, 0.2967491446873857, 0.5691567711101686, 99.9468063823304, 0.2130301174938209, 0.3345213972726437, 0.2573647457768611, 99.96909071348924, 0.5786044014775503, 0.6390215878887342, -0.0377242333524579, 300.0229114195215, 300.0085852357865, 299.9524356405922, 300.0132411499163, 300.0601754690585]| 53.3416619186836414|      0.06250000|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      27|[100.00675894280204, 0.2703771956125646, 0.3107619185573955, 0.9647705967669046, 99.94799629269795, 0.2520779826277424, 0.2472325307363168, 0.7913880048291966, 100.00028591438206, 0.1536705110930303, 0.2405014901941508, 0.7695757890048506, 100.04061187748391, 0.1175226217675321, 0.2967491446873857, 0.5691567711101686, 99.9468063823304, 0.2130301174938209, 0.3345213972726437, 0.2573647457768611, 99.96909071348924, 0.5786044014775503, 0.6390215878887342, -0.0377242333524579, 300.0229114195215, 300.0085852357865, 299.9524356405922, 300.0132411499163, 300.0601754690585]| 53.3416619186836414|      0.03125000|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      28|[100.00675894280204, 0.2703771956125646, 0.3107619185573955, 0.9647705967669046, 99.94799629269795, 0.2520779826277424, 0.2472325307363168, 0.7913880048291966, 100.00028591438206, 0.1536705110930303, 0.2405014901941508, 0.7695757890048506, 100.04061187748391, 0.1175226217675321, 0.2967491446873857, 0.5691567711101686, 99.9468063823304, 0.2130301174938209, 0.3345213972726437, 0.2573647457768611, 99.96909071348924, 0.5786044014775503, 0.6390215878887342, -0.0377242333524579, 300.0229114195215, 300.0085852357865, 299.9524356405922, 300.0132411499163, 300.0601754690585]| 53.3416619186836414|      0.01562500|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      29|[100.00657266756272, 0.2747420612159023, 0.3138794104911213, 0.9657424703443036, 99.94703841091896, 0.2484222430071467, 0.2439362519853789, 0.7899552733731562, 100.00250952558001, 0.1640234972324417, 0.2444541780612647, 0.7719399772152553, 100.03926612894314, 0.1155787958450379, 0.2942143138362434, 0.5675877335071572, 99.94724626032563, 0.2172035296203999, 0.3383863336888617, 0.2575651757015898, 99.96883708383847, 0.5766818119738863, 0.6392107168396411, -0.0378633624543285, 300.02399653297374, 300.00822883730046, 299.9537236224206, 300.01318346810336, 300.06015289823296]| 51.9627726458095651|      0.03125000|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      30|[100.00657266756272, 0.2747420612159023, 0.3138794104911213, 0.9657424703443036, 99.94703841091896, 0.2484222430071467, 0.2439362519853789, 0.7899552733731562, 100.00250952558001, 0.1640234972324417, 0.2444541780612647, 0.7719399772152553, 100.03926612894314, 0.1155787958450379, 0.2942143138362434, 0.5675877335071572, 99.94724626032563, 0.2172035296203999, 0.3383863336888617, 0.2575651757015898, 99.96883708383847, 0.5766818119738863, 0.6392107168396411, -0.0378633624543285, 300.02399653297374, 300.00822883730046, 299.9537236224206, 300.01318346810336, 300.06015289823296]| 51.9627726458095651|      0.01562500|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      31|[100.00644143831695, 0.2733327808780983, 0.3147588375943535, 0.9667600116278618, 99.94457911707731, 0.2589862982117586, 0.2469825171912401, 0.7908518424980465, 100.00065599694332, 0.1613613670594921, 0.2413338927362708, 0.7675948632501965, 100.03993562234083, 0.1218701031090962, 0.2968446698126139, 0.5693147013088403, 99.94869541588936, 0.2182397152912583, 0.3372223604064095, 0.2557826405688697, 99.96820044241521, 0.5775078327736503, 0.6366117455215324, -0.0360076331964128, 300.0242449799645, 300.0086496293444, 299.9552507886461, 300.01213655727423, 300.06108557153937]| 49.8902076640967849|      0.03125000|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      32|[100.00644143831695, 0.2733327808780983, 0.3147588375943535, 0.9667600116278618, 99.94457911707731, 0.2589862982117586, 0.2469825171912401, 0.7908518424980465, 100.00065599694332, 0.1613613670594921, 0.2413338927362708, 0.7675948632501965, 100.03993562234083, 0.1218701031090962, 0.2968446698126139, 0.5693147013088403, 99.94869541588936, 0.2182397152912583, 0.3372223604064095, 0.2557826405688697, 99.96820044241521, 0.5775078327736503, 0.6366117455215324, -0.0360076331964128, 300.0242449799645, 300.0086496293444, 299.9552507886461, 300.01213655727423, 300.06108557153937]| 49.8902076640967849|      0.01562500|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      33|[100.00621935040917, 0.2782064817484587, 0.3168182121096591, 0.9676355670839194, 99.94381329354573, 0.2572113299531138, 0.2462531020771322, 0.7885746368318597, 100.00018232420206, 0.1725038068445704, 0.248436670297452, 0.7702574328119453, 100.03948350652333, 0.1215146878206984, 0.2967396612610357, 0.5677616676870979, 99.94814330055887, 0.2217119928764292, 0.3388280104246475, 0.2569152122203193, 99.96768221323218, 0.576573369603845, 0.63616921490685, -0.0360385725315916, 300.02381766638916, 300.00827021718595, 299.9542212425968, 300.0125953814261, 300.0625164118171]| 48.5228993751161823|      0.03125000|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      34|[100.00621935040917, 0.2782064817484587, 0.3168182121096591, 0.9676355670839194, 99.94381329354573, 0.2572113299531138, 0.2462531020771322, 0.7885746368318597, 100.00018232420206, 0.1725038068445704, 0.248436670297452, 0.7702574328119453, 100.03948350652333, 0.1215146878206984, 0.2967396612610357, 0.5677616676870979, 99.94814330055887, 0.2217119928764292, 0.3388280104246475, 0.2569152122203193, 99.96768221323218, 0.576573369603845, 0.63616921490685, -0.0360385725315916, 300.02381766638916, 300.00827021718595, 299.9542212425968, 300.0125953814261, 300.0625164118171]| 48.5228993751161823|      0.01562500|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[100.00479039553227, 0.2761065959823643, 0.3177109569978542, 0.9682139357191583, 99.94315148183642, 0.265462669746327, 0.2507885626313059, 0.7901695514995927, 99.99939854301579, 0.170543076219768, 0.24550633079695, 0.7674206316826677, 100.03854972010596, 0.1312555092547626, 0.2995400032056724, 0.5696134875510465, 99.94903814430165, 0.2221152613039259, 0.3386638462191054, 0.2551184380822947, 99.96923314244, 0.5751777423543517, 0.6351796996754134, -0.0365908501953845, 300.0226231419427, 300.00875853625274, 299.95303151815625, 300.01257360917174, 300.0644820729213]| 46.4287509947701906|      0.03125000|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      36|[100.00479039553227, 0.2761065959823643, 0.3177109569978542, 0.9682139357191583, 99.94315148183642, 0.265462669746327, 0.2507885626313059, 0.7901695514995927, 99.99939854301579, 0.170543076219768, 0.24550633079695, 0.7674206316826677, 100.03854972010596, 0.1312555092547626, 0.2995400032056724, 0.5696134875510465, 99.94903814430165, 0.2221152613039259, 0.3386638462191054, 0.2551184380822947, 99.96923314244, 0.5751777423543517, 0.6351796996754134, -0.0365908501953845, 300.0226231419427, 300.00875853625274, 299.95303151815625, 300.01257360917174, 300.0644820729213]| 46.4287509947701906|      0.01562500|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[100.00637022095589, 0.2788353049166492, 0.3211941060394802, 0.9708700645355829, 99.94063189364942, 0.264954375767213, 0.2484393757428003, 0.7894820224714176, 99.99997296705797, 0.1782079270476093, 0.2505228803235859, 0.7700656320836167, 100.03936158376291, 0.1285271398705937, 0.2977564538772027, 0.5685269195599496, 99.9476707032268, 0.230160907978952, 0.3434627774152, 0.2556638470738686, 99.96798792320182, 0.5745667411765545, 0.6330833055218189, -0.0370961270651262, 300.02200948058857, 300.0097572189069, 299.95232042215133, 300.01314264580765, 300.06447981554703]| 44.9798781189281272|      0.03125000|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      38|[100.00637022095589, 0.2788353049166492, 0.3211941060394802, 0.9708700645355829, 99.94063189364942, 0.264954375767213, 0.2484393757428003, 0.7894820224714176, 99.99997296705797, 0.1782079270476093, 0.2505228803235859, 0.7700656320836167, 100.03936158376291, 0.1285271398705937, 0.2977564538772027, 0.5685269195599496, 99.9476707032268, 0.230160907978952, 0.3434627774152, 0.2556638470738686, 99.96798792320182, 0.5745667411765545, 0.6330833055218189, -0.0370961270651262, 300.02200948058857, 300.0097572189069, 299.95232042215133, 300.01314264580765, 300.06447981554703]| 44.9798781189281272|      0.01562500|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      39|[100.00685777279267, 0.2806030488197427, 0.3227246499235884, 0.9725772540982868, 99.93865091931211, 0.271260997671631, 0.2514031251500803, 0.7912392468888299, 100.00081509374604, 0.1762919658548835, 0.2461111354904538, 0.7670217993760785, 100.03903210287994, 0.1387460696908868, 0.301761793962798, 0.5704756924230924, 99.94775898497373, 0.2288592879803221, 0.3412129885867995, 0.2533765299105155, 99.96911199145443, 0.5737191245615314, 0.6312211864493064, -0.0358272214851569, 300.02101014599276, 300.00923098255583, 299.9510133504512, 300.0135840224741, 300.0649632341109]| 43.4534281463103795|      0.03125000|[2535, 0, 39, 78]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
