k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[120.01952739640569, -0.0325782712688013, 0.8044528130754125, 109.9234281983496, 0.0898527900515577, 0.7391134425528286, 100.0298733455398, 0.2171098820509934, 0.7332639852112343, 88.04329956396822, 0.3845923553673308, 0.7172229727172791, 86.07859164521581, 0.4241352549727559, 0.6074905873447559, 83.89229916408999, 0.513790783009762, 0.4683667718455325, 80.00804827158731, 0.6822347780504445, 0.3300103033696727, 76.02705675432686, 0.9639139785092495, 0.1755760532711196, 886.3561650146011, 910.0437785100168, 922.5283452653446, 926.4990160363282, 935.533184195924, 952.8006023488914, 975.6674991988666]|179.0955963134765625|      0.03125000|[632, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[120.02907581548558, -0.0287516879576012, 0.8032139648686393, 109.91347311434028, 0.0827429490149094, 0.7320926985559983, 100.02990068879755, 0.2189840696972411, 0.7212009701805965, 88.0475654100378, 0.3893507412396409, 0.7253006535302462, 86.08278027698684, 0.423546855343502, 0.6145593478207418, 83.89443404204428, 0.5213490513883948, 0.4647925836562505, 80.00212850508545, 0.6852807769511832, 0.3288574692738273, 76.02735386151097, 0.9657651242566494, 0.1825401310063665, 886.3495476380714, 910.050932910748, 922.527671516505, 926.5035133212124, 935.5305897580464, 952.8010500252548, 975.6747505141482]|157.0764770507812500|      0.06250000|[660, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[120.02907581548558, -0.0287516879576012, 0.8032139648686393, 109.91347311434028, 0.0827429490149094, 0.7320926985559983, 100.02990068879755, 0.2189840696972411, 0.7212009701805965, 88.0475654100378, 0.3893507412396409, 0.7253006535302462, 86.08278027698684, 0.423546855343502, 0.6145593478207418, 83.89443404204428, 0.5213490513883948, 0.4647925836562505, 80.00212850508545, 0.6852807769511832, 0.3288574692738273, 76.02735386151097, 0.9657651242566494, 0.1825401310063665, 886.3495476380714, 910.050932910748, 922.527671516505, 926.5035133212124, 935.5305897580464, 952.8010500252548, 975.6747505141482]|157.0764770507812500|      0.03125000|[714, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[120.02975993045504, -0.0286169873516009, 0.8022994371757401, 109.9102618286609, 0.0988192810845831, 0.7324728651064992, 100.02845792358688, 0.2083732945465825, 0.712350580020735, 88.05564003977001, 0.3913797675767764, 0.720204539361608, 86.07949818161275, 0.4303526666183747, 0.6155356788305976, 83.89022300625622, 0.5164964538886593, 0.4721292699069055, 79.99849509577109, 0.6794343309035528, 0.3299717449478499, 76.02784967510424, 0.9687561179949412, 0.1726407414118326, 886.3475505775202, 910.0478426771941, 922.5252935819756, 926.5054768970884, 935.5342097620786, 952.8071482022917, 975.680728978336]|139.9122161865234375|      0.06250000|[742, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[120.02975993045504, -0.0286169873516009, 0.8022994371757401, 109.9102618286609, 0.0988192810845831, 0.7324728651064992, 100.02845792358688, 0.2083732945465825, 0.712350580020735, 88.05564003977001, 0.3913797675767764, 0.720204539361608, 86.07949818161275, 0.4303526666183747, 0.6155356788305976, 83.89022300625622, 0.5164964538886593, 0.4721292699069055, 79.99849509577109, 0.6794343309035528, 0.3299717449478499, 76.02784967510424, 0.9687561179949412, 0.1726407414118326, 886.3475505775202, 910.0478426771941, 922.5252935819756, 926.5054768970884, 935.5342097620786, 952.8071482022917, 975.680728978336]|139.9122161865234375|      0.03125000|[798, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[120.02975993045504, -0.0286169873516009, 0.8022994371757401, 109.9102618286609, 0.0988192810845831, 0.7324728651064992, 100.02845792358688, 0.2083732945465825, 0.712350580020735, 88.05564003977001, 0.3913797675767764, 0.720204539361608, 86.07949818161275, 0.4303526666183747, 0.6155356788305976, 83.89022300625622, 0.5164964538886593, 0.4721292699069055, 79.99849509577109, 0.6794343309035528, 0.3299717449478499, 76.02784967510424, 0.9687561179949412, 0.1726407414118326, 886.3475505775202, 910.0478426771941, 922.5252935819756, 926.5054768970884, 935.5342097620786, 952.8071482022917, 975.680728978336]|139.9122161865234375|      0.01562500|[852, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[120.02795245563131, -0.0281589687019251, 0.8052820439889561, 109.90980296625953, 0.092216308286049, 0.7325008810570166, 100.02685594485855, 0.2096647913914244, 0.71319953924345, 88.05463418258883, 0.3924573406149851, 0.716546961565033, 86.08038300137898, 0.4361191723259965, 0.6129177069950176, 83.88793587119417, 0.5200917734216581, 0.4730487963409115, 79.99404171770003, 0.6744638631193413, 0.3287638450090997, 76.0267909485055, 0.9676379846367839, 0.1708691123546196, 886.3489506186467, 910.0439510363591, 922.5295148713335, 926.5052772606027, 935.5315490988852, 952.8101680001041, 975.6829403231538]|103.4319610595703125|      0.03125000|[881, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[120.02795245563131, -0.0281589687019251, 0.8052820439889561, 109.90980296625953, 0.092216308286049, 0.7325008810570166, 100.02685594485855, 0.2096647913914244, 0.71319953924345, 88.05463418258883, 0.3924573406149851, 0.716546961565033, 86.08038300137898, 0.4361191723259965, 0.6129177069950176, 83.88793587119417, 0.5200917734216581, 0.4730487963409115, 79.99404171770003, 0.6744638631193413, 0.3287638450090997, 76.0267909485055, 0.9676379846367839, 0.1708691123546196, 886.3489506186467, 910.0439510363591, 922.5295148713335, 926.5052772606027, 935.5315490988852, 952.8101680001041, 975.6829403231538]|103.4319610595703125|      0.01562500|[936, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[120.02795245563131, -0.0281589687019251, 0.8052820439889561, 109.90980296625953, 0.092216308286049, 0.7325008810570166, 100.02685594485855, 0.2096647913914244, 0.71319953924345, 88.05463418258883, 0.3924573406149851, 0.716546961565033, 86.08038300137898, 0.4361191723259965, 0.6129177069950176, 83.88793587119417, 0.5200917734216581, 0.4730487963409115, 79.99404171770003, 0.6744638631193413, 0.3287638450090997, 76.0267909485055, 0.9676379846367839, 0.1708691123546196, 886.3489506186467, 910.0439510363591, 922.5295148713335, 926.5052772606027, 935.5315490988852, 952.8101680001041, 975.6829403231538]|103.4319610595703125|      0.00781250|[990, 72, 0, 72]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[120.02570617718638, -0.0243440358991758, 0.8064981350375782, 109.90912803480667, 0.0914927032563953, 0.7321383868218034, 100.02513166201886, 0.2086349737821879, 0.7116548982569506, 88.05542999155668, 0.394617038714075, 0.7154352094103263, 86.07971109736732, 0.436202171585008, 0.6124341957374478, 83.887396046165, 0.5226905091248316, 0.4731107114238678, 79.99494882994216, 0.6736703172482362, 0.3293858232602868, 76.02757727799239, 0.9667476135513876, 0.1697176738901817, 886.3507854721437, 910.0438151220933, 922.529559645153, 926.5036980324033, 935.5297010807834, 952.8112625079478, 975.6846958046807]| 96.0522537231445312|      0.01562500|[1018, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[120.025655090005, -0.028045902988664, 0.8006380264354022, 109.90736010676075, 0.0869979059566897, 0.7297307455934208, 100.02731079053504, 0.2070524157265075, 0.7118462704807118, 88.056017101367, 0.4002558424967564, 0.716563122267923, 86.08153419756027, 0.4408501975335659, 0.615915222015667, 83.8894026081379, 0.5279360012118705, 0.4754459830794472, 79.99264176573689, 0.6690318663372311, 0.328828808105518, 76.02605439521945, 0.9648847018118846, 0.1705843956353043, 886.3518850181509, 910.0454179970915, 922.5320561445566, 926.5055517855454, 935.5298162201983, 952.8121307876008, 975.686774652318]| 86.6525115966796875|      0.03125000|[1072, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
      24|[120.025655090005, -0.028045902988664, 0.8006380264354022, 109.90736010676075, 0.0869979059566897, 0.7297307455934208, 100.02731079053504, 0.2070524157265075, 0.7118462704807118, 88.056017101367, 0.4002558424967564, 0.716563122267923, 86.08153419756027, 0.4408501975335659, 0.615915222015667, 83.8894026081379, 0.5279360012118705, 0.4754459830794472, 79.99264176573689, 0.6690318663372311, 0.328828808105518, 76.02605439521945, 0.9648847018118846, 0.1705843956353043, 886.3518850181509, 910.0454179970915, 922.5320561445566, 926.5055517855454, 935.5298162201983, 952.8121307876008, 975.686774652318]| 86.6525115966796875|      0.01562500|[1128, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[120.025655090005, -0.028045902988664, 0.8006380264354022, 109.90736010676075, 0.0869979059566897, 0.7297307455934208, 100.02731079053504, 0.2070524157265075, 0.7118462704807118, 88.056017101367, 0.4002558424967564, 0.716563122267923, 86.08153419756027, 0.4408501975335659, 0.615915222015667, 83.8894026081379, 0.5279360012118705, 0.4754459830794472, 79.99264176573689, 0.6690318663372311, 0.328828808105518, 76.02605439521945, 0.9648847018118846, 0.1705843956353043, 886.3518850181509, 910.0454179970915, 922.5320561445566, 926.5055517855454, 935.5298162201983, 952.8121307876008, 975.686774652318]| 86.6525115966796875|      0.00781250|[1182, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[120.02582512752716, -0.0239943670970005, 0.8011783098955748, 109.90693286882806, 0.0846971523805233, 0.7309826550050988, 100.02666835552722, 0.207155877006159, 0.7092913269074709, 88.05555690282728, 0.3981558298611824, 0.7182934012679935, 86.08113429786279, 0.4432791459657333, 0.6159302002867925, 83.88883143657849, 0.5278559445382661, 0.4742416561635216, 79.99265141627679, 0.6714601692366939, 0.3300388264767934, 76.02581512845356, 0.9648181103725061, 0.1721486527760755, 886.3530171646787, 910.0456205224432, 922.5319697407508, 926.506051294905, 935.5316268796839, 952.811807974959, 975.6868944427184]| 83.0785751342773438|      0.01562500|[1238, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | iterate success | actual_k=1
      27|[120.02582512752716, -0.0239943670970005, 0.8011783098955748, 109.90693286882806, 0.0846971523805233, 0.7309826550050988, 100.02666835552722, 0.207155877006159, 0.7092913269074709, 88.05555690282728, 0.3981558298611824, 0.7182934012679935, 86.08113429786279, 0.4432791459657333, 0.6159302002867925, 83.88883143657849, 0.5278559445382661, 0.4742416561635216, 79.99265141627679, 0.6714601692366939, 0.3300388264767934, 76.02581512845356, 0.9648181103725061, 0.1721486527760755, 886.3530171646787, 910.0456205224432, 922.5319697407508, 926.506051294905, 935.5316268796839, 952.811807974959, 975.6868944427184]| 83.0785751342773438|      0.00781250|[1292, 94, 0, 94]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[120.027388063185, -0.0243464742654033, 0.7971040285543243, 109.90740560164349, 0.0865072484645516, 0.7334346294812195, 100.02746002539436, 0.2073037015959737, 0.7069989749877593, 88.05346112530238, 0.399691932842265, 0.7182285050727552, 86.07962395459997, 0.4438070733929516, 0.6156170637654916, 83.88984283796492, 0.52902187920201, 0.474946725920724, 79.99140064091723, 0.6704954442946293, 0.3316885346494501, 76.02762518222497, 0.9640807419817574, 0.171203218768402, 886.3539433705317, 910.0462354968245, 922.532417572509, 926.5066803513173, 935.5315448844807, 952.8121135133962, 975.688409924711]| 80.1828002929687500|      0.01562500|[1320, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[120.027388063185, -0.0243464742654033, 0.7971040285543243, 109.90740560164349, 0.0865072484645516, 0.7334346294812195, 100.02746002539436, 0.2073037015959737, 0.7069989749877593, 88.05346112530238, 0.399691932842265, 0.7182285050727552, 86.07962395459997, 0.4438070733929516, 0.6156170637654916, 83.88984283796492, 0.52902187920201, 0.474946725920724, 79.99140064091723, 0.6704954442946293, 0.3316885346494501, 76.02762518222497, 0.9640807419817574, 0.171203218768402, 886.3539433705317, 910.0462354968245, 922.532417572509, 926.5066803513173, 935.5315448844807, 952.8121135133962, 975.688409924711]| 80.1828002929687500|      0.00781250|[1376, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[120.02799935629625, -0.0227161238386348, 0.7956972178350014, 109.90710238640881, 0.0849239320388117, 0.7323742081163558, 100.02607268473352, 0.2062278510744411, 0.7086598458957911, 88.05254602852159, 0.4005488833989323, 0.7179844887434959, 86.07874345439478, 0.4456863349759265, 0.6164038036691548, 83.88906935153238, 0.5267762450122225, 0.4727342021483651, 79.98870282568966, 0.6696892734794851, 0.3312990909888601, 76.02840592563656, 0.9644991373249311, 0.1704839531464893, 886.3565313929821, 910.0458913697232, 922.5307512886699, 926.5046992183692, 935.5338647455626, 952.8111249290453, 975.6880808763815]| 78.0141220092773438|      0.01562500|[1404, 102, 0, 102]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      31|[120.02405216897874, -0.022424244150214, 0.7904276348730503, 109.90937245021108, 0.0838865821902586, 0.7354286802896005, 100.02839076976616, 0.2082444268833708, 0.7057787582266509, 88.0535007996152, 0.4011181226380029, 0.7195673481535969, 86.07653025170073, 0.4513558606371058, 0.617085690399292, 83.88899593628808, 0.5262683742533762, 0.4680087939609546, 79.98601073888427, 0.6684530341304764, 0.3269923664924032, 76.02741706015749, 0.960747318057739, 0.1699827629538924, 886.3544364296652, 910.0467417337121, 922.5252379774996, 926.5033461544518, 935.5356175302541, 952.806996053234, 975.6862158740474]| 73.3319778442382812|      0.03125000|[1432, 104, 0, 104]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[120.02405216897874, -0.022424244150214, 0.7904276348730503, 109.90937245021108, 0.0838865821902586, 0.7354286802896005, 100.02839076976616, 0.2082444268833708, 0.7057787582266509, 88.0535007996152, 0.4011181226380029, 0.7195673481535969, 86.07653025170073, 0.4513558606371058, 0.617085690399292, 83.88899593628808, 0.5262683742533762, 0.4680087939609546, 79.98601073888427, 0.6684530341304764, 0.3269923664924032, 76.02741706015749, 0.960747318057739, 0.1699827629538924, 886.3544364296652, 910.0467417337121, 922.5252379774996, 926.5033461544518, 935.5356175302541, 952.806996053234, 975.6862158740474]| 73.3319778442382812|      0.01562500|[1487, 108, 0, 108]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
