k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0499372380121595, -0.0066909069962023, 0.3183280730910291, -0.142948516878411, 0.115868877684001, 0.0085386360451665, 0.012686044280085, 0.3138969116410278, -0.0457043270708294, 0.0885769848848044, 0.1649176100546911, 0.0729558825175946, 0.0502457496453763, 0.1668213182301793, 0.1923212980083173, 0.1893822780666714, 0.2348372789831477, 0.1548378838472344, 0.0314755974233941, 0.1347199261816843, 0.343272539816016, 0.2662339728040227, 0.2243984691645573, 0.0646128877649466, 0.3133577573152881, 0.3210717551109943, 0.2889493573114775, 0.2177357898135004, 0.4117307782011832, 0.2678928476075228, 0.3403100460920211, 0.4302844972734976, 0.4311943970646799, 0.3254640975059435, 0.4599749062654298, 0.3526911547038248, 0.3387242748649728, 0.3677506924764407, 0.4755993116586075, 0.3059716660115086, 0.4981120100589355, 0.4813252928607398, 0.5723351956625332, 0.4618703011582688, 0.3782879093787055, 0.5155195490026074, 0.4563824689293741, 0.3482194456116477, 0.5396682973153909, 0.5398432463225559, 0.3481061181045685, 0.4904839689093805, 0.4597100046442867, 0.4992061747673516, 0.5504996144991823, 0.4717257707314585, 0.5985136354822189, 0.5203322210675715, 0.5840260034149954, 0.5900949745475682, 0.6581841891251409, 0.6174598139882497, 0.7066537175891773, 0.7804828582143702, 0.6370550919386947, 0.6958618990425356, 0.8300443705787507, 0.7617338027144204, 0.6407370950971256, 0.7144798117838466, 0.900636658641016, 0.6017286154355305, 0.6180590229340672, 0.5819239058565111, 0.8919248656145196, 0.934272346658755, 0.9136218872007099, 0.7894787459067144, 0.8199651086923876, 0.8120212929532135, 0.8628255029521891, 0.7969094771079988, 0.7909849950203282, 0.9063526353709027, 1.0077089486454243, 0.8621430697960768, 0.9942750341059179, 0.9395954781497972, 0.9446180988331982, 0.9415957658404919, 0.7830683595210066, 1.0330609915571791, 1.0999560625764275, 1.1055999847234688, 1.04444309824687, 1.2082355363849424, 1.1612877016616714, 0.9362918498402736, 1.015785023775637, 1.1720672184333536]|-100.3754017746869778|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
      40|[0.828807286218076, -1.0325889955760956, 1.0853820423659266, -0.9703520473206085, -1.0872281039332636, -0.9387121574541908, -0.9925071070239233, -1.1156012865112532, 1.0860278478230536, -0.9975349365237393, -0.9776399588047503, 0.8533208172236216, 1.0318722184374671, 0.9085890138645334, -0.935991575125439, -0.9508305916806958, 1.0072537306345668, 0.9358991020139634, -1.0234848971834332, -0.7100973840511782, -0.8294591216745052, 1.108818320814582, 0.6042214030563089, -1.0431248202773538, 0.9742279239943312, 1.0391013315930637, 0.8975606679466107, 0.8973902306699033, 2.153220824883096, 1.0584298565067092, 1.1306013376249948, 1.1680198032500007, 1.6017572516731835, 1.2271473745876158, -1.074028790897162, 1.218264821692585, -1.0297913655581419, 1.1022534072015577, -0.9678533010760655, 1.0404650210119895, 1.0743772158560145, 1.1141827272486062, 1.5418434073944987, -1.1083083655899304, 1.0486217412481174, 0.9300502472282354, 2.1321781946383798, 0.9582695020817742, 1.6491533280896475, 1.0234151611299707, 0.9338744682556779, 0.9302935056708739, 0.9604311312836986, 1.256143373046853, 1.0656558047474034, 1.042741958673587, -0.8884532294306139, 1.0959310531557263, 1.9895276159645643, 1.135932259951361, 1.0769001452083773, -0.9993118255831314, 1.120264462400222, 2.1021351202578313, 2.0819171116155823, -1.0176354772693317, 2.030639675766567, 2.158579470213034, -0.9979956278967527, 0.9680502651228424, 2.0714361008583366, 0.9376217395237889, 0.9700423097015244, 1.193322686453188, 1.2102316249187375, 1.8848496053077974, 2.05450633859856, 1.0694955589235258, 1.0833240960157147, 2.046168731559993, 1.152759737784882, 2.0798513338202103, 2.1480819340381347, 2.0547562562073, 0.9779302011944568, 0.9067051141453828, 2.086692391199535, 1.120310572978791, 1.7654645084726155, 1.4392600701957485, 1.6564192951630277, 2.121801251723457, 2.095865584485917, 2.043970395882379, 0.9595835666614655, 1.548280883917535, 2.1787892018429926, 2.0581549785862365, 2.076309453226577, 1.1661731802363762]|-2007.3739766935848365|      0.25000000|[5160, 0, 40, 120]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      41|[0.847645256083967, -1.0300185504977923, 1.0803611497213716, -1.0042420755625907, -1.0815175083889967, -0.9376411297213147, -1.028813847556153, -1.0770261311569873, 1.0899048635196478, -1.0003602991709921, -1.0137986180075396, 0.8528332842611241, 0.9890404324804234, 0.9233954560167001, -0.960559535852848, -0.9605006118538083, 1.0151173980509427, 0.9363992398748621, -1.0103641351586983, -0.7629812250997233, -0.8577354408597901, 1.1109658783081542, 0.6802883542541195, -1.0029417532774014, 0.9633032069101362, 1.0466012351680956, 0.9308433794445984, 0.9168154979301157, 2.138115794682233, 1.0693636458517504, 1.1299492518765268, 1.1301557575489314, 1.6006259807956862, 1.1799510006415252, -1.0708488278404702, 1.1894464118555181, -1.0180705744716407, 1.1215013057887777, -0.9323907114932455, 1.0442424684920812, 1.0543236091126627, 1.1421100213782627, 1.5612347059701355, -1.0841900154331927, 1.0696696345168661, 0.9497425517911158, 2.1148046195057697, 0.9915813826620005, 1.6915327326200753, 1.0243435642566217, 0.9403813926807858, 0.9278890747187589, 0.9867264287040445, 1.2309423740567285, 1.0564840241615534, 1.0607852227531707, -0.8923829285576473, 1.1132630939028338, 1.9964733789608589, 1.1014991258399105, 1.0335870623125705, -0.9570610451829918, 1.1016835998006163, 2.1375340376322916, 2.062323942543584, -0.998836528662468, 2.0420293081105094, 2.1370300621853016, -0.9789687667163316, 0.9381739339921992, 2.07798512892302, 0.964039679970338, 1.0010899809545004, 1.162074298048699, 1.1832308843786035, 1.900040291870487, 2.0575631355430186, 1.034037080308397, 1.0537735605417275, 2.0854560828786797, 1.1309848792732136, 2.0769686452346705, 2.134394943496515, 2.0483303679288554, 0.9939154776413156, 0.8812436215601952, 2.1074311701563473, 1.0806473632819857, 1.8228620987258723, 1.4285206263311527, 1.6550612471670787, 2.1414340882802927, 2.0961450329342792, 2.0579530961828256, 0.968894253278387, 1.5537662161863215, 2.160963806543595, 2.0954609761934884, 2.0961355655541505, 1.1645957416839565]|-2023.2947225772345519|      0.50000000|[5289, 0, 41, 123]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
      42|[0.847645256083967, -1.0300185504977923, 1.0803611497213716, -1.0042420755625907, -1.0815175083889967, -0.9376411297213147, -1.028813847556153, -1.0770261311569873, 1.0899048635196478, -1.0003602991709921, -1.0137986180075396, 0.8528332842611241, 0.9890404324804234, 0.9233954560167001, -0.960559535852848, -0.9605006118538083, 1.0151173980509427, 0.9363992398748621, -1.0103641351586983, -0.7629812250997233, -0.8577354408597901, 1.1109658783081542, 0.6802883542541195, -1.0029417532774014, 0.9633032069101362, 1.0466012351680956, 0.9308433794445984, 0.9168154979301157, 2.138115794682233, 1.0693636458517504, 1.1299492518765268, 1.1301557575489314, 1.6006259807956862, 1.1799510006415252, -1.0708488278404702, 1.1894464118555181, -1.0180705744716407, 1.1215013057887777, -0.9323907114932455, 1.0442424684920812, 1.0543236091126627, 1.1421100213782627, 1.5612347059701355, -1.0841900154331927, 1.0696696345168661, 0.9497425517911158, 2.1148046195057697, 0.9915813826620005, 1.6915327326200753, 1.0243435642566217, 0.9403813926807858, 0.9278890747187589, 0.9867264287040445, 1.2309423740567285, 1.0564840241615534, 1.0607852227531707, -0.8923829285576473, 1.1132630939028338, 1.9964733789608589, 1.1014991258399105, 1.0335870623125705, -0.9570610451829918, 1.1016835998006163, 2.1375340376322916, 2.062323942543584, -0.998836528662468, 2.0420293081105094, 2.1370300621853016, -0.9789687667163316, 0.9381739339921992, 2.07798512892302, 0.964039679970338, 1.0010899809545004, 1.162074298048699, 1.1832308843786035, 1.900040291870487, 2.0575631355430186, 1.034037080308397, 1.0537735605417275, 2.0854560828786797, 1.1309848792732136, 2.0769686452346705, 2.134394943496515, 2.0483303679288554, 0.9939154776413156, 0.8812436215601952, 2.1074311701563473, 1.0806473632819857, 1.8228620987258723, 1.4285206263311527, 1.6550612471670787, 2.1414340882802927, 2.0961450329342792, 2.0579530961828256, 0.968894253278387, 1.5537662161863215, 2.160963806543595, 2.0954609761934884, 2.0961355655541505, 1.1645957416839565]|-2023.2947225772345519|      0.25000000|[5418, 0, 42, 126]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      43|[0.867153016184043, -1.0276132332169148, 1.0883174209747768, -1.024484620964285, -1.0978943495558093, -0.9773712240838459, -1.0289670708492786, -1.093727574938382, 1.08774577339713, -1.0029536035295374, -1.007589130646652, 0.8812641554107534, 0.9840914694321132, 0.9225154037529506, -0.9405243913516693, -0.9497568376324673, 0.9979883912954527, 0.9369364705195404, -0.9924306492910143, -0.8139604233120173, -0.8969292875199906, 1.1182209427502183, 0.7705337293771601, -0.9904010346092469, 0.977549182576482, 1.0445815831114558, 0.92439381656045, 0.9240345244449188, 2.126895095729263, 1.079117436453047, 1.0905520314253514, 1.1502583446114183, 1.5788299279497293, 1.2218670526443398, -1.0489357215217983, 1.1551871006545136, -1.0513359638260777, 1.1384938635869313, -0.9559755972482975, 1.0716181886217682, 1.0462529372291718, 1.1790659385449287, 1.5954597387977418, -1.124222148092248, 1.051865005289992, 0.9036087708014804, 2.097030023233401, 0.9949146110803094, 1.6974156797727702, 1.0340235341399604, 0.9666736976448937, 0.9278796524504765, 0.9930709724348719, 1.2033662518926942, 1.0413107938499906, 1.0626474078834336, -0.9069802809065598, 1.104604592829575, 1.984759099967024, 1.0869448512635271, 1.0276414049308982, -0.9758186236879541, 1.145395005875201, 2.196790974869847, 2.06744800149383, -1.0374779550207243, 2.03219777080249, 2.1060157805469193, -0.9722869160068838, 0.9605355264309003, 2.0821561586270443, 1.0050856331600617, 1.0005016372934716, 1.1428669010911592, 1.2040612475529129, 1.8980754006647904, 2.07931092603033, 1.0225042965234765, 1.0259211984459369, 2.112415349046403, 1.1262241041235193, 2.096668527263097, 2.1300252630836294, 2.0254203778693123, 0.9805659107647755, 0.905630624379405, 2.1592232300127447, 1.0882551526932567, 1.8263420317133527, 1.4293279031493367, 1.613927263743514, 2.116667596557091, 2.074308684748528, 2.072880735083704, 0.982627178568599, 1.5232258908691139, 2.1608233020452117, 2.1107375797405266, 2.070136112687434, 1.106193389671942]|-2030.3864229199421061|      0.50000000|[5547, 0, 43, 129]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
      44|[0.867153016184043, -1.0276132332169148, 1.0883174209747768, -1.024484620964285, -1.0978943495558093, -0.9773712240838459, -1.0289670708492786, -1.093727574938382, 1.08774577339713, -1.0029536035295374, -1.007589130646652, 0.8812641554107534, 0.9840914694321132, 0.9225154037529506, -0.9405243913516693, -0.9497568376324673, 0.9979883912954527, 0.9369364705195404, -0.9924306492910143, -0.8139604233120173, -0.8969292875199906, 1.1182209427502183, 0.7705337293771601, -0.9904010346092469, 0.977549182576482, 1.0445815831114558, 0.92439381656045, 0.9240345244449188, 2.126895095729263, 1.079117436453047, 1.0905520314253514, 1.1502583446114183, 1.5788299279497293, 1.2218670526443398, -1.0489357215217983, 1.1551871006545136, -1.0513359638260777, 1.1384938635869313, -0.9559755972482975, 1.0716181886217682, 1.0462529372291718, 1.1790659385449287, 1.5954597387977418, -1.124222148092248, 1.051865005289992, 0.9036087708014804, 2.097030023233401, 0.9949146110803094, 1.6974156797727702, 1.0340235341399604, 0.9666736976448937, 0.9278796524504765, 0.9930709724348719, 1.2033662518926942, 1.0413107938499906, 1.0626474078834336, -0.9069802809065598, 1.104604592829575, 1.984759099967024, 1.0869448512635271, 1.0276414049308982, -0.9758186236879541, 1.145395005875201, 2.196790974869847, 2.06744800149383, -1.0374779550207243, 2.03219777080249, 2.1060157805469193, -0.9722869160068838, 0.9605355264309003, 2.0821561586270443, 1.0050856331600617, 1.0005016372934716, 1.1428669010911592, 1.2040612475529129, 1.8980754006647904, 2.07931092603033, 1.0225042965234765, 1.0259211984459369, 2.112415349046403, 1.1262241041235193, 2.096668527263097, 2.1300252630836294, 2.0254203778693123, 0.9805659107647755, 0.905630624379405, 2.1592232300127447, 1.0882551526932567, 1.8263420317133527, 1.4293279031493367, 1.613927263743514, 2.116667596557091, 2.074308684748528, 2.072880735083704, 0.982627178568599, 1.5232258908691139, 2.1608233020452117, 2.1107375797405266, 2.070136112687434, 1.106193389671942]|-2030.3864229199421061|      0.25000000|[5676, 0, 44, 132]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      45|[0.867153016184043, -1.0276132332169148, 1.0883174209747768, -1.024484620964285, -1.0978943495558093, -0.9773712240838459, -1.0289670708492786, -1.093727574938382, 1.08774577339713, -1.0029536035295374, -1.007589130646652, 0.8812641554107534, 0.9840914694321132, 0.9225154037529506, -0.9405243913516693, -0.9497568376324673, 0.9979883912954527, 0.9369364705195404, -0.9924306492910143, -0.8139604233120173, -0.8969292875199906, 1.1182209427502183, 0.7705337293771601, -0.9904010346092469, 0.977549182576482, 1.0445815831114558, 0.92439381656045, 0.9240345244449188, 2.126895095729263, 1.079117436453047, 1.0905520314253514, 1.1502583446114183, 1.5788299279497293, 1.2218670526443398, -1.0489357215217983, 1.1551871006545136, -1.0513359638260777, 1.1384938635869313, -0.9559755972482975, 1.0716181886217682, 1.0462529372291718, 1.1790659385449287, 1.5954597387977418, -1.124222148092248, 1.051865005289992, 0.9036087708014804, 2.097030023233401, 0.9949146110803094, 1.6974156797727702, 1.0340235341399604, 0.9666736976448937, 0.9278796524504765, 0.9930709724348719, 1.2033662518926942, 1.0413107938499906, 1.0626474078834336, -0.9069802809065598, 1.104604592829575, 1.984759099967024, 1.0869448512635271, 1.0276414049308982, -0.9758186236879541, 1.145395005875201, 2.196790974869847, 2.06744800149383, -1.0374779550207243, 2.03219777080249, 2.1060157805469193, -0.9722869160068838, 0.9605355264309003, 2.0821561586270443, 1.0050856331600617, 1.0005016372934716, 1.1428669010911592, 1.2040612475529129, 1.8980754006647904, 2.07931092603033, 1.0225042965234765, 1.0259211984459369, 2.112415349046403, 1.1262241041235193, 2.096668527263097, 2.1300252630836294, 2.0254203778693123, 0.9805659107647755, 0.905630624379405, 2.1592232300127447, 1.0882551526932567, 1.8263420317133527, 1.4293279031493367, 1.613927263743514, 2.116667596557091, 2.074308684748528, 2.072880735083704, 0.982627178568599, 1.5232258908691139, 2.1608233020452117, 2.1107375797405266, 2.070136112687434, 1.106193389671942]|-2030.3864229199421061|      0.12500000|[5805, 0, 45, 135]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      46|[0.88776463326866, -1.022037803874347, 1.070470063523545, -1.0203964790858906, -1.0837968549852037, -0.9978758457623794, -1.0321465607804161, -1.0854307919127226, 1.081133337906748, -1.012121643545634, -1.0066643946442484, 0.8879530422478882, 1.0037990430504842, 0.9288697645658196, -0.9530658247657189, -0.9668705123145686, 0.9935593878040349, 0.9437795071559835, -0.9960117108351293, -0.8367789888793636, -0.9006907678030304, 1.1259135216161045, 0.8004013997364476, -1.0025815138334357, 0.9829517755758306, 1.034781294128563, 0.9312552865594859, 0.9393562078274935, 2.1402548095514353, 1.085711550489909, 1.0922237094333775, 1.152332837544921, 1.5876894915084971, 1.2124923765736935, -1.0473752815602855, 1.1572400562978429, -1.0521675159890913, 1.1294820548650968, -0.9706869539240625, 1.0796848480016412, 1.0472266436525708, 1.1687166155085649, 1.6142843601271828, -1.1229998621871082, 1.0581699406367975, 0.9127117736310385, 2.0919386266544184, 1.0097713283657406, 1.7126767619172103, 1.0386638545020725, 0.9750544711399782, 0.9197204076813261, 1.0097053469895776, 1.1941698559671468, 1.0430112305621608, 1.072099930912857, -0.9249587255150371, 1.1026381792994366, 1.99351271951747, 1.086516332112217, 1.0108655840906648, -0.9819327139172117, 1.1471764223119836, 2.1945263943451, 2.07298046031022, -1.0196491966473697, 2.058372281739966, 2.1081355421602965, -0.9884079645127578, 0.9788441279556157, 2.0800130223950015, 1.0031135173441257, 1.0112038835438724, 1.1318011507196328, 1.1920307461689155, 1.9202118383964022, 2.0772250957903897, 1.0489752859601673, 1.0419203648238644, 2.109308367347076, 1.100754646616809, 2.0945283477952423, 2.1259960586086892, 2.046025999621018, 1.0081465193278658, 0.9352734676915336, 2.1500156618811768, 1.0724807641877852, 1.828254244490414, 1.4243979762896586, 1.6361729783616894, 2.113614410371833, 2.064508382702003, 2.0890405460503443, 0.9890714775525153, 1.5300312530616405, 2.166235299654151, 2.124224838758374, 2.0761558150387596, 1.1026744723625437]|-2037.8345288740711112|      0.25000000|[5934, 0, 46, 138]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
      47|[0.88776463326866, -1.022037803874347, 1.070470063523545, -1.0203964790858906, -1.0837968549852037, -0.9978758457623794, -1.0321465607804161, -1.0854307919127226, 1.081133337906748, -1.012121643545634, -1.0066643946442484, 0.8879530422478882, 1.0037990430504842, 0.9288697645658196, -0.9530658247657189, -0.9668705123145686, 0.9935593878040349, 0.9437795071559835, -0.9960117108351293, -0.8367789888793636, -0.9006907678030304, 1.1259135216161045, 0.8004013997364476, -1.0025815138334357, 0.9829517755758306, 1.034781294128563, 0.9312552865594859, 0.9393562078274935, 2.1402548095514353, 1.085711550489909, 1.0922237094333775, 1.152332837544921, 1.5876894915084971, 1.2124923765736935, -1.0473752815602855, 1.1572400562978429, -1.0521675159890913, 1.1294820548650968, -0.9706869539240625, 1.0796848480016412, 1.0472266436525708, 1.1687166155085649, 1.6142843601271828, -1.1229998621871082, 1.0581699406367975, 0.9127117736310385, 2.0919386266544184, 1.0097713283657406, 1.7126767619172103, 1.0386638545020725, 0.9750544711399782, 0.9197204076813261, 1.0097053469895776, 1.1941698559671468, 1.0430112305621608, 1.072099930912857, -0.9249587255150371, 1.1026381792994366, 1.99351271951747, 1.086516332112217, 1.0108655840906648, -0.9819327139172117, 1.1471764223119836, 2.1945263943451, 2.07298046031022, -1.0196491966473697, 2.058372281739966, 2.1081355421602965, -0.9884079645127578, 0.9788441279556157, 2.0800130223950015, 1.0031135173441257, 1.0112038835438724, 1.1318011507196328, 1.1920307461689155, 1.9202118383964022, 2.0772250957903897, 1.0489752859601673, 1.0419203648238644, 2.109308367347076, 1.100754646616809, 2.0945283477952423, 2.1259960586086892, 2.046025999621018, 1.0081465193278658, 0.9352734676915336, 2.1500156618811768, 1.0724807641877852, 1.828254244490414, 1.4243979762896586, 1.6361729783616894, 2.113614410371833, 2.064508382702003, 2.0890405460503443, 0.9890714775525153, 1.5300312530616405, 2.166235299654151, 2.124224838758374, 2.0761558150387596, 1.1026744723625437]|-2037.8345288740711112|      0.12500000|[6063, 0, 47, 141]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      48|[0.8980588632860548, -1.03177610706515, 1.0570331304515765, -1.001196674392521, -1.083378739769095, -1.0116291498223127, -1.033236757221599, -1.072448059473138, 1.0534989396101715, -1.007749840015819, -1.012210029019734, 0.9213811206008895, 0.9872629566827582, 0.9260960570260762, -0.9552601971699367, -0.9817837832507681, 0.9825096799467197, 0.9560699107542922, -1.0126537014348156, -0.8775677093498474, -0.9119942734995741, 1.1071736106319567, 0.8287860040775441, -1.0102677499846386, 0.991203330466312, 1.0337717604112444, 0.9371235577176024, 0.9492590807483828, 2.1296626575194404, 1.081833343323986, 1.0849705253241686, 1.141422903852999, 1.5981347815935387, 1.2086422755364836, -1.0287109383022186, 1.1523998821274257, -1.0692858192018144, 1.1223688809585002, -0.9899616756220615, 1.082145459036461, 1.0499862010166752, 1.162732842368296, 1.613430622053244, -1.1155202882499147, 1.0576966940092007, 0.9408317102756784, 2.082074121856697, 1.0094325000906827, 1.71804109661188, 1.0297586117673536, 0.9889362784587861, 0.9367760252314637, 0.9971428380637856, 1.185354746971078, 1.0145146050503135, 1.0762017810514708, -0.9355286189803839, 1.097639757940884, 2.0034959454739782, 1.0760218553284735, 1.011668945627103, -0.992950675860157, 1.1466714077859086, 2.1910491426997827, 2.0882569974483003, -1.016866951175711, 2.067879984036412, 2.1188768529152204, -1.0036178691971442, 0.9823628090575828, 2.076563760067479, 1.0090680227033895, 1.0190810038298388, 1.1150473821921285, 1.1882259526294099, 1.930460963900415, 2.074873975440001, 1.0418137765397604, 1.0532270408024234, 2.1119018905147975, 1.0869902912646896, 2.095872899749528, 2.1265977220096772, 2.052662023858961, 1.000638038036147, 0.9337390572103044, 2.1410066750099643, 1.06853771295005, 1.8525999346227562, 1.4106005467007952, 1.6528766958179992, 2.107019255008113, 2.075599457380548, 2.0963217340126508, 1.0116890525449385, 1.5285070865512966, 2.16275921379982, 2.1224500996713314, 2.0798842027671025, 1.0943740646652724]|-2045.1461241005088141|      0.25000000|[6192, 0, 48, 144]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
      49|[0.8980588632860548, -1.03177610706515, 1.0570331304515765, -1.001196674392521, -1.083378739769095, -1.0116291498223127, -1.033236757221599, -1.072448059473138, 1.0534989396101715, -1.007749840015819, -1.012210029019734, 0.9213811206008895, 0.9872629566827582, 0.9260960570260762, -0.9552601971699367, -0.9817837832507681, 0.9825096799467197, 0.9560699107542922, -1.0126537014348156, -0.8775677093498474, -0.9119942734995741, 1.1071736106319567, 0.8287860040775441, -1.0102677499846386, 0.991203330466312, 1.0337717604112444, 0.9371235577176024, 0.9492590807483828, 2.1296626575194404, 1.081833343323986, 1.0849705253241686, 1.141422903852999, 1.5981347815935387, 1.2086422755364836, -1.0287109383022186, 1.1523998821274257, -1.0692858192018144, 1.1223688809585002, -0.9899616756220615, 1.082145459036461, 1.0499862010166752, 1.162732842368296, 1.613430622053244, -1.1155202882499147, 1.0576966940092007, 0.9408317102756784, 2.082074121856697, 1.0094325000906827, 1.71804109661188, 1.0297586117673536, 0.9889362784587861, 0.9367760252314637, 0.9971428380637856, 1.185354746971078, 1.0145146050503135, 1.0762017810514708, -0.9355286189803839, 1.097639757940884, 2.0034959454739782, 1.0760218553284735, 1.011668945627103, -0.992950675860157, 1.1466714077859086, 2.1910491426997827, 2.0882569974483003, -1.016866951175711, 2.067879984036412, 2.1188768529152204, -1.0036178691971442, 0.9823628090575828, 2.076563760067479, 1.0090680227033895, 1.0190810038298388, 1.1150473821921285, 1.1882259526294099, 1.930460963900415, 2.074873975440001, 1.0418137765397604, 1.0532270408024234, 2.1119018905147975, 1.0869902912646896, 2.095872899749528, 2.1265977220096772, 2.052662023858961, 1.000638038036147, 0.9337390572103044, 2.1410066750099643, 1.06853771295005, 1.8525999346227562, 1.4106005467007952, 1.6528766958179992, 2.107019255008113, 2.075599457380548, 2.0963217340126508, 1.0116890525449385, 1.5285070865512966, 2.16275921379982, 2.1224500996713314, 2.0798842027671025, 1.0943740646652724]|-2045.1461241005088141|      0.12500000|[6321, 0, 49, 147]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      50|[0.8927343863487949, -1.0235021114243592, 1.0400469489273918, -1.0062671628500128, -1.0708715180353001, -1.0140997290716127, -1.0441950681209657, -1.0529509054996045, 1.0393806545352324, -1.012489784998065, -1.016566401596434, 0.9312928600167026, 0.9922766712801082, 0.9245814818746889, -0.9669148011818506, -0.9868710626725059, 0.9713752920531652, 0.9707728583712291, -1.0311742022387378, -0.87609407086156, -0.92848382809455, 1.1036153837629117, 0.848009123161209, -1.0012634651614563, 1.005445086042726, 1.0380398561832942, 0.9251058032424848, 0.952414127653059, 2.1180546026858234, 1.0725710049602273, 1.0806593583819368, 1.118963006680843, 1.5958284718161437, 1.1884460156814018, -1.0264740987121783, 1.1476634653029705, -1.0635906849491488, 1.0977062859620175, -1.0085305520573737, 1.0749991633651002, 1.0597600356715624, 1.1669894302839603, 1.6141608337359912, -1.1021118687761975, 1.0760426856469034, 0.9591884894122279, 2.0811622946955777, 1.000935824308415, 1.730420022752267, 1.0155036210224606, 1.0006981270979893, 0.9506161470328516, 0.9944181891414607, 1.174320722984104, 1.0089548837961921, 1.069674709130591, -0.9581830538680949, 1.0785021307597509, 2.0153868419038514, 1.062412782487275, 1.0048735885915083, -1.009755451870922, 1.1321580677451641, 2.1865744024618774, 2.102179036794405, -1.0216401381621871, 2.0675513890884285, 2.1128573342249672, -0.9973929586399877, 0.9863290745535651, 2.0808626521033053, 1.0144453128454736, 1.021174218499662, 1.1041561073253972, 1.1706470859930067, 1.923339296909865, 2.081888725439024, 1.03615296220741, 1.06160381349667, 2.124693982079728, 1.1003680494946622, 2.107450773439809, 2.1314891660933335, 2.050807315466112, 0.9911660718920428, 0.9460179562306466, 2.149127712089518, 1.0447293953396595, 1.8959850778293992, 1.4003369797499858, 1.6638528455808368, 2.1107057423202065, 2.1078129467890006, 2.0998009246671883, 1.0140256106045293, 1.5371657361986681, 2.147582663484119, 2.1272839815708076, 2.0827994727857453, 1.07361149404615]|-2050.4771778384542813|      0.25000000|[6450, 0, 50, 150]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
