k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[120.02026155222556, -0.0098436842373835, 0.8075652959117774, 109.94314673198234, 0.1146027393344391, 0.7395980475569527, 99.99654657895302, 0.2274260096974986, 0.7024685626159218, 87.95206933850332, 0.317049291577215, 0.7110649006201774, 86.02416240240846, 0.36151963736029, 0.6625089541948039, 84.0200606323533, 0.4471909106618114, 0.5118273578676472, 79.85622433571827, 0.6007422770232866, 0.3128168052795416, 75.97096989577543, 0.8703924715535273, 0.1203755909420154, 886.407573317933, 909.9880296550945, 922.590101314703, 926.4379849165906, 935.4942829190572, 952.8569271524025, 975.7914415478448]|455.8986466626807328|      0.12500000|[353, 116, 5, 34]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      12|[119.98001745198653, 0.0028824501136391, 0.773810377613273, 109.90034224709416, 0.0965467937393303, 0.7169821814788813, 100.01406293182687, 0.2098726503295267, 0.7012999794710172, 87.96036999334171, 0.3374858963049567, 0.7168006548956206, 85.9944300769855, 0.3433137971511072, 0.6794753770565585, 84.0201067315545, 0.4417230735749855, 0.5130212064014752, 79.82853599097862, 0.5983945195653431, 0.3641957474118169, 75.9956662933111, 0.8816561792489954, 0.0885879729536481, 886.424247474576, 909.9627094897189, 922.6079376270633, 926.4561525279292, 935.4729706586501, 952.843416176254, 975.7906337629992]|307.0050964355468750|      0.25000000|[378, 124, 5, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[119.98001745198653, 0.0028824501136391, 0.773810377613273, 109.90034224709416, 0.0965467937393303, 0.7169821814788813, 100.01406293182687, 0.2098726503295267, 0.7012999794710172, 87.96036999334171, 0.3374858963049567, 0.7168006548956206, 85.9944300769855, 0.3433137971511072, 0.6794753770565585, 84.0201067315545, 0.4417230735749855, 0.5130212064014752, 79.82853599097862, 0.5983945195653431, 0.3641957474118169, 75.9956662933111, 0.8816561792489954, 0.0885879729536481, 886.424247474576, 909.9627094897189, 922.6079376270633, 926.4561525279292, 935.4729706586501, 952.843416176254, 975.7906337629992]|307.0050964355468750|      0.12500000|[415, 136, 6, 40]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[119.98001745198653, 0.0028824501136391, 0.773810377613273, 109.90034224709416, 0.0965467937393303, 0.7169821814788813, 100.01406293182687, 0.2098726503295267, 0.7012999794710172, 87.96036999334171, 0.3374858963049567, 0.7168006548956206, 85.9944300769855, 0.3433137971511072, 0.6794753770565585, 84.0201067315545, 0.4417230735749855, 0.5130212064014752, 79.82853599097862, 0.5983945195653431, 0.3641957474118169, 75.9956662933111, 0.8816561792489954, 0.0885879729536481, 886.424247474576, 909.9627094897189, 922.6079376270633, 926.4561525279292, 935.4729706586501, 952.843416176254, 975.7906337629992]|307.0050964355468750|      0.06250000|[452, 148, 7, 44]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[119.98001745198653, 0.0028824501136391, 0.773810377613273, 109.90034224709416, 0.0965467937393303, 0.7169821814788813, 100.01406293182687, 0.2098726503295267, 0.7012999794710172, 87.96036999334171, 0.3374858963049567, 0.7168006548956206, 85.9944300769855, 0.3433137971511072, 0.6794753770565585, 84.0201067315545, 0.4417230735749855, 0.5130212064014752, 79.82853599097862, 0.5983945195653431, 0.3641957474118169, 75.9956662933111, 0.8816561792489954, 0.0885879729536481, 886.424247474576, 909.9627094897189, 922.6079376270633, 926.4561525279292, 935.4729706586501, 952.843416176254, 975.7906337629992]|307.0050964355468750|      0.03125000|[488, 160, 7, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[119.98001745198653, 0.0028824501136391, 0.773810377613273, 109.90034224709416, 0.0965467937393303, 0.7169821814788813, 100.01406293182687, 0.2098726503295267, 0.7012999794710172, 87.96036999334171, 0.3374858963049567, 0.7168006548956206, 85.9944300769855, 0.3433137971511072, 0.6794753770565585, 84.0201067315545, 0.4417230735749855, 0.5130212064014752, 79.82853599097862, 0.5983945195653431, 0.3641957474118169, 75.9956662933111, 0.8816561792489954, 0.0885879729536481, 886.424247474576, 909.9627094897189, 922.6079376270633, 926.4561525279292, 935.4729706586501, 952.843416176254, 975.7906337629992]|307.0050964355468750|      0.01562500|[524, 172, 7, 50]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[119.97794206361318, -0.0027165641758364, 0.7700352116308409, 109.90360236880689, 0.1000348284188602, 0.7215990875749803, 100.01362780941199, 0.2065845862686707, 0.7039558263774811, 87.95783132125656, 0.3417735616956299, 0.7149997058518855, 85.99521097375185, 0.3468120389023083, 0.6801930733811269, 84.01695971332533, 0.440414966989664, 0.5124223293774456, 79.83331923182052, 0.5961155437562521, 0.3630621183171541, 75.9977441626681, 0.8815180912041477, 0.0885651811841612, 886.4293304241071, 909.9665544318126, 922.6072174956186, 926.4572615138742, 935.4722767932459, 952.8419632217796, 975.7906884300555]|241.4000901189296258|      0.03125000|[548, 180, 8, 53]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      18|[119.97393765122165, -0.0130205055111232, 0.7689292159291737, 109.91590848229934, 0.0867547008770081, 0.7308676617809219, 100.02128884057909, 0.2005722865167111, 0.7012821368172926, 87.95692397912617, 0.3439547168453194, 0.7174411526850323, 85.99944567481958, 0.3495772339666925, 0.6814235520294141, 84.01565681730305, 0.4417489927004619, 0.5079992912746167, 79.83978825316859, 0.598430427362869, 0.359094048215757, 75.99653911082493, 0.884735910857272, 0.0826380333940844, 886.4306737667628, 909.9646630638238, 922.600559129585, 926.4621891533163, 935.4763931098576, 952.8336774402426, 975.7881832793526]|194.2298431396484375|      0.06250000|[573, 188, 8, 55]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[119.97393765122165, -0.0130205055111232, 0.7689292159291737, 109.91590848229934, 0.0867547008770081, 0.7308676617809219, 100.02128884057909, 0.2005722865167111, 0.7012821368172926, 87.95692397912617, 0.3439547168453194, 0.7174411526850323, 85.99944567481958, 0.3495772339666925, 0.6814235520294141, 84.01565681730305, 0.4417489927004619, 0.5079992912746167, 79.83978825316859, 0.598430427362869, 0.359094048215757, 75.99653911082493, 0.884735910857272, 0.0826380333940844, 886.4306737667628, 909.9646630638238, 922.600559129585, 926.4621891533163, 935.4763931098576, 952.8336774402426, 975.7881832793526]|194.2298431396484375|      0.03125000|[609, 200, 8, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[119.97393765122165, -0.0130205055111232, 0.7689292159291737, 109.91590848229934, 0.0867547008770081, 0.7308676617809219, 100.02128884057909, 0.2005722865167111, 0.7012821368172926, 87.95692397912617, 0.3439547168453194, 0.7174411526850323, 85.99944567481958, 0.3495772339666925, 0.6814235520294141, 84.01565681730305, 0.4417489927004619, 0.5079992912746167, 79.83978825316859, 0.598430427362869, 0.359094048215757, 75.99653911082493, 0.884735910857272, 0.0826380333940844, 886.4306737667628, 909.9646630638238, 922.600559129585, 926.4621891533163, 935.4763931098576, 952.8336774402426, 975.7881832793526]|194.2298431396484375|      0.01562500|[645, 212, 8, 61]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[119.97172399441054, -0.0136852899942491, 0.7750662528337412, 109.91391117533577, 0.0883848458365352, 0.7266916368958929, 100.02191435658128, 0.1982482146292725, 0.7031768407230453, 87.95699558239254, 0.3493474946827496, 0.7184995388759163, 85.99721434030694, 0.3560913868205091, 0.6821904986363005, 84.02046871296217, 0.442340111969077, 0.5088627887734495, 79.83650721334462, 0.5964841590853673, 0.3569736521218532, 75.99788282395161, 0.8862946569134614, 0.0822480399504767, 886.4339521958618, 909.9631751390709, 922.5971172913272, 926.4636938322625, 935.4785646567491, 952.8334015515584, 975.7850355427499]|175.3207931173062093|      0.03125000|[669, 220, 9, 64]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      22|[119.97172399441054, -0.0136852899942491, 0.7750662528337412, 109.91391117533577, 0.0883848458365352, 0.7266916368958929, 100.02191435658128, 0.1982482146292725, 0.7031768407230453, 87.95699558239254, 0.3493474946827496, 0.7184995388759163, 85.99721434030694, 0.3560913868205091, 0.6821904986363005, 84.02046871296217, 0.442340111969077, 0.5088627887734495, 79.83650721334462, 0.5964841590853673, 0.3569736521218532, 75.99788282395161, 0.8862946569134614, 0.0822480399504767, 886.4339521958618, 909.9631751390709, 922.5971172913272, 926.4636938322625, 935.4785646567491, 952.8334015515584, 975.7850355427499]|175.3207931173062093|      0.01562500|[707, 232, 10, 68]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[119.97666556608276, -0.0111490341158106, 0.7765459584928981, 109.90685011660833, 0.089565759333336, 0.7245882243931632, 100.02211108867648, 0.2021059199686554, 0.7005353221966325, 87.95769033017002, 0.3511079562624197, 0.7182229317831326, 85.99636725298197, 0.358536044707729, 0.6841966513096233, 84.02038540811067, 0.4474903960461164, 0.5110956593184036, 79.837038902039, 0.5924484687114769, 0.3550316717956526, 75.99934432495971, 0.88466036182748, 0.0857774115041705, 886.4368175134985, 909.96193914136, 922.6025407420402, 926.4653522661424, 935.4786292236723, 952.8327387081631, 975.7822644367689]|173.3184967041015625|      0.03125000|[731, 240, 10, 70]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      24|[119.97994731089835, -0.0181470240790371, 0.779100609322616, 109.90439593749034, 0.088661735584662, 0.7292381808749144, 100.01891736460477, 0.1983283175025728, 0.7046565300491948, 87.96057107718318, 0.3536429844338402, 0.7134450450885147, 86.00136138530519, 0.369555718909689, 0.6998683608480727, 84.02051572155678, 0.4497249016784871, 0.519834458107299, 79.84377605283218, 0.5908688728136208, 0.3468647589928893, 75.99865606396988, 0.8854582524425306, 0.0897078239349148, 886.4420315503183, 909.9705643202383, 922.5957883029162, 926.4683575792345, 935.4844813683965, 952.8303479782869, 975.783733816379]|157.2617340087890625|      0.06250000|[755, 248, 10, 72]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[119.97994731089835, -0.0181470240790371, 0.779100609322616, 109.90439593749034, 0.088661735584662, 0.7292381808749144, 100.01891736460477, 0.1983283175025728, 0.7046565300491948, 87.96057107718318, 0.3536429844338402, 0.7134450450885147, 86.00136138530519, 0.369555718909689, 0.6998683608480727, 84.02051572155678, 0.4497249016784871, 0.519834458107299, 79.84377605283218, 0.5908688728136208, 0.3468647589928893, 75.99865606396988, 0.8854582524425306, 0.0897078239349148, 886.4420315503183, 909.9705643202383, 922.5957883029162, 926.4683575792345, 935.4844813683965, 952.8303479782869, 975.783733816379]|157.2617340087890625|      0.03125000|[791, 260, 10, 75]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[119.97994731089835, -0.0181470240790371, 0.779100609322616, 109.90439593749034, 0.088661735584662, 0.7292381808749144, 100.01891736460477, 0.1983283175025728, 0.7046565300491948, 87.96057107718318, 0.3536429844338402, 0.7134450450885147, 86.00136138530519, 0.369555718909689, 0.6998683608480727, 84.02051572155678, 0.4497249016784871, 0.519834458107299, 79.84377605283218, 0.5908688728136208, 0.3468647589928893, 75.99865606396988, 0.8854582524425306, 0.0897078239349148, 886.4420315503183, 909.9705643202383, 922.5957883029162, 926.4683575792345, 935.4844813683965, 952.8303479782869, 975.783733816379]|157.2617340087890625|      0.01562500|[827, 272, 10, 78]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[119.9781351787899, -0.0136826258278872, 0.7820026572707015, 109.9038057887575, 0.0832235500457889, 0.7288832194453788, 100.0131591209067, 0.1994020520619963, 0.7041695479636031, 87.96118332674445, 0.3571122926879806, 0.7137350505004736, 86.00345668943815, 0.3686497029244123, 0.7011856945791057, 84.01759587841606, 0.4475861950665463, 0.5204638605558656, 79.84522583443733, 0.594234674176061, 0.3437463067268375, 75.99883507778954, 0.8885686003107917, 0.0959772519847965, 886.4377308536824, 909.9689534872646, 922.5959009737227, 926.4720133968184, 935.4843173646319, 952.832149024925, 975.7859843312762]|152.2619018554687500|      0.03125000|[851, 280, 10, 80]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[119.9781351787899, -0.0136826258278872, 0.7820026572707015, 109.9038057887575, 0.0832235500457889, 0.7288832194453788, 100.0131591209067, 0.1994020520619963, 0.7041695479636031, 87.96118332674445, 0.3571122926879806, 0.7137350505004736, 86.00345668943815, 0.3686497029244123, 0.7011856945791057, 84.01759587841606, 0.4475861950665463, 0.5204638605558656, 79.84522583443733, 0.594234674176061, 0.3437463067268375, 75.99883507778954, 0.8885686003107917, 0.0959772519847965, 886.4377308536824, 909.9689534872646, 922.5959009737227, 926.4720133968184, 935.4843173646319, 952.832149024925, 975.7859843312762]|152.2619018554687500|      0.01562500|[888, 292, 11, 84]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[119.9775362397039, -0.0178614578261103, 0.7802603505408819, 109.90392430937936, 0.0818114546199528, 0.7297966394560227, 100.01452238547374, 0.1963824522746002, 0.7060859810584402, 87.96208017283583, 0.3556704635654065, 0.7221401606571285, 86.00621588846482, 0.3731813880858217, 0.7002435837748036, 84.018870933083, 0.447684268547335, 0.5146157444060042, 79.84035609808316, 0.5964995275053381, 0.3410219598608072, 75.99687354457974, 0.884773303660392, 0.0977326163340118, 886.4372723322675, 909.9701623967413, 922.5959588629626, 926.4745797269195, 935.4835518570957, 952.8330645567488, 975.785659161245]|139.2566539244822650|      0.03125000|[912, 300, 12, 87]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      30|[119.9775362397039, -0.0178614578261103, 0.7802603505408819, 109.90392430937936, 0.0818114546199528, 0.7297966394560227, 100.01452238547374, 0.1963824522746002, 0.7060859810584402, 87.96208017283583, 0.3556704635654065, 0.7221401606571285, 86.00621588846482, 0.3731813880858217, 0.7002435837748036, 84.018870933083, 0.447684268547335, 0.5146157444060042, 79.84035609808316, 0.5964995275053381, 0.3410219598608072, 75.99687354457974, 0.884773303660392, 0.0977326163340118, 886.4372723322675, 909.9701623967413, 922.5959588629626, 926.4745797269195, 935.4835518570957, 952.8330645567488, 975.785659161245]|139.2566539244822650|      0.01562500|[949, 312, 12, 90]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[119.9766955131839, -0.0207629793432597, 0.7813980759129742, 109.90220867160527, 0.0823857141912106, 0.7237836576546176, 100.0114330496317, 0.1932614064709295, 0.705311291975925, 87.96372076521567, 0.3626533341459664, 0.7236489555369822, 86.0036106518676, 0.3758406339453051, 0.6996771870815355, 84.01514020587412, 0.4532558590392575, 0.514830171544361, 79.83853051105395, 0.5942713417479453, 0.3404736356419146, 75.99857102708914, 0.8848219365684503, 0.0964146631282811, 886.4370639515981, 909.974104175052, 922.5910684688871, 926.4756303243946, 935.4821515553673, 952.8350868904299, 975.7843860498114]|125.7170486450195312|      0.03125000|[973, 320, 12, 92]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      32|[119.9766955131839, -0.0207629793432597, 0.7813980759129742, 109.90220867160527, 0.0823857141912106, 0.7237836576546176, 100.0114330496317, 0.1932614064709295, 0.705311291975925, 87.96372076521567, 0.3626533341459664, 0.7236489555369822, 86.0036106518676, 0.3758406339453051, 0.6996771870815355, 84.01514020587412, 0.4532558590392575, 0.514830171544361, 79.83853051105395, 0.5942713417479453, 0.3404736356419146, 75.99857102708914, 0.8848219365684503, 0.0964146631282811, 886.4370639515981, 909.974104175052, 922.5910684688871, 926.4756303243946, 935.4821515553673, 952.8350868904299, 975.7843860498114]|125.7170486450195312|      0.01562500|[1010, 332, 14, 97]                                                        |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[119.9763454606636, -0.0217495800828341, 0.7792505702367089, 109.9005786000913, 0.077341979322714, 0.7219331650345647, 100.01487101735418, 0.190903893501348, 0.7073099313933519, 87.96756320122552, 0.365378150545137, 0.7251437981326613, 86.00816057411495, 0.372894633205671, 0.7073288176742983, 84.01717042584785, 0.4537307630379787, 0.515079052249259, 79.83981907363335, 0.5952278113268261, 0.3404663527959411, 76.00060394142885, 0.8839832965122836, 0.0961989026052253, 886.4363645431914, 909.9755912547557, 922.5943091239727, 926.4731221410556, 935.4877063817416, 952.8367350978771, 975.787259245348]|123.5987050607346731|      0.03125000|[1035, 340, 15, 100]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      34|[119.9763454606636, -0.0217495800828341, 0.7792505702367089, 109.9005786000913, 0.077341979322714, 0.7219331650345647, 100.01487101735418, 0.190903893501348, 0.7073099313933519, 87.96756320122552, 0.365378150545137, 0.7251437981326613, 86.00816057411495, 0.372894633205671, 0.7073288176742983, 84.01717042584785, 0.4537307630379787, 0.515079052249259, 79.83981907363335, 0.5952278113268261, 0.3404663527959411, 76.00060394142885, 0.8839832965122836, 0.0961989026052253, 886.4363645431914, 909.9755912547557, 922.5943091239727, 926.4731221410556, 935.4877063817416, 952.8367350978771, 975.787259245348]|123.5987050607346731|      0.01562500|[1072, 352, 15, 103]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
