k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0464691356742499, -0.0573838408645719, 0.21968950226795, -0.0385850306340924, 0.2290272674223769, 0.0612953269476372, 0.0394163633781664, 0.0045005156465509, -0.0497920306825598, -0.1174064838400611, 0.1582973680115291, 0.0846030846131331, 0.1795278298819776, 0.2175752924296015, -0.0052874910317037, -0.2274450194553779, -0.2094697750562575, -0.0454907338705935, -0.1119859836441556, 0.2040954380118302, 0.2476928181546403, 0.0485306175672218, 0.1072235996539714, 0.0614500095438635, -0.0458152573260735, -0.0240135343552539, 0.0728987938469225, 0.1008393244860052, -0.0732041206228397, -0.0459198966817465, -0.0227490366218068, -0.0277486904285795, 0.2878155171217672, 0.0656549127886454, -0.2548268622972621, 0.0252024989950432, 0.0248016579872724, -0.1340484142293981, -0.0061599059374449, 0.1012480814612376, -0.0200356223734442, 0.2084106997811869, 0.0407481323413999, 0.2152382836875107, -0.0191854108992951, -0.1728100493825563, -0.258113396401978, 0.1508376401888691, -0.2616612633384183, 0.1991898949232]|4532.2604797138292270|      2.00000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      12|[0.0433397166780286, -1.3231120346633942, 2.117230575404485, -2.187071911952272, 2.7005871649524593, 0.2745813174098373, -0.7817750385994937, -0.3790566155644575, -0.3574409555868315, -1.2362209383429779, 0.0718114940558678, 0.9082878382681523, 1.0880834635453334, 1.5483584057542619, -0.4274878028599239, -2.1410032758013684, -1.335953063120236, -0.9555690442305603, -2.0268563831796795, 0.7874114256485633, 2.1422654465986635, 1.7129468431841874, 0.7566329255425995, 1.0826515700243244, -1.950465082885791, 0.4851269985632172, -0.0763576755507632, 1.8859364073409965, -0.0544303904783605, -0.5824616317301097, -1.2384288956851979, 0.5975030588038657, 2.2016492550677373, 0.7491088280669138, -2.0406369020375577, 0.7068534048834394, -0.2429931021423726, -1.0092179486330826, -0.1723580213851947, 1.8177463424258011, 0.498192118662981, 1.9123927539319348, -0.5188090355209646, 1.7017496127719403, 0.0415615275031909, -0.655979987932352, -2.6645297631326397, 1.2492309952039686, -2.7099195784603887, 0.6684804205081532]|2501.4190074268008175|      4.00000000|[780, 0, 12, 60]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      13|[0.0433397166780286, -1.3231120346633942, 2.117230575404485, -2.187071911952272, 2.7005871649524593, 0.2745813174098373, -0.7817750385994937, -0.3790566155644575, -0.3574409555868315, -1.2362209383429779, 0.0718114940558678, 0.9082878382681523, 1.0880834635453334, 1.5483584057542619, -0.4274878028599239, -2.1410032758013684, -1.335953063120236, -0.9555690442305603, -2.0268563831796795, 0.7874114256485633, 2.1422654465986635, 1.7129468431841874, 0.7566329255425995, 1.0826515700243244, -1.950465082885791, 0.4851269985632172, -0.0763576755507632, 1.8859364073409965, -0.0544303904783605, -0.5824616317301097, -1.2384288956851979, 0.5975030588038657, 2.2016492550677373, 0.7491088280669138, -2.0406369020375577, 0.7068534048834394, -0.2429931021423726, -1.0092179486330826, -0.1723580213851947, 1.8177463424258011, 0.498192118662981, 1.9123927539319348, -0.5188090355209646, 1.7017496127719403, 0.0415615275031909, -0.655979987932352, -2.6645297631326397, 1.2492309952039686, -2.7099195784603887, 0.6684804205081532]|2501.4190074268008175|      2.00000000|[845, 0, 13, 65]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      14|[0.0433397166780286, -1.3231120346633942, 2.117230575404485, -2.187071911952272, 2.7005871649524593, 0.2745813174098373, -0.7817750385994937, -0.3790566155644575, -0.3574409555868315, -1.2362209383429779, 0.0718114940558678, 0.9082878382681523, 1.0880834635453334, 1.5483584057542619, -0.4274878028599239, -2.1410032758013684, -1.335953063120236, -0.9555690442305603, -2.0268563831796795, 0.7874114256485633, 2.1422654465986635, 1.7129468431841874, 0.7566329255425995, 1.0826515700243244, -1.950465082885791, 0.4851269985632172, -0.0763576755507632, 1.8859364073409965, -0.0544303904783605, -0.5824616317301097, -1.2384288956851979, 0.5975030588038657, 2.2016492550677373, 0.7491088280669138, -2.0406369020375577, 0.7068534048834394, -0.2429931021423726, -1.0092179486330826, -0.1723580213851947, 1.8177463424258011, 0.498192118662981, 1.9123927539319348, -0.5188090355209646, 1.7017496127719403, 0.0415615275031909, -0.655979987932352, -2.6645297631326397, 1.2492309952039686, -2.7099195784603887, 0.6684804205081532]|2501.4190074268008175|      1.00000000|[910, 0, 14, 70]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[0.1372456604699429, -1.2016642913658162, 2.1517723247439857, -2.4052336751437906, 2.5411672833065837, 0.4160697289957813, -0.7641392488390829, -0.1820958048556122, -0.2688099663101052, -1.273790044301855, 0.0246586007025679, 0.9660677580736766, 1.0987366814915243, 1.4271250424634616, -0.5669781825535143, -2.232068973336065, -1.176611731778837, -0.8518152032490861, -2.2146278205912133, 0.9720328293700404, 2.261309006578101, 1.773061315959139, 0.9698675620413741, 1.3017366125751946, -2.0870106864792732, 0.4948023254331282, -0.0614185116876803, 2.1645981713381146, -0.1430679672992318, -0.7055611593746107, -1.0917199022300013, 0.6272661149310153, 2.069044136071368, 1.114242507342222, -2.138901481702133, 0.579474587494724, -0.303468270337444, -1.166735785715411, -0.2068085970156688, 2.0744672336474954, 0.2046413708310566, 1.8812641694234369, -0.473305382505491, 1.6406013742103787, -0.0740412512682938, -0.739478170395832, -2.7433845411503577, 1.1359719101789214, -2.8240241083769377, 0.5724043964318625]|2424.4179295759267916|      2.00000000|[975, 0, 15, 75]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      16|[0.1372456604699429, -1.2016642913658162, 2.1517723247439857, -2.4052336751437906, 2.5411672833065837, 0.4160697289957813, -0.7641392488390829, -0.1820958048556122, -0.2688099663101052, -1.273790044301855, 0.0246586007025679, 0.9660677580736766, 1.0987366814915243, 1.4271250424634616, -0.5669781825535143, -2.232068973336065, -1.176611731778837, -0.8518152032490861, -2.2146278205912133, 0.9720328293700404, 2.261309006578101, 1.773061315959139, 0.9698675620413741, 1.3017366125751946, -2.0870106864792732, 0.4948023254331282, -0.0614185116876803, 2.1645981713381146, -0.1430679672992318, -0.7055611593746107, -1.0917199022300013, 0.6272661149310153, 2.069044136071368, 1.114242507342222, -2.138901481702133, 0.579474587494724, -0.303468270337444, -1.166735785715411, -0.2068085970156688, 2.0744672336474954, 0.2046413708310566, 1.8812641694234369, -0.473305382505491, 1.6406013742103787, -0.0740412512682938, -0.739478170395832, -2.7433845411503577, 1.1359719101789214, -2.8240241083769377, 0.5724043964318625]|2424.4179295759267916|      1.00000000|[1040, 0, 16, 80]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      17|[0.2280593637944912, -1.0299076260909845, 2.0375555466909985, -2.6625301606624783, 2.665647248701934, 0.6760597958638062, -0.6887819132138499, -0.0114263279468399, -0.3063610564832848, -1.2831162099991564, 0.0651209742491916, 0.9882237341498119, 0.9412119933176015, 1.4024837844630473, -0.604319635933296, -2.3624112111136393, -1.1984747814149619, -0.7449562224234868, -2.524094700289205, 0.9176621100749853, 2.3459068414880275, 1.9457763576009879, 1.1523690266375837, 1.4921737556592969, -2.3360329873885424, 0.6840135151153214, 0.1784198527461457, 2.1343370720972965, -0.1143294304432805, -0.6857907397770304, -1.0871021887050176, 0.518442283512168, 2.183551465265637, 1.407768271136843, -2.193495506087727, 0.5349760056427089, -0.0821518833249969, -1.3871629635455363, -0.2723526516934488, 2.1198126938378943, 0.4398586233331958, 1.8158168164374133, -0.5463772198344812, 1.6356569919157145, -0.2778422300473405, -0.7634986747118122, -2.8260839093566745, 1.060590686205538, -2.783066433140312, 0.5308443732503957]|2343.7528919087849317|      2.00000000|[1105, 0, 17, 85]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      18|[0.0951450507198447, -1.2352085465410219, 1.513736216777754, -2.9389631163991004, 2.253222810048131, 0.7168294547622891, -0.7927748288693125, 0.2413688783819841, -0.180662765656873, -0.8244623679747336, 0.0384777103023742, 1.1374321132376393, 1.0304770823038905, 1.4908817805708192, -0.7752405432980896, -1.821230991759574, -1.375988388326388, -0.5207655887163487, -2.5965364151746853, 0.7252525675234063, 2.6309116795643517, 2.6320340678605083, 1.4505420605458488, 1.924292184598127, -2.942897649018257, 0.5977052760708659, 0.3960038714510656, 1.9688354555181267, -0.1125469857347383, -0.3885117141047183, -0.9474626706348139, 0.3756081472247604, 2.4166280041640964, 1.6237744059349661, -2.2406554037495643, 0.8801440935323863, 0.0078199572114414, -0.9641001014430247, -0.2650121097530308, 2.6307846964504695, 0.57063720498343, 1.5068477142236576, -0.857295198637188, 1.9164696078932715, -0.485627442346405, -0.8818619178664029, -2.6570575656511513, 0.9043936346350108, -3.0550144022155385, 0.818124029476951]|2255.7520262205316612|      4.00000000|[1170, 0, 18, 90]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      19|[0.0951450507198447, -1.2352085465410219, 1.513736216777754, -2.9389631163991004, 2.253222810048131, 0.7168294547622891, -0.7927748288693125, 0.2413688783819841, -0.180662765656873, -0.8244623679747336, 0.0384777103023742, 1.1374321132376393, 1.0304770823038905, 1.4908817805708192, -0.7752405432980896, -1.821230991759574, -1.375988388326388, -0.5207655887163487, -2.5965364151746853, 0.7252525675234063, 2.6309116795643517, 2.6320340678605083, 1.4505420605458488, 1.924292184598127, -2.942897649018257, 0.5977052760708659, 0.3960038714510656, 1.9688354555181267, -0.1125469857347383, -0.3885117141047183, -0.9474626706348139, 0.3756081472247604, 2.4166280041640964, 1.6237744059349661, -2.2406554037495643, 0.8801440935323863, 0.0078199572114414, -0.9641001014430247, -0.2650121097530308, 2.6307846964504695, 0.57063720498343, 1.5068477142236576, -0.857295198637188, 1.9164696078932715, -0.485627442346405, -0.8818619178664029, -2.6570575656511513, 0.9043936346350108, -3.0550144022155385, 0.818124029476951]|2255.7520262205316612|      2.00000000|[1235, 0, 19, 95]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      20|[-0.1996636101842705, -1.2106183217938973, 1.1860993841979548, -3.208753570039473, 2.4029077813144517, 0.9302342179978818, -0.6809578640653517, 0.143158515139609, -0.2683613663670236, -0.8514279274099946, -0.3169284217921781, 0.8036060127212422, 1.4275246693625465, 1.5263709669807874, -0.9789956506601549, -2.118524272139414, -1.2151273383580257, -0.4359725193166311, -2.7075299713069283, 0.3415937622044793, 3.1269509334261016, 2.7868124930764124, 1.6306633547943594, 2.603086034781073, -3.1193958360372034, 0.3614912111875553, 0.3688253910497867, 2.035746691208377, -0.3832526731993059, -0.2118804545230911, -1.1611519601123825, 0.4045007714510548, 3.0642379056498275, 2.297050813026737, -2.5696229723035886, 0.8256019494115742, 0.3307392832651483, -0.9501056723474192, -0.4863239181862645, 2.5988593465511687, 0.616058422871803, 1.249172718303174, -0.6204850221509266, 1.8494015099960048, -0.5968464850189323, -0.4571836785623823, -2.851743601502524, 0.3819223434662312, -3.2412564664270307, 1.1385162101728223]|2154.2094479025618057|      4.00000000|[1300, 0, 20, 100]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      21|[-0.1996636101842705, -1.2106183217938973, 1.1860993841979548, -3.208753570039473, 2.4029077813144517, 0.9302342179978818, -0.6809578640653517, 0.143158515139609, -0.2683613663670236, -0.8514279274099946, -0.3169284217921781, 0.8036060127212422, 1.4275246693625465, 1.5263709669807874, -0.9789956506601549, -2.118524272139414, -1.2151273383580257, -0.4359725193166311, -2.7075299713069283, 0.3415937622044793, 3.1269509334261016, 2.7868124930764124, 1.6306633547943594, 2.603086034781073, -3.1193958360372034, 0.3614912111875553, 0.3688253910497867, 2.035746691208377, -0.3832526731993059, -0.2118804545230911, -1.1611519601123825, 0.4045007714510548, 3.0642379056498275, 2.297050813026737, -2.5696229723035886, 0.8256019494115742, 0.3307392832651483, -0.9501056723474192, -0.4863239181862645, 2.5988593465511687, 0.616058422871803, 1.249172718303174, -0.6204850221509266, 1.8494015099960048, -0.5968464850189323, -0.4571836785623823, -2.851743601502524, 0.3819223434662312, -3.2412564664270307, 1.1385162101728223]|2154.2094479025618057|      2.00000000|[1365, 0, 21, 105]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      22|[-0.0962763933818947, -1.5951316166508975, 0.9892273767730864, -3.9140184100501556, 2.4017340945213737, 0.952673182235353, -0.9136544123389303, 0.1302702704377696, -0.2012193278822937, -0.6195760104168422, -0.3068441332765546, 0.9117793650144926, 1.2425496048524134, 1.5036698346629487, -1.1185014556413837, -2.7311106338572166, -1.2891534345659417, -0.8865221820098064, -2.9556421960250385, 0.2298445365194164, 3.225767660892699, 3.0372259171700637, 1.4782252015543058, 2.8933416523668716, -2.8441753455168097, 0.7017222903599329, 0.2473593528241072, 2.450195113774428, -0.7580138328004855, -0.1093202231725461, -1.1027513513488973, -0.5091343643496189, 3.083107958131653, 2.2226342515053754, -2.2041314256043143, 1.1651827938955654, 0.3077198867527727, -0.9920241333763009, -0.7528446733889413, 2.793278523163796, 0.612155294687247, 1.0809056647295767, -1.1167406702185907, 1.7885032092290096, -0.6937442435324155, -0.6286351285658147, -2.627203823269842, 0.3143281142577199, -3.383888720231639, 0.7347603948806818]|2101.3596659914142037|      4.00000000|[1430, 0, 22, 110]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
