k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.909189863516719, 9.445500137664622, 9.292778690481422, 9.708080679126144, 0.0798392445174273, 0.094296210057091, -0.0875002088115081, 0.2756486613553694]|1570.8533685026047806|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
      12|[1.9459829595620928, -0.1807388572740275, 0.6331278276965895, 0.8656359011225583, -1.1012740807193608, 1.1353159553380858, -1.375333384197319, 1.1904036041807362]| 14.7100331836382949|      4.00000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[1.9459829595620928, -0.1807388572740275, 0.6331278276965895, 0.8656359011225583, -1.1012740807193608, 1.1353159553380858, -1.375333384197319, 1.1904036041807362]| 14.7100331836382949|      2.00000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[1.9459829595620928, -0.1807388572740275, 0.6331278276965895, 0.8656359011225583, -1.1012740807193608, 1.1353159553380858, -1.375333384197319, 1.1904036041807362]| 14.7100331836382949|      1.00000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[1.8816860608382526, -0.7501227819810494, 0.1143000757610401, 0.6490019223069721, -1.6665687217912408, 1.2182710975621749, -1.5106747199638701, 1.0864878973281225]|  4.2571750996354858|      2.00000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      16|[1.8816860608382526, -0.7501227819810494, 0.1143000757610401, 0.6490019223069721, -1.6665687217912408, 1.2182710975621749, -1.5106747199638701, 1.0864878973281225]|  4.2571750996354858|      1.00000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[1.8816860608382526, -0.7501227819810494, 0.1143000757610401, 0.6490019223069721, -1.6665687217912408, 1.2182710975621749, -1.5106747199638701, 1.0864878973281225]|  4.2571750996354858|      0.50000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[1.8816860608382526, -0.7501227819810494, 0.1143000757610401, 0.6490019223069721, -1.6665687217912408, 1.2182710975621749, -1.5106747199638701, 1.0864878973281225]|  4.2571750996354858|      0.25000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1.725758045692821, -0.7266359465000575, -0.0539775720919815, 0.5996552848819982, -1.692837677278562, 1.2583378258650575, -1.5093993801570287, 1.0187727732502423]|  3.3535495963358959|      0.50000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[1.725758045692821, -0.7266359465000575, -0.0539775720919815, 0.5996552848819982, -1.692837677278562, 1.2583378258650575, -1.5093993801570287, 1.0187727732502423]|  3.3535495963358959|      0.25000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[1.725758045692821, -0.7266359465000575, -0.0539775720919815, 0.5996552848819982, -1.692837677278562, 1.2583378258650575, -1.5093993801570287, 1.0187727732502423]|  3.3535495963358959|      0.12500000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[1.615178976393056, -0.7148621331486863, -0.0547046194058246, 0.6280323085199383, -1.7308833403858648, 1.2531219074509201, -1.5067312761407479, 0.9876108474689133]|  2.9522132089582733|      0.25000000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[1.4789492546865963, -0.7372907542448226, 0.1304455869159388, 0.5977973402137033, -1.7595404767125498, 1.2731468912851598, -1.4442835340115987, 1.0434831638071447]|  2.7361053302389915|      0.50000000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[1.4789492546865963, -0.7372907542448226, 0.1304455869159388, 0.5977973402137033, -1.7595404767125498, 1.2731468912851598, -1.4442835340115987, 1.0434831638071447]|  2.7361053302389915|      0.25000000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.337848213328343, -0.715141342552483, -0.027236771266023, 0.5259936832947776, -1.7466798861377621, 1.36562744354088, -1.3906636056099848, 1.0655572301134455]|  2.4404820822624202|      0.50000000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[1.337848213328343, -0.715141342552483, -0.027236771266023, 0.5259936832947776, -1.7466798861377621, 1.36562744354088, -1.3906636056099848, 1.0655572301134455]|  2.4404820822624202|      0.25000000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[1.236725560467836, -0.6634183886056976, 0.079655172009022, 0.5808734340250024, -1.7192305264481993, 1.304127472089588, -1.507238796306144, 0.9350360379091813]|  1.9613846624475366|      0.50000000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[0.8754799406753584, -0.4652062422213527, 0.1186522706634904, 0.4747038209021387, -1.5126145740799126, 1.1735927410155065, -1.427924691204431, 0.8976115580248549]|  1.0712271623274889|      1.00000000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.8754799406753584, -0.4652062422213527, 0.1186522706634904, 0.4747038209021387, -1.5126145740799126, 1.1735927410155065, -1.427924691204431, 0.8976115580248549]|  1.0712271623274889|      0.50000000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[0.8754799406753584, -0.4652062422213527, 0.1186522706634904, 0.4747038209021387, -1.5126145740799126, 1.1735927410155065, -1.427924691204431, 0.8976115580248549]|  1.0712271623274889|      0.25000000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[0.8754799406753584, -0.4652062422213527, 0.1186522706634904, 0.4747038209021387, -1.5126145740799126, 1.1735927410155065, -1.427924691204431, 0.8976115580248549]|  1.0712271623274889|      0.12500000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[0.8789565815634665, -0.3639144894782368, 0.1069677204603396, 0.4754062130839447, -1.5720514011699607, 1.1801194233644747, -1.412803713698769, 0.8600363831298227]|  0.9151552659910319|      0.25000000|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[0.8789565815634665, -0.3639144894782368, 0.1069677204603396, 0.4754062130839447, -1.5720514011699607, 1.1801194233644747, -1.412803713698769, 0.8600363831298227]|  0.9151552659910319|      0.12500000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[0.8789565815634665, -0.3639144894782368, 0.1069677204603396, 0.4754062130839447, -1.5720514011699607, 1.1801194233644747, -1.412803713698769, 0.8600363831298227]|  0.9151552659910319|      0.06250000|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[0.8565335335764352, -0.3351852310200606, 0.1115001475742578, 0.4735693102944253, -1.5602413297146032, 1.1946371207125082, -1.3693899628806305, 0.8779018368280725]|  0.7799099733556754|      0.12500000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.7515748166029557, -0.3317083119788503, 0.1623231804086061, 0.4826377905374874, -1.5350710306342055, 1.2188042614861514, -1.3821687810586312, 0.9013638896339473]|  0.6797826520879338|      0.25000000|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[0.7515748166029557, -0.3317083119788503, 0.1623231804086061, 0.4826377905374874, -1.5350710306342055, 1.2188042614861514, -1.3821687810586312, 0.9013638896339473]|  0.6797826520879338|      0.12500000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[0.676634436487338, -0.2653657584288664, 0.1256126341747482, 0.5035715837125617, -1.549173156503906, 1.2161480940628282, -1.343602985583642, 0.8552285305796931]|  0.5359184588939012|      0.25000000|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[0.676634436487338, -0.2653657584288664, 0.1256126341747482, 0.5035715837125617, -1.549173156503906, 1.2161480940628282, -1.343602985583642, 0.8552285305796931]|  0.5359184588939012|      0.12500000|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[0.6418597811841312, -0.2034217528581678, 0.0770372109125722, 0.4933086601038472, -1.574078223441945, 1.2732093171984484, -1.2785627905908843, 0.8525282219518928]|  0.4782847761746006|      0.25000000|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
