k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[11.0, 3.0, 0.5, 40.0, -0.7, -1.3, 25.0, -0.3, 1.4]                             |1153.9439484858455671|      1.00000000|[0, 0, 0, 0]                                                               | 
      18|[10.592653322964045, 3.0956438201760874, 0.5015630137719659, 40.33982372586784, -0.5644467776464452, -1.4402335880834607, 26.213434708856035, -0.6036186344668049, 1.1371288784303535]|847.6953735351562500|      0.25000000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      19|[10.592653322964045, 3.0956438201760874, 0.5015630137719659, 40.33982372586784, -0.5644467776464452, -1.4402335880834607, 26.213434708856035, -0.6036186344668049, 1.1371288784303535]|847.6953735351562500|      0.12500000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[10.612364355174895, 3.0308128668530396, 0.4433314120967146, 40.37184122349289, -0.5490291368601186, -1.3960130065033214, 26.260686606333042, -0.5894891197623298, 1.181758852986794]|845.7009277343750000|      0.25000000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[10.612364355174895, 3.0308128668530396, 0.4433314120967146, 40.37184122349289, -0.5490291368601186, -1.3960130065033214, 26.260686606333042, -0.5894891197623298, 1.181758852986794]|845.7009277343750000|      0.12500000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[10.612364355174895, 3.0308128668530396, 0.4433314120967146, 40.37184122349289, -0.5490291368601186, -1.3960130065033214, 26.260686606333042, -0.5894891197623298, 1.181758852986794]|845.7009277343750000|      0.06250000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[10.62266274694341, 3.0402864351802, 0.4587292138390183, 40.39671769196599, -0.5661207110728679, -1.3901545845620393, 26.303112273388425, -0.5759753521039419, 1.2051150403857172]|844.3263549804687500|      0.12500000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[10.667413404136958, 3.0780197510421763, 0.4950625683627466, 40.422767957169974, -0.5883593033709139, -1.317503008623073, 26.272311533357193, -0.5226345189171837, 1.2302767184163603]|843.6024169921875000|      0.25000000|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[10.648447584443263, 3.0066417505680514, 0.4557069478745208, 40.487956219096205, -0.5362814461232163, -1.326748544263223, 26.39983969425043, -0.3922644986824074, 1.353523411001085]|841.3442993164062500|      0.50000000|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      26|[10.648447584443263, 3.0066417505680514, 0.4557069478745208, 40.487956219096205, -0.5362814461232163, -1.326748544263223, 26.39983969425043, -0.3922644986824074, 1.353523411001085]|841.3442993164062500|      0.25000000|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[10.648447584443263, 3.0066417505680514, 0.4557069478745208, 40.487956219096205, -0.5362814461232163, -1.326748544263223, 26.39983969425043, -0.3922644986824074, 1.353523411001085]|841.3442993164062500|      0.12500000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[10.604872490626848, 3.036699914420439, 0.4752238152207258, 40.510333180773344, -0.5995778325202507, -1.3765400055963575, 26.44390764830324, -0.4411136983189162, 1.319949158549771]|840.1349487304687500|      0.25000000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[10.604872490626848, 3.036699914420439, 0.4752238152207258, 40.510333180773344, -0.5995778325202507, -1.3765400055963575, 26.44390764830324, -0.4411136983189162, 1.319949158549771]|840.1349487304687500|      0.12500000|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[10.658308023080249, 3.013134536111578, 0.464850120174242, 40.531487747703764, -0.6733825907821394, -1.3389389892875416, 26.458382886102754, -0.3858004685620289, 1.3590531596316107]|838.5996704101562500|      0.25000000|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      31|[10.658308023080249, 3.013134536111578, 0.464850120174242, 40.531487747703764, -0.6733825907821394, -1.3389389892875416, 26.458382886102754, -0.3858004685620289, 1.3590531596316107]|838.5996704101562500|      0.12500000|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[10.658308023080249, 3.013134536111578, 0.464850120174242, 40.531487747703764, -0.6733825907821394, -1.3389389892875416, 26.458382886102754, -0.3858004685620289, 1.3590531596316107]|838.5996704101562500|      0.06250000|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[10.635923698130501, 3.0397056211137587, 0.4773625649854819, 40.57038259007513, -0.6610972208845156, -1.3530473043784481, 26.467643909901952, -0.3661451431766427, 1.3734658677068812]|837.5987548828125000|      0.12500000|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      34|[10.635923698130501, 3.0397056211137587, 0.4773625649854819, 40.57038259007513, -0.6610972208845156, -1.3530473043784481, 26.467643909901952, -0.3661451431766427, 1.3734658677068812]|837.5987548828125000|      0.06250000|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[10.639961767029256, 3.066381664238111, 0.5026807972366754, 40.5762752805851, -0.6959732353131659, -1.3348475070442363, 26.439584589895624, -0.3656553733313454, 1.38640656776029]|837.2308959960937500|      0.12500000|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      36|[10.660278947660931, 3.0483948932261318, 0.5037373678110643, 40.65535739794854, -0.7685658273326899, -1.295072233389906, 26.44821573830354, -0.3560530001392646, 1.3462178690064237]|835.7260131835937500|      0.25000000|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      37|[10.660278947660931, 3.0483948932261318, 0.5037373678110643, 40.65535739794854, -0.7685658273326899, -1.295072233389906, 26.44821573830354, -0.3560530001392646, 1.3462178690064237]|835.7260131835937500|      0.12500000|[1185, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      38|[10.660278947660931, 3.0483948932261318, 0.5037373678110643, 40.65535739794854, -0.7685658273326899, -1.295072233389906, 26.44821573830354, -0.3560530001392646, 1.3462178690064237]|835.7260131835937500|      0.06250000|[1217, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      39|[10.626927059245515, 3.0695764608566316, 0.4991856990432325, 40.68869290282793, -0.7868248981514091, -1.3005738099322075, 26.47299120367732, -0.3648540718469461, 1.3588006190396724]|834.9286499023437500|      0.12500000|[1249, 0, 0, 78]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      40|[10.626927059245515, 3.0695764608566316, 0.4991856990432325, 40.68869290282793, -0.7868248981514091, -1.3005738099322075, 26.47299120367732, -0.3648540718469461, 1.3588006190396724]|834.9286499023437500|      0.06250000|[1281, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      41|[10.611604441388547, 3.054962737968034, 0.5328547201011136, 40.728682711232885, -0.8083034792514867, -1.2957947934611511, 26.46233697253327, -0.35783670031006, 1.3499578739329265]|834.2312622070312500|      0.12500000|[1313, 0, 0, 82]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      42|[10.611604441388547, 3.054962737968034, 0.5328547201011136, 40.728682711232885, -0.8083034792514867, -1.2957947934611511, 26.46233697253327, -0.35783670031006, 1.3499578739329265]|834.2312622070312500|      0.06250000|[1345, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      43|[10.61899697473137, 3.076442674745792, 0.5263623050467033, 40.76213677785606, -0.8267874104012274, -1.2881151865551927, 26.439144905665977, -0.3281163484551143, 1.370134181498864]|833.6072998046875000|      0.12500000|[1377, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      44|[10.61899697473137, 3.076442674745792, 0.5263623050467033, 40.76213677785606, -0.8267874104012274, -1.2881151865551927, 26.439144905665977, -0.3281163484551143, 1.370134181498864]|833.6072998046875000|      0.06250000|[1409, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      45|[10.621086520031385, 3.0657590421503538, 0.5166892533132484, 40.79080444004246, -0.8537105132936064, -1.2712898327138527, 26.481838679528746, -0.3329170677828782, 1.3658225952496876]|832.7376708984375000|      0.12500000|[1441, 0, 0, 90]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
