k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-0.002469810653987, -0.0005733999638467, -0.0002828985504127, 0.0006630677822245, -0.000845017815641, 0.0018318030190615, 0.0002664163594272, 0.001125111826808, -0.0002008249123014, 0.0003565874280132, -0.000131170935416, 0.0007352900219678, 0.0004293230927807, -0.0012913424629956, 0.9995165884900772]|2114.5856664927800921|      0.00024414|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-0.0025388307803939, -0.0007590317133619, -0.00029456260775, 0.0006456200255953, -0.000776669608247, 0.0019025286104979, 0.0002684079450171, 0.0010892102476103, -0.0001700446281614, 0.0003219726200084, -8.06003978444e-05, 0.0007212806064731, 0.0004536568574654, -0.0012706049297073, 0.9994613314696659]|2114.4646953819888040|      0.00048828|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[-0.0025388307803939, -0.0007590317133619, -0.00029456260775, 0.0006456200255953, -0.000776669608247, 0.0019025286104979, 0.0002684079450171, 0.0010892102476103, -0.0001700446281614, 0.0003219726200084, -8.06003978444e-05, 0.0007212806064731, 0.0004536568574654, -0.0012706049297073, 0.9994613314696659]|2114.4646953819888040|      0.00024414|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-0.0024079217857937, -0.0008406104791884, -0.0003790566800696, 0.0006866351328199, -0.0007441898289042, 0.0019219775344112, 0.0003480781920902, 0.0009829297864212, -0.0001796917531474, 0.0003390794204199, -7.91834364386e-05, 0.0007866584013271, 0.0004065552119254, -0.0012988840436109, 0.9994460158105657]|2114.4325474819220290|      0.00048828|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[-0.0024079217857937, -0.0008406104791884, -0.0003790566800696, 0.0006866351328199, -0.0007441898289042, 0.0019219775344112, 0.0003480781920902, 0.0009829297864212, -0.0001796917531474, 0.0003390794204199, -7.91834364386e-05, 0.0007866584013271, 0.0004065552119254, -0.0012988840436109, 0.9994460158105657]|2114.4325474819220290|      0.00024414|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-0.0025825829331531, -0.0008812250515984, -0.0004195778977243, 0.0007111418234069, -0.00069963969892, 0.0019666579984198, 0.0003012264410547, 0.0008959362707502, -0.0001890555068439, 0.0003381724505382, -0.0001505516331701, 0.0007247787652128, 0.0003615242342153, -0.0013158622523224, 0.9994343985062045]|2114.3635715607847487|      0.00048828|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[-0.0025825829331531, -0.0008812250515984, -0.0004195778977243, 0.0007111418234069, -0.00069963969892, 0.0019666579984198, 0.0003012264410547, 0.0008959362707502, -0.0001890555068439, 0.0003381724505382, -0.0001505516331701, 0.0007247787652128, 0.0003615242342153, -0.0013158622523224, 0.9994343985062045]|2114.3635715607847487|      0.00024414|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[-0.0025825829331531, -0.0008812250515984, -0.0004195778977243, 0.0007111418234069, -0.00069963969892, 0.0019666579984198, 0.0003012264410547, 0.0008959362707502, -0.0001890555068439, 0.0003381724505382, -0.0001505516331701, 0.0007247787652128, 0.0003615242342153, -0.0013158622523224, 0.9994343985062045]|2114.3635715607847487|      0.00012207|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-0.0025557779586783, -0.0009717277711408, -0.0004213868842455, 0.0007091263340336, -0.0006996420142856, 0.0019794746561062, 0.0003332833259225, 0.000904451371034, -0.0001598471318001, 0.0003116681135202, -0.0001604266790602, 0.0007483469222709, 0.0003207244006251, -0.0012867974167377, 0.9994329201819189]|2114.3073379219790695|      0.00024414|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[-0.0024898427651423, -0.0011177808918689, -0.000397482163389, 0.0007801264133078, -0.0007175949059465, 0.0019257597619491, 0.0003570276983852, 0.0008064289866885, -0.0001379510191811, 0.0003329750296896, -0.0001214292372688, 0.0007888677029618, 0.0003593998257355, -0.0013832945879682, 0.9994274609084401]|2114.2011280653905487|      0.00048828|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-0.0025262909215302, -0.0013845128608198, -0.0006051277966181, 0.0007425783454228, -0.0005596610686831, 0.0019225119426788, 0.0002976407865588, 0.0008258672187666, -0.0002369498213598, 0.0002795092844393, -0.0001989683412028, 0.0009748769722955, 0.0002750734330965, -0.0015160462710295, 0.9993068199271167]|2113.9908096600415774|      0.00097656|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-0.0025262909215302, -0.0013845128608198, -0.0006051277966181, 0.0007425783454228, -0.0005596610686831, 0.0019225119426788, 0.0002976407865588, 0.0008258672187666, -0.0002369498213598, 0.0002795092844393, -0.0001989683412028, 0.0009748769722955, 0.0002750734330965, -0.0015160462710295, 0.9993068199271167]|2113.9908096600415774|      0.00048828|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-0.0026287923865809, -0.0017050581706672, -0.0007119339333792, 0.0007554377109636, -0.0004681731949746, 0.0019106246989922, 0.0004954419786117, 0.0007832919690225, -8.67670625916e-05, 0.0003062804738521, -0.0001800315802362, 0.000846968757904, 0.0003053521569143, -0.0015674250523022, 0.999163316380886]|2113.8796461908391393|      0.00097656|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-0.0026287923865809, -0.0017050581706672, -0.0007119339333792, 0.0007554377109636, -0.0004681731949746, 0.0019106246989922, 0.0004954419786117, 0.0007832919690225, -8.67670625916e-05, 0.0003062804738521, -0.0001800315802362, 0.000846968757904, 0.0003053521569143, -0.0015674250523022, 0.999163316380886]|2113.8796461908391393|      0.00048828|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-0.002341523804124, -0.0019804420500909, -0.0006522420488213, 0.0008113675709806, -0.0005003616379549, 0.0019399267486208, 0.0004693050149885, 0.0005381486755757, -0.000104258234983, 0.0002697303373415, -0.0001375129020217, 0.0007899224521824, 0.0002586498382486, -0.0015580321699776, 0.9991218265904527]|2113.7151035222664177|      0.00097656|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[-0.002341523804124, -0.0019804420500909, -0.0006522420488213, 0.0008113675709806, -0.0005003616379549, 0.0019399267486208, 0.0004693050149885, 0.0005381486755757, -0.000104258234983, 0.0002697303373415, -0.0001375129020217, 0.0007899224521824, 0.0002586498382486, -0.0015580321699776, 0.9991218265904527]|2113.7151035222664177|      0.00048828|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[-0.002341523804124, -0.0019804420500909, -0.0006522420488213, 0.0008113675709806, -0.0005003616379549, 0.0019399267486208, 0.0004693050149885, 0.0005381486755757, -0.000104258234983, 0.0002697303373415, -0.0001375129020217, 0.0007899224521824, 0.0002586498382486, -0.0015580321699776, 0.9991218265904527]|2113.7151035222664177|      0.00024414|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[-0.0024723457982154, -0.0019989004566468, -0.0006490783100134, 0.0008805996687129, -0.0004064706710625, 0.001859022040694, 0.0004440331170982, 0.0004915871580277, -9.82485483046e-05, 0.0002372976977928, -0.0001713957209399, 0.0007348030014338, 0.0002850511325674, -0.0016719553814598, 0.9991066939128915]|2113.6057963663288319|      0.00048828|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[-0.0024723457982154, -0.0019989004566468, -0.0006490783100134, 0.0008805996687129, -0.0004064706710625, 0.001859022040694, 0.0004440331170982, 0.0004915871580277, -9.82485483046e-05, 0.0002372976977928, -0.0001713957209399, 0.0007348030014338, 0.0002850511325674, -0.0016719553814598, 0.9991066939128915]|2113.6057963663288319|      0.00024414|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[-0.0025728838986703, -0.0021461753832194, -0.0007377623152962, 0.0009546052803802, -0.0004090099869295, 0.0018069162490497, 0.0004455934959219, 0.0004778144894405, -7.15023897423e-05, 0.0002150207534697, -0.0002301668323502, 0.0006596394726227, 0.0002702981134754, -0.0016845017116984, 0.9991360415556134]|2113.5563694139923427|      0.00048828|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[-0.0025728838986703, -0.0021461753832194, -0.0007377623152962, 0.0009546052803802, -0.0004090099869295, 0.0018069162490497, 0.0004455934959219, 0.0004778144894405, -7.15023897423e-05, 0.0002150207534697, -0.0002301668323502, 0.0006596394726227, 0.0002702981134754, -0.0016845017116984, 0.9991360415556134]|2113.5563694139923427|      0.00024414|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[-0.002452853490776, -0.002206420116186, -0.0007257102916138, 0.0008930097391945, -0.0003356205051308, 0.0018015315544613, 0.0004820868431773, 0.0005298066863438, -6.69252342188e-05, 0.0003091237873555, -0.0001805422314832, 0.0005466565778388, 0.0002598190717814, -0.0017374914743966, 0.9991020283214229]|2113.4624316768195058|      0.00048828|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[-0.002452853490776, -0.002206420116186, -0.0007257102916138, 0.0008930097391945, -0.0003356205051308, 0.0018015315544613, 0.0004820868431773, 0.0005298066863438, -6.69252342188e-05, 0.0003091237873555, -0.0001805422314832, 0.0005466565778388, 0.0002598190717814, -0.0017374914743966, 0.9991020283214229]|2113.4624316768195058|      0.00024414|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      41|[-0.0023970190676152, -0.0023313309428436, -0.0007257426450993, 0.0007398481676338, -0.0003260926095704, 0.0017737912091775, 0.0004425397341656, 0.0005421182433547, -9.3864498806e-06, 0.0002854882336502, -0.0001351897411566, 0.000535997992224, 0.0001824801230071, -0.0016867138223796, 0.9990861968460611]|2113.4351644599219071|      0.00048828|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      42|[-0.0023970190676152, -0.0023313309428436, -0.0007257426450993, 0.0007398481676338, -0.0003260926095704, 0.0017737912091775, 0.0004425397341656, 0.0005421182433547, -9.3864498806e-06, 0.0002854882336502, -0.0001351897411566, 0.000535997992224, 0.0001824801230071, -0.0016867138223796, 0.9990861968460611]|2113.4351644599219071|      0.00024414|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[-0.0023970190676152, -0.0023313309428436, -0.0007257426450993, 0.0007398481676338, -0.0003260926095704, 0.0017737912091775, 0.0004425397341656, 0.0005421182433547, -9.3864498806e-06, 0.0002854882336502, -0.0001351897411566, 0.000535997992224, 0.0001824801230071, -0.0016867138223796, 0.9990861968460611]|2113.4351644599219071|      0.00012207|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      44|[-0.0024662596341396, -0.0024039836858881, -0.0007566879977227, 0.0007450148381668, -0.0002976485705001, 0.0017995414680578, 0.0004610067934103, 0.0005299399798651, -1.64413862782e-05, 0.0003020287458662, -0.0001396285229036, 0.0005492852892545, 0.0001630556820842, -0.0017111384428968, 0.9990664685299682]|2113.3585828835534812|      0.00024414|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      45|[-0.0024662596341396, -0.0024039836858881, -0.0007566879977227, 0.0007450148381668, -0.0002976485705001, 0.0017995414680578, 0.0004610067934103, 0.0005299399798651, -1.64413862782e-05, 0.0003020287458662, -0.0001396285229036, 0.0005492852892545, 0.0001630556820842, -0.0017111384428968, 0.9990664685299682]|2113.3585828835534812|      0.00012207|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      46|[-0.0024679745702906, -0.0025049498247355, -0.0007724485144449, 0.0007479255565892, -0.000285891704808, 0.001813540141176, 0.0004741914944651, 0.0005570072003525, -2.60917015977e-05, 0.0003158459149608, -0.0001552867963008, 0.0005400260563237, 0.0001373149151665, -0.0017533161741927, 0.9990542198748738]|2113.2902691857516402|      0.00024414|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      47|[-0.0024359015715714, -0.0026143249205443, -0.0008669967894324, 0.0007335953407166, -0.0002234428100107, 0.0019129575648045, 0.0005271042961738, 0.0005450565149241, -0.0001146377865619, 0.0004077768209153, -0.00013238091822, 0.0005683400101534, 8.84206110448e-05, -0.0017458852467301, 0.9990802606310719]|2113.2052057882301597|      0.00048828|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      48|[-0.0024359015715714, -0.0026143249205443, -0.0008669967894324, 0.0007335953407166, -0.0002234428100107, 0.0019129575648045, 0.0005271042961738, 0.0005450565149241, -0.0001146377865619, 0.0004077768209153, -0.00013238091822, 0.0005683400101534, 8.84206110448e-05, -0.0017458852467301, 0.9990802606310719]|2113.2052057882301597|      0.00024414|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      49|[-0.0024359015715714, -0.0026143249205443, -0.0008669967894324, 0.0007335953407166, -0.0002234428100107, 0.0019129575648045, 0.0005271042961738, 0.0005450565149241, -0.0001146377865619, 0.0004077768209153, -0.00013238091822, 0.0005683400101534, 8.84206110448e-05, -0.0017458852467301, 0.9990802606310719]|2113.2052057882301597|      0.00012207|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      50|[-0.0024408947187466, -0.0026705912109565, -0.000868463494705, 0.0007895413032182, -0.0002102515578964, 0.0018959224187987, 0.0005554720752641, 0.0005420184636073, -0.0001441146058472, 0.0004473393083327, -0.0001113586835911, 0.000535417236699, 4.00555768935e-05, -0.001748077592136, 0.9990486985214736]|2113.1585962366625608|      0.00024414|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      51|[-0.0024408947187466, -0.0026705912109565, -0.000868463494705, 0.0007895413032182, -0.0002102515578964, 0.0018959224187987, 0.0005554720752641, 0.0005420184636073, -0.0001441146058472, 0.0004473393083327, -0.0001113586835911, 0.000535417236699, 4.00555768935e-05, -0.001748077592136, 0.9990486985214736]|2113.1585962366625608|      0.00012207|[867, 0, 51, 102]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      52|[-0.0024609967510316, -0.0027258889424258, -0.0008665135778438, 0.0008206451930281, -0.000254666372435, 0.0018840272365024, 0.0006118821314966, 0.0005534560086309, -0.0001176648915299, 0.0004364079678503, -0.0001037732799012, 0.0005524670653651, -1.60479978707e-05, -0.0017308432491063, 0.9990694094600466]|2113.1246630993828148|      0.00024414|[884, 0, 52, 104]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      53|[-0.0023999775329275, -0.0028140260837387, -0.0008601580539435, 0.0007038245729022, -0.00032701115265, 0.0018517207752754, 0.0006384126508898, 0.0006575127199943, -0.0001644413998511, 0.0003936055688349, -0.0001129470083598, 0.0005760345940163, -3.28974286824e-05, -0.0018373755981634, 0.9990514140622894]|2113.0778667521112766|      0.00048828|[901, 0, 53, 106]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      54|[-0.0023999775329275, -0.0028140260837387, -0.0008601580539435, 0.0007038245729022, -0.00032701115265, 0.0018517207752754, 0.0006384126508898, 0.0006575127199943, -0.0001644413998511, 0.0003936055688349, -0.0001129470083598, 0.0005760345940163, -3.28974286824e-05, -0.0018373755981634, 0.9990514140622894]|2113.0778667521112766|      0.00024414|[918, 0, 54, 108]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      55|[-0.0024321754358937, -0.0029226536339368, -0.0009556239791258, 0.0007246242730141, -0.0002986158710935, 0.0017909893047657, 0.0006835238129208, 0.0006263573193762, -0.0002616992640714, 0.0003070317922903, -6.08516386301e-05, 0.0005596778726668, -6.99587577e-08, -0.0019284030238609, 0.9990308682724378]|2112.9909602923639795|      0.00048828|[935, 0, 55, 110]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      56|[-0.0024321754358937, -0.0029226536339368, -0.0009556239791258, 0.0007246242730141, -0.0002986158710935, 0.0017909893047657, 0.0006835238129208, 0.0006263573193762, -0.0002616992640714, 0.0003070317922903, -6.08516386301e-05, 0.0005596778726668, -6.99587577e-08, -0.0019284030238609, 0.9990308682724378]|2112.9909602923639795|      0.00024414|[952, 0, 56, 112]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      57|[-0.0024262689103146, -0.0029413488219467, -0.0010440163852625, 0.0006897498173964, -0.0001091491724127, 0.0017974948627092, 0.0007031968715912, 0.0006423855997206, -0.0002746842234995, 0.000353700513293, -0.0001095075803915, 0.0004962802990408, -6.15474141701e-05, -0.0019344214721801, 0.9989983416001261]|2112.9431947965631480|      0.00048828|[969, 0, 57, 114]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      58|[-0.0024262689103146, -0.0029413488219467, -0.0010440163852625, 0.0006897498173964, -0.0001091491724127, 0.0017974948627092, 0.0007031968715912, 0.0006423855997206, -0.0002746842234995, 0.000353700513293, -0.0001095075803915, 0.0004962802990408, -6.15474141701e-05, -0.0019344214721801, 0.9989983416001261]|2112.9431947965631480|      0.00024414|[986, 0, 58, 116]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      59|[-0.0024262689103146, -0.0029413488219467, -0.0010440163852625, 0.0006897498173964, -0.0001091491724127, 0.0017974948627092, 0.0007031968715912, 0.0006423855997206, -0.0002746842234995, 0.000353700513293, -0.0001095075803915, 0.0004962802990408, -6.15474141701e-05, -0.0019344214721801, 0.9989983416001261]|2112.9431947965631480|      0.00012207|[1003, 0, 59, 118]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      60|[-0.0024521713723633, -0.0030310913838704, -0.0010632744733538, 0.0006992806300639, -0.0001159451481076, 0.0018046225237629, 0.0007316457936378, 0.0006258958329139, -0.0002888407375643, 0.0003860188585748, -0.0001260592936683, 0.000502009483265, -6.82672848829e-05, -0.0019886277436769, 0.9989995255954026]|2112.8805835507982920|      0.00024414|[1020, 0, 60, 120]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      61|[-0.0024558824026715, -0.0031833107273726, -0.001181862068992, 0.0007603041053456, -0.0001231519841561, 0.00184943359635, 0.0007204604458358, 0.0006533777862959, -0.0002227418980089, 0.0004114591547336, -0.0001444910304899, 0.0004310798320406, -0.0001115508058557, -0.0020035845179344, 0.9989428798210603]|2112.7758254678096819|      0.00048828|[1037, 0, 61, 122]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      62|[-0.0024558824026715, -0.0031833107273726, -0.001181862068992, 0.0007603041053456, -0.0001231519841561, 0.00184943359635, 0.0007204604458358, 0.0006533777862959, -0.0002227418980089, 0.0004114591547336, -0.0001444910304899, 0.0004310798320406, -0.0001115508058557, -0.0020035845179344, 0.9989428798210603]|2112.7758254678096819|      0.00024414|[1054, 0, 62, 124]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      63|[-0.0024558824026715, -0.0031833107273726, -0.001181862068992, 0.0007603041053456, -0.0001231519841561, 0.00184943359635, 0.0007204604458358, 0.0006533777862959, -0.0002227418980089, 0.0004114591547336, -0.0001444910304899, 0.0004310798320406, -0.0001115508058557, -0.0020035845179344, 0.9989428798210603]|2112.7758254678096819|      0.00012207|[1071, 0, 63, 126]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      64|[-0.0023790859169149, -0.0032168966147823, -0.0012284398514879, 0.0007371915785272, -0.0001157961332983, 0.0018133611520719, 0.0007269845674707, 0.0006706314558396, -0.0001969941022687, 0.0004426728930423, -0.000135377312086, 0.0004446079347186, -0.0001157710026287, -0.0020171819053601, 0.9989058639800101]|2112.7458204151967038|      0.00024414|[1088, 0, 64, 128]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      65|[-0.0023790859169149, -0.0032168966147823, -0.0012284398514879, 0.0007371915785272, -0.0001157961332983, 0.0018133611520719, 0.0007269845674707, 0.0006706314558396, -0.0001969941022687, 0.0004426728930423, -0.000135377312086, 0.0004446079347186, -0.0001157710026287, -0.0020171819053601, 0.9989058639800101]|2112.7458204151967038|      0.00012207|[1105, 0, 65, 130]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      66|[-0.0024344342600146, -0.0032664217490227, -0.0012295882051356, 0.0007948917134925, -0.0001153529555059, 0.0017974833898552, 0.0007279719464104, 0.000648844494308, -0.0002181789582167, 0.0004078701949004, -0.0001413542930894, 0.0004775471231662, -0.0001491975342506, -0.0020522700811894, 0.9988918226449058]|2112.7033118917083812|      0.00024414|[1122, 0, 66, 132]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
