k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
      12|[119.98862643818359, -0.0294258350394313, 0.8621168933466815, 110.01578481972794, 0.1091145889772038, 0.7631257752105203, 100.00229224457038, 0.2367400711151262, 0.7065480185060367, 87.99806779369032, 0.3624884585984238, 0.6850492885898374, 86.0322698815078, 0.3653674699826652, 0.6644886492952923, 83.94830313635013, 0.4728882266046383, 0.546905027445007, 80.0093660064463, 0.6785751333612725, 0.3358192387559915, 76.01398080326788, 0.9311957429868997, 0.0970685126375696, 886.3484227560073, 910.009218849717, 922.4788734511783, 926.4598712946502, 935.5156602849598, 952.8403284259111, 975.740807825238]|424.5745009785612751|      0.06250000|[300, 96, 12, 36]                                                          |  | used linear model with 33 points | iterate success | actual_k=4
      13|[119.98862643818359, -0.0294258350394313, 0.8621168933466815, 110.01578481972794, 0.1091145889772038, 0.7631257752105203, 100.00229224457038, 0.2367400711151262, 0.7065480185060367, 87.99806779369032, 0.3624884585984238, 0.6850492885898374, 86.0322698815078, 0.3653674699826652, 0.6644886492952923, 83.94830313635013, 0.4728882266046383, 0.546905027445007, 80.0093660064463, 0.6785751333612725, 0.3358192387559915, 76.01398080326788, 0.9311957429868997, 0.0970685126375696, 886.3484227560073, 910.009218849717, 922.4788734511783, 926.4598712946502, 935.5156602849598, 952.8403284259111, 975.740807825238]|424.5745009785612751|      0.03125000|[325, 104, 13, 39]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      14|[119.99748256461903, -0.028487832097296, 0.8626298806818996, 110.02365724238372, 0.0967273204839818, 0.7564809992248067, 99.99210712600224, 0.231126423052406, 0.7019487818709683, 87.98809835761305, 0.3732665732063652, 0.6871800803269927, 86.02894135128471, 0.3689318313188215, 0.6586018175952424, 83.947104539797, 0.4761991405568427, 0.5485865110665692, 80.01196443134415, 0.6746437489113226, 0.3366838773308751, 76.01761761113373, 0.9378964748978765, 0.1026287083145691, 886.350812609671, 910.0147337825815, 922.4826753717158, 926.4588604188789, 935.5133984531691, 952.8404481631577, 975.7451114510808]|340.9193929178431404|      0.06250000|[350, 112, 14, 42]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      15|[119.99748256461903, -0.028487832097296, 0.8626298806818996, 110.02365724238372, 0.0967273204839818, 0.7564809992248067, 99.99210712600224, 0.231126423052406, 0.7019487818709683, 87.98809835761305, 0.3732665732063652, 0.6871800803269927, 86.02894135128471, 0.3689318313188215, 0.6586018175952424, 83.947104539797, 0.4761991405568427, 0.5485865110665692, 80.01196443134415, 0.6746437489113226, 0.3366838773308751, 76.01761761113373, 0.9378964748978765, 0.1026287083145691, 886.350812609671, 910.0147337825815, 922.4826753717158, 926.4588604188789, 935.5133984531691, 952.8404481631577, 975.7451114510808]|340.9193929178431404|      0.03125000|[375, 120, 15, 45]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      16|[119.99899288327629, -0.0315272252584911, 0.8645538102664071, 110.01916122206674, 0.0922945304728577, 0.7564397368804311, 99.98524827631452, 0.2155315901314845, 0.6961206005721617, 87.98749732028725, 0.3816170369709693, 0.6915908219349111, 86.03696968966871, 0.379454075679795, 0.6631209117351621, 83.94533527779667, 0.4773615487393213, 0.5470287121024272, 80.01201519359499, 0.6707274742824727, 0.3327301607441971, 76.02519678543797, 0.943207114434555, 0.1013450409627772, 886.3561515436875, 910.0092667754244, 922.4849438942813, 926.4498865616723, 935.5148057163597, 952.8459649935787, 975.7483467287684]|242.1292220649632725|      0.06250000|[400, 128, 16, 48]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      17|[119.99899288327629, -0.0315272252584911, 0.8645538102664071, 110.01916122206674, 0.0922945304728577, 0.7564397368804311, 99.98524827631452, 0.2155315901314845, 0.6961206005721617, 87.98749732028725, 0.3816170369709693, 0.6915908219349111, 86.03696968966871, 0.379454075679795, 0.6631209117351621, 83.94533527779667, 0.4773615487393213, 0.5470287121024272, 80.01201519359499, 0.6707274742824727, 0.3327301607441971, 76.02519678543797, 0.943207114434555, 0.1013450409627772, 886.3561515436875, 910.0092667754244, 922.4849438942813, 926.4498865616723, 935.5148057163597, 952.8459649935787, 975.7483467287684]|242.1292220649632725|      0.03125000|[425, 136, 17, 51]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      18|[119.99055818993502, -0.0427815593587372, 0.85435217465645, 110.02143901339272, 0.0845218931546002, 0.7513671991297044, 99.97899911434179, 0.2132733192799152, 0.6987028217684643, 87.98844330350991, 0.3846315939127826, 0.688784992228393, 86.04523035947089, 0.3902605943288324, 0.6572174480557269, 83.94415826690883, 0.4839187797680447, 0.5569480126426254, 80.00699855240082, 0.6676274014978207, 0.3317201138473806, 76.02874034786332, 0.9427479992068268, 0.0951625833517237, 886.3550968549517, 910.0116928263267, 922.4835011191758, 926.4473777351907, 935.510598012092, 952.8440357982211, 975.753679984966]|175.9513615417626227|      0.06250000|[450, 144, 18, 54]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      19|[119.99055818993502, -0.0427815593587372, 0.85435217465645, 110.02143901339272, 0.0845218931546002, 0.7513671991297044, 99.97899911434179, 0.2132733192799152, 0.6987028217684643, 87.98844330350991, 0.3846315939127826, 0.688784992228393, 86.04523035947089, 0.3902605943288324, 0.6572174480557269, 83.94415826690883, 0.4839187797680447, 0.5569480126426254, 80.00699855240082, 0.6676274014978207, 0.3317201138473806, 76.02874034786332, 0.9427479992068268, 0.0951625833517237, 886.3550968549517, 910.0116928263267, 922.4835011191758, 926.4473777351907, 935.510598012092, 952.8440357982211, 975.753679984966]|175.9513615417626227|      0.03125000|[475, 152, 19, 57]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      20|[119.99055818993502, -0.0427815593587372, 0.85435217465645, 110.02143901339272, 0.0845218931546002, 0.7513671991297044, 99.97899911434179, 0.2132733192799152, 0.6987028217684643, 87.98844330350991, 0.3846315939127826, 0.688784992228393, 86.04523035947089, 0.3902605943288324, 0.6572174480557269, 83.94415826690883, 0.4839187797680447, 0.5569480126426254, 80.00699855240082, 0.6676274014978207, 0.3317201138473806, 76.02874034786332, 0.9427479992068268, 0.0951625833517237, 886.3550968549517, 910.0116928263267, 922.4835011191758, 926.4473777351907, 935.510598012092, 952.8440357982211, 975.753679984966]|175.9513615417626227|      0.01562500|[500, 160, 20, 60]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      21|[119.98977614464089, -0.0460228036479146, 0.8532156592594251, 110.02548485783714, 0.0786380540493082, 0.7513524590970657, 99.97799294107801, 0.2078152324196032, 0.6981855541469688, 87.98858825856658, 0.3882967732336265, 0.6912307721869533, 86.04437819392389, 0.3984811132576242, 0.6597898555541616, 83.94108441052333, 0.4826336862636838, 0.5541101024445667, 80.00919754182351, 0.6676925208877188, 0.3328028795275511, 76.02656158122376, 0.9431141499853165, 0.0960819480782994, 886.3529722548899, 910.0113558671189, 922.4813270273746, 926.4450913204553, 935.5108206616123, 952.8440185493575, 975.7568091403981]|145.4668826381844156|      0.03125000|[525, 168, 21, 63]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      22|[119.98977614464089, -0.0460228036479146, 0.8532156592594251, 110.02548485783714, 0.0786380540493082, 0.7513524590970657, 99.97799294107801, 0.2078152324196032, 0.6981855541469688, 87.98858825856658, 0.3882967732336265, 0.6912307721869533, 86.04437819392389, 0.3984811132576242, 0.6597898555541616, 83.94108441052333, 0.4826336862636838, 0.5541101024445667, 80.00919754182351, 0.6676925208877188, 0.3328028795275511, 76.02656158122376, 0.9431141499853165, 0.0960819480782994, 886.3529722548899, 910.0113558671189, 922.4813270273746, 926.4450913204553, 935.5108206616123, 952.8440185493575, 975.7568091403981]|145.4668826381844156|      0.01562500|[550, 176, 22, 66]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      23|[119.98977614464089, -0.0460228036479146, 0.8532156592594251, 110.02548485783714, 0.0786380540493082, 0.7513524590970657, 99.97799294107801, 0.2078152324196032, 0.6981855541469688, 87.98858825856658, 0.3882967732336265, 0.6912307721869533, 86.04437819392389, 0.3984811132576242, 0.6597898555541616, 83.94108441052333, 0.4826336862636838, 0.5541101024445667, 80.00919754182351, 0.6676925208877188, 0.3328028795275511, 76.02656158122376, 0.9431141499853165, 0.0960819480782994, 886.3529722548899, 910.0113558671189, 922.4813270273746, 926.4450913204553, 935.5108206616123, 952.8440185493575, 975.7568091403981]|145.4668826381844156|      0.00781250|[575, 184, 23, 69]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      24|[119.98822300370948, -0.0434231553047814, 0.8533847637139501, 110.02783572076177, 0.0769531837107702, 0.7511046376551864, 99.97661344485708, 0.206592668984174, 0.6977798953052525, 87.98891707999823, 0.3882047238933843, 0.6927733873262423, 86.04171745728013, 0.4009860993506409, 0.6613932566030485, 83.94317838363108, 0.4849210433432209, 0.552363515198933, 80.00908457891552, 0.6665082893031969, 0.3328109800029913, 76.026680336409, 0.9440629226063991, 0.0951811882259703, 886.3540323361724, 910.0125231269617, 922.4809473395213, 926.4446504030329, 935.5094951624648, 952.8445607989067, 975.7576702664222]|134.6716808178787232|      0.01562500|[600, 192, 24, 72]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      25|[119.98579840449933, -0.0419546448398561, 0.8532350464150856, 110.0271238864374, 0.0725489584897241, 0.7526694197832339, 99.97487432099595, 0.2039937176804603, 0.6971190786412367, 87.98725829731455, 0.3868600734657612, 0.6982572227821024, 86.03746142298162, 0.405375692535962, 0.6653207117319674, 83.94796798044932, 0.4878197682946284, 0.5504327116142731, 80.01135660759701, 0.6598376315396837, 0.3340412802693764, 76.02439273818683, 0.9441811068909297, 0.0945996940520719, 886.3567270742799, 910.0140841677552, 922.4791294486753, 926.44702185905, 935.5074678416881, 952.8433721284226, 975.757980068069]|121.4342923905034155|      0.03125000|[625, 200, 25, 75]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      26|[119.98579840449933, -0.0419546448398561, 0.8532350464150856, 110.0271238864374, 0.0725489584897241, 0.7526694197832339, 99.97487432099595, 0.2039937176804603, 0.6971190786412367, 87.98725829731455, 0.3868600734657612, 0.6982572227821024, 86.03746142298162, 0.405375692535962, 0.6653207117319674, 83.94796798044932, 0.4878197682946284, 0.5504327116142731, 80.01135660759701, 0.6598376315396837, 0.3340412802693764, 76.02439273818683, 0.9441811068909297, 0.0945996940520719, 886.3567270742799, 910.0140841677552, 922.4791294486753, 926.44702185905, 935.5074678416881, 952.8433721284226, 975.757980068069]|121.4342923905034155|      0.01562500|[650, 208, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      27|[119.98579840449933, -0.0419546448398561, 0.8532350464150856, 110.0271238864374, 0.0725489584897241, 0.7526694197832339, 99.97487432099595, 0.2039937176804603, 0.6971190786412367, 87.98725829731455, 0.3868600734657612, 0.6982572227821024, 86.03746142298162, 0.405375692535962, 0.6653207117319674, 83.94796798044932, 0.4878197682946284, 0.5504327116142731, 80.01135660759701, 0.6598376315396837, 0.3340412802693764, 76.02439273818683, 0.9441811068909297, 0.0945996940520719, 886.3567270742799, 910.0140841677552, 922.4791294486753, 926.44702185905, 935.5074678416881, 952.8433721284226, 975.757980068069]|121.4342923905034155|      0.00781250|[675, 216, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      28|[119.98550854994947, -0.0473888514160548, 0.8524214471661197, 110.02573280304932, 0.072705441324653, 0.7542367129204568, 99.97730372554813, 0.2035295431956825, 0.6966023632872717, 87.98761145619338, 0.388073597634759, 0.6985553904984929, 86.03825508166004, 0.4088574629901606, 0.6658693788514699, 83.9477844192799, 0.487483555541625, 0.5495783980407806, 80.01220610684418, 0.6602145647995133, 0.3339090239786715, 76.02504956527544, 0.9443192742640543, 0.0952080132806013, 886.3565473528143, 910.0137454255622, 922.4802928097097, 926.4469455478275, 935.5065478443449, 952.8429043204179, 975.7577186858139]|115.5507745808687190|      0.01562500|[700, 224, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      29|[119.98550854994947, -0.0473888514160548, 0.8524214471661197, 110.02573280304932, 0.072705441324653, 0.7542367129204568, 99.97730372554813, 0.2035295431956825, 0.6966023632872717, 87.98761145619338, 0.388073597634759, 0.6985553904984929, 86.03825508166004, 0.4088574629901606, 0.6658693788514699, 83.9477844192799, 0.487483555541625, 0.5495783980407806, 80.01220610684418, 0.6602145647995133, 0.3339090239786715, 76.02504956527544, 0.9443192742640543, 0.0952080132806013, 886.3565473528143, 910.0137454255622, 922.4802928097097, 926.4469455478275, 935.5065478443449, 952.8429043204179, 975.7577186858139]|115.5507745808687190|      0.00781250|[725, 232, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      30|[119.98550854994947, -0.0473888514160548, 0.8524214471661197, 110.02573280304932, 0.072705441324653, 0.7542367129204568, 99.97730372554813, 0.2035295431956825, 0.6966023632872717, 87.98761145619338, 0.388073597634759, 0.6985553904984929, 86.03825508166004, 0.4088574629901606, 0.6658693788514699, 83.9477844192799, 0.487483555541625, 0.5495783980407806, 80.01220610684418, 0.6602145647995133, 0.3339090239786715, 76.02504956527544, 0.9443192742640543, 0.0952080132806013, 886.3565473528143, 910.0137454255622, 922.4802928097097, 926.4469455478275, 935.5065478443449, 952.8429043204179, 975.7577186858139]|115.5507745808687190|      0.00390625|[750, 240, 30, 90]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      31|[119.98571061776641, -0.0455888747668468, 0.8530843155406784, 110.02576350621617, 0.0713416581960949, 0.7534591982304426, 99.9778519363055, 0.2039141929907607, 0.6972248228624645, 87.98772506080456, 0.3889344638614802, 0.698728246095524, 86.03843376741682, 0.4098962453827237, 0.6666542803050032, 83.94715033579969, 0.4882257453296907, 0.549470635108083, 80.01162355448702, 0.6593114533137959, 0.3335882182174609, 76.02459611459886, 0.9441459594531538, 0.0959996230111375, 886.3574515597255, 910.0146733723211, 922.4810025042555, 926.4468410085133, 935.5069690972582, 952.8425834879333, 975.7581285731926]|110.9509569003553651|      0.00781250|[775, 248, 31, 93]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      32|[119.98689245048904, -0.0455138206545648, 0.8517517157986113, 110.0251223822353, 0.0698994299565824, 0.7547046570284313, 99.97849559701135, 0.2015234092105097, 0.6952877529733213, 87.98756996708131, 0.3924795918506774, 0.6979828936796196, 86.03970628383543, 0.4115040709651304, 0.6679524558689253, 83.94639250683873, 0.489382051301873, 0.5496159487695534, 80.01284775656771, 0.6583344729426582, 0.3312560661298044, 76.02567356115195, 0.9435821032698042, 0.0957635432591997, 886.3595885771792, 910.0137052698443, 922.4784961303219, 926.4471607874249, 935.5067903200963, 952.8421553628935, 975.7569316796095]|105.5397311945126120|      0.01562500|[800, 256, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      33|[119.98689245048904, -0.0455138206545648, 0.8517517157986113, 110.0251223822353, 0.0698994299565824, 0.7547046570284313, 99.97849559701135, 0.2015234092105097, 0.6952877529733213, 87.98756996708131, 0.3924795918506774, 0.6979828936796196, 86.03970628383543, 0.4115040709651304, 0.6679524558689253, 83.94639250683873, 0.489382051301873, 0.5496159487695534, 80.01284775656771, 0.6583344729426582, 0.3312560661298044, 76.02567356115195, 0.9435821032698042, 0.0957635432591997, 886.3595885771792, 910.0137052698443, 922.4784961303219, 926.4471607874249, 935.5067903200963, 952.8421553628935, 975.7569316796095]|105.5397311945126120|      0.00781250|[825, 264, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      34|[119.98535650477984, -0.0440424870808156, 0.8496060594423863, 110.02467912109759, 0.0692911177433996, 0.7552429326190867, 99.97896754613046, 0.1990017077636771, 0.6954976395645585, 87.98722782915428, 0.3946886359208836, 0.6978702417982926, 86.03731167150315, 0.4148363600033729, 0.6673868528275074, 83.94760782183258, 0.4909476597004814, 0.5489699195446797, 80.01164423724173, 0.6584252965772643, 0.3311193243998181, 76.02738089337284, 0.944216557544511, 0.0945954747363806, 886.3606112947066, 910.0156658912813, 922.480222691368, 926.4462026467218, 935.5070429580439, 952.8438466426828, 975.7571351868667]|102.5376978959929204|      0.01562500|[850, 272, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      35|[119.98535650477984, -0.0440424870808156, 0.8496060594423863, 110.02467912109759, 0.0692911177433996, 0.7552429326190867, 99.97896754613046, 0.1990017077636771, 0.6954976395645585, 87.98722782915428, 0.3946886359208836, 0.6978702417982926, 86.03731167150315, 0.4148363600033729, 0.6673868528275074, 83.94760782183258, 0.4909476597004814, 0.5489699195446797, 80.01164423724173, 0.6584252965772643, 0.3311193243998181, 76.02738089337284, 0.944216557544511, 0.0945954747363806, 886.3606112947066, 910.0156658912813, 922.480222691368, 926.4462026467218, 935.5070429580439, 952.8438466426828, 975.7571351868667]|102.5376978959929204|      0.00781250|[875, 280, 35, 105]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      36|[119.98625658938323, -0.0445412904634092, 0.848957467600318, 110.02620424165683, 0.0681415252972975, 0.7555130946951523, 99.97890975540612, 0.2003159398257683, 0.6953658327343613, 87.9877120657872, 0.3962843603045631, 0.6964204915733442, 86.03667021514481, 0.4163370893916704, 0.667121016069585, 83.94839506119857, 0.4914214059577196, 0.5476020790404581, 80.01193815056166, 0.6556115396231134, 0.3307194390780861, 76.02704814880774, 0.9453364070086411, 0.0912668041872726, 886.3603277277444, 910.0183629377332, 922.4804153680865, 926.4429364851331, 935.5067465791118, 952.844122583457, 975.7549163503662]| 98.7761585435714125|      0.01562500|[900, 288, 36, 108]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      37|[119.98625658938323, -0.0445412904634092, 0.848957467600318, 110.02620424165683, 0.0681415252972975, 0.7555130946951523, 99.97890975540612, 0.2003159398257683, 0.6953658327343613, 87.9877120657872, 0.3962843603045631, 0.6964204915733442, 86.03667021514481, 0.4163370893916704, 0.667121016069585, 83.94839506119857, 0.4914214059577196, 0.5476020790404581, 80.01193815056166, 0.6556115396231134, 0.3307194390780861, 76.02704814880774, 0.9453364070086411, 0.0912668041872726, 886.3603277277444, 910.0183629377332, 922.4804153680865, 926.4429364851331, 935.5067465791118, 952.844122583457, 975.7549163503662]| 98.7761585435714125|      0.00781250|[925, 296, 37, 111]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      38|[119.98625658938323, -0.0445412904634092, 0.848957467600318, 110.02620424165683, 0.0681415252972975, 0.7555130946951523, 99.97890975540612, 0.2003159398257683, 0.6953658327343613, 87.9877120657872, 0.3962843603045631, 0.6964204915733442, 86.03667021514481, 0.4163370893916704, 0.667121016069585, 83.94839506119857, 0.4914214059577196, 0.5476020790404581, 80.01193815056166, 0.6556115396231134, 0.3307194390780861, 76.02704814880774, 0.9453364070086411, 0.0912668041872726, 886.3603277277444, 910.0183629377332, 922.4804153680865, 926.4429364851331, 935.5067465791118, 952.844122583457, 975.7549163503662]| 98.7761585435714125|      0.00390625|[950, 304, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
