k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[50.0, 150.0, -100.0, 100.0, 200.0]                                             |87848.8533336333348416|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[49.00370306773032, 149.93922351634603, -100.06079268765413, 100.00076117608498, 200.00152036951]|84511.8141469140246045|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
      16|[0.1667793918841323, 138.67256887842152, -109.2933106867586, 100.6595356153061, 197.4875341559509]|831.5984899810907791|      4.00000000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.6425251422234655, 135.60598755326637, -111.68249494672422, 100.7580097408633, 198.2949041924101]|563.8479620093406766|      8.00000000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.6425251422234655, 135.60598755326637, -111.68249494672422, 100.7580097408633, 198.2949041924101]|563.8479620093406766|      4.00000000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.6425251422234655, 135.60598755326637, -111.68249494672422, 100.7580097408633, 198.2949041924101]|563.8479620093406766|      2.00000000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-0.6920781130168707, 134.4534718515778, -112.6009647361427, 100.94716592516644, 198.40061555570026]|469.2847183073504880|      4.00000000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[-1.1327526226420344, 132.5302188691082, -115.94849051526565, 101.3442502281126, 197.53846756582294]|313.1652326194261491|      8.00000000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[-1.0651689723318964, 127.8908455934149, -120.55601049197385, 103.47524095782914, 201.6251882845766]|121.8499501035695545|     16.00000000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[-1.0651689723318964, 127.8908455934149, -120.55601049197385, 103.47524095782914, 201.6251882845766]|121.8499501035695545|      8.00000000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[-1.0651689723318964, 127.8908455934149, -120.55601049197385, 103.47524095782914, 201.6251882845766]|121.8499501035695545|      4.00000000|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-1.0651689723318964, 127.8908455934149, -120.55601049197385, 103.47524095782914, 201.6251882845766]|121.8499501035695545|      2.00000000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
