k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
      13|[-0.0018762582879172, -0.0002077631061272, -0.0001117640094204, 3.14198189979e-05, 0.0002366606603554, 0.0010404410997338, 1.17834835194e-05, -3.7112193888e-06, 7.9521021889e-06, 2.75153669018e-05, -2.9620608613e-06, 1.01738035734e-05, -4.60612574579e-05, -5.00796167243e-05, 0.9999854166203045]|2117.5399594501145657|      0.00195312|[429, 0, 13, 39]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      14|[-0.0018762582879172, -0.0002077631061272, -0.0001117640094204, 3.14198189979e-05, 0.0002366606603554, 0.0010404410997338, 1.17834835194e-05, -3.7112193888e-06, 7.9521021889e-06, 2.75153669018e-05, -2.9620608613e-06, 1.01738035734e-05, -4.60612574579e-05, -5.00796167243e-05, 0.9999854166203045]|2117.5399594501145657|      0.00097656|[462, 0, 14, 42]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      15|[-0.002808810783227, -0.0003110035304557, -0.000166935367346, 4.50796853611e-05, 0.0002956952146915, 0.0012960790168949, 1.98460768086e-05, -6.9262297616e-06, 7.2893193849e-06, 4.01223974701e-05, -3.7116857961e-06, 1.10470664265e-05, -6.58761345339e-05, -7.58938562745e-05, 0.9999849332405806]|2115.2964645494289471|      0.00195312|[495, 0, 15, 45]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      16|[-0.002808810783227, -0.0003110035304557, -0.000166935367346, 4.50796853611e-05, 0.0002956952146915, 0.0012960790168949, 1.98460768086e-05, -6.9262297616e-06, 7.2893193849e-06, 4.01223974701e-05, -3.7116857961e-06, 1.10470664265e-05, -6.58761345339e-05, -7.58938562745e-05, 0.9999849332405806]|2115.2964645494289471|      0.00097656|[528, 0, 16, 48]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      17|[-0.002808810783227, -0.0003110035304557, -0.000166935367346, 4.50796853611e-05, 0.0002956952146915, 0.0012960790168949, 1.98460768086e-05, -6.9262297616e-06, 7.2893193849e-06, 4.01223974701e-05, -3.7116857961e-06, 1.10470664265e-05, -6.58761345339e-05, -7.58938562745e-05, 0.9999849332405806]|2115.2964645494289471|      0.00048828|[561, 0, 17, 51]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      18|[-0.0023557131611446, -0.000407046865144, -0.0001890003735284, 6.19193555675e-05, 0.0003214017450841, 0.0014353604386215, 2.94853761366e-05, -1.1371316417e-05, 4.9321767517e-06, 5.77787399805e-05, -5.3748564533e-06, 1.21453616958e-05, -9.63559490056e-05, -0.0001170589030776, 0.9999878815785012]|2115.0292116528580664|      0.00097656|[594, 0, 18, 54]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      19|[-0.0023557131611446, -0.000407046865144, -0.0001890003735284, 6.19193555675e-05, 0.0003214017450841, 0.0014353604386215, 2.94853761366e-05, -1.1371316417e-05, 4.9321767517e-06, 5.77787399805e-05, -5.3748564533e-06, 1.21453616958e-05, -9.63559490056e-05, -0.0001170589030776, 0.9999878815785012]|2115.0292116528580664|      0.00048828|[627, 0, 19, 57]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      20|[-0.0023557131611446, -0.000407046865144, -0.0001890003735284, 6.19193555675e-05, 0.0003214017450841, 0.0014353604386215, 2.94853761366e-05, -1.1371316417e-05, 4.9321767517e-06, 5.77787399805e-05, -5.3748564533e-06, 1.21453616958e-05, -9.63559490056e-05, -0.0001170589030776, 0.9999878815785012]|2115.0292116528580664|      0.00024414|[660, 0, 20, 60]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      21|[-0.002570491479699, -0.0004806990052056, -0.0002185266496975, 7.21984524936e-05, 0.0003369486157161, 0.0015115210998065, 3.5249624555e-05, -1.40557715264e-05, 3.5239587069e-06, 6.84816370278e-05, -6.3562936132e-06, 1.27404126901e-05, -0.0001136001090271, -0.0001410149976514, 0.9999889435733578]|2114.7920031294297587|      0.00048828|[693, 0, 21, 63]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      22|[-0.0023926173205187, -0.0008241762227638, -0.00033051584698, 0.0001221228157921, 0.0003701253567128, 0.0017210692455088, 6.35466680075e-05, -2.77839078758e-05, -3.1561423657e-06, 0.000123458068828, -1.15639038625e-05, 1.58446889103e-05, -0.0002048330230584, -0.0002686261486613, 0.9999964666941881]|2114.5806121249324860|      0.00097656|[726, 0, 22, 66]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      23|[-0.0023926173205187, -0.0008241762227638, -0.00033051584698, 0.0001221228157921, 0.0003701253567128, 0.0017210692455088, 6.35466680075e-05, -2.77839078758e-05, -3.1561423657e-06, 0.000123458068828, -1.15639038625e-05, 1.58446889103e-05, -0.0002048330230584, -0.0002686261486613, 0.9999964666941881]|2114.5806121249324860|      0.00048828|[759, 0, 23, 69]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      24|[-0.0023926173205187, -0.0008241762227638, -0.00033051584698, 0.0001221228157921, 0.0003701253567128, 0.0017210692455088, 6.35466680075e-05, -2.77839078758e-05, -3.1561423657e-06, 0.000123458068828, -1.15639038625e-05, 1.58446889103e-05, -0.0002048330230584, -0.0002686261486613, 0.9999964666941881]|2114.5806121249324860|      0.00024414|[792, 0, 24, 72]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      25|[-0.0025993962976725, -0.0009353870698125, -0.0003727429016623, 0.000136155813537, 0.0003654345043371, 0.0017138499659522, 7.15419651907e-05, -3.2022536117e-05, -5.4137843907e-06, 0.0001390925902223, -1.30972189626e-05, 1.67361050117e-05, -0.0002307316049138, -0.0003062426596303, 0.9999986497069053]|2114.4744343705215215|      0.00048828|[825, 0, 25, 75]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      26|[-0.0025993962976725, -0.0009353870698125, -0.0003727429016623, 0.000136155813537, 0.0003654345043371, 0.0017138499659522, 7.15419651907e-05, -3.2022536117e-05, -5.4137843907e-06, 0.0001390925902223, -1.30972189626e-05, 1.67361050117e-05, -0.0002307316049138, -0.0003062426596303, 0.9999986497069053]|2114.4744343705215215|      0.00024414|[858, 0, 26, 78]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      27|[-0.0024062311665167, -0.0010601440895752, -0.0004104648853066, 0.0001533283043357, 0.0003530543650089, 0.0016831830139227, 8.13122116259e-05, -3.71563478461e-05, -8.039761026e-06, 0.000158565531557, -1.51229900285e-05, 1.78278420793e-05, -0.0002639302392501, -0.0003540923940237, 1.0000019729036629]|2114.3914816604556108|      0.00048828|[891, 0, 27, 81]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      28|[-0.0024062311665167, -0.0010601440895752, -0.0004104648853066, 0.0001533283043357, 0.0003530543650089, 0.0016831830139227, 8.13122116259e-05, -3.71563478461e-05, -8.039761026e-06, 0.000158565531557, -1.51229900285e-05, 1.78278420793e-05, -0.0002639302392501, -0.0003540923940237, 1.0000019729036629]|2114.3914816604556108|      0.00024414|[924, 0, 28, 84]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      29|[-0.0026018450162163, -0.0011851368084179, -0.0004569537748282, 0.0001695446048229, 0.0003520793549299, 0.0016935921762292, 9.04925917565e-05, -4.19842755069e-05, -1.06643373282e-05, 0.0001766445455235, -1.69227636592e-05, 1.88457415365e-05, -0.0002936996360108, -0.0003970498422877, 1.0000044301788817]|2114.3048905075297625|      0.00048828|[957, 0, 29, 87]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      30|[-0.0026018450162163, -0.0011851368084179, -0.0004569537748282, 0.0001695446048229, 0.0003520793549299, 0.0016935921762292, 9.04925917565e-05, -4.19842755069e-05, -1.06643373282e-05, 0.0001766445455235, -1.69227636592e-05, 1.88457415365e-05, -0.0002936996360108, -0.0003970498422877, 1.0000044301788817]|2114.3048905075297625|      0.00024414|[990, 0, 30, 90]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      31|[-0.0023994948228301, -0.0013008332040867, -0.0004914563218497, 0.0001855655813719, 0.0003433541458663, 0.0016762992253347, 9.98863174583e-05, -4.70205070981e-05, -1.32483488571e-05, 0.0001949077785192, -1.86515031835e-05, 1.99335373239e-05, -0.0003249856792761, -0.0004418147512314, 1.000007655276498]|2114.2191493467280452|      0.00048828|[1023, 0, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      32|[-0.0023994948228301, -0.0013008332040867, -0.0004914563218497, 0.0001855655813719, 0.0003433541458663, 0.0016762992253347, 9.98863174583e-05, -4.70205070981e-05, -1.32483488571e-05, 0.0001949077785192, -1.86515031835e-05, 1.99335373239e-05, -0.0003249856792761, -0.0004418147512314, 1.000007655276498]|2114.2191493467280452|      0.00024414|[1056, 0, 32, 96]                                                          |  | used linear model with 33 points | iterate failure | actual_k=0
      33|[-0.0025935826176324, -0.0014270597770486, -0.0005382848466073, 0.0002022221674841, 0.0003440267849758, 0.0016924700032949, 0.0001093621566386, -5.18270342776e-05, -1.57578404671e-05, 0.0002132491705746, -2.04711372848e-05, 2.0967367845e-05, -0.0003551791750475, -0.0004853075883102, 1.000010078804328]|2114.1344908042474344|      0.00048828|[1089, 0, 33, 99]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      34|[-0.0025935826176324, -0.0014270597770486, -0.0005382848466073, 0.0002022221674841, 0.0003440267849758, 0.0016924700032949, 0.0001093621566386, -5.18270342776e-05, -1.57578404671e-05, 0.0002132491705746, -2.04711372848e-05, 2.0967367845e-05, -0.0003551791750475, -0.0004853075883102, 1.000010078804328]|2114.1344908042474344|      0.00024414|[1122, 0, 34, 102]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      35|[-0.0023900923478378, -0.0015416297700097, -0.0005722221440405, 0.0002183379286916, 0.0003363513713296, 0.0016784188574072, 0.0001185629870359, -5.66976451402e-05, -1.82103140263e-05, 0.0002314025369384, -2.23186689326e-05, 2.20208064753e-05, -0.0003861576644897, -0.0005298496601583, 1.0000132636825958]|2114.0488609133785758|      0.00048828|[1155, 0, 35, 105]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      36|[-0.0023900923478378, -0.0015416297700097, -0.0005722221440405, 0.0002183379286916, 0.0003363513713296, 0.0016784188574072, 0.0001185629870359, -5.66976451402e-05, -1.82103140263e-05, 0.0002314025369384, -2.23186689326e-05, 2.20208064753e-05, -0.0003861576644897, -0.0005298496601583, 1.0000132636825958]|2114.0488609133785758|      0.00024414|[1188, 0, 36, 108]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      37|[-0.0025841503813068, -0.0016676348094277, -0.0006189498677003, 0.0002351171306746, 0.0003377294286671, 0.0016963653359878, 0.0001280973541993, -6.1606866659e-05, -2.06943581217e-05, 0.0002496554082309, -2.40300174687e-05, 2.30560730149e-05, -0.0004163860933222, -0.0005734569948577, 1.0000157450352982]|2113.9646905444456024|      0.00048828|[1221, 0, 37, 111]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      38|[-0.0025841503813068, -0.0016676348094277, -0.0006189498677003, 0.0002351171306746, 0.0003377294286671, 0.0016963653359878, 0.0001280973541993, -6.1606866659e-05, -2.06943581217e-05, 0.0002496554082309, -2.40300174687e-05, 2.30560730149e-05, -0.0004163860933222, -0.0005734569948577, 1.0000157450352982]|2113.9646905444456024|      0.00024414|[1254, 0, 38, 114]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      39|[-0.0023803666210356, -0.0017818198549756, -0.0006526800452635, 0.0002512460479678, 0.000330598596878, 0.0016829018107542, 0.0001373835072843, -6.64877196977e-05, -2.32596736895e-05, 0.0002678030647927, -2.58124042774e-05, 2.40974600636e-05, -0.0004473732143471, -0.0006180393555203, 1.0000189997985158]|2113.8793914675288761|      0.00048828|[1287, 0, 39, 117]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      40|[-0.0023803666210356, -0.0017818198549756, -0.0006526800452635, 0.0002512460479678, 0.000330598596878, 0.0016829018107542, 0.0001373835072843, -6.64877196977e-05, -2.32596736895e-05, 0.0002678030647927, -2.58124042774e-05, 2.40974600636e-05, -0.0004473732143471, -0.0006180393555203, 1.0000189997985158]|2113.8793914675288761|      0.00024414|[1320, 0, 40, 120]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      41|[-0.0025745874996615, -0.0019075611061436, -0.0006992351174568, 0.0002679663070868, 0.0003324422861191, 0.0017012507652226, 0.0001468232782815, -7.13788062651e-05, -2.58060763284e-05, 0.0002861386618511, -2.76804399681e-05, 2.51017524996e-05, -0.0004775473564749, -0.0006617198878698, 1.0000215160444381]|2113.7955928970127388|      0.00048828|[1353, 0, 41, 123]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      42|[-0.0025745874996615, -0.0019075611061436, -0.0006992351174568, 0.0002679663070868, 0.0003324422861191, 0.0017012507652226, 0.0001468232782815, -7.13788062651e-05, -2.58060763284e-05, 0.0002861386618511, -2.76804399681e-05, 2.51017524996e-05, -0.0004775473564749, -0.0006617198878698, 1.0000215160444381]|2113.7955928970127388|      0.00024414|[1386, 0, 42, 126]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      43|[-0.0023705391951866, -0.0020213496257086, -0.0007327408412411, 0.0002840494473039, 0.0003256001358772, 0.0016877881027785, 0.0001560173328429, -7.62464288471e-05, -2.83415271894e-05, 0.0003042400472325, -2.94236326472e-05, 2.61186264016e-05, -0.0005085782451009, -0.0007063550341807, 1.0000247018983126]|2113.7107738969316415|      0.00048828|[1419, 0, 43, 129]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      44|[-0.0023705391951866, -0.0020213496257086, -0.0007327408412411, 0.0002840494473039, 0.0003256001358772, 0.0016877881027785, 0.0001560173328429, -7.62464288471e-05, -2.83415271894e-05, 0.0003042400472325, -2.94236326472e-05, 2.61186264016e-05, -0.0005085782451009, -0.0007063550341807, 1.0000247018983126]|2113.7107738969316415|      0.00024414|[1452, 0, 44, 132]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      45|[-0.0025650732727238, -0.0021466560829679, -0.0007790542541521, 0.0003007666187172, 0.0003275759828372, 0.0017063018222068, 0.0001655762118463, -8.11437064958e-05, -3.08054909135e-05, 0.0003226387413318, -3.13654847142e-05, 2.71705712019e-05, -0.0005388072012453, -0.0007499842124665, 1.0000272039943723]|2113.6273946886190060|      0.00048828|[1485, 0, 45, 135]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      46|[-0.0025650732727238, -0.0021466560829679, -0.0007790542541521, 0.0003007666187172, 0.0003275759828372, 0.0017063018222068, 0.0001655762118463, -8.11437064958e-05, -3.08054909135e-05, 0.0003226387413318, -3.13654847142e-05, 2.71705712019e-05, -0.0005388072012453, -0.0007499842124665, 1.0000272039943723]|2113.6273946886190060|      0.00024414|[1518, 0, 46, 138]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      47|[-0.0023607343174817, -0.0022600160608564, -0.0008124304134149, 0.0003169342774029, 0.0003209724347815, 0.0016929192061498, 0.0001748167050606, -8.60120706951e-05, -3.33346639104e-05, 0.0003408180097912, -3.31499759113e-05, 2.82000284275e-05, -0.0005696890454442, -0.0007945650733275, 1.0000304185324866]|2113.5430355675612191|      0.00048828|[1551, 0, 47, 141]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      48|[-0.0023607343174817, -0.0022600160608564, -0.0008124304134149, 0.0003169342774029, 0.0003209724347815, 0.0016929192061498, 0.0001748167050606, -8.60120706951e-05, -3.33346639104e-05, 0.0003408180097912, -3.31499759113e-05, 2.82000284275e-05, -0.0005696890454442, -0.0007945650733275, 1.0000304185324866]|2113.5430355675612191|      0.00024414|[1584, 0, 48, 144]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      49|[-0.0025554947656233, -0.0023850801837815, -0.0008586541676924, 0.0003336051666261, 0.0003233157477071, 0.0017112605663469, 0.0001843918714204, -9.09416847768e-05, -3.58796535542e-05, 0.0003591465000115, -3.49210455773e-05, 2.92634931881e-05, -0.0005998040268194, -0.0008381511605531, 1.0000329095113962]|2113.4599244032588103|      0.00048828|[1617, 0, 49, 147]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      50|[-0.0025554947656233, -0.0023850801837815, -0.0008586541676924, 0.0003336051666261, 0.0003233157477071, 0.0017112605663469, 0.0001843918714204, -9.09416847768e-05, -3.58796535542e-05, 0.0003591465000115, -3.49210455773e-05, 2.92634931881e-05, -0.0005998040268194, -0.0008381511605531, 1.0000329095113962]|2113.4599244032588103|      0.00024414|[1650, 0, 50, 150]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
