k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.00024414|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[-1.38476315786e-05, -0.0002328525925582, 1.0000271707234887, 0.0500045567056701, 26061.39994584754, 38.710481110134424, 37027.10003382647]|9318.0996606411481480|      0.00048828|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      14|[-1.38476315786e-05, -0.0002328525925582, 1.0000271707234887, 0.0500045567056701, 26061.39994584754, 38.710481110134424, 37027.10003382647]|9318.0996606411481480|      0.00024414|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[-1.38476315786e-05, -0.0002328525925582, 1.0000271707234887, 0.0500045567056701, 26061.39994584754, 38.710481110134424, 37027.10003382647]|9318.0996606411481480|      0.00012207|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[-1.38476315786e-05, -0.0002328525925582, 1.0000271707234887, 0.0500045567056701, 26061.39994584754, 38.710481110134424, 37027.10003382647]|9318.0996606411481480|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-7.3997884539e-06, -0.0001839620110014, 1.0000265240119863, 0.0500265229332263, 26061.399929861585, 38.71045761014872, 37027.100032185386]|9309.4949755332763743|      0.00012207|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[-7.3997884539e-06, -0.0001839620110014, 1.0000265240119863, 0.0500265229332263, 26061.399929861585, 38.71045761014872, 37027.100032185386]|9309.4949755332763743|      0.00006104|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-7.3997884539e-06, -0.0001839620110014, 1.0000265240119863, 0.0500265229332263, 26061.399929861585, 38.71045761014872, 37027.100032185386]|9309.4949755332763743|      0.00003052|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[-5.3495466046e-06, -0.000212227942276, 1.000020733939329, 0.0500361612252904, 26061.39992920898, 38.71045688511817, 37027.10003130049]|9293.0479522570694826|      0.00006104|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[-5.3495466046e-06, -0.000212227942276, 1.000020733939329, 0.0500361612252904, 26061.39992920898, 38.71045688511817, 37027.10003130049]|9293.0479522570694826|      0.00003052|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[-5.3495466046e-06, -0.000212227942276, 1.000020733939329, 0.0500361612252904, 26061.39992920898, 38.71045688511817, 37027.10003130049]|9293.0479522570694826|      0.00001526|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[-5.262626001e-06, -0.0002008442445827, 1.0000152663618964, 0.0500432621938762, 26061.39992723509, 38.710454282915435, 37027.1000348003]|9291.2487783407832467|      0.00003052|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[-8.1180257846e-06, -0.0002217725046185, 1.0000157376587553, 0.0500628196220803, 26061.399927062233, 38.710444476472134, 37027.10003229713]|9287.8834949134907220|      0.00006104|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-8.1180257846e-06, -0.0002217725046185, 1.0000157376587553, 0.0500628196220803, 26061.399927062233, 38.710444476472134, 37027.10003229713]|9287.8834949134907220|      0.00003052|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-8.0374267481e-06, -0.0001979219809438, 1.000011081857856, 0.0500804614965932, 26061.399930273856, 38.71044700768366, 37027.1000358797]|9279.2379054536831973|      0.00006104|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[-8.0374267481e-06, -0.0001979219809438, 1.000011081857856, 0.0500804614965932, 26061.399930273856, 38.71044700768366, 37027.1000358797]|9279.2379054536831973|      0.00003052|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-8.0374267481e-06, -0.0001979219809438, 1.000011081857856, 0.0500804614965932, 26061.399930273856, 38.71044700768366, 37027.1000358797]|9279.2379054536831973|      0.00001526|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-6.73869902e-06, -0.0002093876710094, 1.000013366770328, 0.0500900585412739, 26061.399930513962, 38.710447501545296, 37027.100034445735]|9273.7645465673067520|      0.00003052|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[-1.4823904462e-06, -0.0001987010311041, 1.0000065984446123, 0.0501156409691496, 26061.39993132044, 38.7104424808468, 37027.10002648578]|9266.4836227516516374|      0.00006104|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-1.4823904462e-06, -0.0001987010311041, 1.0000065984446123, 0.0501156409691496, 26061.39993132044, 38.7104424808468, 37027.10002648578]|9266.4836227516516374|      0.00003052|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[-1.4823904462e-06, -0.0001987010311041, 1.0000065984446123, 0.0501156409691496, 26061.39993132044, 38.7104424808468, 37027.10002648578]|9266.4836227516516374|      0.00001526|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-3.9204997223e-06, -0.0002103340728268, 1.0000092056382663, 0.0501218322684499, 26061.399933783723, 38.71043916932596, 37027.100031907496]|9262.7652427745979367|      0.00003052|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[-6.350312433e-06, -0.000192165544218, 1.0000041543918394, 0.050143181240648, 26061.39992804437, 38.710439127194604, 37027.10004091236]|9260.3526958634320181|      0.00006104|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-3.43394087912e-05, -0.0001996513557351, 0.9999845437982656, 0.0501884117745328, 26061.399947388923, 38.71043888641773, 37027.10003190031]|9240.4701350857158104|      0.00012207|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
