k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.96899195652128, -0.0210121181052739, 0.8199936962991485, 109.98218654813894, 0.0072709896270428, 0.8791613181356019, 100.00418261230729, 0.1627805514185032, 0.76611489821727, 87.98423362741559, 0.3969310834961913, 0.5922806411414658, 86.05033982125306, 0.3869606466411331, 0.6784911281960528, 84.08770590424766, 0.5026028835815033, 0.572624137155008, 79.90688014183985, 0.6676014873753935, 0.3283741009625553, 75.96911603328701, 0.8651816929315193, 0.0880427528389916, 886.3972176948208, 909.9827832921284, 922.433492740474, 926.403398742015, 935.5189363534531, 952.8336281485979, 975.699004242742]|258.1291198730468750|      0.12500000|[498, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[119.96899195652128, -0.0210121181052739, 0.8199936962991485, 109.98218654813894, 0.0072709896270428, 0.8791613181356019, 100.00418261230729, 0.1627805514185032, 0.76611489821727, 87.98423362741559, 0.3969310834961913, 0.5922806411414658, 86.05033982125306, 0.3869606466411331, 0.6784911281960528, 84.08770590424766, 0.5026028835815033, 0.572624137155008, 79.90688014183985, 0.6676014873753935, 0.3283741009625553, 75.96911603328701, 0.8651816929315193, 0.0880427528389916, 886.3972176948208, 909.9827832921284, 922.433492740474, 926.403398742015, 935.5189363534531, 952.8336281485979, 975.699004242742]|258.1291198730468750|      0.06250000|[552, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[119.96899195652128, -0.0210121181052739, 0.8199936962991485, 109.98218654813894, 0.0072709896270428, 0.8791613181356019, 100.00418261230729, 0.1627805514185032, 0.76611489821727, 87.98423362741559, 0.3969310834961913, 0.5922806411414658, 86.05033982125306, 0.3869606466411331, 0.6784911281960528, 84.08770590424766, 0.5026028835815033, 0.572624137155008, 79.90688014183985, 0.6676014873753935, 0.3283741009625553, 75.96911603328701, 0.8651816929315193, 0.0880427528389916, 886.3972176948208, 909.9827832921284, 922.433492740474, 926.403398742015, 935.5189363534531, 952.8336281485979, 975.699004242742]|258.1291198730468750|      0.03125000|[606, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[119.9666819212069, -0.0265821767937917, 0.8128463772835749, 109.98958990387108, 0.0221730484790112, 0.8828276558851337, 100.00522126511207, 0.1528225233296865, 0.7593609485785824, 87.99211627787963, 0.3979684754105852, 0.5990791670503661, 86.04988588115171, 0.394012312725392, 0.6810237197785506, 84.09028617471053, 0.5004434420133484, 0.5680131034397347, 79.90513412619275, 0.6647396194942061, 0.3225750834317261, 75.96877568854677, 0.8732370575938666, 0.0916607346086949, 886.3931599531498, 909.9861560338668, 922.4354695511533, 926.3981406549907, 935.5176405122124, 952.8412166382946, 975.7026032979492]|159.9436187744140625|      0.06250000|[635, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[119.9666819212069, -0.0265821767937917, 0.8128463772835749, 109.98958990387108, 0.0221730484790112, 0.8828276558851337, 100.00522126511207, 0.1528225233296865, 0.7593609485785824, 87.99211627787963, 0.3979684754105852, 0.5990791670503661, 86.04988588115171, 0.394012312725392, 0.6810237197785506, 84.09028617471053, 0.5004434420133484, 0.5680131034397347, 79.90513412619275, 0.6647396194942061, 0.3225750834317261, 75.96877568854677, 0.8732370575938666, 0.0916607346086949, 886.3931599531498, 909.9861560338668, 922.4354695511533, 926.3981406549907, 935.5176405122124, 952.8412166382946, 975.7026032979492]|159.9436187744140625|      0.03125000|[689, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[119.9720853101663, -0.0272714374311184, 0.8080815455787566, 109.99013011168744, 0.016792956070299, 0.8854621601908697, 100.00054181145055, 0.1578896378168245, 0.7608914812818112, 87.99091090498574, 0.4033607851289536, 0.5989246008817583, 86.05069182596492, 0.3976183397823044, 0.6829894574300303, 84.08867932340739, 0.4967224531784825, 0.566167929032531, 79.89768726388337, 0.6555530780736434, 0.3129903218351788, 75.96629307632666, 0.8646649661765591, 0.0993047323948339, 886.4050022956891, 909.9738165527134, 922.439334596243, 926.3923480720997, 935.5233478263882, 952.8396554159735, 975.6976644231779]|133.7708129882812500|      0.06250000|[744, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
      17|[119.9720853101663, -0.0272714374311184, 0.8080815455787566, 109.99013011168744, 0.016792956070299, 0.8854621601908697, 100.00054181145055, 0.1578896378168245, 0.7608914812818112, 87.99091090498574, 0.4033607851289536, 0.5989246008817583, 86.05069182596492, 0.3976183397823044, 0.6829894574300303, 84.08867932340739, 0.4967224531784825, 0.566167929032531, 79.89768726388337, 0.6555530780736434, 0.3129903218351788, 75.96629307632666, 0.8646649661765591, 0.0993047323948339, 886.4050022956891, 909.9738165527134, 922.439334596243, 926.3923480720997, 935.5233478263882, 952.8396554159735, 975.6976644231779]|133.7708129882812500|      0.03125000|[799, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[119.9720853101663, -0.0272714374311184, 0.8080815455787566, 109.99013011168744, 0.016792956070299, 0.8854621601908697, 100.00054181145055, 0.1578896378168245, 0.7608914812818112, 87.99091090498574, 0.4033607851289536, 0.5989246008817583, 86.05069182596492, 0.3976183397823044, 0.6829894574300303, 84.08867932340739, 0.4967224531784825, 0.566167929032531, 79.89768726388337, 0.6555530780736434, 0.3129903218351788, 75.96629307632666, 0.8646649661765591, 0.0993047323948339, 886.4050022956891, 909.9738165527134, 922.439334596243, 926.3923480720997, 935.5233478263882, 952.8396554159735, 975.6976644231779]|133.7708129882812500|      0.01562500|[853, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[119.97143228019979, -0.0243659383170662, 0.8048156564181439, 109.98966434858276, 0.0133651550503612, 0.8831866820924759, 100.00006524739925, 0.1608663760834433, 0.7552169078903844, 87.99149856888624, 0.4055160613194883, 0.60061175175443, 86.0523753059827, 0.4018404639587804, 0.6840553962380914, 84.09103855396037, 0.4922675497080378, 0.5649295823260553, 79.89681971951062, 0.6557148379766607, 0.3122969195627567, 75.96257169306973, 0.8695414820391759, 0.1005229660366402, 886.4017562114672, 909.9751468297525, 922.4400645478639, 926.3918919644872, 935.5289299207902, 952.8443542308605, 975.6993774476546]|120.5354003906250000|      0.03125000|[882, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[119.97143228019979, -0.0243659383170662, 0.8048156564181439, 109.98966434858276, 0.0133651550503612, 0.8831866820924759, 100.00006524739925, 0.1608663760834433, 0.7552169078903844, 87.99149856888624, 0.4055160613194883, 0.60061175175443, 86.0523753059827, 0.4018404639587804, 0.6840553962380914, 84.09103855396037, 0.4922675497080378, 0.5649295823260553, 79.89681971951062, 0.6557148379766607, 0.3122969195627567, 75.96257169306973, 0.8695414820391759, 0.1005229660366402, 886.4017562114672, 909.9751468297525, 922.4400645478639, 926.3918919644872, 935.5289299207902, 952.8443542308605, 975.6993774476546]|120.5354003906250000|      0.01562500|[936, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[119.97563797182413, -0.0284514190836295, 0.8053136013592013, 109.98736017167995, 0.0139936396399266, 0.8849390006339699, 99.9962870660876, 0.1668780712028968, 0.7558932266075296, 87.98641926641764, 0.4026808639395978, 0.6019187841720477, 86.05081674218894, 0.4070382844088362, 0.6871803648637647, 84.09265805483707, 0.4901730459043948, 0.5654810615073033, 79.8974403427997, 0.6605091543566501, 0.3138617246436942, 75.95846958890704, 0.8706543870361223, 0.1031088868310681, 886.4025326882614, 909.9718869278588, 922.4412888666593, 926.3909977464759, 935.5307270222398, 952.8436892573758, 975.6992281924264]|116.0096740722656250|      0.03125000|[964, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[119.97563797182413, -0.0284514190836295, 0.8053136013592013, 109.98736017167995, 0.0139936396399266, 0.8849390006339699, 99.9962870660876, 0.1668780712028968, 0.7558932266075296, 87.98641926641764, 0.4026808639395978, 0.6019187841720477, 86.05081674218894, 0.4070382844088362, 0.6871803648637647, 84.09265805483707, 0.4901730459043948, 0.5654810615073033, 79.8974403427997, 0.6605091543566501, 0.3138617246436942, 75.95846958890704, 0.8706543870361223, 0.1031088868310681, 886.4025326882614, 909.9718869278588, 922.4412888666593, 926.3909977464759, 935.5307270222398, 952.8436892573758, 975.6992281924264]|116.0096740722656250|      0.01562500|[1019, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[119.97563797182413, -0.0284514190836295, 0.8053136013592013, 109.98736017167995, 0.0139936396399266, 0.8849390006339699, 99.9962870660876, 0.1668780712028968, 0.7558932266075296, 87.98641926641764, 0.4026808639395978, 0.6019187841720477, 86.05081674218894, 0.4070382844088362, 0.6871803648637647, 84.09265805483707, 0.4901730459043948, 0.5654810615073033, 79.8974403427997, 0.6605091543566501, 0.3138617246436942, 75.95846958890704, 0.8706543870361223, 0.1031088868310681, 886.4025326882614, 909.9718869278588, 922.4412888666593, 926.3909977464759, 935.5307270222398, 952.8436892573758, 975.6992281924264]|116.0096740722656250|      0.00781250|[1073, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[119.9763121494083, -0.0285316501665447, 0.8061483642607213, 109.9878740684371, 0.0173193412180043, 0.885191276589909, 99.9963133426563, 0.1652881662798412, 0.7558642464539105, 87.98755248081419, 0.4050047917426248, 0.6034329861732434, 86.05061440213663, 0.4060777729641057, 0.6898438003773415, 84.09343459200771, 0.4897504177826619, 0.5655055266893371, 79.89813874015942, 0.661352073474265, 0.3137562072782523, 75.95705708887127, 0.8683603888346507, 0.1019472725511075, 886.4039045058774, 909.9728570559341, 922.4415593005164, 926.3934395975987, 935.5294893407308, 952.8460567108131, 975.7007549315019]|111.3448638916015625|      0.01562500|[1101, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[119.9763121494083, -0.0285316501665447, 0.8061483642607213, 109.9878740684371, 0.0173193412180043, 0.885191276589909, 99.9963133426563, 0.1652881662798412, 0.7558642464539105, 87.98755248081419, 0.4050047917426248, 0.6034329861732434, 86.05061440213663, 0.4060777729641057, 0.6898438003773415, 84.09343459200771, 0.4897504177826619, 0.5655055266893371, 79.89813874015942, 0.661352073474265, 0.3137562072782523, 75.95705708887127, 0.8683603888346507, 0.1019472725511075, 886.4039045058774, 909.9728570559341, 922.4415593005164, 926.3934395975987, 935.5294893407308, 952.8460567108131, 975.7007549315019]|111.3448638916015625|      0.00781250|[1156, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[119.97601211286295, -0.0244648787282563, 0.8088883045303416, 109.98983547152001, 0.0170918593967846, 0.8863086718707176, 99.99638994675914, 0.1661609324479199, 0.7556338551120929, 87.98646217554831, 0.407462371705944, 0.6012065868465771, 86.05137985423023, 0.4055070368510723, 0.6886950683563362, 84.09290835727798, 0.4872208466678074, 0.5655171396966859, 79.89830598844934, 0.6619704603891502, 0.3140585427701289, 75.95458437534874, 0.8680517024762943, 0.1008543652703893, 886.4035044234066, 909.9733115717039, 922.4410184194903, 926.3943772246243, 935.5290832829018, 952.8462392781216, 975.7003117568087]|105.9959869384765625|      0.01562500|[1184, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[119.97601211286295, -0.0244648787282563, 0.8088883045303416, 109.98983547152001, 0.0170918593967846, 0.8863086718707176, 99.99638994675914, 0.1661609324479199, 0.7556338551120929, 87.98646217554831, 0.407462371705944, 0.6012065868465771, 86.05137985423023, 0.4055070368510723, 0.6886950683563362, 84.09290835727798, 0.4872208466678074, 0.5655171396966859, 79.89830598844934, 0.6619704603891502, 0.3140585427701289, 75.95458437534874, 0.8680517024762943, 0.1008543652703893, 886.4035044234066, 909.9733115717039, 922.4410184194903, 926.3943772246243, 935.5290832829018, 952.8462392781216, 975.7003117568087]|105.9959869384765625|      0.00781250|[1239, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[119.97483949331814, -0.0242160967389334, 0.8078798062902885, 109.9898968552016, 0.0198240585199284, 0.88590513450068, 99.99475012829068, 0.1661346991363369, 0.7558622337273119, 87.98767096487167, 0.4096397955484713, 0.603268748558361, 86.05026315979852, 0.4085539702156451, 0.6894447269079064, 84.09248617194501, 0.4852657099762916, 0.5645532332476697, 79.89515875506369, 0.6606315138644847, 0.3137334840721086, 75.95517249637557, 0.8682367070124054, 0.1010976254676246, 886.4013710063178, 909.9752890263607, 922.4404510654982, 926.394203583251, 935.5286804561782, 952.8465289723538, 975.6996580140828]|100.0136184692382812|      0.01562500|[1267, 92, 0, 92]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[119.97483949331814, -0.0242160967389334, 0.8078798062902885, 109.9898968552016, 0.0198240585199284, 0.88590513450068, 99.99475012829068, 0.1661346991363369, 0.7558622337273119, 87.98767096487167, 0.4096397955484713, 0.603268748558361, 86.05026315979852, 0.4085539702156451, 0.6894447269079064, 84.09248617194501, 0.4852657099762916, 0.5645532332476697, 79.89515875506369, 0.6606315138644847, 0.3137334840721086, 75.95517249637557, 0.8682367070124054, 0.1010976254676246, 886.4013710063178, 909.9752890263607, 922.4404510654982, 926.394203583251, 935.5286804561782, 952.8465289723538, 975.6996580140828]|100.0136184692382812|      0.00781250|[1322, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[119.97264789618121, -0.023077300960568, 0.8098148913932701, 109.9913398282896, 0.0191095360288988, 0.884393745477265, 99.99390214200821, 0.1694376165851393, 0.7573861136419271, 87.98725758431341, 0.4118072372052564, 0.6037440004410434, 86.0491319384483, 0.4104369501746565, 0.6914564879557553, 84.09193128346318, 0.4856613083652236, 0.5641196735434403, 79.89571763991056, 0.6591399645445915, 0.3134988637631748, 75.95697767462563, 0.868607289312923, 0.1001918968469134, 886.4010717466628, 909.9755997753758, 922.4377036756277, 926.3932910209621, 935.5283319097191, 952.8480249884229, 975.6995650226603]| 98.0416946411132812|      0.01562500|[1377, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | iterate success | actual_k=1
      31|[119.97264789618121, -0.023077300960568, 0.8098148913932701, 109.9913398282896, 0.0191095360288988, 0.884393745477265, 99.99390214200821, 0.1694376165851393, 0.7573861136419271, 87.98725758431341, 0.4118072372052564, 0.6037440004410434, 86.0491319384483, 0.4104369501746565, 0.6914564879557553, 84.09193128346318, 0.4856613083652236, 0.5641196735434403, 79.89571763991056, 0.6591399645445915, 0.3134988637631748, 75.95697767462563, 0.868607289312923, 0.1001918968469134, 886.4010717466628, 909.9755997753758, 922.4377036756277, 926.3932910209621, 935.5283319097191, 952.8480249884229, 975.6995650226603]| 98.0416946411132812|      0.00781250|[1431, 104, 0, 104]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[119.97301593032574, -0.0242718177063446, 0.8067602998560168, 109.98989679691961, 0.0214917738680237, 0.8862841982104849, 99.99399696627012, 0.1704527078794019, 0.7580666160256411, 87.98686450060191, 0.4138313221647604, 0.6042571106558525, 86.04936312077324, 0.4102194416525192, 0.6895657633469505, 84.09092680878854, 0.4821069410178351, 0.5649975989799685, 79.89723243495841, 0.6586870518866247, 0.3137162132714382, 75.9561030423369, 0.8683932582848227, 0.1001486136708302, 886.4011802197537, 909.9750984299378, 922.4401888464934, 926.3951937424692, 935.5274205169334, 952.8476272980361, 975.6990199704525]| 93.4313201904296875|      0.01562500|[1486, 108, 0, 108]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | iterate success | actual_k=1
