k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[99.91056594887887, 0.2853597047372033, 0.2604416643494946, 0.953168299469675, 100.04703684434155, 0.1541448328442613, 0.2612898382389513, 0.8553749742558754, 100.00898835997225, 0.0454836920813882, 0.3092053630190103, 0.7757844692013883, 100.0136295633259, 0.0987371759903767, 0.2716125830433541, 0.6368520943569773, 99.95223744633856, 0.1431332785364803, 0.4532792811170695, 0.2614961783431535, 99.9382143156874, 0.6888127815835172, 0.5745381631268383, 0.0435780685771173, 300.0207865382708, 300.06447561957333, 299.97832403049654, 299.9136726229396, 299.9669712431939]|105.7234268188476562|      0.12500000|[1204, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[99.91056594887887, 0.2853597047372033, 0.2604416643494946, 0.953168299469675, 100.04703684434155, 0.1541448328442613, 0.2612898382389513, 0.8553749742558754, 100.00898835997225, 0.0454836920813882, 0.3092053630190103, 0.7757844692013883, 100.0136295633259, 0.0987371759903767, 0.2716125830433541, 0.6368520943569773, 99.95223744633856, 0.1431332785364803, 0.4532792811170695, 0.2614961783431535, 99.9382143156874, 0.6888127815835172, 0.5745381631268383, 0.0435780685771173, 300.0207865382708, 300.06447561957333, 299.97832403049654, 299.9136726229396, 299.9669712431939]|105.7234268188476562|      0.06250000|[1314, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[99.9124715723896, 0.2722674501089017, 0.2536043520742617, 0.9639081521105977, 100.05524377613331, 0.1785220654503394, 0.2778395653346398, 0.8681534029706547, 100.00974546536908, 0.0693861208013125, 0.3174136016972465, 0.7702553006268792, 100.01942572216855, 0.0774349549893842, 0.247798196460456, 0.624639788755539, 99.95242274783001, 0.153361741673822, 0.4596924363190925, 0.2743703322356275, 99.92966433754962, 0.6851129004546199, 0.5661149062833151, 0.0530913167582369, 300.02134359249914, 300.06398868432643, 299.97523543127147, 299.9188656965205, 299.9668523328988]| 95.3485412597656250|      0.12500000|[1424, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[99.9124715723896, 0.2722674501089017, 0.2536043520742617, 0.9639081521105977, 100.05524377613331, 0.1785220654503394, 0.2778395653346398, 0.8681534029706547, 100.00974546536908, 0.0693861208013125, 0.3174136016972465, 0.7702553006268792, 100.01942572216855, 0.0774349549893842, 0.247798196460456, 0.624639788755539, 99.95242274783001, 0.153361741673822, 0.4596924363190925, 0.2743703322356275, 99.92966433754962, 0.6851129004546199, 0.5661149062833151, 0.0530913167582369, 300.02134359249914, 300.06398868432643, 299.97523543127147, 299.9188656965205, 299.9668523328988]| 95.3485412597656250|      0.06250000|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[99.9124715723896, 0.2722674501089017, 0.2536043520742617, 0.9639081521105977, 100.05524377613331, 0.1785220654503394, 0.2778395653346398, 0.8681534029706547, 100.00974546536908, 0.0693861208013125, 0.3174136016972465, 0.7702553006268792, 100.01942572216855, 0.0774349549893842, 0.247798196460456, 0.624639788755539, 99.95242274783001, 0.153361741673822, 0.4596924363190925, 0.2743703322356275, 99.92966433754962, 0.6851129004546199, 0.5661149062833151, 0.0530913167582369, 300.02134359249914, 300.06398868432643, 299.97523543127147, 299.9188656965205, 299.9668523328988]| 95.3485412597656250|      0.03125000|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[99.91713118970293, 0.2810206288795402, 0.2621594550724124, 0.9647499759465025, 100.04857618823915, 0.1750988792855291, 0.2764629638053532, 0.8684424223920402, 100.00758897577577, 0.0803291465867156, 0.3174153944356846, 0.7714936213176892, 100.0205124172569, 0.092613032764837, 0.2551944529802538, 0.6337330729078886, 99.95501552986526, 0.1454566441242729, 0.4574172488069645, 0.2634177369904817, 99.92584641088432, 0.682673569452474, 0.5668097656426735, 0.0552119693759107, 300.0175732511013, 300.0642757240401, 299.97737681870746, 299.9166377152556, 299.9640962148555]| 80.2879180908203125|      0.06250000|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[99.91713118970293, 0.2810206288795402, 0.2621594550724124, 0.9647499759465025, 100.04857618823915, 0.1750988792855291, 0.2764629638053532, 0.8684424223920402, 100.00758897577577, 0.0803291465867156, 0.3174153944356846, 0.7714936213176892, 100.0205124172569, 0.092613032764837, 0.2551944529802538, 0.6337330729078886, 99.95501552986526, 0.1454566441242729, 0.4574172488069645, 0.2634177369904817, 99.92584641088432, 0.682673569452474, 0.5668097656426735, 0.0552119693759107, 300.0175732511013, 300.0642757240401, 299.97737681870746, 299.9166377152556, 299.9640962148555]| 80.2879180908203125|      0.03125000|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[99.91713118970293, 0.2810206288795402, 0.2621594550724124, 0.9647499759465025, 100.04857618823915, 0.1750988792855291, 0.2764629638053532, 0.8684424223920402, 100.00758897577577, 0.0803291465867156, 0.3174153944356846, 0.7714936213176892, 100.0205124172569, 0.092613032764837, 0.2551944529802538, 0.6337330729078886, 99.95501552986526, 0.1454566441242729, 0.4574172488069645, 0.2634177369904817, 99.92584641088432, 0.682673569452474, 0.5668097656426735, 0.0552119693759107, 300.0175732511013, 300.0642757240401, 299.97737681870746, 299.9166377152556, 299.9640962148555]| 80.2879180908203125|      0.01562500|[1972, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[99.91592877792341, 0.2886133439457797, 0.2666706689008145, 0.9672741778478829, 100.04798305259952, 0.1839709311479598, 0.2781633371341873, 0.8689852322113298, 100.01016710874418, 0.0841940829929548, 0.3149629542948746, 0.769058479835749, 100.02234244171694, 0.0959867411995108, 0.2563473946035975, 0.6358617438837846, 99.9549638368969, 0.144889881043655, 0.4537004458540727, 0.2624915560433657, 99.92580555390693, 0.6817867971518653, 0.5656726428994512, 0.0561319416650642, 300.01651826975785, 300.063456440064, 299.9760596044061, 299.9166199155259, 299.96338333106746]| 75.5741271972656250|      0.03125000|[2082, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[99.91980228675419, 0.2995659798365857, 0.2679519536257023, 0.9690851225608863, 100.04793404682624, 0.1941726602887759, 0.2814804906963089, 0.8702185261341261, 100.01185848577471, 0.0963507374011498, 0.3168691748097843, 0.7746897049285937, 100.01927656216729, 0.0999282852076539, 0.2590140635467982, 0.6398653086902738, 99.94943543401786, 0.1531264233748852, 0.452407835459454, 0.2641938859480593, 99.93602451371024, 0.6741778139224447, 0.576331707057094, 0.0553170018731071, 300.01564256883876, 300.0704968973516, 299.97422196783225, 299.9093832506992, 299.96397753103855]| 69.8221206665039062|      0.06250000|[2193, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      21|[99.91980228675419, 0.2995659798365857, 0.2679519536257023, 0.9690851225608863, 100.04793404682624, 0.1941726602887759, 0.2814804906963089, 0.8702185261341261, 100.01185848577471, 0.0963507374011498, 0.3168691748097843, 0.7746897049285937, 100.01927656216729, 0.0999282852076539, 0.2590140635467982, 0.6398653086902738, 99.94943543401786, 0.1531264233748852, 0.452407835459454, 0.2641938859480593, 99.93602451371024, 0.6741778139224447, 0.576331707057094, 0.0553170018731071, 300.01564256883876, 300.0704968973516, 299.97422196783225, 299.9093832506992, 299.96397753103855]| 69.8221206665039062|      0.03125000|[2303, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      22|[99.91662871609525, 0.308540521931996, 0.2786642944817639, 0.9674274258792246, 100.04470908509018, 0.2064995503613425, 0.2854515676071912, 0.8745811802346742, 100.01047526744047, 0.105394913649316, 0.3156126045450452, 0.7671251980629563, 100.02340382310877, 0.1144373816494207, 0.2671023375632474, 0.6417612349575181, 99.94485143186033, 0.1508176332437748, 0.4469426328499431, 0.269106433410772, 99.93189063843651, 0.6762596290389717, 0.5778742574938246, 0.0546024737354416, 300.0203037403924, 300.0712606275308, 299.97610089838014, 299.9080881282429, 299.96418233887204]| 65.7374496459960938|      0.06250000|[2413, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      23|[99.91662871609525, 0.308540521931996, 0.2786642944817639, 0.9674274258792246, 100.04470908509018, 0.2064995503613425, 0.2854515676071912, 0.8745811802346742, 100.01047526744047, 0.105394913649316, 0.3156126045450452, 0.7671251980629563, 100.02340382310877, 0.1144373816494207, 0.2671023375632474, 0.6417612349575181, 99.94485143186033, 0.1508176332437748, 0.4469426328499431, 0.269106433410772, 99.93189063843651, 0.6762596290389717, 0.5778742574938246, 0.0546024737354416, 300.0203037403924, 300.0712606275308, 299.97610089838014, 299.9080881282429, 299.96418233887204]| 65.7374496459960938|      0.03125000|[2523, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[99.92384354404545, 0.3091287499067504, 0.2829586287538631, 0.9682193302273321, 100.04220701269719, 0.217309051869626, 0.2853324008493505, 0.877923161336893, 100.0157592772172, 0.1203029123318456, 0.3202099302668532, 0.7709191065098571, 100.02476770235195, 0.1082618775668473, 0.2601755266387615, 0.6371417843341975, 99.94489566491194, 0.1649815809412847, 0.4545116990248701, 0.2673187049746493, 99.93593719720828, 0.6744196033730835, 0.5716063736242311, 0.0543455012671602, 300.02073698730806, 300.06997417818155, 299.98006208886306, 299.9025163240024, 299.96682670820763]| 61.9101181030273438|      0.06250000|[2633, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[99.92384354404545, 0.3091287499067504, 0.2829586287538631, 0.9682193302273321, 100.04220701269719, 0.217309051869626, 0.2853324008493505, 0.877923161336893, 100.0157592772172, 0.1203029123318456, 0.3202099302668532, 0.7709191065098571, 100.02476770235195, 0.1082618775668473, 0.2601755266387615, 0.6371417843341975, 99.94489566491194, 0.1649815809412847, 0.4545116990248701, 0.2673187049746493, 99.93593719720828, 0.6744196033730835, 0.5716063736242311, 0.0543455012671602, 300.02073698730806, 300.06997417818155, 299.98006208886306, 299.9025163240024, 299.96682670820763]| 61.9101181030273438|      0.03125000|[2743, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      26|[99.92384354404545, 0.3091287499067504, 0.2829586287538631, 0.9682193302273321, 100.04220701269719, 0.217309051869626, 0.2853324008493505, 0.877923161336893, 100.0157592772172, 0.1203029123318456, 0.3202099302668532, 0.7709191065098571, 100.02476770235195, 0.1082618775668473, 0.2601755266387615, 0.6371417843341975, 99.94489566491194, 0.1649815809412847, 0.4545116990248701, 0.2673187049746493, 99.93593719720828, 0.6744196033730835, 0.5716063736242311, 0.0543455012671602, 300.02073698730806, 300.06997417818155, 299.98006208886306, 299.9025163240024, 299.96682670820763]| 61.9101181030273438|      0.01562500|[2854, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      27|[99.92485907563538, 0.3130976817425908, 0.2858956358159758, 0.9685400321183881, 100.04180332336794, 0.2208288806422868, 0.2862466987670246, 0.8768138159455636, 100.01321470960242, 0.1197480832284934, 0.3190746317620149, 0.7696213722246774, 100.02486600793696, 0.118562509425874, 0.2659065036328626, 0.6402913182045246, 99.94443902858106, 0.1615240686963756, 0.4518284350244059, 0.2633601638572042, 99.9350855926974, 0.6726849945702297, 0.5706712497234938, 0.0540066897232634, 300.02135013730657, 300.0680084822879, 299.98075686849927, 299.9027120871121, 299.96775412960426]| 57.9696846008300781|      0.03125000|[2963, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[99.92485907563538, 0.3130976817425908, 0.2858956358159758, 0.9685400321183881, 100.04180332336794, 0.2208288806422868, 0.2862466987670246, 0.8768138159455636, 100.01321470960242, 0.1197480832284934, 0.3190746317620149, 0.7696213722246774, 100.02486600793696, 0.118562509425874, 0.2659065036328626, 0.6402913182045246, 99.94443902858106, 0.1615240686963756, 0.4518284350244059, 0.2633601638572042, 99.9350855926974, 0.6726849945702297, 0.5706712497234938, 0.0540066897232634, 300.02135013730657, 300.0680084822879, 299.98075686849927, 299.9027120871121, 299.96775412960426]| 57.9696846008300781|      0.01562500|[3072, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      29|[99.92144273766758, 0.3159968433514859, 0.2859015332685838, 0.966719300004278, 100.03794856333282, 0.2233330603967272, 0.2868307040339338, 0.875970919861498, 100.01228214870241, 0.1264339727573952, 0.326373165771115, 0.7682155065789381, 100.02378169069671, 0.1187177859008043, 0.2651673718930601, 0.638843128509046, 99.94482771569744, 0.1674780610044785, 0.4511423187418953, 0.2625861254774495, 99.94012031311682, 0.6720628707294141, 0.5677579402658848, 0.0497591036501361, 300.0225572618409, 300.0665642811023, 299.98109462109505, 299.9035729121833, 299.9669962631138]| 56.4371414184570312|      0.03125000|[3182, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[99.92144273766758, 0.3159968433514859, 0.2859015332685838, 0.966719300004278, 100.03794856333282, 0.2233330603967272, 0.2868307040339338, 0.875970919861498, 100.01228214870241, 0.1264339727573952, 0.326373165771115, 0.7682155065789381, 100.02378169069671, 0.1187177859008043, 0.2651673718930601, 0.638843128509046, 99.94482771569744, 0.1674780610044785, 0.4511423187418953, 0.2625861254774495, 99.94012031311682, 0.6720628707294141, 0.5677579402658848, 0.0497591036501361, 300.0225572618409, 300.0665642811023, 299.98109462109505, 299.9035729121833, 299.9669962631138]| 56.4371414184570312|      0.01562500|[3291, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[99.92072702719793, 0.3158315782524764, 0.2855325254677044, 0.9676847370940891, 100.03719616350688, 0.2311141689840789, 0.2888451912373604, 0.8773529183574745, 100.01156038940832, 0.1276535522307032, 0.3261314927590075, 0.7703066650370874, 100.02284276727076, 0.1284797363399584, 0.2702497705796156, 0.6400256581657747, 99.94729738003008, 0.168406225366733, 0.4486819481201711, 0.2581967465710308, 99.93983026506523, 0.673577066711767, 0.5663703320632003, 0.0487939590259597, 300.0216707801062, 300.0656463962721, 299.9803827782882, 299.9015122878949, 299.96830431479816]| 54.2925682067871094|      0.03125000|[3400, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[99.92072702719793, 0.3158315782524764, 0.2855325254677044, 0.9676847370940891, 100.03719616350688, 0.2311141689840789, 0.2888451912373604, 0.8773529183574745, 100.01156038940832, 0.1276535522307032, 0.3261314927590075, 0.7703066650370874, 100.02284276727076, 0.1284797363399584, 0.2702497705796156, 0.6400256581657747, 99.94729738003008, 0.168406225366733, 0.4486819481201711, 0.2581967465710308, 99.93983026506523, 0.673577066711767, 0.5663703320632003, 0.0487939590259597, 300.0216707801062, 300.0656463962721, 299.9803827782882, 299.9015122878949, 299.96830431479816]| 54.2925682067871094|      0.01562500|[3510, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      33|[99.91978247890349, 0.3229026189181104, 0.2911318064948245, 0.9711043363193249, 100.03622524311571, 0.2335164358014531, 0.2899162739779597, 0.8775890475512007, 100.01091994784683, 0.1334807006682994, 0.3281542287225159, 0.7705821654714352, 100.02372954631988, 0.1298282113208775, 0.2694927227988673, 0.6366243520694954, 99.94915310712524, 0.1723171288868749, 0.4536845980278355, 0.2610043066013717, 99.93863940439311, 0.6731824131535108, 0.5662156401429103, 0.0440359050698655, 300.01976455236337, 300.06588497267353, 299.98006480912215, 299.9039985359389, 299.9700788226298]| 51.6007537841796875|      0.03125000|[3620, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[99.91859576876779, 0.3297316670898596, 0.2962713902738184, 0.9674143708628875, 100.02856442898295, 0.2457376157070293, 0.2882413806427263, 0.8782205728893633, 100.011512675535, 0.1384237182778769, 0.3327076271593214, 0.770651722838791, 100.01849238242097, 0.1394230256067591, 0.2679290077283184, 0.6234778375322463, 99.94721077346858, 0.1764280596933464, 0.4546547857289303, 0.2579317593024265, 99.94621520384196, 0.6742559646211201, 0.5541402693190002, 0.0413687228904111, 300.0175620383582, 300.0707706096157, 299.97471368274734, 299.91005268789206, 299.96943493668795]| 48.4336891174316406|      0.06250000|[3731, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[99.91859576876779, 0.3297316670898596, 0.2962713902738184, 0.9674143708628875, 100.02856442898295, 0.2457376157070293, 0.2882413806427263, 0.8782205728893633, 100.011512675535, 0.1384237182778769, 0.3327076271593214, 0.770651722838791, 100.01849238242097, 0.1394230256067591, 0.2679290077283184, 0.6234778375322463, 99.94721077346858, 0.1764280596933464, 0.4546547857289303, 0.2579317593024265, 99.94621520384196, 0.6742559646211201, 0.5541402693190002, 0.0413687228904111, 300.0175620383582, 300.0707706096157, 299.97471368274734, 299.91005268789206, 299.96943493668795]| 48.4336891174316406|      0.03125000|[3842, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      36|[99.91859576876779, 0.3297316670898596, 0.2962713902738184, 0.9674143708628875, 100.02856442898295, 0.2457376157070293, 0.2882413806427263, 0.8782205728893633, 100.011512675535, 0.1384237182778769, 0.3327076271593214, 0.770651722838791, 100.01849238242097, 0.1394230256067591, 0.2679290077283184, 0.6234778375322463, 99.94721077346858, 0.1764280596933464, 0.4546547857289303, 0.2579317593024265, 99.94621520384196, 0.6742559646211201, 0.5541402693190002, 0.0413687228904111, 300.0175620383582, 300.0707706096157, 299.97471368274734, 299.91005268789206, 299.96943493668795]| 48.4336891174316406|      0.01562500|[3953, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      37|[99.91667747075155, 0.3332430179004955, 0.2960093468164588, 0.9683879336373525, 100.02644566104638, 0.2498266431920577, 0.2888149650905686, 0.8818051865918609, 100.00919034492327, 0.1384019985201055, 0.3310259411413961, 0.7703333352919607, 100.01813230724214, 0.1497201397844797, 0.2722746122475372, 0.6262012683880128, 99.94573830868765, 0.1796521544521996, 0.4561616511935062, 0.2599648160189494, 99.9445986274194, 0.6724254545009336, 0.5560423583933444, 0.0440326205388809, 300.0164290881219, 300.07364122227074, 299.97546465016677, 299.9084274760334, 299.9713237627394]| 47.1550331115722656|      0.03125000|[4062, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[99.91667747075155, 0.3332430179004955, 0.2960093468164588, 0.9683879336373525, 100.02644566104638, 0.2498266431920577, 0.2888149650905686, 0.8818051865918609, 100.00919034492327, 0.1384019985201055, 0.3310259411413961, 0.7703333352919607, 100.01813230724214, 0.1497201397844797, 0.2722746122475372, 0.6262012683880128, 99.94573830868765, 0.1796521544521996, 0.4561616511935062, 0.2599648160189494, 99.9445986274194, 0.6724254545009336, 0.5560423583933444, 0.0440326205388809, 300.0164290881219, 300.07364122227074, 299.97546465016677, 299.9084274760334, 299.9713237627394]| 47.1550331115722656|      0.01562500|[4171, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
