k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      21|[119.99181945006903, -0.0314874286441916, 0.8293339725582621, 110.0226941105795, 0.0607722833172947, 0.7884782043083798, 100.02320012114477, 0.2185586495160448, 0.6684299446893521, 87.94961385646181, 0.3922018757120411, 0.7009154079931543, 86.01900041734932, 0.3774623521076732, 0.719591797172782, 84.0410245918523, 0.454631767080439, 0.5085103643913419, 79.96451925454765, 0.6134144630383839, 0.3042857130409414, 76.00877858115443, 0.8547263057608244, 0.1640364391452359, 886.412017598069, 910.0033457712566, 922.4864653242589, 926.4733451416344, 935.5671227073476, 952.8279563110432, 975.6956267033554]|111.0370844092346232|      0.00781250|[2025, 672, 8, 50]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      22|[119.99181945006903, -0.0314874286441916, 0.8293339725582621, 110.0226941105795, 0.0607722833172947, 0.7884782043083798, 100.02320012114477, 0.2185586495160448, 0.6684299446893521, 87.94961385646181, 0.3922018757120411, 0.7009154079931543, 86.01900041734932, 0.3774623521076732, 0.719591797172782, 84.0410245918523, 0.454631767080439, 0.5085103643913419, 79.96451925454765, 0.6134144630383839, 0.3042857130409414, 76.00877858115443, 0.8547263057608244, 0.1640364391452359, 886.412017598069, 910.0033457712566, 922.4864653242589, 926.4733451416344, 935.5671227073476, 952.8279563110432, 975.6956267033554]|111.0370844092346232|      0.00390625|[2121, 704, 9, 53]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      23|[119.99189190500977, -0.0332091473645385, 0.8284995423951828, 110.02265794033376, 0.0611104549763266, 0.7889126544706105, 100.02321041198329, 0.2168807261025738, 0.6678250480816489, 87.94932504651524, 0.3932594166914808, 0.701338974853856, 86.01912878655338, 0.3789272967136171, 0.7198423329891008, 84.04084188585314, 0.45647100995836, 0.5088278250644853, 79.96436396087083, 0.6126569386841617, 0.3041556609601765, 76.008716797658, 0.8545772662570188, 0.1641606669498089, 886.4121207289319, 910.0038460558188, 922.4862695681585, 926.4734258323942, 935.5672087693706, 952.8280549740854, 975.6956928400765]|106.4311294555664062|      0.00781250|[2218, 736, 9, 55]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      24|[119.98994424925912, -0.0330632229993017, 0.8276848379160895, 110.02233544425323, 0.0573150212918469, 0.7898943950494639, 100.0231500583998, 0.21474048202592, 0.6680713937654511, 87.94785091406378, 0.3932256032532198, 0.7021643270074025, 86.02004497314769, 0.3820298570218461, 0.721024041315303, 84.04021035593343, 0.4599218104828371, 0.5108382478258077, 79.96297183957947, 0.6120493380314498, 0.303608886654706, 76.00885329638363, 0.8544634385464616, 0.1636355070161332, 886.4113235063314, 910.0040860494029, 922.4854726922516, 926.4738901582008, 935.5669699754488, 952.8289812494063, 975.6957165374123]|100.4506607055664062|      0.01562500|[2314, 768, 9, 57]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      25|[119.98994424925912, -0.0330632229993017, 0.8276848379160895, 110.02233544425323, 0.0573150212918469, 0.7898943950494639, 100.0231500583998, 0.21474048202592, 0.6680713937654511, 87.94785091406378, 0.3932256032532198, 0.7021643270074025, 86.02004497314769, 0.3820298570218461, 0.721024041315303, 84.04021035593343, 0.4599218104828371, 0.5108382478258077, 79.96297183957947, 0.6120493380314498, 0.303608886654706, 76.00885329638363, 0.8544634385464616, 0.1636355070161332, 886.4113235063314, 910.0040860494029, 922.4854726922516, 926.4738901582008, 935.5669699754488, 952.8289812494063, 975.6957165374123]|100.4506607055664062|      0.00781250|[2410, 800, 10, 60]                                                        |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      26|[119.98994424925912, -0.0330632229993017, 0.8276848379160895, 110.02233544425323, 0.0573150212918469, 0.7898943950494639, 100.0231500583998, 0.21474048202592, 0.6680713937654511, 87.94785091406378, 0.3932256032532198, 0.7021643270074025, 86.02004497314769, 0.3820298570218461, 0.721024041315303, 84.04021035593343, 0.4599218104828371, 0.5108382478258077, 79.96297183957947, 0.6120493380314498, 0.303608886654706, 76.00885329638363, 0.8544634385464616, 0.1636355070161332, 886.4113235063314, 910.0040860494029, 922.4854726922516, 926.4738901582008, 935.5669699754488, 952.8289812494063, 975.6957165374123]|100.4506607055664062|      0.00390625|[2507, 832, 10, 62]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      27|[119.99001116724676, -0.0344288478879733, 0.8265915152334363, 110.02188106352477, 0.0581540516785049, 0.7900819364029047, 100.02266305733187, 0.2130717181051067, 0.6673711566848788, 87.94740538416441, 0.393922707199111, 0.7020401020297246, 86.02025534322054, 0.3837843843264735, 0.72201808519507, 84.04044922138674, 0.4614335965276409, 0.5111207248595856, 79.96305407212073, 0.6117198878777353, 0.3033553821135719, 76.00911865827858, 0.85411849449781, 0.163506044876418, 886.411458306318, 910.0041743674179, 922.4854401807227, 926.4736808401337, 935.5667861110666, 952.8290453672611, 975.6958097187364]| 98.9610443115234375|      0.00781250|[2603, 864, 10, 64]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      28|[119.99001116724676, -0.0344288478879733, 0.8265915152334363, 110.02188106352477, 0.0581540516785049, 0.7900819364029047, 100.02266305733187, 0.2130717181051067, 0.6673711566848788, 87.94740538416441, 0.393922707199111, 0.7020401020297246, 86.02025534322054, 0.3837843843264735, 0.72201808519507, 84.04044922138674, 0.4614335965276409, 0.5111207248595856, 79.96305407212073, 0.6117198878777353, 0.3033553821135719, 76.00911865827858, 0.85411849449781, 0.163506044876418, 886.411458306318, 910.0041743674179, 922.4854401807227, 926.4736808401337, 935.5667861110666, 952.8290453672611, 975.6958097187364]| 98.9610443115234375|      0.00390625|[2699, 896, 10, 66]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      29|[119.99026052470897, -0.0322849124810486, 0.8271154491223978, 110.02164372584575, 0.0556669913981321, 0.7895389540008577, 100.02262810579033, 0.2136067497900707, 0.6678459239087551, 87.94739661909107, 0.3940287257679712, 0.7021304291238322, 86.02024853093154, 0.385007296247965, 0.7222943292104762, 84.04040315035303, 0.4625031677786244, 0.5114184341076751, 79.96311697011747, 0.6118345445666101, 0.3032227264038894, 76.00917968034508, 0.8540285828737105, 0.1632732610374826, 886.4113846889404, 910.004532613222, 922.485741868242, 926.4738948679824, 935.5669948612557, 952.829169229706, 975.6959506158657]| 98.3391089684380404|      0.00781250|[2795, 928, 11, 69]                                                        |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      30|[119.99026052470897, -0.0322849124810486, 0.8271154491223978, 110.02164372584575, 0.0556669913981321, 0.7895389540008577, 100.02262810579033, 0.2136067497900707, 0.6678459239087551, 87.94739661909107, 0.3940287257679712, 0.7021304291238322, 86.02024853093154, 0.385007296247965, 0.7222943292104762, 84.04040315035303, 0.4625031677786244, 0.5114184341076751, 79.96311697011747, 0.6118345445666101, 0.3032227264038894, 76.00917968034508, 0.8540285828737105, 0.1632732610374826, 886.4113846889404, 910.004532613222, 922.485741868242, 926.4738948679824, 935.5669948612557, 952.829169229706, 975.6959506158657]| 98.3391089684380404|      0.00390625|[2892, 960, 11, 71]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      31|[119.99028191925208, -0.0347821077477236, 0.8261870308199637, 110.02142570803159, 0.0576964173426609, 0.7905260906267094, 100.0228356346441, 0.2127072772879069, 0.667798149598203, 87.94734830517673, 0.3944283275955403, 0.7021086072124351, 86.02016051360005, 0.3857874106520708, 0.7226279151346275, 84.04039084072821, 0.4632859322030625, 0.5116613757880356, 79.96318479433002, 0.6118564634072198, 0.3030530774321513, 76.00939367261111, 0.8543209995159868, 0.1636326492634409, 886.4111540184796, 910.0042388083151, 922.4857094688208, 926.4736746593965, 935.5670908758466, 952.829481171606, 975.6958342720925]| 97.2766647338867188|      0.00781250|[2988, 992, 11, 73]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      32|[119.99131073619559, -0.0337537535443647, 0.8260205020515734, 110.02064403304027, 0.0562169780950419, 0.7871579669459776, 100.02042065005466, 0.211174026249302, 0.6678192419079636, 87.9477495840331, 0.39768815265625, 0.702847487274766, 86.01866201892904, 0.3874693676417722, 0.7226321547821525, 84.03978972901609, 0.4663886146437757, 0.511754446632579, 79.9635598474273, 0.6116503049618262, 0.3030958309494809, 76.00849824004085, 0.8548450819702759, 0.1636581638904028, 886.4130192529635, 910.0046338210984, 922.4840152576626, 926.4722406076539, 935.5666026300606, 952.8297138549806, 975.6960411775119]| 95.0683441162109375|      0.01562500|[3084, 1024, 11, 75]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      33|[119.99131073619559, -0.0337537535443647, 0.8260205020515734, 110.02064403304027, 0.0562169780950419, 0.7871579669459776, 100.02042065005466, 0.211174026249302, 0.6678192419079636, 87.9477495840331, 0.39768815265625, 0.702847487274766, 86.01866201892904, 0.3874693676417722, 0.7226321547821525, 84.03978972901609, 0.4663886146437757, 0.511754446632579, 79.9635598474273, 0.6116503049618262, 0.3030958309494809, 76.00849824004085, 0.8548450819702759, 0.1636581638904028, 886.4130192529635, 910.0046338210984, 922.4840152576626, 926.4722406076539, 935.5666026300606, 952.8297138549806, 975.6960411775119]| 95.0683441162109375|      0.00781250|[3180, 1056, 11, 77]                                                       |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      34|[119.99131073619559, -0.0337537535443647, 0.8260205020515734, 110.02064403304027, 0.0562169780950419, 0.7871579669459776, 100.02042065005466, 0.211174026249302, 0.6678192419079636, 87.9477495840331, 0.39768815265625, 0.702847487274766, 86.01866201892904, 0.3874693676417722, 0.7226321547821525, 84.03978972901609, 0.4663886146437757, 0.511754446632579, 79.9635598474273, 0.6116503049618262, 0.3030958309494809, 76.00849824004085, 0.8548450819702759, 0.1636581638904028, 886.4130192529635, 910.0046338210984, 922.4840152576626, 926.4722406076539, 935.5666026300606, 952.8297138549806, 975.6960411775119]| 95.0683441162109375|      0.00390625|[3276, 1088, 11, 79]                                                       |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      35|[119.99155322671302, -0.0343431361129842, 0.8247307848513281, 110.02075841714313, 0.0560666478945841, 0.7878748479968848, 100.02042256762375, 0.2123772268143045, 0.6682963554537684, 87.94775908133498, 0.3968657403487281, 0.7025338872094098, 86.01901357211727, 0.3901924459129002, 0.7230963624809398, 84.039656364488, 0.4673043472669119, 0.5122411364849171, 79.96323609099043, 0.6121048082456392, 0.3035659461829562, 76.00831213447977, 0.8545242662817841, 0.1634050555638975, 886.4125936323654, 910.0045412339322, 922.483677429568, 926.4720991488309, 935.5663655190058, 952.8300522740008, 975.6957043889238]| 92.9283447265625000|      0.00781250|[3372, 1120, 11, 81]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      36|[119.99155322671302, -0.0343431361129842, 0.8247307848513281, 110.02075841714313, 0.0560666478945841, 0.7878748479968848, 100.02042256762375, 0.2123772268143045, 0.6682963554537684, 87.94775908133498, 0.3968657403487281, 0.7025338872094098, 86.01901357211727, 0.3901924459129002, 0.7230963624809398, 84.039656364488, 0.4673043472669119, 0.5122411364849171, 79.96323609099043, 0.6121048082456392, 0.3035659461829562, 76.00831213447977, 0.8545242662817841, 0.1634050555638975, 886.4125936323654, 910.0045412339322, 922.483677429568, 926.4720991488309, 935.5663655190058, 952.8300522740008, 975.6957043889238]| 92.9283447265625000|      0.00390625|[3468, 1152, 11, 83]                                                       |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
