k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[120.02374357095555, -0.0294655155659938, 0.8091607720698145, 109.92360857370038, 0.0897873600283148, 0.7409902304933222, 100.02792874523588, 0.2176014510263954, 0.743685144913832, 88.04235200304896, 0.3921236085104788, 0.7170660590769908, 86.08568823937038, 0.4259638755124183, 0.61123783067856, 83.89897937370732, 0.5094475143241481, 0.4682440887131502, 80.01964648297388, 0.6818534348451875, 0.3282539915726939, 76.0291055497139, 0.9736650709667588, 0.178757999617588, 886.3553304940855, 910.0409767942549, 922.5410565191731, 926.4983728339496, 935.5236434535987, 952.8010099355869, 975.6716708967825]|169.1031188964843750|      0.03125000|[599, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[120.03090415803183, -0.034150222807645, 0.8036797188350167, 109.92230922796199, 0.0974150306182815, 0.7331320712519166, 100.02826598565954, 0.2111212176972898, 0.7346922925411877, 88.03697103425453, 0.3939008609556912, 0.7232053107690182, 86.08239032617874, 0.434424576656283, 0.6176738209846062, 83.89129852948686, 0.5178980250623604, 0.4676028471379386, 80.01348084069002, 0.6877572779742049, 0.3293434406663112, 76.03158029082424, 0.9757521590775013, 0.1789191209700634, 886.3499021050902, 910.0496372200954, 922.5416592671529, 926.5016557771662, 935.5181416499837, 952.8086818303713, 975.6755303148817]|161.8150177001953125|      0.06250000|[625, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[120.03090415803183, -0.034150222807645, 0.8036797188350167, 109.92230922796199, 0.0974150306182815, 0.7331320712519166, 100.02826598565954, 0.2111212176972898, 0.7346922925411877, 88.03697103425453, 0.3939008609556912, 0.7232053107690182, 86.08239032617874, 0.434424576656283, 0.6176738209846062, 83.89129852948686, 0.5178980250623604, 0.4676028471379386, 80.01348084069002, 0.6877572779742049, 0.3293434406663112, 76.03158029082424, 0.9757521590775013, 0.1789191209700634, 886.3499021050902, 910.0496372200954, 922.5416592671529, 926.5016557771662, 935.5181416499837, 952.8086818303713, 975.6755303148817]|161.8150177001953125|      0.03125000|[676, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[120.02202471308722, -0.0223478658279924, 0.8176852184732631, 109.92652631435881, 0.0868141923294948, 0.7324021743368552, 100.01736870263551, 0.2041362157146558, 0.7326861839759232, 88.03122383010557, 0.3998358697068123, 0.7212982441374285, 86.08637014667417, 0.438374139194219, 0.6188906621847513, 83.89359798306339, 0.5206877995363813, 0.4740032831281651, 80.00952862377946, 0.6883460698720508, 0.3330149809815084, 76.03582989369461, 0.9749686482893879, 0.1839722321190543, 886.3501897763881, 910.052569146104, 922.5419720319694, 926.5045312513112, 935.5175128799426, 952.8071398482247, 975.6727571896556]|128.0758361816406250|      0.06250000|[728, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | iterate success | actual_k=2
      17|[120.02202471308722, -0.0223478658279924, 0.8176852184732631, 109.92652631435881, 0.0868141923294948, 0.7324021743368552, 100.01736870263551, 0.2041362157146558, 0.7326861839759232, 88.03122383010557, 0.3998358697068123, 0.7212982441374285, 86.08637014667417, 0.438374139194219, 0.6188906621847513, 83.89359798306339, 0.5206877995363813, 0.4740032831281651, 80.00952862377946, 0.6883460698720508, 0.3330149809815084, 76.03582989369461, 0.9749686482893879, 0.1839722321190543, 886.3501897763881, 910.052569146104, 922.5419720319694, 926.5045312513112, 935.5175128799426, 952.8071398482247, 975.6727571896556]|128.0758361816406250|      0.03125000|[780, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[120.02202471308722, -0.0223478658279924, 0.8176852184732631, 109.92652631435881, 0.0868141923294948, 0.7324021743368552, 100.01736870263551, 0.2041362157146558, 0.7326861839759232, 88.03122383010557, 0.3998358697068123, 0.7212982441374285, 86.08637014667417, 0.438374139194219, 0.6188906621847513, 83.89359798306339, 0.5206877995363813, 0.4740032831281651, 80.00952862377946, 0.6883460698720508, 0.3330149809815084, 76.03582989369461, 0.9749686482893879, 0.1839722321190543, 886.3501897763881, 910.052569146104, 922.5419720319694, 926.5045312513112, 935.5175128799426, 952.8071398482247, 975.6727571896556]|128.0758361816406250|      0.01562500|[832, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[120.022405963588, -0.0304845660429345, 0.8168476615555307, 109.92563514669848, 0.0883461255511112, 0.7355987447778576, 100.01818966089645, 0.2025461200677491, 0.7284837171603489, 88.03093857806374, 0.402217705349432, 0.7210265479685057, 86.08179436727659, 0.4371363254684479, 0.6217869656780856, 83.89313937991967, 0.5221525804288595, 0.4731339881085688, 80.0124428713943, 0.6892320922976302, 0.3316276631743488, 76.03524933174307, 0.9776044482454365, 0.1868911528105112, 886.3551306774814, 910.0549958802574, 922.5415842379053, 926.5002677169765, 935.52145627322, 952.8048225365112, 975.6702056712138]|102.4265441894531250|      0.03125000|[858, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[120.022405963588, -0.0304845660429345, 0.8168476615555307, 109.92563514669848, 0.0883461255511112, 0.7355987447778576, 100.01818966089645, 0.2025461200677491, 0.7284837171603489, 88.03093857806374, 0.402217705349432, 0.7210265479685057, 86.08179436727659, 0.4371363254684479, 0.6217869656780856, 83.89313937991967, 0.5221525804288595, 0.4731339881085688, 80.0124428713943, 0.6892320922976302, 0.3316276631743488, 76.03524933174307, 0.9776044482454365, 0.1868911528105112, 886.3551306774814, 910.0549958802574, 922.5415842379053, 926.5002677169765, 935.52145627322, 952.8048225365112, 975.6702056712138]|102.4265441894531250|      0.01562500|[909, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[120.0263522068261, -0.0266649378411494, 0.8190788152935382, 109.92533694283561, 0.0855840937325332, 0.7394308251301842, 100.01955177461559, 0.204327560064069, 0.7279110126795896, 88.03179870399865, 0.4026430021752807, 0.7205508770484225, 86.08034985012219, 0.4430933407611482, 0.6245986851216134, 83.88983341089981, 0.526363455546871, 0.47644250402005, 80.01810893123519, 0.6885346993201131, 0.3325252294202126, 76.03646674797875, 0.9802092456753261, 0.1863066375319343, 886.3572675198129, 910.0552776173789, 922.5464196458037, 926.5005662353725, 935.5240930823317, 952.8024990352146, 975.6666650438306]| 96.2275619506835938|      0.03125000|[935, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[120.0263522068261, -0.0266649378411494, 0.8190788152935382, 109.92533694283561, 0.0855840937325332, 0.7394308251301842, 100.01955177461559, 0.204327560064069, 0.7279110126795896, 88.03179870399865, 0.4026430021752807, 0.7205508770484225, 86.08034985012219, 0.4430933407611482, 0.6245986851216134, 83.88983341089981, 0.526363455546871, 0.47644250402005, 80.01810893123519, 0.6885346993201131, 0.3325252294202126, 76.03646674797875, 0.9802092456753261, 0.1863066375319343, 886.3572675198129, 910.0552776173789, 922.5464196458037, 926.5005662353725, 935.5240930823317, 952.8024990352146, 975.6666650438306]| 96.2275619506835938|      0.01562500|[986, 152, 0, 76]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[120.02615150067135, -0.0278959229516175, 0.8175754590937049, 109.92560076857858, 0.0875434333277567, 0.7384039710086667, 100.01346716744405, 0.20529844548459, 0.7264035698785671, 88.02953961360272, 0.4074982286374788, 0.7211567310578717, 86.07782598998305, 0.4497093080169868, 0.6235289387583354, 83.88998007587175, 0.5310316714204246, 0.4754401736527389, 80.0203413487063, 0.6892330423750609, 0.3325944410119269, 76.03738884976873, 0.9739858404612756, 0.1835018956569722, 886.3550623421014, 910.0600660313457, 922.5455533855915, 926.5028314278363, 935.5258230642708, 952.801513945104, 975.6678553229491]| 84.9451217651367188|      0.03125000|[1037, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | iterate success | actual_k=2
      24|[120.02615150067135, -0.0278959229516175, 0.8175754590937049, 109.92560076857858, 0.0875434333277567, 0.7384039710086667, 100.01346716744405, 0.20529844548459, 0.7264035698785671, 88.02953961360272, 0.4074982286374788, 0.7211567310578717, 86.07782598998305, 0.4497093080169868, 0.6235289387583354, 83.88998007587175, 0.5310316714204246, 0.4754401736527389, 80.0203413487063, 0.6892330423750609, 0.3325944410119269, 76.03738884976873, 0.9739858404612756, 0.1835018956569722, 886.3550623421014, 910.0600660313457, 922.5455533855915, 926.5028314278363, 935.5258230642708, 952.801513945104, 975.6678553229491]| 84.9451217651367188|      0.01562500|[1088, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[120.02288888092889, -0.0232311638272705, 0.8117726621346016, 109.92638688381656, 0.0913717330261469, 0.7416886736461165, 100.01175304159561, 0.2071820320846583, 0.730974850825935, 88.02889206663173, 0.4135911571330687, 0.7234777975371874, 86.07472006743218, 0.4530617338718536, 0.6227729897168812, 83.88792906991871, 0.5297916351894811, 0.4781146288713046, 80.0220326900693, 0.6879314728366954, 0.3298135613531191, 76.03552233256019, 0.9750316930265446, 0.1841676623679689, 886.3516647599338, 910.0624048492259, 922.546928720784, 926.5034195771226, 935.5253058833699, 952.7991936421151, 975.6655921682459]| 81.6252441406250000|      0.03125000|[1115, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[120.02288888092889, -0.0232311638272705, 0.8117726621346016, 109.92638688381656, 0.0913717330261469, 0.7416886736461165, 100.01175304159561, 0.2071820320846583, 0.730974850825935, 88.02889206663173, 0.4135911571330687, 0.7234777975371874, 86.07472006743218, 0.4530617338718536, 0.6227729897168812, 83.88792906991871, 0.5297916351894811, 0.4781146288713046, 80.0220326900693, 0.6879314728366954, 0.3298135613531191, 76.03552233256019, 0.9750316930265446, 0.1841676623679689, 886.3516647599338, 910.0624048492259, 922.546928720784, 926.5034195771226, 935.5253058833699, 952.7991936421151, 975.6655921682459]| 81.6252441406250000|      0.01562500|[1167, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[120.02634495339646, -0.0282319061426369, 0.8114504950393838, 109.92632788189302, 0.0902129590407032, 0.7446131207277333, 100.013495266206, 0.2060733781814885, 0.7321335229649933, 88.02567347465545, 0.4114304029201705, 0.7256593356595152, 86.07063539195494, 0.4555172779871068, 0.623545804777101, 83.8946998783132, 0.5346179564218245, 0.4767292119559631, 80.02389066047684, 0.6851069564847762, 0.3254882484149821, 76.03738151461636, 0.9766503392556497, 0.1863829211180131, 886.349530913897, 910.0629961969867, 922.5472554012881, 926.5035984397152, 935.5225352717134, 952.7943442620933, 975.6653328578207]| 76.4548645019531250|      0.03125000|[1193, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[120.02634495339646, -0.0282319061426369, 0.8114504950393838, 109.92632788189302, 0.0902129590407032, 0.7446131207277333, 100.013495266206, 0.2060733781814885, 0.7321335229649933, 88.02567347465545, 0.4114304029201705, 0.7256593356595152, 86.07063539195494, 0.4555172779871068, 0.623545804777101, 83.8946998783132, 0.5346179564218245, 0.4767292119559631, 80.02389066047684, 0.6851069564847762, 0.3254882484149821, 76.03738151461636, 0.9766503392556497, 0.1863829211180131, 886.349530913897, 910.0629961969867, 922.5472554012881, 926.5035984397152, 935.5225352717134, 952.7943442620933, 975.6653328578207]| 76.4548645019531250|      0.01562500|[1243, 192, 0, 96]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[120.02634495339646, -0.0282319061426369, 0.8114504950393838, 109.92632788189302, 0.0902129590407032, 0.7446131207277333, 100.013495266206, 0.2060733781814885, 0.7321335229649933, 88.02567347465545, 0.4114304029201705, 0.7256593356595152, 86.07063539195494, 0.4555172779871068, 0.623545804777101, 83.8946998783132, 0.5346179564218245, 0.4767292119559631, 80.02389066047684, 0.6851069564847762, 0.3254882484149821, 76.03738151461636, 0.9766503392556497, 0.1863829211180131, 886.349530913897, 910.0629961969867, 922.5472554012881, 926.5035984397152, 935.5225352717134, 952.7943442620933, 975.6653328578207]| 76.4548645019531250|      0.00781250|[1297, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[120.02734137376206, -0.0266466817263841, 0.8103363767678414, 109.92475513285086, 0.0881861883670524, 0.7421056842686199, 100.01267502284993, 0.2057843279259373, 0.7340736546021043, 88.02497086141315, 0.4123860536791669, 0.724708734730122, 86.06992254745202, 0.4564965711699855, 0.6234222145191136, 83.89379042096562, 0.5332138122723001, 0.4757752441286772, 80.02078274716249, 0.6846041009554732, 0.3269330717387551, 76.03770588674216, 0.9762002349982392, 0.1856476086006495, 886.3528263096393, 910.0621545163889, 922.5463923314569, 926.5034733719457, 935.524660461645, 952.7949137012005, 975.6641581295693]| 73.2779464721679688|      0.01562500|[1323, 204, 0, 102]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      31|[120.02393135172602, -0.0258824283769116, 0.8078256625320928, 109.92788215458239, 0.0877270194920752, 0.7443156281114667, 100.01648158834247, 0.2083756292372054, 0.7313226352105998, 88.02748788522311, 0.4145707735353073, 0.7280394725820689, 86.06978916290299, 0.460500984862133, 0.6223318526300791, 83.89196313440111, 0.5372247571674839, 0.4733075794677915, 80.01796005092481, 0.6849371467801904, 0.3227920193105623, 76.03797837997324, 0.9743687560450047, 0.1876365034146596, 886.3487155537409, 910.0606931750378, 922.5431654873846, 926.4988158734146, 935.5252123326984, 952.7895094051719, 975.6622196353692]| 67.5384216308593750|      0.03125000|[1349, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[120.02393135172602, -0.0258824283769116, 0.8078256625320928, 109.92788215458239, 0.0877270194920752, 0.7443156281114667, 100.01648158834247, 0.2083756292372054, 0.7313226352105998, 88.02748788522311, 0.4145707735353073, 0.7280394725820689, 86.06978916290299, 0.460500984862133, 0.6223318526300791, 83.89196313440111, 0.5372247571674839, 0.4733075794677915, 80.01796005092481, 0.6849371467801904, 0.3227920193105623, 76.03797837997324, 0.9743687560450047, 0.1876365034146596, 886.3487155537409, 910.0606931750378, 922.5431654873846, 926.4988158734146, 935.5252123326984, 952.7895094051719, 975.6622196353692]| 67.5384216308593750|      0.01562500|[1400, 216, 0, 108]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
