k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.448702338702395, 9.474162861959993, 9.580375804104749, 9.57753402672279, 0.0986075452589451, 0.0723155093611758, 0.0848264936201459, 0.2070162159151734]|1564.8677011141312505|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
      12|[1.8277906776816872, 0.1672520511826161, -2.2700362606690696, 1.6805399244629122, 0.6202164324906181, -0.9946187340873122, 0.8224431347313221, 0.6747160997187573]| 17.2984706570788873|      4.00000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[1.8277906776816872, 0.1672520511826161, -2.2700362606690696, 1.6805399244629122, 0.6202164324906181, -0.9946187340873122, 0.8224431347313221, 0.6747160997187573]| 17.2984706570788873|      2.00000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[1.6517393453059834, -0.2915462881515912, -2.3539975338856065, 2.912615172777392, 0.0264905432841419, -1.6618132748708014, -0.2441408352317636, 0.128647653884303]| 13.3346550123021697|      4.00000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[1.6517393453059834, -0.2915462881515912, -2.3539975338856065, 2.912615172777392, 0.0264905432841419, -1.6618132748708014, -0.2441408352317636, 0.128647653884303]| 13.3346550123021697|      2.00000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[1.6517393453059834, -0.2915462881515912, -2.3539975338856065, 2.912615172777392, 0.0264905432841419, -1.6618132748708014, -0.2441408352317636, 0.128647653884303]| 13.3346550123021697|      1.00000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[1.678737361785333, -0.5445674213187461, -1.746510746027703, 2.6569622585560655, 0.6561945267463007, -1.3788730491570393, -0.3148375469302774, 0.2674730843542666]|  9.8473743838865495|      2.00000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[1.678737361785333, -0.5445674213187461, -1.746510746027703, 2.6569622585560655, 0.6561945267463007, -1.3788730491570393, -0.3148375469302774, 0.2674730843542666]|  9.8473743838865495|      1.00000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1.577376753418873, -0.3218315867224342, -1.235475933301841, 2.4583844226481286, 0.0360774820073344, -1.6869043187446744, -0.4998744922237051, -0.0872915629593389]|  8.8298609923176592|      2.00000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[1.577376753418873, -0.3218315867224342, -1.235475933301841, 2.4583844226481286, 0.0360774820073344, -1.6869043187446744, -0.4998744922237051, -0.0872915629593389]|  8.8298609923176592|      1.00000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[1.577376753418873, -0.3218315867224342, -1.235475933301841, 2.4583844226481286, 0.0360774820073344, -1.6869043187446744, -0.4998744922237051, -0.0872915629593389]|  8.8298609923176592|      0.50000000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[1.623001830161577, -0.6210391043651637, -1.3051936272978517, 2.384244060487445, 0.2830056371116026, -1.4131815971482142, -0.4072599257876194, -0.0276194288987542]|  6.4334816963791379|      1.00000000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[1.623001830161577, -0.6210391043651637, -1.3051936272978517, 2.384244060487445, 0.2830056371116026, -1.4131815971482142, -0.4072599257876194, -0.0276194288987542]|  6.4334816963791379|      0.50000000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[1.623001830161577, -0.6210391043651637, -1.3051936272978517, 2.384244060487445, 0.2830056371116026, -1.4131815971482142, -0.4072599257876194, -0.0276194288987542]|  6.4334816963791379|      0.25000000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.5747708017241129, -0.5157048081473268, -1.217994712669481, 2.2507520050059933, 0.2954281530960364, -1.31654521096258, -0.3844617438370388, -0.1444184323554374]|  5.7974559540786528|      0.50000000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[1.3791447000424983, -0.590561784191221, -1.1353739140411978, 1.8884207232590953, 0.3239672100757492, -1.08420128031915, -0.3641654842109772, -0.2575846346649364]|  4.7400098001494078|      1.00000000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[1.3791447000424983, -0.590561784191221, -1.1353739140411978, 1.8884207232590953, 0.3239672100757492, -1.08420128031915, -0.3641654842109772, -0.2575846346649364]|  4.7400098001494078|      0.50000000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.3791447000424983, -0.590561784191221, -1.1353739140411978, 1.8884207232590953, 0.3239672100757492, -1.08420128031915, -0.3641654842109772, -0.2575846346649364]|  4.7400098001494078|      0.25000000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[1.3322790499508665, -0.4389778316712449, -0.9731233550527633, 1.8370397655652457, 0.2594815034023715, -1.0488015917839173, -0.3154731478037972, -0.2816300403792785]|  4.2676565004274938|      0.50000000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[1.3322790499508665, -0.4389778316712449, -0.9731233550527633, 1.8370397655652457, 0.2594815034023715, -1.0488015917839173, -0.3154731478037972, -0.2816300403792785]|  4.2676565004274938|      0.25000000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[1.2140319533417818, -0.4750469441008154, -0.9417797136168424, 1.6646368390938195, 0.2850883820541908, -0.9371787353333336, -0.2595163590712786, -0.2979062142526724]|  3.6592222809076365|      0.50000000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[1.0411333761073536, -0.2310866620557277, -0.700894226136886, 1.4427190794143465, 0.1708725492311164, -0.840752339472662, -0.0903654833131776, -0.3464945624371816]|  2.7894519048639013|      1.00000000|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[1.0411333761073536, -0.2310866620557277, -0.700894226136886, 1.4427190794143465, 0.1708725492311164, -0.840752339472662, -0.0903654833131776, -0.3464945624371816]|  2.7894519048639013|      0.50000000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[1.0411333761073536, -0.2310866620557277, -0.700894226136886, 1.4427190794143465, 0.1708725492311164, -0.840752339472662, -0.0903654833131776, -0.3464945624371816]|  2.7894519048639013|      0.25000000|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[0.9048679040808045, -0.3633001272710489, -0.7117275777402274, 1.34798223924598, 0.2408351208239673, -0.7318455978540678, -0.0789453350592365, -0.3247452917118322]|  2.3972921105870419|      0.50000000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.9048679040808045, -0.3633001272710489, -0.7117275777402274, 1.34798223924598, 0.2408351208239673, -0.7318455978540678, -0.0789453350592365, -0.3247452917118322]|  2.3972921105870419|      0.25000000|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.9729809582178783, -0.2093207973965724, -0.6479091363619207, 1.2063505804172467, 0.1581197552986361, -0.7630782309791403, -0.1193472207368202, -0.3485997703850937]|  2.1272094283170699|      0.50000000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[0.9729809582178783, -0.2093207973965724, -0.6479091363619207, 1.2063505804172467, 0.1581197552986361, -0.7630782309791403, -0.1193472207368202, -0.3485997703850937]|  2.1272094283170699|      0.25000000|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[0.8505689693295952, -0.3166613946887663, -0.6063527407934226, 1.1027394162712192, 0.2267475823321791, -0.6415048391240521, -0.0674021304920217, -0.311953718073932]|  1.8815604246864668|      0.50000000|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[0.8505689693295952, -0.3166613946887663, -0.6063527407934226, 1.1027394162712192, 0.2267475823321791, -0.6415048391240521, -0.0674021304920217, -0.311953718073932]|  1.8815604246864668|      0.25000000|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
