k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[-7.54322481781e-05, 1.37140955106e-05, 0.0099656692577748, 0.0004320005743579, 2.09929211697e-05, 0.0979945853440398, 0.0001690693873895, -5.04702947912e-05]|1982.2330390319280014|      0.00012207|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[-7.54322481781e-05, 1.37140955106e-05, 0.0099656692577748, 0.0004320005743579, 2.09929211697e-05, 0.0979945853440398, 0.0001690693873895, -5.04702947912e-05]|1982.2330390319280014|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-7.54322481781e-05, 1.37140955106e-05, 0.0099656692577748, 0.0004320005743579, 2.09929211697e-05, 0.0979945853440398, 0.0001690693873895, -5.04702947912e-05]|1982.2330390319280014|      0.00003052|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-7.54322481781e-05, 1.37140955106e-05, 0.0099656692577748, 0.0004320005743579, 2.09929211697e-05, 0.0979945853440398, 0.0001690693873895, -5.04702947912e-05]|1982.2330390319280014|      0.00001526|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-7.52732004114e-05, 1.4148423623e-05, 0.0099660047443168, 0.0004304764334019, 1.95480446044e-05, 0.0979948490568594, 0.000166733737895, -3.55515589742e-05]|1731.0407432993517887|      0.00003052|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[-7.52732004114e-05, 1.4148423623e-05, 0.0099660047443168, 0.0004304764334019, 1.95480446044e-05, 0.0979948490568594, 0.000166733737895, -3.55515589742e-05]|1731.0407432993517887|      0.00001526|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-7.52732004114e-05, 1.4148423623e-05, 0.0099660047443168, 0.0004304764334019, 1.95480446044e-05, 0.0979948490568594, 0.000166733737895, -3.55515589742e-05]|1731.0407432993517887|      0.00000763|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[-7.52732004114e-05, 1.4148423623e-05, 0.0099660047443168, 0.0004304764334019, 1.95480446044e-05, 0.0979948490568594, 0.000166733737895, -3.55515589742e-05]|1731.0407432993517887|      0.00000381|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[-7.52732004114e-05, 1.4148423623e-05, 0.0099660047443168, 0.0004304764334019, 1.95480446044e-05, 0.0979948490568594, 0.000166733737895, -3.55515589742e-05]|1731.0407432993517887|      0.00000191|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-7.53359059468e-05, 1.38570499505e-05, 0.0099662168297376, 0.0004301759787529, 1.93199391599e-05, 0.0979946086968402, 0.0001662306141054, -3.729825769e-05]|1729.7392917931192642|      0.00000381|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-7.53359059468e-05, 1.38570499505e-05, 0.0099662168297376, 0.0004301759787529, 1.93199391599e-05, 0.0979946086968402, 0.0001662306141054, -3.729825769e-05]|1729.7392917931192642|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-7.53359059468e-05, 1.38570499505e-05, 0.0099662168297376, 0.0004301759787529, 1.93199391599e-05, 0.0979946086968402, 0.0001662306141054, -3.729825769e-05]|1729.7392917931192642|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-7.53941850386e-05, 1.39486170951e-05, 0.0099661950324041, 0.0004300938804955, 1.90014953144e-05, 0.0979945964167751, 0.0001664266162214, -3.6431929607e-05]|1728.6327594577965101|      0.00000191|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[-7.53941850386e-05, 1.39486170951e-05, 0.0099661950324041, 0.0004300938804955, 1.90014953144e-05, 0.0979945964167751, 0.0001664266162214, -3.6431929607e-05]|1728.6327594577965101|      0.00000095|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-7.49581551264e-05, 1.42333167976e-05, 0.0099662189482445, 0.0004296437685376, 1.88075606681e-05, 0.0979946918729705, 0.0001669895660633, -3.66993448235e-05]|1728.1338374022127482|      0.00000191|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[-7.49581551264e-05, 1.42333167976e-05, 0.0099662189482445, 0.0004296437685376, 1.88075606681e-05, 0.0979946918729705, 0.0001669895660633, -3.66993448235e-05]|1728.1338374022127482|      0.00000095|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[-7.5328609799e-05, 1.43948897404e-05, 0.0099663532901793, 0.0004291995360787, 1.82177050738e-05, 0.0979943565092399, 0.0001667586876857, -3.68299538175e-05]|1727.4248365980506605|      0.00000191|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-7.5328609799e-05, 1.43948897404e-05, 0.0099663532901793, 0.0004291995360787, 1.82177050738e-05, 0.0979943565092399, 0.0001667586876857, -3.68299538175e-05]|1727.4248365980506605|      0.00000095|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-7.5328609799e-05, 1.43948897404e-05, 0.0099663532901793, 0.0004291995360787, 1.82177050738e-05, 0.0979943565092399, 0.0001667586876857, -3.68299538175e-05]|1727.4248365980506605|      0.00000048|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-7.53559457972e-05, 1.43691560448e-05, 0.0099662849300527, 0.0004290775772278, 1.79103510319e-05, 0.097994344306313, 0.0001668310296656, -3.65035057407e-05]|1727.0893278660196302|      0.00000095|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-7.53559457972e-05, 1.43691560448e-05, 0.0099662849300527, 0.0004290775772278, 1.79103510319e-05, 0.097994344306313, 0.0001668310296656, -3.65035057407e-05]|1727.0893278660196302|      0.00000048|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-7.53487007264e-05, 1.43565624256e-05, 0.0099663136408754, 0.0004289474378203, 1.75636426986e-05, 0.0979942852848733, 0.0001666353851315, -3.67213015762e-05]|1726.6866565441571311|      0.00000095|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[-7.51965776169e-05, 1.41586109858e-05, 0.0099661896931314, 0.0004293737111784, 1.69369915379e-05, 0.0979941301615464, 0.0001669669143904, -3.63699756642e-05]|1726.3328553387018474|      0.00000191|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[-7.51965776169e-05, 1.41586109858e-05, 0.0099661896931314, 0.0004293737111784, 1.69369915379e-05, 0.0979941301615464, 0.0001669669143904, -3.63699756642e-05]|1726.3328553387018474|      0.00000095|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[-7.52437299017e-05, 1.40570961531e-05, 0.0099664760931235, 0.0004290457557655, 1.62827512197e-05, 0.0979942364698646, 0.0001664728252716, -3.6524670475e-05]|1725.4088125592782035|      0.00000191|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[-7.52437299017e-05, 1.40570961531e-05, 0.0099664760931235, 0.0004290457557655, 1.62827512197e-05, 0.0979942364698646, 0.0001664728252716, -3.6524670475e-05]|1725.4088125592782035|      0.00000095|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
