k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.1149078289067044, 0.1598360332258641, 0.1242491973345288, 0.0626032007144159, 0.0143762147133383, 0.0082449042597749, 0.0691920381925734, -0.0109913530641562, -0.0019500063685806, 0.000562256233487]|  0.4281912408846006|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      13|[0.1162285676160924, 0.1447145507063014, 0.1185439111737064, 0.0639370872737007, 0.0102018943667171, 0.0060398445424974, 0.0119575901268805, 0.0038423825497691, 0.0008162902613957, 0.0113212282445968]|  0.2198663594330114|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.1162285676160924, 0.1447145507063014, 0.1185439111737064, 0.0639370872737007, 0.0102018943667171, 0.0060398445424974, 0.0119575901268805, 0.0038423825497691, 0.0008162902613957, 0.0113212282445968]|  0.2198663594330114|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.1162285676160924, 0.1447145507063014, 0.1185439111737064, 0.0639370872737007, 0.0102018943667171, 0.0060398445424974, 0.0119575901268805, 0.0038423825497691, 0.0008162902613957, 0.0113212282445968]|  0.2198663594330114|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.1162285676160924, 0.1447145507063014, 0.1185439111737064, 0.0639370872737007, 0.0102018943667171, 0.0060398445424974, 0.0119575901268805, 0.0038423825497691, 0.0008162902613957, 0.0113212282445968]|  0.2198663594330114|      0.01562500|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.1187882396530832, 0.1458664308269413, 0.1153950513738962, 0.0571166141514048, 0.0121996733134167, 0.0043947256641459, 0.0054570495183103, 0.0077086361330439, 0.0063162115079167, 0.0020650903316049]|  0.1979872419906470|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[0.1327480882670442, 0.1516779134135915, 0.098294882178585, 0.0426582856891397, 0.0132931190762563, 0.0164083483731336, 0.0009651793479972, 0.007041544087638, 0.0108000628415505, -0.0056939793260951]|  0.1773234231592885|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[0.1327480882670442, 0.1516779134135915, 0.098294882178585, 0.0426582856891397, 0.0132931190762563, 0.0164083483731336, 0.0009651793479972, 0.007041544087638, 0.0108000628415505, -0.0056939793260951]|  0.1773234231592885|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.1327480882670442, 0.1516779134135915, 0.098294882178585, 0.0426582856891397, 0.0132931190762563, 0.0164083483731336, 0.0009651793479972, 0.007041544087638, 0.0108000628415505, -0.0056939793260951]|  0.1773234231592885|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.1352765294073479, 0.1507895781154361, 0.0911073847403307, 0.0416955115946342, 0.0104188626571832, 0.0085931536151551, 0.0041703870236757, 0.0050697769808446, 0.0032288174584507, 0.0009050978767884]|  0.1495708411520139|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.1352765294073479, 0.1507895781154361, 0.0911073847403307, 0.0416955115946342, 0.0104188626571832, 0.0085931536151551, 0.0041703870236757, 0.0050697769808446, 0.0032288174584507, 0.0009050978767884]|  0.1495708411520139|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.1377726744646987, 0.1449642722532104, 0.0860092425637531, 0.0345558287411261, 0.0101677657137387, 0.0014662957319037, 0.008104874658541, 0.008282418551923, -0.0031268010827801, 0.0040609294225252]|  0.1385347990664406|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[0.1377726744646987, 0.1449642722532104, 0.0860092425637531, 0.0345558287411261, 0.0101677657137387, 0.0014662957319037, 0.008104874658541, 0.008282418551923, -0.0031268010827801, 0.0040609294225252]|  0.1385347990664406|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.1377726744646987, 0.1449642722532104, 0.0860092425637531, 0.0345558287411261, 0.0101677657137387, 0.0014662957319037, 0.008104874658541, 0.008282418551923, -0.0031268010827801, 0.0040609294225252]|  0.1385347990664406|      0.00781250|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.1360400031560992, 0.1429239370701621, 0.0818054782136302, 0.0336036463686755, 0.0078675498282887, 0.0032323407523671, 0.0049251377576252, 0.0083493694681546, 0.0005476646658366, 0.0022540157861182]|  0.1279144087669981|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.1368369389821505, 0.1328290644834692, 0.0768153737427722, 0.0293091612646001, 0.006880136385112, 0.0087821980944326, 0.0032413196409877, 0.0055553514360313, 0.007483471584668, -0.0005266713869185]|  0.1151291214493305|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[0.1368369389821505, 0.1328290644834692, 0.0768153737427722, 0.0293091612646001, 0.006880136385112, 0.0087821980944326, 0.0032413196409877, 0.0055553514360313, 0.007483471584668, -0.0005266713869185]|  0.1151291214493305|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[0.1368369389821505, 0.1328290644834692, 0.0768153737427722, 0.0293091612646001, 0.006880136385112, 0.0087821980944326, 0.0032413196409877, 0.0055553514360313, 0.007483471584668, -0.0005266713869185]|  0.1151291214493305|      0.00781250|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[0.1371262893196413, 0.1321036095001362, 0.0733254366132227, 0.0270018936069511, 0.0062418271842668, 0.0067605965559375, 0.0037058069597501, 0.0047259403458397, 0.0024704013259439, 0.0029937187088029]|  0.1061929051798595|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[0.1371262893196413, 0.1321036095001362, 0.0733254366132227, 0.0270018936069511, 0.0062418271842668, 0.0067605965559375, 0.0037058069597501, 0.0047259403458397, 0.0024704013259439, 0.0029937187088029]|  0.1061929051798595|      0.00781250|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[0.1348696274364754, 0.1283162306424303, 0.0682972149842878, 0.0251641430180703, 0.0077492686442108, 0.006665093564601, 0.0019690646520385, 0.0026606737168716, 0.0007396692287055, 0.0023776663201214]|  0.0981303840556836|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[0.1338015691411867, 0.1196552662741966, 0.0619071313242051, 0.0211073031659064, 0.0068475055910355, 0.010408968785965, 0.0097559943473147, -0.0032289597762716, 0.0008591409868863, 0.0031045400231428]|  0.0909058098130852|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[0.135318108905227, 0.1151327443987175, 0.0439579264820755, 0.0126075050333511, 0.0020526098441267, 0.0070723152689192, -0.0125433306523145, -0.0023913305954242, 0.0010709254657373, -0.0021164012334952]|  0.0799112723203637|      0.06250000|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[0.135318108905227, 0.1151327443987175, 0.0439579264820755, 0.0126075050333511, 0.0020526098441267, 0.0070723152689192, -0.0125433306523145, -0.0023913305954242, 0.0010709254657373, -0.0021164012334952]|  0.0799112723203637|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[0.135318108905227, 0.1151327443987175, 0.0439579264820755, 0.0126075050333511, 0.0020526098441267, 0.0070723152689192, -0.0125433306523145, -0.0023913305954242, 0.0010709254657373, -0.0021164012334952]|  0.0799112723203637|      0.01562500|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.1340167888978981, 0.1095879453124048, 0.0441021906799136, 0.0083948527137327, 0.0020899342916478, 0.0151200665756517, -0.002091300990746, 0.0004221353085328, -0.0023941752874834, -0.0021131259037037]|  0.0706668850653057|      0.03125000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[0.1340167888978981, 0.1095879453124048, 0.0441021906799136, 0.0083948527137327, 0.0020899342916478, 0.0151200665756517, -0.002091300990746, 0.0004221353085328, -0.0023941752874834, -0.0021131259037037]|  0.0706668850653057|      0.01562500|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[0.1340167888978981, 0.1095879453124048, 0.0441021906799136, 0.0083948527137327, 0.0020899342916478, 0.0151200665756517, -0.002091300990746, 0.0004221353085328, -0.0023941752874834, -0.0021131259037037]|  0.0706668850653057|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[0.1348686113278945, 0.1063016272218539, 0.0408409262842286, 0.0070587570386494, 0.0006490588823961, 0.0121318036419142, -0.0005236590993044, 3.4241548445e-05, 0.000132209335357, 0.0020211517667432]|  0.0616043851485246|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[0.1348686113278945, 0.1063016272218539, 0.0408409262842286, 0.0070587570386494, 0.0006490588823961, 0.0121318036419142, -0.0005236590993044, 3.4241548445e-05, 0.000132209335357, 0.0020211517667432]|  0.0616043851485246|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      42|[0.1348686113278945, 0.1063016272218539, 0.0408409262842286, 0.0070587570386494, 0.0006490588823961, 0.0121318036419142, -0.0005236590993044, 3.4241548445e-05, 0.000132209335357, 0.0020211517667432]|  0.0616043851485246|      0.00390625|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[0.1350638846015581, 0.1053647603674807, 0.0390212901223605, 0.0062258190851124, 0.0004037640697176, 0.0099197517264162, -0.0002705728453282, 0.001791681681184, 0.0015958094582551, 0.0017212192770007]|  0.0582233646462228|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[0.134378296985333, 0.1019508933136375, 0.0364180595713656, 0.0094992302160868, 0.0004524388291692, 0.0095906914289739, 0.0031021198519686, 0.0050750749397573, 0.0040596039213844, -3.43283544212e-05]|  0.0562132594564893|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      45|[0.134378296985333, 0.1019508933136375, 0.0364180595713656, 0.0094992302160868, 0.0004524388291692, 0.0095906914289739, 0.0031021198519686, 0.0050750749397573, 0.0040596039213844, -3.43283544212e-05]|  0.0562132594564893|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[0.1355718870291677, 0.0983003302459919, 0.0340491607963038, 0.0095507117723201, 0.0009834052116852, 0.0091096489317436, 0.0022473141048501, -0.000780201755242, 0.0040787141328956, 0.0022330282927084]|  0.0524941975278168|      0.01562500|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[0.1355718870291677, 0.0983003302459919, 0.0340491607963038, 0.0095507117723201, 0.0009834052116852, 0.0091096489317436, 0.0022473141048501, -0.000780201755242, 0.0040787141328956, 0.0022330282927084]|  0.0524941975278168|      0.00781250|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[0.1390173837617419, 0.097286433612142, 0.0319265418627678, 0.0111547530144129, 0.0010010731866111, 0.0045480150509253, -6.20589344328e-05, -0.0013053721879946, 0.0002650974423842, 0.0019235661977269]|  0.0502930357196189|      0.01562500|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      49|[0.1390173837617419, 0.097286433612142, 0.0319265418627678, 0.0111547530144129, 0.0010010731866111, 0.0045480150509253, -6.20589344328e-05, -0.0013053721879946, 0.0002650974423842, 0.0019235661977269]|  0.0502930357196189|      0.00781250|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      50|[0.1390173837617419, 0.097286433612142, 0.0319265418627678, 0.0111547530144129, 0.0010010731866111, 0.0045480150509253, -6.20589344328e-05, -0.0013053721879946, 0.0002650974423842, 0.0019235661977269]|  0.0502930357196189|      0.00390625|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
