k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
      12|[0.0206051550879283, 0.0848446887454848, -0.0101608398265202, -0.0212185913922603, 0.0168711707011054, 0.0109823432029841, -0.0164977485002757, -0.0206903263974466, -0.0057862471836453, -0.0060062418614203, 0.0079097851822638, -0.0080261382594006, -0.0259927856939409, 0.0018198915936685, 0.0051114753074093, -0.0213710742334808, -0.0146187713218609, -0.0046379157888612, -0.0083786571340318, -0.0117942569255917, -0.0214968091339956, -0.0225365503024448, 0.0083487183960938, -0.0076365104543748, -0.0315570142270752, -0.0234546356204359, -0.0047084097214078, -0.0205650783017866, -0.0032008119067264, -0.0164345565104323, 0.1063136624208902, 0.0112795686550042, -0.0841328115718517, -0.009852333615645, 0.1007600072692822, -0.0068022626877217, -0.0189570604162183, -0.0087624591506961, -0.0166189949507121, 0.1170459687605823, 0.0277273766793192, -0.0720744683371135, -0.0031122721614332, 0.110947075374914, 0.0061017278006997, -0.0060239902657541, -0.0189967008775082, -0.0162155809249967, 0.1308504331187315, 0.0349379057725347, -0.06706744615418, -0.001866505770464, 0.1173326524288404, 0.0018593174644306, 0.006310141706014, 0.0051523981880093, -0.0005481252173391]|1388.1155972723540799|      0.06250000|[1548, 0, 12, 36]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      13|[0.0206051550879283, 0.0848446887454848, -0.0101608398265202, -0.0212185913922603, 0.0168711707011054, 0.0109823432029841, -0.0164977485002757, -0.0206903263974466, -0.0057862471836453, -0.0060062418614203, 0.0079097851822638, -0.0080261382594006, -0.0259927856939409, 0.0018198915936685, 0.0051114753074093, -0.0213710742334808, -0.0146187713218609, -0.0046379157888612, -0.0083786571340318, -0.0117942569255917, -0.0214968091339956, -0.0225365503024448, 0.0083487183960938, -0.0076365104543748, -0.0315570142270752, -0.0234546356204359, -0.0047084097214078, -0.0205650783017866, -0.0032008119067264, -0.0164345565104323, 0.1063136624208902, 0.0112795686550042, -0.0841328115718517, -0.009852333615645, 0.1007600072692822, -0.0068022626877217, -0.0189570604162183, -0.0087624591506961, -0.0166189949507121, 0.1170459687605823, 0.0277273766793192, -0.0720744683371135, -0.0031122721614332, 0.110947075374914, 0.0061017278006997, -0.0060239902657541, -0.0189967008775082, -0.0162155809249967, 0.1308504331187315, 0.0349379057725347, -0.06706744615418, -0.001866505770464, 0.1173326524288404, 0.0018593174644306, 0.006310141706014, 0.0051523981880093, -0.0005481252173391]|1388.1155972723540799|      0.03125000|[1677, 0, 13, 39]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      14|[0.0206051550879283, 0.0848446887454848, -0.0101608398265202, -0.0212185913922603, 0.0168711707011054, 0.0109823432029841, -0.0164977485002757, -0.0206903263974466, -0.0057862471836453, -0.0060062418614203, 0.0079097851822638, -0.0080261382594006, -0.0259927856939409, 0.0018198915936685, 0.0051114753074093, -0.0213710742334808, -0.0146187713218609, -0.0046379157888612, -0.0083786571340318, -0.0117942569255917, -0.0214968091339956, -0.0225365503024448, 0.0083487183960938, -0.0076365104543748, -0.0315570142270752, -0.0234546356204359, -0.0047084097214078, -0.0205650783017866, -0.0032008119067264, -0.0164345565104323, 0.1063136624208902, 0.0112795686550042, -0.0841328115718517, -0.009852333615645, 0.1007600072692822, -0.0068022626877217, -0.0189570604162183, -0.0087624591506961, -0.0166189949507121, 0.1170459687605823, 0.0277273766793192, -0.0720744683371135, -0.0031122721614332, 0.110947075374914, 0.0061017278006997, -0.0060239902657541, -0.0189967008775082, -0.0162155809249967, 0.1308504331187315, 0.0349379057725347, -0.06706744615418, -0.001866505770464, 0.1173326524288404, 0.0018593174644306, 0.006310141706014, 0.0051523981880093, -0.0005481252173391]|1388.1155972723540799|      0.01562500|[1806, 0, 14, 42]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      15|[0.0247068720135162, 0.0820191805755636, -0.0152741772347326, -0.0279352806640772, 0.0092334066128892, 0.0107407705806259, -0.0137985624760606, -0.0231566306222937, -0.0099585848809736, -0.0096289421582882, 0.0035894221675262, -0.0081118597603988, -0.027134279538564, 0.0021871942235775, 0.0055751102785818, -0.021697909295518, -0.0152512693543914, -0.0047841639270623, -0.008473084812558, -0.0118489160131678, -0.0215353224105952, -0.0240977871628943, 0.007036720120642, -0.0075457546544771, -0.0310818395440528, -0.0241297736569731, -0.0054118786563367, -0.0210172382363469, -0.0035148020441682, -0.0164454213641567, 0.1058615819956281, 0.0112846852747635, -0.0839038520407432, -0.010063627489714, 0.1002915592348788, -0.0069736856360113, -0.0190498143664881, -0.0088628705924348, -0.0167121881243998, 0.1178089536485078, 0.0275162082172826, -0.0726247285693633, -0.0028517167471588, 0.1116771736706341, 0.0063666149547421, -0.0058997346156775, -0.018911865236766, -0.0161494143819665, 0.1333618429842319, 0.0349690224083248, -0.0680762983047285, -0.0009502142836625, 0.119780223461712, 0.002957983414033, 0.0071717975373337, 0.00591467673703, 6.21202193106e-05]|446.0662287389697553|      0.03125000|[1935, 0, 15, 45]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      16|[0.0247068720135162, 0.0820191805755636, -0.0152741772347326, -0.0279352806640772, 0.0092334066128892, 0.0107407705806259, -0.0137985624760606, -0.0231566306222937, -0.0099585848809736, -0.0096289421582882, 0.0035894221675262, -0.0081118597603988, -0.027134279538564, 0.0021871942235775, 0.0055751102785818, -0.021697909295518, -0.0152512693543914, -0.0047841639270623, -0.008473084812558, -0.0118489160131678, -0.0215353224105952, -0.0240977871628943, 0.007036720120642, -0.0075457546544771, -0.0310818395440528, -0.0241297736569731, -0.0054118786563367, -0.0210172382363469, -0.0035148020441682, -0.0164454213641567, 0.1058615819956281, 0.0112846852747635, -0.0839038520407432, -0.010063627489714, 0.1002915592348788, -0.0069736856360113, -0.0190498143664881, -0.0088628705924348, -0.0167121881243998, 0.1178089536485078, 0.0275162082172826, -0.0726247285693633, -0.0028517167471588, 0.1116771736706341, 0.0063666149547421, -0.0058997346156775, -0.018911865236766, -0.0161494143819665, 0.1333618429842319, 0.0349690224083248, -0.0680762983047285, -0.0009502142836625, 0.119780223461712, 0.002957983414033, 0.0071717975373337, 0.00591467673703, 6.21202193106e-05]|446.0662287389697553|      0.01562500|[2064, 0, 16, 48]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      17|[0.0247068720135162, 0.0820191805755636, -0.0152741772347326, -0.0279352806640772, 0.0092334066128892, 0.0107407705806259, -0.0137985624760606, -0.0231566306222937, -0.0099585848809736, -0.0096289421582882, 0.0035894221675262, -0.0081118597603988, -0.027134279538564, 0.0021871942235775, 0.0055751102785818, -0.021697909295518, -0.0152512693543914, -0.0047841639270623, -0.008473084812558, -0.0118489160131678, -0.0215353224105952, -0.0240977871628943, 0.007036720120642, -0.0075457546544771, -0.0310818395440528, -0.0241297736569731, -0.0054118786563367, -0.0210172382363469, -0.0035148020441682, -0.0164454213641567, 0.1058615819956281, 0.0112846852747635, -0.0839038520407432, -0.010063627489714, 0.1002915592348788, -0.0069736856360113, -0.0190498143664881, -0.0088628705924348, -0.0167121881243998, 0.1178089536485078, 0.0275162082172826, -0.0726247285693633, -0.0028517167471588, 0.1116771736706341, 0.0063666149547421, -0.0058997346156775, -0.018911865236766, -0.0161494143819665, 0.1333618429842319, 0.0349690224083248, -0.0680762983047285, -0.0009502142836625, 0.119780223461712, 0.002957983414033, 0.0071717975373337, 0.00591467673703, 6.21202193106e-05]|446.0662287389697553|      0.00781250|[2193, 0, 17, 51]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      18|[0.0223629182297991, 0.0836407758242973, -0.0125053194139344, -0.0255969409496299, 0.0118057465409827, 0.0107654236121034, -0.0147511835140939, -0.0223224966717206, -0.0085553011120802, -0.0084187213602215, 0.005046309001955, -0.0081397804267174, -0.0274330967190831, 0.0033196836561296, 0.006015686125286, -0.0222788684703959, -0.0154788467794631, -0.0045940303785713, -0.0083882577914556, -0.0118163674432465, -0.0215432167319739, -0.0235907907576123, 0.0076706267999743, -0.0075315235021884, -0.031366673543723, -0.0239366336093656, -0.0051421322656565, -0.0208533330963767, -0.0034039001382798, -0.0164668607557431, 0.1055787775915301, 0.0122799157375581, -0.0833005622645406, -0.0110109817763239, 0.0997931839069372, -0.0072346628978654, -0.0191454900148391, -0.0089514878063755, -0.0168022075822601, 0.118523951616276, 0.0285793683567722, -0.0727050738484624, -0.0032559139702268, 0.1123460010457676, 0.0062624314142887, -0.0058884848723912, -0.0188650616874725, -0.0160890294933653, 0.1359929527828368, 0.0363366568057322, -0.0687158194151216, -0.0005514784580884, 0.1223830848208359, 0.0037221828922952, 0.0078883530703408, 0.0066114660037485, 0.000726575230315]|229.0678575590317791|      0.01562500|[2322, 0, 18, 54]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      19|[0.0223629182297991, 0.0836407758242973, -0.0125053194139344, -0.0255969409496299, 0.0118057465409827, 0.0107654236121034, -0.0147511835140939, -0.0223224966717206, -0.0085553011120802, -0.0084187213602215, 0.005046309001955, -0.0081397804267174, -0.0274330967190831, 0.0033196836561296, 0.006015686125286, -0.0222788684703959, -0.0154788467794631, -0.0045940303785713, -0.0083882577914556, -0.0118163674432465, -0.0215432167319739, -0.0235907907576123, 0.0076706267999743, -0.0075315235021884, -0.031366673543723, -0.0239366336093656, -0.0051421322656565, -0.0208533330963767, -0.0034039001382798, -0.0164668607557431, 0.1055787775915301, 0.0122799157375581, -0.0833005622645406, -0.0110109817763239, 0.0997931839069372, -0.0072346628978654, -0.0191454900148391, -0.0089514878063755, -0.0168022075822601, 0.118523951616276, 0.0285793683567722, -0.0727050738484624, -0.0032559139702268, 0.1123460010457676, 0.0062624314142887, -0.0058884848723912, -0.0188650616874725, -0.0160890294933653, 0.1359929527828368, 0.0363366568057322, -0.0687158194151216, -0.0005514784580884, 0.1223830848208359, 0.0037221828922952, 0.0078883530703408, 0.0066114660037485, 0.000726575230315]|229.0678575590317791|      0.00781250|[2451, 0, 19, 57]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      20|[0.0242446812174054, 0.0824712587007102, -0.0147962886922039, -0.0280778475218793, 0.0088850623454394, 0.0106615176656157, -0.0136684574878083, -0.0231894370969062, -0.0101029780507026, -0.0097592674298272, 0.003426842425834, -0.0081266631793287, -0.0283754231175416, 0.0040480666309805, 0.006603397602047, -0.0226322051866153, -0.0159656014037963, -0.0045723933102053, -0.0083518469876753, -0.011769392114456, -0.0214869214702358, -0.0243761695590729, 0.0069819504157489, -0.0074223204110754, -0.0310144515615977, -0.0242265825035895, -0.0054726126344536, -0.0210343400041739, -0.0035118381238208, -0.0164095060235713, 0.1044119985281386, 0.0120961372836289, -0.0827035542147764, -0.0112307280877831, 0.0986302099823689, -0.0075263679401987, -0.0192864867737326, -0.009084642836673, -0.0169383832592165, 0.118677325163128, 0.0280150867190827, -0.0731271088160908, -0.0030801589401291, 0.112499528249155, 0.00634986357273, -0.0059290708591691, -0.0189352330598808, -0.0161723702240382, 0.1387636000262729, 0.0364695492774068, -0.0699562786095513, 0.000262069518387, 0.1251007924943155, 0.0047827018239313, 0.0087196491395464, 0.0073374860009568, 0.0013000429521085]|168.7177456527973334|      0.01562500|[2580, 0, 20, 60]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      21|[0.0242446812174054, 0.0824712587007102, -0.0147962886922039, -0.0280778475218793, 0.0088850623454394, 0.0106615176656157, -0.0136684574878083, -0.0231894370969062, -0.0101029780507026, -0.0097592674298272, 0.003426842425834, -0.0081266631793287, -0.0283754231175416, 0.0040480666309805, 0.006603397602047, -0.0226322051866153, -0.0159656014037963, -0.0045723933102053, -0.0083518469876753, -0.011769392114456, -0.0214869214702358, -0.0243761695590729, 0.0069819504157489, -0.0074223204110754, -0.0310144515615977, -0.0242265825035895, -0.0054726126344536, -0.0210343400041739, -0.0035118381238208, -0.0164095060235713, 0.1044119985281386, 0.0120961372836289, -0.0827035542147764, -0.0112307280877831, 0.0986302099823689, -0.0075263679401987, -0.0192864867737326, -0.009084642836673, -0.0169383832592165, 0.118677325163128, 0.0280150867190827, -0.0731271088160908, -0.0030801589401291, 0.112499528249155, 0.00634986357273, -0.0059290708591691, -0.0189352330598808, -0.0161723702240382, 0.1387636000262729, 0.0364695492774068, -0.0699562786095513, 0.000262069518387, 0.1251007924943155, 0.0047827018239313, 0.0087196491395464, 0.0073374860009568, 0.0013000429521085]|168.7177456527973334|      0.00781250|[2709, 0, 21, 63]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
