k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=1
      12|[0.0617765009153017, 0.0622076612586955, 0.0025396240670868, -0.0183017547473251, 0.0360743241665734, 0.0392394224799969, -0.0031857125381868, -0.027822742551542, -0.0322232545674294, 0.0109471511022729, -0.0374307933089981, -0.0492115864082707, -0.0545888188769055, 0.0418663568718632, 0.011359839962664, -0.0595773963300865, 0.0452750724267491, 0.0013979668107754, -0.1338279559108745, -0.1227804481484821, -0.0172831585780377, -0.0187182782736736, 0.0020265108879744, 0.0412108506070083, -0.0622908552019647, 0.0084688832921865, -0.0559143958702663, -0.0535449274578246, 0.0233919388071643, 0.0091769474440777, 0.1734076610524216, -0.010890880880966, -0.0583964377203904, -0.0173939957404327, 0.053718976429141, -0.0251464036262565, 0.0026584173785416, 0.0126023857558, 0.0046957954473283, 0.124436487001544, 0.046024543388805, -0.1257188827032725, 0.0157990728329283, 0.1160961494556771, -0.0631417443292274, 0.0477189850817711, -0.1240204554327097, -0.0436277445343932, 0.1601427707151685, 0.0357883062952223, -0.0944462510471513, -0.0100107427142831, 0.0950193085980111, 0.0543482522687942, -0.0376617645785366, 0.0050034352200406, -0.0465250832443419]|3029.9461480833247151|      0.25000000|[732, 48, 12, 60]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      13|[0.0617765009153017, 0.0622076612586955, 0.0025396240670868, -0.0183017547473251, 0.0360743241665734, 0.0392394224799969, -0.0031857125381868, -0.027822742551542, -0.0322232545674294, 0.0109471511022729, -0.0374307933089981, -0.0492115864082707, -0.0545888188769055, 0.0418663568718632, 0.011359839962664, -0.0595773963300865, 0.0452750724267491, 0.0013979668107754, -0.1338279559108745, -0.1227804481484821, -0.0172831585780377, -0.0187182782736736, 0.0020265108879744, 0.0412108506070083, -0.0622908552019647, 0.0084688832921865, -0.0559143958702663, -0.0535449274578246, 0.0233919388071643, 0.0091769474440777, 0.1734076610524216, -0.010890880880966, -0.0583964377203904, -0.0173939957404327, 0.053718976429141, -0.0251464036262565, 0.0026584173785416, 0.0126023857558, 0.0046957954473283, 0.124436487001544, 0.046024543388805, -0.1257188827032725, 0.0157990728329283, 0.1160961494556771, -0.0631417443292274, 0.0477189850817711, -0.1240204554327097, -0.0436277445343932, 0.1601427707151685, 0.0357883062952223, -0.0944462510471513, -0.0100107427142831, 0.0950193085980111, 0.0543482522687942, -0.0376617645785366, 0.0050034352200406, -0.0465250832443419]|3029.9461480833247151|      0.12500000|[793, 52, 13, 65]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      14|[0.0617765009153017, 0.0622076612586955, 0.0025396240670868, -0.0183017547473251, 0.0360743241665734, 0.0392394224799969, -0.0031857125381868, -0.027822742551542, -0.0322232545674294, 0.0109471511022729, -0.0374307933089981, -0.0492115864082707, -0.0545888188769055, 0.0418663568718632, 0.011359839962664, -0.0595773963300865, 0.0452750724267491, 0.0013979668107754, -0.1338279559108745, -0.1227804481484821, -0.0172831585780377, -0.0187182782736736, 0.0020265108879744, 0.0412108506070083, -0.0622908552019647, 0.0084688832921865, -0.0559143958702663, -0.0535449274578246, 0.0233919388071643, 0.0091769474440777, 0.1734076610524216, -0.010890880880966, -0.0583964377203904, -0.0173939957404327, 0.053718976429141, -0.0251464036262565, 0.0026584173785416, 0.0126023857558, 0.0046957954473283, 0.124436487001544, 0.046024543388805, -0.1257188827032725, 0.0157990728329283, 0.1160961494556771, -0.0631417443292274, 0.0477189850817711, -0.1240204554327097, -0.0436277445343932, 0.1601427707151685, 0.0357883062952223, -0.0944462510471513, -0.0100107427142831, 0.0950193085980111, 0.0543482522687942, -0.0376617645785366, 0.0050034352200406, -0.0465250832443419]|3029.9461480833247151|      0.06250000|[854, 56, 14, 70]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      15|[0.0617765009153017, 0.0622076612586955, 0.0025396240670868, -0.0183017547473251, 0.0360743241665734, 0.0392394224799969, -0.0031857125381868, -0.027822742551542, -0.0322232545674294, 0.0109471511022729, -0.0374307933089981, -0.0492115864082707, -0.0545888188769055, 0.0418663568718632, 0.011359839962664, -0.0595773963300865, 0.0452750724267491, 0.0013979668107754, -0.1338279559108745, -0.1227804481484821, -0.0172831585780377, -0.0187182782736736, 0.0020265108879744, 0.0412108506070083, -0.0622908552019647, 0.0084688832921865, -0.0559143958702663, -0.0535449274578246, 0.0233919388071643, 0.0091769474440777, 0.1734076610524216, -0.010890880880966, -0.0583964377203904, -0.0173939957404327, 0.053718976429141, -0.0251464036262565, 0.0026584173785416, 0.0126023857558, 0.0046957954473283, 0.124436487001544, 0.046024543388805, -0.1257188827032725, 0.0157990728329283, 0.1160961494556771, -0.0631417443292274, 0.0477189850817711, -0.1240204554327097, -0.0436277445343932, 0.1601427707151685, 0.0357883062952223, -0.0944462510471513, -0.0100107427142831, 0.0950193085980111, 0.0543482522687942, -0.0376617645785366, 0.0050034352200406, -0.0465250832443419]|3029.9461480833247151|      0.03125000|[915, 60, 15, 75]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      16|[0.0618225946997837, 0.0731585220888655, 0.0060816807146727, -0.014729562654255, 0.0376536671329321, 0.0403759812996001, -0.0049141857771926, -0.0242289726221918, -0.028618496446332, 0.0118510315657244, -0.0342902466763045, -0.0459973570926733, -0.0519223240672514, 0.0404506938023325, 0.0125560515961339, -0.0576729378973621, 0.0415234260524211, 0.0076968541900318, -0.1332590544408493, -0.1259041005430228, -0.0180439546169004, -0.0110752433193515, 0.0033814062818983, 0.0386396759119445, -0.0639773440313221, 0.0123163678228962, -0.0547960129665589, -0.0484925382923819, 0.0260575241781107, 0.0105949935686785, 0.1814791756518798, -0.0076071423045488, -0.0583596081055951, -0.0182093165105356, 0.062191318085049, -0.0209828852474092, -0.0007314139531363, 0.0141542790141697, 0.0087841615058824, 0.1315061989782969, 0.0476952814731764, -0.1252210731407404, 0.015892594589978, 0.1215394221638044, -0.0642927775961817, 0.0479277462715645, -0.124269442530054, -0.040881957153972, 0.1683370185483547, 0.0475353259938696, -0.0929074984877643, -0.0128371203491773, 0.0990575819996533, 0.0571292948206739, -0.0344847390680597, 0.0044734128449405, -0.0401387547811752]|543.1998076007282634|      0.06250000|[976, 64, 16, 80]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      17|[0.0618225946997837, 0.0731585220888655, 0.0060816807146727, -0.014729562654255, 0.0376536671329321, 0.0403759812996001, -0.0049141857771926, -0.0242289726221918, -0.028618496446332, 0.0118510315657244, -0.0342902466763045, -0.0459973570926733, -0.0519223240672514, 0.0404506938023325, 0.0125560515961339, -0.0576729378973621, 0.0415234260524211, 0.0076968541900318, -0.1332590544408493, -0.1259041005430228, -0.0180439546169004, -0.0110752433193515, 0.0033814062818983, 0.0386396759119445, -0.0639773440313221, 0.0123163678228962, -0.0547960129665589, -0.0484925382923819, 0.0260575241781107, 0.0105949935686785, 0.1814791756518798, -0.0076071423045488, -0.0583596081055951, -0.0182093165105356, 0.062191318085049, -0.0209828852474092, -0.0007314139531363, 0.0141542790141697, 0.0087841615058824, 0.1315061989782969, 0.0476952814731764, -0.1252210731407404, 0.015892594589978, 0.1215394221638044, -0.0642927775961817, 0.0479277462715645, -0.124269442530054, -0.040881957153972, 0.1683370185483547, 0.0475353259938696, -0.0929074984877643, -0.0128371203491773, 0.0990575819996533, 0.0571292948206739, -0.0344847390680597, 0.0044734128449405, -0.0401387547811752]|543.1998076007282634|      0.03125000|[1037, 68, 17, 85]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      18|[0.0618225946997837, 0.0731585220888655, 0.0060816807146727, -0.014729562654255, 0.0376536671329321, 0.0403759812996001, -0.0049141857771926, -0.0242289726221918, -0.028618496446332, 0.0118510315657244, -0.0342902466763045, -0.0459973570926733, -0.0519223240672514, 0.0404506938023325, 0.0125560515961339, -0.0576729378973621, 0.0415234260524211, 0.0076968541900318, -0.1332590544408493, -0.1259041005430228, -0.0180439546169004, -0.0110752433193515, 0.0033814062818983, 0.0386396759119445, -0.0639773440313221, 0.0123163678228962, -0.0547960129665589, -0.0484925382923819, 0.0260575241781107, 0.0105949935686785, 0.1814791756518798, -0.0076071423045488, -0.0583596081055951, -0.0182093165105356, 0.062191318085049, -0.0209828852474092, -0.0007314139531363, 0.0141542790141697, 0.0087841615058824, 0.1315061989782969, 0.0476952814731764, -0.1252210731407404, 0.015892594589978, 0.1215394221638044, -0.0642927775961817, 0.0479277462715645, -0.124269442530054, -0.040881957153972, 0.1683370185483547, 0.0475353259938696, -0.0929074984877643, -0.0128371203491773, 0.0990575819996533, 0.0571292948206739, -0.0344847390680597, 0.0044734128449405, -0.0401387547811752]|543.1998076007282634|      0.01562500|[1098, 72, 18, 90]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      19|[0.0650003008720263, 0.0751759968062649, 0.0009710065246117, -0.0161211853700885, 0.031643891205332, 0.0383999179628179, -0.0022708856314144, -0.0273382093097777, -0.0322885120996852, 0.0088364929474235, -0.0379822506316896, -0.0463804489838884, -0.050429145424769, 0.0374113113364559, 0.0106768930894513, -0.0559771121359731, 0.0409102375193294, 0.0063878481964414, -0.1334524958642974, -0.124778556704662, -0.0180206231790067, -0.0101294146893358, 0.0024960779347874, 0.038795499172001, -0.0648801376854857, 0.01351668857961, -0.0558719796382118, -0.0491517431780266, 0.026026579488326, 0.0101474067858003, 0.1793482633209721, -0.0096667904776084, -0.0596768316107067, -0.0154664570364322, 0.0615498547963212, -0.019479719441669, -0.0009068214387918, 0.0146478553298994, 0.0084195810520752, 0.1316086335765616, 0.0469749090505471, -0.1257535081139586, 0.0159569757013487, 0.1222258161991154, -0.0635575993618601, 0.0473147699910975, -0.125054773432087, -0.0415116315917052, 0.1694729752844265, 0.0533993289035967, -0.0909140393600192, -0.0144110993245123, 0.1022201376186999, 0.0570976976568041, -0.0348343944952231, 0.0065069316716105, -0.0390618310550784]|283.3347182855738993|      0.03125000|[1159, 76, 19, 95]                                                         |  | used linear model with 65 points | iterate success | actual_k=1
      20|[0.0650003008720263, 0.0751759968062649, 0.0009710065246117, -0.0161211853700885, 0.031643891205332, 0.0383999179628179, -0.0022708856314144, -0.0273382093097777, -0.0322885120996852, 0.0088364929474235, -0.0379822506316896, -0.0463804489838884, -0.050429145424769, 0.0374113113364559, 0.0106768930894513, -0.0559771121359731, 0.0409102375193294, 0.0063878481964414, -0.1334524958642974, -0.124778556704662, -0.0180206231790067, -0.0101294146893358, 0.0024960779347874, 0.038795499172001, -0.0648801376854857, 0.01351668857961, -0.0558719796382118, -0.0491517431780266, 0.026026579488326, 0.0101474067858003, 0.1793482633209721, -0.0096667904776084, -0.0596768316107067, -0.0154664570364322, 0.0615498547963212, -0.019479719441669, -0.0009068214387918, 0.0146478553298994, 0.0084195810520752, 0.1316086335765616, 0.0469749090505471, -0.1257535081139586, 0.0159569757013487, 0.1222258161991154, -0.0635575993618601, 0.0473147699910975, -0.125054773432087, -0.0415116315917052, 0.1694729752844265, 0.0533993289035967, -0.0909140393600192, -0.0144110993245123, 0.1022201376186999, 0.0570976976568041, -0.0348343944952231, 0.0065069316716105, -0.0390618310550784]|283.3347182855738993|      0.01562500|[1220, 80, 20, 100]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
      21|[0.0650003008720263, 0.0751759968062649, 0.0009710065246117, -0.0161211853700885, 0.031643891205332, 0.0383999179628179, -0.0022708856314144, -0.0273382093097777, -0.0322885120996852, 0.0088364929474235, -0.0379822506316896, -0.0463804489838884, -0.050429145424769, 0.0374113113364559, 0.0106768930894513, -0.0559771121359731, 0.0409102375193294, 0.0063878481964414, -0.1334524958642974, -0.124778556704662, -0.0180206231790067, -0.0101294146893358, 0.0024960779347874, 0.038795499172001, -0.0648801376854857, 0.01351668857961, -0.0558719796382118, -0.0491517431780266, 0.026026579488326, 0.0101474067858003, 0.1793482633209721, -0.0096667904776084, -0.0596768316107067, -0.0154664570364322, 0.0615498547963212, -0.019479719441669, -0.0009068214387918, 0.0146478553298994, 0.0084195810520752, 0.1316086335765616, 0.0469749090505471, -0.1257535081139586, 0.0159569757013487, 0.1222258161991154, -0.0635575993618601, 0.0473147699910975, -0.125054773432087, -0.0415116315917052, 0.1694729752844265, 0.0533993289035967, -0.0909140393600192, -0.0144110993245123, 0.1022201376186999, 0.0570976976568041, -0.0348343944952231, 0.0065069316716105, -0.0390618310550784]|283.3347182855738993|      0.00781250|[1281, 84, 21, 105]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
