k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
      16|[107.47008679285071, 0.0929202295625688, 0.9083009733017421, 102.40014992025668, 0.1818546086302941, 0.8178892059067354, 97.44000105168699, 0.2840233662666377, 0.7156264703866314, 96.3000138076784, 0.305237295849108, 0.6948406938024828, 93.98980482907523, 0.3562944932377187, 0.6434446000629293, 89.72000062573247, 0.4680055682144703, 0.5320422895946515, 83.70997193287967, 0.6577475429509176, 0.3420573606858189, 78.31001231527993, 0.8763556417632864, 0.1234927121977532, 886.3701355118133, 910.0103232875002, 922.5199121873475, 926.460024312221, 935.5602788067071, 952.8303884596157, 975.7299982524413]|  0.6415878750749684|      0.00097656|[496, 32, 16, 48]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      17|[107.46992210091021, 0.0933984328431838, 0.9083639967088742, 102.40020763462583, 0.1818693545871667, 0.818045934171734, 97.4399059663704, 0.2838105841804555, 0.7158628075318664, 96.29999622670971, 0.3049075624673325, 0.6948313241277653, 93.98978801267266, 0.3561981081041922, 0.6433440583873661, 89.72015612960922, 0.4680463584222553, 0.5319417381111831, 83.71012941676639, 0.6577805463492045, 0.3419952826586215, 78.30999211664613, 0.8765835221123902, 0.1233513024486189, 886.3704719231685, 910.0101474460853, 922.5198604539625, 926.460073912163, 935.5603541186432, 952.8307460297916, 975.7299206542281]|  0.5299458431230401|      0.00195312|[527, 34, 17, 51]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      18|[107.46992210091021, 0.0933984328431838, 0.9083639967088742, 102.40020763462583, 0.1818693545871667, 0.818045934171734, 97.4399059663704, 0.2838105841804555, 0.7158628075318664, 96.29999622670971, 0.3049075624673325, 0.6948313241277653, 93.98978801267266, 0.3561981081041922, 0.6433440583873661, 89.72015612960922, 0.4680463584222553, 0.5319417381111831, 83.71012941676639, 0.6577805463492045, 0.3419952826586215, 78.30999211664613, 0.8765835221123902, 0.1233513024486189, 886.3704719231685, 910.0101474460853, 922.5198604539625, 926.460073912163, 935.5603541186432, 952.8307460297916, 975.7299206542281]|  0.5299458431230401|      0.00097656|[558, 36, 18, 54]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      19|[107.46992210091021, 0.0933984328431838, 0.9083639967088742, 102.40020763462583, 0.1818693545871667, 0.818045934171734, 97.4399059663704, 0.2838105841804555, 0.7158628075318664, 96.29999622670971, 0.3049075624673325, 0.6948313241277653, 93.98978801267266, 0.3561981081041922, 0.6433440583873661, 89.72015612960922, 0.4680463584222553, 0.5319417381111831, 83.71012941676639, 0.6577805463492045, 0.3419952826586215, 78.30999211664613, 0.8765835221123902, 0.1233513024486189, 886.3704719231685, 910.0101474460853, 922.5198604539625, 926.460073912163, 935.5603541186432, 952.8307460297916, 975.7299206542281]|  0.5299458431230401|      0.00048828|[589, 38, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      20|[107.46996215430998, 0.0935453156703372, 0.9083463524250515, 102.40014079471317, 0.1820849680398771, 0.8181198503073595, 97.43988035119051, 0.2838772243990315, 0.7159320258375114, 96.29979777237354, 0.3048591873657516, 0.6948796036220135, 93.98972101524967, 0.3561850343839899, 0.6433340189463559, 89.72026795640855, 0.4679834354249001, 0.5320224094397413, 83.71006984879281, 0.6579210180913113, 0.3419817869143276, 78.31009753611372, 0.8766166556580816, 0.1234197387844426, 886.3704854621284, 910.0102250358135, 922.5198604970545, 926.4600788062631, 935.5601812446104, 952.8307578859947, 975.7299355225393]|  0.4835555614488226|      0.00097656|[620, 40, 20, 60]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      21|[107.46996215430998, 0.0935453156703372, 0.9083463524250515, 102.40014079471317, 0.1820849680398771, 0.8181198503073595, 97.43988035119051, 0.2838772243990315, 0.7159320258375114, 96.29979777237354, 0.3048591873657516, 0.6948796036220135, 93.98972101524967, 0.3561850343839899, 0.6433340189463559, 89.72026795640855, 0.4679834354249001, 0.5320224094397413, 83.71006984879281, 0.6579210180913113, 0.3419817869143276, 78.31009753611372, 0.8766166556580816, 0.1234197387844426, 886.3704854621284, 910.0102250358135, 922.5198604970545, 926.4600788062631, 935.5601812446104, 952.8307578859947, 975.7299355225393]|  0.4835555614488226|      0.00048828|[651, 42, 21, 63]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      22|[107.46990685236534, 0.0936805560168838, 0.9085239118206011, 102.40004123695142, 0.1821027073012325, 0.8181339930137648, 97.43985079711032, 0.2837914408519827, 0.7157521488244293, 96.29985742501162, 0.3047044385404951, 0.6949076551760066, 93.98969412815974, 0.3562433413322541, 0.6433827986916641, 89.72031443504804, 0.4677887349265692, 0.532110157463007, 83.71008607171312, 0.657842337979362, 0.3419302127887483, 78.31008797781953, 0.8767265772238406, 0.1234474314836846, 886.3704945457528, 910.0102282780376, 922.5199106447415, 926.4600476708172, 935.5602433500956, 952.8307189285886, 975.7300802949012]|  0.4458151514255869|      0.00097656|[682, 44, 22, 66]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      23|[107.46990685236534, 0.0936805560168838, 0.9085239118206011, 102.40004123695142, 0.1821027073012325, 0.8181339930137648, 97.43985079711032, 0.2837914408519827, 0.7157521488244293, 96.29985742501162, 0.3047044385404951, 0.6949076551760066, 93.98969412815974, 0.3562433413322541, 0.6433827986916641, 89.72031443504804, 0.4677887349265692, 0.532110157463007, 83.71008607171312, 0.657842337979362, 0.3419302127887483, 78.31008797781953, 0.8767265772238406, 0.1234474314836846, 886.3704945457528, 910.0102282780376, 922.5199106447415, 926.4600476708172, 935.5602433500956, 952.8307189285886, 975.7300802949012]|  0.4458151514255869|      0.00048828|[713, 46, 23, 69]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      24|[107.46991753292127, 0.0939258739287941, 0.9085150184670323, 102.4000591278587, 0.1823696117222003, 0.8182040073344111, 97.43982662882465, 0.283794007544604, 0.7157282304630991, 96.29989853665195, 0.3047348433913331, 0.6948768147244664, 93.98971885750207, 0.3563280939737759, 0.6433290075354449, 89.7203850924734, 0.4677412085261013, 0.5321667039611171, 83.7101902382154, 0.6578211069677752, 0.3419248102402981, 78.31002305939806, 0.8766511980730716, 0.1234364608797191, 886.3706297378592, 910.0102683909441, 922.5199766425033, 926.4600005882694, 935.560323798216, 952.8306820972764, 975.7302220161744]|  0.3933630196078581|      0.00097656|[744, 48, 24, 72]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      25|[107.46991753292127, 0.0939258739287941, 0.9085150184670323, 102.4000591278587, 0.1823696117222003, 0.8182040073344111, 97.43982662882465, 0.283794007544604, 0.7157282304630991, 96.29989853665195, 0.3047348433913331, 0.6948768147244664, 93.98971885750207, 0.3563280939737759, 0.6433290075354449, 89.7203850924734, 0.4677412085261013, 0.5321667039611171, 83.7101902382154, 0.6578211069677752, 0.3419248102402981, 78.31002305939806, 0.8766511980730716, 0.1234364608797191, 886.3706297378592, 910.0102683909441, 922.5199766425033, 926.4600005882694, 935.560323798216, 952.8306820972764, 975.7302220161744]|  0.3933630196078581|      0.00048828|[775, 50, 25, 75]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      26|[107.46991753292127, 0.0939258739287941, 0.9085150184670323, 102.4000591278587, 0.1823696117222003, 0.8182040073344111, 97.43982662882465, 0.283794007544604, 0.7157282304630991, 96.29989853665195, 0.3047348433913331, 0.6948768147244664, 93.98971885750207, 0.3563280939737759, 0.6433290075354449, 89.7203850924734, 0.4677412085261013, 0.5321667039611171, 83.7101902382154, 0.6578211069677752, 0.3419248102402981, 78.31002305939806, 0.8766511980730716, 0.1234364608797191, 886.3706297378592, 910.0102683909441, 922.5199766425033, 926.4600005882694, 935.560323798216, 952.8306820972764, 975.7302220161744]|  0.3933630196078581|      0.00024414|[806, 52, 26, 78]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      27|[107.46994552187398, 0.09403731384829, 0.9085624498666064, 102.40007345259, 0.1825347640846507, 0.8182078442836953, 97.4398807095417, 0.283805711743537, 0.7157218390126735, 96.2998878355944, 0.3047396632236916, 0.6948667161013049, 93.98975866175992, 0.3563771836311167, 0.6433383523480128, 89.72040034485829, 0.4677358221580502, 0.5321835013893879, 83.71021527230697, 0.6578061865096446, 0.3418944640854413, 78.31004681320253, 0.8766611911448958, 0.1234445903314425, 886.3705960523672, 910.0103177081314, 922.5199588684818, 926.460020840792, 935.5603046180776, 952.83069901535, 975.7301867688559]|  0.3692736506193289|      0.00048828|[837, 54, 27, 81]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      28|[107.46994552187398, 0.09403731384829, 0.9085624498666064, 102.40007345259, 0.1825347640846507, 0.8182078442836953, 97.4398807095417, 0.283805711743537, 0.7157218390126735, 96.2998878355944, 0.3047396632236916, 0.6948667161013049, 93.98975866175992, 0.3563771836311167, 0.6433383523480128, 89.72040034485829, 0.4677358221580502, 0.5321835013893879, 83.71021527230697, 0.6578061865096446, 0.3418944640854413, 78.31004681320253, 0.8766611911448958, 0.1234445903314425, 886.3705960523672, 910.0103177081314, 922.5199588684818, 926.460020840792, 935.5603046180776, 952.83069901535, 975.7301867688559]|  0.3692736506193289|      0.00024414|[868, 56, 28, 84]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      29|[107.46991685072223, 0.0941120994617275, 0.9085841999708938, 102.40006722076731, 0.1826907392351426, 0.8181625725057539, 97.4398753086314, 0.2838716446147796, 0.715752558769284, 96.29984479957348, 0.3046994602875123, 0.694845568293482, 93.98973051793537, 0.3563620954089592, 0.6433786555056793, 89.72038076764966, 0.4677723163517705, 0.532119503047352, 83.71021025017916, 0.6577910244190692, 0.3418957040406896, 78.31001369567521, 0.8766086318272834, 0.1234421367355459, 886.3706340549808, 910.0103377779033, 922.5199655603557, 926.4600167925581, 935.5603335841619, 952.8306859109197, 975.7302263746178]|  0.3521635163150047|      0.00048828|[899, 58, 29, 87]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      30|[107.46991685072223, 0.0941120994617275, 0.9085841999708938, 102.40006722076731, 0.1826907392351426, 0.8181625725057539, 97.4398753086314, 0.2838716446147796, 0.715752558769284, 96.29984479957348, 0.3046994602875123, 0.694845568293482, 93.98973051793537, 0.3563620954089592, 0.6433786555056793, 89.72038076764966, 0.4677723163517705, 0.532119503047352, 83.71021025017916, 0.6577910244190692, 0.3418957040406896, 78.31001369567521, 0.8766086318272834, 0.1234421367355459, 886.3706340549808, 910.0103377779033, 922.5199655603557, 926.4600167925581, 935.5603335841619, 952.8306859109197, 975.7302263746178]|  0.3521635163150047|      0.00024414|[930, 60, 30, 90]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      31|[107.46987511124249, 0.0942095963905563, 0.9086173644198628, 102.40008123383785, 0.1826983511968414, 0.8181100461938489, 97.43980072238116, 0.2839017230695067, 0.715699242538018, 96.29989466754694, 0.3046789573273492, 0.6948626411030865, 93.989706226055, 0.3563224313348768, 0.6433633439210928, 89.72034549063613, 0.4678033764945528, 0.5321359455984489, 83.71016205945563, 0.6577631753732389, 0.3419803528240832, 78.31004407248041, 0.8766411035638026, 0.1234469851545054, 886.3706059825689, 910.0103607179791, 922.5200278126536, 926.4600051682256, 935.5603171803409, 952.8307326810695, 975.7303089085194]|  0.3446804641775628|      0.00048828|[961, 62, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      32|[107.46987511124249, 0.0942095963905563, 0.9086173644198628, 102.40008123383785, 0.1826983511968414, 0.8181100461938489, 97.43980072238116, 0.2839017230695067, 0.715699242538018, 96.29989466754694, 0.3046789573273492, 0.6948626411030865, 93.989706226055, 0.3563224313348768, 0.6433633439210928, 89.72034549063613, 0.4678033764945528, 0.5321359455984489, 83.71016205945563, 0.6577631753732389, 0.3419803528240832, 78.31004407248041, 0.8766411035638026, 0.1234469851545054, 886.3706059825689, 910.0103607179791, 922.5200278126536, 926.4600051682256, 935.5603171803409, 952.8307326810695, 975.7303089085194]|  0.3446804641775628|      0.00024414|[992, 64, 32, 96]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      33|[107.46991611678429, 0.0942505294269637, 0.908679855005365, 102.40008027152338, 0.1827762952237939, 0.8182411183587973, 97.43979135559586, 0.2838955125478628, 0.7157246169909642, 96.29981844509669, 0.3047305950086082, 0.6948678243783902, 93.98974765598685, 0.3563071567015806, 0.6433108940712027, 89.72034445427774, 0.4678292555961977, 0.5320826053546118, 83.71015559324869, 0.6577826323232885, 0.3420078891693118, 78.31003343529035, 0.8766952889209273, 0.1234612832881776, 886.3706006443845, 910.010417599666, 922.5200504297046, 926.4600507782259, 935.5603062685799, 952.8307221971169, 975.7303417618517]|  0.3331605503598761|      0.00048828|[1023, 66, 33, 99]                                                         |  | used linear model with 33 points | iterate success | actual_k=1
      34|[107.46991611678429, 0.0942505294269637, 0.908679855005365, 102.40008027152338, 0.1827762952237939, 0.8182411183587973, 97.43979135559586, 0.2838955125478628, 0.7157246169909642, 96.29981844509669, 0.3047305950086082, 0.6948678243783902, 93.98974765598685, 0.3563071567015806, 0.6433108940712027, 89.72034445427774, 0.4678292555961977, 0.5320826053546118, 83.71015559324869, 0.6577826323232885, 0.3420078891693118, 78.31003343529035, 0.8766952889209273, 0.1234612832881776, 886.3706006443845, 910.010417599666, 922.5200504297046, 926.4600507782259, 935.5603062685799, 952.8307221971169, 975.7303417618517]|  0.3331605503598761|      0.00024414|[1054, 68, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      35|[107.46987570586633, 0.0943007882095201, 0.9086797057988042, 102.40015647078033, 0.1828439831403829, 0.8182963861070081, 97.43976196779415, 0.2839029753818582, 0.7157023545882716, 96.29982493022405, 0.3047108631338353, 0.6949436830924597, 93.98977786605785, 0.3563332673035339, 0.6433690550632183, 89.72037053353914, 0.4677542487555195, 0.5320794913654521, 83.71013767780438, 0.6577382149870861, 0.3419869966424232, 78.31012473175164, 0.8766897942415216, 0.1234288094884847, 886.3705503026671, 910.0104281041671, 922.5200535248952, 926.460003748087, 935.5603463092689, 952.8307294892982, 975.7304083699835]|  0.3256882164123817|      0.00048828|[1085, 70, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      36|[107.46990047872984, 0.0944711946276603, 0.9088318476751093, 102.40021894955598, 0.1828832290350405, 0.8183536985417112, 97.4398373257457, 0.2839958293548272, 0.7158880383221442, 96.29983901043954, 0.3047207392734191, 0.6950592060452828, 93.989754239167, 0.3563461559453202, 0.6433284919823737, 89.72038545141021, 0.4678032652441614, 0.5320246222017959, 83.71002885672134, 0.6576927560026666, 0.3417959171911117, 78.31020096582485, 0.876736239751812, 0.1234781754421198, 886.37051901536, 910.0103574045045, 922.5200843661023, 926.4600819526083, 935.5601933709386, 952.830715326039, 975.7305032591229]|  0.3055289488705308|      0.00097656|[1116, 72, 36, 108]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      37|[107.46990047872984, 0.0944711946276603, 0.9088318476751093, 102.40021894955598, 0.1828832290350405, 0.8183536985417112, 97.4398373257457, 0.2839958293548272, 0.7158880383221442, 96.29983901043954, 0.3047207392734191, 0.6950592060452828, 93.989754239167, 0.3563461559453202, 0.6433284919823737, 89.72038545141021, 0.4678032652441614, 0.5320246222017959, 83.71002885672134, 0.6576927560026666, 0.3417959171911117, 78.31020096582485, 0.876736239751812, 0.1234781754421198, 886.37051901536, 910.0103574045045, 922.5200843661023, 926.4600819526083, 935.5601933709386, 952.830715326039, 975.7305032591229]|  0.3055289488705308|      0.00048828|[1147, 74, 37, 111]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      38|[107.46990047872984, 0.0944711946276603, 0.9088318476751093, 102.40021894955598, 0.1828832290350405, 0.8183536985417112, 97.4398373257457, 0.2839958293548272, 0.7158880383221442, 96.29983901043954, 0.3047207392734191, 0.6950592060452828, 93.989754239167, 0.3563461559453202, 0.6433284919823737, 89.72038545141021, 0.4678032652441614, 0.5320246222017959, 83.71002885672134, 0.6576927560026666, 0.3417959171911117, 78.31020096582485, 0.876736239751812, 0.1234781754421198, 886.37051901536, 910.0103574045045, 922.5200843661023, 926.4600819526083, 935.5601933709386, 952.830715326039, 975.7305032591229]|  0.3055289488705308|      0.00024414|[1178, 76, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      39|[107.4698578764397, 0.0945448520899361, 0.9088278485184934, 102.40026473635912, 0.1830246448790758, 0.8183381500710757, 97.43984970273108, 0.2839790692689753, 0.7158820259473513, 96.29986152277735, 0.3048126457631904, 0.695055333017668, 93.98980616353066, 0.3563873606793142, 0.6432746334631776, 89.7204132461908, 0.467779435138132, 0.5320100886139231, 83.71000273202758, 0.6576578180687565, 0.3418052089919677, 78.31018768505766, 0.8767775474506893, 0.1234414955062182, 886.3704617996793, 910.0103800975745, 922.5201109942511, 926.4600685441063, 935.5601705903664, 952.8307202262628, 975.7304673648342]|  0.2949698965055150|      0.00048828|[1209, 78, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      40|[107.4698578764397, 0.0945448520899361, 0.9088278485184934, 102.40026473635912, 0.1830246448790758, 0.8183381500710757, 97.43984970273108, 0.2839790692689753, 0.7158820259473513, 96.29986152277735, 0.3048126457631904, 0.695055333017668, 93.98980616353066, 0.3563873606793142, 0.6432746334631776, 89.7204132461908, 0.467779435138132, 0.5320100886139231, 83.71000273202758, 0.6576578180687565, 0.3418052089919677, 78.31018768505766, 0.8767775474506893, 0.1234414955062182, 886.3704617996793, 910.0103800975745, 922.5201109942511, 926.4600685441063, 935.5601705903664, 952.8307202262628, 975.7304673648342]|  0.2949698965055150|      0.00024414|[1240, 80, 40, 120]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      41|[107.46988498882142, 0.0945224750968411, 0.9088670162328291, 102.40023275501545, 0.1830511509480197, 0.81839787483201, 97.4398773068782, 0.2840205582019139, 0.7159302329218524, 96.29986208870447, 0.3048182088538073, 0.6950267937460344, 93.98983026335138, 0.3564152289438165, 0.6433051986356759, 89.7203474660419, 0.467713242218906, 0.5320205437366198, 83.71004001864218, 0.6576225721003716, 0.3418124138745788, 78.31015356760427, 0.8767242449656097, 0.1234217340499003, 886.3704941407947, 910.0103388272771, 922.5200450842864, 926.4599951614691, 935.560164721933, 952.8306599667839, 975.7303598674769]|  0.2884377236793527|      0.00048828|[1271, 82, 41, 123]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
