k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1227374493357224, -0.0252797330897519, 0.1420701857249608, -0.1480398289870264, 0.0487828340325838, 0.1433471308567943, 0.0372700704860779, -0.0958291461553167, 0.0249721180456077, -0.1304124001547402, 0.2190507437403843, 0.072114099251878, 0.0939283714489506, 0.1204773336550806, -0.0014365603715957, -0.1665445377796509, -0.2056003177038273, -0.0996660107216764, -0.0893573778262521, 0.1908743023667702, 0.1607055014557354, 0.0053117027360969, 0.1484962438341901, 0.0846461185975134, -0.1112347681570403, -0.0492937811618584, -0.1744233414839761, -0.0495135764177234, -0.0425774377541692, 0.0279881449599692, 0.0537335814660301, -0.14778484435573, 0.2233983504000185, 0.1022855949676593, -0.2578660312628342, 0.2039625646251991, -0.017910289656253, -0.1567424708514805, 0.0251038282551518, -0.0776201042509654, -0.08546522065883, 0.1048829848998488, 0.0143698706431614, 0.199265740351784, -0.0848027539092704, -0.2591485663523626, -0.2363559295248567, 0.188124227537028, -0.3146061057947534, 0.1931366763523456]|4607.7879770224508320|      2.00000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      12|[1.7467571182596284, -2.788986000802425, 2.1650900877953876, -2.8194047015151025, -0.0117959916331016, 5.342781150928202, 0.0219785566903744, 3.1580980971114276, 0.4830249515408885, -0.7882318239453693, 2.0754498438722266, 0.5804054406978492, 0.7199778423798967, 0.5617455456440152, -0.2374804601252231, -3.12473919581511, -2.3582710623159433, -0.3429360514532818, -4.824944173831706, 1.4248595703116287, 4.581278429508747, 2.8630069769567124, 2.6854676443126864, 5.20769931704389, -2.408373208971612, 1.4278081931843918, 0.961449336363768, 5.1998598987122495, 0.5425577401720589, -0.1597207851698271, 1.6837582374918032, -0.936662407008668, 2.3299578108297068, 3.0534906562853625, -3.025977095122594, 0.7048307312959945, -1.2473491424039964, 0.4489971481147352, -1.848230573803778, 4.553666451419995, 0.720380047658945, 2.975012201734124, -2.687085249809628, 1.7381448959230577, -1.8601867609866556, 0.8592547792839433, -4.937738988825747, 0.867308307151311, -3.1122534238680895, 1.8251566867473545]|1801.3452316736422745|      4.00000000|[780, 0, 12, 60]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[1.7467571182596284, -2.788986000802425, 2.1650900877953876, -2.8194047015151025, -0.0117959916331016, 5.342781150928202, 0.0219785566903744, 3.1580980971114276, 0.4830249515408885, -0.7882318239453693, 2.0754498438722266, 0.5804054406978492, 0.7199778423798967, 0.5617455456440152, -0.2374804601252231, -3.12473919581511, -2.3582710623159433, -0.3429360514532818, -4.824944173831706, 1.4248595703116287, 4.581278429508747, 2.8630069769567124, 2.6854676443126864, 5.20769931704389, -2.408373208971612, 1.4278081931843918, 0.961449336363768, 5.1998598987122495, 0.5425577401720589, -0.1597207851698271, 1.6837582374918032, -0.936662407008668, 2.3299578108297068, 3.0534906562853625, -3.025977095122594, 0.7048307312959945, -1.2473491424039964, 0.4489971481147352, -1.848230573803778, 4.553666451419995, 0.720380047658945, 2.975012201734124, -2.687085249809628, 1.7381448959230577, -1.8601867609866556, 0.8592547792839433, -4.937738988825747, 0.867308307151311, -3.1122534238680895, 1.8251566867473545]|1801.3452316736422745|      2.00000000|[845, 0, 13, 65]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      14|[1.8872535023722423, -2.9434818710253587, 2.2183741118684583, -3.1191063266266186, 0.3343744438050326, 5.864340079078653, 0.0943326014175619, 3.092920023601363, 0.8128388338823623, -0.7832186178354179, 1.4994319590894936, 0.4383208892597805, 0.6522492891298736, 0.1068010771360031, -0.1004471768294505, -2.7613397200141474, -1.7811285455281558, -0.065669425805364, -5.177810645613787, 1.6415088949755727, 4.656305881364963, 2.7553264547778733, 2.651048650060246, 5.124286603079382, -2.625750944224973, 1.865661109771759, 0.9820638094609443, 5.1195837637885475, 1.1078620886533983, 0.0581400097755124, 1.974752062975012, -1.4276540397947564, 2.0754677896724116, 3.3375872671551567, -3.032322603326246, 0.7288703187983955, -1.062135551870853, 0.2614794114180384, -2.0009560151782413, 4.612598760302416, 0.6110264425886748, 3.023984826895719, -2.7068860303325746, 1.4217424202113242, -1.5758336856615172, 1.4106278583953258, -4.693937020502282, 0.5235148885347722, -3.16133810719929, 1.4108304588397227]|1707.8053755276171159|      4.00000000|[910, 0, 14, 70]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      15|[1.1343598228173255, -2.2653606799068093, 2.1711893972207394, -4.350837731668973, 0.2499442066470624, 5.591695618765718, -0.173362353052249, 3.6360962380202184, 0.619437989293556, 0.0839603228927986, 1.6238725800653104, 0.7254549893588238, 0.6448831149529287, 0.2504912334690316, -0.3012310118925445, -3.22316632335037, -2.372787259556114, -0.4754724703675376, -6.359904319362965, 0.8031098972042856, 4.932352871278719, 2.6857761945655003, 2.7178838365704094, 6.232885870564933, -3.3989295147002143, 2.5756182464862167, 1.1264234786371379, 4.60172385685371, 1.5223862146274263, 0.8008433996497336, 2.3776012395261463, -1.5397255367624925, 2.559490225535201, 3.9450403028645367, -3.0463482225344203, 0.4710497392029591, -0.9683976520997345, -0.0389491197717495, -3.183057108454663, 5.592263235135143, 0.0396099996764545, 3.889425437394926, -2.471153639950758, 1.6643392626206044, -1.7190389365034222, 1.5221087619910922, -5.759386125096658, 0.5661892094292781, -3.01663848941668, 1.7504084441817382]|1674.2854417517946786|      8.00000000|[975, 0, 15, 75]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      16|[1.1343598228173255, -2.2653606799068093, 2.1711893972207394, -4.350837731668973, 0.2499442066470624, 5.591695618765718, -0.173362353052249, 3.6360962380202184, 0.619437989293556, 0.0839603228927986, 1.6238725800653104, 0.7254549893588238, 0.6448831149529287, 0.2504912334690316, -0.3012310118925445, -3.22316632335037, -2.372787259556114, -0.4754724703675376, -6.359904319362965, 0.8031098972042856, 4.932352871278719, 2.6857761945655003, 2.7178838365704094, 6.232885870564933, -3.3989295147002143, 2.5756182464862167, 1.1264234786371379, 4.60172385685371, 1.5223862146274263, 0.8008433996497336, 2.3776012395261463, -1.5397255367624925, 2.559490225535201, 3.9450403028645367, -3.0463482225344203, 0.4710497392029591, -0.9683976520997345, -0.0389491197717495, -3.183057108454663, 5.592263235135143, 0.0396099996764545, 3.889425437394926, -2.471153639950758, 1.6643392626206044, -1.7190389365034222, 1.5221087619910922, -5.759386125096658, 0.5661892094292781, -3.01663848941668, 1.7504084441817382]|1674.2854417517946786|      4.00000000|[1040, 0, 16, 80]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      17|[1.1343598228173255, -2.2653606799068093, 2.1711893972207394, -4.350837731668973, 0.2499442066470624, 5.591695618765718, -0.173362353052249, 3.6360962380202184, 0.619437989293556, 0.0839603228927986, 1.6238725800653104, 0.7254549893588238, 0.6448831149529287, 0.2504912334690316, -0.3012310118925445, -3.22316632335037, -2.372787259556114, -0.4754724703675376, -6.359904319362965, 0.8031098972042856, 4.932352871278719, 2.6857761945655003, 2.7178838365704094, 6.232885870564933, -3.3989295147002143, 2.5756182464862167, 1.1264234786371379, 4.60172385685371, 1.5223862146274263, 0.8008433996497336, 2.3776012395261463, -1.5397255367624925, 2.559490225535201, 3.9450403028645367, -3.0463482225344203, 0.4710497392029591, -0.9683976520997345, -0.0389491197717495, -3.183057108454663, 5.592263235135143, 0.0396099996764545, 3.889425437394926, -2.471153639950758, 1.6643392626206044, -1.7190389365034222, 1.5221087619910922, -5.759386125096658, 0.5661892094292781, -3.01663848941668, 1.7504084441817382]|1674.2854417517946786|      2.00000000|[1105, 0, 17, 85]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      18|[1.3653527202402964, -2.174632578018664, 1.5543498630732362, -4.217513179853315, 0.5974297360940417, 5.58998492730379, 0.0334295508826241, 3.897050843466727, 0.5920137411728958, 0.0487572055531054, 1.3886284228702181, 1.0258505358089585, 0.3355269893072427, -0.2699035549712269, -0.0517363884724913, -3.1355932429362583, -2.1597227730426773, -0.3331162954076974, -6.313770308021091, 0.9888608402843647, 4.924270283885847, 2.679472037884848, 2.894459379627355, 6.696758290358158, -3.387522439628205, 2.4927412036820025, 0.9813995060172154, 4.950151706661366, 1.3076251752757115, 0.2466782213408845, 2.2813405639901942, -1.7015462203361935, 2.3795361897932237, 3.731355067991112, -2.9906729326828203, 0.4855316386537931, -1.06710959213145, 0.095263693249529, -3.1178317182593904, 6.025062675549505, 0.1057919819865596, 3.880641164974195, -3.0609690569300456, 1.2067607891269359, -1.8434270530506232, 2.155615249865865, -5.402407391454877, 0.4851353829271647, -2.720618435101301, 1.1700261339011426]|1603.8183999759189646|      4.00000000|[1170, 0, 18, 90]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      19|[1.3653527202402964, -2.174632578018664, 1.5543498630732362, -4.217513179853315, 0.5974297360940417, 5.58998492730379, 0.0334295508826241, 3.897050843466727, 0.5920137411728958, 0.0487572055531054, 1.3886284228702181, 1.0258505358089585, 0.3355269893072427, -0.2699035549712269, -0.0517363884724913, -3.1355932429362583, -2.1597227730426773, -0.3331162954076974, -6.313770308021091, 0.9888608402843647, 4.924270283885847, 2.679472037884848, 2.894459379627355, 6.696758290358158, -3.387522439628205, 2.4927412036820025, 0.9813995060172154, 4.950151706661366, 1.3076251752757115, 0.2466782213408845, 2.2813405639901942, -1.7015462203361935, 2.3795361897932237, 3.731355067991112, -2.9906729326828203, 0.4855316386537931, -1.06710959213145, 0.095263693249529, -3.1178317182593904, 6.025062675549505, 0.1057919819865596, 3.880641164974195, -3.0609690569300456, 1.2067607891269359, -1.8434270530506232, 2.155615249865865, -5.402407391454877, 0.4851353829271647, -2.720618435101301, 1.1700261339011426]|1603.8183999759189646|      2.00000000|[1235, 0, 19, 95]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      20|[1.430536818331079, -2.137744897851502, 1.4662156907843251, -4.12735212798681, 1.0454798170114232, 6.193583748218237, 0.0269525825791003, 3.555568030570152, 0.3445882036927202, -0.051944906607954, 1.2933343760798799, 0.6427452336249209, 0.5815614319508069, -0.0627462468172947, -0.2471505318002385, -3.538181716272804, -2.1227049935870816, -0.0831431116127755, -6.250043540023151, 0.8567637588699859, 5.438276217933886, 2.4065404885082207, 3.0034175136770145, 7.023789597439497, -3.421308602057776, 2.374953784701928, 0.8686388245893351, 5.0986530919863595, 1.1674430510010678, 0.1185631146665116, 2.175233409069264, -1.8247831372574577, 2.69301705693822, 3.8671176086282504, -3.462843945380664, 0.6726215760853163, -1.4318113111747552, -0.1582185243014984, -3.087295299594308, 6.226947285878864, 0.5396869771748679, 4.581395575783491, -3.4755575380779944, 1.4103089017766417, -1.9234315607200398, 1.9708101740534851, -5.7708043390446395, 0.7219735523385816, -2.515255347888431, 1.7443855090483613]|1557.6252518776936995|      4.00000000|[1300, 0, 20, 100]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      21|[1.430536818331079, -2.137744897851502, 1.4662156907843251, -4.12735212798681, 1.0454798170114232, 6.193583748218237, 0.0269525825791003, 3.555568030570152, 0.3445882036927202, -0.051944906607954, 1.2933343760798799, 0.6427452336249209, 0.5815614319508069, -0.0627462468172947, -0.2471505318002385, -3.538181716272804, -2.1227049935870816, -0.0831431116127755, -6.250043540023151, 0.8567637588699859, 5.438276217933886, 2.4065404885082207, 3.0034175136770145, 7.023789597439497, -3.421308602057776, 2.374953784701928, 0.8686388245893351, 5.0986530919863595, 1.1674430510010678, 0.1185631146665116, 2.175233409069264, -1.8247831372574577, 2.69301705693822, 3.8671176086282504, -3.462843945380664, 0.6726215760853163, -1.4318113111747552, -0.1582185243014984, -3.087295299594308, 6.226947285878864, 0.5396869771748679, 4.581395575783491, -3.4755575380779944, 1.4103089017766417, -1.9234315607200398, 1.9708101740534851, -5.7708043390446395, 0.7219735523385816, -2.515255347888431, 1.7443855090483613]|1557.6252518776936995|      2.00000000|[1365, 0, 21, 105]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      22|[1.0088292358884798, -2.1287429239017164, 1.1895293426480176, -4.343358436259541, 0.8387691347794333, 6.425495663789311, 0.1881541193529293, 3.8889424115186566, 0.4800036099857362, -0.3419234034897213, 1.1920823699295726, 0.4092290005009985, 0.3574298277476746, -0.2044739397361007, -0.1886813774547513, -3.465015861931863, -1.945029969064961, 0.0141822128588128, -6.641321227815729, 0.1468260700501175, 5.6388675318156665, 2.331330152145342, 2.7099267585297455, 7.428077801613011, -3.1810218491331645, 2.5228477591545744, 0.5503131070396653, 5.260793946266057, 1.4030024435904151, 0.2184176343588535, 1.906526276028182, -1.9109802376697278, 2.6660658793573693, 4.232129280449417, -3.498236498072176, 1.0802227872222798, -1.5270968846604722, -0.3802904391978377, -3.2317395020461963, 6.709242460430542, 0.3369835710672686, 4.1413164298709555, -3.2822318112228945, 1.3239891123517262, -1.9850990733746223, 2.3507283595282478, -5.639644908008145, -0.0880738423914247, -2.117693845149283, 1.7199319407789837]|1541.8889168973744290|      4.00000000|[1430, 0, 22, 110]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      23|[1.0088292358884798, -2.1287429239017164, 1.1895293426480176, -4.343358436259541, 0.8387691347794333, 6.425495663789311, 0.1881541193529293, 3.8889424115186566, 0.4800036099857362, -0.3419234034897213, 1.1920823699295726, 0.4092290005009985, 0.3574298277476746, -0.2044739397361007, -0.1886813774547513, -3.465015861931863, -1.945029969064961, 0.0141822128588128, -6.641321227815729, 0.1468260700501175, 5.6388675318156665, 2.331330152145342, 2.7099267585297455, 7.428077801613011, -3.1810218491331645, 2.5228477591545744, 0.5503131070396653, 5.260793946266057, 1.4030024435904151, 0.2184176343588535, 1.906526276028182, -1.9109802376697278, 2.6660658793573693, 4.232129280449417, -3.498236498072176, 1.0802227872222798, -1.5270968846604722, -0.3802904391978377, -3.2317395020461963, 6.709242460430542, 0.3369835710672686, 4.1413164298709555, -3.2822318112228945, 1.3239891123517262, -1.9850990733746223, 2.3507283595282478, -5.639644908008145, -0.0880738423914247, -2.117693845149283, 1.7199319407789837]|1541.8889168973744290|      2.00000000|[1495, 0, 23, 115]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
