k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[1000.0035195826342, 1000.0008414764934, 399.9929822936198, 39.99907999130442, 0.7123191245729142, 0.292610695659148, -0.0519724092424483]|1322252.3697511490900069|      0.03125000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[1000.0021739620661, 999.9953604129321, 399.9958020046279, 40.00179223948814, 0.7418728256622503, 0.2881020812011196, -0.0460013260295219]|1267819.2501546989660710|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[1000.0021739620661, 999.9953604129321, 399.9958020046279, 40.00179223948814, 0.7418728256622503, 0.2881020812011196, -0.0460013260295219]|1267819.2501546989660710|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[1000.0021739620661, 999.9953604129321, 399.9958020046279, 40.00179223948814, 0.7418728256622503, 0.2881020812011196, -0.0460013260295219]|1267819.2501546989660710|      0.01562500|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[1000.001519030727, 999.9950155154663, 399.9959856944403, 40.00216019613864, 0.747843087109668, 0.2846544901092389, -0.0599975289270248]|1234313.2818656635936350|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[1000.001519030727, 999.9950155154663, 399.9959856944403, 40.00216019613864, 0.747843087109668, 0.2846544901092389, -0.0599975289270248]|1234313.2818656635936350|      0.01562500|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1000.0014009880674, 999.9951353530186, 399.9962203514405, 40.00189620491968, 0.7620745202518249, 0.279073727513127, -0.0567867697977319]|1203045.7479201941750944|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[999.9975000397415, 999.9955084603347, 399.99687491160563, 40.004726931069044, 0.7832593260517043, 0.2815480940606165, -0.0790992314941981]|1184670.8932513620238751|      0.06250000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[999.9975000397415, 999.9955084603347, 399.99687491160563, 40.004726931069044, 0.7832593260517043, 0.2815480940606165, -0.0790992314941981]|1184670.8932513620238751|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[999.9975000397415, 999.9955084603347, 399.99687491160563, 40.004726931069044, 0.7832593260517043, 0.2815480940606165, -0.0790992314941981]|1184670.8932513620238751|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[999.9976358391056, 999.9963320181392, 399.9969255201356, 40.00501879501259, 0.7926014536249127, 0.2800163594552465, -0.0667002544478869]|1141951.0338576205540448|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[999.9928099869272, 1000.0023767901865, 399.9959841785571, 40.00413791292801, 0.820415893399839, 0.2781770415530897, -0.0784495588569272]|1096716.2255976547021419|      0.06250000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[1000.0009039439684, 1000.0041535743092, 400.02292959956804, 40.0125402025641, 0.8752064309804708, 0.2823148798499112, -0.0737802977951238]|1066728.7396460638847202|      0.12500000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[1000.0009039439684, 1000.0041535743092, 400.02292959956804, 40.0125402025641, 0.8752064309804708, 0.2823148798499112, -0.0737802977951238]|1066728.7396460638847202|      0.06250000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[1000.0009039439684, 1000.0041535743092, 400.02292959956804, 40.0125402025641, 0.8752064309804708, 0.2823148798499112, -0.0737802977951238]|1066728.7396460638847202|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1000.0009039439684, 1000.0041535743092, 400.02292959956804, 40.0125402025641, 0.8752064309804708, 0.2823148798499112, -0.0737802977951238]|1066728.7396460638847202|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[1000.0013684897297, 1000.006010594476, 400.02286976988825, 40.01209137718076, 0.8711738333146767, 0.2847224649233643, -0.0885523309896503]|1034304.6897247753804550|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[1000.0013684897297, 1000.006010594476, 400.02286976988825, 40.01209137718076, 0.8711738333146767, 0.2847224649233643, -0.0885523309896503]|1034304.6897247753804550|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[1000.0001945435508, 1000.006765120592, 400.0223482852774, 40.012751409939526, 0.8859410284838046, 0.2799486104258953, -0.0877612328027548]|1025322.7035443218192086|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[1000.0001945435508, 1000.006765120592, 400.0223482852774, 40.012751409939526, 0.8859410284838046, 0.2799486104258953, -0.0877612328027548]|1025322.7035443218192086|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[1000.0001945435508, 1000.006765120592, 400.0223482852774, 40.012751409939526, 0.8859410284838046, 0.2799486104258953, -0.0877612328027548]|1025322.7035443218192086|      0.00781250|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[1000.0000002953003, 1000.0069450808145, 400.02264873756457, 40.01254717923925, 0.8871092043394866, 0.2820289340260326, -0.0951869095610487]|1021619.8057450940832496|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[1000.0000002953003, 1000.0069450808145, 400.02264873756457, 40.01254717923925, 0.8871092043394866, 0.2820289340260326, -0.0951869095610487]|1021619.8057450940832496|      0.00781250|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
