k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[99.95908733256894, 0.2564149624096524, 0.2577421954867455, 0.9497488573826809, 100.02365591579256, 0.1077314244469536, 0.3158668252215803, 0.7384309235293193, 99.95747102458145, 0.0950095963998458, 0.2662030879151054, 0.7533445995018784, 99.97092435938539, 0.1066174776653374, 0.2655407973327568, 0.5543494296664057, 100.10081855875039, 0.1948262574324518, 0.4294834305017346, 0.3003061986863099, 99.9611662036175, 0.6575628560892735, 0.6085306008927812, 0.0236428791155844, 300.05774731254746, 299.9694114950495, 299.9816211053771, 299.9412069789787, 299.94944834179756]|135.4352622190315856|      0.06250000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[99.9610534567753, 0.2419441571990358, 0.2437216987348499, 0.9522069865852473, 100.02672773775976, 0.1455426143695597, 0.3384269284280432, 0.749711337649022, 99.95081462056487, 0.0818539386327165, 0.253646580503761, 0.742618148039788, 99.9710148771698, 0.1219901557103008, 0.2762040792202424, 0.5593072829225586, 100.10163473349705, 0.1846210237499611, 0.4194964033179887, 0.3031690393929837, 99.96394607656495, 0.6631726246503153, 0.6236371305688777, 0.0215280969545466, 300.055929980018, 299.96899863328434, 299.9855738483795, 299.9411839932237, 299.94262220448445]|103.6030487072980577|      0.12500000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      14|[99.9610534567753, 0.2419441571990358, 0.2437216987348499, 0.9522069865852473, 100.02672773775976, 0.1455426143695597, 0.3384269284280432, 0.749711337649022, 99.95081462056487, 0.0818539386327165, 0.253646580503761, 0.742618148039788, 99.9710148771698, 0.1219901557103008, 0.2762040792202424, 0.5593072829225586, 100.10163473349705, 0.1846210237499611, 0.4194964033179887, 0.3031690393929837, 99.96394607656495, 0.6631726246503153, 0.6236371305688777, 0.0215280969545466, 300.055929980018, 299.96899863328434, 299.9855738483795, 299.9411839932237, 299.94262220448445]|103.6030487072980577|      0.06250000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[99.95206106051907, 0.2552238762796883, 0.2558780008847094, 0.9640782369467961, 100.01320280294861, 0.1383976024182429, 0.3207160293805065, 0.7355165043835509, 99.96057844524593, 0.1125640627955674, 0.2573750901282788, 0.7366598597089012, 99.96826587730189, 0.1126990081346441, 0.2746141572177411, 0.5728428947422598, 100.09228628855418, 0.1883333679046798, 0.4091718694983824, 0.3197753229310031, 99.94887531102674, 0.6634372043929017, 0.6188343085580136, 0.0376153812019765, 300.0621931542503, 299.9599772317551, 299.9774555425088, 299.94186087236693, 299.9346137209654]| 90.9339168234076709|      0.12500000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      16|[99.95206106051907, 0.2552238762796883, 0.2558780008847094, 0.9640782369467961, 100.01320280294861, 0.1383976024182429, 0.3207160293805065, 0.7355165043835509, 99.96057844524593, 0.1125640627955674, 0.2573750901282788, 0.7366598597089012, 99.96826587730189, 0.1126990081346441, 0.2746141572177411, 0.5728428947422598, 100.09228628855418, 0.1883333679046798, 0.4091718694983824, 0.3197753229310031, 99.94887531102674, 0.6634372043929017, 0.6188343085580136, 0.0376153812019765, 300.0621931542503, 299.9599772317551, 299.9774555425088, 299.94186087236693, 299.9346137209654]| 90.9339168234076709|      0.06250000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      17|[99.95206106051907, 0.2552238762796883, 0.2558780008847094, 0.9640782369467961, 100.01320280294861, 0.1383976024182429, 0.3207160293805065, 0.7355165043835509, 99.96057844524593, 0.1125640627955674, 0.2573750901282788, 0.7366598597089012, 99.96826587730189, 0.1126990081346441, 0.2746141572177411, 0.5728428947422598, 100.09228628855418, 0.1883333679046798, 0.4091718694983824, 0.3197753229310031, 99.94887531102674, 0.6634372043929017, 0.6188343085580136, 0.0376153812019765, 300.0621931542503, 299.9599772317551, 299.9774555425088, 299.94186087236693, 299.9346137209654]| 90.9339168234076709|      0.03125000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[99.95372051750651, 0.2538119749568483, 0.2567749718586922, 0.9674738668699504, 100.01567467563842, 0.1589475058970269, 0.3294672736909446, 0.7366517700237617, 99.95995845785646, 0.1016927054080974, 0.2517111061074159, 0.72900339258699, 99.96900964579696, 0.1213469271573994, 0.2814630975759049, 0.5755519238501351, 100.0938446023974, 0.1805459787149369, 0.4043064336369545, 0.3219441456258779, 99.94971378052526, 0.6646043992204888, 0.6162110067196938, 0.0372337694440322, 300.06339248350434, 299.9598002466062, 299.9790429069378, 299.9449043830787, 299.93535258810454]| 84.6109725554530883|      0.06250000|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[99.95372051750651, 0.2538119749568483, 0.2567749718586922, 0.9674738668699504, 100.01567467563842, 0.1589475058970269, 0.3294672736909446, 0.7366517700237617, 99.95995845785646, 0.1016927054080974, 0.2517111061074159, 0.72900339258699, 99.96900964579696, 0.1213469271573994, 0.2814630975759049, 0.5755519238501351, 100.0938446023974, 0.1805459787149369, 0.4043064336369545, 0.3219441456258779, 99.94971378052526, 0.6646043992204888, 0.6162110067196938, 0.0372337694440322, 300.06339248350434, 299.9598002466062, 299.9790429069378, 299.9449043830787, 299.93535258810454]| 84.6109725554530883|      0.03125000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      20|[99.95059962137726, 0.2619181259784175, 0.261707492390387, 0.9715322826886326, 100.01347703456588, 0.1612134784917607, 0.3234960766331649, 0.7385093471083788, 99.96112231325199, 0.123783030915342, 0.2624519660465849, 0.7271593166056144, 99.96717043328222, 0.1154138446829045, 0.2767623910014416, 0.570794808884054, 100.092870319524, 0.1821451106616003, 0.4076827644766892, 0.3253710071944356, 99.95031118873331, 0.6634041436752689, 0.6186723966739313, 0.0311944834224485, 300.0643061280158, 299.96344930500834, 299.97477321275215, 299.9483238205055, 299.9331671784623]| 76.2999787606067628|      0.06250000|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      21|[99.95059962137726, 0.2619181259784175, 0.261707492390387, 0.9715322826886326, 100.01347703456588, 0.1612134784917607, 0.3234960766331649, 0.7385093471083788, 99.96112231325199, 0.123783030915342, 0.2624519660465849, 0.7271593166056144, 99.96717043328222, 0.1154138446829045, 0.2767623910014416, 0.570794808884054, 100.092870319524, 0.1821451106616003, 0.4076827644766892, 0.3253710071944356, 99.95031118873331, 0.6634041436752689, 0.6186723966739313, 0.0311944834224485, 300.0643061280158, 299.96344930500834, 299.97477321275215, 299.9483238205055, 299.9331671784623]| 76.2999787606067628|      0.03125000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[99.95490060129201, 0.2639255958220635, 0.2582023353322401, 0.973070603472822, 100.01531102397226, 0.1784409824554907, 0.3339548101370411, 0.7443417581630842, 99.96247588697092, 0.1224000695971889, 0.2555819535016653, 0.7228170926549016, 99.9656331039663, 0.129696303450898, 0.2811092140191086, 0.5714623540222218, 100.0921665539131, 0.1739777922470246, 0.4020449011303541, 0.325359973843332, 99.95534955794747, 0.6609870686252323, 0.6160160242291559, 0.0332025652030587, 300.0673806360947, 299.9682281272571, 299.97136163088203, 299.9444368725233, 299.93314069784236]| 73.5790889340563012|      0.06250000|[1342, 88, 22, 44]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      23|[99.95490060129201, 0.2639255958220635, 0.2582023353322401, 0.973070603472822, 100.01531102397226, 0.1784409824554907, 0.3339548101370411, 0.7443417581630842, 99.96247588697092, 0.1224000695971889, 0.2555819535016653, 0.7228170926549016, 99.9656331039663, 0.129696303450898, 0.2811092140191086, 0.5714623540222218, 100.0921665539131, 0.1739777922470246, 0.4020449011303541, 0.325359973843332, 99.95534955794747, 0.6609870686252323, 0.6160160242291559, 0.0332025652030587, 300.0673806360947, 299.9682281272571, 299.97136163088203, 299.9444368725233, 299.93314069784236]| 73.5790889340563012|      0.03125000|[1403, 92, 23, 46]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      24|[99.95165513149989, 0.2789786450974023, 0.2676117094380137, 0.9742697430700883, 100.014682064694, 0.1735428816861064, 0.3267480700408335, 0.7402792393616696, 99.9672639384405, 0.1405964911765715, 0.2606668750251648, 0.7281943499532368, 99.96489997072757, 0.1261172822403963, 0.2787314050934397, 0.5675373081487101, 100.09207224014077, 0.1791974143934497, 0.4046038925936281, 0.3278334641969254, 99.95958453106684, 0.6549994164674945, 0.6174116625487204, 0.0324225510034679, 300.0650063343763, 299.9712068893194, 299.97056598301384, 299.9430683143377, 299.9327666757486]| 68.2630774735965105|      0.06250000|[1464, 96, 24, 48]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      25|[99.95165513149989, 0.2789786450974023, 0.2676117094380137, 0.9742697430700883, 100.014682064694, 0.1735428816861064, 0.3267480700408335, 0.7402792393616696, 99.9672639384405, 0.1405964911765715, 0.2606668750251648, 0.7281943499532368, 99.96489997072757, 0.1261172822403963, 0.2787314050934397, 0.5675373081487101, 100.09207224014077, 0.1791974143934497, 0.4046038925936281, 0.3278334641969254, 99.95958453106684, 0.6549994164674945, 0.6174116625487204, 0.0324225510034679, 300.0650063343763, 299.9712068893194, 299.97056598301384, 299.9430683143377, 299.9327666757486]| 68.2630774735965105|      0.03125000|[1525, 100, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      26|[99.95069975525072, 0.272839570775219, 0.2706295288051088, 0.9723683314009003, 100.01221776348632, 0.1961887153403409, 0.3347610167400333, 0.7365646946512623, 99.96476936120813, 0.1341355377473743, 0.2523272124581307, 0.7269990817215078, 99.96346567506525, 0.1313265911278783, 0.2856730850743187, 0.5684683360425237, 100.08845495816804, 0.1807142905852498, 0.3954165698597263, 0.3307287733360909, 99.95923086888396, 0.656681219766833, 0.6166997763021735, 0.0310872446851849, 300.0677513177439, 299.9709354603467, 299.9722359705648, 299.94332422610245, 299.9300736818367]| 65.2084999328771175|      0.06250000|[1586, 104, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      27|[99.95069975525072, 0.272839570775219, 0.2706295288051088, 0.9723683314009003, 100.01221776348632, 0.1961887153403409, 0.3347610167400333, 0.7365646946512623, 99.96476936120813, 0.1341355377473743, 0.2523272124581307, 0.7269990817215078, 99.96346567506525, 0.1313265911278783, 0.2856730850743187, 0.5684683360425237, 100.08845495816804, 0.1807142905852498, 0.3954165698597263, 0.3307287733360909, 99.95923086888396, 0.656681219766833, 0.6166997763021735, 0.0310872446851849, 300.0677513177439, 299.9709354603467, 299.9722359705648, 299.94332422610245, 299.9300736818367]| 65.2084999328771175|      0.03125000|[1647, 108, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      28|[99.95069975525072, 0.272839570775219, 0.2706295288051088, 0.9723683314009003, 100.01221776348632, 0.1961887153403409, 0.3347610167400333, 0.7365646946512623, 99.96476936120813, 0.1341355377473743, 0.2523272124581307, 0.7269990817215078, 99.96346567506525, 0.1313265911278783, 0.2856730850743187, 0.5684683360425237, 100.08845495816804, 0.1807142905852498, 0.3954165698597263, 0.3307287733360909, 99.95923086888396, 0.656681219766833, 0.6166997763021735, 0.0310872446851849, 300.0677513177439, 299.9709354603467, 299.9722359705648, 299.94332422610245, 299.9300736818367]| 65.2084999328771175|      0.01562500|[1708, 112, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      29|[99.95101212539385, 0.277820540940229, 0.2741079516942177, 0.973440803142744, 100.01218462722946, 0.1932407355908285, 0.3330714823002454, 0.7344288722761906, 99.96420153538419, 0.1449075871420994, 0.2576144357725495, 0.7298808466508612, 99.9635039024619, 0.1286359939902515, 0.2821832414406557, 0.5670461903548067, 100.08853716881298, 0.1839517537399254, 0.3953261669270741, 0.3313923650488066, 99.96005347940991, 0.6559553582501179, 0.616983258926459, 0.0318308205498527, 300.06816992151005, 299.9698812407289, 299.971959129077, 299.94290173132566, 299.92884921109095]| 59.9322972589679779|      0.03125000|[1769, 116, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      30|[99.94902186332568, 0.2872132935267989, 0.2709512496166636, 0.9794053636432097, 100.0169117025214, 0.2099882392735453, 0.3368389663740947, 0.7296075500520449, 99.95894335237843, 0.1516270628556627, 0.2652494775021797, 0.7293374224458815, 99.96529790302719, 0.1316232456461067, 0.2867713079131444, 0.5651297501743877, 100.09080277687279, 0.192663264763953, 0.3878711421753789, 0.3312356047750588, 99.96036194019197, 0.6548281638455007, 0.6161264257689523, 0.0262146740673594, 300.0604775594569, 299.9785866525608, 299.97409539754324, 299.9468074968447, 299.92655187541783]| 54.8627830540782000|      0.06250000|[1830, 120, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      31|[99.93591913926176, 0.2780056053608134, 0.2948565958560943, 1.0050392308172111, 100.01073669385246, 0.221674086641318, 0.3429641125350691, 0.7398044068768697, 99.96011965545912, 0.1658097205341382, 0.2666056641717837, 0.7368885633075375, 99.95970197477605, 0.1507932850671264, 0.2819492611366635, 0.5574601958180435, 100.10674529869102, 0.2121179252200152, 0.3889914129596309, 0.3281198321975143, 99.96831172600797, 0.6618486925384717, 0.6149462017233911, 0.0402504008622029, 300.04854834420075, 299.9886813037029, 299.97594688695364, 299.95866432080607, 299.92207291697935]| 48.3146552356151275|      0.12500000|[1891, 124, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      32|[99.93591913926176, 0.2780056053608134, 0.2948565958560943, 1.0050392308172111, 100.01073669385246, 0.221674086641318, 0.3429641125350691, 0.7398044068768697, 99.96011965545912, 0.1658097205341382, 0.2666056641717837, 0.7368885633075375, 99.95970197477605, 0.1507932850671264, 0.2819492611366635, 0.5574601958180435, 100.10674529869102, 0.2121179252200152, 0.3889914129596309, 0.3281198321975143, 99.96831172600797, 0.6618486925384717, 0.6149462017233911, 0.0402504008622029, 300.04854834420075, 299.9886813037029, 299.97594688695364, 299.95866432080607, 299.92207291697935]| 48.3146552356151275|      0.06250000|[1952, 128, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      33|[99.93591913926176, 0.2780056053608134, 0.2948565958560943, 1.0050392308172111, 100.01073669385246, 0.221674086641318, 0.3429641125350691, 0.7398044068768697, 99.96011965545912, 0.1658097205341382, 0.2666056641717837, 0.7368885633075375, 99.95970197477605, 0.1507932850671264, 0.2819492611366635, 0.5574601958180435, 100.10674529869102, 0.2121179252200152, 0.3889914129596309, 0.3281198321975143, 99.96831172600797, 0.6618486925384717, 0.6149462017233911, 0.0402504008622029, 300.04854834420075, 299.9886813037029, 299.97594688695364, 299.95866432080607, 299.92207291697935]| 48.3146552356151275|      0.03125000|[2013, 132, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      34|[99.93591913926176, 0.2780056053608134, 0.2948565958560943, 1.0050392308172111, 100.01073669385246, 0.221674086641318, 0.3429641125350691, 0.7398044068768697, 99.96011965545912, 0.1658097205341382, 0.2666056641717837, 0.7368885633075375, 99.95970197477605, 0.1507932850671264, 0.2819492611366635, 0.5574601958180435, 100.10674529869102, 0.2121179252200152, 0.3889914129596309, 0.3281198321975143, 99.96831172600797, 0.6618486925384717, 0.6149462017233911, 0.0402504008622029, 300.04854834420075, 299.9886813037029, 299.97594688695364, 299.95866432080607, 299.92207291697935]| 48.3146552356151275|      0.01562500|[2074, 136, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      35|[99.93645989853641, 0.2843964721348327, 0.2981332311278736, 1.0081091474319837, 100.01095012193696, 0.223262973719297, 0.3406735011686287, 0.7397502989080559, 99.95958875861544, 0.168307308830316, 0.2670637219971729, 0.7361905958490917, 99.96175689909134, 0.1605446133135153, 0.2861601128468665, 0.5595965044990425, 100.10627730140122, 0.2083426243189601, 0.3855905172614982, 0.325387379119968, 99.9674613804429, 0.6635885881234004, 0.6140920362051969, 0.0429081017631654, 300.0484648013904, 299.98889979953304, 299.97643158736844, 299.95774269131033, 299.9221942348649]| 45.6408506431071075|      0.03125000|[2135, 140, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      36|[99.93570312806818, 0.2858256101932494, 0.3003756777640773, 1.0110936033725686, 100.00960742833331, 0.2346908843987331, 0.3479223083057545, 0.745588796876391, 99.95685287938262, 0.1819002346794272, 0.2728658509994171, 0.7281095597178822, 99.95898334602839, 0.1591879220667954, 0.2806425110731669, 0.5532541070489053, 100.10750462244118, 0.2183226896984199, 0.390682284497431, 0.3258346053069333, 99.95897684343214, 0.6548987214338231, 0.6180085306377822, 0.0502115978951419, 300.0532853906044, 299.98923138606585, 299.9763586759179, 299.9593109629524, 299.92162253092766]| 44.1294380478027293|      0.06250000|[2196, 144, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      37|[99.93570312806818, 0.2858256101932494, 0.3003756777640773, 1.0110936033725686, 100.00960742833331, 0.2346908843987331, 0.3479223083057545, 0.745588796876391, 99.95685287938262, 0.1819002346794272, 0.2728658509994171, 0.7281095597178822, 99.95898334602839, 0.1591879220667954, 0.2806425110731669, 0.5532541070489053, 100.10750462244118, 0.2183226896984199, 0.390682284497431, 0.3258346053069333, 99.95897684343214, 0.6548987214338231, 0.6180085306377822, 0.0502115978951419, 300.0532853906044, 299.98923138606585, 299.9763586759179, 299.9593109629524, 299.92162253092766]| 44.1294380478027293|      0.03125000|[2257, 148, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      38|[99.93697226982843, 0.2972140225650522, 0.3066620382858977, 1.011933176656608, 100.01167706456756, 0.2323729336021109, 0.3442863422759322, 0.742583479834764, 99.95472977840906, 0.1884187403562235, 0.2730596070549805, 0.7253458664364317, 99.96154321464387, 0.1760328879996446, 0.2874015270651499, 0.5517427510976604, 100.1067688271603, 0.2103629268517421, 0.3864592588321576, 0.3146219526424723, 99.96230809272299, 0.6533304618167484, 0.6104257445455704, 0.0516194416551383, 300.0498493598835, 299.9830206725796, 299.9747191070136, 299.9653384789343, 299.91841576171845]| 41.9250455023847124|      0.06250000|[2318, 152, 38, 76]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      39|[99.93697226982843, 0.2972140225650522, 0.3066620382858977, 1.011933176656608, 100.01167706456756, 0.2323729336021109, 0.3442863422759322, 0.742583479834764, 99.95472977840906, 0.1884187403562235, 0.2730596070549805, 0.7253458664364317, 99.96154321464387, 0.1760328879996446, 0.2874015270651499, 0.5517427510976604, 100.1067688271603, 0.2103629268517421, 0.3864592588321576, 0.3146219526424723, 99.96230809272299, 0.6533304618167484, 0.6104257445455704, 0.0516194416551383, 300.0498493598835, 299.9830206725796, 299.9747191070136, 299.9653384789343, 299.91841576171845]| 41.9250455023847124|      0.03125000|[2379, 156, 39, 78]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
